id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2533396459,9,1,1,0,22,e90fnsgtnamze3yssxpg392eb,0,89.4,15.5,2023-04-15T07:04:30.815Z,2023-04-20T14:59:54Z,4189122321,213,1.6,4189122313,56,Center,4189122317,141,58.8,4189122311,155,,4204496181,72,,4189122309,2,,4189122315,140,89.1,4204496179,223,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,4189122319,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396465,3,12,1,0,22,90cc40yau7yv6n8r4xs361ofd,1,10.6,44.2,2023-04-15T07:04:31.396Z,2023-04-15T07:15:32Z,4189122347,56,Back,4189122357,15,,4189122351,141,51.0,4189122353,212,23.5,4189122355,213,0.2,4189122349,140,32.5,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396509,10,1,1,0,27,e90fnsgtnamze3yssxpg392eb,1,61.5,75.6,2023-04-15T07:04:36.527Z,2023-04-15T07:04:41Z,4189122553,213,1.0,4189122551,212,13.8,4189122547,140,68.3,4189122549,141,93.0,4189122545,56,Left,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396533,11,1,1,0,32,e90fnsgtnamze3yssxpg392eb,1,68.1,87.4,2023-04-15T07:04:41.276Z,2023-04-15T07:04:45Z,4189122689,141,88.9,4189122691,212,5.7,4189122693,213,3.0,4189122685,56,Left,4189122687,140,62.8,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396549,12,1,1,0,36,e90fnsgtnamze3yssxpg392eb,1,67.3,88.4,2023-04-15T07:04:44.927Z,2023-04-15T07:04:48Z,4189122819,213,0.9,4189122815,141,95.4,4189122817,212,6.0,4189122813,140,70.8,4189122811,56,Left,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396553,13,1,1,0,39,e90fnsgtnamze3yssxpg392eb,0,71.3,95.3,2023-04-15T07:04:48.109Z,2023-04-15T07:04:49Z,4189122837,212,9.9,4189122831,56,Left,4189122833,140,79.8,4189122835,141,88.9,4189122839,213,5.8,,,,,,,,,,5rqe1mdhd56mpjkas654hby3u,S. Tokumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396557,4,8,1,0,40,90cc40yau7yv6n8r4xs361ofd,1,16,12.3,2023-04-15T07:04:49.201Z,2023-04-20T15:00:43Z,4204497593,384,,4189122847,56,Back,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396565,5,49,1,0,41,90cc40yau7yv6n8r4xs361ofd,1,22.5,4.9,2023-04-15T07:04:50.321Z,2023-04-15T07:04:50Z,,,,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396567,6,1,1,0,42,90cc40yau7yv6n8r4xs361ofd,0,22.5,4.9,2023-04-15T07:04:51.529Z,2023-05-03T10:33:46Z,4189122885,213,0.7,4189122879,140,28.3,4189122883,212,8.1,4189122877,56,Back,4189122881,141,12.8,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396581,14,49,1,0,44,e90fnsgtnamze3yssxpg392eb,1,73.1,88,2023-04-15T07:04:53.198Z,2023-05-03T10:33:49Z,,,,,,,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396593,15,1,1,0,45,e90fnsgtnamze3yssxpg392eb,1,72.4,81.6,2023-04-15T07:04:54.662Z,2023-05-03T10:34:01Z,4189123013,213,3.2,4189123011,212,9.3,4189123003,56,Left,4189123007,141,81.4,4189123005,140,63.5,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396621,16,1,1,0,47,e90fnsgtnamze3yssxpg392eb,1,61.6,71.8,2023-04-15T07:04:56.459Z,2023-04-15T07:05:00Z,4189123123,212,21.5,4189123121,141,40.3,4189123119,140,60.1,4189123125,213,4.6,4189123117,56,Center,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396627,17,1,1,0,51,e90fnsgtnamze3yssxpg392eb,1,60.7,38.2,2023-04-15T07:05:00.332Z,2023-04-15T07:05:01Z,4189123167,213,5.1,4189123159,56,Right,4189123163,141,6.2,4189123161,140,68.7,4189123165,212,23.3,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396637,18,1,1,0,52,e90fnsgtnamze3yssxpg392eb,1,68.7,6.2,2023-04-15T07:05:01.695Z,2023-05-03T10:34:35Z,4189123235,212,7.7,4189123229,56,Right,4189123233,141,16.8,4189123237,213,1.2,4189123231,140,71.3,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396641,19,1,1,0,53,e90fnsgtnamze3yssxpg392eb,1,71.3,16.8,2023-04-15T07:05:01.847Z,2023-05-03T10:34:40Z,4189123265,141,4.1,4189123267,212,9.1,4189123261,56,Right,4189123263,140,68.7,4189123269,213,4.4,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396655,20,1,1,0,54,e90fnsgtnamze3yssxpg392eb,1,69.8,5,2023-04-15T07:05:03.664Z,2023-04-15T07:05:05Z,4189123339,155,,4189123343,140,93.9,4189123347,212,29.1,4189123341,56,Center,4189123345,141,26.1,4189123349,213,0.5,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396659,21,1,1,0,56,e90fnsgtnamze3yssxpg392eb,0,93.9,26.1,2023-04-15T07:05:05.694Z,2023-04-15T07:17:40Z,4189123369,141,27.7,4189123373,213,2.9,4189123371,212,4.7,4189123367,140,89.5,4189123363,3,,4189123365,56,Center,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396705,7,12,1,0,57,90cc40yau7yv6n8r4xs361ofd,1,9.3,68.5,2023-04-15T07:05:06.208Z,2023-04-15T07:17:57Z,4189123543,56,Back,4189123547,141,79.7,4189123551,213,0.3,4189123545,140,35.8,4189123549,212,28.8,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396723,8,61,1,1,3,90cc40yau7yv6n8r4xs361ofd,1,36.2,80.8,2023-04-15T07:05:11.953Z,2023-04-15T07:18:31Z,4189123615,56,Back,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396743,9,49,1,1,7,90cc40yau7yv6n8r4xs361ofd,1,42.1,79.4,2023-04-15T07:05:16.450Z,2023-04-15T07:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,cvt6409ohlrm4x3jl75gyqy1,Capixaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396785,10,1,1,1,7,90cc40yau7yv6n8r4xs361ofd,1,42.1,79.4,2023-04-15T07:05:16.641Z,2023-04-15T07:05:20Z,4189123849,213,0.0,4189123845,141,79.7,4189123847,212,24.6,4189123841,56,Left,4189123843,140,65.5,,,,,,,,,,cvt6409ohlrm4x3jl75gyqy1,Capixaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396807,11,1,1,1,13,90cc40yau7yv6n8r4xs361ofd,0,87.1,92.6,2023-04-15T07:05:22.547Z,2023-04-20T15:03:25Z,4189123929,56,Center,4189123935,212,25.8,4204502949,223,,4189123933,141,54.9,4189123937,213,4.8,4189123931,140,90.1,4189123925,2,,4204502951,20,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,4189123927,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396837,22,12,1,1,16,e90fnsgtnamze3yssxpg392eb,1,9.7,54.9,2023-04-15T07:05:24.989Z,2023-04-15T07:05:29Z,4189124083,56,Back,4189124087,141,39.1,4189124085,140,31.5,4189124091,213,5.8,4189124089,212,25.3,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396835,12,1,1,1,18,90cc40yau7yv6n8r4xs361ofd,0,65.2,67.9,2023-04-15T07:05:26.913Z,2023-04-15T07:05:27Z,4189124071,213,0.4,4189124069,212,12.4,4189124067,141,75.4,4189124061,3,,4189124063,56,Center,4189124065,140,76.0,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396843,23,49,1,1,20,e90fnsgtnamze3yssxpg392eb,1,20.7,25,2023-04-15T07:05:29.374Z,2023-04-15T07:05:29Z,,,,,,,,,,,,,,,,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396849,24,1,1,1,21,e90fnsgtnamze3yssxpg392eb,0,20.7,25,2023-04-15T07:05:29.870Z,2023-05-03T10:36:08Z,4189124165,1,,4189124153,56,Back,4189124157,141,65.4,4246664239,155,,4189124161,213,0.8,4189124159,212,38.0,4189124155,140,45.7,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396859,13,1,1,1,23,90cc40yau7yv6n8r4xs361ofd,0,52.1,44.5,2023-04-15T07:05:32.690Z,2023-04-15T07:20:25Z,4189124277,155,,4189124207,140,54.7,4189124209,141,53.9,4189124213,213,1.2,4189124205,56,Center,4189124211,212,7.0,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396927,25,1,1,1,27,e90fnsgtnamze3yssxpg392eb,1,57.6,36.7,2023-04-15T07:05:36.683Z,2023-04-15T07:05:42Z,4189124517,56,Center,4189124525,213,5.8,4189124519,140,67.5,4189124523,212,11.8,4189124521,141,28.5,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396929,26,1,1,1,33,e90fnsgtnamze3yssxpg392eb,0,89.7,23.6,2023-04-15T07:05:42.031Z,2023-04-20T15:05:37Z,4189162845,236,,4189124537,56,Center,4189162847,233,14,4204507341,386,,4204507343,20,,4189124545,213,1.2,4189124539,140,90.6,4204507339,225,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,4189162851,286,,4189124543,212,2.9,4189124541,141,27.7,4189162767,2,,,,,,,,,,,,,,,,,,,,,,
2533396937,14,12,1,1,33,90cc40yau7yv6n8r4xs361ofd,1,9.5,73.3,2023-04-15T07:05:42.131Z,2023-04-15T07:20:56Z,4189162835,185,,4189162883,233,26,4189124585,56,Back,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396953,15,6,1,1,37,90cc40yau7yv6n8r4xs361ofd,0,4.4,76.8,2023-04-15T07:05:45.985Z,2023-04-20T15:06:06Z,4189124671,56,Back,4189124673,73,,4189124737,233,27,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533396965,27,6,1,1,37,e90fnsgtnamze3yssxpg392eb,1,95.6,23.2,2023-04-15T07:05:45.985Z,2023-04-15T07:51:24Z,4189124717,233,15,4189124711,75,,4189124709,56,Center,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397253,28,1,1,2,18,e90fnsgtnamze3yssxpg392eb,0,99.5,0.5,2023-04-15T07:06:27.551Z,2023-04-20T15:05:57Z,4189126157,141,47.8,4189126147,6,,4189126145,2,,4189126155,140,92.9,4189126149,155,,4189126163,1,,4189126159,212,32.9,4189126161,213,1.8,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,4189126153,56,Center,4189126151,223,,4204508135,72,,,,,,,,,,,,,,,,,,,,,,,,,
2533406187,183,44,1,2,19,90cc40yau7yv6n8r4xs361ofd,1,2.8,61.3,2023-04-15T07:06:28.042Z,2023-04-15T07:24:25Z,4189170083,56,Back,4189170103,233,205,4189170085,285,,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533406175,205,44,1,2,19,e90fnsgtnamze3yssxpg392eb,0,97.2,38.7,2023-04-15T07:06:28.043Z,2023-04-15T07:24:23Z,4189170109,233,183,4189168989,286,,4189168987,56,Center,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397259,16,12,1,2,19,90cc40yau7yv6n8r4xs361ofd,1,4.4,73,2023-04-15T07:06:28.707Z,2023-04-15T07:51:56Z,4189126195,141,59.6,4189126199,213,4.7,4189126191,56,Back,4189126197,212,9.1,4189126193,140,4.0,4189126205,15,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397801,51,43,1,2,21,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-04-15T07:06:30.269Z,2023-04-15T07:24:48Z,4189129021,56,Center,4189170861,144,61,,,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533406799,194,61,1,2,22,90cc40yau7yv6n8r4xs361ofd,1,6.4,56.7,2023-04-15T07:06:30.845Z,2023-05-03T10:37:39Z,4189171999,56,Back,,,,,,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397269,29,1,1,2,23,e90fnsgtnamze3yssxpg392eb,1,71.1,45.1,2023-04-15T07:06:32.654Z,2023-04-15T07:25:18Z,4189126245,140,71.4,4189126243,56,Center,4189126247,141,59.4,4189126251,213,1.5,4189126249,212,9.7,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397285,30,1,1,2,25,e90fnsgtnamze3yssxpg392eb,1,71.1,69.9,2023-04-15T07:06:34.542Z,2023-04-15T07:06:36Z,4189126351,140,74.1,4189126357,213,1.4,4189126353,141,90.9,4189126349,56,Left,4189126355,212,14.6,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397291,31,1,1,2,28,e90fnsgtnamze3yssxpg392eb,0,82.1,95.8,2023-04-15T07:06:36.766Z,2023-04-20T15:06:46Z,4189126385,213,5.0,4189126547,236,,4204509845,20,,4189126549,233,18,4189126373,2,,4189126379,140,83.2,4204509843,223,,4189126553,286,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,4189126383,212,4.9,4189126381,141,88.8,4189126375,155,,4189126377,56,Left,,,,,,,,,,,,,,,,,,,,,
2533397325,18,12,1,2,28,90cc40yau7yv6n8r4xs361ofd,1,18.4,11.4,2023-04-15T07:06:36.866Z,2023-04-15T07:26:00Z,4189126535,56,Back,4189126581,233,31,4189126533,185,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397301,17,43,1,2,30,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-04-15T07:06:38.881Z,2023-04-15T07:06:43Z,4189126427,285,0,4189126611,144,74,4189126425,56,Back,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397323,32,1,1,2,30,e90fnsgtnamze3yssxpg392eb,1,73.6,67.4,2023-04-15T07:06:39.422Z,2023-04-15T07:26:08Z,4189126529,213,2.4,4189126525,141,76.9,4189126521,56,Center,4189126527,212,10.1,4189126523,140,66.2,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397339,33,1,1,2,32,e90fnsgtnamze3yssxpg392eb,1,62.8,73,2023-04-15T07:06:41.231Z,2023-04-15T07:06:44Z,4189126657,140,67.4,4189126663,213,1.2,4189126661,212,14.6,4189126659,141,93.3,4189126655,56,Left,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397345,34,1,1,2,35,e90fnsgtnamze3yssxpg392eb,1,67.1,92.1,2023-04-15T07:06:43.950Z,2023-04-15T07:26:22Z,4189126699,212,8.3,4189126701,213,0,4189126693,56,Left,4189126697,141,92.1,4189126695,140,75.0,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397365,35,1,1,2,38,e90fnsgtnamze3yssxpg392eb,0,72.3,94.4,2023-04-15T07:06:46.846Z,2023-04-15T07:27:01Z,4189126785,212,13.0,4189126779,56,Left,4189126783,141,88.6,4189126787,213,6.0,4189126781,140,84.1,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533397361,19,8,1,2,38,90cc40yau7yv6n8r4xs361ofd,1,8,13.4,2023-04-15T07:06:47.362Z,2023-04-20T15:07:05Z,4204510565,383,,4189126759,56,Back,,,,,,,,,,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
