id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2542850053,165,1,1,18,58,27o8mdqno6jslcjb709sxjwyy,1,26.6,63.7,2023-05-03T06:23:15.254Z,2023-05-03T06:23:17Z,4246308627,212,14.1,4246308629,213,4.1,4246308621,56,Back,4246308623,140,18.4,4246308625,141,47.3,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850063,166,1,1,18,59,27o8mdqno6jslcjb709sxjwyy,1,18.4,47.3,2023-05-03T06:23:16.920Z,2023-05-03T06:42:19Z,4246308705,56,Back,4246308713,213,0.1,4246308711,212,9.2,4246308709,141,48.5,4246308707,140,27.1,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850085,167,1,1,19,1,27o8mdqno6jslcjb709sxjwyy,1,27.1,48.5,2023-05-03T06:23:18.491Z,2023-05-03T06:23:21Z,4246308821,213,4.2,4246308815,140,20.1,4246308813,56,Back,4246308817,141,27.4,4246308819,212,16.1,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850107,168,1,1,19,4,27o8mdqno6jslcjb709sxjwyy,1,20.7,26.8,2023-05-03T06:23:21.343Z,2023-05-03T06:23:23Z,4246308929,141,5.3,4246308925,56,Back,4246308931,212,17.5,4246308935,213,5.3,4246308927,140,29.9,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850115,169,1,1,19,6,27o8mdqno6jslcjb709sxjwyy,1,30.1,5,2023-05-03T06:23:23.005Z,2023-05-03T06:23:24Z,4246308979,140,20.8,4246308985,213,2.6,4246308977,56,Back,4246308983,212,11.4,4246308981,141,13.7,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850135,170,1,1,19,7,27o8mdqno6jslcjb709sxjwyy,1,20.8,13.7,2023-05-03T06:23:24.250Z,2023-05-03T06:23:27Z,4246309079,140,6.1,4246309085,213,2.2,4246309077,56,Back,4246309083,212,25.3,4246309081,141,43.1,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850143,171,1,1,19,10,27o8mdqno6jslcjb709sxjwyy,1,6.2,43.3,2023-05-03T06:23:27.761Z,2023-05-03T06:23:29Z,4246309147,141,41.2,4246309149,212,12.7,4246309151,213,6.2,4246309143,56,Back,4246309145,140,18.2,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850155,172,1,1,19,12,27o8mdqno6jslcjb709sxjwyy,1,18.3,41.2,2023-05-03T06:23:29.413Z,2023-05-03T06:23:31Z,4246309191,212,17.4,4246309193,213,3.0,4246309187,140,1.8,4246309189,141,43.9,4246309185,56,Back,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850171,173,1,1,19,14,27o8mdqno6jslcjb709sxjwyy,1,1.8,42.4,2023-05-03T06:23:31.619Z,2023-05-03T06:23:34Z,4246309301,1,,4246309293,140,34.5,4246309291,56,Back,4246309295,141,27.3,4246309297,212,35.8,4246309289,155,,4246309299,213,6.0,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850185,174,1,1,19,17,27o8mdqno6jslcjb709sxjwyy,1,34.5,27.3,2023-05-03T06:23:34.439Z,2023-05-03T06:23:36Z,4246309367,3,,4246309379,213,5.8,4246309377,212,6.9,4246309369,168,,4246309375,141,23.0,4246309371,56,Back,4246309373,140,40.5,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850197,175,1,1,19,19,27o8mdqno6jslcjb709sxjwyy,1,40.5,23,2023-05-03T06:23:36.493Z,2023-05-03T06:23:37Z,4246309439,212,8.5,4246309437,141,32.4,4246309435,140,35.2,4246309433,56,Back,4246309441,213,2.3,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850199,176,1,1,19,20,27o8mdqno6jslcjb709sxjwyy,1,35.2,32.4,2023-05-03T06:23:37.574Z,2023-05-03T06:23:38Z,4246309487,212,6.7,4246309485,141,22.7,4246309483,140,36.4,4246309481,56,Back,4246309489,213,4.9,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850203,177,1,1,19,21,27o8mdqno6jslcjb709sxjwyy,1,36.4,22.7,2023-05-03T06:23:38.699Z,2023-05-03T06:23:40Z,4246309515,140,32.2,4246309521,213,4.2,4246309513,56,Back,4246309517,141,10.9,4246309519,212,9.2,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850219,178,1,1,19,23,27o8mdqno6jslcjb709sxjwyy,1,32.2,10.7,2023-05-03T06:23:40.202Z,2023-05-03T06:23:42Z,4246309617,213,1.1,4246309609,56,Back,4246309615,212,8.7,4246309613,141,22.2,4246309611,140,35.8,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850229,181,3,1,19,26,27o8mdqno6jslcjb709sxjwyy,1,33.3,26,2023-05-03T06:23:43.206Z,2023-05-09T18:26:42Z,4265198841,465,,4246309639,56,Back,4246309667,233,182,4246309695,285,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850225,182,45,1,19,26,2cwez3hk2i75ope3qyu54cqh1,0,66.7,74,2023-05-03T06:23:43.206Z,2023-05-03T06:42:32Z,4246309723,286,,4246309673,233,181,4246309631,56,Center,,,,,,,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850251,182,1,1,19,28,27o8mdqno6jslcjb709sxjwyy,1,36.5,32.4,2023-05-03T06:23:45.458Z,2023-05-03T06:23:47Z,4246309769,212,10.3,4246309767,141,46.0,4246309765,140,32.1,4246309763,56,Back,4246309771,213,2.0,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850265,183,1,1,19,30,27o8mdqno6jslcjb709sxjwyy,0,33.2,46.6,2023-05-03T06:23:47.593Z,2023-05-03T06:23:53Z,4246309869,56,Center,4246309877,213,0.4,4246309879,1,,4246309867,155,,4246309873,141,77.6,4246309871,140,86.4,4246309875,212,59.7,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850267,183,59,1,19,35,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-05-03T06:23:52.519Z,2023-05-03T06:23:53Z,4246309881,56,Back,,,,,,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850269,184,52,1,19,36,2cwez3hk2i75ope3qyu54cqh1,1,15.6,22.4,2023-05-03T06:23:53.256Z,2023-05-09T18:26:53Z,4265199109,377,,,,,,,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850285,185,1,1,19,38,2cwez3hk2i75ope3qyu54cqh1,1,15.7,25.5,2023-05-03T06:23:55.063Z,2023-05-09T18:27:02Z,4246309973,141,46.9,4246309971,140,15.4,4246309975,212,14.6,4246309965,123,,4265199321,189,,4246309977,213,1.6,4246309969,56,Back,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850297,186,1,1,19,39,2cwez3hk2i75ope3qyu54cqh1,1,15.4,49.4,2023-05-03T06:23:56.919Z,2023-05-03T06:24:00Z,4246310025,140,26.5,4246310023,56,Back,4246310029,212,11.7,4246310027,141,50.4,4246310031,213,0.1,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850313,187,1,1,19,43,2cwez3hk2i75ope3qyu54cqh1,1,26.1,53.7,2023-05-03T06:24:00.390Z,2023-05-03T06:24:02Z,4246310115,141,83.9,4246310111,56,Back,4246310113,140,24.3,4246310119,213,1.7,4246310117,212,20.6,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850331,188,1,1,19,45,2cwez3hk2i75ope3qyu54cqh1,1,24.5,85,2023-05-03T06:24:02.167Z,2023-05-03T06:24:05Z,4246310207,213,4.0,4246310199,56,Back,4246310205,212,16.2,4246310203,141,66.7,4246310201,140,14.6,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850345,189,1,1,19,47,2cwez3hk2i75ope3qyu54cqh1,1,14.4,65.8,2023-05-03T06:24:04.919Z,2023-05-03T06:24:06Z,4246310279,212,13.3,4246310277,141,53.0,4246310273,56,Back,4246310275,140,24.0,4246310281,213,5.6,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850369,190,1,1,19,49,2cwez3hk2i75ope3qyu54cqh1,1,24,53,2023-05-03T06:24:06.230Z,2023-05-09T18:28:16Z,4246310389,140,14.3,4246310393,212,19.4,4246310391,141,28.8,4246310395,213,4.2,4246310387,56,Back,4265200635,156,,,,,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850401,191,1,1,19,52,2cwez3hk2i75ope3qyu54cqh1,1,14.4,28.6,2023-05-03T06:24:09.815Z,2023-05-03T06:24:15Z,4246310559,213,1.7,4246310555,141,72.6,4246310553,140,10.5,4246310551,56,Back,4246310557,212,30.2,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850411,192,1,1,19,58,2cwez3hk2i75ope3qyu54cqh1,1,15.5,72.9,2023-05-03T06:24:15.001Z,2023-05-03T06:24:17Z,4246310619,140,24.8,4246310615,56,Back,4246310623,212,9.9,4246310621,141,70.3,4246310625,213,6.1,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850427,193,1,1,20,0,2cwez3hk2i75ope3qyu54cqh1,1,24.9,67.5,2023-05-03T06:24:17.143Z,2023-05-03T06:24:19Z,4246310703,140,28.9,4246310701,56,Back,4246310705,141,47.0,4246310707,212,14.6,4246310709,213,5.0,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850463,194,1,1,20,2,2cwez3hk2i75ope3qyu54cqh1,1,28.8,51.8,2023-05-03T06:24:19.735Z,2023-05-03T06:24:25Z,4246310901,56,Back,4246310903,140,38.0,4246310905,141,61.7,4246310909,213,0.6,4246310907,212,11.8,,,,,,,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850469,195,1,1,20,8,2cwez3hk2i75ope3qyu54cqh1,0,66.5,43.6,2023-05-03T06:24:25.255Z,2023-05-03T06:43:30Z,4246310961,213,0.5,4246310957,141,53.3,4246310959,212,15.2,4246310953,56,Center,4246310955,140,79.5,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850473,184,8,1,20,10,27o8mdqno6jslcjb709sxjwyy,1,21.5,39.5,2023-05-03T06:24:27.011Z,2023-05-09T18:28:44Z,4265201039,385,,4246310973,56,Back,4265201187,14,,,,,,,,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850487,196,61,1,20,11,2cwez3hk2i75ope3qyu54cqh1,0,80.7,60.3,2023-05-03T06:24:28.711Z,2023-05-03T06:24:28Z,4246311039,56,Center,,,,,,,,,,,,,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850493,185,52,1,20,13,27o8mdqno6jslcjb709sxjwyy,1,9.3,37.5,2023-05-03T06:24:30.353Z,2023-05-09T18:28:49Z,4265201307,376,,,,,,,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850531,186,1,1,20,16,27o8mdqno6jslcjb709sxjwyy,1,12.1,43.3,2023-05-03T06:24:33.719Z,2023-05-09T19:09:26Z,4246311277,140,30.5,4246355565,189,,4246311275,56,Back,4246311273,123,,4246311283,212,20.5,4246311281,141,33.3,4246311285,213,5.9,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850539,187,1,1,20,18,27o8mdqno6jslcjb709sxjwyy,1,30.6,33.1,2023-05-03T06:24:35.561Z,2023-05-03T06:44:04Z,4246311309,212,19.7,4246311311,213,4.5,4246311307,141,4.9,4246311303,56,Back,4246311305,140,26.3,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850549,188,1,1,20,19,27o8mdqno6jslcjb709sxjwyy,1,26.2,4.6,2023-05-03T06:24:36.894Z,2023-05-03T06:44:16Z,4246311367,140,35.1,4246311373,213,0.8,4246311371,212,13.6,4246311365,56,Back,4246311369,141,19.1,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850555,189,1,1,20,21,27o8mdqno6jslcjb709sxjwyy,0,37.7,4.6,2023-05-03T06:24:38.499Z,2023-05-03T06:44:23Z,4246356839,213,2.6,4246356833,140,24.8,4246356835,141,15.3,4246311397,56,Back,4246356837,212,15.4,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850561,197,49,1,20,23,2cwez3hk2i75ope3qyu54cqh1,1,79.6,77.5,2023-05-03T06:24:39.959Z,2023-05-03T06:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850591,198,1,1,20,25,2cwez3hk2i75ope3qyu54cqh1,1,88.9,84.4,2023-05-03T06:24:42.726Z,2023-05-03T06:24:46Z,4246311607,140,74.1,4246311609,141,80.2,4246311605,56,Left,4246311613,213,3.3,4246311611,212,15.8,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850611,199,1,1,20,29,2cwez3hk2i75ope3qyu54cqh1,1,69.6,80.5,2023-05-03T06:24:46.455Z,2023-05-03T06:24:48Z,4246311703,141,90.5,4246311701,140,71.7,4246311705,212,7.1,4246311707,213,1.3,4246311699,56,Left,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850623,200,1,1,20,31,2cwez3hk2i75ope3qyu54cqh1,1,73.6,91.8,2023-05-03T06:24:48.583Z,2023-05-03T06:24:51Z,4246311823,213,3.8,4246311815,56,Left,4246311821,212,13.2,4246311819,141,79.7,4246311817,140,63.8,,,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850635,201,1,1,20,33,2cwez3hk2i75ope3qyu54cqh1,1,63.8,79.7,2023-05-03T06:24:50.807Z,2023-05-03T06:24:52Z,4246311895,140,53.7,4246311893,56,Left,4246311901,213,3.1,4246311899,212,10.6,4246311897,141,79.6,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850659,202,1,1,20,35,2cwez3hk2i75ope3qyu54cqh1,1,53.7,79.6,2023-05-03T06:24:52.567Z,2023-05-03T06:24:55Z,4246312005,212,27.3,4246312011,213,4.7,4246311993,56,Center,4246312001,141,39.5,4246311997,140,52.1,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850671,203,1,1,20,38,2cwez3hk2i75ope3qyu54cqh1,1,53.4,36.7,2023-05-03T06:24:55.335Z,2023-05-03T06:24:56Z,4246312063,56,Center,4246312081,213,5.8,4246312073,141,29.2,4246312077,212,11.1,4246312069,140,62.8,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850685,204,1,1,20,39,2cwez3hk2i75ope3qyu54cqh1,1,62.8,29.2,2023-05-03T06:24:56.806Z,2023-05-03T06:24:59Z,4246312147,56,Center,4246312155,213,5.5,4246312153,212,8.0,4246312151,141,21.3,4246312149,140,68.4,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850693,205,1,1,20,42,2cwez3hk2i75ope3qyu54cqh1,1,68.4,21.3,2023-05-03T06:24:58.983Z,2023-05-03T06:25:01Z,4246312207,140,63.6,4246312209,141,34.8,4246312211,212,10.5,4246312213,213,2.1,4246312205,56,Center,,,,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850699,206,1,1,20,44,2cwez3hk2i75ope3qyu54cqh1,1,63.4,37.9,2023-05-03T06:25:01.111Z,2023-05-03T06:25:02Z,4246312245,141,51.9,4246312243,140,61.8,4246312241,56,Center,4246312249,213,1.7,4246312247,212,9.7,,,,,,,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850715,207,1,1,20,45,2cwez3hk2i75ope3qyu54cqh1,1,61.8,48.7,2023-05-03T06:25:02.663Z,2023-05-03T06:25:04Z,4246312337,140,59.0,4246312351,213,4.5,4246312345,212,15.2,4246312341,141,26.8,4246312333,56,Center,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850739,208,1,1,20,47,2cwez3hk2i75ope3qyu54cqh1,1,59,26.8,2023-05-03T06:25:04.839Z,2023-05-03T06:25:08Z,4246312491,141,20.0,4246312493,212,9.1,4246312495,213,5.8,4246312487,56,Right,4246312489,140,66.5,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850749,209,1,1,20,51,2cwez3hk2i75ope3qyu54cqh1,1,64.8,19.4,2023-05-03T06:25:08.103Z,2023-05-03T06:44:27Z,4246312539,56,Center,4246312547,213,0.4,4246312541,140,74.1,4246312543,141,25.6,4246312545,212,10.6,,,,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850789,210,1,1,20,52,2cwez3hk2i75ope3qyu54cqh1,1,74,25.6,2023-05-03T06:25:09.911Z,2023-05-03T06:26:19Z,4246312779,213,1.0,4246312773,140,79.1,4246312771,56,Center,4246312775,141,37.4,4246312777,212,9.6,,,,,,,,,,crytuzcclp9vswqsnwwkvubit,T. Kida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542850805,211,1,1,20,54,2cwez3hk2i75ope3qyu54cqh1,1,79.1,37.4,2023-05-03T06:25:11.391Z,2023-05-03T06:26:20Z,4246312839,141,52.7,4246312837,140,82.2,4246312835,56,Center,4246312841,212,10.9,4246312845,213,1.3,,,,,,,,,,enfnckq0atgnq0ky2xokmzizt,T. Nishimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851001,212,1,1,20,55,2cwez3hk2i75ope3qyu54cqh1,1,82.2,52.7,2023-05-03T06:25:12.271Z,2023-05-09T19:11:43Z,4246314505,154,,4246313889,141,37.6,4246314503,210,16,4246313887,140,91.8,4246313885,56,Center,4246314507,22,,4246313893,213,5.5,4246313891,212,14.4,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851003,213,16,1,20,56,2cwez3hk2i75ope3qyu54cqh1,1,91.9,39.2,2023-05-03T06:25:12.991Z,2023-05-09T19:11:43Z,4265240937,395,2.7,4246318259,80,,4265240939,396,53.8,4246314051,20,,4246313899,22,,4246314531,231,46.6,4246314525,103,15.8,4246314515,29,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,4246314059,375,20:55.386,4246314529,230,97.6,4246314519,55,212,4246314517,154,,4246314527,214,4246314055,374,2023-05-03 07:25:12.317,4246314523,102,45.8,4246313903,56,4246313901,17,,,Center,,,,
2542851199,190,1,1,21,55,27o8mdqno6jslcjb709sxjwyy,1,49.9,50,2023-05-03T06:26:12.258Z,2023-05-03T06:44:27Z,4246314915,189,,4246314897,140,35.8,4246314899,141,46.1,4246314905,279,G,4246314903,213,3.3,4246314901,212,15.0,4246314895,56,Back,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851235,191,1,1,22,0,27o8mdqno6jslcjb709sxjwyy,1,34.5,45.8,2023-05-03T06:26:17.187Z,2023-05-03T06:44:42Z,4246357481,213,1.9,4246357475,141,73.4,4246357473,140,28.9,4246315095,56,Back,4246317201,189,,4246357479,212,19.7,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851255,192,1,1,22,3,27o8mdqno6jslcjb709sxjwyy,1,25.2,68.1,2023-05-03T06:26:19.990Z,2023-05-03T06:44:44Z,4246315223,56,Back,4246315225,140,16.9,4246315231,213,4.1,4246315227,141,48.2,4246315229,212,16.1,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851269,193,1,1,22,5,27o8mdqno6jslcjb709sxjwyy,1,16.4,47.8,2023-05-03T06:26:22.463Z,2023-05-03T06:26:24Z,4246315301,213,0.2,4246315293,56,Back,4246315295,140,27.9,4246315297,141,51.9,4246315299,212,12.4,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851281,194,1,1,22,6,27o8mdqno6jslcjb709sxjwyy,1,27.9,52.1,2023-05-03T06:26:23.851Z,2023-05-03T06:26:25Z,4246315365,212,7.3,4246315363,141,41.6,4246315359,140,29.2,4246315369,213,4.9,4246315355,56,Back,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851301,195,1,1,22,8,27o8mdqno6jslcjb709sxjwyy,1,29.3,40.4,2023-05-03T06:26:25.069Z,2023-05-03T06:26:28Z,4246315497,141,55.5,4246315501,213,1.1,4246315499,212,11.6,4246315495,140,34.5,4246315493,56,Back,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851323,196,1,1,22,11,27o8mdqno6jslcjb709sxjwyy,1,32.4,47.9,2023-05-03T06:26:28.257Z,2023-05-03T06:26:31Z,4246315607,141,25.0,4246315611,213,5.4,4246315609,212,20.1,4246315603,56,Back,4246315605,140,44.5,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851335,197,1,1,22,13,27o8mdqno6jslcjb709sxjwyy,1,45,23.7,2023-05-03T06:26:30.362Z,2023-05-03T06:26:33Z,4246315695,213,4.3,4246315691,141,6.8,4246315693,212,12.5,4246315687,56,Back,4246315689,140,40.2,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851345,198,1,1,22,16,27o8mdqno6jslcjb709sxjwyy,1,40.4,5.9,2023-05-03T06:26:32.931Z,2023-05-03T06:26:34Z,4246315759,212,15.6,4246315757,141,26.5,4246315761,213,1.1,4246315753,56,Back,4246315755,140,46.9,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851355,199,1,1,22,17,27o8mdqno6jslcjb709sxjwyy,1,46.9,26.5,2023-05-03T06:26:34.697Z,2023-05-03T06:26:36Z,4246315839,141,4.7,4246315835,56,Right,4246315843,213,5.3,4246315841,212,18.0,4246315837,140,56.6,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542851393,200,1,1,22,19,27o8mdqno6jslcjb709sxjwyy,1,56.6,4.7,2023-05-03T06:26:36.205Z,2023-05-03T06:26:44Z,4246316029,212,11.8,4246316027,141,3.4,4246316031,213,6.2,4246316025,140,67.8,4246316023,56,Right,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
