id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2518939117,9,1,1,0,19,90cc40yau7yv6n8r4xs361ofd,0,60.6,80.2,2023-03-12T05:03:24.112Z,2023-03-12T05:17:43Z,4091546807,213,0.5,4091546805,212,7.0,4091546801,140,66.4,4091546799,56,Left,4091546797,3,,4091546803,141,85.4,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939121,7,1,1,0,20,27o8mdqno6jslcjb709sxjwyy,0,41.4,14.6,2023-03-12T05:03:25.651Z,2023-03-16T15:52:16Z,4091546823,140,45.9,4091546821,56,Back,4091546829,213,5.5,4091556531,233,51,4091546825,141,7.7,4091546827,212,6.7,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939135,10,1,1,0,22,90cc40yau7yv6n8r4xs361ofd,0,56,86.8,2023-03-12T05:03:27.133Z,2023-03-16T16:13:22Z,4091546891,56,Left,4091546893,140,64.8,4091546897,212,10.2,4091546899,213,0.4,4091546895,141,93.2,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939153,8,1,1,0,23,27o8mdqno6jslcjb709sxjwyy,0,38.6,6.2,2023-03-12T05:03:28.295Z,2023-03-16T16:13:24Z,4091556773,233,51,4091546979,213,5.9,4091556745,286,,4091546971,56,Back,4091546973,140,41.5,4091546977,212,3.2,4091546975,141,4.6,4091556743,236,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940927,51,74,1,0,23,90cc40yau7yv6n8r4xs361ofd,1,56.6,95.8,2023-03-12T05:03:28.296Z,2023-03-16T16:10:04Z,4091556527,285,,4091556525,56,Left,4091556543,233,8,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940931,32,61,1,0,24,27o8mdqno6jslcjb709sxjwyy,1,42.9,3.4,2023-03-12T05:03:29.541Z,2023-03-16T16:11:46Z,4091555809,56,Back,,,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939173,11,5,1,0,24,90cc40yau7yv6n8r4xs361ofd,1,64.5,101.6,2023-03-12T05:03:29.544Z,2023-03-16T16:10:03Z,4091548965,233,14,4091547031,347,,4091547029,56,Left,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939601,14,5,1,0,24,27o8mdqno6jslcjb709sxjwyy,0,35.5,-1.6,2023-03-12T05:03:29.544Z,2023-03-16T16:11:46Z,4091548803,347,,4091548801,56,Back,4091548973,233,11,,,,,,,,,,,,,,,,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939199,12,1,1,0,27,90cc40yau7yv6n8r4xs361ofd,0,66.7,100,2023-03-12T05:03:32.639Z,2023-03-16T16:10:03Z,4091547115,213,6.0,4091547117,1,,4091547107,56,Left,4091547113,212,23.3,4091547109,140,88.1,4091547111,141,92.4,4091547105,107,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939203,9,49,1,0,30,27o8mdqno6jslcjb709sxjwyy,1,8.8,10.1,2023-03-12T05:03:35.631Z,2023-03-16T16:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939227,10,1,1,0,31,27o8mdqno6jslcjb709sxjwyy,0,8.1,5.2,2023-03-12T05:03:36.654Z,2023-03-16T16:11:45Z,4091547207,141,11.8,4091547205,140,31.6,4091547201,157,,4091547203,56,Back,4091547213,1,,4091547209,212,25.1,4091547211,213,0.2,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939241,13,1,1,0,33,90cc40yau7yv6n8r4xs361ofd,0,65.3,91.4,2023-03-12T05:03:38.712Z,2023-03-16T16:10:03Z,4091547265,213,6.2,4091547259,140,73.6,4091547261,141,90.8,4091547257,56,Left,4091547263,212,8.7,4091547255,3,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520697045,805,49,1,0,34,27o8mdqno6jslcjb709sxjwyy,1,34.9,21.6,2023-03-12T05:03:39.941Z,2023-03-16T16:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939285,11,1,1,0,36,27o8mdqno6jslcjb709sxjwyy,0,38.4,23.4,2023-03-12T05:03:41.824Z,2023-03-16T16:11:45Z,4091547483,1,,4091547473,56,Right,4091547481,213,5.6,4091547471,157,,4091547475,140,57.7,4091547479,212,26.5,4091547477,141,0.0,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939287,12,5,1,0,38,27o8mdqno6jslcjb709sxjwyy,0,53.2,-1.8,2023-03-12T05:03:43.243Z,2023-03-16T16:11:45Z,4091547533,233,14,4091547485,56,Right,4091547487,347,,,,,,,,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939295,14,5,1,0,38,90cc40yau7yv6n8r4xs361ofd,1,46.8,101.8,2023-03-12T05:03:43.243Z,2023-03-16T16:10:03Z,4091547507,56,Back,4091547509,233,12,4091547513,347,,,,,,,,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939357,15,1,1,0,42,90cc40yau7yv6n8r4xs361ofd,1,51.4,100,2023-03-12T05:03:47.860Z,2023-03-16T16:10:03Z,4091547767,213,5.6,4091547751,56,Left,4091547759,141,89.4,4100827881,189,,4091547755,140,60.6,4091547763,212,12.9,4091547747,107,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939363,16,1,1,0,45,90cc40yau7yv6n8r4xs361ofd,1,60.6,89.9,2023-03-12T05:03:50.961Z,2023-03-16T16:10:02Z,4091547797,212,5.4,4091547795,141,96.2,4091547799,213,2.2,4091547791,56,Left,4091547793,140,57.5,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939383,17,1,1,0,47,90cc40yau7yv6n8r4xs361ofd,1,55.5,96.2,2023-03-12T05:03:52.009Z,2023-03-16T16:10:02Z,4091547869,141,91.4,4091547871,212,18.4,4091547873,213,3.3,4091547865,56,Back,4091547867,140,38.3,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939401,18,1,1,0,49,90cc40yau7yv6n8r4xs361ofd,1,38,87.1,2023-03-12T05:03:54.983Z,2023-03-16T16:10:02Z,4091547951,140,31.6,4091547953,141,50.9,4091547957,213,4.4,4091547955,212,25.5,4091547949,56,Back,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939415,19,1,1,0,52,90cc40yau7yv6n8r4xs361ofd,1,29.2,44.9,2023-03-12T05:03:57.105Z,2023-03-16T16:10:02Z,4091548031,212,13.8,4091548025,56,Back,4091548027,140,42.3,4091548033,213,0,4091548029,141,44.9,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939421,20,61,1,0,54,90cc40yau7yv6n8r4xs361ofd,0,46.3,45.4,2023-03-12T05:03:59.340Z,2023-03-16T16:10:01Z,4091548063,56,Back,,,,,,,,,,,,,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939443,13,4,1,0,58,27o8mdqno6jslcjb709sxjwyy,1,53.6,53.4,2023-03-12T05:04:03.663Z,2023-03-16T16:11:44Z,4091548177,265,,4091548175,152,,4091548375,233,21,4091548181,286,,4091548171,13,,4091548173,56,Center,,,,,,,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939479,21,4,1,0,58,90cc40yau7yv6n8r4xs361ofd,0,46.4,46.6,2023-03-12T05:04:03.664Z,2023-03-16T16:10:01Z,4091548365,13,,4091548367,56,Back,4091548369,152,,4091548371,265,,4091548383,233,13,4091548373,285,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939777,15,1,1,1,44,27o8mdqno6jslcjb709sxjwyy,0,52.9,54.9,2023-03-12T05:04:49.854Z,2023-03-16T16:11:44Z,4091549487,1,,4091549477,56,Center,4091549475,152,,4091549485,213,5.9,4091549479,140,100.0,4091549481,141,26.1,4091549471,5,,4091549483,212,55.1,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,4091549473,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939781,16,5,1,1,46,27o8mdqno6jslcjb709sxjwyy,0,101.5,29.3,2023-03-12T05:04:51.334Z,2023-03-16T16:11:44Z,4091549499,346,,4091549497,56,Center,4091549543,233,22,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939787,22,5,1,1,46,90cc40yau7yv6n8r4xs361ofd,1,-1.5,70.7,2023-03-12T05:04:51.334Z,2023-03-16T16:10:01Z,4091549517,56,Back,4091549519,346,,4091549533,233,16,,,,,,,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939879,23,1,1,2,0,90cc40yau7yv6n8r4xs361ofd,1,5.3,43.7,2023-03-12T05:05:05.920Z,2023-03-16T16:10:01Z,4091549901,124,,4091549903,56,Back,4091549909,212,18.5,4091549911,213,5.0,4091549915,237,,4091549907,141,18.0,4091549905,140,11.0,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939889,24,1,1,2,3,90cc40yau7yv6n8r4xs361ofd,1,9,18.5,2023-03-12T05:05:08.722Z,2023-03-16T16:10:00Z,4091549963,213,1.9,4091549955,56,Back,4091549957,140,3.9,4091549961,212,16.9,4091549959,141,42.1,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939909,25,1,1,2,5,90cc40yau7yv6n8r4xs361ofd,1,4.1,42.1,2023-03-12T05:05:10.640Z,2023-03-16T16:10:00Z,4091550039,56,Back,4091550045,212,20.3,4091550047,213,4.9,4091550043,141,13.1,4091550041,140,8.5,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939923,26,1,1,2,7,90cc40yau7yv6n8r4xs361ofd,1,9.3,15.3,2023-03-12T05:05:12.812Z,2023-03-16T16:10:00Z,4091550095,140,27.3,4091550097,141,22.2,4091550093,56,Back,4091550101,213,0.2,4091550099,212,19.5,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518939965,27,1,1,2,8,90cc40yau7yv6n8r4xs361ofd,1,27.2,25.6,2023-03-12T05:05:13.899Z,2023-03-16T16:10:00Z,4091550235,56,Back,4091550237,140,3.5,4091550239,141,40.9,4091550241,212,27.0,4091550243,213,2.7,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940015,28,1,1,2,14,90cc40yau7yv6n8r4xs361ofd,1,9.6,48.4,2023-03-12T05:05:19.910Z,2023-03-16T16:09:59Z,4091550417,212,13.9,4091550415,141,67.9,4091550419,213,1.3,4091550411,56,Back,4091550413,140,13.5,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940037,29,1,1,2,21,90cc40yau7yv6n8r4xs361ofd,1,30.9,51,2023-03-12T05:05:26.454Z,2023-03-16T16:09:59Z,4091550485,56,Back,4091550487,140,28.0,4091550491,212,15.2,4091550493,213,4.5,4091550489,141,29.1,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940047,30,1,1,2,25,90cc40yau7yv6n8r4xs361ofd,1,28.8,32.4,2023-03-12T05:05:30.744Z,2023-03-16T16:09:59Z,4091550515,140,27.2,4091550517,141,55.4,4091550521,213,1.7,4091550519,212,15.7,4091550513,56,Back,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940055,31,1,1,2,27,90cc40yau7yv6n8r4xs361ofd,1,27.9,56.6,2023-03-12T05:05:32.377Z,2023-03-16T16:09:59Z,4091550547,140,28.0,4091550555,212,16.0,4091550559,213,4.7,4091550551,141,33.0,4091550543,56,Back,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940157,32,1,1,2,28,90cc40yau7yv6n8r4xs361ofd,1,28.6,31.8,2023-03-12T05:05:33.918Z,2023-03-16T16:09:58Z,4091550943,56,Back,4091550951,213,2.8,4091550947,141,40.7,4091550949,212,18.2,4091550945,140,12.3,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940173,33,1,1,2,43,90cc40yau7yv6n8r4xs361ofd,1,28.6,49.4,2023-03-12T05:05:48.457Z,2023-03-16T16:09:58Z,4091551007,141,95.4,4091551005,140,39.9,4091551003,56,Back,4091551009,212,33.5,4091551013,1,,4091551011,213,1.2,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940227,34,1,1,2,47,90cc40yau7yv6n8r4xs361ofd,1,41.9,96.2,2023-03-12T05:05:52.684Z,2023-03-16T16:09:58Z,4091551175,140,68.5,4091551177,141,96.0,4091551179,212,27.9,4091551173,56,Left,4091551171,155,,4091551181,213,6.3,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940281,35,1,1,2,50,90cc40yau7yv6n8r4xs361ofd,0,69.9,95.4,2023-03-12T05:05:55.718Z,2023-03-16T16:09:58Z,4091551363,140,67.4,4091551361,56,Left,4091551365,141,100.0,4091551367,212,4.7,4091551369,213,2.2,,,,,,,,,,57140tg9gdrk4iqqhxbfomjmx,M. Kato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940293,17,5,1,2,56,27o8mdqno6jslcjb709sxjwyy,1,31.8,-1.4,2023-03-12T05:06:01.656Z,2023-03-16T16:11:44Z,4091551425,56,Back,4091551427,347,,4091551445,233,36,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940285,36,5,1,2,56,90cc40yau7yv6n8r4xs361ofd,0,68.2,101.4,2023-03-12T05:06:01.656Z,2023-03-16T16:09:57Z,4091551379,56,Left,4091551457,233,17,4091551383,347,,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940369,18,1,1,3,6,27o8mdqno6jslcjb709sxjwyy,1,31,0,2023-03-12T05:06:11.485Z,2023-03-16T16:11:43Z,4091551685,141,3.8,4091551679,107,,4091551687,212,9.6,4091551683,140,39.4,4091551691,213,0.4,4091551681,56,Back,,,,,,,60wqpvcqw404cqqw11nejmvo5,A. Fukuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518940377,19,1,1,3,8,27o8mdqno6jslcjb709sxjwyy,0,39.4,3.8,2023-03-12T05:06:13.662Z,2023-03-16T16:11:43Z,4091551721,141,6.2,4091551723,212,3.9,4091551719,140,42.8,4091551713,3,,4091551715,168,,4091551717,56,Back,4091551725,213,0.4,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
