id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2548503773,266,1,1,21,26,3vfso415vj7uitnunviuzdyg3,0,72.9,4.4,2023-05-14T07:25:35.817Z,2023-05-14T07:25:38Z,4276496985,56,Right,4276496991,212,7.1,4276496983,155,,4276496987,140,76.7,4276496989,141,13.1,4276496993,213,1.0,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503767,198,8,1,21,27,92br3632xgmc25jvr0jesfvl6,1,27.8,88,2023-05-14T07:25:36.706Z,2023-05-18T12:16:41Z,4276496971,56,Back,4287606997,384,,,,,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503775,199,49,1,21,28,92br3632xgmc25jvr0jesfvl6,1,30.2,94.7,2023-05-14T07:25:37.842Z,2023-05-14T07:25:38Z,,,,,,,,,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503783,200,1,1,21,29,92br3632xgmc25jvr0jesfvl6,1,30.2,94.7,2023-05-14T07:25:39.050Z,2023-05-18T12:16:45Z,4276497023,141,92.0,4276497025,212,7.1,4276497019,56,Back,4276497027,213,6.0,4276497021,140,36.7,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503789,201,1,1,21,30,92br3632xgmc25jvr0jesfvl6,1,39.1,91.5,2023-05-14T07:25:39.650Z,2023-05-14T07:25:40Z,4276497049,56,Back,4276497051,140,43.6,4276497055,212,6.1,4276497053,141,85.9,4276497057,213,5.6,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503793,202,1,1,21,31,92br3632xgmc25jvr0jesfvl6,1,43.6,85.9,2023-05-14T07:25:40.738Z,2023-05-14T07:25:42Z,4276497091,141,93.9,4276497087,56,Back,4276497089,140,38.7,4276497095,213,2.3,4276497093,212,7.5,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503801,203,1,1,21,33,92br3632xgmc25jvr0jesfvl6,1,38.7,93.9,2023-05-14T07:25:42.771Z,2023-05-14T07:25:44Z,4276497121,140,33.3,4276497127,213,4.4,4276497119,56,Back,4276497125,212,16.5,4276497123,141,71.1,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503805,204,1,1,21,34,92br3632xgmc25jvr0jesfvl6,1,33.3,71.1,2023-05-14T07:25:44.146Z,2023-05-14T07:25:47Z,4276497165,212,9.4,4276497167,213,3.1,4276497157,56,Back,4276497161,141,71.1,4276497159,140,24.3,,,,,,,,,,3erz4yrlw2m15mxxocwq31g16,R. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503811,205,1,1,21,37,92br3632xgmc25jvr0jesfvl6,1,24.3,71.1,2023-05-14T07:25:47.011Z,2023-05-14T07:25:48Z,4276497199,141,38.0,4276497201,212,22.5,4276497197,140,25.2,4276497203,213,4.8,4276497195,56,Back,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503833,207,1,1,21,40,92br3632xgmc25jvr0jesfvl6,1,27.6,31.3,2023-05-14T07:25:50.482Z,2023-05-14T07:25:53Z,4276497297,141,4.0,4276497301,213,5.7,4276497299,212,32.5,4276497293,56,Right,4276497295,140,53.0,4276497303,1,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503835,208,61,1,21,43,92br3632xgmc25jvr0jesfvl6,0,56,5.4,2023-05-14T07:25:53.060Z,2023-05-18T12:17:15Z,4276497307,56,Right,,,,,,,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503839,268,43,1,21,43,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-05-14T07:25:53.061Z,2023-05-18T12:17:16Z,4276497331,233,208,4276497325,285,0,4287608337,144,7,4276497323,56,Back,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503841,269,49,1,21,44,3vfso415vj7uitnunviuzdyg3,1,34,87.5,2023-05-14T07:25:54.241Z,2023-05-14T07:25:54Z,,,,,,,,,,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503861,270,1,1,21,45,3vfso415vj7uitnunviuzdyg3,1,34,87.5,2023-05-14T07:25:54.663Z,2023-05-14T07:26:01Z,4276497427,140,38.0,4276497433,213,5.4,4276497425,56,Back,4276497431,212,6.9,4276497429,141,79.4,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503879,271,1,1,21,51,3vfso415vj7uitnunviuzdyg3,1,47.2,59,2023-05-14T07:26:01.271Z,2023-05-14T07:26:04Z,4276497531,141,41.8,4276497529,140,46.7,4276497535,213,4.7,4276497533,212,11.7,4276497527,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503889,272,1,1,21,54,3vfso415vj7uitnunviuzdyg3,1,47.4,34.9,2023-05-14T07:26:03.991Z,2023-05-14T07:26:22Z,4276497571,212,16.7,4276497567,140,53.0,4276497565,56,Right,4276497573,213,5.1,4276497569,141,11.9,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503893,273,1,1,21,56,3vfso415vj7uitnunviuzdyg3,1,47.9,14.3,2023-05-14T07:26:06.496Z,2023-05-14T07:26:08Z,4276497591,140,54.3,4276497589,56,Center,4276497595,212,10.7,4276497593,141,26.5,4276497597,213,0.9,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503897,274,1,1,21,58,3vfso415vj7uitnunviuzdyg3,1,53.6,26.5,2023-05-14T07:26:08.344Z,2023-05-14T07:26:09Z,4276497621,140,47.4,4276497627,213,3.8,4276497619,56,Back,4276497623,141,18.8,4276497625,212,8.4,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503905,275,1,1,21,59,3vfso415vj7uitnunviuzdyg3,1,46.7,20,2023-05-14T07:26:09.383Z,2023-05-14T07:26:11Z,4276497677,212,22.5,4276497671,56,Back,4276497679,213,2.4,4276497673,140,31.5,4276497675,141,43.3,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503919,276,1,1,22,2,3vfso415vj7uitnunviuzdyg3,1,31.5,43.9,2023-05-14T07:26:11.549Z,2023-05-14T07:26:15Z,4276497759,212,28.3,4276497757,141,84.4,4276497761,213,1.3,4276497753,56,Back,4276497755,140,37.6,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503925,277,1,1,22,5,3vfso415vj7uitnunviuzdyg3,1,40.4,83.5,2023-05-14T07:26:15.473Z,2023-05-14T07:26:16Z,4276497783,56,Left,4276497787,141,97.8,4276497785,140,61.4,4276497791,213,0.4,4276497789,212,24.1,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503931,278,1,1,22,6,3vfso415vj7uitnunviuzdyg3,0,61.4,97.8,2023-05-14T07:26:16.429Z,2023-05-14T07:26:17Z,4276497813,140,72.3,4276497817,212,11.8,4276497815,141,100.0,4276497811,56,Left,4276497819,213,0.2,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503939,209,5,1,22,7,92br3632xgmc25jvr0jesfvl6,1,33.6,-1.8,2023-05-14T07:26:17.014Z,2023-05-14T07:31:03Z,4276497853,233,279,4276497847,56,Back,4276497849,347,,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503935,279,5,1,22,7,3vfso415vj7uitnunviuzdyg3,0,66.4,101.8,2023-05-14T07:26:17.014Z,2023-05-14T07:26:18Z,4276497829,347,,4276497867,233,209,4276497827,56,Left,,,,,,,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503963,210,1,1,22,12,92br3632xgmc25jvr0jesfvl6,1,39.7,0,2023-05-14T07:26:21.986Z,2023-05-14T07:26:24Z,4276497991,56,Back,4276497999,213,0.9,4276497989,107,,4276497995,141,5.0,4276497993,140,42.9,4276497997,212,5.6,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503981,211,1,1,22,14,92br3632xgmc25jvr0jesfvl6,1,42.9,5,2023-05-14T07:26:24.274Z,2023-05-14T07:26:27Z,4276498087,56,Back,4276498091,141,2.3,4276498093,212,7.1,4276498089,140,36.4,4276498095,213,3.4,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548503997,212,1,1,22,17,92br3632xgmc25jvr0jesfvl6,1,41.7,2.2,2023-05-14T07:26:27.444Z,2023-05-14T07:26:31Z,4276498167,212,42.4,4276498169,213,0.7,4276498161,56,Center,4276498171,1,,4276498163,140,72.4,4276498165,141,42.8,4276498159,155,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504003,213,1,1,22,21,92br3632xgmc25jvr0jesfvl6,1,72.4,42.8,2023-05-14T07:26:31.011Z,2023-05-14T07:26:32Z,4276498211,212,11.9,4276498205,56,Center,4276498217,156,,4276498203,3,,4276498209,141,59.3,4276498207,140,68.7,4276498213,213,1.9,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504039,214,1,1,22,22,92br3632xgmc25jvr0jesfvl6,1,68.7,59.3,2023-05-14T07:26:32.482Z,2023-05-18T12:18:06Z,4276498397,213,0.6,4276498389,140,78.4,4276498387,56,Center,4276498765,210,16,4276498391,141,68.5,4276498393,212,12.0,4276498767,22,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2548504041,215,16,1,22,28,92br3632xgmc25jvr0jesfvl6,1,86.3,61.6,2023-05-14T07:26:37.590Z,2023-05-18T12:18:06Z,4276498789,230,97.3,4276498551,20,,4276498555,374,2023-05-14 08:26:36.606,4287610103,395,2.4,4287610105,396,49.8,4276498779,55,214,4276498791,231,52.7,4276498793,300,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,4276498407,22,4287610101,17,4276498787,215,,,4276498775,80,,4276498411,56,Center,4276498777,29,4276498559,375,22:27.071,,,4276498783,102,4276498785,103,,46.0,3.2,,,,,,,,,
2548504263,280,1,1,23,28,3vfso415vj7uitnunviuzdyg3,1,49.8,50.1,2023-05-14T07:27:37.876Z,2023-05-14T07:27:41Z,4276499559,212,21.9,4276499563,279,G,4276499557,141,68.5,4276499561,213,2.5,4276499553,56,Back,4276499555,140,32.7,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504271,281,1,1,23,31,3vfso415vj7uitnunviuzdyg3,1,34.3,65.8,2023-05-14T07:27:40.914Z,2023-05-14T07:27:44Z,4276499623,140,44.9,4276499625,141,51.9,4276499621,56,Back,4276499629,213,5.6,4276499627,212,14.6,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504283,282,1,1,23,34,3vfso415vj7uitnunviuzdyg3,1,45.9,50.9,2023-05-14T07:27:44.351Z,2023-05-14T07:27:47Z,4276499689,213,4.3,4276499681,56,Back,4276499685,141,33.4,4276499687,212,12.7,4276499683,140,41.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504287,283,1,1,23,36,3vfso415vj7uitnunviuzdyg3,1,41.6,33.4,2023-05-14T07:27:46.017Z,2023-05-14T07:27:49Z,4276499729,140,40.2,4276499731,141,69.1,4276499733,212,24.3,4276499727,56,Back,4276499735,213,1.6,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504293,284,1,1,23,39,3vfso415vj7uitnunviuzdyg3,1,42,68.8,2023-05-14T07:27:49.307Z,2023-05-14T07:27:53Z,4276499779,141,98.1,4276499783,213,0.8,4276499777,140,59.6,4276499781,212,27.2,4276499775,56,Left,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504315,285,1,1,23,44,3vfso415vj7uitnunviuzdyg3,1,55.7,95.1,2023-05-14T07:27:53.834Z,2023-05-14T07:28:01Z,4276500005,56,Back,4276500011,212,18.4,4276500007,140,39.0,4276500013,213,3.4,4276500009,141,87.1,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504317,286,1,1,23,51,3vfso415vj7uitnunviuzdyg3,0,60.1,78.3,2023-05-14T07:28:01.257Z,2023-05-14T07:29:27Z,4276500037,56,Center,4276500045,213,3.9,4276500043,212,6.3,4276500039,140,55.6,4276500153,233,218,4276500041,141,72.1,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504321,217,1,1,23,53,92br3632xgmc25jvr0jesfvl6,0,38.2,23.7,2023-05-14T07:28:03.441Z,2023-05-14T07:29:43Z,4276502363,140,39.2,4276502365,141,24.6,4276502389,286,,4276502367,212,1.2,4276502383,236,,4276502385,233,287,4276500079,56,Back,4276502369,213,0.5,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504329,287,74,1,23,53,3vfso415vj7uitnunviuzdyg3,1,64.8,77.9,2023-05-14T07:28:03.442Z,2023-05-14T07:31:04Z,4276502397,233,217,4276500115,56,Center,4276500117,285,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504735,317,1,1,23,55,3vfso415vj7uitnunviuzdyg3,0,62.8,67.6,2023-05-14T07:28:04.856Z,2023-05-14T07:30:25Z,4276503679,233,218,4276503225,212,3.5,4276503665,236,,4276503223,141,64.7,4276503219,56,Center,4276503667,286,,4276503227,213,5.7,4276503221,140,65.5,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504333,218,74,1,23,55,92br3632xgmc25jvr0jesfvl6,1,37.3,41.8,2023-05-14T07:28:04.857Z,2023-05-14T07:31:04Z,4276500145,285,,4276500143,56,Back,4276500161,233,317,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504341,219,49,1,23,56,92br3632xgmc25jvr0jesfvl6,1,41.3,38,2023-05-14T07:28:06.162Z,2023-05-14T07:28:06Z,,,,,,,,,,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504357,220,1,1,23,59,92br3632xgmc25jvr0jesfvl6,1,56.7,47.5,2023-05-14T07:28:08.673Z,2023-05-14T07:28:10Z,4276500325,56,Center,4276500333,213,0.6,4276500327,140,72.4,4276500331,212,20.3,4276500329,141,64.9,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504365,221,1,1,24,1,92br3632xgmc25jvr0jesfvl6,1,74.9,65.7,2023-05-14T07:28:10.674Z,2023-05-14T07:28:12Z,4276500401,140,72.0,4276500399,56,Center,4276500405,212,7.8,4276500407,213,4.3,4276500403,141,55.1,,,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504381,222,1,1,24,2,92br3632xgmc25jvr0jesfvl6,1,74.7,56.1,2023-05-14T07:28:12.513Z,2023-05-18T12:19:10Z,4276500509,141,70.8,4276500507,140,80.5,4276500513,213,1.0,4276500511,212,11.7,4276500505,56,Center,4276504873,210,15,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2548504385,223,15,1,24,6,92br3632xgmc25jvr0jesfvl6,1,80.1,62.9,2023-05-14T07:28:15.585Z,2023-05-18T12:19:10Z,4276500539,56,Center,4276504899,230,97.2,4287612671,76,,4276504885,55,222,4276504883,29,,4276504929,233,288,4276504889,102,52.2,4276500537,18,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,4276504897,147,4276500535,22,4276504895,146,86.3,59.6,4276504893,215,,4276504477,20,,4276504481,82,4276504901,231,52.3,,,4276504891,103,,,,19,,,,,,,,,,
2548504391,288,10,1,24,6,3vfso415vj7uitnunviuzdyg3,1,12.1,46,2023-05-14T07:28:15.685Z,2023-05-14T07:30:47Z,4276500559,56,Back,4276504515,233,223,4276500557,94,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504397,289,49,1,24,9,3vfso415vj7uitnunviuzdyg3,1,29.5,57.2,2023-05-14T07:28:19.527Z,2023-05-14T07:28:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504405,290,1,1,24,10,3vfso415vj7uitnunviuzdyg3,1,29.5,57,2023-05-14T07:28:19.781Z,2023-05-18T12:19:19Z,4276500649,140,23.0,4276500651,141,25.0,4276500655,213,4.4,4287612867,155,,4276500647,56,Back,4276500653,212,22.8,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504411,291,1,1,24,11,3vfso415vj7uitnunviuzdyg3,1,22.9,24.7,2023-05-14T07:28:21.084Z,2023-05-14T07:28:25Z,4276500735,1,,4276500725,56,Back,4276500733,213,0.7,4276500723,155,,4276500727,140,48.2,4276500731,212,35.1,4276500729,141,58.5,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504423,292,1,1,24,16,3vfso415vj7uitnunviuzdyg3,1,47.7,73,2023-05-14T07:28:25.539Z,2023-05-14T07:28:30Z,4276500815,56,Left,4276500821,212,21.0,4276500823,213,0.9,4276500817,140,59.6,4276500819,141,97.8,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504421,224,45,1,24,20,92br3632xgmc25jvr0jesfvl6,0,38.1,5.2,2023-05-14T07:28:29.889Z,2023-05-14T07:28:33Z,4276500803,56,Back,4276500805,285,,4276500895,233,293,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504431,293,3,1,24,20,3vfso415vj7uitnunviuzdyg3,1,61.9,94.8,2023-05-14T07:28:29.889Z,2023-05-18T12:19:33Z,4287613311,464,,4276500871,56,Left,4276500883,233,224,4276500873,286,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504447,294,1,1,24,23,3vfso415vj7uitnunviuzdyg3,1,66.6,73.3,2023-05-14T07:28:32.704Z,2023-05-14T07:28:35Z,4276500941,141,71.4,4276500939,140,58.8,4276500937,56,Center,4276500945,213,3.3,4276500943,212,8.3,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504463,295,1,1,24,26,3vfso415vj7uitnunviuzdyg3,1,58.6,67.9,2023-05-14T07:28:35.639Z,2023-05-14T07:28:41Z,4276501035,212,26.3,4276501037,213,4.7,4276501033,141,29.2,4276501029,56,Center,4276501031,140,58.0,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504471,296,1,1,24,31,3vfso415vj7uitnunviuzdyg3,1,62,23.9,2023-05-14T07:28:40.891Z,2023-05-14T07:28:43Z,4276501071,141,38.6,4276501067,56,Center,4276501075,213,2.1,4276501073,212,11.5,4276501069,140,56.5,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504481,297,1,1,24,33,3vfso415vj7uitnunviuzdyg3,1,57.2,39.2,2023-05-14T07:28:43.202Z,2023-05-14T07:28:46Z,4276501131,56,Center,4276501139,213,1.4,4276501135,141,76.4,4276501133,140,61.2,4276501137,212,25.6,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504487,298,1,1,24,36,3vfso415vj7uitnunviuzdyg3,1,63.6,78.5,2023-05-14T07:28:45.985Z,2023-05-14T07:28:49Z,4276501185,140,72.4,4276501191,213,0.9,4276501183,56,Left,4276501187,141,96.5,4276501189,212,15.3,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504495,299,1,1,24,39,3vfso415vj7uitnunviuzdyg3,1,72.1,95.3,2023-05-14T07:28:49.228Z,2023-05-14T07:28:53Z,4276501241,140,86.5,4276501249,213,5.9,4276501239,56,Left,4276501245,212,16.2,4276501243,141,86.6,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504505,300,1,1,24,43,3vfso415vj7uitnunviuzdyg3,1,81,93.5,2023-05-14T07:28:53.497Z,2023-05-14T07:28:56Z,4276501309,140,63.0,4276501315,213,3.2,4276501313,212,19.0,4276501307,56,Left,4276501311,141,91.1,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504511,301,1,1,24,47,3vfso415vj7uitnunviuzdyg3,1,64.7,85.9,2023-05-14T07:28:56.757Z,2023-05-14T07:28:59Z,4276501351,140,76.0,4276501349,56,Center,4276501353,141,70.5,4276501357,213,5.6,4276501355,212,15.8,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504531,302,1,1,24,49,3vfso415vj7uitnunviuzdyg3,1,76.9,81.5,2023-05-14T07:28:59.009Z,2023-05-14T07:29:02Z,4276501455,140,69.7,4276501453,56,Left,4276501461,213,2.2,4276501457,141,95.6,4276501459,212,12.2,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504543,303,1,1,24,53,3vfso415vj7uitnunviuzdyg3,1,68.5,85.1,2023-05-14T07:29:02.830Z,2023-05-14T07:29:05Z,4276501543,212,6.7,4276501537,56,Left,4276501545,213,3.7,4276501539,140,63.2,4276501541,141,79.6,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504559,304,1,1,24,55,3vfso415vj7uitnunviuzdyg3,1,62.6,76.3,2023-05-14T07:29:05.471Z,2023-05-14T07:29:10Z,4276501653,141,41.8,4276501655,212,23.5,4276501649,56,Center,4276501659,213,4.8,4276501651,140,63.7,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548504567,305,1,1,25,0,3vfso415vj7uitnunviuzdyg3,1,71.2,33.7,2023-05-14T07:29:09.962Z,2023-05-14T07:29:14Z,4276501731,141,4.0,4276501729,140,87.3,4276501733,212,26.3,4276501727,56,Right,4276501735,213,5.4,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
