id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2508902753,6,3,1,0,14,e90fnsgtnamze3yssxpg392eb,0,42.4,85,2023-02-18T05:04:09.983Z,2023-02-21T20:19:12Z,4038522881,56,Back,4048281417,464,,4038522901,211,,4038522883,286,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510757591,915,61,1,0,15,3vfso415vj7uitnunviuzdyg3,1,56.6,32.3,2023-02-18T05:04:10.983Z,2023-02-21T20:19:25Z,4048292823,56,Center,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902769,7,61,1,0,16,e90fnsgtnamze3yssxpg392eb,0,52.9,68.7,2023-02-18T05:04:12.439Z,2023-02-21T20:16:59Z,4038522957,56,Center,,,,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902781,6,43,1,0,17,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-02-18T05:04:13.099Z,2023-02-18T05:04:26Z,4038523017,56,Center,4038523019,285,0,4038523521,144,7,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902783,7,43,1,0,18,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-02-18T05:04:14.075Z,2023-02-18T05:05:25Z,4038523021,56,Center,4038525179,144,7,4038523023,285,0,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902785,8,49,1,0,18,3vfso415vj7uitnunviuzdyg3,1,46.5,33,2023-02-18T05:04:14.732Z,2023-02-21T20:19:02Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902799,9,1,1,0,19,3vfso415vj7uitnunviuzdyg3,1,46.5,33,2023-02-18T05:04:14.971Z,2023-02-18T05:05:41Z,4038523101,212,34.2,4038523099,141,45.1,4038523097,140,78.1,4038523095,56,Center,4038523103,213,0.2,4038523105,1,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902807,10,2,1,0,21,3vfso415vj7uitnunviuzdyg3,1,51.7,50.7,2023-02-18T05:04:17.339Z,2023-02-18T05:07:38Z,4038523153,56,Center,4038523157,140,73.4,4038523417,7,4pqi5vt820333t5zsj2refc2d,4038523161,141,50.7,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902873,9,55,1,0,21,e90fnsgtnamze3yssxpg392eb,1,31.6,55.3,2023-02-18T05:04:17.340Z,2023-02-18T05:29:57Z,,,,,,,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902811,8,43,1,0,22,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-02-18T05:04:18.843Z,2023-02-18T05:04:29Z,4038523637,144,61,4038523191,56,Back,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902959,10,1,1,0,44,e90fnsgtnamze3yssxpg392eb,0,12.6,50.7,2023-02-18T05:04:40.644Z,2023-02-18T05:04:42Z,4038523951,241,,4038523955,140,72.3,4038523959,212,67.1,4038523957,141,15.5,4038523953,56,Right,4038523947,5,,4038523949,157,,4038523961,213,5.9,eu0wama1jzd9er063es4p3b9x,J. Słowik,4038524007,189,4038523963,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902965,11,8,1,0,45,3vfso415vj7uitnunviuzdyg3,1,27.4,85.7,2023-02-18T05:04:41.883Z,2023-02-21T20:19:35Z,4048293605,385,,4038523989,56,Back,4038524009,15,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902973,11,5,1,0,47,e90fnsgtnamze3yssxpg392eb,1,65.8,-2,2023-02-18T05:04:43.228Z,2023-02-18T05:08:35Z,4038524039,347,,4038524037,56,Right,4038524045,233,12,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902971,12,5,1,0,47,3vfso415vj7uitnunviuzdyg3,0,34.2,102,2023-02-18T05:04:43.228Z,2023-02-18T05:04:44Z,4038524033,56,Back,4038524035,347,,4038524051,233,11,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903041,12,1,1,0,55,e90fnsgtnamze3yssxpg392eb,0,60.4,0,2023-02-18T05:04:51.609Z,2023-02-18T05:04:56Z,4038524359,56,Right,4038524357,107,,4038524365,212,16.3,4038524367,213,0.3,4038524363,141,6.1,4038524361,140,75.0,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903069,13,1,1,1,3,3vfso415vj7uitnunviuzdyg3,0,13.1,97.5,2023-02-18T05:04:59.307Z,2023-02-18T05:05:41Z,4038524511,56,Back,4038524521,1,,4038524515,141,93.8,4038524513,140,36.9,4038524509,157,,4038524517,212,25.1,4038524519,213,6.2,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903081,13,1,1,1,5,e90fnsgtnamze3yssxpg392eb,0,47,18.5,2023-02-18T05:05:01.964Z,2023-02-18T05:08:16Z,4038524597,213,0.3,4038524593,141,27.7,4038524595,212,20.2,4038524591,140,65.3,4038524639,189,,4038524589,56,Center,4038524587,3,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903103,14,1,1,1,8,3vfso415vj7uitnunviuzdyg3,1,29.9,77.2,2023-02-18T05:05:04.379Z,2023-02-18T05:05:44Z,4038524671,56,Back,4038524675,141,63.0,4038524679,213,5.5,4038524677,212,13.5,4038524673,140,38.9,4038524669,3,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903115,16,1,1,1,10,3vfso415vj7uitnunviuzdyg3,1,35.8,31,2023-02-18T05:05:06.253Z,2023-02-18T05:09:37Z,4038524727,212,7.3,4038524729,213,2.8,4038524723,140,29.2,4038524725,141,34.6,4038524721,56,Back,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903107,15,49,1,1,10,3vfso415vj7uitnunviuzdyg3,1,35.7,44.6,2023-02-18T05:05:06.692Z,2023-02-18T05:09:38Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508904429,51,1,1,1,11,3vfso415vj7uitnunviuzdyg3,1,33.5,39.4,2023-02-18T05:05:07.203Z,2023-02-18T05:10:09Z,4038533511,140,24.6,4038533515,212,9.8,4038533509,56,Back,4038533517,213,3.4,4038533513,141,35.3,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903119,17,1,1,1,12,3vfso415vj7uitnunviuzdyg3,0,28.9,34.3,2023-02-18T05:05:08.139Z,2023-02-18T05:05:36Z,4038524747,56,Back,4038524749,140,39.4,4038524755,213,6.0,4038524753,212,11.5,4038524751,141,29.4,4038524833,157,,4038524835,1,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903123,14,49,1,1,14,e90fnsgtnamze3yssxpg392eb,1,61,83,2023-02-18T05:05:10.393Z,2023-02-18T05:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903153,15,1,1,1,14,e90fnsgtnamze3yssxpg392eb,1,61,83.3,2023-02-18T05:05:10.862Z,2023-02-18T05:05:14Z,4038524911,140,67.0,4038524909,56,Left,4038524913,141,96.0,4038524917,213,0.9,4038524915,212,10.7,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903155,16,3,1,1,18,e90fnsgtnamze3yssxpg392eb,0,75.2,96.4,2023-02-18T05:05:14.616Z,2023-02-21T20:20:19Z,4048296415,465,,4038524923,286,,4038524921,56,Left,4038524969,233,18,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903167,18,7,1,1,18,3vfso415vj7uitnunviuzdyg3,0,24.8,3.6,2023-02-18T05:05:14.617Z,2023-02-21T20:20:22Z,4048296569,385,,4038524955,285,,4038524953,56,Back,4038524961,233,16,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903179,17,3,1,1,21,e90fnsgtnamze3yssxpg392eb,0,79.2,94,2023-02-18T05:05:17.418Z,2023-02-21T20:20:28Z,4048296939,465,,4038525011,56,Left,4038534317,286,,4038534341,233,19,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903185,19,7,1,1,21,3vfso415vj7uitnunviuzdyg3,1,20.8,6,2023-02-18T05:05:17.419Z,2023-02-21T20:20:31Z,4038525045,56,Back,4038534329,233,17,4038525047,285,,4048297129,383,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903191,20,49,1,1,22,3vfso415vj7uitnunviuzdyg3,1,21.2,5.2,2023-02-18T05:05:18.539Z,2023-02-18T05:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903199,21,61,1,1,25,3vfso415vj7uitnunviuzdyg3,0,9.4,3.1,2023-02-18T05:05:21.636Z,2023-02-18T05:11:42Z,4038525137,56,Back,,,,,,,,,,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903197,18,49,1,1,26,e90fnsgtnamze3yssxpg392eb,1,93.9,95.3,2023-02-18T05:05:22.279Z,2023-02-18T05:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903203,19,4,1,1,27,e90fnsgtnamze3yssxpg392eb,1,92.3,95.6,2023-02-18T05:05:23.697Z,2023-02-18T05:05:40Z,4038525235,233,22,4038525165,13,,4038525169,56,Left,4038525167,294,,4038525173,286,,4038525171,152,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903209,22,4,1,1,27,3vfso415vj7uitnunviuzdyg3,0,7.7,4.4,2023-02-18T05:05:23.698Z,2023-02-18T05:05:43Z,4038525255,233,19,4038525229,152,,4038525737,294,,4038525227,56,Back,4038525223,13,,4038525231,285,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903405,20,1,1,2,10,e90fnsgtnamze3yssxpg392eb,0,96.8,96.5,2023-02-18T05:06:06.213Z,2023-02-21T20:20:48Z,4038526543,1,,4048298335,224,,4048298337,72,,4038526541,213,4.5,4038526525,2,,4038526527,5,,4038526529,155,,4038526531,152,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,4038526535,140,4038526539,212,90.9,32.3,4038526533,56,Center,4038526537,141,49.9,,,,,,,,,,,,,,,,,,
2508918385,415,44,1,2,10,3vfso415vj7uitnunviuzdyg3,1,6.6,49.7,2023-02-18T05:06:06.966Z,2023-02-18T06:02:21Z,4038609911,233,424,4038609901,285,,4038609899,56,Back,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508918317,424,44,1,2,11,e90fnsgtnamze3yssxpg392eb,0,93.4,50.3,2023-02-18T05:06:06.967Z,2023-02-21T20:21:11Z,4038609623,56,Center,4038609625,286,,4038609915,233,415,,,,,,,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903407,23,12,1,2,11,3vfso415vj7uitnunviuzdyg3,1,6.7,47.6,2023-02-18T05:06:07.435Z,2023-02-18T06:04:10Z,4038526565,213,0.6,4038526563,212,15.8,4038526557,56,Back,4038526559,140,18.9,4038526561,141,61.2,4038526571,15,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903409,21,15,1,2,14,e90fnsgtnamze3yssxpg392eb,1,81.1,47.8,2023-02-18T05:06:10.859Z,2023-02-21T20:21:35Z,4038527105,215,,4038527115,231,50,4038527103,103,19,4038527113,230,98.1,4038527109,146,89.0,4038527107,458,,4038527101,102,49.3,4038527111,147,48.4,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,4038526581,56,4038527099,78,Center,,4038526961,24,,4038526963,72,,4038526579,18,4038526967,82,4038526973,233,24,,,,,,,,,,,
2508903421,24,10,1,2,14,3vfso415vj7uitnunviuzdyg3,1,14.5,50.3,2023-02-18T05:06:10.959Z,2023-02-18T05:13:09Z,4038526981,233,21,4038526687,56,Back,4038526685,94,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903425,22,1,1,2,17,e90fnsgtnamze3yssxpg392eb,1,64.6,41.2,2023-02-18T05:06:13.448Z,2023-02-18T05:06:15Z,4038526711,140,66.2,4038526715,212,15.0,4038526709,56,Center,4038526713,141,63.1,4038526717,213,1.5,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903431,23,1,1,2,19,e90fnsgtnamze3yssxpg392eb,0,70,65.7,2023-02-18T05:06:15.689Z,2023-02-18T05:06:19Z,4038526777,155,,4038526779,56,Right,4038526785,212,46.4,4038526787,213,5.5,4038526789,1,,4038526783,141,17.0,4038526781,140,100.0,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903435,24,5,1,2,22,e90fnsgtnamze3yssxpg392eb,0,101.2,17.6,2023-02-18T05:06:18.892Z,2023-02-18T05:06:20Z,4038526805,346,,4038526803,56,Right,4038526851,233,25,,,,,,,,,,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903437,25,5,1,2,22,3vfso415vj7uitnunviuzdyg3,1,-1.2,82.4,2023-02-18T05:06:18.892Z,2023-02-18T05:08:36Z,4038526821,233,24,4038526807,56,Back,4038526809,346,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903597,26,1,1,2,54,3vfso415vj7uitnunviuzdyg3,1,5,50.1,2023-02-18T05:06:50.060Z,2023-02-21T20:23:32Z,4038527901,74,,4038527893,1,,4038527879,56,Right,4038527877,124,,4038527887,213,5.7,4038527883,141,1.4,4038527885,212,63.9,4038527881,140,57.0,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903621,27,1,1,2,59,3vfso415vj7uitnunviuzdyg3,1,57.4,1.3,2023-02-18T05:06:54.970Z,2023-02-18T05:14:11Z,4038528035,56,Right,4038528041,212,11.1,4038528039,141,9.1,4038528037,140,66.7,4038528033,3,,4038528043,213,0.5,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903623,28,1,1,3,1,3vfso415vj7uitnunviuzdyg3,0,66.7,9.1,2023-02-18T05:06:57.915Z,2023-02-18T05:14:16Z,4038528065,141,15.3,4038528063,140,87.0,4038528069,213,0.2,4038528067,212,21.7,4038528061,56,Right,4038528059,155,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903637,25,12,1,3,2,e90fnsgtnamze3yssxpg392eb,1,11.4,75.7,2023-02-18T05:06:58.393Z,2023-02-18T05:07:00Z,4038528145,167,,4038528121,212,17.9,4038528115,56,Back,4038528123,213,1.4,4038528117,140,15.1,4038528119,141,100.0,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903641,26,5,1,3,3,e90fnsgtnamze3yssxpg392eb,0,16.6,101.7,2023-02-18T05:06:59.743Z,2023-02-18T05:07:03Z,4038528129,56,Back,4038528199,233,29,4038528131,347,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903647,29,5,1,3,3,3vfso415vj7uitnunviuzdyg3,1,83.4,-1.7,2023-02-18T05:06:59.743Z,2023-02-18T05:08:36Z,4038528183,56,Right,4038528191,233,26,4038528185,347,,,,,,,,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903657,30,43,1,3,8,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-02-18T05:07:04.442Z,2023-02-18T05:08:03Z,4038529881,144,5,4038528245,56,Right,4038528247,347,0,,,,,,,,,,,,,,,,4pqi5vt820333t5zsj2refc2d,B. Linssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903687,31,1,1,3,14,3vfso415vj7uitnunviuzdyg3,1,76.8,0,2023-02-18T05:07:10.698Z,2023-02-18T05:07:15Z,4038528491,107,,4038528497,141,10.9,4038528493,56,Right,4038528499,212,19.3,4038528495,140,60.4,4038528501,213,2.7,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
