id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/9/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2518976489,6,1,1,0,25,92br3632xgmc25jvr0jesfvl6,0,33.6,62.6,2023-03-12T07:03:38.836Z,2023-03-12T07:11:15Z,4091734261,56,Back,4091734263,140,39.6,4091734269,213,0.6,4091734265,141,68.4,4091734267,212,7.4,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976499,6,50,1,0,27,89wr6p2dkh7wjxtbwhtsruu02,1,60.6,25.6,2023-03-12T07:03:41.027Z,2023-03-12T07:03:43Z,4091734319,286,,4091734331,233,7,4091734317,56,Center,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976497,7,7,1,0,27,92br3632xgmc25jvr0jesfvl6,1,39.4,74.4,2023-03-12T07:03:41.028Z,2023-03-12T07:11:29Z,4091734307,285,,4091734305,56,Back,4091734327,233,6,,,,,,,,,,,,,,,,3qx2f9tqr7qn9wvs5dt4b5nqi,Y. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976503,8,49,1,0,28,92br3632xgmc25jvr0jesfvl6,1,45.3,72.4,2023-03-12T07:03:42.195Z,2023-03-12T07:12:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976505,9,1,1,0,28,92br3632xgmc25jvr0jesfvl6,1,45.3,72.4,2023-03-12T07:03:42.372Z,2023-03-12T07:12:06Z,4091734341,212,8.8,4091734343,213,5.9,4091734335,56,Center,4091734337,140,53.1,4091734339,141,67.5,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976511,10,1,1,0,29,92br3632xgmc25jvr0jesfvl6,1,53.1,67.5,2023-03-12T07:03:43.140Z,2023-03-12T07:03:45Z,4091734369,213,0.7,4091734363,140,58.4,4091734361,56,Center,4091734367,212,7.3,4091734365,141,74.5,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976513,11,1,1,0,31,92br3632xgmc25jvr0jesfvl6,0,58.4,74.5,2023-03-12T07:03:45.427Z,2023-03-12T07:03:46Z,4091734373,56,Center,4091734395,233,7,4091734393,236,,4091734377,140,60.3,4091734379,141,74.7,4091734399,286,,4091734381,212,2.0,4091734383,213,0.1,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976517,7,74,1,0,31,89wr6p2dkh7wjxtbwhtsruu02,1,35.9,21,2023-03-12T07:03:45.428Z,2023-03-12T07:53:29Z,4091734391,285,,4091734389,56,Back,4091734401,233,11,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976529,12,1,1,0,33,92br3632xgmc25jvr0jesfvl6,1,56.6,81.7,2023-03-12T07:03:47.156Z,2023-03-12T07:03:52Z,4091734449,141,94.4,4091734447,140,69.7,4091734451,212,16.2,4091734453,213,0.6,4091734445,56,Left,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976533,13,61,1,0,38,92br3632xgmc25jvr0jesfvl6,0,78.3,96.8,2023-03-12T07:03:51.891Z,2023-03-12T07:03:52Z,4091734475,56,Left,,,,,,,,,,,,,,,,,,,,,,3qx2f9tqr7qn9wvs5dt4b5nqi,Y. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976543,8,5,1,0,39,89wr6p2dkh7wjxtbwhtsruu02,1,12.7,-1,2023-03-12T07:03:52.856Z,2023-03-12T07:55:47Z,4091734525,233,14,4091734515,56,Back,4091734517,347,,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976539,14,5,1,0,39,92br3632xgmc25jvr0jesfvl6,0,87.3,101,2023-03-12T07:03:52.856Z,2023-03-12T07:03:55Z,4091734531,233,8,4091734503,56,Left,4091734505,347,,,,,,,,,,,,,,,,,3qx2f9tqr7qn9wvs5dt4b5nqi,Y. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976565,9,1,1,0,45,89wr6p2dkh7wjxtbwhtsruu02,1,9.6,0,2023-03-12T07:03:59.448Z,2023-03-12T07:04:03Z,4091734637,56,Back,4091734635,107,,4091734643,212,16.9,4091734641,141,5.8,4091734639,140,25.0,4091734645,213,0.3,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976575,10,1,1,0,49,89wr6p2dkh7wjxtbwhtsruu02,1,25,5.8,2023-03-12T07:04:02.876Z,2023-03-12T07:04:04Z,4091734687,140,22.2,4091734685,56,Back,4091734691,141,8.6,4091734693,212,3.5,4091734695,213,2.6,,,,,,,,,,cqhh4d51iamhrd8flzu1rlz9x,P. Sotiriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976581,11,1,1,0,50,89wr6p2dkh7wjxtbwhtsruu02,1,21.7,9.1,2023-03-12T07:04:04.408Z,2023-03-12T07:04:06Z,4091734731,213,3.3,4091734729,212,9.4,4091734725,140,12.9,4091734727,141,6.5,4091734723,56,Back,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976579,15,43,1,0,51,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-03-12T07:04:04.852Z,2023-03-12T07:13:34Z,4091750617,144,7,4091734719,56,Left,4091734721,286,0,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976597,12,1,1,0,52,89wr6p2dkh7wjxtbwhtsruu02,1,13.4,7.6,2023-03-12T07:04:06.258Z,2023-03-12T07:04:09Z,4091734805,141,46.0,4091734811,1,,4091734799,157,,4091734807,212,34.1,4091734801,56,Back,4091734803,140,34.3,4091734809,213,0.9,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976603,13,44,1,0,55,89wr6p2dkh7wjxtbwhtsruu02,1,38.8,53.7,2023-03-12T07:04:08.707Z,2023-03-12T07:04:11Z,4091734845,56,Back,4091734847,285,,4091734861,233,16,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976595,16,44,1,0,55,92br3632xgmc25jvr0jesfvl6,0,61.2,46.3,2023-03-12T07:04:08.708Z,2023-03-12T07:04:11Z,4091734869,233,13,4091734797,286,,4091734795,56,Center,,,,,,,,,,,,,,,,4xg5pywcbv3pho0idx326s7e2,R. Handa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976619,14,1,1,0,55,89wr6p2dkh7wjxtbwhtsruu02,1,41,51.5,2023-03-12T07:04:09.427Z,2023-03-12T07:55:41Z,4091734961,213,1.3,4091734953,56,Back,4091734951,3,,4091734957,141,88.7,4091734955,140,47.5,4091734959,212,26.2,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976625,15,1,1,1,2,89wr6p2dkh7wjxtbwhtsruu02,1,65.2,87.1,2023-03-12T07:04:16.205Z,2023-03-12T07:04:18Z,4091734977,56,Left,4091734979,140,80.0,4091734985,213,0.3,4091734983,212,16.2,4091734981,141,93.6,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976629,16,1,1,1,4,89wr6p2dkh7wjxtbwhtsruu02,1,80,93.6,2023-03-12T07:04:18.188Z,2023-03-12T07:04:19Z,4091735009,213,4.6,4091735001,56,Left,4091735003,140,79.3,4091735007,212,5.7,4091735005,141,85.3,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976635,17,1,1,1,5,89wr6p2dkh7wjxtbwhtsruu02,1,79.8,85.3,2023-03-12T07:04:19.160Z,2023-03-12T07:04:21Z,4091735031,141,94.4,4091735033,212,8.5,4091735029,140,74.3,4091735035,213,2.3,4091735027,56,Left,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976641,18,1,1,1,7,89wr6p2dkh7wjxtbwhtsruu02,1,72.3,93,2023-03-12T07:04:21.047Z,2023-03-12T07:04:23Z,4091735073,141,85.0,4091735071,140,63.0,4091735069,56,Left,4091735075,212,11.2,4091735077,213,3.6,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976649,19,1,1,1,9,89wr6p2dkh7wjxtbwhtsruu02,1,63,87.2,2023-03-12T07:04:23.161Z,2023-03-12T07:04:25Z,4091735115,213,0.4,4091735109,140,75.5,4091735111,141,94.7,4091735113,212,14.1,4091735107,56,Left,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976671,20,1,1,1,11,89wr6p2dkh7wjxtbwhtsruu02,1,75.9,94.5,2023-03-12T07:04:25.155Z,2023-03-12T07:05:41Z,4091735209,213,5.3,4091735199,155,,4091736357,210,15,4091735201,56,Center,4091735203,140,88.4,4091736359,154,,4091735205,141,67.2,4091735207,212,22.7,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976675,21,15,1,1,14,89wr6p2dkh7wjxtbwhtsruu02,1,95.9,61.7,2023-03-12T07:04:28.212Z,2023-03-12T07:05:41Z,4091735223,56,Center,4091736391,146,99.1,4091736379,154,,4091736387,103,12.0,4091736385,102,46.1,4091736381,55,20,4091736075,72,,4091736077,61,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,4091736433,233,17,4091736389,214,4091736393,147,54.2,4091736377,29,4091736375,80,4091735219,22,,,,,,,,,,,,,,,,,
2518976689,17,10,1,1,14,92br3632xgmc25jvr0jesfvl6,1,1,46.4,2023-03-12T07:04:28.312Z,2023-03-12T07:06:50Z,4091736097,233,21,4091735297,174,,4091735299,389,,4091735303,56,Back,4091735301,183,,,,,,,,,,,bnejmblsp0svuw4x3ngkgwonp,M. Higashiguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976777,22,16,1,1,15,89wr6p2dkh7wjxtbwhtsruu02,1,96.7,39.8,2023-03-12T07:04:28.690Z,2023-03-12T07:06:45Z,4091735787,374,2023-03-12 07:04:28.225,4091735791,375,01:14.721,4091735701,22,,4091736117,103,6.3,4091736129,458,,4091736131,230,98.2,4091736137,281,bslybqpvcs3eosivpxaeksgyx,4091736139,282,1011,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,4091736127,328,,4091736113,78,4091736133,231,52.3,4091735705,56,4091736119,214,4091736115,102,Center,49.0,4091735783,20,4091735703,60,4091736135,280,ATTEMPT_SAVED,,,,,,,,
2518976881,18,1,1,2,12,92br3632xgmc25jvr0jesfvl6,1,49.9,50.1,2023-03-12T07:05:25.940Z,2023-03-12T07:06:01Z,4091736281,279,G,4091736279,213,2.9,4091736277,212,17.4,4091736275,141,56.3,4091736951,189,,4091736273,140,33.8,4091736271,56,Back,,,,cts4m629mfz3knbeyri4021n9,M. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976885,19,1,1,2,15,92br3632xgmc25jvr0jesfvl6,1,33.8,56.3,2023-03-12T07:05:29.060Z,2023-03-12T07:06:03Z,4091736299,140,27.6,4091736303,212,13.9,4091736301,141,38.3,4091736305,213,4.2,4091736297,56,Back,4091736979,189,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976891,20,1,1,2,17,92br3632xgmc25jvr0jesfvl6,0,28.9,36.7,2023-03-12T07:05:30.789Z,2023-03-12T07:05:33Z,4091736331,56,Right,4091736333,140,65.4,4091736339,213,5.8,4091736329,155,,4091736341,1,,4091736335,141,7.9,4091736337,212,43.0,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976889,23,43,1,2,19,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-03-12T07:05:32.594Z,2023-03-12T07:05:36Z,4091736325,56,Back,4091736327,285,0,4091736463,144,44,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976901,24,43,1,2,19,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-03-12T07:05:32.779Z,2023-03-12T07:05:37Z,4091736403,56,Back,4091736401,3,0,4091736407,141,68.4,4091736411,213,5.4,4091736405,140,39.6,4091736409,212,8.2,4091736509,144,1,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976931,25,4,1,2,22,89wr6p2dkh7wjxtbwhtsruu02,1,32.2,85.8,2023-03-12T07:05:35.635Z,2023-03-12T07:05:42Z,4091736567,13,,4091736591,233,21,4091736575,285,,4091736569,264,,4091736573,152,,4091736571,56,Back,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518976927,21,4,1,2,22,92br3632xgmc25jvr0jesfvl6,0,67.8,14.2,2023-03-12T07:05:35.636Z,2023-03-12T07:05:42Z,4091736597,286,,4091736559,152,,4091736553,13,,4091736555,264,,4091736599,233,25,4091736557,56,Right,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977083,26,1,1,3,5,89wr6p2dkh7wjxtbwhtsruu02,0,29.4,88,2023-03-12T07:06:19.080Z,2023-03-12T07:06:25Z,4091737447,152,,4091737445,155,,4091737459,213,0.0,4091737443,5,,4091737461,1,,4091737453,141,89.9,4091737451,140,71.4,4091737455,212,44.1,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,4091737449,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977091,22,44,1,3,9,92br3632xgmc25jvr0jesfvl6,1,29.1,8.2,2023-03-12T07:06:22.554Z,2023-03-12T07:06:24Z,4091737493,233,27,4091737489,285,,4091737487,56,Back,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977085,27,44,1,3,9,89wr6p2dkh7wjxtbwhtsruu02,0,70.9,91.8,2023-03-12T07:06:22.555Z,2023-03-12T07:06:25Z,4091737471,286,,4091737469,56,Left,4091737511,233,22,,,,,,,,,,,,,,,,cqhh4d51iamhrd8flzu1rlz9x,P. Sotiriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977095,23,1,1,3,9,92br3632xgmc25jvr0jesfvl6,0,29.6,6.4,2023-03-12T07:06:22.909Z,2023-03-12T07:55:44Z,4091737519,56,Back,4091737525,212,7.4,4091737527,213,5.6,4091737521,140,34.9,4091737523,141,0.0,4091737517,3,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977097,24,5,1,3,10,92br3632xgmc25jvr0jesfvl6,0,31.8,-0.8,2023-03-12T07:06:24.503Z,2023-03-12T07:06:26Z,4091737557,233,28,4091737529,56,Back,4091737531,347,,,,,,,,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977099,28,5,1,3,10,89wr6p2dkh7wjxtbwhtsruu02,1,68.2,100.8,2023-03-12T07:06:24.503Z,2023-03-12T07:55:47Z,4091737541,56,Left,4091737543,347,,4091737549,233,24,,,,,,,,,,,,,,,,cqhh4d51iamhrd8flzu1rlz9x,P. Sotiriou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977145,29,1,1,3,18,89wr6p2dkh7wjxtbwhtsruu02,1,70.6,100,2023-03-12T07:06:31.854Z,2023-03-12T07:06:34Z,4091737743,107,,4091737747,140,80.7,4091737745,56,Left,4091737749,141,90.5,4091737751,212,12.9,4091737753,213,5.7,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977147,30,44,1,3,20,89wr6p2dkh7wjxtbwhtsruu02,1,80.2,93.4,2023-03-12T07:06:34.179Z,2023-03-12T07:06:46Z,4091737757,56,Left,4091737767,233,25,4091737759,286,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977143,25,44,1,3,20,92br3632xgmc25jvr0jesfvl6,0,19.8,6.6,2023-03-12T07:06:34.180Z,2023-03-12T07:06:36Z,4091737741,285,,4091737781,233,30,4091737739,56,Back,,,,,,,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977151,31,1,1,3,21,89wr6p2dkh7wjxtbwhtsruu02,1,80.7,90.5,2023-03-12T07:06:34.958Z,2023-03-12T07:06:56Z,4091737783,3,,4091737815,156,,4091737787,140,75.9,4091737785,56,Center,4091737793,213,4.2,4091737789,141,77.9,4091737791,212,9.9,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977157,32,1,1,3,23,89wr6p2dkh7wjxtbwhtsruu02,1,75.5,81.5,2023-03-12T07:06:36.829Z,2023-03-12T07:16:06Z,4091737839,141,92.7,4091754749,3,,4091737837,140,78.0,4091737843,213,1.2,4091737841,212,8.1,4091737835,56,Left,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518977179,33,1,1,3,24,89wr6p2dkh7wjxtbwhtsruu02,1,78.2,92,2023-03-12T07:06:37.521Z,2023-03-12T07:06:39Z,4091737945,56,Left,4091737953,213,0.4,4091737951,212,6.0,4091737947,140,83.4,4091737949,141,95.7,,,,,,,,,,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
