id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/13/value
2551392361,6,1,1,0,24,3vfso415vj7uitnunviuzdyg3,1,37,15.8,2023-05-20T04:04:04.644Z,2023-05-20T04:04:07Z,4291862669,212,6.1,4291862667,141,14.9,4291862661,3,,4291862671,213,6.2,4291862663,56,Back,4291862665,140,42.8,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392365,7,1,1,0,25,3vfso415vj7uitnunviuzdyg3,0,42.8,14.9,2023-05-20T04:04:06.236Z,2023-05-20T04:07:30Z,4291862687,56,Back,4291862691,141,28.6,4291862689,140,46.6,4291862685,168,,4291862695,213,1.2,4291862683,3,,4291862693,212,10.1,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392557,32,8,1,0,26,ydlnn8jofdkseegh42az3fpt,1,55.1,76.3,2023-05-20T04:04:06.646Z,2023-05-20T04:07:53Z,4291864817,56,Center,,,,,,,,,,,,,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392367,7,43,1,0,27,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-20T04:04:07.796Z,2023-05-20T04:07:58Z,4291864899,144,1,4291862703,141,80.9,4291862699,56,Left,4291862705,212,4.0,4291862701,140,59.1,4291862707,213,5.9,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392369,8,49,1,0,29,3vfso415vj7uitnunviuzdyg3,1,47.3,29.5,2023-05-20T04:04:09.525Z,2023-05-20T04:04:09Z,,,,,,,,,,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392375,9,1,1,0,29,3vfso415vj7uitnunviuzdyg3,1,47.3,29.5,2023-05-20T04:04:09.765Z,2023-05-20T04:04:12Z,4291862741,141,48.8,4291862745,213,1.5,4291862743,212,13.2,4291862737,56,Back,4291862739,140,48.4,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392379,10,1,1,0,31,3vfso415vj7uitnunviuzdyg3,0,49,49.4,2023-05-20T04:04:12.054Z,2023-05-20T04:08:22Z,4291862755,141,44.2,4291862753,140,60.8,4291862759,213,6.0,4291862751,56,Center,4291862757,212,12.9,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392377,8,49,1,0,31,ydlnn8jofdkseegh42az3fpt,1,30.4,72.4,2023-05-20T04:04:12.196Z,2023-05-20T04:04:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392381,9,1,1,0,32,ydlnn8jofdkseegh42az3fpt,0,30.4,72.4,2023-05-20T04:04:12.628Z,2023-05-20T04:04:47Z,4291862765,56,Back,4291862771,212,22.3,4291862763,157,,4291862767,140,45.1,4291862773,213,5.5,4291862775,1,,4291862769,141,48.7,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392441,19,1,1,0,33,3vfso415vj7uitnunviuzdyg3,1,47,52.6,2023-05-20T04:04:14.262Z,2023-05-20T04:05:08Z,4291863305,56,Back,4291863307,140,31.1,4291863313,213,3.1,4291863311,212,16.7,4291863309,141,54.4,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392385,10,43,1,0,34,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-05-20T04:04:14.533Z,2023-05-20T04:04:27Z,4291862789,56,Center,4291862799,1,0,4291862881,144,1,4291862797,213,6.1,4291862791,140,65.9,4291862787,157,0,4291862793,141,43.4,4291862795,212,22.1,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392389,11,49,1,0,36,3vfso415vj7uitnunviuzdyg3,1,32.4,65.4,2023-05-20T04:04:16.853Z,2023-05-20T04:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392391,12,1,1,0,36,3vfso415vj7uitnunviuzdyg3,1,32.2,65.4,2023-05-20T04:04:17.460Z,2023-05-20T04:04:20Z,4291862829,212,29.5,4291862827,141,45.1,4291862825,140,7.4,4291862831,213,3.6,4291862823,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392393,13,1,1,0,39,3vfso415vj7uitnunviuzdyg3,0,7.4,45.1,2023-05-20T04:04:20.086Z,2023-05-20T04:04:23Z,4291862853,213,5.7,4291862843,155,,4291862855,1,,4291862845,56,Right,4291862849,141,0.0,4291862851,212,60.9,4291862847,140,56.7,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392399,11,5,1,0,42,ydlnn8jofdkseegh42az3fpt,1,45.2,101.5,2023-05-20T04:04:23.032Z,2023-05-20T04:08:35Z,4291862891,56,Back,4291862893,347,,4291862901,233,14,,,,,,,,,,,,,,,,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392397,14,5,1,0,42,3vfso415vj7uitnunviuzdyg3,0,54.8,-1.5,2023-05-20T04:04:23.032Z,2023-05-20T04:04:29Z,4291862909,233,11,4291862863,347,,4291862861,56,Right,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392417,12,1,1,0,57,ydlnn8jofdkseegh42az3fpt,1,42.9,100,2023-05-20T04:04:37.783Z,2023-05-20T04:04:40Z,4291863015,1,,4291863013,213,6.1,4291863009,141,94.5,4291863011,212,22.6,4291863005,56,Left,4291863003,107,,4291863007,140,63.9,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392419,13,1,1,1,0,ydlnn8jofdkseegh42az3fpt,1,63.9,94.5,2023-05-20T04:04:40.581Z,2023-05-20T04:04:41Z,4291863029,141,93.9,4291863021,3,,4291863033,213,6.2,4291863027,140,69.8,4291863031,212,6.2,4291863023,168,,4291863025,56,Left,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392435,14,1,1,1,1,ydlnn8jofdkseegh42az3fpt,0,69.8,93.9,2023-05-20T04:04:41.813Z,2023-05-20T04:09:52Z,4291863127,212,5.1,4291863121,56,Left,4291863129,213,4.2,4291863123,140,67.3,4291863125,141,87.4,,,,,,,,,,4lu1bc2hlxs0glhnc3nlek4k4,R. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392423,15,8,1,1,3,3vfso415vj7uitnunviuzdyg3,1,32.9,23.6,2023-05-20T04:04:44.269Z,2023-05-20T04:09:54Z,4291863057,56,Back,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392429,16,49,1,1,6,3vfso415vj7uitnunviuzdyg3,1,31.6,9.8,2023-05-20T04:04:46.629Z,2023-05-20T04:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392431,17,1,1,1,6,3vfso415vj7uitnunviuzdyg3,1,31.6,9.8,2023-05-20T04:04:46.902Z,2023-05-20T04:04:49Z,4291863109,212,32.9,4291863111,213,1.0,4291863113,1,,4291863107,141,51.0,4291863101,157,,4291863103,56,Back,4291863105,140,48.1,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392439,18,1,1,1,8,3vfso415vj7uitnunviuzdyg3,1,48.3,54,2023-05-20T04:04:48.885Z,2023-05-20T04:04:50Z,4291863147,140,39.0,4291863151,212,13.6,4291863149,141,40.1,4291863145,56,Back,4291863153,213,3.9,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392447,20,1,1,1,10,3vfso415vj7uitnunviuzdyg3,1,39.4,36.7,2023-05-20T04:04:51.028Z,2023-05-20T04:04:52Z,4291863179,56,Center,4291863183,141,28.6,4291863185,212,16.3,4291863181,140,54.0,4291863187,213,5.9,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392449,21,3,1,1,11,3vfso415vj7uitnunviuzdyg3,0,60.2,25.6,2023-05-20T04:04:51.757Z,2023-05-20T04:10:37Z,4291863197,56,Center,4291863199,286,,4291866805,211,,4291863227,233,15,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392453,15,12,1,1,12,ydlnn8jofdkseegh42az3fpt,1,39.7,73,2023-05-20T04:04:52.758Z,2023-05-20T04:10:34Z,4291863219,56,Back,4291866903,140,37.0,4291866905,141,78.1,4291866909,213,2.3,4291866907,212,4.5,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392455,16,1,1,1,15,ydlnn8jofdkseegh42az3fpt,0,27.1,84.5,2023-05-20T04:04:55.651Z,2023-05-20T04:04:58Z,4291863231,56,Back,4291863237,212,2.0,4291863233,140,26.3,4291863235,141,81.8,4291863239,213,4.3,4291863253,233,22,4291863257,286,,4291863251,236,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392451,22,74,1,1,15,3vfso415vj7uitnunviuzdyg3,1,65.6,22.2,2023-05-20T04:04:55.652Z,2023-05-20T04:04:58Z,4291863261,233,16,4291863213,285,,4291863211,56,Center,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392457,17,52,1,1,19,ydlnn8jofdkseegh42az3fpt,1,2,65.7,2023-05-20T04:04:59.573Z,2023-05-20T04:05:16Z,,,,,,,,,,,,,,,,,,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392465,18,80,1,1,43,ydlnn8jofdkseegh42az3fpt,0,13.8,40.1,2023-05-20T04:05:23.588Z,2023-05-20T04:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392469,19,1,1,1,45,ydlnn8jofdkseegh42az3fpt,1,18.9,33.9,2023-05-20T04:05:26.357Z,2023-05-20T04:06:31Z,4291863417,213,5.9,4291863411,140,68.2,4291863409,56,Right,4291863415,212,55.2,4291863413,141,5.8,4291863407,155,,4291864001,1,,,,,emw5plh1tvy8dc86odc9xmprd,M. Murakami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392477,20,1,1,1,51,ydlnn8jofdkseegh42az3fpt,1,71.2,9.1,2023-05-20T04:05:31.700Z,2023-05-20T04:05:32Z,4291863449,140,70.5,4291863451,141,23.7,4291863447,56,Center,4291863455,213,1.6,4291863453,212,10.0,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392479,21,1,1,1,52,ydlnn8jofdkseegh42az3fpt,1,70.5,23.7,2023-05-20T04:05:32.804Z,2023-05-20T04:05:34Z,4291863467,56,Right,4291863473,212,4.6,4291863469,140,66.7,4291863475,213,3.7,4291863471,141,20.4,,,,,,,,,,4lu1bc2hlxs0glhnc3nlek4k4,R. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392481,22,1,1,1,53,ydlnn8jofdkseegh42az3fpt,0,66.7,20.4,2023-05-20T04:05:34.036Z,2023-05-20T04:05:35Z,4291863491,212,3.0,4291863487,140,64.9,4291863489,141,17.0,4291863483,56,Right,4291863495,213,4.0,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392483,23,61,1,1,54,3vfso415vj7uitnunviuzdyg3,1,35.4,79.1,2023-05-20T04:05:35.334Z,2023-05-20T04:06:36Z,4291863505,56,Back,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392489,23,1,1,1,55,ydlnn8jofdkseegh42az3fpt,1,64.9,17,2023-05-20T04:05:36.117Z,2023-05-20T04:05:40Z,4291863535,140,76.2,4291863533,56,Right,4291863537,141,5.8,4291863541,213,5.7,4291863539,212,14.1,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392491,24,1,1,1,59,ydlnn8jofdkseegh42az3fpt,0,72.5,12.6,2023-05-20T04:05:40.021Z,2023-05-20T04:05:41Z,4291863557,2,,4291863569,213,1.0,4291863565,141,55.2,4291863563,140,89.6,4291863571,1,,4291863559,155,,4291863567,212,34.1,4291863561,56,Center,74nsqkyskico0dzgtxjheka5m,K. Konno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392497,24,12,1,2,1,3vfso415vj7uitnunviuzdyg3,1,13.6,47.3,2023-05-20T04:05:42.244Z,2023-05-20T04:05:44Z,4291863607,140,22.4,4291863611,212,9.4,4291863609,141,49.9,4291863605,56,Back,4291863613,213,0.2,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392499,25,61,1,2,2,3vfso415vj7uitnunviuzdyg3,0,22.5,49.9,2023-05-20T04:05:42.773Z,2023-05-20T04:13:15Z,4291863615,56,Back,,,,,,,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392501,26,45,1,2,3,3vfso415vj7uitnunviuzdyg3,0,25.7,52.8,2023-05-20T04:05:44.063Z,2023-05-20T04:13:09Z,4291868387,285,,4291868681,233,73,4291863631,56,Back,,,,,,,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551393031,73,3,1,2,3,ydlnn8jofdkseegh42az3fpt,1,74.3,47.2,2023-05-20T04:05:44.063Z,2023-05-20T04:13:13Z,4291868659,286,,4291868677,233,26,4291868657,56,Center,,,,,,,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392507,25,1,1,2,5,ydlnn8jofdkseegh42az3fpt,1,72.8,62.3,2023-05-20T04:05:46.228Z,2023-05-20T04:05:51Z,4291863671,56,Left,4291863677,212,18.9,4291863673,140,76.7,4291863675,141,89.4,4291863679,213,1.4,,,,,,,,,,6q6m86e4vt46tk3bzgfvaq904,M. Shigemi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392509,26,4,1,2,10,ydlnn8jofdkseegh42az3fpt,1,71.5,89.2,2023-05-20T04:05:50.965Z,2023-05-20T04:06:05Z,4291863689,152,,4291863753,233,27,4291863687,56,Left,4291863813,265,,4291863693,286,,4291863685,13,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392513,27,4,1,2,10,3vfso415vj7uitnunviuzdyg3,0,28.5,10.8,2023-05-20T04:05:50.966Z,2023-05-20T04:06:05Z,4291863737,152,,4291863733,13,,4291863735,56,Back,4291863739,265,,4291863741,285,,4291863757,233,26,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392525,27,1,1,2,55,ydlnn8jofdkseegh42az3fpt,1,72.6,91.1,2023-05-20T04:06:35.990Z,2023-05-20T04:28:40Z,4291864099,213,5.3,4291864089,152,,4291864091,56,Center,4291864087,155,,4291864101,1,,4291864097,212,44.5,4291864085,5,,4291864095,141,35.2,74nsqkyskico0dzgtxjheka5m,K. Konno,4291864083,2,4291864093,140,94.6,,,,,,,,,,,,,,,,,,,,,,,,
2551392523,28,43,1,2,56,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-05-20T04:06:36.901Z,2023-05-20T04:06:47Z,4291864065,56,Back,4291864191,144,45,4291864067,285,0,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392527,29,43,1,2,59,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-05-20T04:06:39.557Z,2023-05-20T04:33:32Z,4291881355,144,12,4291864117,213,3.1,4291864111,140,9.8,4291864109,56,Back,4291864113,141,60.9,4291864115,212,0,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392529,28,44,1,2,59,ydlnn8jofdkseegh42az3fpt,1,92.4,37.2,2023-05-20T04:06:40.165Z,2023-05-20T04:06:42Z,4291864121,56,Center,4291864153,233,30,4291864123,286,,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392533,30,44,1,2,59,3vfso415vj7uitnunviuzdyg3,0,7.6,62.8,2023-05-20T04:06:40.166Z,2023-05-20T04:06:42Z,4291864141,56,Back,4291864157,233,28,4291864143,285,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551392531,29,1,1,2,59,ydlnn8jofdkseegh42az3fpt,0,91.5,34.5,2023-05-20T04:06:40.221Z,2023-05-20T04:55:58Z,4291896481,212,2.3,4291896475,3,,4291896479,141,37.7,4291896477,140,90.7,4291896483,213,1.9,4291864131,56,Center,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
