id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2526266835,3,49,1,0,10,ydlnn8jofdkseegh42az3fpt,1,28.6,90.2,2023-04-01T05:03:30.309Z,2023-04-01T05:03:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266849,4,1,1,0,10,ydlnn8jofdkseegh42az3fpt,0,28.6,90.2,2023-04-01T05:03:30.593Z,2023-04-01T05:03:34Z,4151169321,157,,4151169331,213,6.1,4151169325,140,85.3,4151169329,212,60.5,4151169323,56,Center,4151169333,1,,4151169327,141,74.2,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266853,8,49,1,0,15,ctm9as17rs95yhuz7qf53wfke,1,13.3,26.7,2023-04-01T05:03:34.852Z,2023-04-01T05:03:34Z,,,,,,,,,,,,,,,,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266927,9,1,1,0,25,ctm9as17rs95yhuz7qf53wfke,1,22.7,27,2023-04-01T05:03:45.295Z,2023-04-06T14:42:15Z,4151169669,141,11.7,4151169673,213,6.0,4151169665,56,Right,4151169663,155,,4151169675,1,,4151169671,212,40.5,4151169667,140,60.0,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266935,10,44,1,0,27,ctm9as17rs95yhuz7qf53wfke,1,65.2,15.2,2023-04-01T05:03:47.321Z,2023-04-06T17:26:35Z,4151172481,233,5,4151169693,286,,4151169691,56,Right,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266931,5,44,1,0,27,ydlnn8jofdkseegh42az3fpt,0,34.8,84.8,2023-04-01T05:03:47.322Z,2023-04-06T14:42:29Z,4151169685,285,,4151172469,233,10,4151169683,56,Back,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529371827,953,1,1,0,28,ctm9as17rs95yhuz7qf53wfke,0,61.6,10.7,2023-04-01T05:03:48.070Z,2023-04-06T14:42:38Z,4167613283,168,,4167613293,213,5.5,4167613287,140,62.4,4167613281,3,,4167613291,212,1.2,4167613289,141,9.5,4167613285,56,Right,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266949,6,61,1,0,28,ydlnn8jofdkseegh42az3fpt,1,29.6,81.2,2023-04-01T05:03:48.385Z,2023-04-06T14:42:41Z,4151169759,56,Back,,,,,,,,,,,,,,,,,,,,,,4ls5lzyiwwab2l2ou5an46ew9,I. Oda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266939,11,43,1,0,29,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-04-01T05:03:49.323Z,2023-04-01T05:03:51Z,4151169701,168,0,4151169705,140,60.0,4151169711,213,0,4151169755,144,1,4151169709,212,0,4151169699,3,0,4151169703,56,Right,4151169707,141,11.7,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266953,7,1,1,0,31,ydlnn8jofdkseegh42az3fpt,0,32.1,66.4,2023-04-01T05:03:51.624Z,2023-04-01T05:03:52Z,4151169787,140,31.4,4151169793,213,1.7,4151169783,3,,4151169785,56,Back,4151169789,141,75.6,4151169791,212,6.3,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267041,12,1,1,0,37,ctm9as17rs95yhuz7qf53wfke,1,66,44.6,2023-04-01T05:03:57.060Z,2023-04-01T05:04:15Z,4151170215,213,1.8,4151170209,140,61.2,4151170207,56,Center,4151170213,212,21.7,4151170211,141,75.7,,,,,,,,,,2o6pujv6wvjonzi16w48nf8q1,Caprini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267047,13,1,1,0,44,ctm9as17rs95yhuz7qf53wfke,1,60.4,71.4,2023-04-01T05:04:04.243Z,2023-04-06T14:44:11Z,4151170257,213,5.9,4151171883,154,,4151170247,155,,4151170253,141,56.3,4151170255,212,29.6,4151171881,210,13,4151170249,56,Center,4151170251,140,86.8,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267061,14,44,1,0,44,ctm9as17rs95yhuz7qf53wfke,1,83.6,54.7,2023-04-01T05:04:04.302Z,2023-04-01T05:04:32Z,4151170311,286,,4151170531,233,8,4151170309,56,Center,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266993,8,44,1,0,44,ydlnn8jofdkseegh42az3fpt,0,16.4,45.3,2023-04-01T05:04:04.303Z,2023-04-01T05:04:33Z,4151170019,56,Back,4151170021,285,,4151170549,233,14,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267065,15,13,1,0,45,ctm9as17rs95yhuz7qf53wfke,1,86.8,56.3,2023-04-01T05:04:05.074Z,2023-04-06T14:44:12Z,4151170325,17,,4151171899,102,35.3,4151171905,230,98.4,4151171891,29,,4151171893,154,,4151171889,81,,4151171895,55,13,4151171901,103,56.9,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,4151171907,231,50.5,4151171887,15,4151170327,56,Center,4151171903,328,4151170323,22,,,,,,,,,,,,,,,,,,,,,,,
2526266997,9,5,1,0,47,ydlnn8jofdkseegh42az3fpt,1,-0.4,41.8,2023-04-01T05:04:07.275Z,2023-04-01T05:20:10Z,4151170033,56,Back,4151172287,233,16,4151170035,346,,,,,,,,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267073,16,5,1,0,47,ctm9as17rs95yhuz7qf53wfke,0,100.4,58.2,2023-04-01T05:04:07.275Z,2023-04-01T05:05:54Z,4151172301,233,9,4151170357,56,Center,4151170359,346,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267113,10,1,1,1,13,ydlnn8jofdkseegh42az3fpt,0,5,55.5,2023-04-01T05:04:33.058Z,2023-04-01T05:06:16Z,4151170587,212,69.7,4151170583,140,68.1,4151170579,124,,4151170589,213,0.3,4151170595,74,,4151170585,141,87.4,4151170581,56,Left,4151170591,1,,bpzxb7f450i503nsl4wj1xk2x,T. Nagaishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267115,17,44,1,1,16,ctm9as17rs95yhuz7qf53wfke,1,33.8,21,2023-04-01T05:04:36.607Z,2023-04-01T05:04:37Z,4151170615,233,11,4151170601,56,Back,4151170603,285,,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267117,11,44,1,1,16,ydlnn8jofdkseegh42az3fpt,0,66.2,79,2023-04-01T05:04:36.608Z,2023-04-01T05:04:38Z,4151170665,233,17,4151170605,56,Left,4151170607,286,,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267123,18,1,1,1,17,ctm9as17rs95yhuz7qf53wfke,0,35.7,29.4,2023-04-01T05:04:36.923Z,2023-04-01T05:04:38Z,4151170641,213,6.2,4151170633,56,Back,4151170631,3,,4151170635,140,48.6,4151170637,141,27.7,4151170639,212,13.6,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267769,41,8,1,1,17,ydlnn8jofdkseegh42az3fpt,1,57.8,76.1,2023-04-01T05:04:37.472Z,2023-04-06T14:44:38Z,4167616171,384,,4151174199,56,Center,,,,,,,,,,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267135,12,1,1,1,20,ydlnn8jofdkseegh42az3fpt,0,51.3,68.6,2023-04-01T05:04:40.369Z,2023-04-01T05:07:57Z,4151170711,212,7.8,4151170705,56,Left,4151170709,141,80.0,4151170703,3,,4151170713,213,1.6,4151170707,140,51.1,,,,,,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267137,19,1,1,1,20,ctm9as17rs95yhuz7qf53wfke,0,45.9,9.7,2023-04-01T05:04:40.723Z,2023-04-01T05:08:02Z,4151170725,213,0.6,4151170721,141,28.1,4151170723,212,22.6,4151170717,56,Center,4151170719,140,63.8,4151170715,3,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267149,13,1,1,1,23,ydlnn8jofdkseegh42az3fpt,0,36.1,70.2,2023-04-01T05:04:43.129Z,2023-04-01T05:08:07Z,4151170781,212,14.8,4151170779,141,72.7,4151170775,56,Center,4151170783,213,0.1,4151170773,3,,4151170777,140,50.1,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267155,20,1,1,1,26,ctm9as17rs95yhuz7qf53wfke,0,53,31.9,2023-04-01T05:04:45.773Z,2023-04-06T17:26:40Z,4167616773,286,,4151170829,212,2.8,4167769113,233,14,4151170831,213,0,4151170825,140,55.7,4151170823,56,Center,4167616771,236,,4151170827,141,31.9,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267161,14,74,1,1,26,ydlnn8jofdkseegh42az3fpt,1,43.6,66.3,2023-04-01T05:04:45.774Z,2023-04-06T17:26:40Z,4167616711,285,,4151170845,56,Back,4167769117,233,20,,,,,,,,,,,,,,,,bc3t2v3tt6phv43c5v89u5ckp,Y. Yamagishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267169,15,49,1,1,28,ydlnn8jofdkseegh42az3fpt,1,45.7,50.6,2023-04-01T05:04:48.361Z,2023-04-01T05:04:48Z,,,,,,,,,,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267173,16,3,1,1,28,ydlnn8jofdkseegh42az3fpt,0,50,52.6,2023-04-01T05:04:48.395Z,2023-04-06T14:45:10Z,4151170891,286,,4151170945,233,21,4151170889,56,Center,4167616915,465,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267177,21,7,1,1,28,ctm9as17rs95yhuz7qf53wfke,1,50,47.4,2023-04-01T05:04:48.396Z,2023-04-06T14:45:12Z,4151170927,233,16,4167616985,384,,4151170911,56,Center,4151170913,285,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267181,23,49,1,1,29,ctm9as17rs95yhuz7qf53wfke,1,45,53.7,2023-04-01T05:04:49.104Z,2023-04-01T07:07:11Z,,,,,,,,,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267179,22,1,1,1,30,ctm9as17rs95yhuz7qf53wfke,1,44.6,56.1,2023-04-01T05:04:50.073Z,2023-04-01T07:07:13Z,4151170917,140,13.7,4151170921,212,32.5,4151238885,1,,4151170915,56,Back,4151170919,141,57.9,4151170923,213,3.1,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267203,24,1,1,1,35,ctm9as17rs95yhuz7qf53wfke,0,14.5,57.3,2023-04-01T05:04:55.501Z,2023-04-01T05:09:05Z,4151171065,212,56.3,4151171059,56,Left,4151171061,140,59.9,4151171057,155,,4151171071,1,,4151171067,213,0.6,4151171063,141,100.0,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267217,17,5,1,1,37,ydlnn8jofdkseegh42az3fpt,1,42.8,-1.5,2023-04-01T05:04:57.416Z,2023-04-01T05:20:11Z,4151171133,347,,4151171131,56,Back,4151171135,233,25,,,,,,,,,,,,,,,,5dvxh6xzjxetb0lx04uxztb6d,Lukian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267209,25,5,1,1,37,ctm9as17rs95yhuz7qf53wfke,0,57.2,101.5,2023-04-01T05:04:57.416Z,2023-04-01T05:05:00Z,4151171095,347,,4151171093,56,Left,4151171145,233,17,,,,,,,,,,,,,,,,a8adq7dy6i0icdu0j2b6jm2g9,A. Ichikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267247,18,1,1,1,47,ydlnn8jofdkseegh42az3fpt,0,49.2,0,2023-04-01T05:05:07.729Z,2023-04-01T05:05:10Z,4151171291,212,18.6,4151171285,56,Right,4151171289,141,6.4,4151171293,213,0.3,4151171283,107,,4151171287,140,66.1,,,,,,,8ng7ivcy8k8lxjpe4hpgl0lbd,M. Yuzawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267259,26,1,1,1,51,ctm9as17rs95yhuz7qf53wfke,1,21.9,95,2023-04-01T05:05:11.348Z,2023-04-01T05:05:13Z,4151171383,213,0.1,4151171373,3,,4151171377,140,34.1,4151171381,212,12.9,4151171375,56,Back,4151171379,141,97.7,,,,,,,8bxd61gpgwi9cat8awx4h0n4k,K. Hayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267261,27,1,1,1,52,ctm9as17rs95yhuz7qf53wfke,0,34.1,97.7,2023-04-01T05:05:12.404Z,2023-04-01T05:09:21Z,4151171397,168,,4151171407,213,6.0,4151171403,141,93.6,4151171399,56,Back,4151171405,212,8.9,4151171395,3,,4151171401,140,42.1,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267269,19,1,1,1,53,ydlnn8jofdkseegh42az3fpt,0,54,7.4,2023-04-01T05:05:13.330Z,2023-04-01T05:09:18Z,4151171457,213,0.7,4151171455,212,11.5,4151171447,3,,4151171453,141,18.9,4151171449,56,Right,4151171451,140,62.0,,,,,,,b2g7r00e5yiswe9y2qdodktt5,S. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267295,28,1,1,1,58,ctm9as17rs95yhuz7qf53wfke,1,33.4,78.8,2023-04-01T05:05:18.503Z,2023-04-06T14:45:50Z,4151171553,212,7.5,4167617759,3,,4151171547,56,Back,4151171555,213,1.4,4151171551,141,89.7,4151171549,140,34.3,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529372631,954,49,1,1,59,ctm9as17rs95yhuz7qf53wfke,1,37,79.6,2023-04-01T05:05:18.959Z,2023-04-06T14:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267305,29,1,1,1,59,ctm9as17rs95yhuz7qf53wfke,1,35.9,79.6,2023-04-01T05:05:19.052Z,2023-04-06T14:46:13Z,4151171575,141,14.7,4151171579,213,4.7,4151178339,155,,4151171581,1,,4151171571,56,Back,4151171577,212,44.1,4151178257,196,,4151171573,140,37.0,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267377,32,1,1,2,0,ctm9as17rs95yhuz7qf53wfke,0,41.2,42.1,2023-04-01T05:05:20.327Z,2023-04-01T05:10:41Z,4151179603,56,Back,4151179609,212,12.5,4151179607,141,29.3,4151179605,140,49.7,4151179611,213,5.5,,,,,,,,,,br87k809f9zu9av8cwkwtkhgq,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267285,20,43,1,2,1,ydlnn8jofdkseegh42az3fpt,1,0,0,2023-04-01T05:05:20.921Z,2023-04-01T05:11:19Z,4151180693,144,8,4151171523,56,Center,,,,,,,,,,,,,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267291,21,49,1,2,1,ydlnn8jofdkseegh42az3fpt,1,55,66.8,2023-04-01T05:05:21.626Z,2023-04-01T05:11:01Z,,,,,,,,,,,,,,,,,,,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267311,22,1,1,2,2,ydlnn8jofdkseegh42az3fpt,1,58,67.8,2023-04-01T05:05:22.233Z,2023-04-01T05:11:05Z,4151171593,140,44.7,4151171591,56,Back,4151171599,213,3.2,4151171597,212,14.0,4151171595,141,66.4,,,,,,,,,,e7eqz8gzhxdfdkiwbd8dkrz3e,K. Mikuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267327,23,1,1,2,3,ydlnn8jofdkseegh42az3fpt,1,45.1,72.7,2023-04-01T05:05:23.672Z,2023-04-01T05:11:25Z,4151171661,141,65.5,4151171663,212,15.7,4151171659,140,30.9,4151171657,56,Back,4151171665,213,3.5,,,,,,,,,,3qfugmdyrphh09ktbhqqid3p,H. Mae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267335,24,1,1,2,7,ydlnn8jofdkseegh42az3fpt,1,34.3,71.2,2023-04-01T05:05:27.049Z,2023-04-01T05:05:29Z,4151171687,213,1.4,4151171683,141,87.7,4151171685,212,11.4,4151171679,56,Back,4151171681,140,36.2,,,,,,,,,,2ati8vm9atqgr7pw57olfrr2t,T. Nara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
