id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2544915791,173,1,1,23,11,9s2g5k3dlmfii452t8edaeozh,0,5,63,2023-05-07T05:26:48.459Z,2023-05-07T05:26:52Z,4257332773,140,62.8,4257332781,1,,4257332779,213,0.1,4257332777,212,60.8,4257332775,141,69.3,4257332769,124,,4257332771,56,Center,4257332783,74,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915801,181,1,1,23,16,90cc40yau7yv6n8r4xs361ofd,1,40.4,36.1,2023-05-07T05:26:53.171Z,2023-05-07T05:26:54Z,4257332841,140,56.6,4257332845,212,17.3,4257332843,141,31.3,4257332847,213,6.1,4257332839,56,Center,4257332837,3,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915805,182,49,1,23,17,90cc40yau7yv6n8r4xs361ofd,1,54.5,30.4,2023-05-07T05:26:54.405Z,2023-05-07T05:26:54Z,,,,,,,,,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915809,183,1,1,23,18,90cc40yau7yv6n8r4xs361ofd,1,54.6,29.2,2023-05-07T05:26:54.628Z,2023-05-07T05:26:56Z,4257332863,56,Back,4257332871,213,3.3,4257332869,212,7.3,4257332867,141,27.0,4257332865,140,47.8,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915819,184,1,1,23,19,90cc40yau7yv6n8r4xs361ofd,1,46.4,29.5,2023-05-07T05:26:55.891Z,2023-05-07T05:26:59Z,4257332921,213,2.0,4257332919,212,26.2,4257332917,141,64.8,4257332915,140,36.3,4257332913,56,Back,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915873,185,1,1,23,23,90cc40yau7yv6n8r4xs361ofd,1,40,67.5,2023-05-07T05:26:59.827Z,2023-05-07T05:27:08Z,4257333165,1,,4257333161,212,44.5,4257333159,141,96.6,4257333157,140,78.0,4257333155,56,Left,4257333163,213,0.5,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915877,186,1,1,23,31,90cc40yau7yv6n8r4xs361ofd,0,98.6,93.5,2023-05-07T05:27:08.035Z,2023-05-11T15:27:48Z,4257333201,213,4.5,4257333189,2,,4268540021,224,,4257333193,56,Center,4257333199,212,11.5,4268540023,72,,4257333197,141,77.0,4257333195,140,96.2,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915879,174,49,1,23,32,9s2g5k3dlmfii452t8edaeozh,1,7,19.1,2023-05-07T05:27:09.458Z,2023-05-07T05:27:09Z,,,,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915925,175,1,1,23,34,9s2g5k3dlmfii452t8edaeozh,1,22.7,5.3,2023-05-07T05:27:11.498Z,2023-05-07T05:27:15Z,4257333461,140,36.9,4257333465,141,13.8,4257333457,56,Back,4257333469,212,16.0,4257333473,213,0.4,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547018963,840,3,1,23,37,9s2g5k3dlmfii452t8edaeozh,0,37.8,13.8,2023-05-07T05:27:13.957Z,2023-05-11T15:28:25Z,4268541417,56,Back,4268541419,286,,4268541421,465,,4268541423,467,9d46sx7as05co7z0b91b1fpx,,,,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915929,176,4,1,23,38,9s2g5k3dlmfii452t8edaeozh,1,37.8,15.4,2023-05-07T05:27:15.566Z,2023-05-07T05:27:30Z,4257333491,286,,4257333483,13,,4257333601,233,187,4257333901,294,,4257333487,152,,4257333485,56,Back,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544915943,187,4,1,23,38,90cc40yau7yv6n8r4xs361ofd,0,62.2,84.6,2023-05-07T05:27:15.567Z,2023-05-07T05:27:29Z,4257333583,285,,4257333577,56,Left,4257333575,13,,4257333611,233,176,4257333881,294,,4257333579,152,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916123,177,1,1,24,20,9s2g5k3dlmfii452t8edaeozh,1,40,15.6,2023-05-07T05:27:56.982Z,2023-05-07T05:28:00Z,4257334573,155,,4257334581,141,28.5,4257334585,213,0.2,4257334587,1,,4257334579,140,90.6,4257334577,56,Center,4257334571,5,,4257334575,152,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,4257334583,212,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916125,178,1,1,24,24,9s2g5k3dlmfii452t8edaeozh,0,92.8,26.8,2023-05-07T05:28:00.585Z,2023-05-07T05:28:02Z,4257334627,236,,4257334629,233,188,4257334599,141,31.6,4257334597,140,91.7,4257334601,212,3.5,4257334595,56,Center,4257334633,286,,4257334603,213,1.9,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916127,188,74,1,24,24,90cc40yau7yv6n8r4xs361ofd,1,5.4,68.2,2023-05-07T05:28:00.586Z,2023-05-07T05:37:56Z,4257334635,233,178,4257334615,285,,4257334613,56,Back,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916135,179,6,1,24,25,9s2g5k3dlmfii452t8edaeozh,1,93.8,31.7,2023-05-07T05:28:02.461Z,2023-05-07T05:28:04Z,4257334681,233,189,4257334673,75,,4257334671,56,Center,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916133,189,6,1,24,25,90cc40yau7yv6n8r4xs361ofd,0,6.2,68.3,2023-05-07T05:28:02.461Z,2023-05-11T15:28:53Z,4257334687,233,179,4257334659,56,Back,4257334661,73,,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916237,181,1,1,25,2,9s2g5k3dlmfii452t8edaeozh,0,99.5,0.5,2023-05-07T05:28:38.917Z,2023-05-11T15:28:58Z,4257335473,212,36.0,4257335463,2,,4257335477,1,,4257335469,140,93.3,4257335475,213,1.8,4257335471,141,52.5,4257335467,56,Center,4257335465,155,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,4268542789,20,,4257337837,6,,4268542787,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916301,193,44,1,25,3,90cc40yau7yv6n8r4xs361ofd,1,9.2,47,2023-05-07T05:28:40.482Z,2023-05-11T15:29:16Z,4257335941,233,182,4257335933,285,,4257335931,56,Back,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916239,182,44,1,25,3,9s2g5k3dlmfii452t8edaeozh,0,90.8,53,2023-05-07T05:28:40.483Z,2023-05-11T15:29:18Z,4257335483,56,Center,4257335957,233,193,4257335485,286,,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916245,190,12,1,25,4,90cc40yau7yv6n8r4xs361ofd,1,7.5,47.9,2023-05-07T05:28:40.683Z,2023-05-11T15:29:19Z,4257335529,213,0.4,4257335527,212,10.1,4257335523,140,16.3,4257335525,141,54.0,4257335521,56,Back,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916253,192,1,1,25,7,90cc40yau7yv6n8r4xs361ofd,0,16,53.9,2023-05-07T05:28:43.932Z,2023-05-11T15:29:20Z,4257335559,140,32.5,4257335561,141,41.8,4257335565,213,5.8,4257335563,212,19.2,4257340897,3,,4257335557,56,Back,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916271,183,1,1,25,11,9s2g5k3dlmfii452t8edaeozh,1,61.1,58.7,2023-05-07T05:28:47.785Z,2023-05-07T05:28:49Z,4257335703,213,0.4,4257335699,141,67.8,4257335697,140,76.7,4257335695,56,Center,4257335701,212,17.5,4257335705,1,,4257335693,157,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916273,184,43,1,25,13,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-05-07T05:28:49.773Z,2023-05-07T05:32:32Z,4257341773,144,44,4257335717,56,Center,4257335719,286,0,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916293,185,1,1,25,13,9s2g5k3dlmfii452t8edaeozh,1,76.2,67,2023-05-07T05:28:50.052Z,2023-05-11T15:30:23Z,4257335879,56,Left,4257335877,3,,4257335887,213,1.0,4257335885,212,20.5,4257335881,140,87.1,4257335883,141,92.0,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916313,186,1,1,25,19,9s2g5k3dlmfii452t8edaeozh,1,81.9,91.7,2023-05-07T05:28:56.260Z,2023-05-07T05:28:59Z,4257336001,213,3.5,4257335997,141,81.2,4257335995,140,62.7,4257335999,212,21.4,4257335993,56,Left,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916353,187,1,1,25,22,9s2g5k3dlmfii452t8edaeozh,1,63.5,84.4,2023-05-07T05:28:59.040Z,2023-05-07T05:29:04Z,4257336185,56,Center,4257336187,140,60.4,4257336193,213,4.5,4257336189,141,59.9,4257336191,212,17.0,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916365,188,1,1,25,28,9s2g5k3dlmfii452t8edaeozh,1,69.8,58.8,2023-05-07T05:29:04.657Z,2023-05-07T05:29:06Z,4257336251,212,11.2,4257336245,56,Center,4257336247,140,70.2,4257336249,141,75.3,4257336253,213,1.5,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916377,189,1,1,25,29,9s2g5k3dlmfii452t8edaeozh,1,70.4,76.6,2023-05-07T05:29:06.313Z,2023-05-07T05:29:08Z,4257336303,56,Left,4257336309,212,10.1,4257336305,140,77.9,4257336307,141,86.0,4257336311,213,0.7,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916391,190,1,1,25,31,9s2g5k3dlmfii452t8edaeozh,1,78.2,85.9,2023-05-07T05:29:08.063Z,2023-05-07T05:29:10Z,4257336387,213,0.6,4257336385,212,7.6,4257336383,141,92.3,4257336381,140,84.1,4257336379,56,Left,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916407,191,1,1,25,33,9s2g5k3dlmfii452t8edaeozh,1,87.7,93.5,2023-05-07T05:29:09.950Z,2023-05-11T15:30:41Z,4268546517,72,,4268546515,224,,4257336487,2,,4257336493,140,93.4,4257336489,155,,4257336501,1,,4257336495,141,36.3,4257336491,56,Center,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,4257336497,212,39.4,4257336499,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916409,192,1,1,25,36,9s2g5k3dlmfii452t8edaeozh,0,93.5,33.2,2023-05-07T05:29:13.556Z,2023-05-07T05:36:54Z,4257347073,236,,4257346963,141,35.7,4257336519,56,Center,4257347075,233,194,4257347079,286,,4257346961,140,94.2,4257346965,212,1.9,4257346967,213,1.2,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916413,194,74,1,25,36,90cc40yau7yv6n8r4xs361ofd,1,3.7,59.6,2023-05-07T05:29:13.557Z,2023-05-07T05:37:56Z,4257347063,285,,4257336537,56,Back,4257347081,233,192,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916435,195,12,1,25,37,90cc40yau7yv6n8r4xs361ofd,1,4.9,54,2023-05-07T05:29:14.330Z,2023-05-11T15:31:01Z,4257336657,212,42.4,4257336655,141,100.0,4257336651,56,Back,4257336659,213,0.9,4257336685,167,,4257336797,15,,4257336653,140,30.6,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916445,193,5,1,25,41,9s2g5k3dlmfii452t8edaeozh,1,71.7,-2,2023-05-07T05:29:18.180Z,2023-05-07T05:29:37Z,4257336723,347,,4257336721,56,Right,4257336737,233,196,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916439,196,5,1,25,41,90cc40yau7yv6n8r4xs361ofd,0,28.3,102,2023-05-07T05:29:18.180Z,2023-05-07T05:29:21Z,4257336677,56,Back,4257336679,347,,4257336751,233,193,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916475,194,1,1,25,47,9s2g5k3dlmfii452t8edaeozh,1,65.4,0,2023-05-07T05:29:23.927Z,2023-05-07T05:37:50Z,4257336897,141,4.8,4257336895,140,69.9,4257351031,189,,4257336891,56,Right,4257336899,212,6.3,4257336901,213,0.7,4257336889,107,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916483,195,1,1,25,48,9s2g5k3dlmfii452t8edaeozh,1,72.7,8.7,2023-05-07T05:29:24.907Z,2023-05-07T05:37:54Z,4257336943,140,69.7,4257336947,212,4.8,4257336941,56,Right,4257336945,141,3.4,4257351129,189,,4257336949,213,4.0,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916489,196,1,1,25,51,9s2g5k3dlmfii452t8edaeozh,0,73.3,2.9,2023-05-07T05:29:28.548Z,2023-05-11T15:31:19Z,4268547891,224,,4257336997,213,1.0,4257336991,140,90.9,4257336995,212,32.5,4257336999,1,,4268547893,20,,4257336985,2,,4257336993,141,42.2,15b53vkcltdxtbt1zt4peswd1,R. Hirose,4257336987,155,,4257336989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916505,197,12,1,25,53,90cc40yau7yv6n8r4xs361ofd,1,9.6,52.1,2023-05-07T05:29:29.930Z,2023-05-11T15:31:41Z,4257337085,15,,4257337125,167,,4257337067,141,100.0,4257337065,140,26.6,4257337063,56,Back,4257337071,213,1.1,4257337069,212,37.6,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916531,198,5,1,25,55,9s2g5k3dlmfii452t8edaeozh,1,77.5,-1.4,2023-05-07T05:29:32.348Z,2023-05-07T05:29:37Z,4257337207,56,Right,4257337233,233,198,4257337209,347,,,,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916509,198,5,1,25,55,90cc40yau7yv6n8r4xs361ofd,0,22.5,101.4,2023-05-07T05:29:32.348Z,2023-05-07T05:29:36Z,4257337253,233,198,4257337089,347,,4257337087,56,Back,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916575,199,1,1,26,2,9s2g5k3dlmfii452t8edaeozh,1,81.7,0,2023-05-07T05:29:38.728Z,2023-05-07T05:29:43Z,4257337455,56,Right,4257337457,140,93.3,4257337459,141,11.0,4257337461,212,15.0,4257337453,107,,4257337463,213,0.6,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547020517,841,3,1,26,5,9s2g5k3dlmfii452t8edaeozh,0,95.6,8.1,2023-05-07T05:29:41.697Z,2023-05-11T15:32:20Z,4268550287,467,9lx0ga5gyyydtll2lykm496fp,4268550285,465,,4268550281,56,Right,4268550283,286,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916577,200,4,1,26,6,9s2g5k3dlmfii452t8edaeozh,1,93.9,8.7,2023-05-07T05:29:43.083Z,2023-05-07T05:29:45Z,4257337525,233,199,4257337469,56,Right,4257337471,152,,4257337475,265,,4257337477,286,,4257337467,13,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916581,199,4,1,26,6,90cc40yau7yv6n8r4xs361ofd,0,6.1,91.3,2023-05-07T05:29:43.084Z,2023-05-07T05:29:45Z,4257337493,56,Back,4257337497,265,,4257337495,152,,4257337491,13,,4257337533,233,200,4257337499,285,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916757,201,1,1,26,49,9s2g5k3dlmfii452t8edaeozh,0,95,8.9,2023-05-07T05:30:26.213Z,2023-05-11T15:32:34Z,4257338537,5,,4257338535,2,,4257338551,213,1.6,4257338539,155,,4257338549,212,25.5,4257338541,152,,4257338545,140,93.7,4257338547,141,46.4,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,4257338543,56,Center,4268550725,224,,4268550727,20,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916765,200,12,1,26,51,90cc40yau7yv6n8r4xs361ofd,1,7,47.3,2023-05-07T05:30:27.915Z,2023-05-11T15:32:40Z,4257338611,15,,4257338595,140,25.6,4257338601,213,0.2,4257338593,56,Back,4257338597,141,52.8,4257338599,212,19.9,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916783,202,1,1,26,55,9s2g5k3dlmfii452t8edaeozh,0,75.9,30.3,2023-05-07T05:30:31.722Z,2023-05-07T05:30:33Z,4257338743,155,,4257338753,213,0.9,4257338749,141,67.5,4257338747,140,93.6,4257338745,56,Center,4257338751,212,31.4,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916791,201,12,1,26,57,90cc40yau7yv6n8r4xs361ofd,1,4.4,34.6,2023-05-07T05:30:33.962Z,2023-05-11T15:32:54Z,4257338809,140,20.7,4257338807,56,Back,4257338819,15,,4257338815,213,6.1,4257338813,212,17.4,4257338811,141,29.8,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916793,202,50,1,27,1,90cc40yau7yv6n8r4xs361ofd,1,26,29.3,2023-05-07T05:30:38.225Z,2023-05-07T05:30:43Z,4257338835,56,Back,4257338837,285,,4257338933,233,203,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916815,203,7,1,27,1,9s2g5k3dlmfii452t8edaeozh,0,74,70.7,2023-05-07T05:30:38.226Z,2023-05-11T15:33:01Z,4268551947,383,,4257338927,233,202,4257338917,286,,4257338915,56,Center,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916805,203,61,1,27,2,90cc40yau7yv6n8r4xs361ofd,1,22.6,28.5,2023-05-07T05:30:39.514Z,2023-05-07T05:37:06Z,4257338881,56,Back,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544918559,258,1,1,27,3,90cc40yau7yv6n8r4xs361ofd,1,21.1,25.8,2023-05-07T05:30:39.656Z,2023-05-07T05:37:25Z,4257350159,56,Back,4257350167,213,4.5,4257350163,141,16.1,4257350165,212,6.8,4257350161,140,19.5,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916823,204,49,1,27,6,90cc40yau7yv6n8r4xs361ofd,1,25.2,22.4,2023-05-07T05:30:43.346Z,2023-05-07T05:30:43Z,,,,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916833,205,1,1,27,8,90cc40yau7yv6n8r4xs361ofd,1,43.1,25.2,2023-05-07T05:30:44.641Z,2023-05-07T05:30:47Z,4257339025,212,15.7,4257339021,140,55.4,4257339023,141,12.2,4257339027,213,5.7,4257339019,56,Right,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916841,206,1,1,27,11,90cc40yau7yv6n8r4xs361ofd,0,58,11.1,2023-05-07T05:30:48.483Z,2023-05-07T05:30:49Z,4257339089,212,39.7,4257339085,140,86.6,4257339081,155,,4257339087,141,49.3,4257339093,1,,4257339083,56,Center,4257339091,213,0.7,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916845,204,52,1,27,13,9s2g5k3dlmfii452t8edaeozh,1,14.2,41.5,2023-05-07T05:30:50.566Z,2023-05-11T15:33:32Z,4268553361,378,,,,,,,,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916881,205,1,1,27,19,9s2g5k3dlmfii452t8edaeozh,1,13,43.7,2023-05-07T05:30:56.021Z,2023-05-07T05:30:58Z,4257339315,212,16.7,4257339313,141,48.8,4257339311,140,28.6,4257339317,213,0.2,4257339321,189,,4257339307,123,,4257339309,56,Back,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916895,206,1,1,27,23,9s2g5k3dlmfii452t8edaeozh,0,39.1,52.2,2023-05-07T05:31:00.295Z,2023-05-07T05:31:03Z,4257339431,213,5.6,4257339429,212,55.2,4257339425,140,78.2,4257339421,155,,4257339427,141,0.0,4257339433,1,,4257339423,56,Right,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916899,207,5,1,27,26,90cc40yau7yv6n8r4xs361ofd,1,23,102,2023-05-07T05:31:03.301Z,2023-05-07T05:31:05Z,4257339449,56,Back,4257339477,233,207,4257339451,347,,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916897,207,5,1,27,26,9s2g5k3dlmfii452t8edaeozh,0,77,-2,2023-05-07T05:31:03.301Z,2023-05-07T05:31:04Z,4257339487,233,207,4257339435,56,Right,4257339437,347,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916967,208,1,1,27,47,90cc40yau7yv6n8r4xs361ofd,1,24.3,100,2023-05-07T05:31:23.809Z,2023-05-07T05:31:26Z,4257339947,107,,4257339949,56,Back,4257339959,213,6.0,4257339955,212,16.2,4257339951,140,39.2,4257339953,141,95.7,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916969,209,61,1,27,49,90cc40yau7yv6n8r4xs361ofd,0,39,94.1,2023-05-07T05:31:25.752Z,2023-05-11T15:33:53Z,4257339965,56,Back,,,,,,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916973,208,49,1,27,50,9s2g5k3dlmfii452t8edaeozh,1,59.9,12,2023-05-07T05:31:26.902Z,2023-05-11T15:33:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544916983,209,1,1,27,51,9s2g5k3dlmfii452t8edaeozh,1,59.9,12,2023-05-07T05:31:28.087Z,2023-05-07T05:31:29Z,4257340029,56,Back,4257340037,213,3.5,4257340035,212,14.7,4257340031,140,46.7,4257340033,141,5.0,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
