id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value
2530923167,41,1,1,0,11,9s2g5k3dlmfii452t8edaeozh,0,47.2,32,2023-04-09T10:03:32.470Z,2023-04-09T10:07:36Z,4175855711,141,43.7,4175855715,212,9.6,4175855719,213,1.0,4175855707,56,Center,4175855709,140,52.4,,,,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921611,7,49,1,0,13,3lyo0vqgndy4fuzlfo5l9ql30,1,47.8,55.2,2023-04-09T10:03:33.987Z,2023-04-13T14:48:57Z,,,,,,,,,,,,,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921623,8,1,1,0,14,3lyo0vqgndy4fuzlfo5l9ql30,1,47.3,56,2023-04-09T10:03:35.483Z,2023-04-09T10:03:36Z,4175847261,140,41.9,4175847265,212,17.7,4175847263,141,80.6,4175847259,56,Back,4175847267,213,1.9,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921637,9,1,1,0,15,3lyo0vqgndy4fuzlfo5l9ql30,1,42,85.3,2023-04-09T10:03:36.844Z,2023-04-09T10:03:38Z,4175847325,213,0.3,4175847321,141,91.4,4175847319,140,57.1,4175847317,56,Left,4175847323,212,16.4,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921639,10,1,1,0,16,3lyo0vqgndy4fuzlfo5l9ql30,0,57.2,91.5,2023-04-09T10:03:37.171Z,2023-04-13T14:49:15Z,4175847335,212,5.9,4175847331,140,62.2,4175847329,56,Left,4175847333,141,87.7,4175847337,213,5.8,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921649,4,61,1,0,17,9s2g5k3dlmfii452t8edaeozh,1,41.3,7.9,2023-04-09T10:03:38.301Z,2023-04-13T14:49:17Z,4175847377,56,Back,,,,,,,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921653,5,49,1,0,18,9s2g5k3dlmfii452t8edaeozh,1,42.5,21.2,2023-04-09T10:03:39.717Z,2023-04-13T14:49:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921659,6,1,1,0,19,9s2g5k3dlmfii452t8edaeozh,1,42.5,21.2,2023-04-09T10:03:40.829Z,2023-04-09T10:03:41Z,4175847405,140,44.3,4175847401,56,Back,4175847417,213,5.0,4175847413,212,7.1,4175847409,141,11.1,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921683,7,1,1,0,20,9s2g5k3dlmfii452t8edaeozh,1,44.3,11.1,2023-04-09T10:03:41.580Z,2023-04-13T14:49:40Z,4175847517,212,8.7,4175847519,213,2.1,4175847513,140,40.4,4175847511,56,Back,4175847515,141,22.4,4186230045,156,,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921693,8,1,1,0,21,9s2g5k3dlmfii452t8edaeozh,0,40.4,22.4,2023-04-09T10:03:42.668Z,2023-04-09T10:03:43Z,4175847555,56,Back,4175847561,212,6.7,4175847559,141,18.8,4175847557,140,46.3,4175847563,213,5.9,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921691,11,49,1,0,21,3lyo0vqgndy4fuzlfo5l9ql30,1,55.1,82.7,2023-04-09T10:03:42.812Z,2023-04-09T10:03:43Z,,,,,,,,,,,,,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921697,12,1,1,0,22,3lyo0vqgndy4fuzlfo5l9ql30,0,55.1,82.7,2023-04-09T10:03:43.148Z,2023-04-09T10:03:43Z,4175847595,140,69.0,4175847591,157,,4175847603,1,,4175847599,212,14.6,4175847597,141,82.0,4175847593,56,Left,4175847601,213,6.3,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921729,9,1,1,0,23,9s2g5k3dlmfii452t8edaeozh,1,30.5,12.9,2023-04-09T10:03:44.814Z,2023-04-09T10:03:48Z,4175847737,56,Back,4175847739,140,40.5,4175847743,212,12.5,4175847735,3,,4175847745,213,0.6,4175847741,141,22.8,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921753,10,1,1,0,27,9s2g5k3dlmfii452t8edaeozh,0,35.7,14.6,2023-04-09T10:03:48.030Z,2023-04-09T10:03:53Z,4175847885,56,Right,4175847889,141,0.0,4175847883,157,,4175847893,213,5.9,4175847895,1,,4175847891,212,28.8,4175847887,140,61.3,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921763,11,5,1,0,31,9s2g5k3dlmfii452t8edaeozh,0,61,-1.4,2023-04-09T10:03:52.555Z,2023-04-09T10:05:08Z,4175847935,347,,4175847933,56,Right,4175847947,233,13,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921747,13,5,1,0,31,3lyo0vqgndy4fuzlfo5l9ql30,1,39,101.4,2023-04-09T10:03:52.555Z,2023-04-09T10:03:54Z,4175847867,347,,4175847943,233,11,4175847865,56,Back,,,,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921875,14,1,1,0,46,3lyo0vqgndy4fuzlfo5l9ql30,1,36.1,100,2023-04-09T10:04:07.308Z,2023-04-09T10:04:09Z,4175848401,140,34.8,4175848405,212,11.7,4175848399,56,Back,4175848403,141,84.8,4175848397,107,,4175848407,213,4.6,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921879,15,1,1,0,48,3lyo0vqgndy4fuzlfo5l9ql30,0,34.8,84.8,2023-04-09T10:04:09.692Z,2023-04-09T10:04:14Z,4175848475,140,60.6,4175848471,155,,4175848481,213,6.2,4175848473,56,Left,4175848477,141,82.0,4175848479,212,27.2,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921899,12,1,1,0,51,9s2g5k3dlmfii452t8edaeozh,1,30.1,19.5,2023-04-09T10:04:11.884Z,2023-04-09T10:04:13Z,4175848601,212,32.3,4175848605,1,,4175848597,140,60.9,4175848603,213,0.0,4175848599,141,19.7,4175848593,3,,4175848595,56,Right,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921903,13,1,1,0,52,9s2g5k3dlmfii452t8edaeozh,1,64.5,15.5,2023-04-09T10:04:13.341Z,2023-04-09T10:09:56Z,4175848623,56,Center,4175848627,141,26.0,4175848629,212,7.8,4175848631,213,2.0,4175848621,3,,4175848625,140,61.5,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530924919,80,1,1,0,53,9s2g5k3dlmfii452t8edaeozh,1,65.5,29.3,2023-04-09T10:04:14.298Z,2023-04-09T10:10:42Z,4175864541,213,3.5,4175864531,56,Center,4175864533,140,57.0,4175864539,212,9.5,4175864537,141,24.6,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921927,14,1,1,0,54,9s2g5k3dlmfii452t8edaeozh,0,55.9,21.5,2023-04-09T10:04:15.181Z,2023-04-09T10:04:16Z,4175848745,213,5.2,4175848741,141,0.0,4175848739,140,64.0,4175848737,56,Right,4175848743,212,17.4,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921931,15,5,1,0,55,9s2g5k3dlmfii452t8edaeozh,0,64,-1.1,2023-04-09T10:04:15.890Z,2023-04-09T10:04:18Z,4175848823,233,16,4175848767,56,Right,4175848769,347,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530921939,16,5,1,0,55,3lyo0vqgndy4fuzlfo5l9ql30,1,36,101.1,2023-04-09T10:04:15.890Z,2023-04-09T10:05:08Z,4175848799,56,Back,4175848815,233,15,4175848801,347,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922007,17,1,1,1,4,3lyo0vqgndy4fuzlfo5l9ql30,0,25.2,100,2023-04-09T10:04:24.989Z,2023-04-09T10:04:27Z,4175849111,107,,4175849115,140,46.9,4175849121,213,6.0,4175849113,56,Back,4175849117,141,91.2,4175849119,212,23.9,4175849123,1,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922011,16,49,1,1,6,9s2g5k3dlmfii452t8edaeozh,1,58,14.9,2023-04-09T10:04:26.934Z,2023-04-13T14:51:05Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922031,17,1,1,1,7,9s2g5k3dlmfii452t8edaeozh,1,57,16.4,2023-04-09T10:04:28.509Z,2023-04-09T10:04:32Z,4175849217,141,63.6,4175849221,213,2.1,4175849215,140,38.7,4175849223,1,,4175849213,56,Back,4175849219,212,37.4,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922061,18,1,1,1,11,9s2g5k3dlmfii452t8edaeozh,0,39.6,71.5,2023-04-09T10:04:32.126Z,2023-04-09T10:04:35Z,4175849349,140,79.9,4175849345,155,,4175849347,56,Left,4175849353,212,42.7,4175849359,1,,4175849351,141,80.3,4175849355,213,0.1,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922071,18,12,1,1,14,3lyo0vqgndy4fuzlfo5l9ql30,1,23.1,17.4,2023-04-09T10:04:35.484Z,2023-04-09T10:04:59Z,4175849409,56,Back,4175849417,213,5.7,4175849413,141,7.6,4175850099,15,,4175849415,212,12.5,4175849411,140,33.2,,,,,,,1lpeuezmfcsmjnaxuts5hrx90,T. Tsuchiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922121,19,3,1,1,17,9s2g5k3dlmfii452t8edaeozh,0,66.1,94.5,2023-04-09T10:04:37.989Z,2023-04-13T14:54:09Z,4175849577,286,,4175869967,233,94,4175849575,56,Left,4186236223,464,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530925943,94,7,1,1,17,3lyo0vqgndy4fuzlfo5l9ql30,0,33.9,5.5,2023-04-09T10:04:37.990Z,2023-04-13T14:54:13Z,4175869941,285,,4186236271,383,,4175869951,233,19,4175869689,56,Back,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530926405,95,3,1,1,19,9s2g5k3dlmfii452t8edaeozh,1,67,94.9,2023-04-09T10:04:39.924Z,2023-04-13T14:54:23Z,4175873247,56,Left,4175873249,286,,4175873797,233,97,4186236421,465,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530926411,97,45,1,1,19,3lyo0vqgndy4fuzlfo5l9ql30,0,33,5.1,2023-04-09T10:04:39.924Z,2023-04-09T10:14:01Z,4175873773,56,Back,4175873801,233,95,4175873775,285,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922125,20,50,1,1,22,9s2g5k3dlmfii452t8edaeozh,1,72.4,80.2,2023-04-09T10:04:43.819Z,2023-04-09T10:04:45Z,4175849599,286,,4175849597,56,Left,4175849643,233,19,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922119,19,7,1,1,22,3lyo0vqgndy4fuzlfo5l9ql30,0,27.6,19.8,2023-04-09T10:04:43.820Z,2023-04-13T14:54:34Z,4175849629,233,20,4175849571,56,Back,4175849573,285,,4186236611,384,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922137,20,49,1,1,23,3lyo0vqgndy4fuzlfo5l9ql30,1,28.1,36.4,2023-04-09T10:04:44.212Z,2023-04-13T14:54:48Z,,,,,,,,,,,,,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922139,21,1,1,1,24,3lyo0vqgndy4fuzlfo5l9ql30,1,28.1,36.4,2023-04-09T10:04:45.420Z,2023-04-09T10:04:47Z,4175849661,56,Back,4175849665,141,43.3,4175849663,140,44.8,4175849667,212,18.2,4175849669,213,0.3,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922149,22,1,1,1,26,3lyo0vqgndy4fuzlfo5l9ql30,1,44.8,43.3,2023-04-09T10:04:47.052Z,2023-04-09T10:04:48Z,4175849699,212,9.0,4175849693,56,Back,4175849695,140,46.6,4175849697,141,56.3,4175849701,213,1.4,,,,,,,,,,7zxscftntxqon7k8h7ozac3fu,M. Hosoya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922161,23,1,1,1,27,3lyo0vqgndy4fuzlfo5l9ql30,1,46.6,56.3,2023-04-09T10:04:48.317Z,2023-04-09T10:04:49Z,4175849739,140,44.0,4175849737,56,Back,4175849743,212,4.2,4175849745,213,4.0,4175849741,141,51.6,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922189,24,1,1,1,28,3lyo0vqgndy4fuzlfo5l9ql30,1,44,51.6,2023-04-09T10:04:49.596Z,2023-04-09T10:04:53Z,4175849839,140,43.8,4175849843,141,91.4,4175849835,56,Back,4175849845,212,27.1,4175849847,213,1.6,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922215,25,1,1,1,32,3lyo0vqgndy4fuzlfo5l9ql30,0,43.8,91.4,2023-04-09T10:04:53.325Z,2023-04-09T10:04:55Z,4175849931,155,,4175849935,140,86.6,4175849941,213,6.3,4175849933,56,Left,4175849939,212,44.9,4175849937,141,90.5,4175849943,1,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922231,21,12,1,1,33,9s2g5k3dlmfii452t8edaeozh,1,24.5,12.4,2023-04-09T10:04:54.558Z,2023-04-09T10:15:01Z,4175876695,167,,4175850023,56,Back,4175876799,15,,4175876699,141,0.0,4175876703,213,4.8,4175876697,140,25.1,4175876701,212,9.3,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922245,22,5,1,1,35,9s2g5k3dlmfii452t8edaeozh,0,20.8,-1.6,2023-04-09T10:04:56.444Z,2023-04-09T10:05:09Z,4175850071,56,Back,4175850093,233,26,4175850073,347,,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922233,26,5,1,1,35,3lyo0vqgndy4fuzlfo5l9ql30,1,79.2,101.6,2023-04-09T10:04:56.444Z,2023-04-09T10:04:58Z,4175850025,56,Left,4175850027,347,,4175850083,233,22,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922315,27,1,1,1,44,3lyo0vqgndy4fuzlfo5l9ql30,1,82,100,2023-04-09T10:05:05.580Z,2023-04-09T10:05:07Z,4175850371,140,94.1,4175850375,212,22.8,4175850367,107,,4175850373,141,74.2,4175850379,1,,4175850369,56,Center,4175850377,213,5.3,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922325,28,1,1,1,46,3lyo0vqgndy4fuzlfo5l9ql30,0,94.4,73.5,2023-04-09T10:05:07.820Z,2023-04-09T10:05:08Z,4175850421,141,86.6,4175850425,213,1.7,4175850417,56,Left,4175850419,140,93.4,4175850423,212,9.0,,,,,,,,,,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530922339,23,49,1,1,47,9s2g5k3dlmfii452t8edaeozh,1,7.6,6.4,2023-04-09T10:05:07.911Z,2023-04-13T14:55:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
