id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/value
2530798587,6,5,1,0,9,1f3ehp8p9yi8reamghry4p76t,1,71.8,101.1,2023-04-09T05:03:17.477Z,2023-04-09T05:04:55Z,4175230799,347,,4175230797,56,Left,4175230829,233,5,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798647,7,1,1,0,16,1f3ehp8p9yi8reamghry4p76t,1,72,100,2023-04-09T05:03:24.715Z,2023-04-09T05:03:27Z,4175231019,56,Left,4175231021,140,58.0,4175231017,107,,4175231027,213,3.3,4175231023,141,97.2,4175231025,212,14.9,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798683,8,1,1,0,18,1f3ehp8p9yi8reamghry4p76t,1,57.7,97.2,2023-04-09T05:03:27.132Z,2023-04-09T05:03:32Z,4175231169,140,82.6,4175231165,155,,4175231167,56,Center,4175231171,141,78.1,4175231175,212,29.2,4175231179,213,5.8,,,,,,,2jgby6e91uem5e2dd1b11psoa,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798701,9,1,1,0,23,1f3ehp8p9yi8reamghry4p76t,1,78.4,85.1,2023-04-09T05:03:32.059Z,2023-04-09T05:03:33Z,4175231269,213,1.2,4175231265,141,89.0,4175231263,140,79.4,4175231267,212,2.9,4175231261,56,Left,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798715,10,1,1,0,24,1f3ehp8p9yi8reamghry4p76t,0,80.1,90,2023-04-09T05:03:32.259Z,2023-04-09T05:09:58Z,4175231323,213,3.3,4175231315,56,Left,4175231319,141,88.9,4175231317,140,76.4,4175231321,212,4.0,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798727,6,8,1,0,25,90cc40yau7yv6n8r4xs361ofd,1,25.1,10.9,2023-04-09T05:03:34.107Z,2023-04-13T14:10:43Z,4186197183,383,,4175231361,56,Back,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798749,11,1,1,0,26,1f3ehp8p9yi8reamghry4p76t,0,77.3,93.5,2023-04-09T05:03:34.235Z,2023-04-09T05:10:03Z,4175231447,212,6.2,4175231449,213,1.0,4175231443,140,80.7,4175231445,141,100.0,4175231441,56,Left,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798743,7,5,1,0,26,90cc40yau7yv6n8r4xs361ofd,1,22.6,-1.4,2023-04-09T05:03:35.099Z,2023-04-09T05:03:45Z,4175231427,347,,4175231477,233,12,4175231425,56,Back,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798753,12,5,1,0,26,1f3ehp8p9yi8reamghry4p76t,0,77.4,101.4,2023-04-09T05:03:35.099Z,2023-04-09T05:04:55Z,4175231459,347,,4175231481,233,7,4175231457,56,Left,,,,,,,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798819,8,1,1,0,38,90cc40yau7yv6n8r4xs361ofd,1,25.9,0,2023-04-09T05:03:46.574Z,2023-04-09T05:03:49Z,4175231675,212,18.2,4175231673,141,7.1,4175231677,213,0.3,4175231671,140,42.3,4175231667,107,,4175231669,56,Back,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798821,9,44,1,0,41,90cc40yau7yv6n8r4xs361ofd,1,44.7,5.6,2023-04-09T05:03:49.755Z,2023-04-13T14:06:29Z,4175231725,233,13,4175231681,56,Back,4175231685,285,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798829,13,44,1,0,41,1f3ehp8p9yi8reamghry4p76t,0,55.3,94.4,2023-04-09T05:03:49.756Z,2023-04-09T05:03:52Z,4175231729,233,9,4175231719,286,,4175231717,56,Left,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798825,10,1,1,0,41,90cc40yau7yv6n8r4xs361ofd,0,42.3,7.1,2023-04-09T05:03:50.188Z,2023-04-13T14:06:29Z,4175231703,140,45.7,4175231697,3,,4175231705,141,7.1,4175231709,213,0,4175231707,212,3.6,4175231699,168,,4175231701,56,Back,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798843,14,1,1,0,44,1f3ehp8p9yi8reamghry4p76t,0,53.1,95.1,2023-04-09T05:03:52.523Z,2023-04-09T05:04:06Z,4175231769,212,24.3,4175231765,140,75.3,4175231763,56,Left,4175231771,213,6.0,4175231767,141,85.0,4175231761,157,,4175231773,1,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798839,11,44,1,0,44,90cc40yau7yv6n8r4xs361ofd,1,28.4,15.4,2023-04-09T05:03:52.924Z,2023-04-13T14:06:29Z,4175232119,233,15,4175231755,285,,4175231753,56,Back,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798853,15,44,1,0,44,1f3ehp8p9yi8reamghry4p76t,0,71.6,84.6,2023-04-09T05:03:52.925Z,2023-04-09T05:11:08Z,4175231797,56,Left,4175231799,286,,4175232131,233,11,,,,,,,,,,,,,,,,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798855,12,1,1,0,45,90cc40yau7yv6n8r4xs361ofd,1,31.3,15.6,2023-04-09T05:03:53.482Z,2023-04-13T14:06:30Z,4175231803,3,,4175231813,213,5.6,4175231807,140,35.9,4175231805,56,Back,4175231809,141,9.4,4175231811,212,6.4,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798869,16,43,1,0,46,1f3ehp8p9yi8reamghry4p76t,1,0,0,2023-04-09T05:03:55.003Z,2023-04-09T05:11:26Z,4175231853,213,2.4,4175231843,3,0,4175231847,140,70.0,4175231845,56,Left,4175231849,141,91.2,4175231851,212,6.4,4175248655,144,1,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798863,13,61,1,0,46,90cc40yau7yv6n8r4xs361ofd,0,35.3,10.1,2023-04-09T05:03:55.219Z,2023-04-09T05:11:31Z,4175231829,56,Back,,,,,,,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798875,17,49,1,0,49,1f3ehp8p9yi8reamghry4p76t,1,71.4,91.2,2023-04-09T05:03:57.260Z,2023-04-09T05:03:57Z,,,,,,,,,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798895,18,1,1,0,49,1f3ehp8p9yi8reamghry4p76t,1,73.8,89.9,2023-04-09T05:03:57.579Z,2023-04-09T05:04:00Z,4175231953,56,Center,4175231961,213,4.6,4175231955,140,71.6,4175231959,212,20.1,4175231957,141,60.6,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798909,19,1,1,0,52,1f3ehp8p9yi8reamghry4p76t,0,73.4,70.5,2023-04-09T05:04:00.811Z,2023-04-09T05:04:02Z,4175232007,213,1.0,4175232005,212,8.7,4175231999,56,Left,4175232003,141,80.9,4175232001,140,78.2,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798919,14,8,1,0,55,90cc40yau7yv6n8r4xs361ofd,1,28.3,17,2023-04-09T05:04:03.819Z,2023-04-13T14:11:36Z,4186197649,383,,4175232041,56,Back,,,,,,,,,,,,,,,,,,,cvt6409ohlrm4x3jl75gyqy1,Capixaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798925,15,49,1,0,56,90cc40yau7yv6n8r4xs361ofd,1,26.2,15.9,2023-04-09T05:04:04.347Z,2023-04-09T05:04:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cvt6409ohlrm4x3jl75gyqy1,Capixaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530798961,16,1,1,0,57,90cc40yau7yv6n8r4xs361ofd,1,27.4,20.7,2023-04-09T05:04:06.171Z,2023-04-09T05:04:09Z,4175232173,212,10.4,4175232175,213,1.0,4175232167,56,Back,4175232171,141,33.7,4175232169,140,32.7,,,,,,,,,,cvt6409ohlrm4x3jl75gyqy1,Capixaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799017,17,1,1,1,0,90cc40yau7yv6n8r4xs361ofd,1,31.7,37.7,2023-04-09T05:04:08.891Z,2023-04-09T05:04:14Z,4175232439,212,12.5,4175232441,213,1.9,4175232433,56,Back,4175232435,140,27.4,4175232437,141,54.9,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799071,18,1,1,1,6,90cc40yau7yv6n8r4xs361ofd,1,31.7,68.8,2023-04-09T05:04:14.635Z,2023-04-09T05:04:21Z,4175232653,213,3.7,4175232651,212,24.6,4175232647,140,12.4,4175232649,141,48.4,4175232645,56,Back,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799097,19,1,1,1,12,90cc40yau7yv6n8r4xs361ofd,0,19,48.5,2023-04-09T05:04:20.876Z,2023-04-09T05:04:28Z,4175232777,56,Left,4175232779,140,66.2,4175232775,155,,4175232783,212,57.7,4175232781,141,92.0,4175232785,213,0.5,4175232787,1,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799117,20,61,1,1,18,1f3ehp8p9yi8reamghry4p76t,1,31.2,5.8,2023-04-09T05:04:26.359Z,2023-04-09T05:04:26Z,4175232843,56,Back,,,,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799119,20,61,1,1,18,90cc40yau7yv6n8r4xs361ofd,1,65.4,92,2023-04-09T05:04:26.655Z,2023-04-09T05:04:26Z,4175232859,56,Left,,,,,,,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799125,21,49,1,1,19,1f3ehp8p9yi8reamghry4p76t,1,20.5,11.9,2023-04-09T05:04:27.562Z,2023-04-09T05:04:27Z,,,,,,,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799143,22,1,1,1,19,1f3ehp8p9yi8reamghry4p76t,1,19.6,13.4,2023-04-09T05:04:27.866Z,2023-04-09T05:04:30Z,4175232919,140,3.7,4175232921,141,31.2,4175232917,56,Back,4175232925,213,2.5,4175232923,212,20.6,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799169,23,1,1,1,22,1f3ehp8p9yi8reamghry4p76t,1,3.5,29.5,2023-04-09T05:04:30.650Z,2023-04-09T05:04:34Z,4175233073,141,4.7,4175233075,212,42.8,4175233079,1,,4175233077,213,5.9,4175233071,140,41.0,4175233067,155,,4175233069,56,Back,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799187,24,1,1,1,26,1f3ehp8p9yi8reamghry4p76t,0,42.6,4.6,2023-04-09T05:04:34.731Z,2023-04-09T05:04:36Z,4175233123,141,0.0,4175233119,56,Right,4175233115,3,,4175233121,140,60.4,4175233117,168,,4175233127,213,6.1,4175233125,212,19.2,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799195,21,5,1,1,28,90cc40yau7yv6n8r4xs361ofd,1,41.8,101.8,2023-04-09T05:04:36.607Z,2023-04-09T05:04:55Z,4175233149,347,,4175233147,56,Back,4175233153,233,25,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799191,25,5,1,1,28,1f3ehp8p9yi8reamghry4p76t,0,58.2,-1.8,2023-04-09T05:04:36.607Z,2023-04-09T05:04:38Z,4175233139,56,Right,4175233141,347,,4175233165,233,21,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799285,22,1,1,1,39,90cc40yau7yv6n8r4xs361ofd,1,43.9,100,2023-04-09T05:04:47.227Z,2023-04-09T05:04:51Z,4175233547,212,21.1,4175233545,141,95.7,4175233543,140,63.6,4175233549,213,6.1,4175233541,56,Left,4175233539,107,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799297,23,50,1,1,42,90cc40yau7yv6n8r4xs361ofd,1,61,96.2,2023-04-09T05:04:51.099Z,2023-04-13T15:23:05Z,4186198273,286,,4186274703,233,769,4175233587,56,Left,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532861743,769,7,1,1,42,1f3ehp8p9yi8reamghry4p76t,0,39,3.8,2023-04-09T05:04:51.100Z,2023-04-13T15:23:05Z,4186198375,285,,4186198373,56,Back,4186198391,384,,4186274699,233,23,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799301,24,61,1,1,43,90cc40yau7yv6n8r4xs361ofd,0,58.4,97.4,2023-04-09T05:04:52.204Z,2023-04-09T05:04:52Z,4175233605,56,Left,,,,,,,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799303,25,5,1,1,44,90cc40yau7yv6n8r4xs361ofd,0,58.2,101.6,2023-04-09T05:04:52.875Z,2023-04-09T05:04:56Z,4175233701,233,26,4175233609,347,,4175233607,56,Left,,,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799319,26,5,1,1,44,1f3ehp8p9yi8reamghry4p76t,1,41.8,-1.6,2023-04-09T05:04:52.875Z,2023-04-09T05:04:56Z,4175233667,347,,4175233665,56,Back,4175233689,233,25,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799367,27,1,1,1,52,1f3ehp8p9yi8reamghry4p76t,1,43.4,0,2023-04-09T05:05:00.395Z,2023-04-09T05:05:02Z,4175233869,141,4.4,4175233865,56,Back,4175233867,140,33.3,4175233873,213,2.8,4175233863,107,,4175233871,212,11.4,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799393,28,1,1,1,54,1f3ehp8p9yi8reamghry4p76t,1,31.8,5.2,2023-04-09T05:05:02.266Z,2023-04-09T05:05:06Z,4175233971,56,Back,4175233979,213,1.6,4175233973,140,30.3,4175233975,141,44.5,4175233977,212,26.8,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799403,29,1,1,1,56,1f3ehp8p9yi8reamghry4p76t,0,35.9,63.1,2023-04-09T05:05:04.234Z,2023-04-09T05:15:32Z,4175234009,140,61.3,4175234007,56,Center,4175234011,141,55.3,4175257597,212,27.2,4175257599,213,6.1,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799739,34,1,1,1,58,90cc40yau7yv6n8r4xs361ofd,0,37.3,43.5,2023-04-09T05:05:06.691Z,2023-04-13T14:14:04Z,4175259511,56,Back,4175259515,141,45.4,4175259513,140,46.4,4175259519,213,0.1,4175259517,212,9.6,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530805139,98,81,1,2,0,90cc40yau7yv6n8r4xs361ofd,1,45.6,44.1,2023-04-09T05:05:09.195Z,2023-04-09T05:16:57Z,4175261065,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799485,26,43,1,2,9,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-04-09T05:05:17.627Z,2023-04-09T05:05:55Z,4175235653,144,55,,,,,,,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799533,27,68,1,2,13,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-04-09T05:05:21.997Z,2023-04-13T14:14:06Z,4186198681,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799599,30,68,1,2,13,1f3ehp8p9yi8reamghry4p76t,0,0,0,2023-04-09T05:05:22.084Z,2023-04-13T14:14:07Z,4186198701,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530799577,28,1,1,2,14,90cc40yau7yv6n8r4xs361ofd,1,39.7,40,2023-04-09T05:05:22.403Z,2023-04-09T05:17:25Z,4175234723,140,37.3,4175234727,212,15.2,4175234729,213,4.5,4175234725,141,17.9,4175234721,56,Back,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
