id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,assist,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId
2514846221,121,1,1,11,11,1f3ehp8p9yi8reamghry4p76t,1,31.8,15.6,2023-03-04T05:14:44.136Z,2023-03-04T05:18:42Z,4069881587,141,24.6,4069881589,212,7.1,4069881583,56,Back,4069881591,213,1.0,4069881585,140,35.3,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846233,122,1,1,11,12,1f3ehp8p9yi8reamghry4p76t,1,35.3,24.6,2023-03-04T05:14:45.095Z,2023-03-04T05:19:20Z,4069881649,141,20.4,4069881647,140,39.5,4069881653,213,5.7,4069881645,56,Back,4069881651,212,5.3,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846243,123,1,1,11,14,1f3ehp8p9yi8reamghry4p76t,1,39.6,20.4,2023-03-04T05:14:47.239Z,2023-03-04T05:19:23Z,4069881695,141,30.9,4069881693,140,34.2,4069881699,213,2.2,4069881697,212,9.1,4069881691,56,Back,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846253,124,1,1,11,16,1f3ehp8p9yi8reamghry4p76t,1,34.2,30.9,2023-03-04T05:14:49.271Z,2023-03-04T05:14:52Z,4069881747,212,9.4,4069881749,213,5.2,4069881743,140,38.6,4069881741,56,Back,4069881745,141,18.9,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846289,125,1,1,11,19,1f3ehp8p9yi8reamghry4p76t,1,38.6,18.9,2023-03-04T05:14:52.167Z,2023-03-04T05:14:56Z,4069881923,213,2.7,4069881915,56,Back,4069881921,212,11.6,4069881917,140,28.8,4069881919,141,26.8,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846299,126,1,1,11,23,1f3ehp8p9yi8reamghry4p76t,1,32.3,28.3,2023-03-04T05:14:55.879Z,2023-03-04T05:14:57Z,4069881969,140,30.1,4069881981,213,4.5,4069881977,212,8.9,4069881959,56,Back,4069881973,141,15.6,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846317,127,1,1,11,24,1f3ehp8p9yi8reamghry4p76t,1,28.1,15.6,2023-03-04T05:14:57.399Z,2023-03-04T05:15:01Z,4069882049,213,2.4,4069882047,212,28.9,4069882041,56,Back,4069882043,140,8.5,4069882045,141,45.5,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846367,128,1,1,11,28,1f3ehp8p9yi8reamghry4p76t,1,10.2,48.5,2023-03-04T05:15:01.303Z,2023-03-04T05:15:11Z,4069882361,56,Back,4069882367,212,16.5,4069882369,213,1.2,4069882365,141,71.1,4069882363,140,15.8,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846373,129,1,1,11,38,1f3ehp8p9yi8reamghry4p76t,1,28.3,70,2023-03-04T05:15:11.143Z,2023-03-04T05:15:12Z,4069882403,56,Back,4069882411,213,4.7,4069882405,140,27.5,4069882407,141,46.9,4069882409,212,15.7,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846387,130,1,1,11,39,1f3ehp8p9yi8reamghry4p76t,1,27.5,46.9,2023-03-04T05:15:12.647Z,2023-03-04T05:15:17Z,4069882505,140,38.1,4069882503,56,Back,4069882511,213,5.4,4069882507,141,25.0,4069882509,212,18.6,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846399,131,1,1,11,45,1f3ehp8p9yi8reamghry4p76t,1,42,9.5,2023-03-04T05:15:17.798Z,2023-03-04T05:15:20Z,4069882589,56,Back,4069882597,213,2.5,4069882595,212,30.3,4069882591,140,18.9,4069882593,141,36.3,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846405,132,1,1,11,47,1f3ehp8p9yi8reamghry4p76t,1,18.9,36.3,2023-03-04T05:15:20.343Z,2023-03-04T05:15:22Z,4069882649,141,60.0,4069882647,140,19.9,4069882645,56,Back,4069882653,213,1.5,4069882651,212,16.2,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846413,133,1,1,11,49,1f3ehp8p9yi8reamghry4p76t,1,19.9,60,2023-03-04T05:15:22.599Z,2023-03-04T05:15:23Z,4069882713,212,11.0,4069882715,213,6.1,4069882709,140,30.3,4069882707,56,Back,4069882711,141,57.8,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846431,134,1,1,11,51,1f3ehp8p9yi8reamghry4p76t,1,30.3,57.8,2023-03-04T05:15:23.767Z,2023-03-04T05:15:29Z,4069882827,212,20.8,4069882829,213,1.6,4069882825,141,88.3,4069882823,140,28.8,4069882821,56,Back,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846435,135,1,1,11,56,1f3ehp8p9yi8reamghry4p76t,1,30.6,95.3,2023-03-04T05:15:29.271Z,2023-03-04T05:15:30Z,4069882853,212,9.7,4069882851,141,81.7,4069882855,213,4.4,4069882849,140,27.8,4069882847,56,Back,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846449,136,1,1,11,58,1f3ehp8p9yi8reamghry4p76t,1,27.8,81.7,2023-03-04T05:15:30.855Z,2023-03-04T05:15:33Z,4069882959,56,Back,4069882967,213,1.8,4069882965,212,10.9,4069882961,140,25.6,4069882963,141,97.4,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846453,137,1,1,12,0,1f3ehp8p9yi8reamghry4p76t,1,24.9,95,2023-03-04T05:15:32.887Z,2023-03-04T05:15:34Z,4069882995,212,6.9,4069882991,140,29.1,4069882993,141,87.2,4069882989,56,Back,4069882997,213,5.4,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846477,138,1,1,12,1,1f3ehp8p9yi8reamghry4p76t,1,29.1,87.2,2023-03-04T05:15:33.976Z,2023-03-04T05:15:37Z,4069883131,141,95.3,4069883129,140,38.2,4069883127,56,Back,4069883139,213,0.5,4069883135,212,11.0,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846487,139,1,1,12,4,1f3ehp8p9yi8reamghry4p76t,1,33.6,95.4,2023-03-04T05:15:37.271Z,2023-03-04T05:15:39Z,4069883247,56,Back,4069883249,140,21.1,4069883255,213,3.5,4069883251,141,89.0,4069883253,212,13.8,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846511,140,1,1,12,6,1f3ehp8p9yi8reamghry4p76t,1,16.3,86.3,2023-03-04T05:15:39.591Z,2023-03-04T05:15:42Z,4069883367,141,54.0,4069883369,212,22.9,4069883363,56,Back,4069883365,140,10.0,4069883371,213,4.4,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846525,141,1,1,12,10,1f3ehp8p9yi8reamghry4p76t,1,13.5,47.5,2023-03-04T05:15:42.759Z,2023-03-04T05:15:45Z,4069883455,56,Back,4069883463,213,6.1,4069883461,212,14.0,4069883459,141,44.2,4069883457,140,26.7,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846581,142,1,1,12,12,1f3ehp8p9yi8reamghry4p76t,1,26.7,44.2,2023-03-04T05:15:44.951Z,2023-03-04T05:15:53Z,4069883795,212,20.7,4069883791,140,19.0,4069883793,141,16.2,4069883789,56,Back,4069883797,213,4.3,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846609,143,1,1,12,20,1f3ehp8p9yi8reamghry4p76t,1,33.3,21.6,2023-03-04T05:15:53.623Z,2023-03-04T05:15:56Z,4069883937,140,50.3,4069883941,212,21.3,4069883939,141,38.6,4069883943,213,0.6,4069883935,56,Center,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846613,144,1,1,12,23,1f3ehp8p9yi8reamghry4p76t,0,50.3,38.6,2023-03-04T05:15:56.598Z,2023-03-08T19:54:33Z,4082935951,233,107,4069883955,141,39.5,4069883953,140,49.8,4078977817,236,,4078977819,286,,4069883951,56,Back,4069883957,212,0.8,4069883959,213,2.3,6jdifjaop9haqylognzg3azf9,Kim Gun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846619,107,74,1,12,23,12tyw9yomy9n5cjd5po2ajx1q,1,52.1,60.6,2023-03-04T05:15:56.599Z,2023-03-08T19:54:33Z,4078977949,285,,4069883995,56,Center,4082935957,233,144,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846723,145,1,1,12,28,1f3ehp8p9yi8reamghry4p76t,1,43.4,42.5,2023-03-04T05:16:01.118Z,2023-03-06T19:07:49Z,4069884581,212,13.3,4069884577,140,41.6,4069884579,141,61.8,4069884583,213,1.7,4069884575,56,Back,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516568981,979,1,1,12,30,1f3ehp8p9yi8reamghry4p76t,1,63.3,81,2023-03-04T05:16:03.133Z,2023-03-06T19:07:51Z,4078980973,140,69.5,4078980975,141,93.4,4078980971,56,Left,4078980979,213,0.9,4078980977,212,10.7,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846741,146,1,1,12,34,1f3ehp8p9yi8reamghry4p76t,1,75.2,96.6,2023-03-04T05:16:07.560Z,2023-03-06T19:08:01Z,4078981789,224,,4069884701,213,5.0,4069884691,155,,4069884699,212,65.8,4069885087,345,,4069884695,140,90.7,4069884693,56,Right,4069884689,2,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,4078981791,72,,4069884697,141,4069885085,1,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846781,147,1,1,12,46,1f3ehp8p9yi8reamghry4p76t,0,86.8,11.4,2023-03-04T05:16:18.824Z,2023-03-06T19:08:18Z,4069884919,140,85.2,4069884917,56,Center,4069884925,213,1.8,4069884921,141,21.9,4069884923,212,7.3,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846795,108,61,1,12,50,12tyw9yomy9n5cjd5po2ajx1q,1,14.6,81.8,2023-03-04T05:16:22.878Z,2023-03-04T05:31:16Z,4069885011,56,Back,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846809,109,6,1,12,51,12tyw9yomy9n5cjd5po2ajx1q,0,10.6,79.9,2023-03-04T05:16:24.605Z,2023-03-06T19:08:26Z,4069885093,56,Back,4069885095,73,,4069912589,233,148,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846929,148,6,1,12,51,1f3ehp8p9yi8reamghry4p76t,1,89.4,20.1,2023-03-04T05:16:24.605Z,2023-03-04T05:30:09Z,4069912585,233,109,4069885965,56,Right,4069885967,75,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846981,149,1,1,13,33,1f3ehp8p9yi8reamghry4p76t,0,99.5,0.1,2023-03-04T05:17:05.847Z,2023-03-06T19:08:34Z,4069886281,213,1.6,4069886267,6,,4069886269,155,,4069886273,56,Center,4069886275,140,97.8,4069886277,141,41.6,4069886279,212,28.3,4078983517,72,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,4069886265,2,,4069886271,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846983,110,12,1,13,35,12tyw9yomy9n5cjd5po2ajx1q,1,5.3,60.6,2023-03-04T05:17:08.430Z,2023-03-04T05:31:55Z,4069886293,15,,4069886285,140,1.3,4069886291,213,4.4,4069886283,56,Back,4069886287,141,43.4,4069886289,212,12.4,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514846991,111,12,1,13,37,12tyw9yomy9n5cjd5po2ajx1q,1,1.3,43.4,2023-03-04T05:17:10.509Z,2023-03-04T05:17:11Z,4069886311,56,Back,4069886319,213,4.9,4069886317,212,12.3,4069886315,141,25.5,4069886313,140,3.0,4069886339,15,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847037,150,1,1,13,40,1f3ehp8p9yi8reamghry4p76t,1,88.4,96.3,2023-03-04T05:17:13.559Z,2023-03-04T05:17:20Z,4069886575,141,93.0,4069886573,140,85.8,4069886571,56,Left,4069886579,213,3.8,4069886577,212,3.5,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847049,151,1,1,13,47,1f3ehp8p9yi8reamghry4p76t,1,92.4,95.1,2023-03-04T05:17:20.535Z,2023-03-04T05:17:22Z,4069886645,141,97.5,4069886641,56,Left,4069886643,140,87.5,4069886649,213,2.8,4069886647,212,5.4,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847071,152,1,1,13,49,1f3ehp8p9yi8reamghry4p76t,1,87.3,97.7,2023-03-04T05:17:22.087Z,2023-03-04T05:17:26Z,4069886767,56,Left,4069886769,140,77.8,4069886773,212,10.9,4069886771,141,91.1,4069886775,213,3.6,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847089,153,1,1,13,53,1f3ehp8p9yi8reamghry4p76t,1,75.6,90.6,2023-03-04T05:17:26.327Z,2023-03-04T05:17:28Z,4069886857,140,69.0,4069886859,141,64.8,4069886863,213,4.3,4069886853,56,Center,4069886861,212,18.9,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847109,154,1,1,13,55,1f3ehp8p9yi8reamghry4p76t,0,69,64.8,2023-03-04T05:17:28.246Z,2023-03-04T05:17:31Z,4069886981,212,52.9,4069886975,56,Right,4069886973,155,,4069886985,1,,4069886979,141,4.9,4069886983,213,5.4,4069886977,140,100.0,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847129,112,5,1,13,58,12tyw9yomy9n5cjd5po2ajx1q,1,-1.2,95.6,2023-03-04T05:17:31.145Z,2023-03-04T05:29:39Z,4069887067,56,Back,4069887069,346,,4069887077,233,155,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847113,155,5,1,13,58,1f3ehp8p9yi8reamghry4p76t,0,101.2,4.4,2023-03-04T05:17:31.145Z,2023-03-04T05:17:33Z,4069887099,233,112,4069886999,346,,4069886997,56,Right,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847209,113,1,1,14,17,12tyw9yomy9n5cjd5po2ajx1q,1,5,56.7,2023-03-04T05:17:50.093Z,2023-03-06T19:10:17Z,4069887551,237,,4078988377,189,,4069887545,212,7.0,4069887539,56,Back,4069887543,141,66.3,4069887537,124,,4069887541,140,7.5,4069887547,213,1.2,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847215,114,1,1,14,18,12tyw9yomy9n5cjd5po2ajx1q,1,7.5,66.3,2023-03-04T05:17:51.118Z,2023-03-06T19:10:22Z,4069887581,213,4.8,4069887575,140,9.5,4069887573,56,Back,4069887577,141,34.5,4069887579,212,21.7,4078988555,189,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847223,115,1,1,14,19,12tyw9yomy9n5cjd5po2ajx1q,1,9.5,34.5,2023-03-04T05:17:51.918Z,2023-03-04T05:17:53Z,4069887637,56,Back,4069887641,141,54.2,4069887643,212,14.7,4069887639,140,3.7,4069887645,213,2.0,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847233,116,1,1,14,20,12tyw9yomy9n5cjd5po2ajx1q,1,3.7,54.2,2023-03-04T05:17:52.973Z,2023-03-04T05:17:54Z,4069887691,141,83.6,4069887693,212,20.0,4069887695,213,1.6,4069887689,140,2.4,4069887687,56,Back,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847247,117,1,1,14,21,12tyw9yomy9n5cjd5po2ajx1q,1,2.4,83.6,2023-03-04T05:17:54.590Z,2023-03-04T05:17:57Z,4069887795,212,14.6,4069887791,140,13.5,4069887793,141,96.5,4069887789,56,Back,4069887797,213,0.6,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847255,118,1,1,14,24,12tyw9yomy9n5cjd5po2ajx1q,0,13.5,96.5,2023-03-04T05:17:57.678Z,2023-03-04T05:18:00Z,4069887845,213,6.0,4069887841,141,82.9,4069887837,56,Back,4069887843,212,34.2,4069887839,140,44.9,4069887835,155,,4069887847,1,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847265,156,49,1,14,27,1f3ehp8p9yi8reamghry4p76t,1,51.3,19.2,2023-03-04T05:18:00.063Z,2023-03-06T19:10:35Z,,,,,,,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847277,159,1,1,14,31,1f3ehp8p9yi8reamghry4p76t,1,57.6,20.4,2023-03-04T05:18:04.007Z,2023-03-04T05:18:05Z,4069887963,140,54.7,4069887965,141,8.2,4069887961,56,Right,4069887967,212,8.8,4069887969,213,4.4,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847281,160,1,1,14,32,1f3ehp8p9yi8reamghry4p76t,1,54.7,8.2,2023-03-04T05:18:05.255Z,2023-03-04T05:18:06Z,4069887987,213,0.4,4069887981,140,61.5,4069887979,56,Right,4069887983,141,12.6,4069887985,212,7.7,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847291,161,1,1,14,33,1f3ehp8p9yi8reamghry4p76t,1,61.5,12.6,2023-03-04T05:18:06.343Z,2023-03-04T05:18:08Z,4069888055,141,5.6,4069888053,140,54.1,4069888057,212,9.1,4069888059,213,3.7,4069888063,156,,4069888051,56,Right,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847303,162,1,1,14,36,1f3ehp8p9yi8reamghry4p76t,1,53.2,4.9,2023-03-04T05:18:09.159Z,2023-03-04T05:18:11Z,4069888157,140,39.4,4069888159,141,22.1,4069888161,212,18.6,4069888155,56,Back,4069888163,213,2.5,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847325,163,1,1,14,38,1f3ehp8p9yi8reamghry4p76t,1,38.4,23.4,2023-03-04T05:18:11.303Z,2023-03-04T05:18:15Z,4069888281,141,52.8,4069888277,56,Back,4069888279,140,21.7,4069888283,212,26.6,4069888285,213,2.3,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847343,164,1,1,14,42,1f3ehp8p9yi8reamghry4p76t,1,21.2,52.8,2023-03-04T05:18:14.935Z,2023-03-04T05:18:17Z,4069888391,141,62.1,4069888393,212,7.8,4069888395,213,1.0,4069888389,140,25.5,4069888387,56,Back,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847351,165,1,1,14,44,1f3ehp8p9yi8reamghry4p76t,1,26.1,62.6,2023-03-04T05:18:17.351Z,2023-03-04T05:18:18Z,4069888469,213,4.0,4069888467,212,9.4,4069888461,56,Back,4069888463,140,20.2,4069888465,141,52.2,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847353,166,1,1,14,45,1f3ehp8p9yi8reamghry4p76t,1,17.2,52.2,2023-03-04T05:18:18.312Z,2023-03-04T05:18:38Z,4069888483,56,Back,4069888485,140,23.8,4069888491,213,6.2,4069888487,141,51.5,4069888489,212,6.9,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847365,167,1,1,14,46,1f3ehp8p9yi8reamghry4p76t,1,24.9,52.1,2023-03-04T05:18:19.143Z,2023-03-06T19:11:33Z,4069888585,212,18.0,4069888583,141,54.3,4069888579,56,Back,4069888581,140,7.8,4078992351,156,,4069888587,213,3.1,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847371,168,1,1,14,48,1f3ehp8p9yi8reamghry4p76t,0,8.1,54.3,2023-03-04T05:18:21.719Z,2023-03-04T05:18:22Z,4069888621,141,100.0,4069888623,212,32.4,4069888625,213,1.6,4069888627,1,,4069888619,140,7.0,4069888617,56,Back,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847387,119,5,1,14,49,12tyw9yomy9n5cjd5po2ajx1q,1,93.6,-1.6,2023-03-04T05:18:22.459Z,2023-03-04T05:29:39Z,4069888697,56,Right,4069888719,233,169,4069888699,347,,,,,,,,,,,,,,,,,59e2dosv29zg2c146u5v9k02y,T. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847373,169,5,1,14,49,1f3ehp8p9yi8reamghry4p76t,0,6.4,101.6,2023-03-04T05:18:22.459Z,2023-03-04T05:18:25Z,4069888631,347,,4069888629,56,Back,4069888723,233,119,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847489,120,1,1,15,4,12tyw9yomy9n5cjd5po2ajx1q,1,94.1,0,2023-03-04T05:18:36.894Z,2023-03-04T05:18:38Z,4069889225,140,87.0,4069889221,107,,4069889223,56,Right,4069889231,213,2.4,4069889229,212,10.5,4069889227,141,9.4,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847495,121,1,1,15,5,12tyw9yomy9n5cjd5po2ajx1q,0,87,9.4,2023-03-04T05:18:37.877Z,2023-03-06T19:12:08Z,4069889259,140,89.5,4069889257,56,Right,4069889263,212,4.6,4069889261,141,3.8,4069889265,213,5.3,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514847505,170,1,1,15,7,1f3ehp8p9yi8reamghry4p76t,0,14,92.3,2023-03-04T05:18:40.304Z,2023-03-08T19:54:33Z,4078993227,212,0.8,4078994281,236,,4078993225,141,93.1,4078993223,140,14.5,4082935961,233,875,4078993231,1,,4078993229,213,0.8,4078994283,286,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,4078993221,157,,4069889321,56,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
