id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2547625899,7,5,1,0,16,3lyo0vqgndy4fuzlfo5l9ql30,0,101.4,69.4,2023-05-13T07:03:40.125Z,2023-05-17T11:43:33Z,4271836473,346,,4271836485,233,4,4271836471,56,Center,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547625969,5,1,1,0,36,ctm9as17rs95yhuz7qf53wfke,1,4.9,40.7,2023-05-13T07:04:00.649Z,2023-05-13T07:04:04Z,4271836785,74,,4271836781,1,,4271836779,213,6.0,4271836771,56,Right,4271836775,141,13.8,4271836773,140,63.7,4271836777,212,64.4,4271836769,124,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547625987,6,1,1,0,40,ctm9as17rs95yhuz7qf53wfke,1,63.7,14.1,2023-05-13T07:04:04.649Z,2023-05-17T11:45:56Z,4271836881,212,9.6,4271836877,140,71.6,4271836873,3,,4271836879,141,21.2,4271836875,56,Center,4285225581,168,,4271836883,213,0.5,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550162099,785,3,1,0,42,ctm9as17rs95yhuz7qf53wfke,0,70.5,24.8,2023-05-13T07:04:06.947Z,2023-05-17T11:46:14Z,4285226145,56,Center,4285226147,286,,4285226149,465,,4285226151,467,cgv10p2fly70zfpm74nmyx8bu,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547625989,7,4,1,0,43,ctm9as17rs95yhuz7qf53wfke,1,67,21.7,2023-05-13T07:04:08.017Z,2023-05-17T11:46:17Z,4271836899,233,8,4271836889,13,,4271836897,286,,4271836893,152,,4271836895,265,,4271836891,56,Center,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547625981,8,4,1,0,43,3lyo0vqgndy4fuzlfo5l9ql30,0,33,78.3,2023-05-13T07:04:08.018Z,2023-05-17T11:46:19Z,4271836863,285,,4271836929,233,7,4271836855,13,,4271836857,56,Back,4271836861,265,,4271836859,152,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626125,8,1,1,1,32,ctm9as17rs95yhuz7qf53wfke,0,65.4,12.2,2023-05-13T07:04:56.122Z,2023-05-17T11:48:22Z,4271837341,213,0.7,4285230299,20,,4271837343,1,,4271837339,212,34.2,4271837329,155,,4271837331,152,,4285230297,224,,4271837335,140,89.3,31xdzeykcgfe0vyel250sd0q1,S. Inoue,4271837325,2,4271837327,5,4271837337,141,46.3,4271837333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626123,9,44,1,1,34,3lyo0vqgndy4fuzlfo5l9ql30,1,11.7,54.6,2023-05-13T07:04:59.003Z,2023-05-13T07:05:59Z,4271837321,56,Back,4271837375,233,9,4271837323,285,,,,,,,,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626129,9,44,1,1,34,ctm9as17rs95yhuz7qf53wfke,0,88.3,45.4,2023-05-13T07:04:59.004Z,2023-05-13T07:05:01Z,4271837353,286,,4271837351,56,Center,4271837391,233,9,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626133,10,12,1,1,35,3lyo0vqgndy4fuzlfo5l9ql30,1,12.9,55.7,2023-05-13T07:04:59.338Z,2023-05-13T07:06:02Z,4271837361,140,21.9,4271837359,56,Back,4271837369,15,,4271837367,213,5.2,4271837363,141,31.6,4271837365,212,18.9,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626153,11,12,1,1,37,3lyo0vqgndy4fuzlfo5l9ql30,1,20,30.3,2023-05-13T07:05:01.419Z,2023-05-13T07:05:07Z,4271837475,141,42.7,4271837477,212,14.2,4271837473,140,30.9,4271837479,213,0.6,4271837471,56,Back,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626149,10,1,1,1,39,ctm9as17rs95yhuz7qf53wfke,1,70,51.5,2023-05-13T07:05:03.481Z,2023-05-13T07:58:19Z,4271837445,56,Center,4271837447,140,71.5,4271837451,212,4.4,4271837453,213,1.2,4271838163,210,15,4271837449,141,57.6,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626151,11,15,1,1,41,ctm9as17rs95yhuz7qf53wfke,1,71.7,52.8,2023-05-13T07:05:05.929Z,2023-05-13T07:58:19Z,4271837521,20,,4271837563,146,97.2,4271838169,55,10,4271837557,102,51.6,4271837461,18,,4271838165,22,,4271837565,147,51.4,4271838173,215,,9zr0kq2pw4eua1tqo3vsvd9wq,R. Yamashita,4271837555,78,4271837463,56,4271837559,103,11.4,4271838167,29,,,Center,4271837617,233,12,,,,,,,,,,,,,,,,,,,,,,
2547626155,12,10,1,1,41,3lyo0vqgndy4fuzlfo5l9ql30,1,0.6,47,2023-05-13T07:05:06.029Z,2023-05-17T11:51:25Z,4271837487,182,,4271837613,177,,4271837615,180,,4271837491,56,Back,4285236791,376,,4271837623,233,11,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626159,13,52,1,1,44,3lyo0vqgndy4fuzlfo5l9ql30,1,0.6,47,2023-05-13T07:05:08.283Z,2023-05-17T11:51:28Z,4285236859,376,,,,,,,,,,,,,,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626173,14,2,1,1,46,3lyo0vqgndy4fuzlfo5l9ql30,1,14.9,45.7,2023-05-13T07:05:10.540Z,2023-05-13T07:05:14Z,4271837577,141,7.4,4271837569,7,7zxscftntxqon7k8h7ozac3fu,4271837573,56,Right,4271837575,140,57.2,4271837571,1,,,,,,,,,,,5ha4d9cmkfc0zdfjtmqt3mg6i,K. Matsumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626187,12,55,1,1,46,ctm9as17rs95yhuz7qf53wfke,1,35.5,85.3,2023-05-13T07:05:10.541Z,2023-05-17T11:51:41Z,4271839827,189,,,,,,,,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626203,13,1,1,1,59,ctm9as17rs95yhuz7qf53wfke,1,38.4,87.7,2023-05-13T07:05:24.007Z,2023-05-13T07:05:26Z,4271837699,141,54.2,4271837695,56,Back,4271837701,212,24.0,4271837697,140,31.2,4271837693,241,,4271837703,213,4.4,4271837691,5,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626223,14,1,1,2,2,ctm9as17rs95yhuz7qf53wfke,0,31.2,54.3,2023-05-13T07:05:26.840Z,2023-05-13T07:05:32Z,4271837759,56,Right,4271837769,1,,4271837761,140,68.3,4271837757,155,,4271837765,212,49.0,4271837767,213,5.6,4271837763,141,10.7,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626213,15,44,1,2,5,3lyo0vqgndy4fuzlfo5l9ql30,1,35.4,88.6,2023-05-13T07:05:29.195Z,2023-05-13T07:05:31Z,4271837729,56,Back,4271837777,233,15,4271837731,285,,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626225,15,44,1,2,5,ctm9as17rs95yhuz7qf53wfke,0,64.6,11.4,2023-05-13T07:05:29.196Z,2023-05-13T07:05:53Z,4271837791,233,15,4271837773,56,Right,4271837775,286,,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626217,16,1,1,2,5,3lyo0vqgndy4fuzlfo5l9ql30,0,36.6,82.6,2023-05-13T07:05:29.548Z,2023-05-17T11:52:08Z,4271837737,3,,4271837741,140,37.5,4271837747,213,0.5,4271837739,56,Back,4271837743,141,83.3,4271837745,212,1.1,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626241,16,1,1,2,8,ctm9as17rs95yhuz7qf53wfke,1,66.2,23.3,2023-05-13T07:05:33.049Z,2023-05-13T07:05:34Z,4271837835,141,37.9,4271837833,140,75.1,4271837837,212,13.6,4271837839,213,0.8,4271837831,56,Center,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626247,17,1,1,2,10,ctm9as17rs95yhuz7qf53wfke,1,75.7,37.4,2023-05-13T07:05:34.537Z,2023-05-13T07:05:35Z,4271837863,213,5.2,4271837855,56,Right,4271837861,212,21.7,4271837859,141,9.4,4271837857,140,85.6,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626251,18,1,1,2,11,ctm9as17rs95yhuz7qf53wfke,0,87.3,8.9,2023-05-13T07:05:35.801Z,2023-05-17T11:52:24Z,4271837877,212,27.0,4271837873,140,89.7,4271837869,155,,4271837875,141,48.5,4285238667,20,,4285238665,224,,4271837871,56,Center,4271837879,213,1.5,8mksoz3513wprt2hhu8c9vo45,S. Ito,4271837867,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626257,17,12,1,2,12,3lyo0vqgndy4fuzlfo5l9ql30,1,10.8,50.1,2023-05-13T07:05:36.762Z,2023-05-13T07:05:39Z,4271837893,141,12.5,4271837897,213,4.8,4271837889,56,Back,4271837903,15,,4271837895,212,25.6,4271837891,140,12.0,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626273,18,49,1,2,16,3lyo0vqgndy4fuzlfo5l9ql30,1,12.1,8.8,2023-05-13T07:05:40.907Z,2023-05-13T07:05:41Z,,,,,,,,,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626297,19,1,1,2,18,3lyo0vqgndy4fuzlfo5l9ql30,0,15.5,7.3,2023-05-13T07:05:42.523Z,2023-05-13T07:05:46Z,4271838029,213,0.0,4271838025,141,9.1,4271838023,140,76.4,4271838027,212,64.0,4271838031,1,,4271838021,56,Right,4271838019,155,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626307,19,12,1,2,22,ctm9as17rs95yhuz7qf53wfke,1,25.5,82.3,2023-05-13T07:05:46.953Z,2023-05-13T07:05:48Z,4271838069,213,1.7,4271838067,212,13.0,4271838063,140,24.5,4271838075,167,,4271838065,141,100.0,4271838061,56,Back,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626309,20,5,1,2,23,ctm9as17rs95yhuz7qf53wfke,0,21.8,101.5,2023-05-13T07:05:47.356Z,2023-05-13T07:07:49Z,4271838071,56,Back,4271838073,347,,4271838081,233,20,,,,,,,,,,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626305,20,5,1,2,23,3lyo0vqgndy4fuzlfo5l9ql30,1,78.2,-1.5,2023-05-13T07:05:47.356Z,2023-05-13T07:05:48Z,4271838077,233,20,4271838055,56,Right,4271838059,347,,,,,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626361,21,1,1,2,35,3lyo0vqgndy4fuzlfo5l9ql30,1,86.1,0,2023-05-13T07:05:59.322Z,2023-05-13T07:06:01Z,4271838281,56,Right,4271838279,107,,4271838291,1,,4271838283,140,60.9,4271838287,212,26.8,4271838285,141,4.7,4271838289,213,3.0,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626371,22,1,1,2,36,3lyo0vqgndy4fuzlfo5l9ql30,1,68.8,5,2023-05-13T07:06:00.891Z,2023-05-13T07:06:04Z,4271838353,56,Center,4271838357,141,22.1,4271838361,213,1.7,4271838359,212,11.7,4271838355,140,67.2,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626389,23,1,1,2,40,3lyo0vqgndy4fuzlfo5l9ql30,1,67.8,33.4,2023-05-13T07:06:04.587Z,2023-05-13T07:06:09Z,4271838437,56,Center,4271838441,141,78.5,4271838445,213,1.6,4271838443,212,30.7,4271838439,140,66.2,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626415,24,1,1,2,44,3lyo0vqgndy4fuzlfo5l9ql30,1,66.3,78.7,2023-05-13T07:06:08.922Z,2023-05-13T07:06:12Z,4271838535,141,67.6,4271838533,140,55.6,4271838537,212,13.5,4271838539,213,3.7,4271838531,56,Center,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626419,25,1,1,2,48,3lyo0vqgndy4fuzlfo5l9ql30,1,48.1,65.2,2023-05-13T07:06:12.299Z,2023-05-13T07:06:14Z,4271838561,56,Center,4271838569,213,5.3,4271838567,212,11.0,4271838563,140,54.3,4271838565,141,52.2,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626427,26,1,1,2,49,3lyo0vqgndy4fuzlfo5l9ql30,1,53.2,50.9,2023-05-13T07:06:14.026Z,2023-05-13T07:06:15Z,4271838603,212,12.3,4271838605,213,1.0,4271838597,56,Center,4271838601,141,66.4,4271838599,140,59.2,,,,,,,,,,b1yiwq0bmix3nvs4snp5gmmsp,K. Shiihashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626433,27,3,1,2,51,3lyo0vqgndy4fuzlfo5l9ql30,0,55.7,66.2,2023-05-13T07:06:15.323Z,2023-05-17T11:53:24Z,4271838619,286,,4271838617,56,Center,4285241159,465,,4271838635,233,21,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626435,21,7,1,2,51,ctm9as17rs95yhuz7qf53wfke,0,44.3,33.8,2023-05-13T07:06:15.324Z,2023-05-17T11:53:32Z,4271838621,56,Back,4271838623,285,,4285241423,383,,4271838629,233,27,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626457,28,1,1,2,53,3lyo0vqgndy4fuzlfo5l9ql30,1,48.4,63.1,2023-05-13T07:06:17.595Z,2023-05-13T07:06:21Z,4271838735,140,74.0,4271838737,141,6.7,4271838733,56,Right,4271838731,155,,4271838743,1,,4271838739,212,46.8,4271838741,213,5.3,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626463,29,1,1,2,57,3lyo0vqgndy4fuzlfo5l9ql30,0,75.8,6.7,2023-05-13T07:06:21.803Z,2023-05-13T07:06:23Z,4271838771,212,17.7,4271838769,141,31.0,4271838773,213,1.2,4271838767,140,81.8,4271838765,56,Center,,,,,,,,,,h84l7hezwweq4hmxnb0q7651,E. Katayama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626471,22,12,1,3,1,ctm9as17rs95yhuz7qf53wfke,1,21.4,79,2023-05-13T07:06:25.849Z,2023-05-13T07:06:59Z,4271838795,140,42.4,4271838801,213,0.1,4271838793,56,Back,4271838797,141,81.1,4271838799,212,22.1,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626487,30,1,1,3,3,3lyo0vqgndy4fuzlfo5l9ql30,1,56,16.5,2023-05-13T07:06:27.563Z,2023-05-13T07:06:31Z,4271838837,56,Back,4271838839,140,43.0,4271838843,212,27.5,4271838845,213,2.1,4271838841,141,51.6,,,,,,,,,,aju96fh38fg93pp3dasz29hwp,Y. Tatsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626503,31,1,1,3,7,3lyo0vqgndy4fuzlfo5l9ql30,1,46.7,56.9,2023-05-13T07:06:31.563Z,2023-05-13T07:06:35Z,4271838901,213,1.2,4271838899,212,27.2,4271838893,56,Left,4271838897,141,94.2,4271838895,140,56.1,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547626513,32,1,1,3,11,3lyo0vqgndy4fuzlfo5l9ql30,1,58.1,93.9,2023-05-13T07:06:35.547Z,2023-05-13T07:06:37Z,4271838937,141,75.9,4271838933,56,Center,4271838935,140,55.2,4271838941,213,4.5,4271838939,212,12.6,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
