id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/10/value,qualifier/13/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist
2546581751,5,7,1,0,30,27o8mdqno6jslcjb709sxjwyy,0,35.8,6.6,2023-05-10T10:33:52.898Z,2023-05-10T10:34:06Z,4266181855,233,12,4266181779,167,,4266181783,285,,4266181781,56,Back,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546581883,14,61,1,0,30,3vfso415vj7uitnunviuzdyg3,1,60.8,93.3,2023-05-10T10:33:52.915Z,2023-05-10T10:34:11Z,4266182429,56,Left,,,,,,,,,,,,,,,,,,,,,,a1ooclhmf2jn4puw9vjvg1gb9,J. Kanté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546581757,6,5,1,0,31,27o8mdqno6jslcjb709sxjwyy,1,37.2,-1,2023-05-10T10:33:53.521Z,2023-05-10T10:34:08Z,4266181813,56,Back,4266181815,347,,4266181983,233,13,,,,,,,,,,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546581789,13,5,1,0,31,3vfso415vj7uitnunviuzdyg3,0,62.8,101,2023-05-10T10:33:53.521Z,2023-05-10T10:34:17Z,4266181963,347,,4266181961,56,Left,4266181969,233,6,,,,,,,,,,,,,,,,dxtg6w2dmsugobe3fj4sutmfp,A. Schalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546581987,7,1,1,0,50,27o8mdqno6jslcjb709sxjwyy,0,42.1,0,2023-05-10T10:34:12.511Z,2023-05-10T10:34:16Z,4266182883,56,Right,4266182887,141,19.1,4266182889,212,19.0,4266182885,140,54.4,4266182881,107,,4266182891,213,0.8,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582009,15,44,1,0,52,3vfso415vj7uitnunviuzdyg3,1,44.9,82.7,2023-05-10T10:34:15.120Z,2023-05-10T10:34:17Z,4266182971,56,Back,4266182973,285,,4266183051,233,8,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546581997,8,44,1,0,52,27o8mdqno6jslcjb709sxjwyy,0,55.1,17.3,2023-05-10T10:34:15.121Z,2023-05-10T10:34:18Z,4266182923,286,,4266182921,56,Right,4266183067,233,15,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582017,16,8,1,0,53,3vfso415vj7uitnunviuzdyg3,1,43.6,84.8,2023-05-10T10:34:15.660Z,2023-05-10T11:32:51Z,4266183015,56,Back,4266183115,15,,,,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582043,17,49,1,0,56,3vfso415vj7uitnunviuzdyg3,1,44.9,54,2023-05-10T10:34:19.153Z,2023-05-10T10:34:19Z,,,,,,,,,,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582075,18,1,1,0,57,3vfso415vj7uitnunviuzdyg3,1,44.9,54,2023-05-10T10:34:19.374Z,2023-05-10T10:34:21Z,4266183299,56,Back,4266183307,213,2.2,4266183301,140,37.4,4266183303,141,70.9,4266183305,212,13.9,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582093,19,1,1,0,58,3vfso415vj7uitnunviuzdyg3,1,37.4,70.9,2023-05-10T10:34:21.096Z,2023-05-10T10:34:22Z,4266183401,56,Back,4266183405,141,34.2,4266183409,213,4.4,4266183407,212,26.1,4266183403,140,30.1,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582105,20,1,1,1,0,3vfso415vj7uitnunviuzdyg3,1,30,33.9,2023-05-10T10:34:22.801Z,2023-05-10T10:40:51Z,4266183451,213,6.2,4266183445,140,62.0,4266183443,56,Center,4266183453,1,,4266183447,141,30.7,4266183449,212,33.7,4266183441,155,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582117,21,1,1,1,1,3vfso415vj7uitnunviuzdyg3,0,61,31.6,2023-05-10T10:34:24.072Z,2023-05-10T10:34:24Z,4266183519,213,1.5,4266183517,212,20.6,4266183511,56,Center,4266183509,3,,4266183515,141,61.8,4266183513,140,62.8,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582127,9,49,1,1,3,27o8mdqno6jslcjb709sxjwyy,1,38,32.4,2023-05-10T10:34:25.490Z,2023-05-10T10:34:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582171,10,1,1,1,3,27o8mdqno6jslcjb709sxjwyy,0,38,32.4,2023-05-10T10:34:25.635Z,2023-05-10T10:34:36Z,4266184119,156,,4266183751,1,,4266183745,141,10.3,4266183743,140,76.9,4266183739,157,,4266183741,56,Right,4266183749,213,5.9,4266183747,212,43.5,5ap11m53rn4jai32lx8ejjzdh,N. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582177,22,49,1,1,8,3vfso415vj7uitnunviuzdyg3,1,21.8,83.6,2023-05-10T10:34:30.803Z,2023-05-10T10:34:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582197,23,1,1,1,8,3vfso415vj7uitnunviuzdyg3,1,21.8,83.6,2023-05-10T10:34:31.026Z,2023-05-10T10:34:33Z,4266183927,140,24.4,4266183933,213,1.2,4266183929,141,95.4,4266183931,212,8.5,4266183925,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582225,24,1,1,1,10,3vfso415vj7uitnunviuzdyg3,1,23.8,93.5,2023-05-10T10:34:33.233Z,2023-05-10T10:34:35Z,4266184061,141,78.5,4266184065,213,5.1,4266184057,56,Back,4266184059,140,28.1,4266184063,212,11.2,,,,,,,,,,eo5kfco94g7az5x9dn2mtr78q,T. Ogiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582231,25,1,1,1,13,3vfso415vj7uitnunviuzdyg3,0,26.8,76.7,2023-05-10T10:34:35.571Z,2023-05-10T10:34:36Z,4266184105,141,73.0,4266184103,140,42.9,4266184099,155,,4266184107,212,17.1,4266184109,213,6.1,4266184101,56,Back,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582279,11,8,1,1,17,27o8mdqno6jslcjb709sxjwyy,1,62.9,23.7,2023-05-10T10:34:39.250Z,2023-05-10T10:34:39Z,4266184311,56,Center,4266184323,15,,,,,,,,,,,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582355,26,1,1,1,18,3vfso415vj7uitnunviuzdyg3,1,46.2,53.3,2023-05-10T10:34:40.250Z,2023-05-10T10:34:44Z,4266184659,141,10.6,4266184651,56,Right,4266184663,212,33.9,4266184669,213,5.3,4266184655,140,62.9,4266184673,1,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582385,27,1,1,1,22,3vfso415vj7uitnunviuzdyg3,1,62.4,25.3,2023-05-10T10:34:44.502Z,2023-05-10T10:34:46Z,4266184787,56,Center,4266184789,140,71.4,4266184793,212,20.2,4266184791,141,51.5,4266184795,213,1.1,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582387,28,61,1,1,24,3vfso415vj7uitnunviuzdyg3,0,71.4,51.5,2023-05-10T10:34:46.451Z,2023-05-10T10:34:46Z,4266184799,56,Center,,,,,,,,,,,,,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582403,12,49,1,1,25,27o8mdqno6jslcjb709sxjwyy,1,13.8,37.4,2023-05-10T10:34:47.810Z,2023-05-10T10:34:47Z,,,,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582463,13,1,1,1,26,27o8mdqno6jslcjb709sxjwyy,0,13.8,37.4,2023-05-10T10:34:48.482Z,2023-05-10T10:34:52Z,4266185119,141,76.0,4266185115,140,67.6,4266185111,56,Center,4266185127,213,0.4,4266185123,212,62.3,4266185107,155,,4266185131,1,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582465,29,49,1,1,29,3vfso415vj7uitnunviuzdyg3,1,32.3,21.6,2023-05-10T10:34:52.108Z,2023-05-10T10:34:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582521,30,1,1,1,31,3vfso415vj7uitnunviuzdyg3,1,32.2,22.4,2023-05-10T10:34:53.728Z,2023-05-10T10:34:57Z,4266185389,141,68.8,4266185387,140,28.9,4266185391,212,31.7,4266185385,56,Back,4266185393,213,1.7,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582563,31,1,1,1,35,3vfso415vj7uitnunviuzdyg3,1,28.9,68.8,2023-05-10T10:34:57.788Z,2023-05-10T10:35:03Z,4266185593,212,8.8,4266185591,141,65.1,4266185595,213,6.0,4266185589,140,36.9,4266185587,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582591,32,1,1,1,40,3vfso415vj7uitnunviuzdyg3,0,45.3,69.4,2023-05-10T10:35:03.089Z,2023-05-10T10:35:06Z,4266185763,56,Left,4266185765,140,73.3,4266185771,213,0.6,4266185773,1,,4266185761,155,,4266185767,141,100.0,4266185769,212,36.8,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582583,14,5,1,1,42,27o8mdqno6jslcjb709sxjwyy,1,27.1,-1.8,2023-05-10T10:35:04.722Z,2023-05-10T10:35:06Z,4266185859,233,33,4266185723,347,,4266185721,56,Back,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582597,33,5,1,1,42,3vfso415vj7uitnunviuzdyg3,0,72.9,101.8,2023-05-10T10:35:04.722Z,2023-05-10T10:36:05Z,4266185811,347,,4266185869,233,14,4266185809,56,Left,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582661,15,1,1,1,50,27o8mdqno6jslcjb709sxjwyy,1,30.2,0,2023-05-10T10:35:12.431Z,2023-05-10T10:43:05Z,4266211781,189,,4266186223,213,1.8,4266186217,140,26.5,4266186219,141,20.0,4266186221,212,15.2,4266186215,56,Back,4266186213,107,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582677,16,1,1,1,52,27o8mdqno6jslcjb709sxjwyy,1,26.5,20,2023-05-10T10:35:14.281Z,2023-05-10T10:35:15Z,4266186303,141,3.7,4266186299,56,Back,4266186309,213,5.0,4266186305,212,11.6,4266186301,140,29.9,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582681,17,1,1,1,53,27o8mdqno6jslcjb709sxjwyy,0,29.9,3.5,2023-05-10T10:35:15.311Z,2023-05-10T10:35:18Z,4266186507,233,34,4266186339,141,3.7,4266186343,213,0.1,4266186337,140,31.9,4266186511,286,,4266186335,56,Back,4266186505,236,,4266186341,212,2.1,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582709,34,74,1,1,53,3vfso415vj7uitnunviuzdyg3,1,64.1,94.2,2023-05-10T10:35:15.312Z,2023-05-10T10:36:08Z,4266186525,233,17,4266186473,285,,4266186471,56,Left,,,,,,,,,,,,,,,,dxtg6w2dmsugobe3fj4sutmfp,A. Schalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582685,18,61,1,1,53,27o8mdqno6jslcjb709sxjwyy,1,31.9,3.7,2023-05-10T10:35:16.101Z,2023-05-10T10:35:16Z,4266186361,56,Back,,,,,,,,,,,,,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582725,35,49,1,1,54,3vfso415vj7uitnunviuzdyg3,1,70.7,94.4,2023-05-10T10:35:16.557Z,2023-05-10T10:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dxtg6w2dmsugobe3fj4sutmfp,A. Schalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546587845,116,1,1,1,55,3vfso415vj7uitnunviuzdyg3,1,68.7,96,2023-05-10T10:35:18.149Z,2023-05-10T10:44:07Z,4266214239,140,61.0,4266214237,56,Left,4266214249,213,4.0,4266214245,212,12.5,4266214241,141,82.0,,,,,,,,,,dxtg6w2dmsugobe3fj4sutmfp,A. Schalk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582735,36,1,1,1,56,3vfso415vj7uitnunviuzdyg3,1,56.3,83.6,2023-05-10T10:35:18.727Z,2023-05-10T10:45:33Z,4266186601,213,5.4,4266186593,56,Center,4266186599,212,11.7,4266186597,141,70.3,4266186595,140,63.3,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546588377,122,1,1,1,57,3vfso415vj7uitnunviuzdyg3,1,62.1,67.2,2023-05-10T10:35:20.124Z,2023-05-10T10:45:36Z,4266217291,141,53.6,4266217295,213,5.0,4266217293,212,9.6,4266217287,56,Center,4266217289,140,64.4,,,,,,,,,,8wnmymj8du9xj1jhp90qs366s,K. Yasui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582781,37,1,1,1,58,3vfso415vj7uitnunviuzdyg3,1,62.5,69.7,2023-05-10T10:35:20.529Z,2023-05-10T10:35:24Z,4266186805,140,63.7,4266186809,212,16.5,4266186807,141,45.5,4266186803,56,Center,4266186811,213,4.8,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582799,38,1,1,1,59,3vfso415vj7uitnunviuzdyg3,1,70.2,40.6,2023-05-10T10:35:21.925Z,2023-05-10T10:46:36Z,4266186893,141,53.4,4266186895,212,8.7,4266186897,213,1.6,4266186891,140,70.1,4266186889,56,Center,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546582829,39,1,1,2,0,3vfso415vj7uitnunviuzdyg3,1,73.4,56.3,2023-05-10T10:35:22.401Z,2023-05-10T11:22:58Z,4266187027,56,Center,4266187033,212,13.0,4266187029,140,75.8,4266187035,213,1.4,4266187031,141,75.0,4266189159,210,15,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
