id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/9/value,qualifier/10/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2511428451,6,1,1,0,6,ctm9as17rs95yhuz7qf53wfke,1,63,39.7,2023-02-24T10:03:33.170Z,2023-02-24T10:07:32Z,4051809281,212,11.1,4051809275,56,Center,4051809283,213,0.1,4051809279,141,41.3,4051809277,140,73.5,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511428453,7,50,1,0,8,ctm9as17rs95yhuz7qf53wfke,1,80.5,38.9,2023-02-24T10:03:34.963Z,2023-02-28T08:45:15Z,4063046609,233,6,4051809287,56,Center,4062972457,286,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511428465,6,7,1,0,8,83d6z6wvkzs3dx9oy3mftixow,0,19.5,61.1,2023-02-24T10:03:34.964Z,2023-02-28T08:45:15Z,4063046605,233,7,4051809333,56,Back,4062972547,385,,4062972493,285,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511428461,5,43,1,0,8,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-02-24T10:03:35.073Z,2023-02-24T10:18:25Z,4051834919,144,7,4051809325,285,0,4051809323,56,Back,,,,,,,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513536261,968,3,1,0,9,ctm9as17rs95yhuz7qf53wfke,0,86.5,34.3,2023-02-24T10:03:35.835Z,2023-02-28T07:09:20Z,4062973641,465,,4062973643,467,etsgyfejyka71co7e2xeq6r55,4062973637,56,Center,4062973639,286,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511433315,130,61,1,0,10,ctm9as17rs95yhuz7qf53wfke,1,87.3,31,2023-02-24T10:03:36.948Z,2023-02-24T10:19:22Z,4051836571,56,Center,,,,,,,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429349,12,1,1,0,11,ctm9as17rs95yhuz7qf53wfke,1,91.7,40.6,2023-02-24T10:03:37.829Z,2023-02-28T07:09:48Z,4051815989,343,3,4051814299,140,89.1,4051815829,154,,4051815831,22,,4051814303,212,7.1,4051814305,213,2.0,4051814301,141,50.3,4051815827,210,16,esfnlp56d5kfvxy9518d91gd0,T. Kondo,1,4051814297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429355,13,16,1,0,12,ctm9as17rs95yhuz7qf53wfke,1,91.6,47,2023-02-24T10:03:39.611Z,2023-02-28T07:09:49Z,4051814337,56,Center,4051815933,343,3,4051815249,55,12,4051814333,22,,4051817111,76,,4051815255,103,1.9,4051815247,154,,4051815261,230,96.4,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,4051815253,102,54.1,4051815027,20,4051815257,214,4062974079,396,50.9,4051815031,374,2023-02-24 10:03:39.068,4051815035,375,00:12.285,4051815263,231,48.0,4051815245,29,4062974077,395,4.5,4051814335,17,,,,,,,,
2511428599,8,84,1,0,32,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-02-24T10:03:59.595Z,2023-02-24T10:09:49Z,4051819643,8,,4051810057,140,90.7,4051814077,436,2,4051810059,141,38.4,4051810053,7,540770,4051813749,343,2,4051810055,56,Center,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511428609,7,43,1,0,36,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-02-24T10:04:03.145Z,2023-02-24T10:06:31Z,4051813883,144,55,,,,,,,,,,,,,,,,,,,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429215,9,27,1,2,48,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-02-24T10:06:15.690Z,2023-02-24T10:06:15Z,4051813545,201,,4051813547,207,,4051813549,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429257,10,65,1,2,48,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-02-24T10:06:15.700Z,2023-02-24T10:06:37Z,4051814047,336,,4051813751,341,,4051813753,365,8,,,,,,,,,,,,,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429301,11,28,1,3,9,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-02-24T10:06:36.356Z,2023-02-24T10:06:36Z,4051814033,364,,4051814035,55,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429369,8,1,1,3,18,83d6z6wvkzs3dx9oy3mftixow,1,49.7,50.1,2023-02-24T10:06:45.473Z,2023-02-24T11:05:04Z,4051814439,189,,4051814407,141,39.5,4051898409,279,G,4051814411,213,3.6,4051814403,56,Back,4051814405,140,36.1,4051814409,212,16.0,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429405,9,1,1,3,19,83d6z6wvkzs3dx9oy3mftixow,0,36.3,24,2023-02-24T10:06:46.433Z,2023-02-24T10:21:09Z,4051814587,140,63.2,4051814589,141,10.0,4051814585,56,Right,4051814627,189,,4051814591,212,29.8,4051814593,213,6.0,4051814583,155,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429417,10,50,1,3,20,83d6z6wvkzs3dx9oy3mftixow,1,61.8,14.3,2023-02-24T10:06:47.523Z,2023-02-28T08:45:16Z,4063046625,233,154,4062976627,286,,4051842181,56,Right,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511434279,154,7,1,3,20,ctm9as17rs95yhuz7qf53wfke,1,38.2,85.7,2023-02-24T10:06:47.524Z,2023-02-28T08:45:16Z,4062976707,384,,4063046613,233,10,4062976665,285,,4051841661,56,Back,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511434671,173,49,1,3,21,ctm9as17rs95yhuz7qf53wfke,1,37.7,92.9,2023-02-24T10:06:47.811Z,2023-02-24T10:23:55Z,,,,,,,,,,,,,,,,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511434667,171,1,1,3,22,ctm9as17rs95yhuz7qf53wfke,1,42,91.1,2023-02-24T10:06:49.428Z,2023-02-24T10:24:16Z,4051844545,140,31.9,4051844547,141,93.8,4051844543,56,Back,4051844549,212,10.8,4051844551,213,3.0,,,,,,,,,,bv59fhjhp11derlzbyro5mkgk,K. Sakamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511434669,172,1,1,3,23,ctm9as17rs95yhuz7qf53wfke,0,33,92.5,2023-02-24T10:06:50.603Z,2023-02-24T10:25:45Z,4051845549,212,16.4,4051845545,140,47.4,4051845547,141,100.0,4051845541,56,Back,4051845553,1,,4051845551,213,0.4,4051845539,157,,,,,9uj9vy1lj10nqjncq6d2rd39x,T. Wada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429431,12,5,1,3,25,83d6z6wvkzs3dx9oy3mftixow,1,51.6,-1.2,2023-02-24T10:06:51.915Z,2023-02-24T11:56:35Z,4051814675,56,Right,4051814677,347,,4051846753,233,187,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511435159,187,5,1,3,25,ctm9as17rs95yhuz7qf53wfke,0,48.4,101.2,2023-02-24T10:06:51.915Z,2023-02-24T10:25:49Z,4051846759,233,12,4051846749,347,,4051846747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429507,13,1,1,3,37,83d6z6wvkzs3dx9oy3mftixow,0,60.8,0,2023-02-24T10:07:04.184Z,2023-02-24T10:25:57Z,4051815067,213,1.0,4051815059,56,Center,4051815065,212,19.2,4051815061,140,71.1,4051815063,141,21.3,4051815057,107,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511436017,215,44,1,3,39,ctm9as17rs95yhuz7qf53wfke,1,32.3,79,2023-02-24T10:07:06.093Z,2023-02-24T10:27:55Z,4051852065,233,14,4051852047,56,Back,4051852049,285,,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429509,14,44,1,3,39,83d6z6wvkzs3dx9oy3mftixow,0,67.7,21,2023-02-24T10:07:06.094Z,2023-02-24T10:27:53Z,4051815071,56,Right,4051815073,286,,4051852069,233,215,,,,,,,,,,,,,,,,7skv5ydauf4i86hywekivt7je,Y. Ohashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511436021,216,1,1,3,39,ctm9as17rs95yhuz7qf53wfke,0,30.3,86.1,2023-02-24T10:07:06.251Z,2023-02-24T12:32:04Z,4051852427,56,Back,4051852433,212,13.3,4051852431,141,100.0,4051852435,213,2.3,4051852425,3,,4051852429,140,21.9,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429517,15,5,1,3,42,83d6z6wvkzs3dx9oy3mftixow,1,76.2,-1,2023-02-24T10:07:09.304Z,2023-02-24T10:28:25Z,4051815141,56,Right,4051852943,233,217,4051815143,347,,,,,,,,,,,,,,,,,7skv5ydauf4i86hywekivt7je,Y. Ohashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511436023,217,5,1,3,42,ctm9as17rs95yhuz7qf53wfke,0,23.8,101,2023-02-24T10:07:09.304Z,2023-02-24T11:56:35Z,4051852917,56,Back,4051852961,233,15,4051852919,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429585,16,1,1,3,55,83d6z6wvkzs3dx9oy3mftixow,1,83.2,0,2023-02-24T10:07:22.328Z,2023-02-24T10:07:23Z,4051815475,107,,4051815485,213,2.0,4051815481,141,12.3,4051815483,212,10.3,4051815479,140,79.3,4051815477,56,Right,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429597,17,1,1,3,56,83d6z6wvkzs3dx9oy3mftixow,1,79.3,12.3,2023-02-24T10:07:23.592Z,2023-02-24T10:07:25Z,4051815545,212,6.5,4051815547,213,4.6,4051815541,140,78.4,4051815543,141,2.9,4051815539,56,Right,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429607,18,1,1,3,58,83d6z6wvkzs3dx9oy3mftixow,1,78.5,3.1,2023-02-24T10:07:25.512Z,2023-02-24T10:07:27Z,4051815595,212,5.5,4051815591,140,81.2,4051815593,141,10.1,4051815589,56,Right,4051815597,213,1.0,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429619,19,50,1,4,0,83d6z6wvkzs3dx9oy3mftixow,1,81.2,6.3,2023-02-24T10:07:26.871Z,2023-02-28T08:45:16Z,4051815655,56,Right,4051815657,286,,4063046635,233,247,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511436831,247,7,1,4,0,ctm9as17rs95yhuz7qf53wfke,0,18.8,93.7,2023-02-24T10:07:26.872Z,2023-02-28T07:14:27Z,4051860207,285,,4062978005,385,,4051860205,56,Back,4051860237,233,19,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429623,20,43,1,4,0,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-02-24T10:07:27.408Z,2023-02-24T10:32:33Z,4051815667,56,Right,4051860387,144,50,4051815671,286,0,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429663,22,61,1,4,1,83d6z6wvkzs3dx9oy3mftixow,1,89.5,2.8,2023-02-24T10:07:28.753Z,2023-02-24T10:32:45Z,4051815837,56,Right,,,,,,,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429721,15,5,1,4,3,ctm9as17rs95yhuz7qf53wfke,1,-0.9,77.4,2023-02-24T10:07:30.043Z,2023-02-24T10:33:01Z,4051816111,346,,4051861249,233,23,4051816109,56,Back,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429673,23,5,1,4,3,83d6z6wvkzs3dx9oy3mftixow,0,100.9,22.6,2023-02-24T10:07:30.043Z,2023-02-24T11:56:35Z,4051815875,346,,4051815873,56,Center,4051861273,233,15,,,,,,,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429643,21,43,1,4,3,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-02-24T10:07:30.216Z,2023-02-24T10:32:41Z,4051815763,213,1.4,4051815761,212,0.8,4051815757,140,89.5,4051860633,144,1,4051815755,56,Right,4051815759,141,2.8,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429719,14,43,1,4,15,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-02-24T10:07:42.049Z,2023-02-24T10:07:46Z,4051816105,56,Back,4051816177,144,5,4051816107,347,0,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429757,16,1,1,4,20,ctm9as17rs95yhuz7qf53wfke,1,3.5,54.3,2023-02-24T10:07:47.355Z,2023-02-24T10:07:52Z,4051816279,140,15.6,4051816289,237,,4051816281,141,20.3,4051816285,213,5.2,4051816275,124,,4051816283,212,26.4,4051816277,56,Back,,,,a1upg2vdzbgl4y7tr2grer3kl,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429763,17,1,1,4,25,ctm9as17rs95yhuz7qf53wfke,1,14.8,17.2,2023-02-24T10:07:52.539Z,2023-02-24T10:35:26Z,4051816309,1,,4051816299,56,Back,4051816303,141,29.7,4051816305,212,36.0,4051816301,140,48.1,4051816297,155,,4051816307,213,0.2,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511438935,297,61,1,4,26,ctm9as17rs95yhuz7qf53wfke,0,46,29.9,2023-02-24T10:07:52.884Z,2023-02-28T07:16:08Z,4051866751,56,Back,,,,,,,,,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511438881,268,61,1,4,27,83d6z6wvkzs3dx9oy3mftixow,1,46.2,67.8,2023-02-24T10:07:54.659Z,2023-02-28T07:15:32Z,4051867163,56,Back,,,,,,,,,,,,,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429779,24,1,1,4,28,83d6z6wvkzs3dx9oy3mftixow,0,34.9,54.4,2023-02-24T10:07:55.080Z,2023-02-28T07:15:52Z,4062979221,157,,4062979223,1,,4051867869,213,0.7,4051867863,140,46.9,4051867865,141,71.3,4051816381,56,Back,4051867867,212,17.1,,,,1acnyk8g437ayer0m4e1331pm,K. Tachi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429809,18,1,1,4,30,ctm9as17rs95yhuz7qf53wfke,1,54.4,28.9,2023-02-24T10:07:57.131Z,2023-02-28T07:16:15Z,4051816487,212,4.1,4051816489,213,6.2,4051816483,140,58.3,4051816481,56,Center,4051816485,141,28.3,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429813,19,3,1,4,33,ctm9as17rs95yhuz7qf53wfke,1,57.3,30.4,2023-02-24T10:07:59.819Z,2023-02-28T07:16:19Z,4051870313,233,292,4051816505,56,Center,4062979531,464,,4051816507,286,,,,,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511439703,292,45,1,4,33,83d6z6wvkzs3dx9oy3mftixow,0,42.7,69.6,2023-02-24T10:07:59.819Z,2023-02-24T10:38:10Z,4051870317,233,19,4051870305,56,Back,4051870307,285,,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511439525,305,43,1,4,33,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-02-24T10:08:00.548Z,2023-02-24T10:37:52Z,4051869259,56,Center,4051869261,285,0,4051869833,144,45,,,,,,,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429821,20,1,1,4,34,ctm9as17rs95yhuz7qf53wfke,1,58.4,29.5,2023-02-24T10:08:01.066Z,2023-02-28T07:16:29Z,4051816533,56,Center,4051816539,141,32.5,4051816541,212,7.7,4051816543,213,0.3,4051816537,140,65.5,,,,,,,,,,dgex06nxjy9fdvc12o8keg99l,Koki Ogawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511429827,21,1,1,4,34,ctm9as17rs95yhuz7qf53wfke,1,63.6,36,2023-02-24T10:08:01.675Z,2023-02-28T07:16:34Z,4051816569,140,57.4,4051816567,56,Center,4051816573,212,10.1,4051816575,213,2.3,4051816571,141,47.3,,,,,,,,,,31xdzeykcgfe0vyel250sd0q1,S. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
