id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2526266857,3,49,1,0,18,18c8ibslzapz40lfb8y5vygcs,1,32.8,25.2,2023-04-01T05:03:35.115Z,2023-04-01T05:03:35Z,,,,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266881,4,1,1,0,19,18c8ibslzapz40lfb8y5vygcs,0,43.2,23.9,2023-04-01T05:03:36.073Z,2023-04-01T05:11:08Z,4151169421,141,26.8,4151169415,155,,4151180529,1,,4151169425,213,0.1,4151169417,56,Center,4151169423,212,33.6,4151169419,140,75.1,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266885,11,1,1,0,23,12tyw9yomy9n5cjd5po2ajx1q,0,26.6,69.4,2023-04-01T05:03:39.385Z,2023-04-01T05:11:00Z,4151169451,56,Back,4151169459,213,5.8,4151169457,212,22.4,4151169449,3,,4151169453,140,45.4,4151169455,141,53.9,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266901,5,1,1,0,24,18c8ibslzapz40lfb8y5vygcs,1,53.9,47.6,2023-04-01T05:03:41.145Z,2023-04-01T05:11:18Z,4151169533,140,65.3,4151169535,141,68.5,4151169537,212,18.6,4151169529,3,,4151169531,56,Center,4151169539,213,0.9,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266909,6,1,1,0,28,18c8ibslzapz40lfb8y5vygcs,1,62,71.5,2023-04-01T05:03:44.552Z,2023-04-01T05:11:28Z,4151169579,212,20.3,4151169575,140,42.8,4151169581,213,3.0,4151169573,56,Back,4151169577,141,75.3,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266925,7,1,1,0,29,18c8ibslzapz40lfb8y5vygcs,1,43.6,75,2023-04-01T05:03:45.721Z,2023-04-01T05:03:49Z,4151169651,212,27.2,4151169645,56,Back,4151169653,213,4.0,4151169649,141,44.0,4151169647,140,27.2,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266959,8,1,1,0,32,18c8ibslzapz40lfb8y5vygcs,0,36.8,45.2,2023-04-01T05:03:48.985Z,2023-04-01T05:03:53Z,4151169807,212,52.5,4151169811,1,,4151169809,213,0.6,4151169801,56,Left,4151169799,155,,4151169805,141,89.4,4151169803,140,77.8,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266961,12,1,1,0,36,12tyw9yomy9n5cjd5po2ajx1q,0,25.7,7,2023-04-01T05:03:53.305Z,2023-04-01T05:04:37Z,4151169819,141,4.0,4151169815,56,Back,4151169813,3,,4151169817,140,30.8,4151169821,212,5.7,4151169823,213,5.9,,,,,,,go72kkg33k57tcxebbg9v7u2,N. Arai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266973,9,1,1,0,39,18c8ibslzapz40lfb8y5vygcs,1,72.8,93,2023-04-01T05:03:55.513Z,2023-04-01T05:12:12Z,4151169889,140,57.8,4151169893,212,16.0,4151169891,141,88.7,4151169895,213,3.3,4151169887,56,Left,4151181903,155,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526266983,10,1,1,0,42,18c8ibslzapz40lfb8y5vygcs,1,56.4,86.6,2023-04-01T05:03:58.713Z,2023-04-01T05:04:02Z,4151169957,213,3.8,4151169951,140,39.5,4151169955,212,22.8,4151169953,141,65.5,4151169949,56,Back,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267001,11,1,1,0,46,18c8ibslzapz40lfb8y5vygcs,1,40.1,62.9,2023-04-01T05:04:02.313Z,2023-04-01T05:04:07Z,4151170045,212,9.0,4151170039,56,Back,4151170043,141,71.4,4151170041,140,46.7,4151170047,213,0.7,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267007,12,1,1,0,51,18c8ibslzapz40lfb8y5vygcs,0,63.7,70.5,2023-04-01T05:04:07.497Z,2023-04-01T05:12:40Z,4151170065,56,Center,4151170069,141,76.3,4151170071,212,9.8,4151170073,213,0.4,4151170067,140,72.2,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267013,13,61,1,0,53,12tyw9yomy9n5cjd5po2ajx1q,1,35.7,10.6,2023-04-01T05:04:09.586Z,2023-04-01T05:12:55Z,4151170091,56,Back,,,,,,,,,,,,,,,,,,,,,,d00ghqkaff818dnyuyhcdcve,Danilo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526269467,82,50,1,0,54,18c8ibslzapz40lfb8y5vygcs,1,59.8,76.6,2023-04-01T05:04:10.732Z,2023-04-01T05:13:59Z,4151183879,233,14,4151183869,286,,4151183867,56,Center,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267025,14,7,1,0,54,12tyw9yomy9n5cjd5po2ajx1q,1,40.2,23.4,2023-04-01T05:04:10.733Z,2023-04-06T13:28:53Z,4151183875,233,82,4151183055,56,Back,4167470071,384,,4151183057,285,,,,,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267033,15,49,1,0,56,12tyw9yomy9n5cjd5po2ajx1q,1,40.2,14,2023-04-01T05:04:13.273Z,2023-04-01T05:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,d00ghqkaff818dnyuyhcdcve,Danilo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267049,16,1,1,0,57,12tyw9yomy9n5cjd5po2ajx1q,1,36.9,6.1,2023-04-01T05:04:14.265Z,2023-04-01T05:14:04Z,4151170267,212,9.8,4151170263,140,44.9,4151170269,213,0.5,4151170265,141,13.4,4151170261,56,Back,,,,,,,,,,d00ghqkaff818dnyuyhcdcve,Danilo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267055,17,1,1,1,1,12tyw9yomy9n5cjd5po2ajx1q,1,66,25.6,2023-04-01T05:04:17.353Z,2023-04-01T05:14:19Z,4151170287,212,23.0,4151170285,141,55.7,4151170289,213,1.1,4151170281,56,Center,4151170283,140,75.9,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267057,18,1,1,1,2,12tyw9yomy9n5cjd5po2ajx1q,1,76,55.7,2023-04-01T05:04:18.377Z,2023-04-01T05:04:19Z,4151170299,212,3.7,4151170295,140,74.3,4151170293,56,Center,4151170297,141,50.9,4151170301,213,4.2,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267077,19,1,1,1,3,12tyw9yomy9n5cjd5po2ajx1q,1,76.9,63.1,2023-04-01T05:04:19.561Z,2023-04-01T05:14:38Z,4151170389,213,0.5,4151170385,141,77.3,4151170381,56,Center,4151170383,140,92.8,4151170387,212,19.3,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267091,20,1,1,1,6,12tyw9yomy9n5cjd5po2ajx1q,1,92.4,94.7,2023-04-01T05:04:22.361Z,2023-04-01T05:14:55Z,4151170447,56,Left,4151170453,141,94.4,4151170457,212,14.9,4151170451,140,78.2,4151170459,213,3.2,,,,,,,,,,dhqt17jw4t2yis8p6medgnluy,S. Ota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267095,21,1,1,1,11,12tyw9yomy9n5cjd5po2ajx1q,1,77.8,93.3,2023-04-01T05:04:27.465Z,2023-04-01T05:04:29Z,4151170475,56,Center,4151170483,213,4.6,4151170479,141,63.3,4151170481,212,20.6,4151170477,140,75.2,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267099,22,1,1,1,13,12tyw9yomy9n5cjd5po2ajx1q,1,75.3,63,2023-04-01T05:04:29.529Z,2023-04-01T05:04:30Z,4151170499,141,73.6,4151170501,212,7.2,4151170497,140,75.0,4151170495,56,Center,4151170503,213,1.6,,,,,,,,,,d00ghqkaff818dnyuyhcdcve,Danilo Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267101,23,1,1,1,14,12tyw9yomy9n5cjd5po2ajx1q,0,75,73.6,2023-04-01T05:04:30.522Z,2023-04-01T05:15:06Z,4151170513,141,59.0,4151170515,212,18.4,4151170509,56,Center,4151170517,213,5.7,4151170507,155,,4151170511,140,89.7,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267105,13,12,1,1,15,18c8ibslzapz40lfb8y5vygcs,1,12.3,41,2023-04-01T05:04:31.945Z,2023-04-01T05:15:55Z,4151170535,56,Back,4151170553,15,,4151170541,212,14.0,4151170537,140,25.4,4151170543,213,6.1,4151170539,141,37.1,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526270075,165,61,1,1,16,12tyw9yomy9n5cjd5po2ajx1q,0,75.8,68.6,2023-04-01T05:04:33.294Z,2023-04-01T05:16:23Z,4151187281,56,Center,,,,,,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267125,14,43,1,1,18,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-01T05:04:34.697Z,2023-04-01T05:16:05Z,4151170651,141,57.6,4151186861,144,1,4151170653,212,14.1,4151170649,140,19.3,4151170655,213,2.2,4151170647,56,Back,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267127,15,49,1,1,20,18c8ibslzapz40lfb8y5vygcs,1,19.2,59.9,2023-04-01T05:04:36.929Z,2023-04-06T13:30:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267143,16,1,1,1,21,18c8ibslzapz40lfb8y5vygcs,1,19.2,59.9,2023-04-01T05:04:38.121Z,2023-04-01T05:15:58Z,4151170759,212,24.2,4151170755,140,34.4,4151170753,56,Back,4151170757,141,86.6,4151170761,213,0.8,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267145,17,43,1,1,26,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-01T05:04:42.904Z,2023-04-06T13:31:01Z,4151170767,56,Left,4167476117,144,61,,,,,,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267147,18,3,1,1,27,18c8ibslzapz40lfb8y5vygcs,1,66,91.6,2023-04-01T05:04:43.490Z,2023-04-06T14:38:29Z,4167476803,465,,4151170769,56,Left,4167476225,286,,4167607497,233,24,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267151,24,45,1,1,27,12tyw9yomy9n5cjd5po2ajx1q,0,34,8.4,2023-04-01T05:04:43.490Z,2023-04-06T14:38:29Z,4151170785,56,Back,4167476407,285,,4167607501,233,18,,,,,,,,,,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267201,19,1,1,1,30,18c8ibslzapz40lfb8y5vygcs,0,92.9,68,2023-04-01T05:04:47.032Z,2023-04-01T05:17:08Z,4151171045,140,88.5,4151171051,213,4.6,4151171043,56,Right,4151171047,141,13.2,4151171053,1,,4151171049,212,37.5,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267191,25,4,1,1,38,12tyw9yomy9n5cjd5po2ajx1q,1,9.4,85.6,2023-04-01T05:04:54.889Z,2023-04-01T05:04:58Z,4151171005,265,,4151171003,152,,4151170997,13,,4151171007,285,,4151171001,56,Back,4151171111,233,20,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267207,20,4,1,1,38,18c8ibslzapz40lfb8y5vygcs,0,90.6,14.4,2023-04-01T05:04:54.890Z,2023-04-01T05:17:18Z,4151171083,13,,4151171085,56,Right,4151171091,286,,4151171089,265,,4151171119,233,25,4151171087,152,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267593,26,1,1,2,59,12tyw9yomy9n5cjd5po2ajx1q,0,9.3,88.7,2023-04-01T05:06:15.417Z,2023-04-01T05:17:38Z,4151172963,56,Left,4151172971,213,0.1,4151172965,140,58.1,4151172959,157,,4151172967,141,95.3,4151172973,1,,4151172969,212,51.4,4151172961,152,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,4151172957,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267613,21,1,1,3,4,18c8ibslzapz40lfb8y5vygcs,0,32.8,8,2023-04-01T05:06:20.874Z,2023-04-01T05:17:45Z,4151173049,212,29.7,4151173041,3,,4151173047,141,28.8,4151173045,140,57.7,4151173051,213,0.5,4151173043,56,Center,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267615,27,44,1,3,5,12tyw9yomy9n5cjd5po2ajx1q,1,37,69.8,2023-04-01T05:06:21.361Z,2023-04-06T13:33:25Z,4151173077,233,22,4151173055,56,Back,4151173057,285,,,,,,,,,,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267617,22,44,1,3,5,18c8ibslzapz40lfb8y5vygcs,0,63,30.2,2023-04-01T05:06:21.362Z,2023-04-06T13:33:26Z,4151173103,233,27,4151173061,286,,4151173059,56,Center,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267625,28,1,1,3,6,12tyw9yomy9n5cjd5po2ajx1q,0,35.9,70.9,2023-04-01T05:06:22.649Z,2023-04-01T05:18:03Z,4151173095,212,15.2,4151173091,140,50.3,4151173093,141,69.1,4151173089,56,Center,4151173097,213,6.2,4151173087,3,,,,,,,,cqxevrqcel70m41ihup6kyac5,F. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267635,23,1,1,3,7,18c8ibslzapz40lfb8y5vygcs,0,51.9,35.1,2023-04-01T05:06:24.137Z,2023-04-01T05:18:19Z,4151173125,140,78.0,4151173133,1,,4151173123,56,Center,4151173127,141,40.7,4151173121,157,,4151173129,212,27.7,4151173131,213,0.1,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267655,29,1,1,3,9,12tyw9yomy9n5cjd5po2ajx1q,1,29.9,60.9,2023-04-01T05:06:25.417Z,2023-04-01T05:06:28Z,4151173221,141,58.2,4151173215,3,,4151173223,212,19.4,4151173217,56,Back,4151173225,213,3.2,4151173219,140,11.5,,,,,,,7f7rlxtcm93i5p08kci7rzjkl,M. Fitzgerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267657,30,52,1,3,11,12tyw9yomy9n5cjd5po2ajx1q,1,11.5,58.2,2023-04-01T05:06:28.200Z,2023-04-06T13:33:40Z,4167483041,377,,,,,,,,,,,,,,,,,,,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267665,31,1,1,3,13,12tyw9yomy9n5cjd5po2ajx1q,1,14.2,58.1,2023-04-01T05:06:29.641Z,2023-04-01T05:06:31Z,4151173287,141,51.8,4151173289,212,14.1,4151173285,140,27.0,4151173281,123,,4151173291,213,6.0,4151173283,56,Back,,,,,,,5x1kq3909or0h3gbe2uu2cp91,K. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526267673,32,1,1,3,14,12tyw9yomy9n5cjd5po2ajx1q,1,27,51.5,2023-04-01T05:06:30.985Z,2023-04-01T05:20:00Z,4151173321,56,Back,4151173331,213,4.0,4151173327,212,17.7,4151173325,141,31.3,4151173323,140,16.3,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
