id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2514874067,232,1,1,21,13,3vfso415vj7uitnunviuzdyg3,1,61.6,66.6,2023-03-04T06:26:24.268Z,2023-03-04T06:26:29Z,4070026055,140,78.1,4070026061,213,0.9,4070026059,212,26.3,4070026057,141,95.7,4070026053,56,Left,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874097,233,1,1,21,18,3vfso415vj7uitnunviuzdyg3,1,90.7,81.4,2023-03-04T06:26:29.757Z,2023-03-04T06:26:32Z,4070026235,140,75.5,4070026239,212,17.5,4070026233,56,Center,4070026237,141,70.8,4070026241,213,3.6,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874111,234,1,1,21,21,3vfso415vj7uitnunviuzdyg3,1,76.9,71.2,2023-03-04T06:26:32.284Z,2023-03-04T06:26:34Z,4070026317,56,Center,4070026321,141,59.4,4070026327,213,4.0,4070026325,212,10.4,4070026319,140,70.6,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874171,235,1,1,21,23,3vfso415vj7uitnunviuzdyg3,1,70.7,58.8,2023-03-04T06:26:34.060Z,2023-03-04T06:26:40Z,4070026701,140,77.3,4070026707,213,5.0,4070026699,56,Center,4070026703,141,28.3,4070026705,212,21.9,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874197,236,1,1,21,28,3vfso415vj7uitnunviuzdyg3,1,77.8,19.4,2023-03-04T06:26:39.981Z,2023-03-08T21:35:24Z,4070026845,155,,4070026851,141,45.2,4083094889,20,,4070026849,140,85.9,4070027293,154,,4070026853,212,19.5,4070027405,2,,4083094887,224,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,4070026855,213,1.1,4070026847,56,Center,4070027291,210,15,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
2514874199,237,15,1,21,30,3vfso415vj7uitnunviuzdyg3,1,87.3,45.2,2023-03-04T06:26:41.388Z,2023-03-08T21:35:25Z,4070027311,102,49.7,4070027317,146,98.5,4070027327,233,203,4070026865,22,,4070027315,328,,4070026867,17,,4070027313,103,25.3,4083095181,79,,b5nc0tgc33wklhsekw3jklylm,A. Ito,4070026869,56,Center,4070027307,55,236,4070027305,154,,4070027303,29,4070027319,147,4070027299,15,,,,,,,,49.3,,,,,,,,,,,,,,,
2514874219,203,10,1,21,30,90cc40yau7yv6n8r4xs361ofd,1,1.4,50.6,2023-03-04T06:26:41.488Z,2023-03-08T21:35:28Z,4070027261,177,,4083095253,378,,4070027013,233,237,4070026981,56,Back,4070026979,182,,4070026977,181,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874249,204,52,1,21,31,90cc40yau7yv6n8r4xs361ofd,1,1.4,50.6,2023-03-04T06:26:42.328Z,2023-03-08T21:35:31Z,4083095313,378,,,,,,,,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874303,205,1,1,21,42,90cc40yau7yv6n8r4xs361ofd,1,6.8,53.4,2023-03-04T06:26:53.728Z,2023-03-08T21:35:51Z,4070027547,123,,4070027555,212,11.8,4070027553,141,68.4,4070027549,56,Back,4070027551,140,12.5,4070027739,189,,4070027557,213,1.0,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874335,206,1,1,21,43,90cc40yau7yv6n8r4xs361ofd,1,12.5,68.4,2023-03-04T06:26:54.447Z,2023-03-08T21:35:53Z,4070027701,213,4.5,4070027693,56,Back,4070027697,141,52.8,4070027699,212,10.9,4070027695,140,10.2,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874373,207,1,1,21,50,90cc40yau7yv6n8r4xs361ofd,1,12.8,47.4,2023-03-04T06:27:01.280Z,2023-03-08T21:36:25Z,4070027917,56,Back,4070027921,141,63.9,4070027925,213,1.4,4070027919,140,14.1,4070027923,212,11.3,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874419,208,1,1,21,55,90cc40yau7yv6n8r4xs361ofd,1,19.5,70,2023-03-04T06:27:06.448Z,2023-03-04T06:27:09Z,4070028107,140,20.4,4070028111,212,27.4,4070028109,141,29.8,4070028113,213,4.7,4070028105,56,Back,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874479,209,1,1,21,58,90cc40yau7yv6n8r4xs361ofd,1,20.4,25.3,2023-03-04T06:27:09.664Z,2023-03-04T06:27:15Z,4070028393,56,Back,4070028399,212,20.5,4070028397,141,52.1,4070028401,213,2.0,4070028395,140,11.5,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874503,210,1,1,22,4,90cc40yau7yv6n8r4xs361ofd,1,12.2,52.8,2023-03-04T06:27:15.392Z,2023-03-04T06:27:19Z,4070028517,140,14.1,4070028519,141,68.1,4070028523,213,1.4,4070028521,212,10.6,4070028515,56,Back,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874543,212,1,1,22,12,90cc40yau7yv6n8r4xs361ofd,1,19,61.7,2023-03-04T06:27:23.072Z,2023-03-04T06:27:25Z,4070028693,212,15.8,4070028685,140,6.6,4070028697,213,3.7,4070028681,56,Back,4070028689,141,48.5,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874565,213,1,1,22,14,90cc40yau7yv6n8r4xs361ofd,1,3.7,47.8,2023-03-04T06:27:25.599Z,2023-03-04T06:27:27Z,4070028805,212,25.5,4070028803,141,11.4,4070028799,56,Back,4070028807,213,5.0,4070028801,140,9.5,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874581,214,1,1,22,16,90cc40yau7yv6n8r4xs361ofd,1,9.5,12.9,2023-03-04T06:27:27.840Z,2023-03-04T06:27:29Z,4070028869,213,0.8,4070028863,140,18.0,4070028865,141,25.9,4070028867,212,12.6,4070028861,56,Back,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874585,215,1,1,22,18,90cc40yau7yv6n8r4xs361ofd,1,16.4,25.6,2023-03-04T06:27:29.711Z,2023-03-04T06:27:31Z,4070028885,141,4.4,4070028883,140,19.9,4070028881,56,Back,4070028889,213,5.0,4070028887,212,14.9,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874643,216,1,1,22,20,90cc40yau7yv6n8r4xs361ofd,1,20.2,3.7,2023-03-04T06:27:31.248Z,2023-03-04T06:27:39Z,4070029213,212,15.3,4070029209,140,34.8,4070029215,213,6.2,4070029211,141,2.9,4070029207,56,Back,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874655,217,1,1,22,28,90cc40yau7yv6n8r4xs361ofd,1,12.4,5.8,2023-03-04T06:27:39.583Z,2023-03-04T06:27:41Z,4070029277,140,2.3,4070029281,212,12.5,4070029275,56,Back,4070029283,213,2.6,4070029279,141,15.6,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874665,218,1,1,22,30,90cc40yau7yv6n8r4xs361ofd,0,2.4,15.6,2023-03-04T06:27:41.168Z,2023-03-04T06:27:55Z,4070029349,141,22.7,4070029343,157,,4070029345,56,Back,4070029351,212,39.5,4070029355,1,,4070029347,140,39.7,4070029353,213,0.1,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874669,239,49,1,22,32,3vfso415vj7uitnunviuzdyg3,1,56.2,79.6,2023-03-04T06:27:43.727Z,2023-03-04T06:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874677,240,1,1,22,33,3vfso415vj7uitnunviuzdyg3,1,54.1,76.9,2023-03-04T06:27:44.605Z,2023-03-04T06:28:21Z,4070031069,155,,4070029441,213,0.1,4070029437,141,77.5,4070029435,140,61.4,4070029433,56,Center,4070029439,212,7.7,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874683,241,4,1,22,34,3vfso415vj7uitnunviuzdyg3,1,64.6,72.5,2023-03-04T06:27:45.675Z,2023-03-04T06:51:48Z,4070029457,56,Center,4070030167,294,,4070030229,233,220,4070030169,152,,4070030163,13,,4070031865,286,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874731,220,4,1,22,34,90cc40yau7yv6n8r4xs361ofd,0,35.4,27.5,2023-03-04T06:27:45.676Z,2023-03-04T06:28:33Z,4070029751,56,Back,4070031761,285,,4070029749,294,,4070029753,152,,4070030187,233,241,4070029747,13,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874705,219,43,1,22,34,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-03-04T06:27:45.678Z,2023-03-04T06:27:53Z,4070029587,233,241,4070029561,56,Back,4070029563,285,0,4070029837,144,44,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514874687,242,43,1,22,35,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-04T06:27:46.141Z,2023-03-04T06:27:51Z,4070029725,144,1,4070029487,141,82.6,4070029481,3,0,4070029491,213,1.3,4070029483,56,Left,4070029489,212,3.6,4070029485,140,62.2,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875339,243,1,1,23,41,3vfso415vj7uitnunviuzdyg3,0,62.4,73.8,2023-03-04T06:28:52.301Z,2023-03-08T21:37:32Z,4083097941,20,,4070032911,1,,4070032899,152,,4083097939,223,,4070032909,213,5.8,4070032895,5,,4070032901,56,Center,4070032907,212,45.9,3ihaypy0xs7cpw7ij61qislat,K. Iwao,4070032893,2,,4070032905,141,41.9,4070032903,140,100.0,4070032897,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875345,221,5,1,23,44,90cc40yau7yv6n8r4xs361ofd,1,-0.8,58.8,2023-03-04T06:28:55.458Z,2023-03-04T06:29:40Z,4070032927,346,,4070032929,233,244,4070032925,56,Back,,,,,,,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875341,244,5,1,23,44,3vfso415vj7uitnunviuzdyg3,0,100.8,41.2,2023-03-04T06:28:55.458Z,2023-03-04T06:28:57Z,4070032917,56,Center,4070032919,346,,4070032937,233,221,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875447,222,1,1,23,57,90cc40yau7yv6n8r4xs361ofd,1,5.1,55.2,2023-03-04T06:29:08.048Z,2023-03-04T06:29:08Z,4070033453,56,Back,4070033451,124,,4070033459,212,4.5,4070033457,141,60.5,4070033461,213,0.9,4070033455,140,7.7,4070033465,237,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875517,223,1,1,23,57,90cc40yau7yv6n8r4xs361ofd,1,7.9,60.5,2023-03-04T06:29:08.881Z,2023-03-04T06:29:17Z,4070033829,212,3.5,4070033823,56,Back,4070033825,140,6.2,4070033827,141,56.0,4070033831,213,4.2,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875557,224,1,1,24,6,90cc40yau7yv6n8r4xs361ofd,1,15.9,50.3,2023-03-04T06:29:17.744Z,2023-03-04T06:29:22Z,4070034077,212,17.4,4070034081,213,1.2,4070034071,56,Back,4070034075,141,73.9,4070034073,140,22.4,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875581,225,1,1,24,10,90cc40yau7yv6n8r4xs361ofd,1,23.7,73.5,2023-03-04T06:29:21.871Z,2023-03-04T06:29:24Z,4070034183,140,31.0,4070034181,56,Back,4070034189,213,1.1,4070034187,212,16.9,4070034185,141,95.6,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875607,226,1,1,24,13,90cc40yau7yv6n8r4xs361ofd,1,30,93.3,2023-03-04T06:29:24.816Z,2023-03-04T06:29:28Z,4070034309,140,22.0,4070034313,212,14.5,4070034315,213,4.1,4070034307,56,Back,4070034311,141,76.0,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875625,227,1,1,24,17,90cc40yau7yv6n8r4xs361ofd,1,20.1,72.1,2023-03-04T06:29:28.337Z,2023-03-04T06:29:31Z,4070034379,213,4.4,4070034373,140,14.9,4070034375,141,50.4,4070034371,56,Back,4070034377,212,15.7,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875651,228,1,1,24,20,90cc40yau7yv6n8r4xs361ofd,1,15.6,45.4,2023-03-04T06:29:31.712Z,2023-03-04T06:29:34Z,4070034503,212,15.2,4070034505,213,6.2,4070034497,56,Back,4070034501,141,43.7,4070034499,140,30.0,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875669,229,1,1,24,22,90cc40yau7yv6n8r4xs361ofd,1,29.7,48.7,2023-03-04T06:29:33.936Z,2023-03-04T06:29:36Z,4070034605,56,Back,4070034609,141,64.0,4070034613,213,0.7,4070034611,212,15.9,4070034607,140,41.1,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875687,230,1,1,24,25,90cc40yau7yv6n8r4xs361ofd,0,41.8,63.3,2023-03-04T06:29:36.336Z,2023-03-04T06:29:37Z,4070034687,212,44.1,4070034681,56,Back,4070034677,155,,4070034691,1,,4070034689,213,4.8,4070034679,196,,4070034683,140,44.7,4070034685,141,0.0,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875693,231,5,1,24,26,90cc40yau7yv6n8r4xs361ofd,0,44.6,-1.7,2023-03-04T06:29:37.853Z,2023-03-04T06:29:41Z,4070034817,233,246,4070034719,347,,4070034717,56,Back,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875703,246,5,1,24,26,3vfso415vj7uitnunviuzdyg3,1,55.4,101.7,2023-03-04T06:29:37.853Z,2023-03-04T06:29:40Z,4070034777,347,,4070034799,233,231,4070034775,56,Left,,,,,,,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875793,247,1,1,24,37,3vfso415vj7uitnunviuzdyg3,1,49,100,2023-03-04T06:29:48.237Z,2023-03-04T06:29:52Z,4070035249,107,,4070035251,56,Back,4070035257,212,18.0,4070035255,141,91.2,4070035253,140,33.3,4070035259,213,3.6,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875829,248,1,1,24,40,3vfso415vj7uitnunviuzdyg3,1,31.1,86.9,2023-03-04T06:29:51.933Z,2023-03-04T06:29:56Z,4070035421,56,Back,4070035427,212,33.8,4070035431,1,,4070035429,213,4.6,4070035423,140,27.0,4070035425,141,37.6,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875855,249,1,1,24,45,3vfso415vj7uitnunviuzdyg3,1,27.2,39.1,2023-03-04T06:29:56.125Z,2023-03-04T06:29:58Z,4070035555,141,66.9,4070035557,212,19.4,4070035559,213,1.8,4070035551,56,Back,4070035553,140,23.0,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875875,250,1,1,24,47,3vfso415vj7uitnunviuzdyg3,1,23.7,69.1,2023-03-04T06:29:58.269Z,2023-03-04T06:30:00Z,4070035665,140,28.9,4070035669,212,13.5,4070035663,56,Back,4070035671,213,1.2,4070035667,141,87.2,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875911,251,1,1,24,49,3vfso415vj7uitnunviuzdyg3,1,29.9,85.4,2023-03-04T06:30:00.541Z,2023-03-04T06:30:05Z,4070035847,212,28.2,4070035841,56,Back,4070035845,141,56.9,4070035843,140,10.4,4070035849,213,3.9,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875939,252,1,1,24,54,3vfso415vj7uitnunviuzdyg3,1,10.1,56.1,2023-03-04T06:30:05.389Z,2023-03-04T06:30:08Z,4070035983,212,19.9,4070035973,56,Back,4070035985,213,4.8,4070035981,141,27.0,4070035977,140,12.3,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875963,253,1,1,24,56,3vfso415vj7uitnunviuzdyg3,1,11,28,2023-03-04T06:30:07.981Z,2023-03-04T06:30:10Z,4070036119,140,10.9,4070036123,212,22.4,4070036125,213,1.6,4070036117,56,Back,4070036121,141,60.9,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514875985,254,1,1,24,59,3vfso415vj7uitnunviuzdyg3,1,11.2,66.6,2023-03-04T06:30:10.334Z,2023-03-04T06:30:12Z,4070036171,56,Back,4070036177,212,23.4,4070036175,141,96.2,4070036179,213,1.0,4070036173,140,22.5,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876007,255,1,1,25,1,3vfso415vj7uitnunviuzdyg3,1,22.1,96.3,2023-03-04T06:30:12.221Z,2023-03-04T06:43:48Z,4070036305,212,12.2,4070036303,141,92.4,4070036299,56,Back,4070036307,213,6.1,4070036301,140,33.4,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876065,256,1,1,25,5,3vfso415vj7uitnunviuzdyg3,1,36.8,88.6,2023-03-04T06:30:16.653Z,2023-03-08T21:39:09Z,4070036569,213,4.4,4070036563,140,33.3,4070036565,141,74.2,4070036567,212,10.5,4070036561,56,Back,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876085,257,1,1,25,9,3vfso415vj7uitnunviuzdyg3,1,39.9,64.6,2023-03-04T06:30:20.062Z,2023-03-04T06:30:22Z,4070036689,56,Back,4070036695,212,29.1,4070036693,141,23.0,4070036691,140,46.5,4070036697,213,5.0,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876147,259,1,1,25,11,3vfso415vj7uitnunviuzdyg3,1,46.6,23.4,2023-03-04T06:30:22.621Z,2023-03-04T06:30:27Z,4070036987,141,3.2,4070036991,213,5.6,4070036989,212,23.0,4070036983,56,Right,4070036985,140,64.2,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876173,260,1,1,25,16,3vfso415vj7uitnunviuzdyg3,0,68.5,17.3,2023-03-04T06:30:27.117Z,2023-03-04T06:30:30Z,4070037153,140,61.4,4070037159,213,1.8,4070037157,212,38.1,4070037151,56,Center,4070037161,1,,4070037155,141,72.3,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876177,232,49,1,25,19,90cc40yau7yv6n8r4xs361ofd,1,39.1,20.3,2023-03-04T06:30:30.880Z,2023-03-04T06:30:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876201,233,1,1,25,20,90cc40yau7yv6n8r4xs361ofd,1,39.1,17.3,2023-03-04T06:30:31.840Z,2023-03-04T06:30:33Z,4070037279,212,13.8,4070037273,56,Back,4070037275,140,26.0,4070037281,213,3.1,4070037277,141,17.3,,,,,,,,,,ehnhef906i6z4e7hn7ae1p68l,J. Croux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876241,234,1,1,25,22,90cc40yau7yv6n8r4xs361ofd,1,25.2,18.3,2023-03-04T06:30:33.648Z,2023-03-04T06:30:37Z,4070037479,212,25.3,4070037473,56,Back,4070037475,140,6.1,4070037481,213,2.5,4070037477,141,40.9,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876321,235,1,1,25,26,90cc40yau7yv6n8r4xs361ofd,1,4.9,38.5,2023-03-04T06:30:37.346Z,2023-03-04T06:30:44Z,4070037913,56,Back,4070037919,212,30.3,4070037911,155,,4070037917,141,31.2,4070037921,213,6.1,4070037915,140,33.4,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876327,236,1,1,25,33,90cc40yau7yv6n8r4xs361ofd,1,32.1,38,2023-03-04T06:30:44.849Z,2023-03-04T06:30:45Z,4070037963,212,11.6,4070037959,141,51.6,4070037957,140,25.4,4070037965,213,2.2,4070037955,56,Back,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876363,237,1,1,25,34,90cc40yau7yv6n8r4xs361ofd,1,25.4,52.1,2023-03-04T06:30:45.776Z,2023-03-04T06:30:51Z,4070038157,56,Back,4070038161,141,50.4,4070038159,140,6.6,4070038163,212,19.8,4070038165,213,3.2,,,,,,,,,,5rojh6x1n0mshbzfhcjramn6d,T. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876379,238,1,1,25,40,90cc40yau7yv6n8r4xs361ofd,0,8.7,46.7,2023-03-04T06:30:51.615Z,2023-03-04T06:30:53Z,4070038253,212,25.1,4070038255,213,0.8,4070038247,56,Back,4070038251,141,72.3,4070038245,155,,4070038249,140,25.9,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876381,261,8,1,25,42,3vfso415vj7uitnunviuzdyg3,1,75.4,17.4,2023-03-04T06:30:53.229Z,2023-03-08T21:39:50Z,4070038279,15,,4070038257,56,Right,4083100529,383,,,,,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876401,239,5,1,25,43,90cc40yau7yv6n8r4xs361ofd,1,10.1,101.7,2023-03-04T06:30:54.449Z,2023-03-04T06:30:55Z,4070038357,347,,4070038369,233,262,4070038355,56,Back,,,,,,,,,,,,,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514876403,262,5,1,25,43,3vfso415vj7uitnunviuzdyg3,0,89.9,-1.7,2023-03-04T06:30:54.449Z,2023-03-04T06:32:10Z,4070038359,56,Right,4070038361,347,,4070038377,233,239,,,,,,,,,,,,,,,,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
