id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,assist,qualifier/16/value
2518962007,164,49,1,17,40,83d6z6wvkzs3dx9oy3mftixow,1,24.2,33.9,2023-03-12T06:21:09.913Z,2023-03-16T16:16:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962025,165,1,1,17,40,83d6z6wvkzs3dx9oy3mftixow,1,23.1,32.2,2023-03-12T06:21:10.194Z,2023-03-16T16:16:50Z,4091659271,56,Back,4091659277,212,16.4,4091659275,141,13.2,4091659279,213,4.0,4091659273,140,13.5,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962031,166,1,1,17,43,83d6z6wvkzs3dx9oy3mftixow,0,13.5,13.2,2023-03-12T06:21:12.845Z,2023-03-16T16:56:45Z,4091659315,212,38.8,4091659313,141,45.1,4091659319,1,,4091659309,56,Back,4091659307,155,,4091659317,213,0.6,4091659311,140,44.1,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962035,135,44,1,17,44,6bus1cl4b6zdm93290r02o7cx,1,55.8,54.8,2023-03-12T06:21:14.510Z,2023-03-16T16:15:08Z,4091659331,56,Center,4091659333,286,,4091659371,233,167,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962033,167,44,1,17,44,83d6z6wvkzs3dx9oy3mftixow,0,44.2,45.2,2023-03-12T06:21:14.511Z,2023-03-16T16:16:50Z,4091659329,285,,4091659327,56,Back,4091659435,233,135,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962051,136,1,1,17,45,6bus1cl4b6zdm93290r02o7cx,0,53.8,54.6,2023-03-12T06:21:15.302Z,2023-03-16T16:15:08Z,4091659399,140,55.4,4091659397,56,Center,4091659405,213,0.1,4091659395,3,,4091659401,141,54.8,4091659403,212,1.7,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518972165,384,61,1,17,47,83d6z6wvkzs3dx9oy3mftixow,1,45,43.7,2023-03-12T06:21:17.353Z,2023-03-16T16:16:49Z,4091711841,56,Back,,,,,,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962071,138,50,1,17,48,6bus1cl4b6zdm93290r02o7cx,1,64.9,69,2023-03-12T06:21:17.973Z,2023-03-16T16:15:08Z,4091659505,286,,4091659563,233,168,4091659503,56,Center,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962077,168,7,1,17,48,83d6z6wvkzs3dx9oy3mftixow,1,35.1,31,2023-03-12T06:21:17.974Z,2023-03-16T16:57:46Z,4091659553,233,138,4100857947,383,,4091659541,285,,4091659539,56,Back,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962069,137,49,1,17,48,6bus1cl4b6zdm93290r02o7cx,1,62.4,68.5,2023-03-12T06:21:18.471Z,2023-03-16T16:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962081,169,49,1,17,49,83d6z6wvkzs3dx9oy3mftixow,1,38.8,24.1,2023-03-12T06:21:18.792Z,2023-03-16T16:16:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962101,170,1,1,17,50,83d6z6wvkzs3dx9oy3mftixow,0,43.8,17.6,2023-03-12T06:21:20.028Z,2023-03-16T16:16:49Z,4091659667,155,,4091659677,213,6.2,4091659671,140,79.1,4091659675,212,37.3,4091659679,1,,4091659669,56,Right,4091659673,141,11.4,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962105,139,49,1,17,52,6bus1cl4b6zdm93290r02o7cx,1,24.7,86.6,2023-03-12T06:21:21.609Z,2023-03-16T16:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962115,140,1,1,17,55,6bus1cl4b6zdm93290r02o7cx,0,22.5,88.6,2023-03-12T06:21:24.742Z,2023-03-16T16:15:07Z,4091713453,141,88.4,4091713579,236,,4091713455,212,2.2,4091713585,233,171,4091659729,56,Back,4091713457,213,6.2,4091713451,140,24.6,4091713597,286,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962117,171,74,1,17,55,83d6z6wvkzs3dx9oy3mftixow,1,75.3,12.8,2023-03-12T06:21:24.743Z,2023-03-16T16:16:48Z,4091659741,56,Right,4091713611,233,140,4091713551,285,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962121,141,61,1,17,55,6bus1cl4b6zdm93290r02o7cx,1,25.7,87.8,2023-03-12T06:21:24.972Z,2023-03-16T16:15:07Z,4091659761,56,Back,,,,,,,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962129,142,5,1,17,58,6bus1cl4b6zdm93290r02o7cx,0,23,101.2,2023-03-12T06:21:27.598Z,2023-03-16T16:15:06Z,4091659789,56,Back,4091659791,347,,4091659821,233,172,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962133,172,5,1,17,58,83d6z6wvkzs3dx9oy3mftixow,1,77,-1.2,2023-03-12T06:21:27.598Z,2023-03-16T16:16:48Z,4091659815,233,142,4091659811,347,,4091659809,56,Right,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962149,173,1,1,18,0,83d6z6wvkzs3dx9oy3mftixow,1,79.8,0,2023-03-12T06:21:29.596Z,2023-03-16T16:16:48Z,4091659935,56,Right,4091659933,107,,4091659943,213,2.5,4091659939,141,7.9,4091659941,212,10.1,4091659937,140,72.3,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962157,174,1,1,18,3,83d6z6wvkzs3dx9oy3mftixow,1,73.8,16.4,2023-03-12T06:21:33.197Z,2023-03-16T16:16:48Z,4091659995,140,65.8,4091660001,213,2.3,4091659999,212,12.0,4091659997,141,29.1,4091659993,56,Center,,,,,,,,,,docsi872whx44eedrczqua385,K. Onose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962173,175,1,1,18,5,83d6z6wvkzs3dx9oy3mftixow,1,65,29.5,2023-03-12T06:21:35.287Z,2023-03-16T16:16:47Z,4091660085,141,39.4,4091660089,213,0.4,4091660081,56,Center,4091660087,212,15.5,4091660083,140,78.3,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962179,176,1,1,18,8,83d6z6wvkzs3dx9oy3mftixow,1,79.3,38.6,2023-03-12T06:21:37.986Z,2023-04-05T13:57:37Z,4091660129,168,,4091660135,141,32.5,4091660777,154,,4091660133,140,85.5,4091661719,4,,4091660141,213,5.7,4091660137,212,7.7,4091660131,56,Center,4o71xxq6qdkhug58a073fxega,S. Machino,1,4091660775,210,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,
2518962195,177,15,1,18,11,83d6z6wvkzs3dx9oy3mftixow,1,86.6,35.1,2023-03-12T06:21:40.632Z,2023-04-05T13:57:37Z,4091660785,154,,4091660779,121,,4091660783,29,,4091660787,55,176,4091660781,76,,4091660793,103,3.2,4165324303,214,,4091660795,328,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,4091660207,63,4091660791,102,53.6,4091660797,146,4091660205,22,4091660799,147,4091660343,72,98.4,,48.2,,,4091660209,56,Center,4091660827,233,143,,,,,,,,,,,,
2518962251,143,10,1,18,11,6bus1cl4b6zdm93290r02o7cx,1,3,52.8,2023-03-12T06:21:40.732Z,2023-03-16T16:58:51Z,4091660523,182,,4091660519,173,,4091660525,56,Back,4091660521,179,,4091702975,233,177,4100858327,376,,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962267,144,6,1,18,12,6bus1cl4b6zdm93290r02o7cx,0,6.3,54.5,2023-03-12T06:21:41.789Z,2023-03-16T16:59:03Z,4091662789,233,178,4091660603,56,Back,4091660605,73,,,,,,,,,,,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962197,178,6,1,18,12,83d6z6wvkzs3dx9oy3mftixow,1,93.7,45.5,2023-03-12T06:21:41.789Z,2023-03-16T16:16:46Z,4091662773,233,144,4091660217,56,Center,4091660219,73,,,,,,,,,,,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962555,179,1,1,19,5,83d6z6wvkzs3dx9oy3mftixow,0,99.5,99.5,2023-03-12T06:22:34.798Z,2023-03-16T16:59:07Z,4091662069,56,Center,4091662073,141,67.9,4091662063,6,,4091662065,155,,4091662075,212,22.4,4100858431,20,,4091662077,213,4.4,4091662067,223,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,4091662071,140,4091662061,2,,,,,,,,,,,,,,93.6,,,,,,,,,,,,,,,,,,
2518962561,145,44,1,19,7,6bus1cl4b6zdm93290r02o7cx,1,7.4,35.4,2023-03-12T06:22:37.281Z,2023-03-16T16:15:06Z,4091662089,56,Back,4091662125,233,180,4091662091,285,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962559,180,44,1,19,7,83d6z6wvkzs3dx9oy3mftixow,0,92.6,64.6,2023-03-12T06:22:37.282Z,2023-03-16T16:16:46Z,4091662087,286,,4091662135,233,145,4091662085,56,Center,,,,,,,,,,,,,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962563,146,12,1,19,8,6bus1cl4b6zdm93290r02o7cx,1,8.5,38.6,2023-03-12T06:22:37.971Z,2023-03-16T16:15:05Z,4091662149,167,,4091662097,141,0.0,4091662095,140,23.1,4091662117,15,,4091662101,213,5.2,4091662099,212,31.3,4091662093,56,Back,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962573,147,5,1,19,10,6bus1cl4b6zdm93290r02o7cx,0,18.7,-1.6,2023-03-12T06:22:40.405Z,2023-03-16T16:15:05Z,4091662145,56,Back,4091662209,233,181,4091662147,347,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962583,181,5,1,19,10,83d6z6wvkzs3dx9oy3mftixow,1,81.3,101.6,2023-03-12T06:22:40.405Z,2023-03-16T16:16:46Z,4091662195,347,,4091662193,56,Left,4091662197,233,147,,,,,,,,,,,,,,,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962743,182,1,1,19,29,83d6z6wvkzs3dx9oy3mftixow,1,75.3,100,2023-03-12T06:22:59.282Z,2023-03-16T16:16:45Z,4091663011,56,Left,4091663017,212,20.9,4091663013,140,56.0,4091663009,107,,4091663019,213,3.4,4091663015,141,94.1,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962765,183,1,1,19,31,83d6z6wvkzs3dx9oy3mftixow,1,56.5,93.2,2023-03-12T06:23:00.914Z,2023-03-16T16:16:45Z,4091663131,141,97.4,4091663127,56,Left,4091663133,212,11.6,4091663129,140,67.2,4091663135,213,0.2,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962781,184,1,1,19,36,83d6z6wvkzs3dx9oy3mftixow,1,72.5,96.8,2023-03-12T06:23:05.825Z,2023-03-16T16:16:45Z,4091663235,141,93.8,4091663233,140,57.1,4091663239,213,3.3,4091663237,212,16.3,4091663231,56,Left,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962809,185,1,1,19,39,83d6z6wvkzs3dx9oy3mftixow,1,57.1,93.8,2023-03-12T06:23:08.880Z,2023-03-16T16:16:45Z,4091663401,196,,4091663417,213,5.0,4091663421,1,,4091663405,140,72.7,4091663399,155,,4091663409,141,12.5,4091663403,56,Right,4091663413,212,57.7,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962819,186,1,1,19,43,83d6z6wvkzs3dx9oy3mftixow,1,75,13.1,2023-03-12T06:23:13.353Z,2023-03-16T16:16:44Z,4091663471,212,11.7,4091663467,140,70.1,4091663465,56,Center,4091663469,141,28.6,4091663473,213,2.0,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962823,187,1,1,19,45,83d6z6wvkzs3dx9oy3mftixow,0,70.1,28.6,2023-03-12T06:23:14.952Z,2023-03-16T16:16:44Z,4091663485,140,71.6,4091663489,212,1.7,4091663483,56,Center,4091663515,233,148,4091663491,213,0.4,4091663519,286,,4091663513,236,,4091663481,155,,dc5xn6dglh6hkc8bfvx2r9kut,S. Yamamoto,,4091663487,141,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,,,,,,
2518962827,148,74,1,19,45,6bus1cl4b6zdm93290r02o7cx,1,27.2,69.9,2023-03-12T06:23:14.953Z,2023-03-16T16:15:05Z,4091663497,56,Back,4091663525,233,187,4091663499,285,,,,,,,,,,,,,,,,,1zoe7llh5n846ipo1i4oqse7d,S. Takeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962839,149,44,1,19,48,6bus1cl4b6zdm93290r02o7cx,1,29.4,58.8,2023-03-12T06:23:17.890Z,2023-03-16T16:15:05Z,4091663659,233,188,4091663587,285,,4091663585,56,Back,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962845,188,44,1,19,48,83d6z6wvkzs3dx9oy3mftixow,0,70.6,41.2,2023-03-12T06:23:17.891Z,2023-03-16T16:16:44Z,4091663601,56,Center,4091663603,286,,4091663665,233,149,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962849,150,1,1,19,49,6bus1cl4b6zdm93290r02o7cx,0,29.1,63.7,2023-03-12T06:23:18.808Z,2023-03-16T16:15:04Z,4091663625,140,35.2,4091663631,213,1.0,4091663623,56,Back,4091663629,212,11.4,4091663627,141,77.5,4091663621,3,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962871,189,1,1,19,50,83d6z6wvkzs3dx9oy3mftixow,1,62.6,27.3,2023-03-12T06:23:19.798Z,2023-03-16T16:16:43Z,4091663747,141,34.6,4091663749,212,13.6,4091663743,56,Center,4091663751,213,2.8,4091663745,140,50.5,,,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962887,190,1,1,19,51,83d6z6wvkzs3dx9oy3mftixow,1,50.5,34.6,2023-03-12T06:23:20.952Z,2023-03-16T16:16:43Z,4091663875,212,21.7,4091663869,140,60.6,4091663873,141,6.7,4091663877,213,5.2,4091663867,56,Right,,,,,,,,,,8alc0ohhvwzzpv25jxnicfmqd,K. Oiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962935,191,43,1,19,56,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-03-12T06:23:26.353Z,2023-03-12T06:23:45Z,4091664599,144,1,4091664123,56,Right,4091664129,212,11.3,4091664127,141,3.8,4091664125,140,70.7,4091664131,213,6.1,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963027,193,4,1,20,1,83d6z6wvkzs3dx9oy3mftixow,1,63,4.4,2023-03-12T06:23:30.556Z,2023-03-16T16:16:43Z,4091664655,286,,4091664649,56,Right,4091664647,13,,4091666325,233,151,4091664653,265,,4091664651,152,,,,,,,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962959,151,4,1,20,1,6bus1cl4b6zdm93290r02o7cx,0,37,95.6,2023-03-12T06:23:30.557Z,2023-03-16T16:15:04Z,4091664273,56,Back,4091666345,233,193,4091664275,152,,4091664271,13,,4091664281,285,,4091664277,265,,,,,,,,5cwzgbnlpamgpiwjlgn61i8k5,K. Kinoshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518962947,192,43,1,20,4,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-03-12T06:23:33.556Z,2023-03-12T06:23:46Z,4091664203,265,0,4091664205,286,0,4091664307,233,151,4091664197,13,0,4091664201,152,0,4091664639,144,4,4091664199,56,Right,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963049,194,1,1,20,16,83d6z6wvkzs3dx9oy3mftixow,1,62.3,7,2023-03-12T06:23:45.639Z,2023-03-16T16:16:43Z,4091664777,213,2.2,4091664771,141,45.8,4091664761,152,,4091664757,5,,4091664765,56,Back,4091664775,212,32.0,4091664769,140,45.1,4091664795,189,,63x2f9goh9q2g6ql4r0ll4w5x,T. Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963067,195,1,1,20,17,83d6z6wvkzs3dx9oy3mftixow,1,51.9,77.3,2023-03-12T06:23:47.459Z,2023-03-16T16:16:42Z,4091664851,212,13.5,4091664845,56,Left,4091664849,141,93.8,4091664853,213,1.0,4091664847,140,59.1,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963077,196,1,1,20,19,83d6z6wvkzs3dx9oy3mftixow,1,62.6,95.3,2023-03-12T06:23:48.585Z,2023-03-16T16:16:42Z,4091664913,140,54.3,4091664919,213,3.6,4091664917,212,9.6,4091664911,56,Left,4091664915,141,89.4,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963093,197,1,1,20,20,83d6z6wvkzs3dx9oy3mftixow,1,54.3,89.4,2023-03-12T06:23:49.705Z,2023-03-16T16:16:42Z,4091664995,140,63.6,4091665001,213,0.5,4091664993,56,Left,4091664999,212,11.1,4091664997,141,97.1,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963095,198,50,1,20,22,83d6z6wvkzs3dx9oy3mftixow,1,63.4,97.2,2023-03-12T06:23:51.663Z,2023-03-16T16:16:42Z,4091665005,56,Left,4091665141,233,152,4091665007,286,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963117,152,7,1,20,22,6bus1cl4b6zdm93290r02o7cx,1,36.6,2.8,2023-03-12T06:23:51.664Z,2023-03-16T17:01:11Z,4100859125,385,,4091665133,233,198,4091665103,285,,4091665101,56,Back,4091665099,167,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963121,153,5,1,20,23,6bus1cl4b6zdm93290r02o7cx,0,36.2,-1.5,2023-03-12T06:23:53.477Z,2023-03-16T16:15:04Z,4091665191,233,199,4091665117,56,Back,4091665119,347,,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963125,199,5,1,20,23,83d6z6wvkzs3dx9oy3mftixow,1,63.8,101.5,2023-03-12T06:23:53.477Z,2023-03-16T16:16:41Z,4091665175,233,153,4091665151,56,Left,4091665153,347,,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963143,200,1,1,20,25,83d6z6wvkzs3dx9oy3mftixow,0,62.4,100,2023-03-12T06:23:55.382Z,2023-03-16T16:16:41Z,4091665255,140,77.1,4091665253,56,Left,4091665259,212,15.9,4091665251,107,,4091665257,141,95.9,4091665261,213,6.0,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963159,154,61,1,20,28,6bus1cl4b6zdm93290r02o7cx,0,19.2,3.2,2023-03-12T06:23:58.203Z,2023-03-16T17:01:26Z,4091665325,56,Back,,,,,,,,,,,,,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963171,155,5,1,20,29,6bus1cl4b6zdm93290r02o7cx,0,15.2,-2,2023-03-12T06:23:58.720Z,2023-03-16T16:15:03Z,4091665383,233,201,4091665357,56,Back,4091665359,347,,,,,,,,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963161,201,5,1,20,29,83d6z6wvkzs3dx9oy3mftixow,1,84.8,102,2023-03-12T06:23:58.720Z,2023-03-16T16:16:41Z,4091665369,233,155,4091665329,347,,4091665327,56,Left,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963223,202,1,1,20,34,83d6z6wvkzs3dx9oy3mftixow,0,84.8,100,2023-03-12T06:24:04.473Z,2023-03-16T16:16:41Z,4091665629,107,,4091665635,141,67.5,4091665639,213,5.1,4091665633,140,93.2,4091665637,212,25.0,4091665641,1,,4091665631,56,Center,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963235,156,12,1,20,37,6bus1cl4b6zdm93290r02o7cx,1,7.2,36,2023-03-12T06:24:07.074Z,2023-03-16T16:15:03Z,4091665719,213,5.3,4091665713,140,21.6,4091665715,141,0.0,4091665763,167,,4091665717,212,29.4,4091665711,56,Back,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963243,157,5,1,20,38,6bus1cl4b6zdm93290r02o7cx,0,25.1,-1.6,2023-03-12T06:24:08.487Z,2023-03-16T16:15:03Z,4091665755,347,,4091665777,233,203,4091665753,56,Back,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963239,203,5,1,20,38,83d6z6wvkzs3dx9oy3mftixow,1,74.9,101.6,2023-03-12T06:24:08.487Z,2023-03-16T16:16:40Z,4091665733,56,Left,4091665735,347,,4091665771,233,157,,,,,,,,,,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963279,204,1,1,20,44,83d6z6wvkzs3dx9oy3mftixow,0,71.4,100,2023-03-12T06:24:14.405Z,2023-03-16T16:16:40Z,4091665981,213,5.6,4091665977,141,83.2,4091665971,107,,4091665979,212,20.1,4091665973,56,Left,4091665975,140,86.2,,,,,,,3tx6890pt4hfaz45foj1nhey1,H. Ishihara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518963303,158,12,1,20,47,6bus1cl4b6zdm93290r02o7cx,1,10.6,18.9,2023-03-12T06:24:16.815Z,2023-03-16T16:15:02Z,4091666143,15,,4091666125,212,21.4,4091666123,141,0.0,4091666119,56,Back,4091666181,167,,4091666121,140,26.0,4091666127,213,5.6,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
