id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2526001631,221,6,1,25,58,3lyo0vqgndy4fuzlfo5l9ql30,1,99,28.2,2023-03-31T10:29:09.015Z,2023-03-31T10:29:10Z,4149762547,56,Center,4149762555,233,265,4149762549,75,,,,,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001625,265,6,1,25,58,3vfso415vj7uitnunviuzdyg3,0,1,71.8,2023-03-31T10:29:09.015Z,2023-04-05T15:25:04Z,4149762531,73,,4149762559,233,221,4149762523,56,Back,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001719,222,1,1,26,33,3lyo0vqgndy4fuzlfo5l9ql30,0,99.7,0.7,2023-03-31T10:29:43.841Z,2023-04-05T15:25:01Z,4149763079,6,,4165405763,72,,4149763093,213,1.8,4149763085,56,Center,4149763087,140,91.5,4149763081,155,,4149763095,1,,4149763077,2,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,4149763083,223,,4149763091,212,4149763089,141,58.7,,,,,,,,,,,,40.4,,,,,,,,,,,,,,,,
2526001727,266,11,1,26,38,3vfso415vj7uitnunviuzdyg3,0,7.9,41.6,2023-03-31T10:29:49.007Z,2023-04-05T15:25:10Z,4149763129,88,,4165406025,378,,4149763127,56,Back,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001733,267,52,1,26,39,3vfso415vj7uitnunviuzdyg3,1,7.9,41.6,2023-03-31T10:29:49.584Z,2023-04-05T15:25:14Z,4165406145,376,,,,,,,,,,,,,,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001763,268,1,1,26,45,3vfso415vj7uitnunviuzdyg3,1,13.8,41,2023-03-31T10:29:56.080Z,2023-03-31T10:29:59Z,4149763295,56,Back,4149763293,123,,4149763303,213,5.5,4149763297,140,24.0,4149763299,141,25.2,4149763301,212,15.2,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001773,269,1,1,26,49,3vfso415vj7uitnunviuzdyg3,1,27.1,24,2023-03-31T10:29:59.535Z,2023-03-31T10:30:02Z,4149763343,56,Back,4149763353,1,,4149763345,140,26.8,4149763349,212,34.1,4149763347,141,74.2,4149763351,213,1.6,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001783,270,1,1,26,52,3vfso415vj7uitnunviuzdyg3,1,29.7,75.1,2023-03-31T10:30:02.464Z,2023-03-31T10:30:06Z,4149763417,140,44.2,4149763419,141,93.9,4149763421,212,19.9,4149763415,56,Back,4149763423,213,0.7,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001793,271,1,1,26,55,3vfso415vj7uitnunviuzdyg3,1,41.6,92.6,2023-03-31T10:30:05.888Z,2023-03-31T10:30:09Z,4149763471,212,15.1,4149763467,140,44.7,4149763469,141,70.9,4149763465,56,Back,4149763473,213,4.9,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001815,272,1,1,26,58,3vfso415vj7uitnunviuzdyg3,1,41,66.4,2023-03-31T10:30:09.151Z,2023-03-31T10:30:12Z,4149763567,56,Back,4149763571,141,17.6,4149763577,1,,4149763569,140,39.7,4149763575,213,4.7,4149763573,212,33.2,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001821,273,1,1,27,1,3vfso415vj7uitnunviuzdyg3,1,39.6,19.1,2023-03-31T10:30:11.999Z,2023-03-31T10:30:14Z,4149763605,212,14.3,4149763607,213,1.9,4149763599,56,Back,4149763601,140,34.9,4149763603,141,38.9,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001837,274,1,1,27,4,3vfso415vj7uitnunviuzdyg3,1,35.4,40.3,2023-03-31T10:30:14.320Z,2023-03-31T10:30:19Z,4149763711,212,21.8,4149763705,56,Back,4149763709,141,72.3,4149763713,213,1.6,4149763707,140,34.1,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001845,275,1,1,27,9,3vfso415vj7uitnunviuzdyg3,1,38.6,70.9,2023-03-31T10:30:19.360Z,2023-03-31T10:30:22Z,4149763797,213,4.4,4149763791,140,33.3,4149763795,212,21.3,4149763793,141,40.7,4149763789,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001871,276,1,1,27,16,3vfso415vj7uitnunviuzdyg3,1,32.6,37.1,2023-03-31T10:30:26.527Z,2023-03-31T10:30:29Z,4149763979,56,Back,4149763983,141,12.0,4149763981,140,36.6,4149763987,213,5.0,4149763985,212,17.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001875,277,1,1,27,19,3vfso415vj7uitnunviuzdyg3,1,38,14.6,2023-03-31T10:30:29.439Z,2023-03-31T10:30:31Z,4149764025,140,43.5,4149764027,141,5.3,4149764029,212,8.6,4149764023,56,Back,4149764031,213,5.5,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001895,278,1,1,27,20,3vfso415vj7uitnunviuzdyg3,1,43.1,5.5,2023-03-31T10:30:30.911Z,2023-03-31T10:30:44Z,4149764167,140,43.4,4149764171,212,6.0,4149764169,141,14.3,4149764165,56,Back,4149764173,213,1.5,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001897,279,50,1,27,22,3vfso415vj7uitnunviuzdyg3,1,44,18.2,2023-03-31T10:30:32.480Z,2023-04-05T16:46:15Z,4165533243,233,750,4165406941,286,,4149764181,56,Back,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528959779,750,7,1,27,22,3lyo0vqgndy4fuzlfo5l9ql30,0,56,81.8,2023-03-31T10:30:32.481Z,2023-04-05T16:46:15Z,4165533237,233,279,4165407147,56,Left,4165407311,385,,4165407149,285,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001913,280,3,1,27,25,3vfso415vj7uitnunviuzdyg3,0,49,6.4,2023-03-31T10:30:35.993Z,2023-04-05T15:26:00Z,4149764483,233,225,4149764271,286,,4165407471,465,,4149764269,56,Back,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001929,225,7,1,27,25,3lyo0vqgndy4fuzlfo5l9ql30,1,51,93.6,2023-03-31T10:30:35.994Z,2023-04-05T15:26:02Z,4149764385,233,280,4149764361,167,,4149764363,56,Left,4165407525,385,,4149764365,285,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002055,227,43,1,27,25,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-03-31T10:30:35.994Z,2023-03-31T10:42:31Z,4149765273,56,Left,4149778713,144,7,4149765275,285,0,4149765393,233,280,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001933,226,5,1,27,28,3lyo0vqgndy4fuzlfo5l9ql30,0,49.2,101.5,2023-03-31T10:30:38.352Z,2023-03-31T10:42:48Z,4149764421,233,281,4149764377,347,,4149764375,56,Back,,,,,,,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001921,281,5,1,27,28,3vfso415vj7uitnunviuzdyg3,1,50.8,-1.5,2023-03-31T10:30:38.352Z,2023-03-31T10:30:40Z,4149764321,56,Right,4149764323,347,,4149764405,233,226,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001981,282,1,1,27,39,3vfso415vj7uitnunviuzdyg3,1,57.1,0,2023-03-31T10:30:49.487Z,2023-03-31T10:30:52Z,4149764695,140,31.1,4149764693,56,Back,4149764703,1,,4149764697,141,1.6,4149764691,107,,4149764699,212,27.3,4149764701,213,3.1,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001987,283,1,1,27,41,3vfso415vj7uitnunviuzdyg3,1,29.5,4.3,2023-03-31T10:30:51.871Z,2023-03-31T10:30:55Z,4149764745,56,Back,4149764755,1,,4149764753,213,1.7,4149764747,140,24.7,4149764751,212,39.4,4149764749,141,61.7,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526001999,284,1,1,27,45,3vfso415vj7uitnunviuzdyg3,1,26.9,65.2,2023-03-31T10:30:55.295Z,2023-03-31T10:58:31Z,4149764815,213,0.7,4149764809,140,40.5,4149764813,212,19.2,4149764807,56,Back,4149764811,141,84.1,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002007,285,1,1,27,49,3vfso415vj7uitnunviuzdyg3,1,42.8,87.2,2023-03-31T10:30:59.599Z,2023-04-05T15:26:15Z,4149764845,212,13.8,4149764843,141,83.6,4165407879,156,,4149764839,56,Back,4149764841,140,29.9,4149764847,213,3.3,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002023,286,1,1,27,52,3vfso415vj7uitnunviuzdyg3,1,30.3,81.5,2023-03-31T10:31:02.751Z,2023-03-31T10:31:07Z,4149764977,141,56.1,4149764975,140,29.9,4149764973,56,Back,4149764979,212,17.3,4149764981,213,4.7,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002033,287,1,1,27,56,3vfso415vj7uitnunviuzdyg3,1,30.3,42.8,2023-03-31T10:31:07.215Z,2023-03-31T10:31:10Z,4149765081,212,22.1,4149765075,56,Back,4149765083,213,4.8,4149765077,140,32.8,4149765079,141,10.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002045,288,1,1,27,59,3vfso415vj7uitnunviuzdyg3,1,31.6,11.7,2023-03-31T10:31:10.239Z,2023-03-31T10:32:14Z,4149765161,141,47.6,4149765157,56,Back,4149765159,140,18.3,4149765165,213,2.1,4149765163,212,28.1,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002057,289,1,1,28,2,3vfso415vj7uitnunviuzdyg3,1,18.1,52.7,2023-03-31T10:31:12.576Z,2023-03-31T10:43:10Z,4149765279,56,Back,4149765287,213,1.0,4149765285,212,21.7,4149765281,140,29.8,4149765283,141,79.0,,,,,,,,,,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002067,290,1,1,28,7,3vfso415vj7uitnunviuzdyg3,1,32.3,80.2,2023-03-31T10:31:17.455Z,2023-03-31T10:32:11Z,4149765363,140,29.5,4149765365,141,61.2,4149765369,213,4.5,4149765367,212,13.3,4149765361,56,Back,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002071,291,1,1,28,9,3vfso415vj7uitnunviuzdyg3,1,28.9,57.6,2023-03-31T10:31:19.887Z,2023-03-31T10:32:12Z,4149765409,213,6.1,4149765407,212,9.8,4149765401,56,Back,4149765403,140,38.1,4149765405,141,54.8,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002085,292,1,1,28,11,3vfso415vj7uitnunviuzdyg3,1,34.6,58.8,2023-03-31T10:31:21.567Z,2023-03-31T10:31:27Z,4149765547,213,2.4,4149765541,141,79.0,4149765543,212,19.7,4149765537,140,21.2,4149765535,56,Back,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002111,293,1,1,28,16,3vfso415vj7uitnunviuzdyg3,1,21.7,78.5,2023-03-31T10:31:27.199Z,2023-03-31T10:31:31Z,4149765749,1,,4149765743,141,24.6,4149765747,213,4.7,4149765741,140,20.3,4149765745,212,36.7,4149765739,56,Back,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002137,294,1,1,28,21,3vfso415vj7uitnunviuzdyg3,1,21.6,28.9,2023-03-31T10:31:31.503Z,2023-03-31T10:31:37Z,4149765907,213,1.6,4149765901,140,20.8,4149765899,56,Back,4149765905,212,20.8,4149765903,141,59.4,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002151,295,1,1,28,26,3vfso415vj7uitnunviuzdyg3,0,29.1,64.5,2023-03-31T10:31:37.215Z,2023-03-31T10:45:03Z,4149765995,56,Back,4149765997,140,38.1,4149765999,141,61.7,4149766003,213,6.1,4149766001,212,9.6,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526005167,352,8,1,28,28,3lyo0vqgndy4fuzlfo5l9ql30,1,57.1,36.7,2023-03-31T10:31:38.677Z,2023-04-05T15:26:37Z,4149781115,56,Center,4165408377,385,,,,,,,,,,,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002157,296,43,1,28,30,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-03-31T10:31:40.479Z,2023-03-31T10:44:54Z,4149766033,213,2.4,4149766029,141,72.4,4149766027,140,30.4,4149780997,144,1,4149766031,212,10.6,4149766043,156,0,4149766025,56,Back,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002171,297,1,1,28,32,3vfso415vj7uitnunviuzdyg3,1,31.2,72,2023-03-31T10:31:42.879Z,2023-03-31T10:43:46Z,4149766141,141,89.4,4149766143,212,15.9,4149779895,3,,4149766145,213,2.3,4149766137,56,Back,4149766139,140,21.1,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002183,298,1,1,28,34,3vfso415vj7uitnunviuzdyg3,1,21.6,90.3,2023-03-31T10:31:45.103Z,2023-03-31T10:44:36Z,4149766219,56,Back,4149766223,141,95.3,4149766225,212,10.9,4149766227,213,0.3,4149766221,140,31.5,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002189,299,1,1,28,38,3vfso415vj7uitnunviuzdyg3,1,32.4,95.4,2023-03-31T10:31:48.591Z,2023-03-31T11:02:39Z,4149766281,141,85.1,4149766285,213,3.6,4149766283,212,16.6,4149766279,140,18.1,4149766277,56,Back,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002195,300,1,1,28,40,3vfso415vj7uitnunviuzdyg3,1,17.8,84.1,2023-03-31T10:31:50.846Z,2023-03-31T10:31:53Z,4149766339,141,41.8,4149766337,140,14.3,4149766343,213,4.6,4149766335,56,Back,4149766341,212,29.0,,,,,,,,,,6gzt9s90prbrhsw4t72vb4jx1,M. Høibråten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002205,301,1,1,28,42,3vfso415vj7uitnunviuzdyg3,1,17.4,39.1,2023-03-31T10:31:52.862Z,2023-03-31T10:31:55Z,4149766421,213,5.0,4149766419,212,25.9,4149766415,141,2.3,4149766411,140,23.9,4149766409,56,Back,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002207,302,61,1,28,44,3vfso415vj7uitnunviuzdyg3,0,23.9,2.3,2023-03-31T10:31:55.199Z,2023-03-31T10:31:55Z,4149766425,56,Back,,,,,,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002215,228,5,1,28,45,3lyo0vqgndy4fuzlfo5l9ql30,1,71.6,101.7,2023-03-31T10:31:56.095Z,2023-03-31T10:42:48Z,4149766471,233,303,4149766465,347,,4149766463,56,Left,,,,,,,,,,,,,,,,3vw44ny2hu4m11p3ik9y0lk2x,K. Sento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002209,303,5,1,28,45,3vfso415vj7uitnunviuzdyg3,0,28.4,-1.7,2023-03-31T10:31:56.095Z,2023-03-31T10:31:58Z,4149766481,233,228,4149766437,56,Back,4149766439,347,,,,,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002307,229,1,1,29,10,3lyo0vqgndy4fuzlfo5l9ql30,1,66.3,100,2023-03-31T10:32:21.130Z,2023-03-31T10:32:22Z,4149767089,140,58.1,4149767087,56,Left,4149767091,141,88.9,4149767083,107,,4149767093,212,12.0,4149767095,213,3.9,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002311,230,1,1,29,12,3lyo0vqgndy4fuzlfo5l9ql30,1,58.1,88.9,2023-03-31T10:32:22.318Z,2023-03-31T10:32:23Z,4149767129,141,98.0,4149767127,140,64.9,4149767133,213,0.7,4149767125,56,Left,4149767131,212,9.4,,,,,,,,,,cgv10p2fly70zfpm74nmyx8bu,T. Takamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002321,231,1,1,29,13,3lyo0vqgndy4fuzlfo5l9ql30,1,64.9,98,2023-03-31T10:32:23.568Z,2023-03-31T10:32:25Z,4149767199,140,70.2,4149767203,212,5.9,4149767205,213,5.9,4149767197,56,Left,4149767201,141,95.1,,,,,,,,,,4dcx2psoevoocmxjm4mrokyqx,H. Mitsumaru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002325,232,50,1,29,15,3lyo0vqgndy4fuzlfo5l9ql30,1,72.1,94.8,2023-03-31T10:32:25.597Z,2023-03-31T10:32:27Z,4149767221,286,,4149767219,56,Left,4149767273,233,304,,,,,,,,,,,,,,,,5vwzliaibdlhfm38g8v5z0r8p,J. Grot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002329,304,7,1,29,15,3vfso415vj7uitnunviuzdyg3,1,27.9,5.2,2023-03-31T10:32:25.598Z,2023-04-05T15:27:06Z,4165409293,384,,4149767231,285,,4149767229,56,Back,4149767251,233,232,,,,,,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002333,305,49,1,29,16,3vfso415vj7uitnunviuzdyg3,1,32.5,10.6,2023-03-31T10:32:26.526Z,2023-03-31T10:33:11Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002343,306,1,1,29,17,3vfso415vj7uitnunviuzdyg3,1,36.4,12.9,2023-03-31T10:32:27.358Z,2023-03-31T10:32:28Z,4149767305,56,Back,4149767311,212,14.5,4149767313,213,1.1,4149767307,140,42.1,4149767309,141,32.4,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002347,307,1,1,29,18,3vfso415vj7uitnunviuzdyg3,1,42.1,32.4,2023-03-31T10:32:28.847Z,2023-03-31T10:32:30Z,4149767347,140,38.1,4149767351,212,7.8,4149767349,141,42.1,4149767345,56,Back,4149767353,213,2.1,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002349,308,3,1,29,19,3vfso415vj7uitnunviuzdyg3,0,40.7,37.6,2023-03-31T10:32:29.887Z,2023-04-05T16:46:15Z,4165533251,233,233,4149767361,56,Back,4165409615,464,,4149767363,286,,,,,,,,,,,,,,do6zvquhc4udqtp900l1cid0q,Y. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002353,233,7,1,29,19,3lyo0vqgndy4fuzlfo5l9ql30,1,59.3,62.4,2023-03-31T10:32:29.888Z,2023-04-05T15:27:22Z,4165409719,384,,4149767395,285,,4149767393,56,Center,4149767413,233,308,,,,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002355,234,49,1,29,21,3lyo0vqgndy4fuzlfo5l9ql30,1,44.8,46.3,2023-03-31T10:32:31.918Z,2023-03-31T10:32:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002377,235,1,1,29,21,3lyo0vqgndy4fuzlfo5l9ql30,1,44.8,46.3,2023-03-31T10:32:32.096Z,2023-03-31T10:32:35Z,4149767529,141,23.4,4149767527,140,55.2,4149767533,213,5.3,4149767525,56,Center,4149767531,212,19.0,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002383,236,1,1,29,25,3lyo0vqgndy4fuzlfo5l9ql30,1,55.2,23.4,2023-03-31T10:32:35.338Z,2023-03-31T10:32:36Z,4149767567,141,3.7,4149767571,213,5.5,4149767569,212,18.4,4149767565,140,67.2,4149767563,56,Right,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002399,237,1,1,29,26,3lyo0vqgndy4fuzlfo5l9ql30,0,67.2,3.7,2023-03-31T10:32:36.718Z,2023-03-31T10:32:50Z,4149767669,213,0.1,4149767663,140,86.6,4149767667,212,20.4,4149767665,141,5.3,4149767661,56,Right,,,,,,,,,,1d57az0nmca33zgcta21912p5,Matheus Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002401,238,43,1,29,29,3lyo0vqgndy4fuzlfo5l9ql30,1,0,0,2023-03-31T10:32:39.745Z,2023-03-31T10:32:52Z,4149767775,233,309,4149768097,144,3,4149767677,56,Right,4149767679,286,0,,,,,,,,,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002411,309,8,1,29,29,3vfso415vj7uitnunviuzdyg3,1,9.5,95.1,2023-03-31T10:32:39.746Z,2023-04-05T15:27:36Z,4149767739,56,Back,4165410165,385,,,,,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002427,239,5,1,29,31,3lyo0vqgndy4fuzlfo5l9ql30,1,89.8,-1.8,2023-03-31T10:32:42Z,2023-03-31T10:42:48Z,4149767873,347,,4149767879,233,310,4149767871,56,Right,,,,,,,,,,,,,,,,bcqjrpgcfyzggcts863ck11bd,T. Koga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002413,310,5,1,29,31,3vfso415vj7uitnunviuzdyg3,0,10.2,101.8,2023-03-31T10:32:42Z,2023-03-31T10:32:46Z,4149767755,56,Back,4149767759,347,,4149767905,233,239,,,,,,,,,,,,,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526002487,240,1,1,29,46,3lyo0vqgndy4fuzlfo5l9ql30,1,89.9,0,2023-03-31T10:32:56.651Z,2023-03-31T10:32:58Z,4149768313,140,63.2,4149768319,213,3.0,4149768317,212,28.4,4149768315,141,5.0,4149768311,56,Right,4149768309,107,,4149768321,1,,,,,exhzpkx6j2ffgblv06ummy356,S. Toshima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
