id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/13/value,qualifier/16/value,assist
2526280587,7,1,1,0,13,89wr6p2dkh7wjxtbwhtsruu02,0,69.5,87.8,2023-04-01T06:03:41.019Z,2023-04-01T06:03:42Z,4151243431,140,70.4,4151243437,213,5.3,4151243433,141,85.6,4151243429,56,Left,4151243435,212,1.8,4151243461,236,,4151243463,233,5,4151243467,286,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280591,5,74,1,0,13,9s2g5k3dlmfii452t8edaeozh,1,30,13.1,2023-04-01T06:03:41.020Z,2023-04-01T06:14:31Z,4151243455,285,,4151243469,233,7,4151243453,56,Back,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280593,8,61,1,0,15,89wr6p2dkh7wjxtbwhtsruu02,1,70.4,85.6,2023-04-01T06:03:42.675Z,2023-04-01T06:03:43Z,4151243475,56,Left,,,,,,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280599,6,1,1,0,16,9s2g5k3dlmfii452t8edaeozh,0,27.2,23.3,2023-04-01T06:03:43.638Z,2023-04-01T06:09:59Z,4151243505,213,5.2,4151243503,212,19.2,4151243499,140,36.0,4151243501,141,0.0,4151243497,56,Back,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280601,7,5,1,0,16,9s2g5k3dlmfii452t8edaeozh,0,36.8,-1.7,2023-04-01T06:03:43.912Z,2023-04-01T06:03:46Z,4151243515,347,,4151243537,233,9,4151243513,56,Back,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280605,9,5,1,0,16,89wr6p2dkh7wjxtbwhtsruu02,1,63.2,101.7,2023-04-01T06:03:43.912Z,2023-04-01T06:06:18Z,4151243529,56,Left,4151243533,233,7,4151243531,347,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280643,10,1,1,0,24,89wr6p2dkh7wjxtbwhtsruu02,1,74.3,100,2023-04-01T06:03:51.836Z,2023-04-01T06:03:54Z,4151243629,107,,4151243635,141,86.9,4151243631,56,Left,4151243639,213,5.6,4151243637,212,14.7,4151243633,140,84.8,,,,,,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280647,11,61,1,0,26,89wr6p2dkh7wjxtbwhtsruu02,1,84.9,86.8,2023-04-01T06:03:54.071Z,2023-04-01T06:03:54Z,4151243647,56,Left,,,,,,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280657,12,1,1,0,29,89wr6p2dkh7wjxtbwhtsruu02,0,78,74.8,2023-04-01T06:03:56.949Z,2023-04-01T06:10:49Z,4151243715,155,,4151243725,213,5.1,4151243717,56,Center,4151243721,141,29.2,4151243713,2,,4151243719,140,89.4,4151243727,1,,4151243723,212,33.2,d3aj0s7ozmpdbdtub8s5qo962,S. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280659,8,49,1,0,30,9s2g5k3dlmfii452t8edaeozh,1,6.2,75.4,2023-04-01T06:03:58.399Z,2023-04-01T06:10:56Z,,,,,,,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280673,9,1,1,0,31,9s2g5k3dlmfii452t8edaeozh,1,6.2,75.4,2023-04-01T06:03:59.573Z,2023-04-01T06:04:02Z,4151243813,56,Back,4151243821,213,0.3,4151243817,141,90.5,4151243819,212,30.2,4151243811,157,,4151243823,1,,4151243815,140,33.2,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280677,10,1,1,0,34,9s2g5k3dlmfii452t8edaeozh,0,33,90.5,2023-04-01T06:04:02.310Z,2023-04-01T06:11:06Z,4151243835,3,,4151243843,212,12.3,4151243841,141,81.1,4151243845,213,5.7,4151243837,56,Back,4151243839,140,43.0,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280683,13,49,1,0,36,89wr6p2dkh7wjxtbwhtsruu02,1,59.1,29.1,2023-04-01T06:04:03.747Z,2023-04-01T06:04:03Z,,,,,,,,,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280701,14,1,1,0,36,89wr6p2dkh7wjxtbwhtsruu02,1,59.1,29.1,2023-04-01T06:04:04.030Z,2023-04-01T06:04:06Z,4151243937,140,73.0,4151243939,141,21.8,4151243941,212,15.4,4151243935,56,Center,4151243943,213,6.0,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280707,15,50,1,0,38,89wr6p2dkh7wjxtbwhtsruu02,1,69.8,13.4,2023-04-01T06:04:06.189Z,2023-04-01T06:04:08Z,4151243981,286,,4151243979,56,Right,4151244039,233,11,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280717,11,7,1,0,38,9s2g5k3dlmfii452t8edaeozh,1,30.2,86.6,2023-04-01T06:04:06.190Z,2023-04-01T06:11:56Z,4151243997,285,,4151244017,233,15,4151243995,56,Back,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280719,12,61,1,0,40,9s2g5k3dlmfii452t8edaeozh,1,31,92.6,2023-04-01T06:04:07.636Z,2023-04-01T06:11:58Z,4151244007,56,Back,,,,,,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280731,13,50,1,0,40,9s2g5k3dlmfii452t8edaeozh,1,30.2,86.4,2023-04-01T06:04:08.093Z,2023-04-01T06:04:10Z,4151244065,285,,4151244091,233,16,4151244063,56,Back,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280727,16,7,1,0,40,89wr6p2dkh7wjxtbwhtsruu02,0,69.8,13.6,2023-04-01T06:04:08.094Z,2023-04-01T06:04:09Z,4151244067,233,13,4151244053,286,,4151244051,56,Right,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280733,14,49,1,0,42,9s2g5k3dlmfii452t8edaeozh,1,34,87.7,2023-04-01T06:04:09.734Z,2023-04-01T06:04:09Z,,,,,,,,,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280739,15,1,1,0,42,9s2g5k3dlmfii452t8edaeozh,1,34,87.7,2023-04-01T06:04:09.838Z,2023-04-01T06:04:10Z,4151244111,213,0.7,4151244105,140,37.3,4151244109,212,4.7,4151244103,56,Back,4151244107,141,92.4,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280749,16,3,1,0,43,9s2g5k3dlmfii452t8edaeozh,0,35.2,86.2,2023-04-01T06:04:10.846Z,2023-04-01T06:14:55Z,4151244135,56,Back,4151264585,211,,4151244137,286,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280745,17,43,1,0,43,89wr6p2dkh7wjxtbwhtsruu02,1,0,0,2023-04-01T06:04:10.846Z,2023-04-01T06:14:53Z,4151244117,56,Right,4151264489,144,45,4151244161,285,0,4151244163,233,16,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280755,17,43,1,0,44,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-04-01T06:04:12.118Z,2023-04-01T06:15:04Z,4151264861,144,3,4151244167,286,0,4151244221,233,18,4151244165,56,Back,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280759,18,1,1,0,44,89wr6p2dkh7wjxtbwhtsruu02,0,68,14.7,2023-04-01T06:04:12.119Z,2023-04-01T06:15:13Z,4151244173,56,Right,4151265231,140,57.6,4151265237,213,2.9,4151265233,141,18.6,4151265235,212,11.2,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280763,18,1,1,0,45,9s2g5k3dlmfii452t8edaeozh,1,43.5,86.2,2023-04-01T06:04:13.277Z,2023-04-01T06:15:29Z,4151244205,213,1.0,4151244201,141,96.0,4151244203,212,8.0,4151244197,56,Back,4151244199,140,47.8,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280775,19,1,1,0,46,9s2g5k3dlmfii452t8edaeozh,0,47.8,96,2023-04-01T06:04:14.156Z,2023-04-01T06:04:15Z,4151244291,1,,4151244281,56,Center,4151244289,213,5.5,4151244287,212,32.4,4151244283,140,68.9,4151244279,155,,4151244285,141,61.2,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280791,19,12,1,0,49,89wr6p2dkh7wjxtbwhtsruu02,1,35,37.6,2023-04-01T06:04:17.444Z,2023-04-01T06:04:18Z,4151244365,212,27.3,4151244363,141,0.0,4151244367,213,4.6,4151244361,140,30.8,4151244359,56,Back,4151244381,167,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280795,20,5,1,0,49,89wr6p2dkh7wjxtbwhtsruu02,0,29.6,-2,2023-04-01T06:04:17.470Z,2023-04-01T06:06:19Z,4151244387,233,20,4151244375,347,,4151244373,56,Back,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280787,20,5,1,0,49,9s2g5k3dlmfii452t8edaeozh,1,70.4,102,2023-04-01T06:04:17.470Z,2023-04-01T06:04:19Z,4151244341,56,Left,4151244343,347,,4151244383,233,20,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280957,21,1,1,1,14,9s2g5k3dlmfii452t8edaeozh,0,76.9,100,2023-04-01T06:04:42.150Z,2023-04-01T06:04:43Z,4151245083,213,5.2,4151245075,56,Left,4151245081,212,15.9,4151245073,107,,4151245077,140,84.1,4151245079,141,81.4,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280967,21,49,1,1,16,89wr6p2dkh7wjxtbwhtsruu02,1,21.6,16.8,2023-04-01T06:04:44.619Z,2023-04-01T06:04:44Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280975,22,1,1,1,17,89wr6p2dkh7wjxtbwhtsruu02,0,21.6,16.8,2023-04-01T06:04:44.835Z,2023-04-01T06:04:47Z,4151245141,212,38.5,4151245143,213,0.3,4151245135,56,Center,4151245137,140,56.2,4151245145,1,,4151245133,157,,4151245139,141,35.4,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280987,22,1,1,1,20,9s2g5k3dlmfii452t8edaeozh,0,47.8,66.6,2023-04-01T06:04:47.839Z,2023-04-01T06:04:50Z,4151245191,56,Center,4151245199,213,0.1,4151245193,140,64.2,4151245197,212,17.3,4151245189,3,,4151245195,141,69.3,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526280999,23,1,1,1,23,89wr6p2dkh7wjxtbwhtsruu02,0,34,32.5,2023-04-01T06:04:51.014Z,2023-04-01T06:16:26Z,4151245239,140,61.0,4151245237,56,Center,4151245245,213,0.1,4151245241,141,37.1,4151245243,212,28.5,4151245235,3,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281007,23,44,1,1,25,9s2g5k3dlmfii452t8edaeozh,1,39.7,65.7,2023-04-01T06:04:52.702Z,2023-04-01T06:04:53Z,4151245311,233,24,4151245281,56,Back,4151245283,285,,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281003,24,44,1,1,25,89wr6p2dkh7wjxtbwhtsruu02,0,60.3,34.3,2023-04-01T06:04:52.703Z,2023-04-01T06:04:54Z,4151245267,286,,4151245265,56,Center,4151245363,233,23,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281015,24,1,1,1,25,9s2g5k3dlmfii452t8edaeozh,1,38.6,59.2,2023-04-01T06:04:53.223Z,2023-04-01T06:16:39Z,4151245325,141,71.1,4151245319,3,,4151245321,56,Back,4151245329,213,0.7,4151245323,140,47.0,4151245327,212,12.0,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281025,25,49,1,1,26,9s2g5k3dlmfii452t8edaeozh,1,47.5,73.5,2023-04-01T06:04:54.086Z,2023-04-01T06:04:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281039,26,1,1,1,26,9s2g5k3dlmfii452t8edaeozh,0,47.5,73.5,2023-04-01T06:04:54.327Z,2023-04-01T06:04:57Z,4151245439,157,,4151245445,141,75.6,4151245449,213,0.0,4151245451,1,,4151245447,212,41.2,4151245443,140,86.7,4151245441,56,Center,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281049,25,52,1,1,31,89wr6p2dkh7wjxtbwhtsruu02,1,13.3,28,2023-04-01T06:04:58.714Z,2023-04-01T06:04:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281177,26,1,1,1,46,89wr6p2dkh7wjxtbwhtsruu02,1,14.6,54.3,2023-04-01T06:05:14.456Z,2023-04-01T06:05:18Z,4151246031,213,0.2,4151246025,140,63.9,4151246033,1,,4151246021,199,,4151246029,212,52.5,4151246023,56,Center,4151246027,141,66.9,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281183,27,50,1,1,50,89wr6p2dkh7wjxtbwhtsruu02,1,62.9,69.4,2023-04-01T06:05:18.480Z,2023-04-01T06:05:21Z,4151246055,286,,4151246099,233,27,4151246053,56,Center,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281193,27,7,1,1,50,9s2g5k3dlmfii452t8edaeozh,1,37.1,30.6,2023-04-01T06:05:18.481Z,2023-04-01T06:05:21Z,4151246089,285,,4151246087,56,Back,4151246095,233,27,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281203,28,1,1,1,52,9s2g5k3dlmfii452t8edaeozh,1,41.6,12.9,2023-04-01T06:05:20.542Z,2023-04-01T06:05:22Z,4151246123,213,0.7,4151246119,141,28.6,4151246121,212,17.2,4151246117,140,54.5,4151246113,3,,4151246115,56,Center,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281205,29,49,1,1,54,9s2g5k3dlmfii452t8edaeozh,1,54.5,28.6,2023-04-01T06:05:21.949Z,2023-04-01T06:05:22Z,,,,,,,,,,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281207,30,50,1,1,55,9s2g5k3dlmfii452t8edaeozh,1,56.2,29.8,2023-04-01T06:05:23.253Z,2023-04-01T06:17:52Z,4151246187,233,28,4151246137,286,,4151246135,56,Center,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281219,28,7,1,1,55,89wr6p2dkh7wjxtbwhtsruu02,0,43.8,70.2,2023-04-01T06:05:23.254Z,2023-04-01T06:18:48Z,4151246171,285,,4151246179,233,30,4151246169,56,Back,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526285905,187,61,1,1,56,9s2g5k3dlmfii452t8edaeozh,1,57.7,19,2023-04-01T06:05:24.495Z,2023-04-01T06:19:05Z,4151271459,56,Right,,,,,,,,,,,,,,,,,,,,,,22ad41qtjnxsdo3piosg6mn6d,S. Doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526281227,29,1,1,1,57,89wr6p2dkh7wjxtbwhtsruu02,0,41,82.7,2023-04-01T06:05:25.162Z,2023-04-01T06:05:28Z,4151246209,212,2.6,4151246207,141,80.3,4151246203,56,Back,4151246205,140,42.9,4151246245,233,31,4151246211,213,5.6,4151246243,236,,4151246249,286,,9lji59sodapv92xyenwbavr3d,T. Shichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
