id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2544215597,106,1,1,10,28,18c8ibslzapz40lfb8y5vygcs,1,37.2,68.4,2023-05-06T10:13:56.327Z,2023-05-06T10:13:57Z,4253603889,56,Back,4253603897,213,2.8,4253603893,141,72.9,4253603895,212,8.5,4253603891,140,29.6,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215605,107,1,1,10,28,18c8ibslzapz40lfb8y5vygcs,1,29.6,72.9,2023-05-06T10:13:56.950Z,2023-05-06T10:13:58Z,4253603933,141,49.6,4253603937,213,5.5,4253603931,140,45.9,4253603929,56,Back,4253603935,212,23.3,4253603927,155,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215611,108,1,1,10,29,18c8ibslzapz40lfb8y5vygcs,1,45.9,49.6,2023-05-06T10:13:58.040Z,2023-05-11T13:48:48Z,4253603977,141,34.3,4253603981,213,5.6,4253603973,56,Center,4253603979,212,15.6,4253603975,140,57.0,4253603969,3,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215619,109,1,1,10,30,18c8ibslzapz40lfb8y5vygcs,1,57,34.3,2023-05-06T10:13:59.079Z,2023-05-06T10:14:03Z,4253604029,141,5.8,4253604031,212,22.2,4253604027,140,67.3,4253604033,213,5.2,4253604025,56,Right,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215627,110,1,1,10,35,18c8ibslzapz40lfb8y5vygcs,0,76.3,5.3,2023-05-06T10:14:03.591Z,2023-05-06T10:14:05Z,4253604079,141,38.6,4253604077,140,80.2,4253604081,212,23.0,4253604075,56,Center,4253604083,213,1.4,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215641,73,1,1,10,38,92br3632xgmc25jvr0jesfvl6,1,19.9,61.1,2023-05-06T10:14:06.409Z,2023-05-06T10:14:07Z,4253604153,141,67.2,4253604157,213,0.5,4253604151,140,27.4,4253604149,56,Back,4253604155,212,8.9,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215663,74,1,1,10,39,92br3632xgmc25jvr0jesfvl6,1,27.4,67.2,2023-05-06T10:14:07.417Z,2023-05-06T10:14:22Z,4253604257,140,28.4,4253604259,141,87.5,4253604255,56,Back,4253604263,213,1.5,4253604261,212,13.8,,,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215689,75,1,1,10,41,92br3632xgmc25jvr0jesfvl6,1,31.5,88.6,2023-05-06T10:14:10.249Z,2023-05-06T10:14:13Z,4253604377,56,Back,4253604381,141,74.2,4253604385,213,4.3,4253604379,140,26.9,4253604383,212,10.9,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215693,76,1,1,10,44,92br3632xgmc25jvr0jesfvl6,0,28.6,72.3,2023-05-06T10:14:12.874Z,2023-05-06T10:14:13Z,4253604397,56,Back,4253604399,140,33.8,4253604403,212,13.8,4253604405,213,5.1,4253604401,141,53.7,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215705,111,8,1,10,47,18c8ibslzapz40lfb8y5vygcs,1,64.2,60,2023-05-06T10:14:16.055Z,2023-05-11T13:49:58Z,4253604473,56,Center,4268406733,384,,,,,,,,,,,,,,,,,,,,b9q7re294ul5aq3jxch5oomol,K. Nagasawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215749,77,1,1,10,48,92br3632xgmc25jvr0jesfvl6,1,28.4,53.3,2023-05-06T10:14:16.586Z,2023-05-06T10:14:22Z,4253604725,56,Back,4253604733,213,3.0,4253604727,140,6.7,4253604729,141,57.9,4253604731,212,23.0,4253604723,3,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215781,78,1,1,10,56,92br3632xgmc25jvr0jesfvl6,1,11.9,54.5,2023-05-06T10:14:24.588Z,2023-05-06T10:14:30Z,4253604925,140,14.2,4253604927,141,67.2,4253604931,213,1.3,4253604929,212,9.0,4253604923,56,Back,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215803,79,1,1,11,2,92br3632xgmc25jvr0jesfvl6,1,24.3,62.4,2023-05-06T10:14:30.554Z,2023-05-06T10:14:34Z,4253605035,56,Back,4253605041,212,17.5,4253605043,213,4.7,4253605037,140,23.5,4253605039,141,36.7,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215823,80,1,1,11,5,92br3632xgmc25jvr0jesfvl6,1,23.5,35.5,2023-05-06T10:14:34.042Z,2023-05-06T10:14:37Z,4253605155,140,7.4,4253605159,212,18.7,4253605153,56,Back,4253605157,141,47.3,4253605161,213,2.7,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215845,81,1,1,11,9,92br3632xgmc25jvr0jesfvl6,1,8.4,48.1,2023-05-06T10:14:37.594Z,2023-05-06T10:14:39Z,4253605247,140,10.1,4253605249,141,69.4,4253605245,56,Back,4253605253,213,1.4,4253605251,212,14.6,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215875,82,1,1,11,11,92br3632xgmc25jvr0jesfvl6,1,10.1,69.4,2023-05-06T10:14:39.738Z,2023-05-06T10:14:43Z,4253605387,212,15.6,4253605383,140,3.7,4253605389,213,4.3,4253605385,141,48.7,4253605381,56,Back,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215895,83,1,1,11,14,92br3632xgmc25jvr0jesfvl6,0,4.1,46.3,2023-05-06T10:14:43.018Z,2023-05-06T10:22:56Z,4253605479,141,53.3,4253605473,155,,4253605481,212,42.4,4253605477,140,44.2,4253605483,213,0.1,4253605485,1,,4253605475,56,Back,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215917,112,1,1,11,18,18c8ibslzapz40lfb8y5vygcs,0,52.9,49.7,2023-05-06T10:14:46.312Z,2023-05-06T10:14:47Z,4253605587,3,,4253605589,56,Center,4253605595,212,22.0,4253605593,141,33.6,4253605597,213,5.8,4253605591,140,71.1,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215931,84,1,1,11,20,92br3632xgmc25jvr0jesfvl6,0,30.1,70.8,2023-05-06T10:14:48.890Z,2023-05-06T10:23:09Z,4253605683,140,56.8,4253605689,213,0.3,4253605687,212,29.1,4253605681,56,Left,4253605679,157,,4253605685,141,82.4,4253605691,1,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215939,113,49,1,11,22,18c8ibslzapz40lfb8y5vygcs,1,43.5,28.8,2023-05-06T10:14:50.280Z,2023-05-06T10:14:50Z,,,,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215949,114,1,1,11,22,18c8ibslzapz40lfb8y5vygcs,1,43.9,28.3,2023-05-06T10:14:50.567Z,2023-05-06T10:14:52Z,4253605763,212,17.3,4253605755,155,,4253605761,141,23.6,4253605759,140,60.1,4253605765,213,6.1,4253605757,56,Center,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215959,115,1,1,11,24,18c8ibslzapz40lfb8y5vygcs,1,60.3,24.6,2023-05-06T10:14:52.278Z,2023-05-06T10:14:53Z,4253605825,141,32.4,4253605821,56,Center,4253605823,140,54.5,4253605829,213,2.4,4253605827,212,8.1,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544215975,116,1,1,11,25,18c8ibslzapz40lfb8y5vygcs,1,53.9,31.2,2023-05-06T10:14:53.719Z,2023-05-06T10:14:57Z,4253605945,212,10.4,4253605941,140,45.0,4253605947,213,3.6,4253605939,56,Back,4253605943,141,24.4,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216021,117,1,1,11,28,18c8ibslzapz40lfb8y5vygcs,1,46.6,25.9,2023-05-06T10:14:57.176Z,2023-05-06T10:15:03Z,4253606161,140,74.9,4253606167,213,1.0,4253606163,141,96.3,4253606169,1,,4253606155,155,,4253606165,212,56.3,4253606159,56,Left,4253606157,196,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216051,118,1,1,11,35,18c8ibslzapz40lfb8y5vygcs,1,79.6,86.6,2023-05-06T10:15:03.335Z,2023-05-11T13:51:57Z,4253606323,56,Center,4253606331,213,4.9,4253606329,212,13.8,4253606725,210,13,4253606327,141,66.6,4253606729,154,,4253606325,140,81.8,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
2544216059,119,13,1,11,38,18c8ibslzapz40lfb8y5vygcs,1,90,66,2023-05-06T10:15:06.647Z,2023-05-11T13:51:58Z,4253606753,231,52.3,4253606751,230,98.9,4253606745,103,4.2,4253606363,64,,4253606735,29,,4253606361,22,,4253606733,75,,4253606739,55,118,an0ry25y0g1r231rva3xbgs15,R. Izumi,4253606743,102,4253606597,72,4253606365,56,Center,4253606737,154,,,,,,,,,2.7,,,,,,,,,,,,,,,,
2544216069,85,5,1,11,41,92br3632xgmc25jvr0jesfvl6,1,-1.1,95.6,2023-05-06T10:15:10.155Z,2023-05-06T10:15:11Z,4253606427,56,Back,4253606429,346,,4253606451,233,120,,,,,,,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216071,120,5,1,11,41,18c8ibslzapz40lfb8y5vygcs,0,101.1,4.4,2023-05-06T10:15:10.155Z,2023-05-06T10:27:52Z,4253606437,346,,4253606435,56,Right,4253606483,233,85,,,,,,,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216195,86,1,1,12,12,92br3632xgmc25jvr0jesfvl6,0,4.9,39.5,2023-05-06T10:15:41.210Z,2023-05-06T10:15:47Z,4253607345,124,,4253607357,1,,4253607359,74,,4253607353,212,75.2,4253607351,141,42.2,4253607347,56,Center,4253607355,213,0.0,4253607349,140,76.5,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216203,122,1,1,12,19,18c8ibslzapz40lfb8y5vygcs,1,22.6,62,2023-05-06T10:15:48.040Z,2023-05-06T10:15:50Z,4253607397,56,Back,4253607403,212,16.2,4253607399,140,7.2,4253607395,3,,4253607405,213,3.2,4253607401,141,60.6,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216207,123,49,1,12,21,18c8ibslzapz40lfb8y5vygcs,1,7.2,60.6,2023-05-06T10:15:50.215Z,2023-05-06T10:15:50Z,,,,,,,,,,,,,,,,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216233,124,1,1,12,30,18c8ibslzapz40lfb8y5vygcs,1,7.7,51.9,2023-05-06T10:15:59.015Z,2023-05-06T10:16:00Z,4253607579,212,12.5,4253607573,56,Back,4253607577,141,34.0,4253607581,213,4.9,4253607575,140,10.3,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216245,125,1,1,12,32,18c8ibslzapz40lfb8y5vygcs,1,10.3,34,2023-05-06T10:16:00.439Z,2023-05-06T10:16:04Z,4253607653,212,15.4,4253607655,213,5.1,4253607647,56,Back,4253607649,140,16.4,4253607651,141,13.4,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216269,126,1,1,12,35,18c8ibslzapz40lfb8y5vygcs,0,15.8,10.9,2023-05-06T10:16:03.879Z,2023-05-06T10:16:09Z,4253607797,56,Center,4253607793,155,,4253607805,141,26.5,4253607807,212,72.9,4253607809,213,0.1,4253607811,1,,4253607801,140,84.5,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216279,87,52,1,12,41,92br3632xgmc25jvr0jesfvl6,1,14.3,73.8,2023-05-06T10:16:09.930Z,2023-05-11T13:52:29Z,4268408769,376,,,,,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216339,88,80,1,12,52,92br3632xgmc25jvr0jesfvl6,0,14.5,46.6,2023-05-06T10:16:21.242Z,2023-05-06T10:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216391,89,1,1,12,55,92br3632xgmc25jvr0jesfvl6,0,15.6,46.1,2023-05-06T10:16:24.076Z,2023-05-06T10:16:29Z,4253608405,140,66.1,4253608401,155,,4253608413,1,,4253608407,141,67.9,4253608409,212,55.1,4253608411,213,0.3,4253608403,56,Center,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216381,127,1,1,12,59,18c8ibslzapz40lfb8y5vygcs,0,32.5,36.4,2023-05-06T10:16:28.103Z,2023-05-06T10:16:28Z,4253608363,212,1.3,4253608355,3,,4253608361,141,36.4,4253608357,56,Back,4253608365,213,0,4253608359,140,33.7,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546995849,900,61,1,12,59,92br3632xgmc25jvr0jesfvl6,1,74.5,74.6,2023-05-06T10:16:28.213Z,2023-05-11T13:54:53Z,4268410311,56,Center,,,,,,,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216397,128,49,1,13,0,18c8ibslzapz40lfb8y5vygcs,1,26.6,28.9,2023-05-06T10:16:28.408Z,2023-05-11T13:55:02Z,,,,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216403,129,1,1,13,1,18c8ibslzapz40lfb8y5vygcs,1,26.6,28.9,2023-05-06T10:16:29.439Z,2023-05-11T13:55:04Z,4253608455,56,Back,4253608463,213,3.5,4253608461,212,4.5,4253608457,140,22.6,4253608459,141,26.7,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216413,130,1,1,13,2,18c8ibslzapz40lfb8y5vygcs,1,22.6,26.7,2023-05-06T10:16:31.111Z,2023-05-06T10:16:31Z,4253608501,212,3.1,4253608495,56,Back,4253608497,140,25.3,4253608503,213,0.4,4253608499,141,28.6,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216411,90,43,1,13,3,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-06T10:16:31.418Z,2023-05-06T10:23:58Z,4253621431,144,61,4253608487,56,Center,,,,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216421,131,1,1,13,3,18c8ibslzapz40lfb8y5vygcs,1,25.3,28.6,2023-05-06T10:16:31.558Z,2023-05-11T13:55:12Z,4253608565,140,14.5,4253608571,213,2.3,4253608567,141,48.5,4253608563,56,Back,4253608569,212,17.7,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216425,132,12,1,13,5,18c8ibslzapz40lfb8y5vygcs,1,14.5,48.5,2023-05-06T10:16:33.832Z,2023-05-11T13:55:32Z,4253608595,140,15.6,4268410759,167,,4253608601,213,4.7,4253608597,141,0.0,4253608593,56,Back,4253608599,212,34.4,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216435,91,5,1,13,6,92br3632xgmc25jvr0jesfvl6,1,82.8,102,2023-05-06T10:16:35.059Z,2023-05-06T10:27:52Z,4253608625,347,,4253608639,233,133,4253608623,56,Left,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216427,133,5,1,13,6,18c8ibslzapz40lfb8y5vygcs,0,17.2,-2,2023-05-06T10:16:35.059Z,2023-05-06T10:16:37Z,4253608605,56,Back,4253608607,347,,4253608645,233,91,,,,,,,,,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546995963,901,43,1,13,15,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-06T10:16:43.483Z,2023-05-11T13:55:59Z,4268410927,207,0,4268410929,364,0,4268410925,201,0,4268411005,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216477,92,1,1,13,15,92br3632xgmc25jvr0jesfvl6,1,81.3,100,2023-05-06T10:16:43.817Z,2023-05-06T10:25:00Z,4253608875,213,4.4,4253608869,140,79.3,4253608867,56,Left,4253608871,141,92.0,4253608865,107,,4253608873,212,7.1,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216487,93,1,1,13,17,92br3632xgmc25jvr0jesfvl6,1,78.7,89.7,2023-05-06T10:16:45.514Z,2023-05-06T10:25:01Z,4253608929,140,79.2,4253608931,141,96.5,4253608935,213,1.5,4253608927,56,Left,4253608933,212,4.7,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216503,94,1,1,13,18,92br3632xgmc25jvr0jesfvl6,1,79.2,96.5,2023-05-06T10:16:46.841Z,2023-05-06T10:25:03Z,4253609005,56,Center,4253609013,213,4.1,4253609007,140,70.8,4253609009,141,76.4,4253609011,212,16.3,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216513,95,1,1,13,20,92br3632xgmc25jvr0jesfvl6,1,68.7,84.2,2023-05-06T10:16:49.161Z,2023-05-06T10:16:51Z,4253609055,141,64.0,4253609051,56,Center,4253609057,212,19.7,4253609053,140,55.3,4253609059,213,3.9,,,,,,,,,,crs9cbmof39x40h175yi7naol,H. Ishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216525,96,1,1,13,23,92br3632xgmc25jvr0jesfvl6,1,55.3,64,2023-05-06T10:16:51.674Z,2023-05-06T10:16:54Z,4253609155,141,30.7,4253609151,56,Back,4253609157,212,24.8,4253609153,140,45.6,4253609159,213,4.3,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216535,97,1,1,13,26,92br3632xgmc25jvr0jesfvl6,1,45.6,30.7,2023-05-06T10:16:54.842Z,2023-05-06T10:16:56Z,4253609233,141,24.7,4253609237,213,6.0,4253609229,56,Center,4253609231,140,60.9,4253609235,212,16.6,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216543,98,1,1,13,28,92br3632xgmc25jvr0jesfvl6,1,60.9,24.7,2023-05-06T10:16:56.778Z,2023-05-06T10:25:04Z,4253609267,141,37.9,4253609269,212,16.8,4253609263,56,Center,4253609271,213,0.6,4253609265,140,74.4,4253609261,168,,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216563,99,1,1,13,31,92br3632xgmc25jvr0jesfvl6,1,74.4,37.9,2023-05-06T10:16:59.994Z,2023-05-06T10:25:05Z,4253609405,213,3.5,4253609401,141,32.8,4253609397,56,Center,4253609409,156,,4253609399,140,64.3,4253609403,212,11.2,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216569,100,1,1,13,33,92br3632xgmc25jvr0jesfvl6,1,64.3,32.8,2023-05-06T10:17:01.515Z,2023-05-06T10:17:03Z,4253609445,141,65.8,4253609447,212,24.6,4253609449,213,2.0,4253609443,140,54.6,4253609441,56,Center,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216577,101,1,1,13,35,92br3632xgmc25jvr0jesfvl6,1,56,70.2,2023-05-06T10:17:03.529Z,2023-05-06T10:17:05Z,4253609491,212,7.6,4253609485,56,Center,4253609489,141,59.3,4253609487,140,57.6,4253609493,213,4.9,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216585,102,1,1,13,37,92br3632xgmc25jvr0jesfvl6,1,58.5,59.9,2023-05-06T10:17:05.642Z,2023-05-06T10:17:07Z,4253609541,141,75.7,4253609537,56,Center,4253609543,212,13.0,4253609539,140,65.5,4253609545,213,1.0,,,,,,,,,,i3mv8ja69kgrfm3leprosfe1,Dawhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216593,103,1,1,13,39,92br3632xgmc25jvr0jesfvl6,1,65.5,75.7,2023-05-06T10:17:07.737Z,2023-05-06T10:17:10Z,4253609581,56,Left,4253609585,141,95.9,4253609589,213,1.1,4253609583,140,72.7,4253609587,212,15.7,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216611,104,1,1,13,41,92br3632xgmc25jvr0jesfvl6,1,72.7,95.9,2023-05-06T10:17:10.217Z,2023-05-06T10:17:13Z,4253609697,212,8.4,4253609693,140,68.2,4253609699,213,4.1,4253609691,56,Left,4253609695,141,85.6,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216637,105,1,1,13,45,92br3632xgmc25jvr0jesfvl6,1,67,82,2023-05-06T10:17:13.561Z,2023-05-06T10:17:17Z,4253609833,141,51.9,4253609837,213,4.1,4253609831,140,52.1,4253609829,56,Center,4253609835,212,25.8,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216653,106,1,1,13,48,92br3632xgmc25jvr0jesfvl6,1,52.1,51.9,2023-05-06T10:17:17.081Z,2023-05-06T10:17:19Z,4253609921,213,1.0,4253609917,141,75.7,4253609919,212,19.3,4253609913,56,Center,4253609915,140,62.2,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216673,107,1,1,13,51,92br3632xgmc25jvr0jesfvl6,1,62.2,75.7,2023-05-06T10:17:19.626Z,2023-05-06T10:17:22Z,4253610031,141,67.6,4253610029,140,52.6,4253610027,56,Center,4253610035,213,3.6,4253610033,212,11.5,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216697,108,1,1,13,53,92br3632xgmc25jvr0jesfvl6,1,50.8,66.4,2023-05-06T10:17:21.945Z,2023-05-06T10:17:24Z,4253610151,56,Back,4253610155,140,45.1,4253610159,212,17.0,4253610157,141,43.0,4253610161,213,4.4,,,,,,,,,,8bduzkapiw865xcl3xstzior9,Kwon Kyung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216719,109,1,1,13,56,92br3632xgmc25jvr0jesfvl6,0,44.8,36.4,2023-05-06T10:17:24.762Z,2023-05-06T10:17:30Z,4253610283,1,,4253610271,155,,4253610281,213,5.8,4253610277,141,0.0,4253610273,56,Right,4253610279,212,59.9,4253610275,140,96.4,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544216723,110,5,1,14,1,92br3632xgmc25jvr0jesfvl6,0,95.5,-1.5,2023-05-06T10:17:29.939Z,2023-05-06T10:17:32Z,4253610299,56,Right,4253610303,347,,4253610369,233,134,,,,,,,,,,,,,,,,23n7wb0am537w2rutg074gpg5,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
