id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2533406975,171,1,1,21,35,bbt5nqwufsne7r0zfa6pvpmfa,1,75.6,5.6,2023-04-15T07:25:19.257Z,2023-04-15T07:25:22Z,4189172353,212,7.2,4189172349,140,70.4,4189172347,56,Right,4189172351,141,12.5,4189172345,3,,4189172355,213,2.4,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533406985,172,1,1,21,37,bbt5nqwufsne7r0zfa6pvpmfa,0,65.8,9.7,2023-04-15T07:25:22.121Z,2023-04-15T07:38:56Z,4189172403,286,,4189172389,212,2.8,4189172383,56,Right,4189172387,141,11.1,4189172399,233,141,4189172397,236,,4189172385,140,68.3,4189172391,213,0.3,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533406979,141,74,1,21,37,9s2g5k3dlmfii452t8edaeozh,1,34.2,81.2,2023-04-15T07:25:22.122Z,2023-04-15T07:25:42Z,4189172437,233,172,4189172361,56,Back,4189172363,285,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407015,142,61,1,21,39,9s2g5k3dlmfii452t8edaeozh,1,29.1,97.1,2023-04-15T07:25:23.553Z,2023-04-15T07:39:09Z,4189172533,56,Back,,,,,,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407023,143,49,1,21,41,9s2g5k3dlmfii452t8edaeozh,1,36.3,90.8,2023-04-15T07:25:25.218Z,2023-04-15T07:39:11Z,,,,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407025,144,61,1,21,41,9s2g5k3dlmfii452t8edaeozh,0,36.3,90.8,2023-04-15T07:25:25.521Z,2023-04-15T07:25:25Z,4189172577,56,Back,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407027,145,5,1,21,42,9s2g5k3dlmfii452t8edaeozh,0,30.6,101.6,2023-04-15T07:25:26.482Z,2023-04-15T07:25:27Z,4189172581,347,,4189172579,56,Back,4189172627,233,173,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407011,173,5,1,21,42,bbt5nqwufsne7r0zfa6pvpmfa,1,69.4,-1.6,2023-04-15T07:25:26.482Z,2023-04-15T07:32:22Z,4189172523,56,Right,4189172525,347,,4189172603,233,145,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407077,174,1,1,21,44,bbt5nqwufsne7r0zfa6pvpmfa,1,71.2,0,2023-04-15T07:25:28.585Z,2023-04-15T07:25:32Z,4189172825,141,10.6,4189172819,107,,4189172821,56,Right,4189172823,140,84.7,4189172829,213,0.5,4189172827,212,16.5,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407085,175,1,1,21,47,bbt5nqwufsne7r0zfa6pvpmfa,1,84.9,5.5,2023-04-15T07:25:31.881Z,2023-04-15T07:25:32Z,4189172871,140,80.8,4189172873,141,5.5,4189172877,213,3.1,4189172875,212,4.3,4189172869,56,Right,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407099,176,1,1,21,48,bbt5nqwufsne7r0zfa6pvpmfa,1,80.8,5.5,2023-04-15T07:25:32.745Z,2023-04-15T07:25:34Z,4189172911,140,85.5,4189172909,56,Right,4189172913,141,13.8,4189172917,212,7.5,4189172921,213,0.9,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407127,177,1,1,21,50,bbt5nqwufsne7r0zfa6pvpmfa,1,85.5,13.8,2023-04-15T07:25:34.601Z,2023-04-15T07:25:55Z,4189173003,213,3.1,4189173001,212,8.1,4189172995,56,Right,4189173799,189,,4189172997,140,77.8,4189172999,141,14.1,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407145,178,1,1,21,51,bbt5nqwufsne7r0zfa6pvpmfa,1,77,15.6,2023-04-15T07:25:36.042Z,2023-04-15T07:25:38Z,4189173117,141,42.4,4189173121,213,1.4,4189173113,56,Center,4189173119,212,18.5,4189173115,140,80.1,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407149,146,45,1,21,53,9s2g5k3dlmfii452t8edaeozh,0,20.6,57.6,2023-04-15T07:25:38.169Z,2023-04-15T07:25:39Z,4189173137,285,,4189173135,56,Back,4189173183,233,179,,,,,,,,,,,,,,,,wp6f6m1vhdtygyelx9nj74oa,R. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407147,179,3,1,21,53,bbt5nqwufsne7r0zfa6pvpmfa,1,79.4,42.4,2023-04-15T07:25:38.169Z,2023-04-20T11:51:15Z,4189173131,286,,4189173167,233,146,4189173129,56,Center,4204143603,464,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407157,147,45,1,21,54,9s2g5k3dlmfii452t8edaeozh,0,20.3,61,2023-04-15T07:25:38.472Z,2023-04-15T07:25:41Z,4189173247,233,180,4189173191,285,,4189173189,56,Back,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407161,180,3,1,21,54,bbt5nqwufsne7r0zfa6pvpmfa,1,79.7,39,2023-04-15T07:25:38.472Z,2023-04-20T11:51:18Z,4189173233,233,147,4189173197,56,Center,4189173199,286,,4204143663,464,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407185,181,1,1,21,56,bbt5nqwufsne7r0zfa6pvpmfa,1,78.3,27.6,2023-04-15T07:25:40.250Z,2023-04-15T07:25:43Z,4189173279,56,Center,4189173285,212,9.8,4189173287,213,0.3,4189173283,141,31.8,4189173281,140,87.2,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407189,182,3,1,21,58,bbt5nqwufsne7r0zfa6pvpmfa,0,89,32.1,2023-04-15T07:25:42.889Z,2023-04-20T11:51:39Z,4189173371,233,148,4189173303,56,Center,4204143967,465,,4189173305,286,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407195,148,7,1,21,58,9s2g5k3dlmfii452t8edaeozh,1,11,67.9,2023-04-15T07:25:42.890Z,2023-04-20T11:51:36Z,4204143933,385,,4189173337,285,,4189173361,233,182,4189173335,56,Back,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407213,149,12,1,22,0,9s2g5k3dlmfii452t8edaeozh,1,9.3,67.6,2023-04-15T07:25:44.865Z,2023-04-15T07:25:46Z,4189173431,167,,4189173411,213,2.2,4189173407,141,88.1,4189173409,212,17.6,4189173403,56,Back,4189173405,140,0.0,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407215,150,6,1,22,0,9s2g5k3dlmfii452t8edaeozh,0,4.4,80,2023-04-15T07:25:45.113Z,2023-04-20T11:52:11Z,4189173417,56,Back,4189173509,233,183,4189173419,73,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407233,183,6,1,22,0,bbt5nqwufsne7r0zfa6pvpmfa,1,95.6,20,2023-04-15T07:25:45.113Z,2023-04-15T07:25:47Z,4189173489,75,,4189173487,56,Right,4189173503,233,150,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407589,184,1,1,22,37,bbt5nqwufsne7r0zfa6pvpmfa,1,99.5,0.5,2023-04-15T07:26:21.961Z,2023-04-20T11:52:19Z,4189174923,224,,4189174937,213,1.8,4189174939,1,,4189174917,6,,4189174931,140,89.4,4189174921,155,,4189174927,56,Center,4189174935,212,40.4,196dypy60x08uuc7cltabdcr9,K. Yuruki,4189174933,141,4204144325,20,4189174913,2,,,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407625,185,1,1,22,39,bbt5nqwufsne7r0zfa6pvpmfa,1,89.4,57.8,2023-04-15T07:26:23.312Z,2023-04-20T11:52:20Z,4189175085,212,8.7,4189175079,56,Center,4189175077,3,,4189175081,140,90.1,4189175087,213,4.8,4189175083,141,45.1,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407639,186,1,1,22,41,bbt5nqwufsne7r0zfa6pvpmfa,0,88.6,46.2,2023-04-15T07:26:25.345Z,2023-04-20T11:52:21Z,4189206621,213,0.8,4189206615,140,94.0,4189206617,141,55.3,4189206613,3,,4189206619,212,8.4,4189175147,56,Center,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536242889,883,44,1,22,42,9s2g5k3dlmfii452t8edaeozh,1,8.6,51,2023-04-15T07:26:26.434Z,2023-04-20T12:39:36Z,4204144895,285,,4204238173,233,895,4204144893,56,Back,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536242893,895,44,1,22,42,bbt5nqwufsne7r0zfa6pvpmfa,0,91.4,49,2023-04-15T07:26:26.435Z,2023-04-20T12:39:37Z,4204238177,233,883,4204144907,56,Center,4204144909,286,,,,,,,,,,,,,,,,,c1bmg5i86q1qye115yyz4qvah,M. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407629,151,8,1,22,43,9s2g5k3dlmfii452t8edaeozh,1,7,52.2,2023-04-15T07:26:27.445Z,2023-04-20T11:52:59Z,4189206739,15,,4204144725,385,,4189175099,56,Back,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407645,152,6,1,22,46,9s2g5k3dlmfii452t8edaeozh,0,4.6,36.8,2023-04-15T07:26:30.313Z,2023-04-20T11:53:20Z,4189175183,73,,4189175181,56,Back,4189175245,233,187,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533407649,187,6,1,22,46,bbt5nqwufsne7r0zfa6pvpmfa,1,95.4,63.2,2023-04-15T07:26:30.313Z,2023-04-15T07:40:15Z,4189175207,233,152,4189175193,56,Center,4189175195,73,,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408057,188,1,1,23,23,bbt5nqwufsne7r0zfa6pvpmfa,1,99.5,99.5,2023-04-15T07:27:07.433Z,2023-04-20T11:54:24Z,4189177169,141,52.1,4189177167,140,90.9,4189177175,1,,4189177161,155,,4189178567,25,,4189177173,213,4.4,4189177163,224,,4189178565,154,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,4189177157,2,4204145393,72,4189177159,6,,,,4189178563,210,16,4189177165,56,Center,4189177171,212,33.5,,,,,,,,,,,1,,,,,,,,,
2533408059,189,16,1,23,26,bbt5nqwufsne7r0zfa6pvpmfa,1,91.7,52.8,2023-04-15T07:27:10.625Z,2023-04-20T11:54:25Z,4189177189,56,Center,4189177187,17,,4189180741,214,,4189178587,29,,4189178589,154,,4189177275,15,,4189178597,103,15.2,4189178599,230,99.1,22imd9on624739u8fym5n640l,Y. Osako,4189178591,55,4204145843,396,4189177285,374,2023-04-15 08:27:10.090,,188,4204145839,395,99.1,4189178595,102,46.0,4189177279,328,,4189178601,231,4189178585,80,,4189177291,375,49.5,51.3,23:25.882,,4189177273,25,,,,,,,
2533408461,153,1,1,24,16,9s2g5k3dlmfii452t8edaeozh,1,49.7,50.1,2023-04-15T07:28:00.985Z,2023-04-20T11:54:39Z,4189179015,141,32.4,4189179021,279,G,4189179011,56,Back,4189181133,189,,4189179017,212,15.8,4189179013,140,39.9,4189179019,213,4.0,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408471,154,1,1,24,17,9s2g5k3dlmfii452t8edaeozh,0,39.5,31.5,2023-04-15T07:28:01.570Z,2023-04-20T11:54:42Z,4189179057,212,31.1,4189179059,213,5.8,4189179053,140,65.9,4189179049,155,,4189179051,56,Right,4189181207,189,,4189179055,141,10.9,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408463,190,61,1,24,19,bbt5nqwufsne7r0zfa6pvpmfa,1,36.8,79.8,2023-04-15T07:28:03.608Z,2023-04-20T11:54:45Z,4189179203,189,,4189179025,56,Back,,,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408485,155,5,1,24,24,9s2g5k3dlmfii452t8edaeozh,1,43.2,-1.5,2023-04-15T07:28:09.001Z,2023-04-15T07:32:23Z,4189179171,233,191,4189179155,347,,4189179151,56,Back,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408475,191,5,1,24,24,bbt5nqwufsne7r0zfa6pvpmfa,0,56.8,101.5,2023-04-15T07:28:09.001Z,2023-04-15T07:28:11Z,4189179201,233,155,4189179101,347,,4189179099,56,Left,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408521,156,1,1,24,27,9s2g5k3dlmfii452t8edaeozh,1,44,0,2023-04-15T07:28:11.825Z,2023-04-15T07:28:13Z,4189179323,107,,4189179329,141,8.5,4189179327,140,31.3,4189179331,212,15.1,4189179325,56,Back,4189179333,213,2.7,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408549,157,1,1,24,28,9s2g5k3dlmfii452t8edaeozh,1,29.1,19.1,2023-04-15T07:28:13.201Z,2023-04-15T07:28:16Z,4189179445,141,54.6,4189179447,212,26.9,4189179443,140,17.7,4189179449,213,2.0,4189179441,56,Back,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408589,158,1,1,24,32,9s2g5k3dlmfii452t8edaeozh,0,21.7,59.1,2023-04-15T07:28:16.419Z,2023-04-15T07:28:20Z,4189179523,212,50.5,4189179527,1,,4189179515,155,,4189179519,140,68.9,4189179521,141,73.0,4189179517,56,Center,4189179525,213,0.2,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408601,192,49,1,24,35,bbt5nqwufsne7r0zfa6pvpmfa,1,23.2,29.7,2023-04-15T07:28:20.122Z,2023-04-15T07:28:20Z,,,,,,,,,,,,,,,,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408635,193,1,1,24,37,bbt5nqwufsne7r0zfa6pvpmfa,1,19.3,35.4,2023-04-15T07:28:21.257Z,2023-04-15T07:28:24Z,4189179769,141,62.0,4189179767,140,18.5,4189179773,213,1.6,4189179765,56,Back,4189179771,212,18.1,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408735,194,1,1,24,40,bbt5nqwufsne7r0zfa6pvpmfa,1,18.1,67.8,2023-04-15T07:28:24.281Z,2023-04-15T07:28:33Z,4189180177,213,0.7,4189180165,155,,4189180171,141,95.7,4189180169,140,41.8,4189180167,56,Back,4189180175,212,31.3,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408741,195,1,1,24,49,bbt5nqwufsne7r0zfa6pvpmfa,0,14.8,97.5,2023-04-15T07:28:33.801Z,2023-04-15T07:28:34Z,4189180205,140,21.2,4189180207,141,92.0,4189180209,212,7.7,4189180213,1,,4189180203,56,Back,4189180201,157,,4189180211,213,5.8,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408761,159,49,1,24,51,9s2g5k3dlmfii452t8edaeozh,1,76.1,2.2,2023-04-15T07:28:35.603Z,2023-04-15T07:28:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bqrfxy265rurcjw7c5swwjl9m,Y. Matsumura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408799,160,1,1,24,51,9s2g5k3dlmfii452t8edaeozh,1,76.1,2.2,2023-04-15T07:28:36.001Z,2023-04-15T07:28:40Z,4189180423,56,Right,4189180429,212,9.7,4189180427,141,6.2,4189180431,213,2.9,4189180425,140,67.2,,,,,,,,,,bqrfxy265rurcjw7c5swwjl9m,Y. Matsumura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408829,161,1,1,24,55,9s2g5k3dlmfii452t8edaeozh,1,74.7,5,2023-04-15T07:28:40.097Z,2023-04-15T07:28:43Z,4189180595,212,2.9,4189180591,141,1.6,4189180585,140,76.3,4189180597,213,5.3,4189180581,56,Right,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408835,162,3,1,24,57,9s2g5k3dlmfii452t8edaeozh,1,74.5,3.2,2023-04-15T07:28:41.673Z,2023-04-20T11:55:34Z,4189180625,233,196,4189180621,56,Right,4204147723,464,,4189180623,286,,,,,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408815,196,45,1,24,57,bbt5nqwufsne7r0zfa6pvpmfa,0,25.5,96.8,2023-04-15T07:28:41.673Z,2023-04-15T07:28:45Z,4189180493,285,,4189180491,56,Back,4189180643,233,162,,,,,,,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408867,163,1,1,24,59,9s2g5k3dlmfii452t8edaeozh,1,75.9,3.2,2023-04-15T07:28:43.985Z,2023-04-15T07:42:03Z,4189180773,212,10.7,4189180771,141,15.6,4189180767,56,Right,4189180769,140,69.7,4189180775,213,2.2,,,,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408881,164,1,1,25,3,9s2g5k3dlmfii452t8edaeozh,0,66.4,29.5,2023-04-15T07:28:47.657Z,2023-04-20T11:55:59Z,4189180835,140,100.0,4189180831,155,,4189180843,1,,4189180837,141,70.1,4189180841,213,0.6,4189180833,56,Center,4189180839,212,46.0,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408883,165,5,1,25,4,9s2g5k3dlmfii452t8edaeozh,0,101.4,66.4,2023-04-15T07:28:48.713Z,2023-04-15T07:32:23Z,4189180851,346,,4189180849,56,Center,4189180889,233,197,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533408877,197,5,1,25,4,bbt5nqwufsne7r0zfa6pvpmfa,1,-1.4,33.6,2023-04-15T07:28:48.713Z,2023-04-15T07:28:50Z,4189180821,56,Back,4189180823,346,,4189180873,233,165,,,,,,,,,,,,,,,,9z3v28ssd5e50tt745583obth,H. Ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409189,198,1,1,25,36,bbt5nqwufsne7r0zfa6pvpmfa,0,3.5,39.7,2023-04-15T07:29:20.426Z,2023-04-15T07:29:25Z,4189182245,1,,4189182237,140,73.5,4189182233,124,,4189182241,212,74.3,4189182239,141,23.7,4189182235,56,Center,4189182243,213,6.1,4189182247,74,,71nmf5ieohq83rj1ah9j94a21,D. Maekawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409209,166,49,1,25,42,9s2g5k3dlmfii452t8edaeozh,1,23.8,84.1,2023-04-15T07:29:26.818Z,2023-04-15T07:29:26Z,,,,,,,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409223,167,1,1,25,42,9s2g5k3dlmfii452t8edaeozh,1,23.8,84.1,2023-04-15T07:29:26.913Z,2023-04-15T07:29:29Z,4189182413,212,34.2,4189182409,140,56.4,4189182407,56,Left,4189182417,1,,4189182411,141,84.8,4189182405,157,,4189182415,213,0.0,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409227,168,44,1,25,44,9s2g5k3dlmfii452t8edaeozh,1,57.3,81.9,2023-04-15T07:29:28.633Z,2023-04-15T07:29:29Z,4189182427,286,,4189182425,56,Left,4189182439,233,199,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409219,199,44,1,25,44,bbt5nqwufsne7r0zfa6pvpmfa,0,42.7,18.1,2023-04-15T07:29:28.634Z,2023-04-15T07:29:30Z,4189182465,233,168,4189182389,285,,4189182387,56,Back,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409239,169,1,1,25,44,9s2g5k3dlmfii452t8edaeozh,0,56.4,84.8,2023-04-15T07:29:28.962Z,2023-04-15T07:29:30Z,4189182487,168,,4189182491,140,67.7,4189182489,56,Center,4189182495,212,17.1,4189182497,213,5.5,4189182493,141,66.6,4189182485,3,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409243,200,49,1,25,46,bbt5nqwufsne7r0zfa6pvpmfa,1,31.6,48.7,2023-04-15T07:29:30.858Z,2023-04-15T07:29:31Z,,,,,,,,,,,,,,,,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409315,201,1,1,25,49,bbt5nqwufsne7r0zfa6pvpmfa,1,34.8,66.4,2023-04-15T07:29:33.850Z,2023-04-15T07:29:36Z,4189182829,56,Left,4189182835,212,28.2,4189182831,140,54.0,4189182837,213,0.8,4189182833,141,95.4,,,,,,,,,,666fx7wetbxy3ri2hlfdn8ph,Y. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409339,202,1,1,25,52,bbt5nqwufsne7r0zfa6pvpmfa,0,54,95.4,2023-04-15T07:29:36.218Z,2023-04-15T07:29:38Z,4189182945,212,27.5,4189182939,56,Center,4189182941,140,66.2,4189182937,155,,4189182947,213,5.2,4189182943,141,59.6,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409353,170,8,1,25,54,9s2g5k3dlmfii452t8edaeozh,1,30.1,34.2,2023-04-15T07:29:38.514Z,2023-04-20T11:56:36Z,4189182997,56,Back,4204148927,384,,,,,,,,,,,,,,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409407,203,1,1,25,56,bbt5nqwufsne7r0zfa6pvpmfa,1,58.6,65.5,2023-04-15T07:29:40.330Z,2023-04-15T07:29:43Z,4189183199,140,62.2,4189183197,56,Center,4189183203,212,11.8,4189183205,213,5.0,4189183201,141,49.1,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533409411,204,1,1,25,59,bbt5nqwufsne7r0zfa6pvpmfa,1,64.5,47,2023-04-15T07:29:43.545Z,2023-04-20T11:57:08Z,4204149597,168,,4189212075,141,28.7,4189212077,212,12.6,4189212079,213,4.8,4189183215,56,Center,4189212073,140,66.1,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
