id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2512590605,7,5,1,0,22,89wr6p2dkh7wjxtbwhtsruu02,0,66,101.8,2023-02-26T05:03:48.729Z,2023-02-26T05:03:50Z,4057946753,56,Left,4057946781,233,4,4057946755,347,,,,,,,,,,,,,,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590647,5,1,1,0,33,12tyw9yomy9n5cjd5po2ajx1q,1,28,0,2023-02-26T05:03:59.834Z,2023-02-26T05:12:00Z,4057946935,107,,4057959363,189,,4057946939,140,19.5,4057946945,213,2.1,4057946937,56,Back,4057946943,212,17.1,4057946941,141,19.5,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590657,6,1,1,0,34,12tyw9yomy9n5cjd5po2ajx1q,1,19.5,19.5,2023-02-26T05:04:00.906Z,2023-02-26T05:12:02Z,4057946983,56,Back,4057959421,189,,4057946987,141,45.8,4057946989,212,21.1,4057946991,213,2.1,4057946985,140,8.8,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590661,7,1,1,0,36,12tyw9yomy9n5cjd5po2ajx1q,1,8.8,45.8,2023-02-26T05:04:02.506Z,2023-02-26T05:04:05Z,4057947027,212,20.2,4057947029,213,1.4,4057947025,141,75.0,4057947021,56,Back,4057947023,140,12.5,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590673,8,1,1,0,38,12tyw9yomy9n5cjd5po2ajx1q,0,13.6,79.9,2023-02-26T05:04:05.114Z,2023-02-26T05:04:08Z,4057947077,213,0.9,4057947075,212,18.4,4057947073,141,100.0,4057947069,56,Back,4057947071,140,24.1,4057947067,155,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590671,8,5,1,0,40,89wr6p2dkh7wjxtbwhtsruu02,1,69.7,-1.8,2023-02-26T05:04:06.633Z,2023-02-26T05:04:09Z,4057947061,347,,4057947059,56,Right,4057947097,233,9,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590675,9,5,1,0,40,12tyw9yomy9n5cjd5po2ajx1q,0,30.3,101.8,2023-02-26T05:04:06.633Z,2023-02-26T05:59:26Z,4057947081,347,,4057947079,56,Back,4057947115,233,8,,,,,,,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590699,9,1,1,0,48,89wr6p2dkh7wjxtbwhtsruu02,1,64.3,0,2023-02-26T05:04:14.786Z,2023-02-26T05:04:16Z,4057947225,213,0.4,4057947215,107,,4057947223,212,9.9,4057947219,140,72.9,4057947221,141,4.4,4057947217,56,Right,,,,,,,4my8wr7hymw527avppuiojp5g,S. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590705,10,1,1,0,49,89wr6p2dkh7wjxtbwhtsruu02,1,72.2,4.4,2023-02-26T05:04:16.290Z,2023-02-26T05:12:24Z,4057947245,212,3.9,4057947243,141,5.3,4057947247,213,3.0,4057947239,56,Right,4057947241,140,68.5,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590715,11,1,1,0,50,89wr6p2dkh7wjxtbwhtsruu02,1,68.3,5.3,2023-02-26T05:04:16.947Z,2023-02-26T05:04:19Z,4057947287,140,71.3,4057947285,56,Right,4057947291,212,3.3,4057947289,141,6.7,4057947293,213,0.3,,,,,,,,,,4my8wr7hymw527avppuiojp5g,S. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590721,12,1,1,0,52,89wr6p2dkh7wjxtbwhtsruu02,0,69.4,8.9,2023-02-26T05:04:19.059Z,2023-02-26T05:12:37Z,4057947309,141,18.6,4057947305,56,Right,4057947307,140,67.2,4057947311,212,7.0,4057947313,213,1.9,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590733,10,1,1,0,54,12tyw9yomy9n5cjd5po2ajx1q,1,27.8,71.5,2023-02-26T05:04:20.634Z,2023-02-26T05:12:52Z,4057947345,212,9.2,4057947343,141,84.7,4057947347,213,1.3,4057947339,56,Back,4057947341,140,29.8,,,,,,,,,,a24vimk2li0nbswdipoih6gkq,H. Akiyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590737,11,49,1,0,55,12tyw9yomy9n5cjd5po2ajx1q,1,35.7,84.7,2023-02-26T05:04:22.250Z,2023-02-26T05:04:22Z,,,,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590751,12,4,1,0,56,12tyw9yomy9n5cjd5po2ajx1q,1,36.4,85.3,2023-02-26T05:04:23.067Z,2023-02-26T05:04:24Z,4057947427,13,,4057947435,286,,4057947429,56,Back,4057947431,152,,4057947433,265,,4057947465,233,13,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590755,13,4,1,0,56,89wr6p2dkh7wjxtbwhtsruu02,0,63.6,14.7,2023-02-26T05:04:23.068Z,2023-02-26T05:04:25Z,4057947451,152,,4057947445,13,,4057947453,265,,4057947477,233,12,4057947447,56,Right,4057947455,285,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590779,13,1,1,1,4,12tyw9yomy9n5cjd5po2ajx1q,1,33.5,80.6,2023-02-26T05:04:31.146Z,2023-02-26T05:13:19Z,4057947567,56,Back,4057961381,189,,4057947565,152,,4057947571,141,91.3,4057947573,212,12.8,4057947569,140,23.5,4057947563,5,,4057947575,213,2.5,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590789,14,1,1,1,5,12tyw9yomy9n5cjd5po2ajx1q,1,25.9,92.7,2023-02-26T05:04:32.361Z,2023-02-26T05:04:33Z,4057947611,213,0.1,4057947607,141,95.1,4057947609,212,12.6,4057947605,140,37.8,4057947603,56,Back,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590791,15,1,1,1,7,12tyw9yomy9n5cjd5po2ajx1q,0,37.8,95.1,2023-02-26T05:04:33.802Z,2023-02-26T05:13:24Z,4057947625,141,88.1,4057947629,213,5.9,4057947623,140,49.1,4057947621,56,Back,4057947627,212,12.8,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590795,14,49,1,1,9,89wr6p2dkh7wjxtbwhtsruu02,1,42.5,17.4,2023-02-26T05:04:35.891Z,2023-02-26T05:04:36Z,,,,,,,,,,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590797,15,1,1,1,9,89wr6p2dkh7wjxtbwhtsruu02,1,42.5,17.4,2023-02-26T05:04:36.178Z,2023-02-26T05:04:37Z,4057947661,140,25.7,4057947667,213,2.7,4057947659,56,Back,4057947663,141,28.8,4057947665,212,19.3,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590805,16,1,1,1,10,89wr6p2dkh7wjxtbwhtsruu02,1,25.5,29.1,2023-02-26T05:04:36.979Z,2023-02-26T05:04:40Z,4057947711,213,2.3,4057947707,141,53.1,4057947705,140,10.7,4057947709,212,22.5,4057947703,56,Back,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590813,17,1,1,1,14,89wr6p2dkh7wjxtbwhtsruu02,0,13,55.4,2023-02-26T05:04:40.787Z,2023-02-26T05:13:39Z,4057947773,56,Left,4057947777,141,88.9,4057947771,155,,4057947783,1,,4057947775,140,60.6,4057947781,213,0.4,4057947779,212,54.9,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590821,16,49,1,1,18,12tyw9yomy9n5cjd5po2ajx1q,1,39.8,6.1,2023-02-26T05:04:44.858Z,2023-02-26T05:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590831,17,1,1,1,19,12tyw9yomy9n5cjd5po2ajx1q,1,37,24.9,2023-02-26T05:04:46.410Z,2023-02-26T05:04:47Z,4057947865,213,1.1,4057947863,212,8.6,4057947861,141,36.3,4057947859,140,40.6,4057947857,56,Back,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590835,18,1,1,1,21,12tyw9yomy9n5cjd5po2ajx1q,1,40.1,36.7,2023-02-26T05:04:47.626Z,2023-02-26T05:04:49Z,4057947889,213,0.8,4057947885,141,56.6,4057947881,56,Center,4057947887,212,19.1,4057947883,140,53.0,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590847,19,1,1,1,22,12tyw9yomy9n5cjd5po2ajx1q,1,53,56.6,2023-02-26T05:04:49.418Z,2023-02-26T05:04:51Z,4057947957,141,72.1,4057947953,56,Back,4057947961,213,2.3,4057947959,212,13.9,4057947955,140,44.4,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590851,20,1,1,1,24,12tyw9yomy9n5cjd5po2ajx1q,0,44.4,72.1,2023-02-26T05:04:51.498Z,2023-02-26T05:04:52Z,4057947987,213,6.3,4057947981,140,66.7,4057947979,56,Center,4057947983,141,71.1,4057947985,212,23.4,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590855,18,49,1,1,26,89wr6p2dkh7wjxtbwhtsruu02,1,31,33,2023-02-26T05:04:53.202Z,2023-02-26T05:04:53Z,,,,,,,,,,,,,,,,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590871,19,1,1,1,28,89wr6p2dkh7wjxtbwhtsruu02,1,30.6,41.9,2023-02-26T05:04:54.867Z,2023-02-26T05:04:57Z,4057948063,56,Back,4057948067,141,44.3,4057948069,212,22.7,4057948065,140,9.0,4057948071,213,3.1,,,,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590887,20,1,1,1,30,89wr6p2dkh7wjxtbwhtsruu02,0,8.3,43.1,2023-02-26T05:04:56.915Z,2023-02-26T05:05:01Z,4057948163,157,,4057948175,1,,4057948167,140,62.2,4057948171,212,57.2,4057948165,56,Center,4057948169,141,54.8,4057948173,213,0.1,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590891,21,61,1,1,35,12tyw9yomy9n5cjd5po2ajx1q,0,39.5,42.7,2023-02-26T05:05:01.994Z,2023-02-26T05:05:02Z,4057948181,56,Back,,,,,,,,,,,,,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513714821,1017,51,1,1,36,12tyw9yomy9n5cjd5po2ajx1q,1,26.5,45.2,2023-02-26T05:05:03.123Z,2023-02-28T17:53:38Z,4063881861,169,,,,,,,,,,,,,,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590895,21,61,1,1,37,89wr6p2dkh7wjxtbwhtsruu02,1,61,51.8,2023-02-26T05:05:03.549Z,2023-02-26T05:14:13Z,4057948183,56,Center,,,,,,,,,,,,,,,,,,,,,,4ps37rz4pj6015y18vgktyynd,M. Mitsuta,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590897,22,13,1,1,38,89wr6p2dkh7wjxtbwhtsruu02,1,70.9,60.2,2023-02-26T05:05:05.067Z,2023-02-28T17:53:46Z,4057948589,77,,4057948203,22,,4057948605,231,48.9,4057948205,18,,4057948601,215,,4057948603,230,98.2,4057948597,102,59.3,4057948593,55,21,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,4057948421,72,4057948591,29,4057948599,103,51.4,4057948207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590909,22,5,1,1,41,12tyw9yomy9n5cjd5po2ajx1q,1,-0.7,41.7,2023-02-26T05:05:07.874Z,2023-02-26T05:59:27Z,4057948279,56,Back,4057948287,233,23,4057948281,346,,,,,,,,,,,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512590905,23,5,1,1,41,89wr6p2dkh7wjxtbwhtsruu02,0,100.7,58.3,2023-02-26T05:05:07.874Z,2023-02-26T05:05:09Z,4057948259,346,,4057948293,233,22,4057948257,56,Center,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591025,23,1,1,1,55,12tyw9yomy9n5cjd5po2ajx1q,1,5.4,40.6,2023-02-26T05:05:22.379Z,2023-02-26T05:05:54Z,4057948869,74,,4057948853,124,,4057948865,213,5.3,4057948861,141,22.7,4057948859,140,13.0,4057948863,212,14.6,4057948855,155,,4057948857,56,Back,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591109,24,43,1,2,0,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-02-26T05:05:27.273Z,2023-02-26T05:05:46Z,4057949265,213,0.2,4057949259,140,36.4,4057949261,141,12.3,4057949355,144,1,4057949263,212,15.6,4057949257,56,Back,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591113,25,4,1,2,14,12tyw9yomy9n5cjd5po2ajx1q,1,17.8,20.8,2023-02-26T05:05:41.154Z,2023-02-26T05:05:44Z,4057949295,285,,4057949303,233,24,4057949287,13,,4057949291,152,,4057949293,265,,4057949289,56,Back,,,,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591095,24,4,1,2,14,89wr6p2dkh7wjxtbwhtsruu02,0,82.2,79.2,2023-02-26T05:05:41.155Z,2023-02-26T05:05:45Z,4057949195,265,,4057949197,286,,4057949309,233,25,4057949191,56,Left,4057949189,13,,4057949193,152,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591183,26,1,1,2,30,12tyw9yomy9n5cjd5po2ajx1q,1,21.4,22.5,2023-02-26T05:05:57.225Z,2023-02-26T05:15:46Z,4057949693,152,,4057949697,140,13.8,4057949691,5,,4057949703,213,2.0,4057949695,56,Back,4057949701,212,21.3,4057949699,141,51.6,,,,73si74r5khd2xih6w3uc72rxl,T. Deng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591189,27,1,1,2,34,12tyw9yomy9n5cjd5po2ajx1q,0,13.6,50.7,2023-02-26T05:06:00.922Z,2023-02-26T05:06:03Z,4057949759,56,Left,4057949761,140,57.7,4057949763,141,86.2,4057949757,155,,4057949767,213,0.5,4057949769,1,,4057949765,212,52.2,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591199,25,1,1,2,37,89wr6p2dkh7wjxtbwhtsruu02,0,40.5,15.8,2023-02-26T05:06:03.795Z,2023-02-26T05:06:05Z,4057949833,213,6.2,4057949831,212,27.2,4057949823,56,Right,4057949821,3,,4057949825,140,66.4,4057949829,141,13.8,,,,,,,5c2ydgdh3f14lya3spj89m0gl,T. Shiotani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591213,28,1,1,2,39,12tyw9yomy9n5cjd5po2ajx1q,1,32.2,86.3,2023-02-26T05:06:06.249Z,2023-02-26T05:06:09Z,4057949941,213,5.2,4057949933,56,Back,4057949939,212,4.7,4057949935,140,34.3,4057949937,141,80.2,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591221,29,1,1,2,42,12tyw9yomy9n5cjd5po2ajx1q,1,34.3,80.5,2023-02-26T05:06:09.226Z,2023-02-26T05:06:10Z,4057949971,56,Back,4057949977,212,7.4,4057949973,140,31.6,4057949981,213,2.0,4057949975,141,90.6,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512591233,30,1,1,2,43,12tyw9yomy9n5cjd5po2ajx1q,1,31.6,90.6,2023-02-26T05:06:10.074Z,2023-02-26T05:06:12Z,4057950019,141,92.1,4057950021,212,10.9,4057950015,56,Back,4057950023,213,0.1,4057950017,140,41.9,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
