id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,qualifier/16/value,assist,qualifier/17/value
2544928653,182,5,1,14,56,27o8mdqno6jslcjb709sxjwyy,1,66,101.5,2023-05-07T06:18:36.542Z,2023-05-07T06:19:10Z,4257403009,56,Left,4257403011,347,,4257403149,233,153,,,,,,,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928631,180,43,1,14,57,27o8mdqno6jslcjb709sxjwyy,1,0,0,2023-05-07T06:18:37.336Z,2023-05-07T06:18:41Z,4257402853,56,Left,4257402849,3,0,4257402855,140,71.3,4257402857,141,92.4,4257402859,212,0,4257402851,168,0,4257402861,213,3.1,4257402977,144,1,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928745,183,1,1,15,18,27o8mdqno6jslcjb709sxjwyy,1,71.7,100,2023-05-07T06:18:58.304Z,2023-05-07T06:18:59Z,4257403437,140,77.9,4257403433,107,,4257403441,212,7.8,4257403435,56,Left,4257403439,141,95.4,4257403443,213,5.7,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928749,184,1,1,15,19,27o8mdqno6jslcjb709sxjwyy,1,77,94.7,2023-05-07T06:18:59.546Z,2023-05-07T06:19:00Z,4257403469,213,4.7,4257403461,56,Left,4257403463,140,77.3,4257403465,141,80.5,4257403459,155,,4257403467,212,9.7,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928773,185,1,1,15,20,27o8mdqno6jslcjb709sxjwyy,1,77.3,80.5,2023-05-07T06:19:00.312Z,2023-05-07T06:19:02Z,4257403541,140,79.4,4257403545,212,3.6,4257403539,56,Left,4257403543,141,84.7,4257403547,213,0.9,,,,,,,,,,3glv4ddtgmm6ghdpqmcgr1j6y,F. Honda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928775,186,50,1,15,22,27o8mdqno6jslcjb709sxjwyy,1,77,88.4,2023-05-07T06:19:01.804Z,2023-05-07T06:19:04Z,4257403593,233,154,4257403553,56,Left,4257403555,286,,,,,,,,,,,,,,,,,b68uhpy97bj96uyshxaqdsr9,Y. Ono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928777,154,7,1,15,22,5pol481515zvirmk6t00kerbc,1,23,11.6,2023-05-07T06:19:01.805Z,2023-05-07T06:19:03Z,4257403581,233,186,4257403565,285,,4257403563,56,Back,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928779,155,49,1,15,23,5pol481515zvirmk6t00kerbc,1,30.8,5.3,2023-05-07T06:19:02.661Z,2023-05-07T06:19:03Z,,,,,,,,,,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928807,156,1,1,15,23,5pol481515zvirmk6t00kerbc,1,30.8,5.3,2023-05-07T06:19:02.837Z,2023-05-07T06:19:08Z,4257403711,56,Back,4257403719,213,2.3,4257403713,140,13.5,4257403715,141,34.2,4257403717,212,26.8,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928821,157,1,1,15,28,5pol481515zvirmk6t00kerbc,1,22.3,23.1,2023-05-07T06:19:08.349Z,2023-05-07T06:19:10Z,4257403779,141,29.2,4257403775,56,Back,4257403783,213,0.5,4257403781,212,9.4,4257403777,140,30.3,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928827,158,3,1,15,30,5pol481515zvirmk6t00kerbc,1,32.8,31.2,2023-05-07T06:19:09.757Z,2023-05-07T06:19:11Z,4257403799,56,Back,4257403813,233,187,4257403801,285,,,,,,,,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928823,187,45,1,15,30,27o8mdqno6jslcjb709sxjwyy,0,67.2,68.8,2023-05-07T06:19:09.757Z,2023-05-07T06:19:12Z,4257403817,233,158,4257403821,286,,4257403787,56,Center,,,,,,,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928861,159,1,1,15,31,5pol481515zvirmk6t00kerbc,1,34,60,2023-05-07T06:19:11.109Z,2023-05-07T06:20:22Z,4257403987,141,96.6,4257403985,140,73.9,4257403991,213,0.5,4257403983,56,Left,4257403993,1,,4257404353,210,15,4257403989,212,48.7,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928863,160,15,1,15,38,5pol481515zvirmk6t00kerbc,1,82.7,68.2,2023-05-07T06:19:18.525Z,2023-05-07T06:19:34Z,4257404375,147,49.8,4257404355,23,,4257404003,56,Center,4257404361,29,,4257404001,18,,4257404367,102,48.5,4257404373,146,98.8,4257404363,55,159,gseaoyujse4xe4xwhlsq6sq1,Marcinho,4257404357,20,,,4257404359,78,4257404369,103,4257404395,233,188,,,,,,,,,,,,,,13.3,,,,,,,
2544928867,188,10,1,15,39,27o8mdqno6jslcjb709sxjwyy,1,3.5,48.1,2023-05-07T06:19:18.625Z,2023-05-07T06:19:34Z,4257404255,174,,4257404257,179,,4257404411,233,160,4257404031,56,Back,4257404029,182,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928879,189,52,1,15,43,27o8mdqno6jslcjb709sxjwyy,1,7.4,49.3,2023-05-07T06:19:22.913Z,2023-05-07T06:20:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928975,190,1,1,16,3,27o8mdqno6jslcjb709sxjwyy,1,14.7,46.1,2023-05-07T06:19:42.865Z,2023-05-07T06:20:10Z,4257404639,56,Back,4257404643,141,69.4,4257404645,212,18.2,4257404649,213,1.1,4257404641,140,23.3,4257405357,189,,4257404637,123,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928983,191,1,1,16,4,27o8mdqno6jslcjb709sxjwyy,1,23.3,69.4,2023-05-07T06:19:44.112Z,2023-05-07T06:21:37Z,4257405629,189,,4257404693,213,4.2,4257404685,56,Back,4257404691,212,16.0,4257404689,141,48.4,4257404687,140,16.5,,,,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928991,192,1,1,16,7,27o8mdqno6jslcjb709sxjwyy,1,17.4,48.8,2023-05-07T06:19:46.632Z,2023-05-07T06:21:39Z,4257404741,212,14.1,4257404735,56,Back,4257404737,140,19.4,4257404739,141,28.3,4257404743,213,4.9,,,,,,,,,,9r2zywyi1254rds8d2h4ne0ru,Park Il-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544928997,193,1,1,16,8,27o8mdqno6jslcjb709sxjwyy,1,19.8,29.1,2023-05-07T06:19:48.112Z,2023-05-07T06:19:49Z,4257404779,212,22.6,4257404781,213,1.1,4257404775,140,28.7,4257404773,56,Back,4257404777,141,59.3,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929009,194,1,1,16,9,27o8mdqno6jslcjb709sxjwyy,1,28.7,59.3,2023-05-07T06:19:49.064Z,2023-05-07T06:19:51Z,4257404847,140,47.3,4257404845,56,Back,4257404853,213,0.5,4257404851,212,22.4,4257404849,141,75.3,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929035,195,1,1,16,11,27o8mdqno6jslcjb709sxjwyy,1,47.3,75.3,2023-05-07T06:19:51.528Z,2023-05-07T06:19:57Z,4257404965,141,97.4,4257404963,140,75.5,4257404967,212,33.2,4257404961,56,Left,4257404969,213,0.5,4257404971,1,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929051,196,1,1,16,17,27o8mdqno6jslcjb709sxjwyy,1,75.9,97.1,2023-05-07T06:19:57.168Z,2023-05-07T06:19:59Z,4257405031,212,9.1,4257405029,141,88.3,4257405033,213,3.9,4257405025,56,Left,4257405027,140,69.4,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929059,197,1,1,16,19,27o8mdqno6jslcjb709sxjwyy,1,71.9,90,2023-05-07T06:19:59.440Z,2023-05-07T06:20:01Z,4257405095,213,5.8,4257405093,212,5.7,4257405091,141,86.5,4257405085,56,Left,4257405087,140,76.8,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929067,198,1,1,16,21,27o8mdqno6jslcjb709sxjwyy,1,77.6,86.9,2023-05-07T06:20:01.120Z,2023-05-07T06:20:03Z,4257405149,141,92.7,4257405153,213,0.2,4257405151,212,16.7,4257405145,56,Left,4257405147,140,93.1,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929073,199,1,1,16,23,27o8mdqno6jslcjb709sxjwyy,0,93.1,92.7,2023-05-07T06:20:03.080Z,2023-05-07T06:20:03Z,4257405189,140,91.4,4257405195,213,4.6,4257405191,141,65.2,4257405193,212,18.8,4257405187,56,Center,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929081,161,8,1,16,24,5pol481515zvirmk6t00kerbc,1,10.3,32.4,2023-05-07T06:20:04.589Z,2023-05-07T06:20:04Z,4257405245,56,Back,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929097,164,52,1,16,28,5pol481515zvirmk6t00kerbc,1,4.1,36,2023-05-07T06:20:08.085Z,2023-05-07T06:20:08Z,,,,,,,,,,,,,,,,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929151,165,1,1,16,36,5pol481515zvirmk6t00kerbc,1,13.4,60.8,2023-05-07T06:20:16.101Z,2023-05-07T06:20:17Z,4257405617,141,75.1,4257405615,140,12.4,4257405621,213,1.7,4257405613,56,Back,4257405619,212,9.8,4257405611,123,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929171,166,1,1,16,38,5pol481515zvirmk6t00kerbc,1,12.4,75.1,2023-05-07T06:20:17.861Z,2023-05-07T06:20:22Z,4257405749,56,Back,4257405755,212,14.7,4257405759,213,4.4,4257405753,141,54.3,4257405751,140,8.5,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929183,167,1,1,16,42,5pol481515zvirmk6t00kerbc,1,11.9,41.9,2023-05-07T06:20:22.301Z,2023-05-07T06:20:24Z,4257405839,212,15.1,4257405833,56,Back,4257405841,213,4.6,4257405835,140,10.1,4257405837,141,19.8,,,,,,,,,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929201,168,1,1,16,44,5pol481515zvirmk6t00kerbc,0,10.1,19.8,2023-05-07T06:20:24.509Z,2023-05-07T06:20:26Z,4257405931,56,Back,4257405939,213,5.8,4257405929,155,,4257405933,140,34.6,4257405935,141,0.0,4257405937,212,29.7,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929203,169,5,1,16,47,5pol481515zvirmk6t00kerbc,0,34.2,-1.6,2023-05-07T06:20:26.600Z,2023-05-07T06:20:45Z,4257405943,56,Back,4257405945,347,,4257406361,233,200,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929233,200,5,1,16,47,27o8mdqno6jslcjb709sxjwyy,1,65.8,101.6,2023-05-07T06:20:26.600Z,2023-05-07T06:20:42Z,4257406357,233,169,4257406153,56,Left,4257406155,347,,,,,,,,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929277,201,1,1,17,4,27o8mdqno6jslcjb709sxjwyy,0,69.1,100,2023-05-07T06:20:44.376Z,2023-05-07T06:20:46Z,4257406431,140,80.6,4257406429,56,Left,4257406435,212,14.0,4257406433,141,90.9,4257406437,213,5.7,4257406427,107,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929279,170,49,1,17,6,5pol481515zvirmk6t00kerbc,1,23,8.5,2023-05-07T06:20:46.397Z,2023-05-07T06:20:46Z,,,,,,,,,,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929287,171,1,1,17,7,5pol481515zvirmk6t00kerbc,1,23,8.5,2023-05-07T06:20:47.334Z,2023-05-07T06:20:48Z,4257406499,141,31.8,4257406501,212,24.8,4257406493,155,,4257406503,213,0.7,4257406495,56,Back,4257406497,140,41.2,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929291,172,61,1,17,8,5pol481515zvirmk6t00kerbc,0,41.2,31.8,2023-05-07T06:20:48.549Z,2023-05-07T06:20:48Z,4257406511,56,Back,,,,,,,,,,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929307,202,1,1,17,10,27o8mdqno6jslcjb709sxjwyy,1,58.6,64,2023-05-07T06:20:50.368Z,2023-05-07T06:20:52Z,4257406607,213,3.4,4257406599,56,Back,4257406605,212,18.6,4257406603,141,56.6,4257406601,140,41.5,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929309,203,1,1,17,11,27o8mdqno6jslcjb709sxjwyy,0,40.4,56.6,2023-05-07T06:20:50.985Z,2023-05-07T06:22:10Z,4257406615,141,44.2,4257406619,213,5.5,4257406611,56,Back,4257406613,140,49.3,4257406617,212,12.6,,,,,,,,,,cvid25qdznmh1j1lyto6dp695,M. Tashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929335,205,49,1,17,12,27o8mdqno6jslcjb709sxjwyy,1,45.5,54,2023-05-07T06:20:52.568Z,2023-05-07T06:22:08Z,,,,,,,,,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929313,173,45,1,17,13,5pol481515zvirmk6t00kerbc,0,49.8,56.8,2023-05-07T06:20:53.372Z,2023-05-07T06:22:41Z,4257409643,233,204,4257406639,56,Back,4257406641,285,,,,,,,,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929333,204,3,1,17,13,27o8mdqno6jslcjb709sxjwyy,1,50.2,43.2,2023-05-07T06:20:53.372Z,2023-05-07T06:22:39Z,4257407805,233,173,4257406797,56,Center,4257407403,286,,,,,,,,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929337,206,1,1,17,19,27o8mdqno6jslcjb709sxjwyy,1,45.5,54,2023-05-07T06:20:58.680Z,2023-05-07T06:20:59Z,4257406807,212,11.2,4257406805,141,70.2,4257406803,140,47.4,4257406801,56,Back,4257406809,213,1.4,,,,,,,,,,cpr3syuxxldolgb1a5exxvug9,Y. Naganuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929345,207,1,1,17,19,27o8mdqno6jslcjb709sxjwyy,1,47.4,70.2,2023-05-07T06:20:59.520Z,2023-05-07T06:21:00Z,4257406847,140,45.6,4257406853,213,4.2,4257406851,212,3.9,4257406845,56,Back,4257406849,141,65.2,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929347,208,1,1,17,20,27o8mdqno6jslcjb709sxjwyy,1,45.6,65.2,2023-05-07T06:21:00.167Z,2023-05-07T06:21:00Z,4257406871,212,5.1,4257406873,213,1.0,4257406867,140,48.1,4257406865,56,Back,4257406869,141,71.7,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929349,209,1,1,17,21,27o8mdqno6jslcjb709sxjwyy,1,48.1,71.7,2023-05-07T06:21:00.864Z,2023-05-07T06:21:01Z,4257406885,141,65.8,4257406883,140,43.7,4257406887,212,6.1,4257406881,56,Back,4257406889,213,3.9,,,,,,,,,,eho6q5j8oz6hw3tffv8p0erdg,T. Kikuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929357,210,1,1,17,21,27o8mdqno6jslcjb709sxjwyy,1,43.7,65.8,2023-05-07T06:21:01.440Z,2023-05-07T06:21:02Z,4257406931,213,6.2,4257406921,56,Back,4257406929,212,4.8,4257406925,140,48.2,4257406927,141,64.9,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929373,211,1,1,17,23,27o8mdqno6jslcjb709sxjwyy,1,48.2,64.9,2023-05-07T06:21:02.760Z,2023-05-07T06:21:06Z,4257407017,140,43.9,4257407015,56,Back,4257407023,213,2.8,4257407019,141,67.2,4257407021,212,4.8,,,,,,,,,,28yslyo2m2bsim5y5s7fsr0t1,K. Moriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929397,212,1,1,17,26,27o8mdqno6jslcjb709sxjwyy,1,42.5,67.8,2023-05-07T06:21:05.984Z,2023-05-07T06:21:09Z,4257407147,213,3.0,4257407145,212,12.3,4257407139,56,Back,4257407143,141,71.1,4257407141,140,31.0,,,,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929409,213,1,1,17,30,27o8mdqno6jslcjb709sxjwyy,1,31.1,70,2023-05-07T06:21:09.674Z,2023-05-07T06:21:11Z,4257407213,1,,4257407209,212,41.1,4257407201,155,,4257407207,141,11.0,4257407211,213,4.9,4257407203,56,Back,4257407205,140,39.8,,,,b2ud6d4vrv31bb5l00jzcogoa,K. Yamazaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929417,214,1,1,17,32,27o8mdqno6jslcjb709sxjwyy,0,39.8,11,2023-05-07T06:21:11.832Z,2023-05-07T06:21:14Z,4257407243,212,8.4,4257407241,141,19.5,4257407239,140,45.6,4257407245,213,0.8,4257407237,56,Back,,,,,,,,,,9b13bzxb1ihm44s5wx421v4oa,W. Harada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929421,174,8,1,17,33,5pol481515zvirmk6t00kerbc,1,58.6,91.2,2023-05-07T06:21:12.733Z,2023-05-07T06:21:12Z,4257407263,56,Left,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929431,175,49,1,17,34,5pol481515zvirmk6t00kerbc,1,68.1,89.3,2023-05-07T06:21:14.141Z,2023-05-07T06:21:14Z,,,,,,,,,,,,,,,,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929445,176,1,1,17,36,5pol481515zvirmk6t00kerbc,1,65,88.4,2023-05-07T06:21:16.254Z,2023-05-07T06:21:17Z,4257407365,141,86.8,4257407361,56,Back,4257407363,140,48.1,4257407369,213,3.2,4257407367,212,17.8,,,,,,,,,,gseaoyujse4xe4xwhlsq6sq1,Marcinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929461,177,1,1,17,37,5pol481515zvirmk6t00kerbc,1,48.1,86.8,2023-05-07T06:21:17.254Z,2023-05-07T06:21:20Z,4257407437,212,10.7,4257407435,141,71.4,4257407433,140,50.3,4257407439,213,4.9,4257407431,56,Center,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929467,178,1,1,17,41,5pol481515zvirmk6t00kerbc,1,54.2,64.5,2023-05-07T06:21:20.814Z,2023-05-07T06:21:23Z,4257407473,212,18.1,4257407467,56,Back,4257407475,213,4.3,4257407469,140,47.5,4257407471,141,40.0,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929477,179,1,1,17,43,5pol481515zvirmk6t00kerbc,1,47.3,41.5,2023-05-07T06:21:22.902Z,2023-05-07T06:21:25Z,4257407519,212,22.0,4257407517,141,72.7,4257407513,56,Back,4257407521,213,1.8,4257407515,140,41.8,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929493,180,1,1,17,45,5pol481515zvirmk6t00kerbc,1,41.9,77.2,2023-05-07T06:21:25.174Z,2023-05-07T06:21:29Z,4257407615,56,Back,4257407619,141,95.0,4257407623,213,1.4,4257407621,212,12.3,4257407617,140,43.7,,,,,,,,,,dvic19ojqq6erwene0ijta61g,K. Takai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929513,181,1,1,17,49,5pol481515zvirmk6t00kerbc,1,44.8,93.8,2023-05-07T06:21:29.270Z,2023-05-07T06:21:32Z,4257407729,140,35.2,4257407731,141,47.5,4257407733,212,33.1,4257407735,213,4.4,4257407727,56,Back,4257407737,1,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929535,182,1,1,17,53,5pol481515zvirmk6t00kerbc,1,44.4,34,2023-05-07T06:21:32.734Z,2023-05-07T06:21:35Z,4257407829,56,Right,4257407831,140,61.1,4257407837,213,5.4,4257407835,212,27.0,4257407833,141,3.8,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929553,183,1,1,17,55,5pol481515zvirmk6t00kerbc,1,58.5,5.9,2023-05-07T06:21:35.102Z,2023-05-07T06:21:38Z,4257407899,212,19.0,4257407901,213,2.8,4257407895,140,41.4,4257407893,56,Back,4257407897,141,14.9,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929567,184,1,1,17,58,5pol481515zvirmk6t00kerbc,1,39.1,23,2023-05-07T06:21:38.261Z,2023-05-07T06:21:39Z,4257407941,140,45.3,4257407945,212,16.8,4257407943,141,45.7,4257407939,56,Back,4257407947,213,1.2,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929571,185,1,1,17,59,5pol481515zvirmk6t00kerbc,0,45.3,45.7,2023-05-07T06:21:39.422Z,2023-05-07T06:21:40Z,4257407967,212,13.9,4257407965,141,33.9,4257407969,213,5.7,4257407963,140,56.1,4257407961,56,Center,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929597,215,1,1,18,1,27o8mdqno6jslcjb709sxjwyy,0,41.3,71.1,2023-05-07T06:21:40.728Z,2023-05-07T06:23:03Z,4257408053,140,66.8,4257408055,141,67.9,4257408057,212,26.9,4257408051,56,Center,4257408441,155,,4257408059,213,6.2,,,,,,,egr1qg67z829bjgvwi8508yy,S. Kawahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929593,186,44,1,18,2,5pol481515zvirmk6t00kerbc,1,35.8,31.4,2023-05-07T06:21:42.109Z,2023-05-07T06:21:44Z,4257408039,285,,4257408037,56,Back,4257408109,233,216,,,,,,,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929603,216,44,1,18,2,27o8mdqno6jslcjb709sxjwyy,0,64.2,68.6,2023-05-07T06:21:42.110Z,2023-05-07T06:22:01Z,4257408113,233,186,4257408095,56,Center,4257408097,286,,,,,,,,,,,,,,,,,ddf07flibb0j2s97fwmnuau3t,Y. Iwasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929619,187,1,1,18,2,5pol481515zvirmk6t00kerbc,1,32.5,33.1,2023-05-07T06:21:42.590Z,2023-05-07T06:21:47Z,4257408147,141,37.7,4257408143,56,Back,4257408145,140,35.4,4257408151,213,0.8,4257408141,3,,4257408149,212,4.4,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
