id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2508903045,14,1,1,0,52,12tyw9yomy9n5cjd5po2ajx1q,1,60.6,70.2,2023-02-18T05:04:52.283Z,2023-02-22T03:34:15Z,4038524379,212,26.1,4038524375,140,61.6,4038524377,141,31.9,4038531963,155,,4038524381,213,4.8,4038524373,56,Center,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841369,759,45,1,0,53,90cc40yau7yv6n8r4xs361ofd,0,38.6,71.5,2023-02-18T05:04:54.206Z,2023-02-22T05:14:32Z,4048730335,285,,4048730333,56,Back,4048788351,233,1065,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841365,1065,3,1,0,53,12tyw9yomy9n5cjd5po2ajx1q,1,61.4,28.5,2023-02-18T05:04:54.206Z,2023-02-22T05:14:32Z,4048730325,56,Center,4048730327,286,,4048788347,233,759,4048730345,465,,,,,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903053,15,1,1,0,55,12tyw9yomy9n5cjd5po2ajx1q,1,66.2,23.4,2023-02-18T05:04:55.987Z,2023-02-18T05:04:58Z,4038524433,140,65.9,4038524439,213,4.7,4038524431,56,Right,4038524437,212,12.6,4038524435,141,4.9,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903127,16,1,1,0,58,12tyw9yomy9n5cjd5po2ajx1q,1,65.9,4.9,2023-02-18T05:04:58.786Z,2023-02-18T05:09:59Z,4038524789,212,15.1,4038524783,56,Center,4038524785,140,73.3,4038524791,213,1.0,4038524787,141,23.9,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841415,760,45,1,0,59,90cc40yau7yv6n8r4xs361ofd,0,20.5,71.2,2023-02-18T05:05:00.256Z,2023-02-22T05:14:32Z,4048730555,285,,4048788363,233,1066,4048730553,56,Back,,,,,,,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841413,1066,3,1,0,59,12tyw9yomy9n5cjd5po2ajx1q,1,79.5,28.8,2023-02-18T05:05:00.256Z,2023-02-22T05:14:32Z,4048730573,465,,4048788359,233,760,4048730551,286,,4048730549,56,Center,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841447,1067,3,1,1,3,12tyw9yomy9n5cjd5po2ajx1q,0,97,17.6,2023-02-18T05:05:03.406Z,2023-02-22T03:35:04Z,4048730693,286,,4048730691,56,Right,4048730697,467,c0462ainildhz7zmyosnafmc5,4048730695,465,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903131,17,1,1,1,6,12tyw9yomy9n5cjd5po2ajx1q,1,93.2,3.7,2023-02-18T05:05:06.723Z,2023-02-18T05:05:11Z,4038524799,140,88.1,4038524805,213,2.4,4038524803,212,7.3,4038524801,141,11.1,4038524797,56,Right,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903135,18,1,1,1,8,12tyw9yomy9n5cjd5po2ajx1q,1,85,12,2023-02-18T05:05:08.483Z,2023-02-18T05:05:11Z,4038524821,213,3.0,4038524817,141,13.4,4038524815,140,79.1,4038524819,212,6.3,4038524813,56,Right,,,,,,,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903139,19,50,1,1,9,12tyw9yomy9n5cjd5po2ajx1q,1,75,14.6,2023-02-18T05:05:10.126Z,2023-02-18T05:05:14Z,4038524905,233,9,4038524829,56,Right,4038524831,286,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903149,9,7,1,1,9,90cc40yau7yv6n8r4xs361ofd,1,25,85.4,2023-02-18T05:05:10.127Z,2023-02-22T03:35:44Z,4048731069,384,,4038524877,56,Back,4038524891,233,19,4038524879,285,,,,,,,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841537,1068,61,1,1,10,12tyw9yomy9n5cjd5po2ajx1q,1,81.1,13.8,2023-02-18T05:05:10.706Z,2023-02-22T03:35:52Z,4048731115,56,Right,,,,,,,,,,,,,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903151,10,49,1,1,13,90cc40yau7yv6n8r4xs361ofd,1,30.1,76.3,2023-02-18T05:05:13.565Z,2023-02-18T05:05:13Z,,,,,,,,,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903163,11,4,1,1,14,90cc40yau7yv6n8r4xs361ofd,1,28.8,71.5,2023-02-18T05:05:15.104Z,2023-02-18T05:05:17Z,4038524943,265,,4038524937,13,,4038524945,285,,4038524993,233,20,4038524941,152,,4038524939,56,Back,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903173,20,4,1,1,14,12tyw9yomy9n5cjd5po2ajx1q,0,71.2,28.5,2023-02-18T05:05:15.105Z,2023-02-18T05:05:17Z,4038524989,265,,4038524991,286,,4038525013,233,11,4038524983,13,,4038524987,152,,4038524985,56,Center,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903283,12,1,1,1,41,90cc40yau7yv6n8r4xs361ofd,1,26.3,69,2023-02-18T05:05:41.707Z,2023-02-18T05:11:01Z,4038525801,140,64.7,4038525809,1,,4038525799,56,Center,4038525797,152,,4038525803,141,28.5,4038525795,155,,4038525793,5,,4038525805,212,48.8,bg6f1chwq529zvdu7zcsz68r9,K. Shimizu,4038525807,213,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903297,13,1,1,1,45,90cc40yau7yv6n8r4xs361ofd,1,66,28.9,2023-02-18T05:05:45.337Z,2023-02-18T05:05:48Z,4038525895,213,3.0,4038525889,140,56.5,4038525893,212,10.1,4038525887,56,Center,4038525891,141,31.2,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903321,14,1,1,1,47,90cc40yau7yv6n8r4xs361ofd,1,61.7,25.8,2023-02-18T05:05:47.927Z,2023-02-18T05:05:51Z,4038526029,141,5.5,4038526031,212,17.0,4038526027,140,71.2,4038526025,56,Right,4038526033,213,5.3,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903329,15,1,1,1,51,90cc40yau7yv6n8r4xs361ofd,0,74,6.8,2023-02-18T05:05:51.433Z,2023-02-22T03:36:55Z,4038526087,212,26.1,4038526085,141,39.5,4038526083,140,87.0,4038526079,155,,4048731765,223,,4038526077,2,,4048731767,72,,4038526089,213,1.0,ehnhef906i6z4e7hn7ae1p68l,J. Croux,4038526081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903343,21,12,1,1,53,12tyw9yomy9n5cjd5po2ajx1q,1,11.4,57.2,2023-02-18T05:05:53.604Z,2023-02-22T03:37:15Z,4038526169,15,,4038526157,212,13.1,4038526155,141,69.7,4038526159,213,0.7,4038526153,140,20.9,4038526151,56,Back,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903351,22,49,1,1,55,12tyw9yomy9n5cjd5po2ajx1q,1,20.9,69.7,2023-02-18T05:05:55.420Z,2023-02-22T03:36:58Z,,,,,,,,,,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903355,23,1,1,1,56,12tyw9yomy9n5cjd5po2ajx1q,1,20.9,69.7,2023-02-18T05:05:56.678Z,2023-02-18T05:05:57Z,4038526217,140,8.7,4038526221,212,16.6,4038526215,56,Back,4038526219,141,85.3,4038526223,213,2.4,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903385,24,1,1,1,57,12tyw9yomy9n5cjd5po2ajx1q,1,8.7,85.3,2023-02-18T05:05:57.796Z,2023-02-18T05:06:02Z,4038526339,140,13.9,4038526345,213,5.7,4038526343,212,6.6,4038526341,141,79.9,4038526337,56,Back,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841765,1069,3,1,1,59,12tyw9yomy9n5cjd5po2ajx1q,0,24.3,77.5,2023-02-18T05:05:59.466Z,2023-02-22T03:37:57Z,4048732209,465,,4048732211,467,cg2dpmeot9vtf40lnvg5scxsk,4048732205,56,Back,4048732207,285,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903389,25,4,1,2,0,12tyw9yomy9n5cjd5po2ajx1q,1,23.4,82.6,2023-02-18T05:06:01.210Z,2023-02-18T05:06:02Z,4038526357,152,,4038526361,285,,4038526355,56,Back,4038526353,13,,4038526363,233,16,4038526359,265,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903383,16,4,1,2,0,90cc40yau7yv6n8r4xs361ofd,0,76.6,17.4,2023-02-18T05:06:01.211Z,2023-02-18T05:06:03Z,4038526331,152,,4038526329,56,Right,4038526333,265,,4038526327,13,,4038526335,286,,4038526377,233,25,,,,,,,cg2dpmeot9vtf40lnvg5scxsk,S. Kitano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510841875,1070,1,1,2,9,12tyw9yomy9n5cjd5po2ajx1q,1,28.7,74.6,2023-02-18T05:06:09.386Z,2023-02-22T03:38:58Z,4048732703,5,,4048732735,189,,4048732711,141,90.5,4048732705,152,,4048732707,56,Back,4048732715,213,1.9,4048732709,140,24.7,4048732713,212,11.6,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903413,26,1,1,2,10,12tyw9yomy9n5cjd5po2ajx1q,1,16.2,90.1,2023-02-18T05:06:10.500Z,2023-02-22T03:38:48Z,4038526627,140,14.8,4038526625,56,Back,4038526633,213,4.6,4038538153,189,,4038526629,141,74.0,4038526631,212,11.0,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903415,27,1,1,2,11,12tyw9yomy9n5cjd5po2ajx1q,1,14.6,72.1,2023-02-18T05:06:12.003Z,2023-02-18T05:13:21Z,4038526651,140,23.7,4038526649,56,Back,4038526653,141,71.4,4038526655,212,9.6,4038526657,213,6.2,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903419,28,1,1,2,12,12tyw9yomy9n5cjd5po2ajx1q,1,23.7,71.4,2023-02-18T05:06:13.267Z,2023-02-18T05:06:14Z,4038526671,141,76.0,4038526669,140,28.1,4038526673,212,5.6,4038526667,56,Back,4038526675,213,0.6,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903423,29,1,1,2,13,12tyw9yomy9n5cjd5po2ajx1q,1,28.1,76,2023-02-18T05:06:14.004Z,2023-02-18T05:13:53Z,4038526693,141,76.1,4038539627,156,,4038526695,212,5.7,4038526697,213,3.1,4038526691,140,22.7,4038526689,56,Back,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903427,30,1,1,2,14,12tyw9yomy9n5cjd5po2ajx1q,1,22.7,76.1,2023-02-18T05:06:14.659Z,2023-02-18T05:06:16Z,4038526741,140,31.4,4038526743,141,92.0,4038526745,212,14.2,4038526739,56,Back,4038526747,213,0.9,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903429,31,1,1,2,16,12tyw9yomy9n5cjd5po2ajx1q,0,31.4,92,2023-02-18T05:06:16.772Z,2023-02-18T05:06:17Z,4038526757,56,Back,4038526763,212,17.0,4038526761,141,80.0,4038526755,155,,4038526759,140,45.6,4038526765,213,5.8,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903433,17,1,1,2,17,90cc40yau7yv6n8r4xs361ofd,0,54.1,20.3,2023-02-18T05:06:17.458Z,2023-02-22T03:40:20Z,4038526793,56,Right,4038526799,212,11.3,4038526791,3,,4038526797,141,11.6,4038526801,213,5.7,4038526795,140,63.3,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903447,32,44,1,2,18,12tyw9yomy9n5cjd5po2ajx1q,1,37.6,87,2023-02-18T05:06:19.147Z,2023-02-22T03:39:54Z,4038526867,285,,4038526875,233,18,4038526865,56,Back,,,,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903445,18,44,1,2,18,90cc40yau7yv6n8r4xs361ofd,0,62.4,13,2023-02-18T05:06:19.148Z,2023-02-22T03:39:53Z,4038526859,286,,4038526895,233,32,4038526857,56,Right,,,,,,,,,,,,,,,,c0462ainildhz7zmyosnafmc5,H. Okuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
