id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2542830205,5,1,1,0,10,6bus1cl4b6zdm93290r02o7cx,0,10.7,90.6,2023-05-03T05:03:39.620Z,2023-05-03T05:04:01Z,4246207355,1,,4246207347,140,33.7,4246207349,141,100.0,4246207343,157,,4246207353,213,0.3,4246207351,212,25.2,4246207345,56,Back,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830207,6,5,1,0,11,6bus1cl4b6zdm93290r02o7cx,0,35.5,101.7,2023-05-03T05:03:40.875Z,2023-05-03T05:55:09Z,4246207359,347,,4246207377,233,7,4246207357,56,Back,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830201,7,5,1,0,11,5pol481515zvirmk6t00kerbc,1,64.5,-1.7,2023-05-03T05:03:40.875Z,2023-05-03T05:03:43Z,4246207309,347,,4246207307,56,Right,4246207369,233,6,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830253,8,1,1,0,20,5pol481515zvirmk6t00kerbc,0,67.7,0,2023-05-03T05:03:50.282Z,2023-05-03T05:03:51Z,4246207517,56,Center,4246207527,1,,4246207521,141,21.9,4246207523,212,26.7,4246207519,140,87.9,4246207525,213,0.7,4246207515,107,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830259,7,1,1,0,22,6bus1cl4b6zdm93290r02o7cx,1,11.8,72.6,2023-05-03T05:03:51.889Z,2023-05-03T05:03:55Z,4246207573,56,Back,4246207575,140,24.2,4246207579,212,13.6,4246207581,213,0.3,4246207577,141,78.5,4246207571,3,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830263,8,49,1,0,25,6bus1cl4b6zdm93290r02o7cx,1,24.9,79.1,2023-05-03T05:03:55.116Z,2023-05-03T05:04:16Z,,,,,,,,,,,,,,,,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830273,9,1,1,0,25,6bus1cl4b6zdm93290r02o7cx,1,24.9,79.1,2023-05-03T05:03:55.294Z,2023-05-03T05:04:18Z,4246207625,56,Back,4246207635,1,,4246207631,212,16.4,4246207627,140,40.5,4246207633,213,0.0,4246207623,157,,4246207629,141,80.0,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830275,10,44,1,0,27,6bus1cl4b6zdm93290r02o7cx,1,37.2,80.1,2023-05-03T05:03:56.883Z,2023-05-03T05:03:59Z,4246207699,233,9,4246207645,285,,4246207643,56,Back,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830285,9,44,1,0,27,5pol481515zvirmk6t00kerbc,0,62.8,19.9,2023-05-03T05:03:56.884Z,2023-05-03T05:03:59Z,4246207693,286,,4246207709,233,10,4246207691,56,Right,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830277,11,1,1,0,27,6bus1cl4b6zdm93290r02o7cx,0,41,77.6,2023-05-03T05:03:57.250Z,2023-05-03T05:06:19Z,4246207657,213,3.7,4246207651,140,36.0,4246207653,141,72.3,4246207661,156,,4246207649,56,Back,4246207655,212,6.4,4246207647,3,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830309,10,1,1,0,32,5pol481515zvirmk6t00kerbc,0,64.3,16.7,2023-05-03T05:04:01.535Z,2023-05-03T05:04:12Z,4246207809,141,28.0,4246207811,212,8.4,4246207803,3,,4246207805,56,Center,4246207807,140,67.6,4246207813,213,1.1,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830307,12,4,1,0,33,6bus1cl4b6zdm93290r02o7cx,1,31,69.8,2023-05-03T05:04:02.727Z,2023-05-03T05:04:04Z,4246207799,265,,4246207793,13,,4246207801,285,,4246207795,56,Back,4246207797,152,,4246207837,233,11,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830313,11,4,1,0,33,5pol481515zvirmk6t00kerbc,0,69,30.2,2023-05-03T05:04:02.728Z,2023-05-03T05:04:04Z,4246207819,13,,4246207825,265,,4246207823,152,,4246207827,286,,4246207821,56,Center,4246207841,233,12,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830505,13,1,1,1,48,6bus1cl4b6zdm93290r02o7cx,1,31.8,61.7,2023-05-03T05:05:17.859Z,2023-05-03T05:05:32Z,4246208955,152,,4246208965,213,5.8,4246208961,141,24.7,4246208953,157,,4246208967,1,,4246208959,140,75.7,4246208951,5,,4246208963,212,52.5,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,4246208957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830509,14,44,1,1,49,6bus1cl4b6zdm93290r02o7cx,1,74.2,21,2023-05-03T05:05:18.998Z,2023-05-03T05:05:20Z,4246208971,56,Right,4246208979,233,12,4246208973,286,,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830499,12,44,1,1,49,5pol481515zvirmk6t00kerbc,0,25.8,79,2023-05-03T05:05:18.999Z,2023-05-03T05:05:21Z,4246208923,285,,4246208921,56,Back,4246208989,233,14,,,,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830513,15,1,1,1,49,6bus1cl4b6zdm93290r02o7cx,0,75.7,24.3,2023-05-03T05:05:19.010Z,2023-05-03T06:07:32Z,4246209001,140,84.2,4246208999,56,Center,4246209007,213,0.4,4246209003,141,30.6,4246208997,168,,4246208995,3,,4246209005,212,9.9,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830515,13,1,1,1,51,5pol481515zvirmk6t00kerbc,0,13.4,66.7,2023-05-03T05:05:20.441Z,2023-05-03T05:05:21Z,4246209025,140,23.3,4246209027,141,86.8,4246209021,3,,4246209031,213,0.9,4246209029,212,17.2,4246209023,56,Back,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830533,16,2,1,1,53,6bus1cl4b6zdm93290r02o7cx,1,75.4,18,2023-05-03T05:05:22.416Z,2023-05-03T05:08:45Z,4246213353,3,,4246213347,7,5y6uy0cw3emtxukzgl1xeb4l,4246209111,56,Center,4246209115,141,32.6,4246209113,140,87.2,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830539,15,55,1,1,53,5pol481515zvirmk6t00kerbc,1,15.7,69,2023-05-03T05:05:22.417Z,2023-05-03T05:52:47Z,,,,,,,,,,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830543,17,43,1,1,53,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-05-03T05:05:23.009Z,2023-05-03T05:08:32Z,4246209155,56,Center,4246209157,286,0,4246213129,144,44,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830523,14,43,1,1,53,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-03T05:05:23.010Z,2023-05-03T05:08:29Z,4246209175,233,17,4246209071,285,0,4246209069,56,Back,4246213045,144,44,,,,,,,,,,,,,17l12ufk09zlrm2w8xbxxtl1x,S. Kurumaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830545,18,43,1,1,54,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-05-03T05:05:23.560Z,2023-05-03T05:08:36Z,4246209463,7,158212,4246209425,141,28.9,4246209471,3,0,4246209423,140,87.3,4246209165,56,Center,4246213189,144,2,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830541,16,43,1,1,56,5pol481515zvirmk6t00kerbc,1,0,0,2023-05-03T05:05:26.112Z,2023-05-03T05:05:33Z,4246209151,56,Back,4246209335,144,5,4246209153,347,0,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830631,17,1,1,2,18,5pol481515zvirmk6t00kerbc,1,15.9,69,2023-05-03T05:05:47.586Z,2023-05-03T05:05:51Z,4246209631,241,,4246209627,155,,4246209637,141,5.5,4246209639,212,71.9,4246209629,196,,4246209633,56,Right,4246209641,213,5.6,4246209643,1,,88d8c6vvmo62h0lnbbo1t9i39,N. Kamifukumoto,4246209625,5,,4246209635,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830637,18,44,1,2,22,5pol481515zvirmk6t00kerbc,1,69.1,8.9,2023-05-03T05:05:51.560Z,2023-05-03T05:05:53Z,4246209661,286,,4246209667,233,19,4246209659,56,Right,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830635,19,44,1,2,22,6bus1cl4b6zdm93290r02o7cx,0,30.9,91.1,2023-05-03T05:05:51.561Z,2023-05-03T05:05:53Z,4246209655,56,Back,4246209675,233,18,4246209657,285,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830641,19,1,1,2,22,5pol481515zvirmk6t00kerbc,0,70.7,5.5,2023-05-03T05:05:52.039Z,2023-05-03T06:07:27Z,4246209681,56,Center,4246209687,212,14.5,4246209689,213,1.1,4246209679,3,,4246209683,140,76.5,4246209685,141,24.9,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830643,20,49,1,2,25,6bus1cl4b6zdm93290r02o7cx,1,22.9,79.7,2023-05-03T05:05:54.977Z,2023-05-03T05:05:55Z,,,,,,,,,,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830649,21,1,1,2,25,6bus1cl4b6zdm93290r02o7cx,1,22.9,79.7,2023-05-03T05:05:55.127Z,2023-05-03T05:05:58Z,4246209731,141,86.2,4246209727,56,Back,4246209729,140,28.3,4246209733,212,7.2,4246209735,213,0.7,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830659,22,1,1,2,29,6bus1cl4b6zdm93290r02o7cx,1,30.1,88.9,2023-05-03T05:05:59.102Z,2023-05-03T05:10:00Z,4246209783,212,29.3,4246209785,213,6.2,4246209779,140,57.8,4246214635,155,,4246209777,56,Left,4246209781,141,83.3,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830661,23,50,1,2,30,6bus1cl4b6zdm93290r02o7cx,1,57.8,87,2023-05-03T05:06:00.205Z,2023-05-03T05:06:03Z,4246209789,56,Left,4246209811,233,20,4246209791,286,,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830657,20,7,1,2,30,5pol481515zvirmk6t00kerbc,0,42.2,13,2023-05-03T05:06:00.206Z,2023-05-03T05:06:03Z,4246209807,233,23,4246209769,56,Back,4246209771,285,,,,,,,,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830673,24,1,1,2,33,6bus1cl4b6zdm93290r02o7cx,1,56.4,85.4,2023-05-03T05:06:02.743Z,2023-05-03T05:06:04Z,4246209845,141,92.1,4246209847,212,4.8,4246209841,56,Left,4246209843,140,57.9,4246209849,213,1.2,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830677,25,1,1,2,35,6bus1cl4b6zdm93290r02o7cx,1,58.4,92.9,2023-05-03T05:06:04.760Z,2023-05-03T05:06:05Z,4246209865,212,4.7,4246209863,141,86.3,4246209859,56,Left,4246209861,140,57.2,4246209867,213,4.4,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830679,26,1,1,2,36,6bus1cl4b6zdm93290r02o7cx,1,57.2,86.3,2023-05-03T05:06:05.684Z,2023-05-03T05:06:07Z,4246209885,141,92.3,4246209889,213,1.3,4246209883,140,58.1,4246209881,56,Left,4246209887,212,4.2,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830691,27,1,1,2,37,6bus1cl4b6zdm93290r02o7cx,1,57.6,91.8,2023-05-03T05:06:06.872Z,2023-05-03T05:06:08Z,4246209935,212,3.6,4246209931,140,55.4,4246209937,213,2.3,4246209933,141,95.9,4246209929,56,Left,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830695,28,1,1,2,38,6bus1cl4b6zdm93290r02o7cx,1,55.4,95.9,2023-05-03T05:06:07.857Z,2023-05-03T05:06:09Z,4246209969,213,5.4,4246209963,140,60.3,4246209961,56,Left,4246209967,212,7.7,4246209965,141,87.5,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830699,29,61,1,2,40,6bus1cl4b6zdm93290r02o7cx,0,60.3,87.5,2023-05-03T05:06:09.329Z,2023-05-03T05:10:43Z,4246209977,56,Left,,,,,,,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830697,21,49,1,2,40,5pol481515zvirmk6t00kerbc,1,29.2,3.1,2023-05-03T05:06:09.430Z,2023-05-03T05:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830705,22,1,1,2,40,5pol481515zvirmk6t00kerbc,1,29.2,3.1,2023-05-03T05:06:10.008Z,2023-05-03T05:06:10Z,4246209997,140,32.4,4246210003,213,0.1,4246209999,141,3.8,4246210001,212,3.4,4246209995,56,Back,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830707,23,1,1,2,41,5pol481515zvirmk6t00kerbc,1,32.4,3.8,2023-05-03T05:06:10.717Z,2023-05-03T05:06:11Z,4246210017,213,1.9,4246210009,56,Back,4246210011,140,30.2,4246210013,141,14.9,4246210015,212,7.9,,,,,,,,,,1zajsokdkegr6kia745i27omi,Y. Wakizaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830711,24,1,1,2,41,5pol481515zvirmk6t00kerbc,1,30.2,14.9,2023-05-03T05:06:11.287Z,2023-05-03T05:06:12Z,4246210035,213,0.2,4246210033,212,6.8,4246210029,140,36.6,4246210031,141,16.7,4246210027,56,Back,,,,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830717,25,1,1,2,42,5pol481515zvirmk6t00kerbc,1,37.5,17.1,2023-05-03T05:06:12.020Z,2023-05-03T05:06:13Z,4246210049,56,Back,4246210057,213,1.5,4246210051,140,38.7,4246210053,141,33.9,4246210055,212,11.5,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830719,26,1,1,2,43,5pol481515zvirmk6t00kerbc,0,38.7,33.9,2023-05-03T05:06:12.907Z,2023-05-03T05:06:13Z,4246210067,140,40.2,4246210073,213,5.1,4246210069,141,27.7,4246210071,212,4.5,4246210065,56,Back,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830723,30,61,1,2,44,6bus1cl4b6zdm93290r02o7cx,1,54.6,69.9,2023-05-03T05:06:14.017Z,2023-05-03T05:12:25Z,4246210095,56,Center,,,,,,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830731,27,1,1,2,45,5pol481515zvirmk6t00kerbc,1,36.5,31.3,2023-05-03T05:06:14.542Z,2023-05-03T05:06:17Z,4246210135,212,41.6,4246210133,141,89.3,4246210139,1,,4246210129,56,Back,4246210131,140,49.1,4246210137,213,1.2,,,,,,,edb7mugbc0u6ke0rk67po87o5,João Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830759,28,1,1,2,48,5pol481515zvirmk6t00kerbc,1,56.5,91.2,2023-05-03T05:06:17.587Z,2023-05-03T05:06:32Z,4246210255,213,6.1,4246210247,56,Left,4246210437,210,13,4246210249,140,91.0,4246210253,212,36.8,4246210257,1,,4246210251,141,82.0,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830761,29,13,1,2,53,5pol481515zvirmk6t00kerbc,1,87.8,74.7,2023-05-03T05:06:22.401Z,2023-05-03T05:06:32Z,4246210439,20,,4246210457,215,,4246210451,102,36.1,4246210265,64,,4246210267,56,Center,4246210263,22,,4246210455,103,48.6,4246210463,230,98.1,1m492fb1pd8amxhgextvoonsa,D. Tono,4246210445,29,,4246210465,231,53.2,,4246210443,81,4246210441,120,4246210447,55,28,,,,,,,,,,,,,,,,,,,,
