id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2544142419,166,1,1,19,59,1f3ehp8p9yi8reamghry4p76t,1,55.2,30.6,2023-05-06T05:23:09.566Z,2023-05-06T05:23:11Z,4253219573,141,33.3,4253219569,56,Center,4253219575,212,9.2,4253219567,3,,4253219571,140,63.8,4253219577,213,0.2,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142421,167,1,1,20,1,1f3ehp8p9yi8reamghry4p76t,1,63.9,33.3,2023-05-06T05:23:11.132Z,2023-05-06T05:23:12Z,4253219585,56,Center,4253219583,168,,4253219593,213,6.3,4253219591,212,8.8,4253219587,140,72.3,4253219589,141,33.0,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142431,168,49,1,20,4,1f3ehp8p9yi8reamghry4p76t,1,71.2,25.9,2023-05-06T05:23:14.173Z,2023-05-06T05:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142435,169,1,1,20,4,1f3ehp8p9yi8reamghry4p76t,1,71.2,25.9,2023-05-06T05:23:14.332Z,2023-05-06T05:23:16Z,4253219635,212,14.4,4253219633,141,6.5,4253219631,140,65.6,4253219629,56,Right,4253219637,213,4.3,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142437,170,50,1,20,5,1f3ehp8p9yi8reamghry4p76t,1,67.8,3.8,2023-05-06T05:23:15.457Z,2023-05-06T05:23:17Z,4253219641,56,Right,4253219657,233,206,4253219643,286,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142439,206,7,1,20,5,e90fnsgtnamze3yssxpg392eb,1,32.2,96.2,2023-05-06T05:23:15.458Z,2023-05-06T05:23:19Z,4253219647,285,,4253219701,167,,4253219649,233,170,4253219645,56,Back,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142447,171,5,1,20,8,1f3ehp8p9yi8reamghry4p76t,1,64.6,-1.4,2023-05-06T05:23:17.996Z,2023-05-06T05:23:30Z,4253219711,233,207,4253219685,56,Right,4253219687,347,,4253219827,361,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142451,207,5,1,20,8,e90fnsgtnamze3yssxpg392eb,0,35.4,101.4,2023-05-06T05:23:17.996Z,2023-05-06T05:37:41Z,4253219811,361,,4253219705,347,,4253219703,56,Back,4253219715,233,171,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142459,172,1,1,20,12,1f3ehp8p9yi8reamghry4p76t,0,69,0,2023-05-06T05:23:22.364Z,2023-05-06T05:23:23Z,4253219743,1,,4253219733,56,Right,4253219735,140,94.1,4253219737,141,16.2,4253219731,107,,4253219739,212,29.1,4253219741,213,0.4,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142457,208,49,1,20,12,e90fnsgtnamze3yssxpg392eb,1,7.2,79.1,2023-05-06T05:23:22.700Z,2023-05-06T05:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142467,209,1,1,20,15,e90fnsgtnamze3yssxpg392eb,0,9.1,93.5,2023-05-06T05:23:25.005Z,2023-05-06T05:23:28Z,4253219769,140,11.5,4253219775,213,0.3,4253219795,236,,4253219765,157,,4253219771,141,94.7,4253219801,286,,4253219767,56,Back,4253219773,212,2.6,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,4253219797,233,173,4253219777,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142471,173,74,1,20,15,1f3ehp8p9yi8reamghry4p76t,1,87.9,4.6,2023-05-06T05:23:25.006Z,2023-05-06T05:37:43Z,4253219789,285,,4253219803,233,209,4253219787,56,Right,,,,,,,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142473,174,5,1,20,16,1f3ehp8p9yi8reamghry4p76t,0,85,-1.3,2023-05-06T05:23:26.324Z,2023-05-06T05:37:41Z,4253219809,347,,4253219807,56,Right,4253219819,233,210,,,,,,,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142469,210,5,1,20,16,e90fnsgtnamze3yssxpg392eb,1,15,101.3,2023-05-06T05:23:26.324Z,2023-05-06T05:23:29Z,4253219781,347,,4253219779,56,Back,4253219813,233,174,,,,,,,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142511,211,1,1,20,34,e90fnsgtnamze3yssxpg392eb,1,21.4,100,2023-05-06T05:23:44.960Z,2023-05-06T05:23:48Z,4253219977,107,,4253219979,56,Back,4253219983,141,94.5,4253219985,212,19.6,4253219987,213,6.0,4253219981,140,39.5,,,,,,,dqdflrd7ox6ord50i2qwu0416,K. Bangnagande,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142513,212,50,1,20,37,e90fnsgtnamze3yssxpg392eb,1,39.2,93.4,2023-05-06T05:23:47.836Z,2023-05-06T05:23:49Z,4253219997,286,,4253219995,56,Back,4253220025,233,175,,,,,,,,,,,,,,,,elwh2hvzlbju52obpqmh39vxl,Perotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142505,175,7,1,20,37,1f3ehp8p9yi8reamghry4p76t,0,60.8,6.6,2023-05-06T05:23:47.837Z,2023-05-06T05:23:49Z,4253219963,56,Right,4253219965,285,,4253220017,233,212,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142525,213,1,1,20,40,e90fnsgtnamze3yssxpg392eb,1,34.8,94.4,2023-05-06T05:23:50.689Z,2023-05-06T05:23:51Z,4253220045,56,Back,4253220051,212,6.2,4253220047,140,40.5,4253220053,213,0.3,4253220049,141,96.9,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142527,214,50,1,20,40,e90fnsgtnamze3yssxpg392eb,1,40.7,97,2023-05-06T05:23:50.748Z,2023-05-06T05:23:52Z,4253220059,56,Back,4253220061,286,,4253220067,233,176,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142523,176,7,1,20,40,1f3ehp8p9yi8reamghry4p76t,0,59.3,3,2023-05-06T05:23:50.749Z,2023-05-06T05:23:52Z,4253220063,233,214,4253220041,56,Right,4253220043,285,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142531,215,1,1,20,43,e90fnsgtnamze3yssxpg392eb,1,34.6,94.5,2023-05-06T05:23:53.267Z,2023-05-06T05:23:55Z,4253220081,140,9.3,4253220087,213,3.7,4253220085,212,30.6,4253220083,141,72.3,4253220079,56,Back,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142537,216,1,1,20,45,e90fnsgtnamze3yssxpg392eb,0,12.2,73.2,2023-05-06T05:23:55.144Z,2023-05-06T05:23:57Z,4253220113,140,54.7,4253220115,141,64.2,4253220121,1,,4253220109,155,,4253220111,56,Center,4253220119,213,6.1,4253220117,212,45.0,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142545,177,1,1,20,47,1f3ehp8p9yi8reamghry4p76t,0,45.3,34.8,2023-05-06T05:23:57.836Z,2023-05-06T05:23:59Z,4253220147,212,25.2,4253220141,56,Center,4253220149,213,0.8,4253220139,3,,4253220143,140,62.2,4253220145,141,61.2,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142547,217,61,1,20,49,e90fnsgtnamze3yssxpg392eb,0,33.7,36.9,2023-05-06T05:23:59.267Z,2023-05-06T05:23:59Z,4253220151,56,Back,,,,,,,,,,,,,,,,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142553,178,49,1,20,51,1f3ehp8p9yi8reamghry4p76t,1,65.7,47.6,2023-05-06T05:24:01.390Z,2023-05-06T05:24:01Z,,,,,,,,,,,,,,,,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142555,179,1,1,20,51,1f3ehp8p9yi8reamghry4p76t,1,65.7,47.6,2023-05-06T05:24:01.468Z,2023-05-06T05:24:03Z,4253220179,212,4.5,4253220177,141,43.4,4253220175,140,62.4,4253220173,56,Center,4253220181,213,3.8,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142561,180,1,1,20,53,1f3ehp8p9yi8reamghry4p76t,1,62.4,43.1,2023-05-06T05:24:03.228Z,2023-05-06T05:24:05Z,4253220207,212,26.0,4253220209,213,1.3,4253220201,56,Left,4253220205,141,79.7,4253220203,140,69.6,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142565,181,3,1,20,54,1f3ehp8p9yi8reamghry4p76t,0,77.6,72.2,2023-05-06T05:24:04.928Z,2023-05-06T05:24:07Z,4253220219,286,,4253220217,56,Center,4253220233,233,218,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142567,218,7,1,20,54,e90fnsgtnamze3yssxpg392eb,1,22.4,27.8,2023-05-06T05:24:04.929Z,2023-05-06T05:24:06Z,4253220221,56,Back,4253220225,233,181,4253220223,285,,,,,,,,,,,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142569,219,49,1,20,55,e90fnsgtnamze3yssxpg392eb,1,26.1,24.7,2023-05-06T05:24:05.931Z,2023-05-06T05:24:06Z,,,,,,,,,,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142573,220,1,1,20,59,e90fnsgtnamze3yssxpg392eb,0,36,12.2,2023-05-06T05:24:09.338Z,2023-05-06T05:24:12Z,4253220257,140,40.9,4253220261,212,5.3,4253220259,141,10.4,4253220263,213,6.0,4253220255,56,Back,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142575,182,8,1,21,0,1f3ehp8p9yi8reamghry4p76t,1,59.6,92.3,2023-05-06T05:24:10.732Z,2023-05-06T05:24:11Z,4253220265,56,Left,,,,,,,,,,,,,,,,,,,,,,1bjh7t56w2jg6berm300782c5,H. Miyazawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142583,183,49,1,21,3,1f3ehp8p9yi8reamghry4p76t,1,31.7,97.4,2023-05-06T05:24:13.085Z,2023-05-06T05:24:13Z,,,,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142587,184,1,1,21,4,1f3ehp8p9yi8reamghry4p76t,0,31.7,97.4,2023-05-06T05:24:14.238Z,2023-05-06T05:24:14Z,4253220305,140,60.6,4253220303,56,Left,4253220311,213,6.1,4253220309,212,30.9,4253220301,157,,4253220307,141,89.0,4253220313,1,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142591,221,49,1,21,5,e90fnsgtnamze3yssxpg392eb,1,34.4,17.4,2023-05-06T05:24:15.648Z,2023-05-06T05:24:15Z,,,,,,,,,,,,,,,,,,,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142599,222,1,1,21,6,e90fnsgtnamze3yssxpg392eb,1,34.5,20.1,2023-05-06T05:24:16.111Z,2023-05-06T05:24:19Z,4253220347,56,Back,4253220355,213,2.3,4253220353,212,23.3,4253220349,140,19.6,4253220351,141,45.4,,,,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142611,224,1,1,21,15,e90fnsgtnamze3yssxpg392eb,0,22.6,38.4,2023-05-06T05:24:25.264Z,2023-05-06T05:37:36Z,4253228789,1,,4253220417,141,12.2,4253220411,155,,4253220419,212,37.8,4253220421,213,5.8,4253220413,56,Right,4253220415,140,54.4,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142621,185,44,1,21,18,1f3ehp8p9yi8reamghry4p76t,1,41.3,90,2023-05-06T05:24:28.669Z,2023-05-06T05:24:29Z,4253220463,233,225,4253220461,285,,4253220459,56,Back,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142619,225,44,1,21,18,e90fnsgtnamze3yssxpg392eb,0,58.7,10,2023-05-06T05:24:28.670Z,2023-05-06T05:24:31Z,4253220491,233,185,4253220455,286,,4253220453,56,Right,,,,,,,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142625,186,1,1,21,19,1f3ehp8p9yi8reamghry4p76t,0,38.9,91.4,2023-05-06T05:24:29.180Z,2023-05-06T05:24:30Z,4253220477,141,90.8,4253220471,3,,4253220479,212,15.3,4253220481,213,6.3,4253220473,56,Left,4253220475,140,53.5,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142631,226,4,1,21,23,e90fnsgtnamze3yssxpg392eb,1,43.8,7.9,2023-05-06T05:24:33.436Z,2023-05-06T05:24:35Z,4253220511,295,,4253220517,286,,4253220509,13,,4253220533,233,187,4253220515,152,,4253220513,56,Back,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142633,187,4,1,21,23,1f3ehp8p9yi8reamghry4p76t,0,56.2,92.1,2023-05-06T05:24:33.437Z,2023-05-06T05:24:39Z,4253220537,233,226,4253220591,295,,4253220519,13,,4253220523,56,Left,4253220525,152,,4253220527,285,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142635,227,1,1,21,26,e90fnsgtnamze3yssxpg392eb,1,41.6,9.8,2023-05-06T05:24:35.997Z,2023-05-06T05:24:37Z,4253220549,5,,4253220559,212,10.5,4253220551,152,,4253220561,213,2.9,4253220557,141,14.0,4253220555,140,32.0,4253220553,56,Back,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142641,228,1,1,21,27,e90fnsgtnamze3yssxpg392eb,1,32.2,13.2,2023-05-06T05:24:37.146Z,2023-05-06T05:24:39Z,4253220587,213,6.0,4253220581,140,51.8,4253220579,56,Right,4253220585,212,21.6,4253220583,141,3.7,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142643,229,1,1,21,29,e90fnsgtnamze3yssxpg392eb,1,46.3,4.6,2023-05-06T05:24:39.087Z,2023-05-06T05:24:40Z,4253220611,212,4.3,4253220607,140,45.1,4253220609,141,10.6,4253220605,56,Back,4253220613,213,1.9,,,,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142651,230,1,1,21,30,e90fnsgtnamze3yssxpg392eb,1,43.4,7.3,2023-05-06T05:24:40.690Z,2023-05-06T05:24:43Z,4253220639,212,8.2,4253220637,141,2.8,4253220641,213,3.5,4253220633,56,Back,4253220635,140,36.2,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142655,231,1,1,21,33,e90fnsgtnamze3yssxpg392eb,0,36.2,3.1,2023-05-06T05:24:43.308Z,2023-05-06T05:24:46Z,4253220657,212,31.1,4253220659,213,0.5,4253220651,56,Center,4253220655,141,26.5,4253220649,155,,4253220653,140,61.6,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142653,188,44,1,21,34,1f3ehp8p9yi8reamghry4p76t,1,37.2,72.6,2023-05-06T05:24:44.349Z,2023-05-06T05:24:45Z,4253220647,285,,4253220691,233,232,4253220645,56,Back,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142657,232,44,1,21,34,e90fnsgtnamze3yssxpg392eb,0,62.8,27.4,2023-05-06T05:24:44.350Z,2023-05-06T05:24:46Z,4253220699,233,188,4253220665,286,,4253220663,56,Center,,,,,,,,,,,,,,,,elwh2hvzlbju52obpqmh39vxl,Perotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142659,189,1,1,21,34,1f3ehp8p9yi8reamghry4p76t,0,36.1,71.8,2023-05-06T05:24:44.412Z,2023-05-06T05:24:45Z,4253220671,140,42.3,4253220677,213,0.3,4253220675,212,6.9,4253220669,56,Back,4253220673,141,75.1,4253220667,3,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142667,233,1,1,21,36,e90fnsgtnamze3yssxpg392eb,1,59.6,29.7,2023-05-06T05:24:46.014Z,2023-05-06T05:24:48Z,4253220713,212,12.2,4253220707,56,Center,4253220715,213,1.8,4253220709,140,57.4,4253220711,141,47.3,,,,,,,,,,5tkfqt3adzkyb7rxjdni12vh1,R. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142671,234,1,1,21,38,e90fnsgtnamze3yssxpg392eb,1,62.2,51.8,2023-05-06T05:24:48.450Z,2023-05-06T05:24:50Z,4253220731,213,1.4,4253220723,56,Center,4253220725,140,63.2,4253220729,212,7.4,4253220727,141,62.6,,,,,,,,,,63245yg2ywq2p2s85w4vdokd0,K. Matsuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142675,235,1,1,21,40,e90fnsgtnamze3yssxpg392eb,0,66.3,65.5,2023-05-06T05:24:50.138Z,2023-05-06T05:24:52Z,4253220751,213,0.1,4253220745,140,75.0,4253220743,56,Center,4253220747,141,66.6,4253220749,212,9.2,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142679,190,8,1,21,42,1f3ehp8p9yi8reamghry4p76t,1,30.1,27.3,2023-05-06T05:24:52.221Z,2023-05-06T05:24:52Z,4253220757,56,Back,,,,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142681,191,49,1,21,43,1f3ehp8p9yi8reamghry4p76t,1,20.7,23.6,2023-05-06T05:24:53.133Z,2023-05-06T05:24:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142689,192,1,1,21,46,1f3ehp8p9yi8reamghry4p76t,0,24.7,33,2023-05-06T05:24:56.750Z,2023-05-06T05:24:57Z,4253220785,155,,4253220797,1,,4253220791,141,65.2,4253220789,140,49.1,4253220787,56,Back,4253220793,212,33.7,4253220795,213,0.7,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142693,236,1,1,21,48,e90fnsgtnamze3yssxpg392eb,1,54.1,35.5,2023-05-06T05:24:58.152Z,2023-05-06T05:24:59Z,4253220811,141,49.3,4253220807,56,Center,4253220809,140,55.9,4253220805,3,,4253220813,212,9.6,4253220815,213,1.4,,,,,,,1q1n8bmn35in4nmq096zcwk5w,S. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142695,237,49,1,21,49,e90fnsgtnamze3yssxpg392eb,1,56,41.8,2023-05-06T05:24:59.185Z,2023-05-06T05:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142699,238,1,1,21,50,e90fnsgtnamze3yssxpg392eb,1,58.4,31.2,2023-05-06T05:25:00.625Z,2023-05-06T05:25:02Z,4253220829,141,37.1,4253220831,212,11.1,4253220827,140,68.3,4253220833,213,0.4,4253220825,56,Center,,,,,,,,,,8k94yjnb64nf994hbmpaiieol,K. Koizumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142701,239,1,1,21,52,e90fnsgtnamze3yssxpg392eb,0,69.4,40.4,2023-05-06T05:25:02.845Z,2023-05-06T05:25:04Z,4253220847,212,4.9,4253220841,56,Center,4253220849,213,5.8,4253220843,140,73.5,4253220845,141,37.1,,,,,,,,,,1t02yvbqtxoq0xlil3o88bgx6,S. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142705,193,8,1,21,54,1f3ehp8p9yi8reamghry4p76t,1,30.3,61.7,2023-05-06T05:25:04.653Z,2023-05-06T05:25:04Z,4253220855,56,Back,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142717,195,1,1,21,56,1f3ehp8p9yi8reamghry4p76t,1,23.2,56.6,2023-05-06T05:25:06.268Z,2023-05-06T05:25:07Z,4253220891,140,30.4,4253220897,213,0.9,4253220895,212,12.0,4253220893,141,70.3,4253220889,56,Back,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142707,194,49,1,21,57,1f3ehp8p9yi8reamghry4p76t,1,30.2,73.6,2023-05-06T05:25:07.142Z,2023-05-06T05:26:22Z,,,,,,,,,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142719,196,1,1,21,57,1f3ehp8p9yi8reamghry4p76t,1,30.4,70.3,2023-05-06T05:25:07.581Z,2023-05-06T05:25:08Z,4253220921,141,62.3,4253220919,140,36.5,4253220917,56,Back,4253220925,213,5.6,4253220923,212,8.4,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142721,197,1,1,21,58,1f3ehp8p9yi8reamghry4p76t,1,36.5,62.3,2023-05-06T05:25:08.573Z,2023-05-06T05:25:09Z,4253220935,212,5.2,4253220933,141,58.8,4253220937,213,3.6,4253220929,56,Back,4253220931,140,32.1,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142725,198,1,1,21,59,1f3ehp8p9yi8reamghry4p76t,1,32.1,58.8,2023-05-06T05:25:09.069Z,2023-05-06T05:25:15Z,4253220967,213,5.4,4253220961,140,48.0,4253220959,56,Back,4253220963,141,28.3,4253220965,212,26.6,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142731,199,1,1,22,5,1f3ehp8p9yi8reamghry4p76t,1,53.9,29.4,2023-05-06T05:25:15.260Z,2023-05-06T05:25:19Z,4253220989,56,Center,4253220995,212,29.6,4253220993,141,72.9,4253220997,213,1.5,4253220991,140,54.6,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142735,200,1,1,22,9,1f3ehp8p9yi8reamghry4p76t,1,67.1,68.8,2023-05-06T05:25:19.516Z,2023-05-06T05:25:20Z,4253221013,213,4.6,4253221005,56,Center,4253221007,140,65.3,4253221009,141,46.4,4253221011,212,15.3,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544142737,201,1,1,22,10,1f3ehp8p9yi8reamghry4p76t,1,65.3,46.4,2023-05-06T05:25:20.445Z,2023-05-06T05:25:21Z,4253221031,213,5.8,4253221023,56,Center,4253221025,140,71.4,4253221027,141,41.2,4253221029,212,7.3,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
