id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/15/value
2542830287,6,44,1,0,18,9s2g5k3dlmfii452t8edaeozh,1,59,76.7,2023-05-03T05:03:58.338Z,2023-05-03T05:03:59Z,4246207695,56,Center,4246207705,233,6,4246207697,286,,,,,,,,,,,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830283,6,44,1,0,18,1f3ehp8p9yi8reamghry4p76t,0,41,23.3,2023-05-03T05:03:58.339Z,2023-05-03T05:04:00Z,4246207745,233,6,4246207689,285,,4246207687,56,Back,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830289,7,1,1,0,19,9s2g5k3dlmfii452t8edaeozh,0,62.5,75,2023-05-03T05:03:59.161Z,2023-05-03T05:04:00Z,4246207725,212,19.9,4246207727,213,5.3,4246207717,3,,4246207721,140,73.0,4246207719,56,Center,4246207723,141,50.6,,,,,,,cqjhp31uh46s2jfedo48h86ol,N. Ueda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830305,7,1,1,0,22,1f3ehp8p9yi8reamghry4p76t,0,32.9,33.6,2023-05-03T05:04:01.796Z,2023-05-03T05:10:49Z,4246207775,140,65.8,4246207783,1,,4246207777,141,37.3,4246207779,212,34.6,4246215311,157,,4246207781,213,0.1,4246207773,56,Center,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830325,8,1,1,0,23,9s2g5k3dlmfii452t8edaeozh,1,30.2,57.9,2023-05-03T05:04:02.969Z,2023-05-03T05:04:06Z,4246207869,140,48.1,4246207871,141,58.7,4246207875,213,0.0,4246207865,3,,4246207873,212,18.8,4246207867,56,Back,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830329,9,44,1,0,26,9s2g5k3dlmfii452t8edaeozh,1,41.4,59.2,2023-05-03T05:04:06.379Z,2023-05-03T05:04:09Z,4246207887,285,,4246207885,56,Back,4246207935,233,10,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830337,10,44,1,0,26,1f3ehp8p9yi8reamghry4p76t,0,58.6,40.8,2023-05-03T05:04:06.380Z,2023-05-03T05:04:10Z,4246207929,286,,4246207939,233,9,4246207927,56,Center,,,,,,,,,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830331,10,1,1,0,26,9s2g5k3dlmfii452t8edaeozh,0,47.1,57.3,2023-05-03T05:04:06.506Z,2023-05-03T05:04:07Z,4246207889,3,,4246207899,212,5.1,4246207893,56,Center,4246207895,140,52.0,4246207897,141,57.3,4246207901,213,0,4246207891,168,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830333,8,1,1,0,27,1f3ehp8p9yi8reamghry4p76t,0,54.5,47,2023-05-03T05:04:07.380Z,2023-05-09T13:49:30Z,4246207919,1,,4246207915,212,38.9,4246207909,56,Left,4246207911,140,65.2,4246207913,141,100.0,4246207917,213,1.3,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830335,9,5,1,0,28,1f3ehp8p9yi8reamghry4p76t,0,62.8,101.8,2023-05-03T05:04:07.884Z,2023-05-03T05:04:12Z,4246207963,233,11,4246207923,347,,4246207921,56,Left,,,,,,,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830341,11,5,1,0,28,9s2g5k3dlmfii452t8edaeozh,1,37.2,-1.8,2023-05-03T05:04:07.884Z,2023-05-03T05:05:19Z,4246207959,233,9,4246207955,56,Back,4246207957,347,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830375,12,1,1,0,42,9s2g5k3dlmfii452t8edaeozh,1,39.5,0,2023-05-03T05:04:22.476Z,2023-05-03T05:04:24Z,4246208133,56,Back,4246208139,212,14.2,4246208131,107,,4246208137,141,12.3,4246208141,213,0.8,4246208135,140,49.3,,,,,,,15b53vkcltdxtbt1zt4peswd1,R. Hirose,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830377,13,1,1,0,44,9s2g5k3dlmfii452t8edaeozh,1,49.3,12.3,2023-05-03T05:04:24.138Z,2023-05-03T05:04:26Z,4246208165,141,4.7,4246208169,213,5.1,4246208167,212,5.5,4246208161,56,Right,4246208163,140,51.2,,,,,,,,,,4c03ukpq8hq69ykgcypq5jf8p,Y. Kakita,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830381,14,1,1,0,46,9s2g5k3dlmfii452t8edaeozh,1,51.2,4.7,2023-05-03T05:04:25.962Z,2023-05-09T13:49:54Z,4246208187,212,8.1,4246208181,56,Right,4246208185,141,15.8,4246208183,140,54.0,4246208189,213,1.2,,,,,,,,,,8shr0ghxn6d8uoiiideh3rmne,S. Nago,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830383,15,1,1,0,47,9s2g5k3dlmfii452t8edaeozh,0,57.4,7.9,2023-05-03T05:04:27.196Z,2023-05-03T05:12:15Z,4246208207,213,6.2,4246208203,141,4.2,4246208197,155,,4246208201,140,81.5,4246208205,212,25.4,4246208199,56,Right,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830385,11,1,1,0,50,1f3ehp8p9yi8reamghry4p76t,0,31.7,78.2,2023-05-03T05:04:30.532Z,2023-05-09T13:50:03Z,4246208227,56,Back,4246208235,213,0.2,4246208229,140,33.4,4246208233,212,1.8,4246208231,141,78.7,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830387,16,61,1,0,51,9s2g5k3dlmfii452t8edaeozh,1,65.9,13.2,2023-05-03T05:04:31.071Z,2023-05-03T05:04:31Z,4246208239,56,Right,,,,,,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830389,12,49,1,0,52,1f3ehp8p9yi8reamghry4p76t,1,29.5,77.5,2023-05-03T05:04:31.890Z,2023-05-03T05:04:32Z,,,,,,,,,,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830391,13,1,1,0,52,1f3ehp8p9yi8reamghry4p76t,1,29.3,77.5,2023-05-03T05:04:32.213Z,2023-05-03T05:04:33Z,4246208255,56,Back,4246208259,141,69.6,4246208263,213,3.4,4246208257,140,11.2,4246208261,212,19.7,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830395,14,1,1,0,53,1f3ehp8p9yi8reamghry4p76t,1,11.1,69.7,2023-05-03T05:04:33.571Z,2023-05-03T05:04:36Z,4246208297,213,6.0,4246208287,157,,4246208291,140,48.3,4246208295,212,40.4,4246208293,141,54.8,4246208289,56,Back,4246208299,1,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830401,15,1,1,0,57,1f3ehp8p9yi8reamghry4p76t,1,48.4,54.8,2023-05-03T05:04:36.771Z,2023-05-03T05:12:50Z,4246208319,212,5.1,4246208313,56,Back,4246208315,140,47.1,4246208317,141,62.0,4246208311,3,,4246208321,213,1.8,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830403,16,4,1,0,59,1f3ehp8p9yi8reamghry4p76t,1,49.1,57.9,2023-05-03T05:04:38.931Z,2023-05-03T05:04:40Z,4246208333,286,,4246208329,152,,4246208327,56,Back,4246208355,233,17,4246208325,13,,4246208331,265,,,,,,,,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830405,17,4,1,0,59,9s2g5k3dlmfii452t8edaeozh,0,50.9,42.1,2023-05-03T05:04:38.932Z,2023-05-03T05:14:21Z,4246208343,285,,4246208339,152,,4246208359,233,16,4246208337,56,Center,4246208341,265,,4246208335,13,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830429,17,1,1,1,17,1f3ehp8p9yi8reamghry4p76t,0,46.2,59.3,2023-05-03T05:04:57.348Z,2023-05-03T05:14:54Z,4246208531,213,5.6,4246208525,140,81.3,4246208527,141,11.9,4246208517,5,,4246208521,152,,4246208529,212,49.0,4246208519,155,,4246208533,1,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,4246208523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2542830433,18,1,1,1,18,9s2g5k3dlmfii452t8edaeozh,1,22.4,92.4,2023-05-03T05:04:58.315Z,2023-05-03T05:14:59Z,4246208555,141,82.7,4246208551,56,Back,4246208557,212,12.9,4246208559,213,5.7,4246208549,3,,4246208553,140,33.0,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830435,19,61,1,1,21,9s2g5k3dlmfii452t8edaeozh,0,34,82.9,2023-05-03T05:05:00.794Z,2023-05-03T05:05:01Z,4246208563,56,Back,,,,,,,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830441,18,1,1,1,23,1f3ehp8p9yi8reamghry4p76t,0,64.2,4.3,2023-05-03T05:05:02.979Z,2023-05-03T05:05:03Z,4246208601,212,17.1,4246208595,56,Right,4246208597,140,79.1,4246208603,213,0.4,4246208599,141,14.4,4246208593,155,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830443,20,1,1,1,24,9s2g5k3dlmfii452t8edaeozh,0,25.1,82.4,2023-05-03T05:05:04.459Z,2023-05-03T05:05:05Z,4246208625,212,15.0,4246208617,3,,4246208627,213,6.1,4246208621,140,39.2,4246208619,56,Back,4246208623,141,79.0,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830445,19,1,1,1,25,1f3ehp8p9yi8reamghry4p76t,0,74,17.3,2023-05-03T05:05:05.667Z,2023-05-03T05:05:07Z,4246208649,56,Right,4246208655,212,11.5,4246208657,213,6.2,4246208651,140,84.9,4246208653,141,15.8,4246208647,3,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830449,21,1,1,1,27,9s2g5k3dlmfii452t8edaeozh,1,15.8,85.4,2023-05-03T05:05:07.259Z,2023-05-03T05:05:08Z,4246208679,212,15.5,4246208673,56,Back,4246208681,213,0.3,4246208675,140,30.1,4246208677,141,91.2,4246208671,3,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830457,22,1,1,1,28,9s2g5k3dlmfii452t8edaeozh,1,30.1,91.2,2023-05-03T05:05:08.139Z,2023-05-03T05:05:10Z,4246208719,213,2.8,4246208709,3,,4246208713,140,20.5,4246208715,141,96.2,4246208717,212,10.6,4246208711,56,Back,,,,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830459,23,49,1,1,30,9s2g5k3dlmfii452t8edaeozh,1,20.5,96.2,2023-05-03T05:05:10.013Z,2023-05-03T05:05:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830469,24,1,1,1,30,9s2g5k3dlmfii452t8edaeozh,0,20.5,96.2,2023-05-03T05:05:10.058Z,2023-05-03T05:05:12Z,4246208789,212,8.0,4246208783,56,Back,4246208793,1,,4246208785,140,27.4,4246208781,157,,4246208791,213,0.4,4246208787,141,100.0,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830471,20,5,1,1,32,1f3ehp8p9yi8reamghry4p76t,1,68.8,-1.5,2023-05-03T05:05:12.156Z,2023-05-03T05:05:19Z,4246208795,56,Right,4246208797,347,,4246208819,233,25,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830473,25,5,1,1,32,9s2g5k3dlmfii452t8edaeozh,0,31.2,101.5,2023-05-03T05:05:12.156Z,2023-05-03T05:05:13Z,4246208803,56,Back,4246208805,347,,4246208823,233,20,,,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830535,21,1,1,1,43,1f3ehp8p9yi8reamghry4p76t,1,75.5,0,2023-05-03T05:05:23.427Z,2023-05-03T05:05:25Z,4246209123,107,,4246209133,213,0.8,4246209129,141,5.3,4246209127,140,79.9,4246209131,212,6.5,4246209125,56,Right,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830537,22,50,1,1,46,1f3ehp8p9yi8reamghry4p76t,1,75.6,8.1,2023-05-03T05:05:25.811Z,2023-05-03T05:05:28Z,4246209139,286,,4246209137,56,Right,4246209209,233,26,,,,,,,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830549,26,7,1,1,46,9s2g5k3dlmfii452t8edaeozh,1,24.4,91.9,2023-05-03T05:05:25.812Z,2023-05-09T13:52:33Z,4246209201,233,22,4246209193,56,Back,4264741263,384,,4246209195,285,,,,,,,,,,,,,,5rilbggz566o3ixxga08zimdx,H. Nakama,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830551,27,49,1,1,48,9s2g5k3dlmfii452t8edaeozh,1,27.6,77.8,2023-05-03T05:05:27.787Z,2023-05-03T05:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830561,28,1,1,1,48,9s2g5k3dlmfii452t8edaeozh,1,27.6,77.8,2023-05-03T05:05:27.979Z,2023-05-03T05:05:29Z,4246209225,141,82.3,4246209229,213,2.9,4246209221,56,Back,4246209223,140,14.8,4246209227,212,13.8,,,,,,,,,,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830563,29,1,1,1,49,9s2g5k3dlmfii452t8edaeozh,0,14.8,82.3,2023-05-03T05:05:28.715Z,2023-05-03T05:16:09Z,4246221037,1,,4246221047,236,,4246209233,56,Back,4246209239,212,5.4,4246221035,157,,4246221055,286,,4246209237,141,79.6,4246209241,213,5.9,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,4246221049,233,23,4246209235,140,19.6,,,,,,,,,,,,,,,,,,,,,,
2542830557,23,74,1,1,49,1f3ehp8p9yi8reamghry4p76t,1,82,24.4,2023-05-03T05:05:28.716Z,2023-05-03T05:05:30Z,4246209215,285,,4246209261,233,29,4246209213,56,Center,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830569,30,61,1,1,51,9s2g5k3dlmfii452t8edaeozh,1,25.1,72.4,2023-05-03T05:05:30.962Z,2023-05-03T05:05:31Z,4246209279,56,Back,,,,,,,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830583,31,1,1,1,52,9s2g5k3dlmfii452t8edaeozh,0,26.1,71.1,2023-05-03T05:05:31.835Z,2023-05-03T05:16:35Z,4246221345,286,,4246221327,157,,4246221335,236,,4246209319,140,27.8,4246209323,212,1.9,4246221337,233,24,4246209325,213,0.3,4246209321,141,72.0,cs1e2ou4h94utke3qdy14fiay,Y. Higuchi,4246209317,56,Back,4246221329,1,,,,,,,,,,,,,,,,,,,,,,,
2542830585,24,74,1,1,52,1f3ehp8p9yi8reamghry4p76t,1,71.5,28.9,2023-05-03T05:05:31.836Z,2023-05-03T05:10:43Z,4246209361,233,31,4246209343,285,,4246209341,56,Center,,,,,,,,,,,,,,,,du14luqzm3al3uw51qs2bzqol,Y. Komai,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830589,32,52,1,1,55,9s2g5k3dlmfii452t8edaeozh,1,2.9,53.1,2023-05-03T05:05:34.747Z,2023-05-09T13:53:02Z,4264742091,378,,,,,,,,,,,,,,,,,,,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830623,33,1,1,2,3,9s2g5k3dlmfii452t8edaeozh,1,14.8,48.8,2023-05-03T05:05:43.338Z,2023-05-03T05:05:50Z,4246209563,212,61.9,4246209561,141,73.0,4246209557,56,Center,4246209567,1,,4246209559,140,71.6,4246209565,213,0.3,4246209555,199,,,,,8i7aw5yhze1xiw2d2g5wax91w,T. Hayakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830629,25,4,1,2,10,1f3ehp8p9yi8reamghry4p76t,1,36.3,22.4,2023-05-03T05:05:49.939Z,2023-05-09T13:53:25Z,4246209601,152,,4246209597,13,,4246209605,286,,4264742857,294,,4246209599,56,Back,4246209613,233,34,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830625,34,4,1,2,10,9s2g5k3dlmfii452t8edaeozh,0,63.7,77.6,2023-05-03T05:05:49.940Z,2023-05-09T13:53:22Z,4246209575,152,,4264742779,294,,4246209623,233,25,4246209571,13,,4246209621,285,,4246209573,56,Center,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830739,26,1,1,2,38,1f3ehp8p9yi8reamghry4p76t,1,39.2,13.1,2023-05-03T05:06:18.211Z,2023-05-03T05:06:20Z,4246210171,213,2.4,4246210169,212,20.5,4246210163,56,Back,4246210165,140,25.3,4246210159,5,,4246210167,141,34.3,4246210161,152,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830747,27,1,1,2,40,1f3ehp8p9yi8reamghry4p76t,1,25.1,34.3,2023-05-03T05:06:20.067Z,2023-05-03T05:06:43Z,4246210203,140,33.2,4246210209,213,0.0,4246210207,212,8.5,4246210201,56,Back,4246210205,141,34.5,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
