id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2514842457,6,5,1,0,8,bbt5nqwufsne7r0zfa6pvpmfa,1,72,-1.6,2023-03-04T05:03:40.299Z,2023-03-04T05:05:34Z,4069860037,233,5,4069860033,56,Right,4069860035,347,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842475,7,1,1,0,11,bbt5nqwufsne7r0zfa6pvpmfa,1,74.5,0,2023-03-04T05:03:42.585Z,2023-03-04T05:03:45Z,4069860135,213,1.3,4069860129,140,78.3,4069860125,107,,4069860133,212,17.3,4069860127,56,Center,4069860131,141,22.7,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842489,8,1,1,0,13,bbt5nqwufsne7r0zfa6pvpmfa,1,79.7,25.2,2023-03-04T05:03:44.967Z,2023-03-04T05:03:48Z,4069860191,212,15.9,4069860193,213,1.2,4069860187,140,85.7,4069860185,56,Center,4069860189,141,46.7,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842495,9,61,1,0,15,bbt5nqwufsne7r0zfa6pvpmfa,0,85.7,46.7,2023-03-04T05:03:47.168Z,2023-03-07T22:29:22Z,4069860201,56,Center,,,,,,,,,,,,,,,,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842499,6,49,1,0,16,92br3632xgmc25jvr0jesfvl6,1,15,48.8,2023-03-04T05:03:47.695Z,2023-03-07T22:29:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7ot8yoc3nghpbgdkexc2g4j8q,Y. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842509,7,1,1,0,17,92br3632xgmc25jvr0jesfvl6,0,15,48.8,2023-03-04T05:03:49.102Z,2023-03-04T05:03:50Z,4069860255,56,Back,4069860259,141,42.1,4069860257,140,39.9,4069860253,157,,4069860265,1,,4069860261,212,26.5,4069860263,213,6.1,,,,7ot8yoc3nghpbgdkexc2g4j8q,Y. Yamamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842511,10,49,1,0,19,bbt5nqwufsne7r0zfa6pvpmfa,1,62,54.6,2023-03-04T05:03:50.536Z,2023-03-04T05:03:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842525,11,1,1,0,19,bbt5nqwufsne7r0zfa6pvpmfa,1,67,53.1,2023-03-04T05:03:51.272Z,2023-03-04T05:03:53Z,4069860329,56,Center,4069860335,212,16.4,4069860331,140,75.2,4069860333,141,32.5,4069860337,213,5.3,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842529,12,1,1,0,21,bbt5nqwufsne7r0zfa6pvpmfa,1,75.2,32.5,2023-03-04T05:03:53.176Z,2023-03-04T05:03:54Z,4069860351,213,0.7,4069860343,56,Center,4069860347,141,38.2,4069860349,212,6.0,4069860345,140,79.5,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842549,13,1,1,0,22,bbt5nqwufsne7r0zfa6pvpmfa,1,79.5,38.2,2023-03-04T05:03:54.056Z,2023-03-07T22:30:52Z,4069860439,56,Center,4069861115,154,,4069860445,212,9.3,4069860441,140,86.9,4069860443,141,45.7,4069860447,213,0.6,4069861113,210,13,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842551,14,13,1,0,24,bbt5nqwufsne7r0zfa6pvpmfa,1,87.6,42.1,2023-03-04T05:03:55.540Z,2023-03-07T22:30:53Z,4069861131,84,,4069860457,22,,4069861133,29,,4069861137,55,13,4069860707,20,,4069860461,56,Center,4069861143,103,13.9,4069861147,231,48.9,22imd9on624739u8fym5n640l,Y. Osako,,4069861141,102,42.9,4069860459,17,4069861135,154,4069861145,230,99.1,,,,,,,,,,,,,,,,,,,,,,,
2514842553,8,5,1,0,27,92br3632xgmc25jvr0jesfvl6,1,-1,59.4,2023-03-04T05:03:58.574Z,2023-03-04T05:04:00Z,4069860477,346,,4069860575,233,15,4069860475,56,Back,,,,,,,,,,,,,,,,co2jr63m3drr3y0ww8ytfexw4,H. Yamami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842569,15,5,1,0,27,bbt5nqwufsne7r0zfa6pvpmfa,0,101,40.6,2023-03-04T05:03:58.574Z,2023-03-04T05:05:35Z,4069860555,56,Center,4069860583,233,8,4069860557,346,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842761,9,1,1,1,0,92br3632xgmc25jvr0jesfvl6,0,4.8,39.2,2023-03-04T05:04:32.079Z,2023-03-04T05:04:38Z,4069861687,56,Right,4069861701,74,,4069861689,140,67.5,4069861685,124,,4069861693,212,68.2,4069861697,1,,4069861691,141,12.9,4069861695,213,6.0,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842753,16,44,1,1,3,bbt5nqwufsne7r0zfa6pvpmfa,1,32.2,81.4,2023-03-04T05:04:34.960Z,2023-03-07T22:32:29Z,4069861655,285,,4069861751,233,10,4069861653,56,Back,,,,,,,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842767,10,44,1,1,3,92br3632xgmc25jvr0jesfvl6,0,67.8,18.6,2023-03-04T05:04:34.961Z,2023-03-07T22:32:30Z,4069861803,233,16,4069861723,56,Right,4069861725,286,,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842777,17,1,1,1,4,bbt5nqwufsne7r0zfa6pvpmfa,1,31.2,74.8,2023-03-04T05:04:36.312Z,2023-03-04T05:15:12Z,4069861779,213,5.4,4069861775,141,64.7,4069861777,212,8.6,4069861773,140,36.2,4069861771,56,Back,4069861769,3,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842783,18,49,1,1,6,bbt5nqwufsne7r0zfa6pvpmfa,1,44.6,58.8,2023-03-04T05:04:37.648Z,2023-03-07T22:32:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842787,19,1,1,1,7,bbt5nqwufsne7r0zfa6pvpmfa,1,44.6,58.8,2023-03-04T05:04:39.018Z,2023-03-04T05:04:39Z,4069861829,56,Back,4069861833,141,64.3,4069861837,213,2.4,4069861831,140,40.6,4069861835,212,5.6,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842795,20,1,1,1,8,bbt5nqwufsne7r0zfa6pvpmfa,1,40.6,64.3,2023-03-04T05:04:39.736Z,2023-03-04T05:04:41Z,4069861901,213,5.2,4069861895,140,48.5,4069861899,212,17.6,4069861897,141,41.5,4069861893,56,Back,,,,,,,,,,3eyq5jpfdsk0zp1hhmono2wgl,L. Osaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842809,21,1,1,1,10,bbt5nqwufsne7r0zfa6pvpmfa,1,48.5,41.5,2023-03-04T05:04:41.800Z,2023-03-04T05:04:44Z,4069861985,140,36.2,4069861989,212,14.7,4069861983,56,Back,4069861987,141,31.3,4069861991,213,3.6,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842821,22,1,1,1,12,bbt5nqwufsne7r0zfa6pvpmfa,1,33.2,32.1,2023-03-04T05:04:43.976Z,2023-03-04T05:04:46Z,4069862049,141,65.7,4069862045,56,Back,4069862047,140,27.3,4069862051,212,23.7,4069862053,213,1.8,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842845,23,1,1,1,14,bbt5nqwufsne7r0zfa6pvpmfa,1,29,69.6,2023-03-04T05:04:45.928Z,2023-03-04T05:04:50Z,4069862185,213,0.6,4069862179,140,45.4,4069862183,212,20.6,4069862181,141,86.3,4069862177,56,Back,,,,,,,,,,f2mpyljll9npb71owp1tlzy7d,T. Yamakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842851,24,4,1,1,17,bbt5nqwufsne7r0zfa6pvpmfa,1,45.1,90,2023-03-04T05:04:48.535Z,2023-03-07T22:34:23Z,4069862215,265,,4069862211,56,Back,4069862209,13,,4069862213,152,,4069862217,286,,4069862279,233,11,,,,,,,196dypy60x08uuc7cltabdcr9,K. Yuruki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842859,11,4,1,1,17,92br3632xgmc25jvr0jesfvl6,0,54.9,10,2023-03-04T05:04:48.536Z,2023-03-07T22:34:25Z,4069862259,152,,4069862255,13,,4069862299,233,24,4069862263,285,,4069862257,56,Right,4069862261,265,,,,,,,,7yt16wh1vrezxyfbvtrpn78mi,R. Takao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843043,25,1,1,1,41,bbt5nqwufsne7r0zfa6pvpmfa,1,44.2,93.2,2023-03-04T05:05:12.744Z,2023-03-04T05:05:19Z,4069863259,5,,4069863285,213,5.4,4069863271,152,,4069863263,155,,4069863267,196,,4069863275,56,Center,4069863279,140,84.3,4069863281,141,24.0,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,4069863283,212,63.1,4069863287,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843055,26,44,1,1,44,bbt5nqwufsne7r0zfa6pvpmfa,1,84.3,24.2,2023-03-04T05:05:16.222Z,2023-03-07T22:35:28Z,4069863381,233,12,4069863347,286,,4069863345,56,Center,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843037,12,44,1,1,44,92br3632xgmc25jvr0jesfvl6,0,15.7,75.8,2023-03-04T05:05:16.223Z,2023-03-07T22:35:28Z,4069863239,56,Back,4069863241,285,,4069863401,233,26,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843059,27,1,1,1,45,bbt5nqwufsne7r0zfa6pvpmfa,0,83.6,24.2,2023-03-04T05:05:16.641Z,2023-03-07T22:35:29Z,4069863353,56,Right,4069868601,213,4.7,4069868599,212,17.2,4069868595,140,82.9,4069868593,3,,4069868597,141,0.0,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843061,13,5,1,1,48,92br3632xgmc25jvr0jesfvl6,1,16,101.5,2023-03-04T05:05:20.208Z,2023-03-04T05:05:22Z,4069863361,56,Back,4069863363,347,,4069863429,233,28,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843073,28,5,1,1,48,bbt5nqwufsne7r0zfa6pvpmfa,0,84,-1.5,2023-03-04T05:05:20.208Z,2023-03-04T05:05:35Z,4069863413,56,Right,4069863455,233,13,4069863415,347,,,,,,,,,,,,,,,,,22imd9on624739u8fym5n640l,Y. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843153,14,1,1,2,4,92br3632xgmc25jvr0jesfvl6,0,21.8,100,2023-03-04T05:05:36.295Z,2023-03-04T05:05:38Z,4069863871,212,17.4,4069863873,213,6.0,4069863867,140,37.6,4069863863,107,,4069863869,141,93.8,4069863865,56,Back,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843155,29,1,1,2,6,bbt5nqwufsne7r0zfa6pvpmfa,1,56.6,5.8,2023-03-04T05:05:37.744Z,2023-03-07T22:35:57Z,4069863879,3,,4069863889,213,0.1,4069863885,141,7.7,4069863881,56,Right,4069863883,140,68.4,4069863887,212,12.5,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843157,30,49,1,2,7,bbt5nqwufsne7r0zfa6pvpmfa,1,68.4,7.7,2023-03-04T05:05:39.199Z,2023-03-07T22:35:56Z,,,,,,,,,,,,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843171,31,1,1,2,8,bbt5nqwufsne7r0zfa6pvpmfa,1,68.4,7.7,2023-03-04T05:05:39.599Z,2023-03-07T22:35:58Z,4069863979,213,3.7,4069863975,141,4.6,4069863971,56,Right,4069863973,140,65.0,4069863977,212,4.1,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843173,15,45,1,2,11,92br3632xgmc25jvr0jesfvl6,0,34,95.4,2023-03-04T05:05:42.536Z,2023-03-04T05:05:44Z,4069864079,233,32,4069863985,285,,4069863983,56,Back,,,,,,,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843185,32,3,1,2,11,bbt5nqwufsne7r0zfa6pvpmfa,1,66,4.6,2023-03-04T05:05:42.536Z,2023-03-07T22:36:08Z,4069864045,286,,4069864049,233,15,4069864043,56,Right,4081527391,465,,,,,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843205,33,1,1,2,12,bbt5nqwufsne7r0zfa6pvpmfa,1,69.2,9.1,2023-03-04T05:05:43.927Z,2023-03-04T05:05:46Z,4069864145,56,Right,4069864149,141,16.5,4069864153,213,0.8,4069864147,140,74.0,4069864151,212,7.1,,,,,,,,,,3bl0mhzv53z17qkbezviavg0l,Y. Muto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843211,34,3,1,2,14,bbt5nqwufsne7r0zfa6pvpmfa,0,75.6,14.8,2023-03-04T05:05:45.879Z,2023-03-07T22:36:36Z,4069864183,56,Right,4069864185,286,,4069865795,233,16,4081527523,465,,,,,,,,,,,,,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843209,16,7,1,2,14,92br3632xgmc25jvr0jesfvl6,0,24.4,85.2,2023-03-04T05:05:45.880Z,2023-03-07T22:36:39Z,4069865743,285,,4069864177,56,Back,4081527533,385,,4069865779,233,34,,,,,,,,,,,,,5426us5htztnint9qxlhfugkq,Y. Egawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843253,35,1,1,2,15,bbt5nqwufsne7r0zfa6pvpmfa,1,73.4,11.1,2023-03-04T05:05:46.767Z,2023-03-07T22:36:50Z,4069864427,212,24.5,4069864423,140,93.4,4069864421,56,Center,4069864429,213,0.5,4069864425,141,29.8,,,,,,,,,,bntvupdmnof1hzo1tfa00yfv9,G. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843287,36,1,1,2,16,bbt5nqwufsne7r0zfa6pvpmfa,1,96.8,31.5,2023-03-04T05:05:48.351Z,2023-03-07T22:37:44Z,4069864603,212,8.8,4069864601,141,42.7,4069866071,154,,4069864605,213,2.1,4069866073,22,,4069866069,210,16,4069864597,56,Center,4069866143,195,,83wyz3tyibxx8t5bnvtedpjo5,H. Yamaguchi,,4069864599,140,92.6,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2514843291,37,16,1,2,18,bbt5nqwufsne7r0zfa6pvpmfa,1,89.2,43.7,2023-03-04T05:05:50.448Z,2023-03-07T22:37:44Z,4069864717,375,02:18.216,4069866101,154,,4069866115,230,99.0,4069866097,80,,4069866107,102,46.5,4069864709,20,,4069864627,22,,4069866113,328,,22imd9on624739u8fym5n640l,Y. Osako,,4069864631,56,Center,4081527817,396,4069864713,374,4069866103,55,36,,51.3,2023-03-04 05:05:49.721,4081527815,395,1.1,4069866117,231,48.0,4069866111,214,4069866109,103,3.8,4069866099,29,4069864629,17,,,,,
2514843611,17,1,1,3,13,92br3632xgmc25jvr0jesfvl6,1,50.1,50.1,2023-03-04T05:06:45.430Z,2023-03-04T05:06:53Z,4069866495,213,3.8,4069866491,141,32.4,4069866497,279,G,4069866493,212,20.4,4069866489,140,34.4,4069866487,56,Back,4069866723,189,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843639,18,1,1,3,16,92br3632xgmc25jvr0jesfvl6,0,35.1,29.8,2023-03-04T05:06:48.463Z,2023-03-04T05:06:51Z,4069866625,141,0.0,4069866629,213,5.9,4069866619,155,,4069866627,212,52.7,4069866623,140,81.0,4069866621,56,Right,4069866631,1,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843641,19,5,1,3,19,92br3632xgmc25jvr0jesfvl6,0,82.6,-1.8,2023-03-04T05:06:51.095Z,2023-03-04T05:07:21Z,4069866637,56,Right,4069866671,233,38,4069866639,347,,,,,,,,,,,,,,,,,8d2l4zwaz145adziclzc764t1,G. Miura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843635,38,5,1,3,19,bbt5nqwufsne7r0zfa6pvpmfa,1,17.4,101.8,2023-03-04T05:06:51.095Z,2023-03-04T05:06:52Z,4069866609,56,Back,4069866611,347,,4069866667,233,19,,,,,,,,,,,,,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843675,39,1,1,3,28,bbt5nqwufsne7r0zfa6pvpmfa,1,20.1,100,2023-03-04T05:06:59.687Z,2023-03-04T05:07:02Z,4069866859,107,,4069866871,1,,4069866865,141,67.6,4069866869,213,5.5,4069866861,56,Back,4069866867,212,34.3,4069866863,140,44.0,,,,1ma8gce4os15aa6p7u24dlj3d,R. Hatsuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
