id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2548455753,3,43,1,0,10,2cwez3hk2i75ope3qyu54cqh1,1,0,0,2023-05-14T04:34:51.515Z,2023-05-18T11:40:04Z,4276278493,56,Center,4287543715,144,8,,,,,,,,,,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548455795,8,1,1,0,16,12tyw9yomy9n5cjd5po2ajx1q,1,69.4,9.7,2023-05-14T04:34:57.751Z,2023-05-14T04:35:00Z,4276278761,141,10.0,4276278757,56,Right,4276278765,213,0.0,4276278759,140,86.6,4276278763,212,18.1,,,,,,,,,,536qjh4gcmpo5q68ti87e60kq,S. Mito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548455811,9,1,1,0,18,12tyw9yomy9n5cjd5po2ajx1q,1,91,10.6,2023-05-14T04:34:59.810Z,2023-05-18T11:41:08Z,4276278889,141,47.2,4287544597,20,,4276279411,154,,4287544593,225,,4276278887,140,81.7,4287544595,386,,4276278885,56,Center,4276279659,2,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,1,4276279409,210,15,4276278891,212,26.7,4276278893,213,1.9,,,,,,,,,,,,,,,,,,,,,,,,
2548455815,10,15,1,0,20,12tyw9yomy9n5cjd5po2ajx1q,1,80.3,47.8,2023-05-14T04:35:01.541Z,2023-05-18T11:41:08Z,4276279417,76,,4276279439,146,98.5,4276279433,215,,4276279085,20,,4276278911,56,Center,4276279419,29,,4276279431,103,3.2,4276279441,147,49.3,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,4276279435,328,,4276279421,154,,4276278907,18,,4276279423,55,9,4276279093,233,4,4276279427,102,53.2,4276278905,22,,,,,,,,,,,,,
2548455819,4,10,1,0,20,2cwez3hk2i75ope3qyu54cqh1,1,2.6,49,2023-05-14T04:35:01.641Z,2023-05-18T11:41:11Z,4276278945,179,,4276278947,182,,4276278949,56,Back,4276278943,173,,4287545005,376,,4276279115,233,10,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548455823,5,6,1,0,23,2cwez3hk2i75ope3qyu54cqh1,0,10.4,50.9,2023-05-14T04:35:04.090Z,2023-05-18T11:41:16Z,4276279013,233,11,4276278959,56,Back,4276278961,73,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548455821,11,6,1,0,23,12tyw9yomy9n5cjd5po2ajx1q,1,89.6,49.1,2023-05-14T04:35:04.090Z,2023-05-14T05:24:51Z,4276278951,56,Center,4276278991,233,5,4276278953,73,,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456019,12,1,1,0,57,12tyw9yomy9n5cjd5po2ajx1q,1,99.5,99.5,2023-05-14T04:35:38.292Z,2023-05-14T04:37:14Z,4276280245,212,30.0,4276280237,6,,4276280243,141,70.9,4276280239,56,Center,4276280247,213,3.8,4276280241,140,77.7,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456025,13,1,1,1,0,12tyw9yomy9n5cjd5po2ajx1q,0,77.7,70.9,2023-05-14T04:35:41.641Z,2023-05-14T04:37:33Z,4276280279,212,19.0,4276280273,56,Center,4276280277,141,48.4,4276280281,213,5.3,4276280275,140,88.4,4276280269,155,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456031,6,12,1,1,2,2cwez3hk2i75ope3qyu54cqh1,1,14,50.4,2023-05-14T04:35:43.242Z,2023-05-14T04:35:48Z,4276280339,15,,4276280317,140,46.6,4276280319,141,32.8,4276280323,212,36.3,4276280325,213,5.9,4276280315,56,Back,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456051,14,1,1,1,5,12tyw9yomy9n5cjd5po2ajx1q,1,53.5,68.2,2023-05-14T04:35:46.359Z,2023-05-14T04:35:49Z,4276280441,140,29.6,4276280445,212,27.0,4276280443,141,53.4,4276280439,56,Back,4276280447,213,3.5,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456075,15,1,1,1,8,12tyw9yomy9n5cjd5po2ajx1q,1,28.5,51.3,2023-05-14T04:35:49.412Z,2023-05-14T04:35:53Z,4276280579,140,38.0,4276280585,213,5.2,4276280581,141,22.5,4276280577,56,Back,4276280583,212,22.0,,,,,,,,,,b67vtycwcw93v5z6zidzsej8p,R. Kojima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456077,16,1,1,1,12,12tyw9yomy9n5cjd5po2ajx1q,1,39.9,18.6,2023-05-14T04:35:53.357Z,2023-05-14T04:35:55Z,4276280613,212,12.5,4276280615,213,5.4,4276280607,56,Back,4276280609,140,47.2,4276280611,141,4.1,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456091,17,1,1,1,14,12tyw9yomy9n5cjd5po2ajx1q,1,47.2,4.1,2023-05-14T04:35:55.138Z,2023-05-14T04:35:56Z,4276280695,140,66.7,4276280703,1,,4276280701,213,0.9,4276280691,155,,4276280697,141,41.8,4276280699,212,32.8,4276280693,56,Center,,,,bj5k9pm3837dxwerp0vy94hgq,S. Fujiwara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456101,18,1,1,1,15,12tyw9yomy9n5cjd5po2ajx1q,0,66.7,41.8,2023-05-14T04:35:56.727Z,2023-05-14T04:35:58Z,4276280747,56,Center,4276280755,213,6.1,4276280751,141,36.4,4276280749,140,85.8,4276280753,212,20.4,,,,,,,,,,3tiriwy3k68lw0zi0fj5dx49h,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456099,7,49,1,1,17,2cwez3hk2i75ope3qyu54cqh1,1,13.4,72,2023-05-14T04:35:58.153Z,2023-05-14T04:38:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456141,8,1,1,1,22,2cwez3hk2i75ope3qyu54cqh1,1,12.6,59.3,2023-05-14T04:36:03.306Z,2023-05-14T04:36:07Z,4276281005,56,Back,4276281013,213,1.1,4276281007,140,16.2,4276281011,212,8.7,4276281009,141,70.8,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456155,9,1,1,1,26,2cwez3hk2i75ope3qyu54cqh1,1,24.4,62.4,2023-05-14T04:36:07.434Z,2023-05-14T04:36:10Z,4276281105,56,Back,4276281113,213,4.8,4276281107,140,25.3,4276281109,141,25.5,4276281111,212,25.1,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456177,10,1,1,1,29,2cwez3hk2i75ope3qyu54cqh1,1,25.3,25.5,2023-05-14T04:36:10.026Z,2023-05-14T04:36:12Z,4276281227,213,5.0,4276281215,56,Back,4276281223,212,16.1,4276281219,141,3.1,4276281217,140,30.2,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456197,11,1,1,1,31,2cwez3hk2i75ope3qyu54cqh1,1,30.2,3.1,2023-05-14T04:36:12.778Z,2023-05-14T04:38:38Z,4276281323,212,18.5,4276281321,141,2.3,4276281317,56,Back,4276281319,140,47.8,4276281325,213,6.3,,,,,,,,,,645fzooyxtlnw2fy87tys8cet,K. Matsubara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456201,12,1,1,1,33,2cwez3hk2i75ope3qyu54cqh1,0,47.2,2.6,2023-05-14T04:36:13.866Z,2023-05-18T11:42:41Z,4276281341,140,47.3,4276281339,56,Back,4276281347,213,1.5,4276281343,141,4.1,4276281337,155,,4276281345,212,1.0,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456205,19,61,1,1,34,12tyw9yomy9n5cjd5po2ajx1q,1,55.3,87.5,2023-05-14T04:36:15.318Z,2023-05-18T11:42:44Z,4276281363,56,Left,,,,,,,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456237,13,15,1,1,41,2cwez3hk2i75ope3qyu54cqh1,1,85.9,34,2023-05-14T04:36:22.041Z,2023-05-18T11:43:00Z,4276281823,102,52.9,4276287987,76,,4276281827,215,,4276281851,231,47.1,4276281825,103,19,4276283345,458,,4276281865,233,20,4276281587,56,Center,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,4276281839,146,87.3,4276281813,72,,4276281849,230,97.8,4276281583,22,,4276281845,147,35.9,4276281585,63,,4276281835,82,,,,,,,,,,,,,
2548456241,20,10,1,1,41,12tyw9yomy9n5cjd5po2ajx1q,1,13.4,65.8,2023-05-14T04:36:22.141Z,2023-05-18T11:43:10Z,4276281599,56,Back,4276281873,233,13,4276281597,94,,,,,,,,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456255,21,49,1,1,47,12tyw9yomy9n5cjd5po2ajx1q,1,14.6,89.6,2023-05-14T04:36:27.850Z,2023-05-14T04:36:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456279,22,1,1,1,48,12tyw9yomy9n5cjd5po2ajx1q,1,4.8,93,2023-05-14T04:36:29.801Z,2023-05-14T04:36:31Z,4276281797,213,4.5,4276281789,56,Back,4276281793,141,81.1,4276281795,212,8.3,4276281791,140,3.2,,,,,,,,,,5r0vvr8ch9wrim11994baqln8,Y. Komi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456289,23,1,1,1,50,12tyw9yomy9n5cjd5po2ajx1q,1,3.2,81.1,2023-05-14T04:36:31.618Z,2023-05-14T04:36:33Z,4276281903,56,Back,4276281911,213,6.0,4276281909,212,22.7,4276281907,141,73.3,4276281905,140,24.2,,,,,,,,,,a0h7bps286z0f3sgnbkvpehg5,K. Chiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456297,24,1,1,1,52,12tyw9yomy9n5cjd5po2ajx1q,1,24.2,73.3,2023-05-14T04:36:33.305Z,2023-05-14T04:36:35Z,4276281955,56,Back,4276281961,141,96.3,4276281957,140,32.6,4276281971,213,1.1,4276281965,212,18.0,,,,,,,,,,9uuzy744b3q8i7sbk7hjjntn9,Y. Horigome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456315,25,1,1,1,54,12tyw9yomy9n5cjd5po2ajx1q,1,32.6,96.3,2023-05-14T04:36:35.156Z,2023-05-14T04:36:37Z,4276282043,140,41.3,4276282049,213,5.2,4276282047,212,18.5,4276282041,56,Back,4276282045,141,72.7,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456323,26,1,1,1,56,12tyw9yomy9n5cjd5po2ajx1q,0,42.3,71.1,2023-05-14T04:36:36.975Z,2023-05-14T04:36:39Z,4276282103,140,51.0,4276282109,213,0.2,4276282107,212,9.3,4276282101,56,Center,4276282105,141,73.5,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456319,14,8,1,1,58,2cwez3hk2i75ope3qyu54cqh1,1,53.8,20.6,2023-05-14T04:36:39.018Z,2023-05-18T11:43:53Z,4276282091,56,Right,4287547979,384,,,,,,,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456337,15,49,1,2,0,2cwez3hk2i75ope3qyu54cqh1,1,31.2,48.1,2023-05-14T04:36:41.641Z,2023-05-14T04:36:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456345,16,1,1,2,1,2cwez3hk2i75ope3qyu54cqh1,1,31.2,48.1,2023-05-14T04:36:41.912Z,2023-05-14T04:36:43Z,4276282221,140,32.1,4276282225,212,8.9,4276282219,56,Back,4276282223,141,61.1,4276282227,213,1.5,,,,,,,,,,6dg5uo3zb4fti2k3i8qe7urbp,Eduardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456361,17,1,1,2,2,2cwez3hk2i75ope3qyu54cqh1,1,32.1,58.4,2023-05-14T04:36:43.257Z,2023-05-14T04:36:47Z,4276282305,213,3.6,4276282303,212,22.8,4276282297,56,Back,4276282299,140,12.7,4276282301,141,43.3,,,,,,,,,,gdz8r5nsoq3gt8ujug4cv0mh,K. Nagato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456371,18,1,1,2,6,2cwez3hk2i75ope3qyu54cqh1,1,12.2,34.3,2023-05-14T04:36:47.592Z,2023-05-14T04:36:49Z,4276282365,56,Back,4276282371,212,19.4,4276282373,213,5.2,4276282367,140,20.6,4276282369,141,8.9,,,,,,,,,,2l3mrt15ldruy0y7b5n5aiz8p,J. Ichimori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456379,19,3,1,2,8,2cwez3hk2i75ope3qyu54cqh1,1,24.7,11.2,2023-05-14T04:36:49.610Z,2023-05-18T11:44:23Z,4276282403,56,Back,4287548515,464,,4276282415,233,27,4276282405,285,,,,,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456381,27,45,1,2,8,12tyw9yomy9n5cjd5po2ajx1q,0,75.3,88.8,2023-05-14T04:36:49.610Z,2023-05-18T15:00:37Z,4276282411,286,,4276282427,233,19,4276282409,56,Left,,,,,,,,,,,,,,,,3n8lo5wm0i7sh0h92abx87hm1,R. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456393,20,1,1,2,9,2cwez3hk2i75ope3qyu54cqh1,1,24.1,14.7,2023-05-14T04:36:50.794Z,2023-05-14T04:36:54Z,4276282513,141,14.0,4276282517,213,6.2,4276282511,140,29.7,4276282509,56,Back,4276282515,212,5.9,,,,,,,,,,4d97t25ita5v6jzni0vpnixg5,S. Hatanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456409,21,1,1,2,13,2cwez3hk2i75ope3qyu54cqh1,1,30,12.2,2023-05-14T04:36:54.121Z,2023-05-14T04:36:58Z,4276282645,141,2.2,4276282649,213,5.9,4276282643,140,48.4,4276282647,212,20.5,4276282641,56,Back,,,,,,,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456405,28,43,1,2,16,12tyw9yomy9n5cjd5po2ajx1q,1,0,0,2023-05-14T04:36:57.772Z,2023-05-14T04:37:04Z,4276282623,56,Left,4276282625,285,0,4276282811,144,45,,,,,,,,,,,,,,,,96dbf20tzfz2751lensfhchk9,T. Ko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456411,22,61,1,2,17,2cwez3hk2i75ope3qyu54cqh1,1,43.2,8.8,2023-05-14T04:36:58.496Z,2023-05-14T04:36:58Z,4276282653,56,Back,,,,,,,,,,,,,,,,,,,,,,8jh2hi287wjaldwq5e5185wq1,Yan Matheus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456421,23,50,1,2,19,2cwez3hk2i75ope3qyu54cqh1,1,42.2,15.4,2023-05-14T04:37:00.405Z,2023-05-18T15:00:35Z,4287892845,233,29,4276282719,56,Back,4276282721,286,,,,,,,,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456431,29,7,1,2,19,12tyw9yomy9n5cjd5po2ajx1q,0,57.8,84.6,2023-05-14T04:37:00.406Z,2023-05-18T11:44:56Z,4276282747,285,,4287549045,383,,4276282757,233,23,4276282745,56,Left,,,,,,,,,,,,,aieev8jr470iq7ft2ob005wph,Y. Shimada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456437,24,1,1,2,21,2cwez3hk2i75ope3qyu54cqh1,1,44.1,22.8,2023-05-14T04:37:02.810Z,2023-05-14T04:37:03Z,4276282795,56,Back,4276282801,212,4.3,4276282803,213,2.0,4276282797,140,42.4,4276282799,141,28.5,,,,,,,,,,3v695dpbm6bdgifkyhlie6kbu,J. Fujita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456445,25,1,1,2,22,2cwez3hk2i75ope3qyu54cqh1,1,42.4,28.5,2023-05-14T04:37:03.577Z,2023-05-14T04:37:06Z,4276282857,213,2.2,4276282853,141,39.8,4276282855,212,9.5,4276282851,140,37.0,4276282849,56,Back,,,,,,,,,,8dxp5caa7cl7yqamst9tpxej9,Anderson Lopes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456467,26,1,1,2,25,2cwez3hk2i75ope3qyu54cqh1,1,36.6,40.4,2023-05-14T04:37:05.929Z,2023-05-14T04:41:55Z,4276282985,212,48.2,4276282987,213,0.9,4276282983,141,95.9,4276282989,1,,4276282979,56,Left,4276282981,140,65.2,,,,,,,acr0ml1scc6iyvg8yzk8s9rs9,K. Watanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548456477,27,1,1,2,28,2cwez3hk2i75ope3qyu54cqh1,0,65.6,90.6,2023-05-14T04:37:08.937Z,2023-05-14T04:37:10Z,4276283051,212,33.9,4276283053,213,5.6,4276283045,56,Center,4276283049,141,58.2,4276283047,140,90.2,4276283055,1,,,,,,,,7q6m9kh79u477neouw0z7xt5h,Élber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
