id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2540448351,8,1,1,0,11,90cc40yau7yv6n8r4xs361ofd,0,65.8,7.6,2023-04-29T05:03:22.283Z,2023-04-29T05:03:22Z,4233549211,141,11.0,4233549215,213,0.6,4233549209,140,68.7,4233549213,212,3.8,4233549207,56,Right,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448355,4,61,1,0,12,89wr6p2dkh7wjxtbwhtsruu02,1,40,87.4,2023-04-29T05:03:23.014Z,2023-04-29T05:03:23Z,4233549229,56,Back,,,,,,,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448359,5,5,1,0,13,89wr6p2dkh7wjxtbwhtsruu02,0,36.8,101.6,2023-04-29T05:03:24.077Z,2023-04-29T05:03:26Z,4233549239,56,Back,4233549241,347,,4233549283,233,9,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448365,9,5,1,0,13,90cc40yau7yv6n8r4xs361ofd,1,63.2,-1.6,2023-04-29T05:03:24.077Z,2023-04-29T05:04:00Z,4233549269,56,Right,4233549271,347,,4233549277,233,5,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448381,10,1,1,0,18,90cc40yau7yv6n8r4xs361ofd,0,64.1,0,2023-04-29T05:03:29.755Z,2023-04-29T05:03:32Z,4233549365,212,21.2,4233549357,107,,4233549361,140,84.1,4233549363,141,2.6,4233549359,56,Right,4233549367,213,0.1,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448383,6,61,1,0,21,89wr6p2dkh7wjxtbwhtsruu02,1,26.8,94.5,2023-04-29T05:03:32.635Z,2023-04-29T05:03:32Z,4233549371,56,Back,,,,,,,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448389,7,5,1,0,22,89wr6p2dkh7wjxtbwhtsruu02,0,20.4,101.6,2023-04-29T05:03:33.363Z,2023-04-29T05:03:35Z,4233549383,347,,4233549381,56,Back,4233549415,233,11,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448397,11,5,1,0,22,90cc40yau7yv6n8r4xs361ofd,1,79.6,-1.6,2023-04-29T05:03:33.363Z,2023-04-29T05:04:00Z,4233549407,233,7,4233549397,347,,4233549395,56,Right,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448445,12,1,1,0,32,90cc40yau7yv6n8r4xs361ofd,1,79.5,0,2023-04-29T05:03:43.683Z,2023-04-29T05:03:45Z,4233549653,56,Right,4233549651,107,,4233549659,212,20.9,4233549655,140,97.1,4233549657,141,12.3,4233549661,213,0.5,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448455,13,1,1,0,34,90cc40yau7yv6n8r4xs361ofd,1,97.1,12.5,2023-04-29T05:03:45.739Z,2023-04-29T05:03:47Z,4233549731,56,Right,4233549739,213,2.8,4233549735,141,14.3,4233549729,3,,4233549733,140,93.4,4233549737,212,4.1,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448457,14,61,1,0,36,90cc40yau7yv6n8r4xs361ofd,0,97.3,16.7,2023-04-29T05:03:47.740Z,2023-04-29T05:03:48Z,4233549743,56,Right,,,,,,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448465,8,5,1,0,38,89wr6p2dkh7wjxtbwhtsruu02,1,-1.1,81.8,2023-04-29T05:03:48.931Z,2023-04-29T05:04:00Z,4233549799,233,15,4233549795,346,,4233549793,56,Back,,,,,,,,,,,,,,,,80qq4sxv5janjrt2in0qmgd79,S. Sasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448461,15,5,1,0,38,90cc40yau7yv6n8r4xs361ofd,0,101.1,18.2,2023-04-29T05:03:48.931Z,2023-04-29T05:03:50Z,4233549767,56,Right,4233549815,233,8,4233549769,346,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448611,9,1,1,1,6,89wr6p2dkh7wjxtbwhtsruu02,0,5.1,44,2023-04-29T05:04:17.597Z,2023-04-29T05:04:22Z,4233550455,74,,4233550451,1,,4233550441,56,Right,4233550449,213,6.0,4233550445,141,15.0,4233550443,140,63.9,4233550447,212,64.8,4233550439,124,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448619,16,44,1,1,10,90cc40yau7yv6n8r4xs361ofd,1,37.9,88.5,2023-04-29T05:04:21.691Z,2023-04-29T05:04:35Z,4233550487,56,Back,4233550489,285,,4233550501,233,10,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448613,10,44,1,1,10,89wr6p2dkh7wjxtbwhtsruu02,0,62.1,11.5,2023-04-29T05:04:21.692Z,2023-04-29T05:04:26Z,4233550507,233,16,4233550459,286,,4233550457,56,Right,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448623,17,61,1,1,11,90cc40yau7yv6n8r4xs361ofd,1,39.7,92,2023-04-29T05:04:22.483Z,2023-04-29T05:04:35Z,4233550497,56,Back,,,,,,,,,,,,,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448635,11,4,1,1,17,89wr6p2dkh7wjxtbwhtsruu02,1,79.3,4.7,2023-04-29T05:04:27.987Z,2023-04-29T05:04:29Z,4233550553,265,,4233550547,13,,4233550549,56,Right,4233550551,152,,4233550577,233,18,4233550555,286,,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448639,18,4,1,1,17,90cc40yau7yv6n8r4xs361ofd,0,20.7,95.3,2023-04-29T05:04:27.988Z,2023-04-29T05:04:29Z,4233550583,233,11,4233550565,56,Back,4233550569,265,,4233550571,285,,4233550563,13,,4233550567,152,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448789,12,1,1,2,3,89wr6p2dkh7wjxtbwhtsruu02,0,80.8,5.5,2023-04-29T05:05:14.684Z,2023-04-29T05:05:17Z,4233551343,155,,4233551353,212,27.5,4233551347,56,Center,4233551339,2,,4233551355,213,1.2,4233551351,141,43.0,4233551341,5,,4233551349,140,90.5,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,4233551345,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448791,19,61,1,2,4,90cc40yau7yv6n8r4xs361ofd,1,10.1,55.1,2023-04-29T05:05:15.651Z,2023-04-29T05:06:33Z,4233551369,56,Back,,,,,,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450401,83,61,1,2,5,89wr6p2dkh7wjxtbwhtsruu02,0,95.3,39.4,2023-04-29T05:05:16.140Z,2023-04-29T05:12:11Z,4233560377,56,Center,,,,,,,,,,,,,,,,,,,,,,33w6jl3u5nonnwk29nrhv9xhx,N. Ben Khalifa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448797,20,12,1,2,5,90cc40yau7yv6n8r4xs361ofd,1,9.7,59.9,2023-04-29T05:05:16.244Z,2023-04-29T05:06:37Z,4233551407,140,13.1,4233551413,213,1.4,4233551409,141,85.1,4233551405,56,Back,4233551411,212,17.5,,,,,,,,,,6i35vaig8vo8uu549elm5kul1,H. Tameda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449039,29,49,1,2,6,90cc40yau7yv6n8r4xs361ofd,1,12.2,93.1,2023-04-29T05:05:17.389Z,2023-04-29T05:06:54Z,,,,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449043,30,1,1,2,7,90cc40yau7yv6n8r4xs361ofd,0,10.4,92.5,2023-04-29T05:05:18.540Z,2023-04-29T05:06:56Z,4233553209,213,0.3,4233553205,141,100.0,4233553201,56,Back,4233553199,157,,4233553211,1,,4233553207,212,23.2,4233553203,140,31.8,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448801,21,43,1,2,10,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-04-29T05:05:21.085Z,2023-04-29T05:05:48Z,4233551901,144,49,,,,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448821,22,43,1,2,11,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-04-29T05:05:22.428Z,2023-04-29T05:05:35Z,4233551503,1,0,4233551499,212,47.0,4233551495,140,61.9,4233551491,155,0,4233551493,56,Left,4233551501,213,6.2,4233551497,141,95.3,4233551681,144,1,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448869,23,43,1,2,21,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-04-29T05:05:32.587Z,2023-04-29T05:05:48Z,4233551705,56,Back,4233551881,144,61,,,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448861,13,5,1,2,23,89wr6p2dkh7wjxtbwhtsruu02,1,73.1,-1.5,2023-04-29T05:05:34.133Z,2023-04-29T05:05:38Z,4233551675,347,,4233551733,233,24,4233551673,56,Right,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448875,24,5,1,2,23,90cc40yau7yv6n8r4xs361ofd,0,26.9,101.5,2023-04-29T05:05:34.133Z,2023-04-29T05:06:58Z,4233551723,56,Back,4233551749,233,13,4233551725,347,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448937,14,1,1,2,37,89wr6p2dkh7wjxtbwhtsruu02,1,66.5,0,2023-04-29T05:05:48.084Z,2023-04-29T05:05:52Z,4233551981,141,18.9,4233551979,140,75.4,4233551975,107,,4233551985,213,1.0,4233551977,56,Right,4233551983,212,17.0,,,,,,,3rgupzc2gcdg8nyzd78xe98no,S. Koshimichi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448943,15,1,1,2,41,89wr6p2dkh7wjxtbwhtsruu02,0,74.6,20.9,2023-04-29T05:05:52.580Z,2023-04-29T05:05:53Z,4233552007,213,4.4,4233552001,140,70.4,4233552005,212,16.0,4233552003,141,0.0,4233551999,56,Right,4233551997,155,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448947,16,5,1,2,42,89wr6p2dkh7wjxtbwhtsruu02,0,69.8,-1.6,2023-04-29T05:05:52.981Z,2023-04-29T05:05:55Z,4233552013,56,Right,4233552015,347,,4233552057,233,25,,,,,,,,,,,,,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448955,25,5,1,2,42,90cc40yau7yv6n8r4xs361ofd,1,30.2,101.6,2023-04-29T05:05:52.981Z,2023-04-29T05:06:59Z,4233552045,56,Back,4233552051,233,16,4233552047,347,,,,,,,,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448995,26,1,1,2,49,90cc40yau7yv6n8r4xs361ofd,1,30.9,100,2023-04-29T05:06:00.021Z,2023-04-29T05:06:04Z,4233552213,213,5.7,4233552207,140,43.8,4233552211,212,16.2,4233552205,56,Back,4233552209,141,88.6,4233552201,107,,,,,,,,9lx0ga5gyyydtll2lykm496fp,R. Yamanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448999,27,3,1,2,53,90cc40yau7yv6n8r4xs361ofd,0,36.5,78.2,2023-04-29T05:06:04.460Z,2023-04-29T05:06:06Z,4233552223,286,,4233552221,56,Back,4233552235,233,17,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449001,17,7,1,2,53,89wr6p2dkh7wjxtbwhtsruu02,0,63.5,21.8,2023-04-29T05:06:04.461Z,2023-04-29T05:06:05Z,4233552233,285,,4233552229,233,27,4233552225,56,Center,,,,,,,,,,,,,,,,1dta13hd6ajv6vw1c4sxmdzvt,T. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449009,28,1,1,2,56,90cc40yau7yv6n8r4xs361ofd,0,41.2,85.6,2023-04-29T05:06:07.236Z,2023-04-29T05:06:07Z,4233552273,213,0.1,4233552267,140,70.1,4233552269,141,91.5,4233552265,56,Left,4233552271,212,30.6,,,,,,,,,,77487qauk9fkzlesgze21odsl,S. Kagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449013,18,49,1,2,57,89wr6p2dkh7wjxtbwhtsruu02,1,39.6,10.3,2023-04-29T05:06:07.916Z,2023-04-29T05:06:08Z,,,,,,,,,,,,,,,,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449035,19,1,1,2,58,89wr6p2dkh7wjxtbwhtsruu02,1,37.6,10.1,2023-04-29T05:06:08.902Z,2023-04-29T05:06:13Z,4233552371,56,Back,4233552379,213,2.5,4233552375,141,37.4,4233552377,212,30.4,4233552373,140,14.7,,,,,,,,,,czkrfln85uvtb58cau4kz5m5m,H. Araki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449065,20,1,1,3,2,89wr6p2dkh7wjxtbwhtsruu02,1,13.5,43,2023-04-29T05:06:13.173Z,2023-04-29T05:06:16Z,4233552473,212,35.2,4233552467,56,Back,4233552477,213,0.4,4233552479,1,,4233552469,140,44.0,4233552465,155,,4233552471,141,64.6,,,,6vuryavylbdnwabe4g5yvgzxl,K. Osako,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449077,21,1,1,3,5,89wr6p2dkh7wjxtbwhtsruu02,0,44,64.6,2023-04-29T05:06:16.220Z,2023-04-29T05:14:02Z,4233552531,56,Center,4233552539,213,5.7,4233552535,141,38.9,4233552541,1,,4233552527,3,,4233552537,212,32.6,4233552533,140,70.2,,,,bslybqpvcs3eosivpxaeksgyx,T. Morishima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449079,31,49,1,3,8,90cc40yau7yv6n8r4xs361ofd,1,31.2,67.3,2023-04-29T05:06:19.059Z,2023-04-29T05:06:19Z,,,,,,,,,,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449093,32,1,1,3,8,90cc40yau7yv6n8r4xs361ofd,1,30.4,66.6,2023-04-29T05:06:19.435Z,2023-04-29T05:06:23Z,4233552593,141,47.0,4233552589,56,Back,4233552597,213,3.7,4233552591,140,8.7,4233552595,212,26.4,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449101,33,1,1,3,12,90cc40yau7yv6n8r4xs361ofd,1,8.2,37.4,2023-04-29T05:06:22.976Z,2023-04-29T05:06:25Z,4233552637,155,,4233552641,140,43.3,4233552645,212,37.3,4233552649,1,,4233552647,213,6.1,4233552639,56,Back,4233552643,141,28.9,,,,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449105,34,44,1,3,14,90cc40yau7yv6n8r4xs361ofd,1,39.2,30.4,2023-04-29T05:06:25.548Z,2023-04-29T05:06:27Z,4233552657,56,Back,4233552665,233,22,4233552659,285,,,,,,,,,,,,,,,,,7wg0d34b0cdh7fxgetfgqs8np,Léo Ceará,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449107,22,44,1,3,14,89wr6p2dkh7wjxtbwhtsruu02,0,60.8,69.6,2023-04-29T05:06:25.549Z,2023-04-29T05:06:27Z,4233552663,286,,4233552661,56,Center,4233552677,233,34,,,,,,,,,,,,,,,,20ckxhxmd6h2jwv1yqi243h05,G. Notsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
