id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/17/value
2511776543,174,5,1,21,16,18c8ibslzapz40lfb8y5vygcs,1,-1.2,44.2,2023-02-25T07:25:11.266Z,2023-02-25T07:25:14Z,4053662485,56,Back,4053662531,233,205,4053662487,346,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776547,205,5,1,21,16,6bus1cl4b6zdm93290r02o7cx,0,101.2,55.8,2023-02-25T07:25:11.266Z,2023-02-25T07:32:36Z,4053662605,233,174,4053662509,346,,4053662507,56,Center,,,,,,,,,,,,,,,,efwxg8re4wdxgcdxa32aoqyqy,H. Tawiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776657,175,1,1,21,33,18c8ibslzapz40lfb8y5vygcs,1,4.8,43.4,2023-02-25T07:25:28.062Z,2023-02-25T07:46:59Z,4053663203,212,19.2,4053663195,124,,4053663201,141,71.5,4053663209,237,,4053663205,213,1.5,4053702249,189,,4053663197,56,Back,4053663199,140,6.7,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776663,176,1,1,21,36,18c8ibslzapz40lfb8y5vygcs,1,4.4,59.4,2023-02-25T07:25:30.670Z,2023-02-25T07:47:26Z,4053663255,140,37.0,4053703313,155,,4053663253,56,Back,4053663257,141,64.7,4053663263,1,,4053663259,212,34.4,4053663261,213,0.1,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776667,177,1,1,21,38,18c8ibslzapz40lfb8y5vygcs,0,36.2,65.1,2023-02-25T07:25:32.898Z,2023-02-25T07:47:35Z,4053663281,141,27.9,4053663275,3,,4053663283,212,28.3,4053663285,213,5.2,4053663279,140,48.2,4053663277,56,Back,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776669,206,49,1,21,41,6bus1cl4b6zdm93290r02o7cx,1,59.9,68.4,2023-02-25T07:25:36.247Z,2023-02-25T07:25:36Z,,,,,,,,,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776703,207,1,1,21,45,6bus1cl4b6zdm93290r02o7cx,0,61.9,42.7,2023-02-25T07:25:39.770Z,2023-02-28T16:18:52Z,4053663499,56,Center,4053663507,213,6.1,4053663501,140,67.1,4053663505,212,5.6,4053663503,141,41.0,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511784221,374,61,1,21,46,18c8ibslzapz40lfb8y5vygcs,1,37.5,59,2023-02-25T07:25:40.540Z,2023-02-28T16:18:53Z,4053705111,56,Back,,,,,,,,,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776717,208,61,1,21,47,6bus1cl4b6zdm93290r02o7cx,0,70.4,37.1,2023-02-25T07:25:42.300Z,2023-02-28T16:18:55Z,4053663561,56,Center,,,,,,,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776721,178,49,1,21,48,18c8ibslzapz40lfb8y5vygcs,1,29.3,57.6,2023-02-25T07:25:43.032Z,2023-02-28T16:19:04Z,,,,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776731,179,1,1,21,49,18c8ibslzapz40lfb8y5vygcs,1,29.3,57.6,2023-02-25T07:25:44.255Z,2023-02-28T16:19:07Z,4053705783,155,,4053663631,213,0.6,4053663625,140,44.1,4053663629,212,18.9,4053663627,141,73.3,4053663623,56,Back,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776739,180,1,1,21,50,18c8ibslzapz40lfb8y5vygcs,1,44.3,73.3,2023-02-25T07:25:44.404Z,2023-02-28T16:19:15Z,4053663679,212,13.5,4053663677,141,53.4,4053663673,56,Back,4053663681,213,4.8,4053663675,140,44.8,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776759,181,1,1,21,51,18c8ibslzapz40lfb8y5vygcs,1,44.8,53.4,2023-02-25T07:25:45.597Z,2023-02-28T16:19:17Z,4053663805,213,5.4,4053663803,212,27.0,4053663801,141,23.7,4053663797,56,Center,4053663799,140,61.9,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776777,182,1,1,21,57,18c8ibslzapz40lfb8y5vygcs,1,66.4,25.6,2023-02-25T07:25:51.878Z,2023-02-25T07:48:40Z,4053663899,141,27.3,4053663903,213,0.0,4053663891,56,Center,4053663901,212,27.7,4053663895,140,92.8,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776781,183,1,1,21,59,18c8ibslzapz40lfb8y5vygcs,0,97.7,32,2023-02-25T07:25:53.899Z,2023-02-25T07:49:30Z,4053663925,56,Center,4053663931,212,10.0,4053663933,213,1.9,4053707017,195,,4053663929,141,45.6,4053706657,155,,4053663927,140,94.2,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776795,209,12,1,22,0,6bus1cl4b6zdm93290r02o7cx,1,5.3,56.1,2023-02-25T07:25:54.545Z,2023-02-25T07:50:30Z,4053664005,56,Back,4053664011,212,9.2,4053664013,213,5.8,4053664015,15,,4053664009,141,49.3,4053664007,140,12.9,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776813,184,13,1,22,1,18c8ibslzapz40lfb8y5vygcs,1,91.2,53,2023-02-25T07:25:55.694Z,2023-02-28T16:19:54Z,4053708849,328,,4053708847,108,,4053664103,17,,4053708851,391,,4053708853,458,,4053664101,22,,4053664105,56,Center,4053708855,153,,an0ry25y0g1r231rva3xbgs15,R. Izumi,4053708863,231,49.5,4053708857,146,97.2,4053708861,230,98.1,,4053708859,147,4053708843,102,69.1,4053708841,73,,4053708845,103,16.7,4053707615,20,,59.0,,,,,,,,,,,,,
2511776827,185,1,1,22,4,18c8ibslzapz40lfb8y5vygcs,0,93.4,70.3,2023-02-25T07:25:58.667Z,2023-02-28T16:20:03Z,4053664181,56,Center,4053664185,141,62.4,4053664183,140,88.3,4053664187,212,7.6,4053664189,213,3.9,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776831,210,8,1,22,5,6bus1cl4b6zdm93290r02o7cx,1,12.3,33.6,2023-02-25T07:25:59.834Z,2023-02-28T16:20:06Z,4063698679,383,,4053664197,56,Back,,,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776871,212,12,1,22,7,6bus1cl4b6zdm93290r02o7cx,1,12.6,33.6,2023-02-25T07:26:01.933Z,2023-02-28T16:20:29Z,4053664383,213,5.3,4053664381,212,28.0,4053664377,140,26.3,4053664379,141,0.0,4053664407,167,,4053664375,56,Back,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776849,211,43,1,22,10,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-02-25T07:26:04.675Z,2023-02-28T16:20:26Z,4063699445,144,49,,,,,,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776889,186,5,1,22,11,18c8ibslzapz40lfb8y5vygcs,1,72,101.8,2023-02-25T07:26:05.820Z,2023-02-25T07:26:09Z,4053664485,233,213,4053664455,347,,4053664451,56,Left,,,,,,,,,,,,,,,,4o4vrnjw7c3g7j5aw5utyw1cl,K. Junker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776873,213,5,1,22,11,6bus1cl4b6zdm93290r02o7cx,0,28,-1.8,2023-02-25T07:26:05.820Z,2023-02-25T07:32:37Z,4053664391,347,,4053664389,56,Back,4053664497,233,186,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776991,187,1,1,22,28,18c8ibslzapz40lfb8y5vygcs,1,70.2,100,2023-02-25T07:26:22.806Z,2023-02-28T16:20:40Z,4053665037,56,Left,4053665039,140,63.4,4053665043,212,9.7,4053665045,213,3.9,4053665035,107,,4053665041,141,92.4,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511776995,188,1,1,22,29,18c8ibslzapz40lfb8y5vygcs,1,63.4,92.4,2023-02-25T07:26:24.024Z,2023-02-28T16:20:41Z,4053665069,212,10.6,4053665067,141,97.2,4053665065,140,73.0,4053665063,56,Left,4053665071,213,0.3,,,,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777007,189,1,1,22,30,18c8ibslzapz40lfb8y5vygcs,1,73,97.2,2023-02-25T07:26:24.764Z,2023-02-28T16:20:43Z,4053665125,141,89.3,4053665121,56,Left,4053665123,140,53.7,4053665127,212,21.0,4053665129,213,3.4,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777027,190,1,1,22,34,18c8ibslzapz40lfb8y5vygcs,1,52.2,88.7,2023-02-25T07:26:28.600Z,2023-02-28T16:20:42Z,4053665225,140,38.1,4053665231,213,4.3,4053665223,56,Back,4053665233,1,,4053665229,212,40.7,4053665227,141,33.0,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777037,191,1,1,22,37,18c8ibslzapz40lfb8y5vygcs,1,38.8,31.2,2023-02-25T07:26:32.010Z,2023-02-25T07:26:34Z,4053665279,212,19.4,4053665277,141,24.0,4053665275,140,56.7,4053665281,213,6.0,4053665273,56,Center,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777039,192,43,1,22,40,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-02-25T07:26:34.615Z,2023-02-25T07:52:47Z,4053665295,56,Center,4053713367,144,3,4053665313,233,214,4053665297,286,0,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777041,214,43,1,22,40,6bus1cl4b6zdm93290r02o7cx,1,0,0,2023-02-25T07:26:34.615Z,2023-02-25T07:52:50Z,4053665301,285,0,4053713417,144,45,4053665299,56,Back,,,,,,,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777089,193,1,1,22,41,18c8ibslzapz40lfb8y5vygcs,1,60.4,27.9,2023-02-25T07:26:35.633Z,2023-02-25T07:26:44Z,4053665573,213,5.9,4053665571,212,28.1,4053665565,56,Right,4053665567,140,85.5,4053665569,141,13.4,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777139,194,1,1,22,49,18c8ibslzapz40lfb8y5vygcs,0,96.1,10,2023-02-25T07:26:44.165Z,2023-02-25T07:51:44Z,4053665819,213,1.4,4053665809,140,97.9,4053665815,212,14.3,4053665811,141,30.9,4053665805,56,Center,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777155,215,61,1,22,52,6bus1cl4b6zdm93290r02o7cx,0,1.7,65.4,2023-02-25T07:26:46.562Z,2023-02-25T07:51:59Z,4053665933,56,Back,,,,,,,,,,,,,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777141,195,43,1,22,59,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-02-25T07:26:53.585Z,2023-02-25T07:51:41Z,4053665845,140,99.8,4053665847,141,28.8,4053665849,212,2.4,4053711651,144,1,4053665851,213,5.5,4053665843,56,Center,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777153,196,6,1,23,0,18c8ibslzapz40lfb8y5vygcs,1,100,33.1,2023-02-25T07:26:55.325Z,2023-02-25T07:53:15Z,4053665929,56,Center,4053666325,233,216,4053666299,75,,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777171,216,6,1,23,0,6bus1cl4b6zdm93290r02o7cx,0,0,66.9,2023-02-25T07:26:55.325Z,2023-02-28T16:22:02Z,4053666009,56,Back,4053666345,233,196,4053666011,73,,,,,,,,,,,,,,,,,ez252u15v75qpotw00x7n3rhl,D. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777293,197,1,1,23,23,18c8ibslzapz40lfb8y5vygcs,0,99.6,0.5,2023-02-25T07:27:18.343Z,2023-02-28T16:22:10Z,4053666631,212,23.8,4053666625,56,Center,4053666633,213,1.7,4053666623,223,,4053666621,155,,4053666617,2,,4053666629,141,35.4,4063702391,72,,1enckn6zmewa3nupsm95mgkb9,Mateus,4053666619,6,,4053666627,140,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777313,217,12,1,23,24,6bus1cl4b6zdm93290r02o7cx,1,4.8,64.6,2023-02-25T07:27:19.129Z,2023-02-28T16:22:21Z,4053666737,213,3.1,4053666731,140,0.0,4053666733,141,65.2,4053666783,167,,4053666729,56,Back,4053666747,15,,4053666735,212,6.3,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777333,198,6,1,23,27,18c8ibslzapz40lfb8y5vygcs,1,99.3,35.1,2023-02-25T07:27:22.130Z,2023-02-25T07:27:25Z,4053666837,56,Center,4053666839,75,,4053666841,233,218,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777321,218,6,1,23,27,6bus1cl4b6zdm93290r02o7cx,0,0.7,64.9,2023-02-25T07:27:22.130Z,2023-02-28T16:22:29Z,4053666779,56,Back,4053666849,233,198,4053666781,73,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777431,199,1,1,23,45,18c8ibslzapz40lfb8y5vygcs,0,99.5,0.5,2023-02-25T07:27:40.155Z,2023-02-28T16:22:31Z,4053667377,140,98.1,4053667369,6,,4053667367,2,,4053667379,141,49.0,4053667371,155,,4053667383,213,1.6,4053667381,212,33.0,4053667373,223,,1enckn6zmewa3nupsm95mgkb9,Mateus,4063703031,72,,4053667385,1,,4053667375,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777445,219,12,1,23,47,6bus1cl4b6zdm93290r02o7cx,1,0.7,47.6,2023-02-25T07:27:41.734Z,2023-02-28T16:22:44Z,4053667505,167,,4053667477,141,45.2,4053667479,212,2.5,4053667473,56,Back,4053667475,140,0.0,4053667481,213,3.9,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777455,200,6,1,23,50,18c8ibslzapz40lfb8y5vygcs,1,99.2,52.1,2023-02-25T07:27:44.565Z,2023-02-25T07:27:47Z,4053667519,75,,4053667517,56,Center,4053667545,233,220,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777453,220,6,1,23,50,6bus1cl4b6zdm93290r02o7cx,0,0.8,47.9,2023-02-25T07:27:44.565Z,2023-02-28T16:22:52Z,4053667499,73,,4053667557,233,200,4053667497,56,Back,,,,,,,,,,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777593,201,1,1,24,15,18c8ibslzapz40lfb8y5vygcs,0,99.5,0.5,2023-02-25T07:28:10.036Z,2023-02-28T16:22:55Z,4053668293,2,,4053668305,141,43.3,4063703759,72,,4053668299,223,,4053668297,155,,4053668295,6,,4053668309,213,1.5,4053668307,212,29.1,1enckn6zmewa3nupsm95mgkb9,Mateus,4053668303,140,100.0,4053668301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777595,202,5,1,24,18,18c8ibslzapz40lfb8y5vygcs,0,101,42.8,2023-02-25T07:28:13.130Z,2023-02-25T07:28:14Z,4053668315,346,,4053668313,56,Center,4053668341,233,221,,,,,,,,,,,,,,,,1enckn6zmewa3nupsm95mgkb9,Mateus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777599,221,5,1,24,18,6bus1cl4b6zdm93290r02o7cx,1,-1,57.2,2023-02-25T07:28:13.130Z,2023-02-25T07:32:37Z,4053668331,233,202,4053668325,346,,4053668323,56,Back,,,,,,,,,,,,,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777771,222,1,1,24,53,6bus1cl4b6zdm93290r02o7cx,1,5,63,2023-02-25T07:28:47.731Z,2023-02-28T16:23:12Z,4053669257,141,76.1,4053669261,213,0.1,4053669273,74,,4053669259,212,64.7,4053669251,124,,4053669253,56,Center,4063704515,155,,4053669265,1,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,4053669255,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777779,223,44,1,24,56,6bus1cl4b6zdm93290r02o7cx,1,67,79.4,2023-02-25T07:28:50.561Z,2023-02-28T16:23:22Z,4053669325,233,203,4053669305,56,Left,4053669307,286,,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777783,203,44,1,24,56,18c8ibslzapz40lfb8y5vygcs,0,33,20.6,2023-02-25T07:28:50.562Z,2023-02-28T16:23:24Z,4053669313,56,Back,4053669315,285,,4053669333,233,223,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777793,224,1,1,24,56,6bus1cl4b6zdm93290r02o7cx,0,65,74.4,2023-02-25T07:28:51.110Z,2023-02-28T16:23:50Z,4053669375,213,5.3,4053669373,212,2.2,4053669371,141,71.7,4053669365,3,,4053669367,56,Center,4053669369,140,66.1,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513683659,865,61,1,24,57,18c8ibslzapz40lfb8y5vygcs,1,33.1,18.5,2023-02-25T07:28:51.446Z,2023-02-28T16:23:53Z,4063705761,56,Back,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777809,204,1,1,24,58,18c8ibslzapz40lfb8y5vygcs,1,30.6,46.6,2023-02-25T07:28:53.064Z,2023-02-28T16:23:59Z,4053669449,141,30.4,4053669447,140,34.5,4053669445,56,Back,4053669451,212,11.8,4053669443,3,,4053669453,213,5.1,,,,,,,96c2ojt4sgo4gfxs7vt1qfxed,Y. Maruyama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777823,205,1,1,25,1,18c8ibslzapz40lfb8y5vygcs,1,34,30.4,2023-02-25T07:28:55.366Z,2023-02-28T16:24:32Z,4053669555,213,2.4,4053669551,141,45.8,4053669553,212,16.1,4053669549,140,22.3,4053669547,56,Back,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777825,206,49,1,25,4,18c8ibslzapz40lfb8y5vygcs,1,19.3,52.2,2023-02-25T07:28:58.355Z,2023-02-28T16:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777865,207,1,1,25,6,18c8ibslzapz40lfb8y5vygcs,1,18.9,52.2,2023-02-25T07:29:00.625Z,2023-02-25T07:29:05Z,4053669763,141,87.4,4053669765,212,25.1,4053669761,140,26.2,4053669759,56,Back,4053669767,213,1.3,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777893,208,1,1,25,11,18c8ibslzapz40lfb8y5vygcs,1,26,93.5,2023-02-25T07:29:05.401Z,2023-02-25T07:29:07Z,4053669897,56,Back,4053669899,140,45.9,4053669905,213,5.9,4053669903,212,23.0,4053669901,141,79.3,,,,,,,,,,an0ry25y0g1r231rva3xbgs15,R. Izumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777899,209,1,1,25,12,18c8ibslzapz40lfb8y5vygcs,0,45.8,79.1,2023-02-25T07:29:06.590Z,2023-02-28T16:25:18Z,4053669927,140,37.5,4053669937,156,,4053669929,141,82.0,4053669933,213,2.9,4053669925,56,Back,4053669931,212,8.9,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777929,225,1,1,25,13,6bus1cl4b6zdm93290r02o7cx,1,68.1,19.8,2023-02-25T07:29:07.987Z,2023-02-28T16:25:21Z,4053670085,56,Center,4053670093,213,2.1,4053670087,140,61.4,4053670089,141,37.4,4053670091,212,13.9,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777931,226,49,1,25,15,6bus1cl4b6zdm93290r02o7cx,1,60.8,39.2,2023-02-25T07:29:09.690Z,2023-02-28T16:25:24Z,,,,,,,,,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777933,227,1,1,25,16,6bus1cl4b6zdm93290r02o7cx,1,60.8,39.2,2023-02-25T07:29:10.726Z,2023-02-28T16:25:25Z,4053670115,56,Center,4053670121,212,10.8,4053670123,213,0.7,4053670119,141,49.0,4053670117,140,68.9,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777945,228,1,1,25,18,6bus1cl4b6zdm93290r02o7cx,1,69.9,54.5,2023-02-25T07:29:13.138Z,2023-02-28T16:25:44Z,4053670187,213,1.8,4053670179,56,Left,4053670181,140,65.0,4053670185,212,24.8,4053670183,141,90.2,,,,,,,,,,darnk2r4rggf7z5dm7t48omp5,K. Ichimi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777951,229,50,1,25,21,6bus1cl4b6zdm93290r02o7cx,1,61,88.9,2023-02-25T07:29:16.274Z,2023-02-25T07:29:19Z,4053670329,233,210,4053670209,286,,4053670207,56,Left,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511777963,210,7,1,25,21,18c8ibslzapz40lfb8y5vygcs,0,39,11.1,2023-02-25T07:29:16.275Z,2023-02-28T16:25:50Z,4053670309,233,229,4053670295,56,Back,4053670297,285,,4063710271,384,,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511778005,230,1,1,25,26,6bus1cl4b6zdm93290r02o7cx,1,21.9,84.2,2023-02-25T07:29:20.683Z,2023-02-25T07:29:23Z,4053670483,212,20.8,4053670485,213,4.3,4053670481,141,55.8,4053670477,56,Back,4053670479,140,14.5,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511778031,231,1,1,25,32,6bus1cl4b6zdm93290r02o7cx,0,18.9,48.4,2023-02-25T07:29:26.949Z,2023-02-25T07:54:28Z,4053670607,1,,4053670599,140,69.1,4053670597,56,Center,4053670601,141,53.3,4053670603,212,52.8,4053672109,155,,4053670605,213,0.1,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
