id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2530823761,9,10,1,0,51,83d6z6wvkzs3dx9oy3mftixow,1,2.5,50.4,2023-04-09T06:05:47.359Z,2023-04-14T12:19:23Z,4187326273,377,,4175353351,182,,4175424977,233,9,4175353349,178,,4187326271,173,,4175353353,56,Back,,,,,,,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823823,10,52,1,1,7,83d6z6wvkzs3dx9oy3mftixow,1,1.7,45.7,2023-04-09T06:06:03.048Z,2023-04-14T12:19:29Z,4187326395,376,,,,,,,,,,,,,,,,,,,,,,,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823859,11,1,1,1,8,83d6z6wvkzs3dx9oy3mftixow,1,2.9,51.3,2023-04-09T06:06:04.007Z,2023-04-09T06:06:16Z,4175353781,212,16.9,4175353777,140,6.7,4175353779,141,75.4,4175353775,56,Back,4175353773,123,,4175353783,213,1.3,4175354279,189,,,,,aua94lt20qwged96rn4hzz3rp,D. Tomii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823869,12,1,1,1,10,83d6z6wvkzs3dx9oy3mftixow,1,7.5,77,2023-04-09T06:06:06.479Z,2023-04-09T06:06:07Z,4175353845,212,13.8,4175353835,56,Back,4175353839,140,14.9,4175353843,141,93.8,4175353847,213,1.0,,,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823889,13,1,1,1,11,83d6z6wvkzs3dx9oy3mftixow,1,14.9,93.8,2023-04-09T06:06:07.575Z,2023-04-09T06:06:10Z,4175353979,141,83.5,4175353975,56,Back,4175353983,213,5.6,4175353977,140,23.6,4175353981,212,11.5,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823893,14,4,1,1,13,83d6z6wvkzs3dx9oy3mftixow,1,26.6,87,2023-04-09T06:06:09.659Z,2023-04-09T06:06:12Z,4175354007,285,,4175354001,294,,4175354005,152,,4175354003,56,Back,4175353999,13,,4175354099,233,10,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823907,10,4,1,1,13,e90fnsgtnamze3yssxpg392eb,0,73.4,13,2023-04-09T06:06:09.660Z,2023-04-09T06:06:12Z,4175354063,286,,4175354059,56,Right,4175354055,13,,4175354111,233,14,4175354057,294,,4175354061,152,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823991,15,1,1,1,24,83d6z6wvkzs3dx9oy3mftixow,0,26.9,86.9,2023-04-09T06:06:20.528Z,2023-04-09T06:06:22Z,4175354473,152,,4175354483,213,0.0,4175354469,5,,4175354481,212,49.6,4175354471,155,,4175354477,140,74.1,4175354479,141,89.3,4175354475,56,Left,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,4175354485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824003,11,1,1,1,27,e90fnsgtnamze3yssxpg392eb,1,22.1,8.8,2023-04-09T06:06:22.976Z,2023-04-09T06:06:24Z,4175354549,56,Back,4175354553,140,29.3,4175354559,213,5.8,4175354555,141,3.5,4175354557,212,8.4,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824007,12,43,1,1,28,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-04-09T06:06:24.147Z,2023-04-09T06:06:26Z,4175354593,144,49,,,,,,,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824011,13,61,1,1,29,e90fnsgtnamze3yssxpg392eb,0,29.5,4,2023-04-09T06:06:24.881Z,2023-04-09T06:06:58Z,4175354577,56,Back,,,,,,,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824015,16,43,1,1,31,83d6z6wvkzs3dx9oy3mftixow,1,0,0,2023-04-09T06:06:26.855Z,2023-04-09T06:08:36Z,4175360913,144,49,,,,,,,,,,,,,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824023,17,1,1,1,31,83d6z6wvkzs3dx9oy3mftixow,1,70.2,86.5,2023-04-09T06:06:27.400Z,2023-04-09T06:06:27Z,4175354603,56,Center,4175354611,213,5.4,4175354607,141,78.2,4175354609,212,7.2,4175354605,140,74.4,,,,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824051,18,1,1,1,32,83d6z6wvkzs3dx9oy3mftixow,1,74.4,78.2,2023-04-09T06:06:28.431Z,2023-04-09T06:06:30Z,4175354747,140,67.8,4175354751,212,7.2,4175354753,213,2.9,4175354745,56,Left,4175354749,141,81.2,,,,,,,,,,978z8ejc2jneguyb6yq430g5x,H. Abe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824063,19,1,1,1,34,83d6z6wvkzs3dx9oy3mftixow,0,92.3,81,2023-04-09T06:06:30.168Z,2023-04-14T12:22:03Z,4187327775,72,,4175354783,2,,4175354793,212,20.3,4175354789,140,95.3,4175354795,213,4.9,4175354791,141,51.5,4187327773,224,,4175354801,233,14,4o71xxq6qdkhug58a073fxega,S. Machino,,4175354787,56,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2530824061,14,61,1,1,35,e90fnsgtnamze3yssxpg392eb,0,4.7,47.8,2023-04-09T06:06:30.815Z,2023-04-14T12:22:04Z,4175354769,56,Back,,,,,,,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533071097,892,51,1,1,36,e90fnsgtnamze3yssxpg392eb,1,4.8,47.3,2023-04-09T06:06:32.260Z,2023-04-14T12:22:29Z,4187328339,169,,,,,,,,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824087,20,14,1,1,37,83d6z6wvkzs3dx9oy3mftixow,1,91.3,46,2023-04-09T06:06:33.160Z,2023-04-14T12:22:53Z,4175356381,214,,4175356371,233,15,4175354907,22,,4175355465,20,,4175354909,17,,4175356383,328,,4175356387,230,97.6,4175356377,102,50.5,978z8ejc2jneguyb6yq430g5x,H. Abe,,4175356379,103,4175356375,74,,4175356385,458,4175356389,231,4175354911,56,Center,38.6,48.7,,,,,,,,,,,,,,,,,,,,
2530825889,47,12,1,1,38,e90fnsgtnamze3yssxpg392eb,1,10.8,42.9,2023-04-09T06:06:34.245Z,2023-04-09T06:10:00Z,4175364631,213,4.8,4175364627,141,26.2,4175364625,140,11.5,4175364629,212,11.4,4175364623,56,Back,4175364727,15,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824161,16,12,1,1,39,e90fnsgtnamze3yssxpg392eb,1,12.4,26.4,2023-04-09T06:06:34.877Z,2023-04-14T12:23:05Z,4175365043,15,,4175355223,56,Back,4175355229,212,17.7,4175355225,140,25.0,4175355231,213,5.6,4175355227,141,9.1,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824113,15,43,1,1,39,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-04-09T06:06:35.260Z,2023-04-09T06:07:01Z,4175355025,94,0,4175355027,56,Back,4175355499,233,20,4175356039,144,10,4175355461,14,0,,,,,,,,,,anzbyfw36kbait6hvlzornuok,K. Tawaratsumida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533071231,893,49,1,1,44,e90fnsgtnamze3yssxpg392eb,1,25.5,5.5,2023-04-09T06:06:39.826Z,2023-04-14T12:23:09Z,,,,,,,,,,,,,,,,,,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824163,17,4,1,1,46,e90fnsgtnamze3yssxpg392eb,1,26.7,4.9,2023-04-09T06:06:42.168Z,2023-04-09T06:10:40Z,4175355247,265,,4175355241,13,,4175355243,56,Back,4175355307,233,21,4175355249,285,,4175355245,152,,,,,,,,1zckxb4ugqeuc50tggo5cohyh,T. Nakagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824165,21,4,1,1,46,83d6z6wvkzs3dx9oy3mftixow,0,73.3,95.1,2023-04-09T06:06:42.169Z,2023-04-09T06:10:41Z,4175366745,233,17,4175355261,286,,4175355253,13,,4175355259,265,,4175355255,56,Left,4175355257,152,,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824401,18,43,1,2,12,e90fnsgtnamze3yssxpg392eb,1,0,0,2023-04-09T06:07:08.423Z,2023-04-09T06:11:23Z,4175356457,212,12.9,4175356451,56,Back,4175356459,213,3.0,4175356455,141,8.0,4175356449,152,0,4175356453,140,25.9,4175368977,144,1,4175356447,5,0,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824407,19,1,1,2,13,e90fnsgtnamze3yssxpg392eb,0,28.3,7.4,2023-04-09T06:07:09.495Z,2023-04-09T06:11:25Z,4175356483,212,42.7,4175356477,56,Right,4175369055,5,,4175356487,1,,4175356481,141,6.7,4175369057,152,,4175356485,213,6.3,4175356475,155,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,4175356479,140,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,
2530824433,22,1,1,2,15,83d6z6wvkzs3dx9oy3mftixow,1,27.2,85.7,2023-04-09T06:07:11.223Z,2023-04-09T06:07:12Z,4175356617,213,0.1,4175356611,140,42.8,4175356615,212,16.6,4175356613,141,89.3,4175356607,3,,4175356609,56,Back,,,,,,,etsgyfejyka71co7e2xeq6r55,D. Sugioka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824445,23,1,1,2,16,83d6z6wvkzs3dx9oy3mftixow,1,42.8,89.3,2023-04-09T06:07:12.647Z,2023-04-09T06:07:13Z,4175356689,213,3.9,4175356685,141,79.4,4175356679,3,,4175356683,140,35.9,4175356681,56,Back,4175356687,212,9.9,,,,,,,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824447,24,49,1,2,17,83d6z6wvkzs3dx9oy3mftixow,1,35.9,79.4,2023-04-09T06:07:12.816Z,2023-04-14T12:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824461,25,1,1,2,18,83d6z6wvkzs3dx9oy3mftixow,1,38.3,83.2,2023-04-09T06:07:14.169Z,2023-04-09T06:07:14Z,4175356767,140,43.1,4175356773,213,0.9,4175356771,212,8.5,4175356765,56,Back,4175356769,141,93.3,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824485,26,1,1,2,19,83d6z6wvkzs3dx9oy3mftixow,1,43.1,93.3,2023-04-09T06:07:15.159Z,2023-04-09T06:07:15Z,4175356875,141,82.0,4175356879,213,5.9,4175356877,212,22.8,4175356871,56,Left,4175356873,140,63.5,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824501,27,1,1,2,20,83d6z6wvkzs3dx9oy3mftixow,1,63.5,82,2023-04-09T06:07:16.447Z,2023-04-09T06:07:17Z,4175356957,212,17.8,4175356951,56,Back,4175356955,141,76.1,4175356959,213,3.4,4175356953,140,47.0,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824531,28,1,1,2,21,83d6z6wvkzs3dx9oy3mftixow,1,47,76.1,2023-04-09T06:07:17.583Z,2023-04-09T06:12:14Z,4175357123,56,Center,4175357129,212,17.7,4175357125,140,60.2,4175357127,141,60.0,4175357131,213,5.6,,,,,,,,,,ec0zzrcibmg2r6apg8a0c81cl,R. Nagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824571,29,1,1,2,24,83d6z6wvkzs3dx9oy3mftixow,1,65.6,65.1,2023-04-09T06:07:20.263Z,2023-04-09T06:07:24Z,4175357305,213,0.5,4175357297,56,Left,4175357299,140,95.1,4175357301,141,90.5,4175357307,1,,4175357303,212,35.5,,,,,,,2rdx221tb304urcypk3y5nkk5,T. Elyounoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824579,30,1,1,2,28,83d6z6wvkzs3dx9oy3mftixow,1,95.1,90.5,2023-04-09T06:07:24.535Z,2023-04-09T06:07:25Z,4175357349,140,81.6,4175357353,212,14.2,4175357347,56,Left,4175357351,141,89.6,4175357355,213,3.2,,,,,,,,,,4o71xxq6qdkhug58a073fxega,S. Machino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824609,31,1,1,2,30,83d6z6wvkzs3dx9oy3mftixow,1,82.4,89.4,2023-04-09T06:07:25.952Z,2023-04-09T06:07:27Z,4175357495,213,5.6,4175357485,56,Center,4175357489,141,75.0,4175357487,140,94.7,4175357491,212,16.2,,,,,,,,,,8d1sjb0uxmgz8945khj6ovmqd,Y. Nakano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824623,32,1,1,2,31,83d6z6wvkzs3dx9oy3mftixow,0,98.3,75.2,2023-04-09T06:07:27.272Z,2023-04-14T12:24:17Z,4175357557,212,7.4,4175357551,140,97.0,4175357553,141,64.5,4175357545,2,,4175357549,56,Center,4187330105,224,,4187330107,72,,4175357561,213,4.5,3mqvpqnv1yixpclmxsvqfoxec,T. Hiraoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824621,20,61,1,2,32,e90fnsgtnamze3yssxpg392eb,1,4.1,36,2023-04-09T06:07:28.235Z,2023-04-09T06:13:08Z,4175357543,56,Back,,,,,,,,,,,,,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824651,21,1,1,2,33,e90fnsgtnamze3yssxpg392eb,1,5.8,39.5,2023-04-09T06:07:29.580Z,2023-04-14T12:24:33Z,4175357665,140,11.1,4175357669,212,10.7,4175357667,141,26.1,4175357671,213,5.3,4175357663,56,Back,,,,,,,,,,cxmuf2ztbfbfw5p2fmr7uzbvt,Henrique Trevisan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533071499,894,49,1,2,34,e90fnsgtnamze3yssxpg392eb,1,6.2,28.5,2023-04-09T06:07:30.296Z,2023-04-14T12:24:50Z,,,,,,,,,,,,,,,,,,,,,,,,,6zhe1uw4hag6m8sqmcy7zw8kq,H. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
