id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/16/value
2530822939,5,44,1,0,8,3vfso415vj7uitnunviuzdyg3,0,38.4,22.6,2023-04-09T06:03:57.860Z,2023-04-09T07:03:50Z,4175348903,285,,4175348901,56,Back,4175357703,233,8,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822933,6,43,1,0,8,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-09T06:03:57.905Z,2023-04-09T06:06:51Z,4175348883,286,0,4175348881,56,Center,4175348929,233,5,4175355593,144,44,,,,,,,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822947,7,1,1,0,9,18c8ibslzapz40lfb8y5vygcs,0,58,75.4,2023-04-09T06:03:58.346Z,2023-04-09T07:03:29Z,4175348933,3,,4175348941,212,19.4,4175348935,56,Left,4175348937,140,73.9,4175348943,213,0.5,4175348939,141,89.8,,,,,,,5c3w3zdu6bojrfd8gt8u35o7p,T. Yonemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822953,6,43,1,0,10,3vfso415vj7uitnunviuzdyg3,1,0,0,2023-04-09T06:03:59.860Z,2023-04-09T06:07:13Z,4175348975,56,Back,4175348977,285,0,4175349021,233,8,4175356693,144,44,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822965,7,8,1,0,10,3vfso415vj7uitnunviuzdyg3,1,26.4,7.6,2023-04-09T06:04:00.266Z,2023-04-13T15:10:41Z,4186256677,384,,4175358541,15,,4175349031,56,Back,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822975,8,49,1,0,12,3vfso415vj7uitnunviuzdyg3,1,43.3,5,2023-04-09T06:04:01.812Z,2023-04-09T06:04:02Z,,,,,,,,,,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822985,9,1,1,0,13,3vfso415vj7uitnunviuzdyg3,0,47.3,2.9,2023-04-09T06:04:03.062Z,2023-04-09T06:04:04Z,4175349125,140,62.0,4175349127,141,0.0,4175349123,56,Right,4175349121,157,,4175349133,1,,4175349131,213,6.1,4175349129,212,15.8,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822997,9,5,1,0,14,18c8ibslzapz40lfb8y5vygcs,1,35.4,101.5,2023-04-09T06:04:03.906Z,2023-04-09T06:16:25Z,4175349199,233,10,4175349177,347,,4175349175,56,Back,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530822989,10,5,1,0,14,3vfso415vj7uitnunviuzdyg3,0,64.6,-1.5,2023-04-09T06:04:03.906Z,2023-04-09T06:04:06Z,4175349137,56,Right,4175349207,233,9,4175349141,347,,,,,,,,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823123,10,1,1,0,35,18c8ibslzapz40lfb8y5vygcs,0,40.6,100,2023-04-09T06:04:25.065Z,2023-04-09T07:03:15Z,4175350061,56,Left,4175350067,212,25.9,4175350065,141,89.6,4175350063,140,64.1,4175350059,107,,4175350069,213,6.0,4175495205,1,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823133,11,49,1,0,36,3vfso415vj7uitnunviuzdyg3,1,27.6,2.8,2023-04-09T06:04:26.248Z,2023-04-09T06:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823143,12,1,1,0,37,3vfso415vj7uitnunviuzdyg3,1,27.6,2.8,2023-04-09T06:04:26.748Z,2023-04-09T06:04:28Z,4175350131,141,24.3,4175350129,140,55.3,4175350133,212,32.6,4175350127,56,Center,4175350125,157,,4175350137,1,,4175350135,213,0.5,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823149,13,1,1,0,39,3vfso415vj7uitnunviuzdyg3,0,58.1,25.3,2023-04-09T06:04:28.372Z,2023-04-13T15:11:40Z,4175350169,213,1.9,4175350165,141,44.3,4175350167,212,13.9,4175350163,140,53.2,4175350161,56,Center,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823157,14,3,1,0,40,3vfso415vj7uitnunviuzdyg3,0,60,43.8,2023-04-09T06:04:30.267Z,2023-04-13T15:11:43Z,4186257865,465,,4175350691,233,11,4175350193,56,Center,4175350195,286,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823163,11,7,1,0,40,18c8ibslzapz40lfb8y5vygcs,0,40,56.2,2023-04-09T06:04:30.268Z,2023-04-13T15:11:53Z,4175350219,285,,4175350683,233,14,4175350217,56,Back,4186258107,385,,,,,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823181,15,61,1,0,42,3vfso415vj7uitnunviuzdyg3,1,53.2,41.3,2023-04-09T06:04:31.860Z,2023-04-09T06:04:48Z,4175350291,56,Center,,,,,,,,,,,,,,,,,,,,,,a1uzi9vgpfy7qo1eay243dsk5,T. Sekine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823179,12,49,1,0,43,18c8ibslzapz40lfb8y5vygcs,1,33.8,63.6,2023-04-09T06:04:33.290Z,2023-04-09T06:04:33Z,,,,,,,,,,,,,,,,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823191,13,1,1,0,44,18c8ibslzapz40lfb8y5vygcs,1,39.2,57.7,2023-04-09T06:04:33.786Z,2023-04-13T15:12:16Z,4175350335,141,41.7,4175350337,212,12.2,4175350339,213,4.2,4175350333,140,34.0,4175350331,56,Back,,,,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823195,14,1,1,0,45,18c8ibslzapz40lfb8y5vygcs,0,26.9,32.2,2023-04-09T06:04:34.649Z,2023-04-09T06:04:35Z,4175350361,212,26.7,4175350363,213,0.6,4175350359,141,53.6,4175350357,140,48.2,4175350355,56,Back,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823211,16,49,1,0,48,3vfso415vj7uitnunviuzdyg3,1,54,43.1,2023-04-09T06:04:37.394Z,2023-04-13T15:12:25Z,,,,,,,,,,,,,,,,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823223,17,1,1,0,48,3vfso415vj7uitnunviuzdyg3,0,56.9,62,2023-04-09T06:04:38.300Z,2023-04-09T06:04:40Z,4175350485,140,65.2,4175350487,141,41.2,4175350483,56,Center,4175350491,213,5.3,4175350489,212,16.6,,,,,,,,,,b5nc0tgc33wklhsekw3jklylm,A. Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823233,15,49,1,0,51,18c8ibslzapz40lfb8y5vygcs,1,28.5,70.5,2023-04-09T06:04:40.778Z,2023-04-09T06:04:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823285,16,1,1,0,55,18c8ibslzapz40lfb8y5vygcs,1,48,73.5,2023-04-09T06:04:44.658Z,2023-04-09T06:04:47Z,4175350761,212,15.2,4175350763,213,0.8,4175350755,56,Left,4175350757,140,57.9,4175350759,141,89.9,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823289,17,1,1,0,58,18c8ibslzapz40lfb8y5vygcs,0,57.6,92.9,2023-04-09T06:04:47.490Z,2023-04-13T15:12:41Z,4175350777,140,67.0,4175350775,56,Left,4175350779,141,100.0,4175350773,168,,4175350781,212,11.5,4175350783,213,0.5,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823327,18,5,1,1,2,18c8ibslzapz40lfb8y5vygcs,0,65.8,101,2023-04-09T06:04:51.518Z,2023-04-09T06:16:26Z,4175350993,56,Left,4175350995,347,,4175351005,233,18,4175363137,361,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823323,18,5,1,1,2,3vfso415vj7uitnunviuzdyg3,1,34.2,-1,2023-04-09T06:04:51.518Z,2023-04-09T06:09:25Z,4175351001,233,18,4175363221,361,,4175350977,347,,4175350975,56,Back,,,,,,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823375,19,1,1,1,7,3vfso415vj7uitnunviuzdyg3,1,35,0,2023-04-09T06:04:56.439Z,2023-04-09T06:04:58Z,4175351269,141,15.9,4175351265,56,Back,4175351267,140,42.8,4175351271,212,14.7,4175351273,213,1.0,4175351263,107,,,,,,,,4seh91gn4cj2l3x7kg19duqxh,H. Sakai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823383,20,1,1,1,8,3vfso415vj7uitnunviuzdyg3,1,43.7,16.7,2023-04-09T06:04:57.988Z,2023-04-09T06:05:00Z,4175351313,213,5.9,4175351311,212,12.9,4175351305,56,Right,4175351307,140,55.2,4175351309,141,10.0,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823391,21,1,1,1,10,3vfso415vj7uitnunviuzdyg3,1,55.7,10.7,2023-04-09T06:04:59.924Z,2023-04-09T06:05:01Z,4175351365,212,13.0,4175351367,213,1.5,4175351359,56,Center,4175351363,141,29.7,4175351361,140,56.7,,,,,,,,,,1pcyox1b50pxufww0v07c5boq,T. Okubo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823395,22,61,1,1,12,3vfso415vj7uitnunviuzdyg3,1,56.7,29.7,2023-04-09T06:05:01.651Z,2023-04-09T06:10:11Z,4175351375,56,Center,,,,,,,,,,,,,,,,,,,,,,da5nt2kexuabduzu4qqxf09ud,S. Koroki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823389,19,43,1,1,12,18c8ibslzapz40lfb8y5vygcs,1,0,0,2023-04-09T06:05:02.147Z,2023-04-13T15:14:07Z,4175351351,141,65.2,4175351347,56,Back,4175351355,213,0,4175351353,212,1.8,4186261301,144,1,4175351349,140,42.2,,,,,,,a6mikq97x6ldarn4j7i16gatx,S. Inagaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823411,23,1,1,1,13,3vfso415vj7uitnunviuzdyg3,0,54,36.4,2023-04-09T06:05:03.198Z,2023-04-09T06:05:03Z,4175351465,140,59.5,4175351467,141,64.2,4175351463,56,Center,4175351471,213,1.3,4175351469,212,19.8,,,,,,,,,,3ihaypy0xs7cpw7ij61qislat,K. Iwao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823419,20,49,1,1,15,18c8ibslzapz40lfb8y5vygcs,1,32.7,31.8,2023-04-09T06:05:05.185Z,2023-04-09T06:05:05Z,,,,,,,,,,,,,,,,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823435,21,1,1,1,16,18c8ibslzapz40lfb8y5vygcs,1,34.2,34,2023-04-09T06:05:05.762Z,2023-04-09T06:05:08Z,4175351599,212,9.8,4175351597,141,27.3,4175351595,140,25.9,4175351601,213,3.6,4175351593,56,Back,,,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823447,22,1,1,1,18,18c8ibslzapz40lfb8y5vygcs,1,25.7,27.1,2023-04-09T06:05:07.953Z,2023-04-09T06:05:10Z,4175351673,56,Back,4175351681,213,1.7,4175351675,140,24.0,4175351677,141,46.6,4175351679,212,13.4,,,,,,,,,,4q09fnw7soqo8q1u50wfde76d,Y. Nogami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823481,23,1,1,1,20,18c8ibslzapz40lfb8y5vygcs,1,24.2,56.3,2023-04-09T06:05:10.233Z,2023-04-09T06:05:15Z,4175351839,141,74.5,4175351841,212,12.4,4175351837,140,25.1,4175351843,213,1.5,4175351835,56,Back,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823549,24,1,1,1,25,18c8ibslzapz40lfb8y5vygcs,1,21.3,73.8,2023-04-09T06:05:15.250Z,2023-04-09T06:05:28Z,4175352193,141,50.0,4175352197,213,3.9,4175352195,212,24.0,4175352189,56,Back,4175352191,140,4.4,,,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823571,25,1,1,1,38,18c8ibslzapz40lfb8y5vygcs,1,12.4,28.2,2023-04-09T06:05:27.882Z,2023-04-09T06:05:31Z,4175352325,213,5.9,4175352327,1,,4175352321,141,6.4,4175352317,56,Back,4175352323,212,37.2,4175352315,155,,4175352319,140,44.9,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823577,26,1,1,1,42,18c8ibslzapz40lfb8y5vygcs,0,45.4,8.9,2023-04-09T06:05:31.394Z,2023-04-09T06:06:29Z,4175352359,141,10.4,4175352355,56,Right,4175352357,140,55.1,4175352363,213,0.1,4175352361,212,10.2,4175352351,3,,,,,,,,dg1wh53t8qyb8l2dkeibtnkkp,T. Uchida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823619,24,1,1,1,46,3vfso415vj7uitnunviuzdyg3,0,38.2,90.3,2023-04-09T06:05:35.444Z,2023-04-09T06:05:37Z,4175352557,157,,4175352569,1,,4175352559,56,Center,4175352565,212,52.2,4175352567,213,6.1,4175352563,141,72.6,4175352561,140,86.6,,,,7izhszqmb1a9z5na5e0utnc6i,T. Akimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823671,27,1,1,1,54,18c8ibslzapz40lfb8y5vygcs,1,10.3,37.6,2023-04-09T06:05:43.802Z,2023-04-09T06:05:45Z,4175352861,56,Back,4175352863,140,16.8,4175352867,212,7.4,4175352865,141,33.3,4175352869,213,5.9,,,,,,,,,,jywyirljzj827gq6pkgb34k5,M. Langerak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823685,28,1,1,1,55,18c8ibslzapz40lfb8y5vygcs,1,16,33.9,2023-04-09T06:05:45.210Z,2023-04-13T15:15:24Z,4175352949,212,20.5,4175352947,141,64.0,4175352945,140,17.1,4175352943,56,Back,4175352951,213,1.5,,,,,,,,,,dnwwsdy1tfz0o7t0odssfstsl,S. Nakatani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823727,29,1,1,1,58,18c8ibslzapz40lfb8y5vygcs,1,22.5,65.4,2023-04-09T06:05:47.577Z,2023-04-09T06:05:53Z,4175353197,213,1.0,4175353189,140,33.8,4175353185,56,Back,4175353191,141,95.3,4175353193,212,23.5,4175353183,155,,,,,,,,ecdovu3igm2rwrf6mwannhwmi,H. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823757,30,1,1,2,3,18c8ibslzapz40lfb8y5vygcs,1,55.1,91.5,2023-04-09T06:05:53.098Z,2023-04-09T06:05:55Z,4175353317,213,0.2,4175353315,212,17.9,4175353313,141,95.6,4175353311,140,71.9,4175353309,56,Left,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823829,31,1,1,2,5,18c8ibslzapz40lfb8y5vygcs,1,71.5,94.4,2023-04-09T06:05:55.226Z,2023-04-09T06:06:02Z,4175353601,140,78.8,4175353607,213,6.0,4175353603,141,90.9,4175353605,212,8.0,4175353599,56,Left,,,,,,,,,,dnvqxvpw9c21y0mb2wdxyua51,K. Nagai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823831,32,3,1,2,12,18c8ibslzapz40lfb8y5vygcs,0,85.1,90.2,2023-04-09T06:06:01.594Z,2023-04-13T15:15:39Z,4175372133,286,,4175353621,56,Left,4186263275,465,,4175372283,211,,,,,,,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823821,25,4,1,2,12,3vfso415vj7uitnunviuzdyg3,1,13.5,10.6,2023-04-09T06:06:01.982Z,2023-04-09T06:06:11Z,4175353579,56,Back,4175353585,285,,4175354071,295,,4175353577,13,,4175353897,233,33,4175353581,152,,,,,,,,5fglqrb2jo1ideuag4pjit9sl,A. Scholz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530823873,33,4,1,2,12,18c8ibslzapz40lfb8y5vygcs,0,86.5,89.4,2023-04-09T06:06:01.983Z,2023-04-09T06:06:08Z,4175353907,233,25,4175353859,286,,4175353853,295,,4175353857,152,,4175353855,56,Left,4175353851,13,,,,,,,,8u07m36pydqgg68citu7pilii,R. Morishita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530824167,26,1,1,2,49,3vfso415vj7uitnunviuzdyg3,1,14.6,15.9,2023-04-09T06:06:39.247Z,2023-04-09T06:06:55Z,4175355265,5,,4175355267,155,,4175355279,213,6.2,4175355275,141,7.7,4175355277,212,47.8,4175355269,152,,4175355281,1,,4175355273,140,59.8,7lxjfpbed6rmm2qmzs6r1c2j9,S. Nishikawa,4175355271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
