id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value
2540448495,7,1,1,0,18,ctm9as17rs95yhuz7qf53wfke,0,41.4,0,2023-04-29T05:03:51.822Z,2023-04-29T05:03:54Z,4233549883,213,0.4,4233549877,140,67.9,4233549873,107,,4233549885,1,,4233549879,141,14.7,4233549881,212,29.9,4233549875,56,Right,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448509,5,1,1,0,23,1f3ehp8p9yi8reamghry4p76t,1,30.5,76,2023-04-29T05:03:56.556Z,2023-04-29T05:03:58Z,4233549981,56,Back,4233549983,140,26.1,4233549987,212,9.9,4233549989,213,4.2,4233549979,3,,4233549985,141,63.1,,,,,,,2jgby6e91uem5e2dd1b11psoa,T. Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448513,6,1,1,0,24,1f3ehp8p9yi8reamghry4p76t,0,25.4,63.9,2023-04-29T05:03:58.237Z,2023-04-29T05:03:59Z,4233550005,212,25.5,4233550009,1,,4233549997,157,,4233550001,140,23.5,4233549999,56,Back,4233550003,141,100.0,4233550007,213,1.6,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448515,7,5,1,0,25,1f3ehp8p9yi8reamghry4p76t,0,27,101.6,2023-04-29T05:03:59.239Z,2023-04-29T05:04:01Z,4233550013,347,,4233550011,56,Back,4233550051,233,8,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448519,8,5,1,0,25,ctm9as17rs95yhuz7qf53wfke,1,73,-1.6,2023-04-29T05:03:59.239Z,2023-04-29T05:14:05Z,4233550025,56,Right,4233550029,347,,4233550037,233,7,,,,,,,,,,,,,,,,19pcq7pd8fq57z1tgec16o79x,K. Iwatake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448549,9,1,1,0,28,ctm9as17rs95yhuz7qf53wfke,1,71.9,0,2023-04-29T05:04:01.983Z,2023-04-29T05:04:07Z,4233550119,107,,4233550125,141,33.4,4233550131,1,,4233550129,213,0.9,4233550127,212,30.3,4233550123,140,90.3,4233550121,56,Center,,,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448551,10,1,1,0,32,ctm9as17rs95yhuz7qf53wfke,0,97.1,27.7,2023-04-29T05:04:06.154Z,2023-04-29T05:14:08Z,4233550141,140,95.9,4233550159,236,,4233550139,56,Center,4233550147,213,2.4,4233550143,141,29.5,4233550161,233,8,4233550145,212,1.8,4233550165,286,,201ujggt4gi1swlx1c79byig9,Saulo Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448555,8,74,1,0,32,1f3ehp8p9yi8reamghry4p76t,1,6.6,75,2023-04-29T05:04:06.155Z,2023-04-29T05:05:30Z,4233550157,285,,4233550171,233,10,4233550155,56,Back,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448573,11,1,1,0,33,ctm9as17rs95yhuz7qf53wfke,0,96.9,30,2023-04-29T05:04:07.110Z,2023-04-29T05:07:18Z,4233550241,155,,4233550243,56,Center,4233550247,141,56.1,4233550249,212,17.8,4233550251,213,1.6,4233550245,140,96.1,,,,,,,201ujggt4gi1swlx1c79byig9,Saulo Mineiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448571,9,61,1,0,34,1f3ehp8p9yi8reamghry4p76t,0,3.7,44.6,2023-04-29T05:04:07.533Z,2023-04-29T05:07:20Z,4233550239,56,Back,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448827,11,51,1,0,35,1f3ehp8p9yi8reamghry4p76t,1,1.7,47.2,2023-04-29T05:04:08.574Z,2023-04-29T05:07:23Z,4233551629,170,,,,,,,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448911,13,15,1,0,36,ctm9as17rs95yhuz7qf53wfke,1,96.8,52.6,2023-04-29T05:04:09.616Z,2023-04-29T05:08:22Z,4233553185,146,98.1,4233552789,20,,4233552937,233,10,4233553181,103,1.9,4233555331,328,,4233552791,16,,4233553187,147,52.2,4233553183,458,,esfnlp56d5kfvxy9518d91gd0,T. Kondo,4233553179,102,52.3,4233552715,56,Center,4233553175,76,4233552711,22,,,,,,,,,,,,,,,,,,,,,,,,,
2540448755,10,10,1,0,36,1f3ehp8p9yi8reamghry4p76t,1,1.7,47.2,2023-04-29T05:04:09.716Z,2023-04-29T05:06:42Z,4233552993,233,13,4233552927,179,,4233551141,56,Back,4233552925,174,,4233551139,182,,,,,,,,,,,7blan2t3io9iatmzpzazeh9lh,T. Sugeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448761,12,16,1,0,37,ctm9as17rs95yhuz7qf53wfke,1,98.7,50.6,2023-04-29T05:04:11.231Z,2023-04-29T05:09:12Z,4233551163,16,,4233551161,22,,4233551165,56,Center,4233551363,374,2023-04-29 06:04:11.146,4233551367,375,00:37.623,4233551559,103,3.2,4233551565,230,99.5,4233551567,231,50.4,esfnlp56d5kfvxy9518d91gd0,T. Kondo,4233551359,20,,4233551563,458,,4233552251,136,4233551561,214,4233551557,102,53.2,4233551553,76,,,,,,,,,,,,,,,,,,,,
2540448915,12,1,1,2,12,1f3ehp8p9yi8reamghry4p76t,1,50.2,50.1,2023-04-29T05:05:45.590Z,2023-04-29T05:06:01Z,4233552097,189,,4233551887,140,38.3,4233551891,212,15.5,4233551893,213,3.8,4233551895,279,G,4233551889,141,36.6,4233551885,56,Back,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448919,13,1,1,2,13,1f3ehp8p9yi8reamghry4p76t,1,38.3,36.6,2023-04-29T05:05:47.062Z,2023-04-29T05:09:22Z,4233551911,213,4.9,4233551907,141,10.4,4233551903,56,Back,4233551905,140,40.7,4233551909,212,18.0,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448929,14,1,1,2,14,1f3ehp8p9yi8reamghry4p76t,0,41.7,12.6,2023-04-29T05:05:47.911Z,2023-04-29T05:09:24Z,4233551939,56,Center,4233551947,213,0.6,4233551943,141,66.3,4233551941,140,92.0,4233551945,212,64.2,4233551937,155,,4233551949,1,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448949,16,52,1,2,20,ctm9as17rs95yhuz7qf53wfke,1,8.7,31.9,2023-04-29T05:05:53.903Z,2023-04-29T05:05:54Z,,,,,,,,,,,,,,,,,,,,,,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448977,17,80,1,2,25,ctm9as17rs95yhuz7qf53wfke,0,10.4,45.5,2023-04-29T05:05:59.247Z,2023-04-29T05:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540448993,18,1,1,2,26,ctm9as17rs95yhuz7qf53wfke,0,10.4,45.5,2023-04-29T05:06:00.400Z,2023-04-29T05:06:04Z,4233552185,155,,4233552189,140,52.2,4233552195,213,0.2,4233552193,212,44.7,4233552197,1,,4233552191,141,58.1,4233552187,56,Center,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449007,15,1,1,2,31,1f3ehp8p9yi8reamghry4p76t,0,48.7,42.1,2023-04-29T05:06:04.574Z,2023-04-29T05:10:46Z,4233552261,212,9.4,4233552253,3,,4233552257,140,55.6,4233552263,213,0.7,4233552255,56,Center,4233552259,141,51.0,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449019,16,1,1,2,32,1f3ehp8p9yi8reamghry4p76t,0,55.3,49.7,2023-04-29T05:06:05.583Z,2023-04-29T05:10:55Z,4233552313,212,22.7,4233552305,155,,4233552309,140,76.9,4233552315,213,0.0,4233552311,141,51.0,4233552307,56,Center,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449015,19,1,1,2,33,ctm9as17rs95yhuz7qf53wfke,0,26.6,48.4,2023-04-29T05:06:06.646Z,2023-04-29T05:12:03Z,4233552281,56,Back,4233552279,3,,4233552285,141,65.7,4233552289,213,1.1,4233552287,212,13.4,4233552283,140,32.8,,,,,,,el9hmsmc1zz7yie7dedfaac8a,B. Nduka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449085,21,44,1,2,34,1f3ehp8p9yi8reamghry4p76t,1,69.4,35.9,2023-04-29T05:06:07.606Z,2023-04-29T05:12:05Z,4233552573,56,Center,4233552781,233,20,4233552575,286,,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449023,20,44,1,2,34,ctm9as17rs95yhuz7qf53wfke,0,30.6,64.1,2023-04-29T05:06:07.607Z,2023-04-29T05:12:06Z,4233552321,56,Back,4233552795,233,21,4233552323,285,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449055,17,1,1,2,34,1f3ehp8p9yi8reamghry4p76t,1,72.6,48.8,2023-04-29T05:06:08.374Z,2023-04-29T05:12:08Z,4233552435,212,15.0,4233552433,141,27.9,4233552437,213,5.0,4233552429,56,Center,4233552425,3,,4233552431,140,77.1,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449131,22,1,1,2,35,1f3ehp8p9yi8reamghry4p76t,1,78.9,41.2,2023-04-29T05:06:09.462Z,2023-04-29T05:13:15Z,4233552773,213,2.6,4233552767,140,75.5,4233552771,212,4.1,4233552769,141,44.2,4233552765,56,Center,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540450349,63,1,1,2,36,1f3ehp8p9yi8reamghry4p76t,1,73.6,45,2023-04-29T05:06:10.347Z,2023-04-29T05:13:42Z,4233562461,3,,4233562471,212,12.2,4233562463,56,Center,4233562467,140,78.4,4233562473,213,5.1,4233562469,141,28.7,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449059,18,49,1,2,37,1f3ehp8p9yi8reamghry4p76t,1,77.2,29.1,2023-04-29T05:06:11.246Z,2023-04-29T05:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449071,19,1,1,2,37,1f3ehp8p9yi8reamghry4p76t,0,77.2,29.1,2023-04-29T05:06:11.440Z,2023-04-29T05:14:04Z,4233552505,140,100.0,4233552509,212,25.6,4233552503,56,Center,4233552511,213,0.2,4233552507,141,36.9,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449075,20,5,1,2,40,1f3ehp8p9yi8reamghry4p76t,0,101.2,36.3,2023-04-29T05:06:14.496Z,2023-04-29T05:14:05Z,4233552543,233,21,4233552517,56,Center,4233552519,346,,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449047,21,5,1,2,40,ctm9as17rs95yhuz7qf53wfke,1,-1.2,63.7,2023-04-29T05:06:14.496Z,2023-04-29T05:06:18Z,4233552411,56,Back,4233552523,233,20,4233552413,346,,,,,,,,,,,,,,,,,9gqymee6r8xdj6jbvcc6mahg5,H. Mita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449167,22,1,1,3,4,ctm9as17rs95yhuz7qf53wfke,1,5,50.9,2023-04-29T05:06:37.681Z,2023-04-29T05:06:41Z,4233552963,213,5.9,4233552955,140,57.5,4233552959,141,14.1,4233552973,74,,4233552961,212,60.5,4233552951,124,,4233552965,1,,4233552953,56,Right,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449175,23,1,1,3,8,ctm9as17rs95yhuz7qf53wfke,0,57.5,14.1,2023-04-29T05:06:41.538Z,2023-04-29T05:06:42Z,4233553015,213,5.5,4233553007,56,Right,4233553011,141,0.0,4233553003,3,,4233553013,212,15.0,4233553005,168,,4233553009,140,67.6,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449193,23,5,1,3,8,1f3ehp8p9yi8reamghry4p76t,1,31.8,101.6,2023-04-29T05:06:41.855Z,2023-04-29T05:09:47Z,4233553121,56,Back,4233557489,233,24,4233553123,347,,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449177,24,5,1,3,8,ctm9as17rs95yhuz7qf53wfke,0,68.2,-1.6,2023-04-29T05:06:41.855Z,2023-04-29T05:14:05Z,4233553019,347,,4233553017,56,Right,4233557501,233,23,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449219,24,1,1,3,16,1f3ehp8p9yi8reamghry4p76t,0,37.5,100,2023-04-29T05:06:49.950Z,2023-04-29T05:07:09Z,4233553289,140,100.0,4233553285,107,,4233553295,213,6.1,4233553293,212,67.4,4233553297,1,,4233553287,56,Left,4233553291,141,86.3,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540451363,88,56,1,3,18,ctm9as17rs95yhuz7qf53wfke,1,0,0,2023-04-29T05:06:51.775Z,2023-04-29T05:16:59Z,4233566555,56,Back,,,,,,,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449211,25,5,1,3,21,ctm9as17rs95yhuz7qf53wfke,1,-0.9,15.2,2023-04-29T05:06:54.656Z,2023-04-29T05:06:59Z,4233553253,56,Back,4233553255,346,,4233553331,233,25,,,,,,,,,,,,,,,,8lfgk7eqdptu5o53n656vxck5,K. Yoshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449221,25,5,1,3,21,1f3ehp8p9yi8reamghry4p76t,0,100.9,84.8,2023-04-29T05:06:54.656Z,2023-04-29T05:14:06Z,4233553303,346,,4233553335,233,25,4233553301,56,Left,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449287,26,1,1,3,39,ctm9as17rs95yhuz7qf53wfke,1,5.2,41.5,2023-04-29T05:07:13.104Z,2023-04-29T05:07:19Z,4233553665,140,44.6,4233553669,212,47.1,4233553663,56,Back,4233553667,141,8.5,4233553673,1,,4233553677,74,,4233553661,124,,4233553671,213,5.8,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449293,27,1,1,3,46,ctm9as17rs95yhuz7qf53wfke,0,44.6,8.5,2023-04-29T05:07:19.695Z,2023-04-29T05:07:20Z,4233553709,141,0.0,4233553705,56,Right,4233553713,213,5.9,4233553701,3,,4233553711,212,15.7,4233553703,168,,4233553707,140,58.3,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449297,26,5,1,3,46,1f3ehp8p9yi8reamghry4p76t,1,42.5,101,2023-04-29T05:07:20.426Z,2023-04-29T05:14:06Z,4233553737,347,,4233553739,233,28,4233553735,56,Back,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449295,28,5,1,3,46,ctm9as17rs95yhuz7qf53wfke,0,57.5,-1,2023-04-29T05:07:20.426Z,2023-04-29T05:07:22Z,4233553719,56,Right,4233553721,347,,4233553747,233,26,,,,,,,,,,,,,,,,19m4x5k36kaujvze82qp1ju8l,Yuri Lara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449343,27,1,1,3,53,1f3ehp8p9yi8reamghry4p76t,1,38.3,100,2023-04-29T05:07:26.559Z,2023-04-29T05:07:28Z,4233553905,140,29.0,4233553915,213,4.2,4233553901,107,,4233553939,189,,4233553911,212,20.0,4233553903,56,Back,4233553907,141,75.0,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449365,28,1,1,3,55,1f3ehp8p9yi8reamghry4p76t,0,37,82.3,2023-04-29T05:07:29.392Z,2023-04-29T05:07:33Z,4233554031,141,50.7,4233554025,155,,4233554029,140,89.6,4233554037,1,,4233554033,212,59.3,4233554035,213,5.9,4233554027,56,Center,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449373,29,52,1,4,0,ctm9as17rs95yhuz7qf53wfke,1,8.3,42.4,2023-04-29T05:07:33.967Z,2023-04-29T05:07:34Z,,,,,,,,,,,,,,,,,,,,,,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540449401,30,80,1,4,6,ctm9as17rs95yhuz7qf53wfke,0,10.2,48.1,2023-04-29T05:07:39.983Z,2023-04-29T05:07:40Z,,,,,,,,,,,,,,,,,,,,,,,,,70d7ep81lnb6m2flci6s8s5w5,S. Brodersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
