id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,keyPass,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2514842413,5,49,1,0,8,6bus1cl4b6zdm93290r02o7cx,1,33.3,14,2023-03-04T05:03:38.419Z,2023-03-04T05:03:38Z,,,,,,,,,,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842453,6,1,1,0,8,6bus1cl4b6zdm93290r02o7cx,0,33.3,14,2023-03-04T05:03:38.691Z,2023-03-04T05:03:41Z,4069860005,56,Right,4069860009,141,12.6,4069860007,140,84.3,4069860013,213,6.3,4069860011,212,53.6,4069860003,155,,4069860017,1,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842449,6,49,1,0,10,e90fnsgtnamze3yssxpg392eb,1,19.6,86.8,2023-03-04T05:03:40.960Z,2023-03-04T05:03:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842471,7,1,1,0,11,e90fnsgtnamze3yssxpg392eb,1,13.1,86.8,2023-03-04T05:03:41.952Z,2023-03-04T05:03:44Z,4069860099,56,Back,4069860103,141,63.9,4069860105,212,17.5,4069860107,213,4.2,4069860101,140,5.6,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842483,8,1,1,0,14,e90fnsgtnamze3yssxpg392eb,1,7.4,66.6,2023-03-04T05:03:44.497Z,2023-03-04T05:04:30Z,4069860169,141,80.6,4069861451,155,,4069860171,212,34.9,4069860165,56,Back,4069860167,140,39.4,4069860175,1,,4069860173,213,0.3,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842485,9,61,1,0,17,e90fnsgtnamze3yssxpg392eb,0,40.1,80.6,2023-03-04T05:03:47.536Z,2023-03-04T05:03:47Z,4069860179,56,Back,,,,,,,,,,,,,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842505,7,61,1,0,19,6bus1cl4b6zdm93290r02o7cx,1,71.1,21.9,2023-03-04T05:03:49.618Z,2023-03-04T05:03:49Z,4069860233,56,Center,,,,,,,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842517,8,49,1,0,21,6bus1cl4b6zdm93290r02o7cx,1,62.5,18.9,2023-03-04T05:03:51.396Z,2023-03-04T05:03:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842521,9,1,1,0,21,6bus1cl4b6zdm93290r02o7cx,0,62.5,18.9,2023-03-04T05:03:51.620Z,2023-03-04T05:03:53Z,4069860327,1,,4069860313,141,48.7,4069860315,212,34.3,4069860307,155,,4069860311,140,88.8,4069860317,213,0.6,4069860309,56,Center,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842527,10,52,1,0,23,e90fnsgtnamze3yssxpg392eb,1,12.4,45.8,2023-03-04T05:03:53.823Z,2023-03-04T05:03:53Z,,,,,,,,,,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842541,11,1,1,0,24,e90fnsgtnamze3yssxpg392eb,1,12.6,44.8,2023-03-04T05:03:54.304Z,2023-03-04T05:03:56Z,4069860403,123,,4069860411,212,28.1,4069860413,213,5.5,4069860407,140,31.9,4069860405,56,Back,4069860409,141,16.2,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842555,10,45,1,0,26,6bus1cl4b6zdm93290r02o7cx,0,65.6,84.4,2023-03-04T05:03:56.288Z,2023-03-04T05:03:59Z,4069860559,233,12,4069860481,285,,4069860479,56,Left,,,,,,,,,,,,,,,,1zoe7llh5n846ipo1i4oqse7d,S. Takeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842545,12,3,1,0,26,e90fnsgtnamze3yssxpg392eb,1,34.4,15.6,2023-03-04T05:03:56.288Z,2023-03-04T05:03:59Z,4069860425,56,Back,4069860543,233,10,4069860549,286,,,,,,,,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842575,13,1,1,0,27,e90fnsgtnamze3yssxpg392eb,1,36,20.7,2023-03-04T05:03:57.487Z,2023-03-04T05:04:00Z,4069860595,140,19.6,4069860593,56,Back,4069860599,212,17.7,4069860601,213,2.9,4069860597,141,26.5,,,,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842599,14,1,1,0,30,e90fnsgtnamze3yssxpg392eb,1,19.3,26.5,2023-03-04T05:04:00.400Z,2023-03-04T05:04:03Z,4069860757,213,2.2,4069860751,140,8.8,4069860755,212,19.6,4069860749,56,Back,4069860753,141,50.3,,,,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842619,15,1,1,0,33,e90fnsgtnamze3yssxpg392eb,0,12.9,56.3,2023-03-04T05:04:03.777Z,2023-03-04T05:10:47Z,4069860831,56,Back,4069860837,212,43.9,4069860835,141,95.0,4069860839,213,0.6,4069860841,1,,4069874605,157,,4069860833,140,46.4,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842623,11,44,1,0,36,6bus1cl4b6zdm93290r02o7cx,1,54.8,5.7,2023-03-04T05:04:06.516Z,2023-03-04T05:04:09Z,4069860851,286,,4069860863,233,16,4069860849,56,Right,,,,,,,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842625,16,44,1,0,36,e90fnsgtnamze3yssxpg392eb,0,45.2,94.3,2023-03-04T05:04:06.517Z,2023-03-04T05:04:10Z,4069860855,285,,4069860853,56,Back,4069860903,233,11,,,,,,,,,,,,,,,,3o1ca5xdl2d20r1cwx3r548gl,Adaílton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842629,12,1,1,0,37,6bus1cl4b6zdm93290r02o7cx,1,58.8,7.7,2023-03-04T05:04:07.108Z,2023-03-04T06:04:53Z,4069860875,140,65.1,4069860873,56,Right,4069860881,213,0.0,4069860879,212,6.6,4069860871,3,,4069860877,141,8.1,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842637,13,1,1,0,39,6bus1cl4b6zdm93290r02o7cx,0,68.2,11,2023-03-04T05:04:09.155Z,2023-03-04T06:04:50Z,4069860941,56,Right,4069860947,212,10.6,4069860949,213,0.5,4069860939,3,,4069860943,140,76.9,4069860945,141,18.8,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842657,17,1,1,0,41,e90fnsgtnamze3yssxpg392eb,1,32.1,81.5,2023-03-04T05:04:11.856Z,2023-03-04T05:04:16Z,4069861081,212,14.9,4069861083,213,0.1,4069861077,140,46.3,4069861075,56,Back,4069861079,141,82.7,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842661,18,4,1,0,46,e90fnsgtnamze3yssxpg392eb,1,39.6,95.6,2023-03-04T05:04:16.080Z,2023-03-04T05:04:18Z,4069861095,286,,4069861091,152,,4069861165,233,14,4069861087,13,,4069861093,265,,4069861089,56,Back,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842667,14,4,1,0,46,6bus1cl4b6zdm93290r02o7cx,0,60.4,4.4,2023-03-04T05:04:16.081Z,2023-03-04T05:04:19Z,4069861123,265,,4069861117,13,,4069861169,233,18,4069861119,56,Right,4069861127,285,,4069861121,152,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842737,19,1,1,1,2,e90fnsgtnamze3yssxpg392eb,1,43.1,93.3,2023-03-04T05:04:32.528Z,2023-03-04T05:04:34Z,4069861549,212,17.9,4069861545,140,30.6,4069861541,152,,4069861547,141,75.4,4069861551,213,3.9,4069861539,5,,4069861543,56,Back,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842771,20,1,1,1,4,e90fnsgtnamze3yssxpg392eb,1,30.5,73.5,2023-03-04T05:04:34.304Z,2023-03-04T05:04:37Z,4069861741,140,18.3,4069861747,213,3.7,4069861739,56,Back,4069861745,212,15.4,4069861743,141,60.8,,,,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842785,21,1,1,1,7,e90fnsgtnamze3yssxpg392eb,1,17.8,56.4,2023-03-04T05:04:37.504Z,2023-03-04T05:04:39Z,4069861819,212,17.5,4069861821,213,4.6,4069861813,56,Back,4069861815,140,16.4,4069861817,141,30.7,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842797,22,1,1,1,10,e90fnsgtnamze3yssxpg392eb,0,15.8,30.7,2023-03-04T05:04:40.946Z,2023-03-04T05:04:43Z,4069861907,56,Right,4069861913,212,45.2,4069861905,155,,4069861909,140,58.2,4069861915,213,6.1,4069861911,141,19.1,4069861917,1,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842815,15,1,1,1,12,6bus1cl4b6zdm93290r02o7cx,1,39,78.4,2023-03-04T05:04:42.371Z,2023-03-04T05:04:44Z,4069862017,3,,4069862023,141,73.9,4069862025,212,4.2,4069862021,140,36.2,4069862027,213,3.9,4069862019,56,Back,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842823,16,1,1,1,14,6bus1cl4b6zdm93290r02o7cx,1,36.2,73.9,2023-03-04T05:04:44.548Z,2023-03-04T05:04:46Z,4069862063,140,41.9,4069862059,3,,4069862069,213,0.7,4069862065,141,80.9,4069862061,56,Back,4069862067,212,7.6,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842833,17,1,1,1,16,6bus1cl4b6zdm93290r02o7cx,0,42.6,77.9,2023-03-04T05:04:46.420Z,2023-03-04T05:04:48Z,4069862119,1,,4069862113,141,62.6,4069862115,212,27.0,4069862107,157,,4069862117,213,5.9,4069862111,140,66.3,4069862109,56,Center,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842843,23,1,1,1,18,e90fnsgtnamze3yssxpg392eb,1,40.5,34.8,2023-03-04T05:04:48.321Z,2023-03-04T05:04:50Z,4069862163,3,,4069862173,213,0.5,4069862169,141,47.8,4069862165,56,Center,4069862171,212,18.2,4069862167,140,55.6,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842849,24,1,1,1,20,e90fnsgtnamze3yssxpg392eb,0,55.6,47.8,2023-03-04T05:04:50.464Z,2023-03-04T05:04:52Z,4069862197,155,,4069862207,213,5.3,4069862201,140,60.4,4069862205,212,9.8,4069862203,141,35.4,4069862199,56,Center,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842857,18,1,1,1,21,6bus1cl4b6zdm93290r02o7cx,0,35.1,66.1,2023-03-04T05:04:51.812Z,2023-03-04T05:13:42Z,4069862253,1,,4069862243,56,Center,4069862249,212,32.6,4069862245,140,66.1,4069862241,155,,4069862247,141,67.0,4069862251,213,0.0,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842863,25,1,1,1,22,e90fnsgtnamze3yssxpg392eb,1,32.9,36.7,2023-03-04T05:04:52.993Z,2023-03-04T05:04:54Z,4069862293,213,0.3,4069862287,140,44.8,4069862285,56,Back,4069862289,141,42.1,4069862283,3,,4069862291,212,13.0,,,,,,,406wrekzsvvqqo9jgv2lk1d5,Y. Kimoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842873,26,1,1,1,24,e90fnsgtnamze3yssxpg392eb,1,44.8,42.1,2023-03-04T05:04:54.033Z,2023-03-04T05:04:57Z,4069862379,140,29.3,4069862375,3,,4069862377,56,Back,4069862383,212,19.0,4069862381,141,56.4,4069862385,213,2.6,,,,,,,80q72r0bt6k15fgvbfvs3llud,K. Higashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842905,27,1,1,1,27,e90fnsgtnamze3yssxpg392eb,1,27.3,57.6,2023-03-04T05:04:57.248Z,2023-03-04T05:05:01Z,4069862541,212,24.8,4069862543,213,3.5,4069862539,141,46.3,4069862535,56,Back,4069862537,140,4.8,,,,,,,,,,6w26g83j8eztacwrfa4ilvh05,M. Morishige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842921,28,1,1,1,31,e90fnsgtnamze3yssxpg392eb,0,5.2,41.5,2023-03-04T05:05:01.089Z,2023-03-04T05:05:05Z,4069862637,155,,4069862647,213,5.6,4069862641,140,39.3,4069862643,141,2.5,4069862645,212,44.6,4069862639,56,Back,4069862649,1,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842935,19,1,1,1,34,6bus1cl4b6zdm93290r02o7cx,0,63.5,96.3,2023-03-04T05:05:04.356Z,2023-03-04T05:05:04Z,4069862715,212,7.7,4069862713,141,100.0,4069862707,157,,4069862719,1,,4069862709,56,Left,4069862717,213,0.5,4069862711,140,69.9,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842941,20,5,1,1,34,6bus1cl4b6zdm93290r02o7cx,0,67.5,101.8,2023-03-04T05:05:04.736Z,2023-03-04T05:05:06Z,4069862727,56,Left,4069862781,233,29,4069862729,347,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514842945,29,5,1,1,34,e90fnsgtnamze3yssxpg392eb,1,32.5,-1.8,2023-03-04T05:05:04.736Z,2023-03-04T05:12:10Z,4069862739,56,Back,4069862765,233,20,4069862741,347,,,,,,,,,,,,,,,,,eu0wama1jzd9er063es4p3b9x,J. Słowik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843041,30,1,1,1,45,e90fnsgtnamze3yssxpg392eb,0,35.3,0,2023-03-04T05:05:15.440Z,2023-03-04T05:05:19Z,4069863273,212,19.6,4069863261,56,Right,4069863257,107,,4069863269,141,4.7,4069863265,140,53.5,4069863277,213,0.2,,,,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843071,21,8,1,1,47,6bus1cl4b6zdm93290r02o7cx,1,52.8,97.2,2023-03-04T05:05:17.796Z,2023-03-04T05:14:42Z,4069863411,56,Left,,,,,,,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843079,22,5,1,1,50,6bus1cl4b6zdm93290r02o7cx,0,50.4,101.5,2023-03-04T05:05:20.287Z,2023-03-04T05:12:10Z,4069863453,347,,4069863451,56,Left,4069863479,233,31,,,,,,,,,,,,,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843053,31,5,1,1,50,e90fnsgtnamze3yssxpg392eb,1,49.6,-1.5,2023-03-04T05:05:20.287Z,2023-03-04T05:05:23Z,4069863341,56,Back,4069863465,233,22,4069863343,347,,,,,,,,,,,,,,,,,cm1x3wpag38ievovx1azsp9lh,Diego Oliveira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843109,32,1,1,1,58,e90fnsgtnamze3yssxpg392eb,0,52.3,0,2023-03-04T05:05:28.080Z,2023-03-04T05:05:42Z,4069863611,213,0.1,4069863603,56,Right,4069863601,107,,4069863613,1,,4069863607,141,2.9,4069863609,212,25.6,4069863605,140,76.5,,,,1vodims2kc52x1ew6acbj0wr9,Y. Nagatomo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843111,23,49,1,2,0,6bus1cl4b6zdm93290r02o7cx,1,28.5,95.9,2023-03-04T05:05:30.116Z,2023-03-04T05:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843131,24,50,1,2,4,6bus1cl4b6zdm93290r02o7cx,1,23.1,98,2023-03-04T05:05:34.820Z,2023-03-04T05:05:38Z,4069863759,56,Back,4069863761,285,,4069863843,233,33,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514843143,33,7,1,2,4,e90fnsgtnamze3yssxpg392eb,1,76.9,2,2023-03-04T05:05:34.821Z,2023-03-04T05:05:38Z,4069863817,167,,4069863821,286,,4069863839,233,24,4069863819,56,Right,,,,,,,,,,,,,2otou563dkse1ojis549sw1rd,K. Tsukagawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
