id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/16/value
2526333259,121,1,1,12,13,5pol481515zvirmk6t00kerbc,1,59,24.1,2023-04-01T10:16:17.320Z,2023-04-01T10:16:19Z,4151509927,141,22.4,4151509929,212,7.5,4151509925,140,66.1,4151509931,213,6.1,4151509923,56,Center,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333265,122,1,1,12,15,5pol481515zvirmk6t00kerbc,1,65.5,17.3,2023-04-01T10:16:19.432Z,2023-04-01T10:16:20Z,4151509961,140,57.8,4151509965,212,8.1,4151509959,56,Right,4151509963,141,17.6,4151509967,213,3.1,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333273,123,1,1,12,16,5pol481515zvirmk6t00kerbc,1,57.8,17.6,2023-04-01T10:16:20.472Z,2023-04-01T10:16:22Z,4151510003,212,11.7,4151510005,213,5.2,4151509999,140,63.1,4151510001,141,2.5,4151509997,56,Right,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333283,124,1,1,12,18,5pol481515zvirmk6t00kerbc,0,63.2,2.5,2023-04-01T10:16:22.087Z,2023-04-01T10:16:23Z,4151510049,212,10.5,4151510047,141,6.8,4151510045,140,72.8,4151510051,213,0.3,4151510043,56,Right,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333297,125,12,1,12,21,1f3ehp8p9yi8reamghry4p76t,1,25.7,88.1,2023-04-01T10:16:24.779Z,2023-04-01T10:16:26Z,4151510117,212,14.2,4151510119,213,0.7,4151510115,141,100.0,4151510111,56,Back,4151510141,167,,4151510113,140,36.1,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333299,125,5,1,12,21,5pol481515zvirmk6t00kerbc,1,60.3,-1.5,2023-04-01T10:16:24.920Z,2023-04-01T10:16:26Z,4151510147,233,126,4151510123,347,,4151510121,56,Right,,,,,,,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333303,126,5,1,12,21,1f3ehp8p9yi8reamghry4p76t,0,39.7,101.5,2023-04-01T10:16:24.920Z,2023-04-01T10:16:30Z,4151510131,347,,4151510151,233,125,4151510127,56,Back,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333347,126,1,1,12,25,5pol481515zvirmk6t00kerbc,1,57,0,2023-04-01T10:16:29.496Z,2023-04-01T10:16:32Z,4151510339,140,63.8,4151510343,212,8.0,4151510337,56,Right,4151510335,107,,4151510345,213,0.5,4151510341,141,4.0,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333351,127,1,1,12,28,5pol481515zvirmk6t00kerbc,1,66,4.7,2023-04-01T10:16:32.504Z,2023-04-01T10:23:55Z,4151510361,212,7.7,4151510363,213,2.4,4151510359,141,12.0,4151510357,140,60.4,4151510355,56,Right,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333353,128,1,1,12,29,5pol481515zvirmk6t00kerbc,1,60.4,12,2023-04-01T10:16:33.208Z,2023-04-01T10:16:34Z,4151510381,140,69.4,4151510385,212,9.7,4151510387,213,0.2,4151510379,56,Right,4151510383,141,15.3,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333365,129,1,1,12,30,5pol481515zvirmk6t00kerbc,1,69.4,15.3,2023-04-01T10:16:34.104Z,2023-04-05T10:12:40Z,4151510677,210,13,4151510441,212,12.0,4151510443,213,1.5,4151510437,140,70.7,4151510439,141,32.8,4151510435,56,Center,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333369,130,13,1,12,32,5pol481515zvirmk6t00kerbc,1,73.6,36.7,2023-04-01T10:16:36.392Z,2023-04-05T10:12:40Z,4151510681,74,,4151510689,102,49.6,4151510699,231,47.3,4151510679,20,,4151510691,103,94.4,4151510461,22,,4151510697,230,94.1,4151510685,55,129,1m492fb1pd8amxhgextvoonsa,D. Tono,4151510693,215,,4151510463,18,,,4151510465,56,Center,4151510683,29,,,,,,,,,,,,,,,,,,,,,,
2526333373,127,5,1,12,33,1f3ehp8p9yi8reamghry4p76t,1,-1.1,59.4,2023-04-01T10:16:37.528Z,2023-04-01T10:23:21Z,4151510483,346,,4151510491,233,131,4151510481,56,Back,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333371,131,5,1,12,33,5pol481515zvirmk6t00kerbc,0,101.1,40.6,2023-04-01T10:16:37.528Z,2023-04-01T10:16:38Z,4151510473,56,Center,4151510475,346,,4151510507,233,127,,,,,,,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333471,128,1,1,12,51,1f3ehp8p9yi8reamghry4p76t,0,4.8,48.8,2023-04-01T10:16:55.148Z,2023-04-01T10:16:57Z,4151511039,124,,4151511049,212,53.9,4151511045,140,42.9,4151511053,1,,4151511041,155,,4151511043,56,Back,4151511055,74,,4151511051,213,0.7,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,4151511047,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333475,129,5,1,12,53,1f3ehp8p9yi8reamghry4p76t,0,42,101.8,2023-04-01T10:16:57.382Z,2023-04-01T10:16:59Z,4151511131,233,132,4151511073,347,,4151511071,56,Back,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333483,132,5,1,12,53,5pol481515zvirmk6t00kerbc,1,58,-1.8,2023-04-01T10:16:57.382Z,2023-04-01T10:23:22Z,4151511115,347,,4151511121,233,129,4151511113,56,Right,,,,,,,,,,,,,,,,3o2up44nguwivaltm6d2hdhw5,A. Ienaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333549,133,1,1,13,6,5pol481515zvirmk6t00kerbc,1,59.5,0,2023-04-01T10:17:10.360Z,2023-04-01T10:17:11Z,4151511407,213,0.6,4151511403,141,7.3,4151511399,56,Right,4151511405,212,11.3,4151511401,140,68.5,4151511397,107,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333573,134,1,1,13,7,5pol481515zvirmk6t00kerbc,1,68.5,7.3,2023-04-01T10:17:11.608Z,2023-04-01T10:17:14Z,4151511515,140,62.9,4151511519,212,7.0,4151511517,141,1.7,4151511521,213,3.7,4151511513,56,Right,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333585,135,1,1,13,10,5pol481515zvirmk6t00kerbc,0,62.9,1.7,2023-04-01T10:17:14.104Z,2023-04-01T10:17:16Z,4151511593,1,,4151511573,56,Center,4151511585,212,35.7,4151511589,213,0.5,4151511571,155,,4151511575,140,93.2,4151511579,141,25.5,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333607,130,52,1,13,14,1f3ehp8p9yi8reamghry4p76t,1,8.4,70,2023-04-01T10:17:18.300Z,2023-04-05T10:13:24Z,4164938471,376,,,,,,,,,,,,,,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333635,132,1,1,13,18,1f3ehp8p9yi8reamghry4p76t,1,11.6,64.5,2023-04-01T10:17:22.476Z,2023-04-01T10:17:23Z,4151511803,56,Back,4151511811,213,5.9,4151511807,141,53.3,4151511801,123,,4151511805,140,27.9,4151511809,212,18.7,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333651,133,1,1,13,19,1f3ehp8p9yi8reamghry4p76t,1,27.9,53.3,2023-04-01T10:17:22.675Z,2023-04-05T10:13:43Z,4151511863,140,21.8,4151511869,213,4.1,4151511867,212,10.8,4151511865,141,40.6,4151511861,56,Back,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333659,134,1,1,13,20,1f3ehp8p9yi8reamghry4p76t,1,21.7,40.6,2023-04-01T10:17:24.588Z,2023-04-01T10:17:26Z,4151511921,140,32.5,4151511925,212,18.9,4151511927,213,5.4,4151511923,141,18.3,4151511919,56,Back,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333673,135,1,1,13,23,1f3ehp8p9yi8reamghry4p76t,1,32.8,12.3,2023-04-01T10:17:26.651Z,2023-04-01T10:17:29Z,4151511985,140,45.1,4151511991,213,6.1,4151511987,141,8.5,4151511989,212,13.2,4151511983,56,Back,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333681,136,1,1,13,25,1f3ehp8p9yi8reamghry4p76t,1,43.5,4.7,2023-04-01T10:17:29.531Z,2023-04-01T10:17:30Z,4151512029,56,Back,4151512035,212,5.7,4151512031,140,38.1,4151512033,141,4.6,4151512037,213,3.2,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333699,137,1,1,13,26,1f3ehp8p9yi8reamghry4p76t,1,38.1,4.6,2023-04-01T10:17:30.603Z,2023-04-01T10:17:34Z,4151512109,141,21.5,4151512111,212,17.1,4151512107,140,26.1,4151512105,56,Back,4151512113,213,2.4,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333711,138,1,1,13,30,1f3ehp8p9yi8reamghry4p76t,1,26,21.8,2023-04-01T10:17:34.555Z,2023-04-01T10:17:36Z,4151512161,213,1.6,4151512145,56,Back,4151512153,141,53.7,4151512149,140,24.6,4151512157,212,21.7,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333725,139,1,1,13,32,1f3ehp8p9yi8reamghry4p76t,1,24.5,53.9,2023-04-01T10:17:36.124Z,2023-04-01T10:25:03Z,4151512221,212,16.0,4151512215,56,Back,4151512217,140,26.5,4151512223,213,1.4,4151512219,141,77.3,,,,,,,,,,8978k9hzej7ocv8ng09i1zcut,Gu Sung-Yun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333733,140,1,1,13,34,1f3ehp8p9yi8reamghry4p76t,0,26.1,77.3,2023-04-01T10:17:38.410Z,2023-04-01T10:17:40Z,4151512265,213,0.0,4151512261,141,77.6,4151512263,212,18.3,4151512257,56,Back,4151512259,140,43.5,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333741,136,49,1,13,37,5pol481515zvirmk6t00kerbc,1,60.3,22.1,2023-04-01T10:17:41.048Z,2023-04-01T10:26:27Z,,,,,,,,,,,,,,,,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333753,137,1,1,13,37,5pol481515zvirmk6t00kerbc,1,60.3,22.1,2023-04-01T10:17:41.304Z,2023-04-01T10:26:25Z,4151512365,213,1.0,4151512361,141,45.8,4151512363,212,19.3,4151512359,140,70.4,4151512357,56,Center,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333759,138,1,1,13,39,5pol481515zvirmk6t00kerbc,0,70.9,47.6,2023-04-01T10:17:43.335Z,2023-04-01T10:17:44Z,4151512399,213,0.8,4151512397,212,12.1,4151512395,141,60.6,4151512391,56,Center,4151512393,140,78.7,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333757,141,8,1,13,40,1f3ehp8p9yi8reamghry4p76t,1,24,38.6,2023-04-01T10:17:44.091Z,2023-04-05T10:17:14Z,4164945463,383,,4151512389,56,Back,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333767,142,49,1,13,42,1f3ehp8p9yi8reamghry4p76t,1,20.9,42.7,2023-04-01T10:17:45.899Z,2023-04-01T10:17:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333781,143,1,1,13,43,1f3ehp8p9yi8reamghry4p76t,1,23.2,42.5,2023-04-01T10:17:47.227Z,2023-04-01T10:17:49Z,4151512521,212,29.5,4151512515,56,Back,4151512517,140,37.0,4151512523,213,1.1,4151512519,141,80.3,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333845,144,1,1,13,45,1f3ehp8p9yi8reamghry4p76t,1,37,80.3,2023-04-01T10:17:49.419Z,2023-04-01T10:17:59Z,4151512813,155,,4151512825,213,5.4,4151512821,141,4.3,4151512817,56,Right,4151512827,1,,4151512815,196,,4151512823,212,64.3,4151512819,140,73.5,9bvp90vtnqsbq3muka37rm40l,R. Aoki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333849,145,1,1,13,55,1f3ehp8p9yi8reamghry4p76t,0,96.7,23.3,2023-04-01T10:17:59.226Z,2023-04-01T10:17:59Z,4151512841,212,1.8,4151512839,141,25.8,4151512843,213,1.9,4151512837,140,96.2,4151512835,56,Center,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333851,139,61,1,13,56,5pol481515zvirmk6t00kerbc,1,8.4,74.7,2023-04-01T10:17:59.842Z,2023-04-01T10:17:59Z,4151512845,56,Back,,,,,,,,,,,,,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333873,140,49,1,13,59,5pol481515zvirmk6t00kerbc,1,13.2,66.1,2023-04-01T10:18:03.160Z,2023-04-01T10:18:03Z,,,,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333881,141,1,1,13,59,5pol481515zvirmk6t00kerbc,1,13.2,66.1,2023-04-01T10:18:03.288Z,2023-04-01T10:18:04Z,4151512995,212,15.2,4151512991,140,27.1,4151512997,213,0.3,4151512989,56,Back,4151512993,141,72.3,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333883,142,1,1,14,0,5pol481515zvirmk6t00kerbc,1,27.1,72.3,2023-04-01T10:18:04.168Z,2023-04-01T10:18:04Z,4151513013,213,4.8,4151513005,56,Back,4151513011,212,4.6,4151513009,141,65.5,4151513007,140,27.3,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333893,143,1,1,14,1,5pol481515zvirmk6t00kerbc,1,27.3,65.5,2023-04-01T10:18:04.808Z,2023-04-01T10:18:07Z,4151513051,140,34.7,4151513055,212,7.8,4151513057,213,0,4151513049,56,Back,4151513053,141,65.5,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333901,144,1,1,14,3,5pol481515zvirmk6t00kerbc,1,31.3,70.2,2023-04-01T10:18:06.985Z,2023-04-01T10:18:08Z,4151513097,213,2.3,4151513089,56,Back,4151513093,141,84.1,4151513095,212,12.4,4151513091,140,23.6,,,,,,,,,,1m492fb1pd8amxhgextvoonsa,D. Tono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333911,145,1,1,14,4,5pol481515zvirmk6t00kerbc,0,23.6,84.1,2023-04-01T10:18:08.200Z,2023-04-01T10:18:09Z,4151513145,56,Back,4151513147,140,30.5,4151513155,212,20.4,4151513157,213,5.1,4151513151,141,56.1,,,,,,,,,,a2lga77euo3am1ltgxstfnpp1,K. Noborizato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333921,146,49,1,14,6,1f3ehp8p9yi8reamghry4p76t,1,70.6,34.2,2023-04-01T10:18:10.012Z,2023-04-01T10:18:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333943,147,13,1,14,7,1f3ehp8p9yi8reamghry4p76t,1,70.7,34.5,2023-04-01T10:18:10.747Z,2023-04-05T10:18:25Z,4151513489,102,41.3,4151513507,231,49.6,4151513491,103,13.9,4151513497,458,,4151513295,18,,4151513493,215,,4151513293,22,,4151513501,230,97.6,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,4164947459,84,,4151513403,72,,,4151513297,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2526333955,146,5,1,14,9,5pol481515zvirmk6t00kerbc,1,-1,58.1,2023-04-01T10:18:12.841Z,2023-04-01T10:18:13Z,4151513361,346,,4151513371,233,148,4151513359,56,Back,,,,,,,,,,,,,,,,dmg39rv08bjlkilby5aycpsve,K. Tachibanada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526333957,148,5,1,14,9,1f3ehp8p9yi8reamghry4p76t,0,101,41.9,2023-04-01T10:18:12.841Z,2023-04-01T10:23:22Z,4151513365,346,,4151513395,233,146,4151513363,56,Center,,,,,,,,,,,,,,,,9wan49fvimh705r3jjfrlhuc5,Y. Kobayashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334047,147,1,1,14,24,5pol481515zvirmk6t00kerbc,1,4.6,50.7,2023-04-01T10:18:27.800Z,2023-04-05T10:18:38Z,4151513969,141,74.4,4151513973,213,0.5,4151513965,56,Back,4151513981,189,,4151513967,140,36.3,4151513975,1,,4151513979,237,,4151513963,124,,8psi8rr64yq7ovzua6ekiznpx,Jung Sung-Ryong,4151513971,212,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334055,148,1,1,14,28,5pol481515zvirmk6t00kerbc,1,36.3,72.6,2023-04-01T10:18:32.040Z,2023-04-01T10:18:33Z,4151514033,213,4.2,4151514031,212,12.0,4151514021,56,Back,4151514025,140,31.1,4151514029,141,56.9,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334065,149,1,1,14,29,5pol481515zvirmk6t00kerbc,1,31.1,56.9,2023-04-01T10:18:33.016Z,2023-04-01T10:18:34Z,4151514071,141,68.4,4151514075,213,2.8,4151514067,56,Back,4151514073,212,21.6,4151514069,140,11.9,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334087,150,1,1,14,30,5pol481515zvirmk6t00kerbc,1,11.8,68.2,2023-04-01T10:18:34.584Z,2023-04-01T10:18:38Z,4151514201,213,4.7,4151514193,56,Back,4151514199,212,30.2,4151514197,141,23.9,4151514195,140,10.5,,,,,,,,,,9whlivl2irrdz4ed457x2vv9w,S. Tanabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334151,151,1,1,14,34,5pol481515zvirmk6t00kerbc,1,11.6,20,2023-04-01T10:18:37.880Z,2023-04-01T10:18:47Z,4151514463,212,31.0,4151514457,56,Back,4151514459,140,38.6,4151514461,141,1.4,4151514465,213,5.9,,,,,,,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334173,152,1,1,14,43,5pol481515zvirmk6t00kerbc,1,61.5,3.4,2023-04-01T10:18:47.528Z,2023-04-01T10:18:49Z,4151514543,141,12.5,4151514547,213,1.7,4151514539,56,Right,4151514541,140,61.0,4151514545,212,6.2,,,,,,,,,,2ingh41ma0grign63tygcgaok,S. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334187,153,1,1,14,46,5pol481515zvirmk6t00kerbc,1,60.9,10.3,2023-04-01T10:18:49.688Z,2023-04-01T10:18:52Z,4151514617,141,2.8,4151514621,213,3.7,4151514613,56,Right,4151514619,212,9.1,4151514615,140,53.7,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334209,154,1,1,14,48,5pol481515zvirmk6t00kerbc,1,53.6,4.6,2023-04-01T10:18:51.928Z,2023-04-01T10:18:53Z,4151514671,141,10.0,4151514675,213,1.1,4151514667,56,Right,4151514673,212,4.1,4151514669,140,55.3,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334231,155,1,1,14,49,5pol481515zvirmk6t00kerbc,1,55.1,6.4,2023-04-01T10:18:53.271Z,2023-04-01T10:18:55Z,4151514731,56,Right,4151514739,212,5.1,4151514735,140,51.0,4151514741,213,3.7,4151514737,141,2.5,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334243,156,1,1,14,51,5pol481515zvirmk6t00kerbc,1,49.9,4.1,2023-04-01T10:18:55.320Z,2023-04-01T10:18:56Z,4151514773,140,53.9,4151514777,212,4.9,4151514771,56,Right,4151514779,213,0.6,4151514775,141,7.9,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334251,157,1,1,14,52,5pol481515zvirmk6t00kerbc,1,53.9,7.9,2023-04-01T10:18:56.264Z,2023-04-01T10:18:57Z,4151514803,141,7.6,4151514807,213,3.2,4151514801,140,46.9,4151514805,212,7.4,4151514799,56,Back,,,,,,,,,,3h1911weob775j3n3r77gjlrd,T. Miyashiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334269,158,1,1,14,53,5pol481515zvirmk6t00kerbc,1,46.9,7.6,2023-04-01T10:18:57.064Z,2023-04-01T10:19:00Z,4151514873,141,34.2,4151514869,56,Back,4151514877,213,2.0,4151514871,140,38.3,4151514875,212,20.2,,,,,,,,,,5olu4s7w7nn9wy1219grd6z8p,M. Yamane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334279,159,1,1,14,56,5pol481515zvirmk6t00kerbc,0,37.2,35.5,2023-04-01T10:19:00.440Z,2023-04-01T10:19:01Z,4151514935,213,0.9,4151514927,56,Back,4151514929,140,44.8,4151514931,141,51.0,4151514933,212,13.2,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526341477,281,8,1,14,58,1f3ehp8p9yi8reamghry4p76t,1,59.8,51.1,2023-04-01T10:19:02.634Z,2023-04-05T10:19:51Z,4164950615,383,,4151548063,56,Center,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334295,149,49,1,14,59,1f3ehp8p9yi8reamghry4p76t,1,55.2,53.7,2023-04-01T10:19:03.003Z,2023-04-01T10:19:03Z,,,,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334317,150,1,1,14,59,1f3ehp8p9yi8reamghry4p76t,1,55.3,53.9,2023-04-01T10:19:03.339Z,2023-04-01T10:19:05Z,4151515115,213,0.6,4151515109,140,63.4,4151515111,141,63.1,4151515107,56,Center,4151515113,212,10.6,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334321,151,61,1,15,1,1f3ehp8p9yi8reamghry4p76t,0,63.4,63.1,2023-04-01T10:19:05.643Z,2023-04-01T10:37:10Z,4151515123,56,Center,,,,,,,,,,,,,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334345,160,1,1,15,2,5pol481515zvirmk6t00kerbc,1,24,30.3,2023-04-01T10:19:06.248Z,2023-04-01T10:37:41Z,4151515227,56,Back,4151549703,157,,4151515233,212,11.8,4151549705,1,,4151515231,141,34.0,4151515235,213,0.2,4151515229,140,35.0,,,,awckr8ajqo4vstzghb59rkwkp,T. Ominami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526334347,161,49,1,15,6,5pol481515zvirmk6t00kerbc,1,36.1,37.7,2023-04-01T10:19:09.864Z,2023-04-01T10:19:10Z,,,,,,,,,,,,,,,,,,,,,,,,,e8vzy09iw6420p567rmrcj3vu,T. Seko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
