id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2550920059,6,1,1,0,16,6bus1cl4b6zdm93290r02o7cx,0,29.6,96.6,2023-05-19T10:35:06.595Z,2023-05-19T10:35:09Z,4289299265,155,,4289299269,140,81.0,4289299267,56,Center,4289299277,1,,4289299271,141,73.3,4289299275,213,6.0,4289299273,212,56.2,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920077,6,12,1,0,21,1f3ehp8p9yi8reamghry4p76t,1,20.5,24.1,2023-05-19T10:35:10.872Z,2023-05-19T10:35:13Z,4289299391,140,0.0,4289299395,212,23.2,4289299447,167,,4289299397,213,3.3,4289299393,141,19.4,4289299389,56,Back,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920081,7,6,1,0,22,1f3ehp8p9yi8reamghry4p76t,0,0,23.2,2023-05-19T10:35:12Z,2023-05-19T10:35:13Z,4289299407,73,,4289299405,56,Back,4289299493,233,7,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920093,7,6,1,0,22,6bus1cl4b6zdm93290r02o7cx,1,100,76.8,2023-05-19T10:35:12Z,2023-05-19T12:10:30Z,4289299457,73,,4289299455,56,Center,4289299483,233,7,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920493,8,1,1,0,59,6bus1cl4b6zdm93290r02o7cx,1,99.5,99.5,2023-05-19T10:35:49.211Z,2023-05-19T10:51:47Z,4289301525,140,89.8,4289301521,223,,4289301515,2,,4289301533,1,,4289302093,210,13,4289301531,213,4.4,4289302095,154,,4289301527,141,48.7,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,1,4289301529,212,36.0,4289301519,155,4289301517,6,4289301523,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921663,22,44,1,1,1,6bus1cl4b6zdm93290r02o7cx,1,91,46.6,2023-05-19T10:35:50.945Z,2023-05-19T10:38:56Z,4289309941,56,Center,4289309943,286,,4289309969,233,29,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921673,29,44,1,1,1,1f3ehp8p9yi8reamghry4p76t,0,9,53.4,2023-05-19T10:35:50.946Z,2023-05-19T10:38:57Z,4289309453,56,Back,4289309455,285,,4289309973,233,22,,,,,,,,,,,,,,,,a60hpbc5lfxj5cj82iadif622,D. Okamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920499,9,13,1,1,1,6bus1cl4b6zdm93290r02o7cx,1,89.8,48.7,2023-05-19T10:35:51.586Z,2023-05-19T10:51:47Z,4289301575,17,,4289302101,154,,4289301847,15,,4289301851,328,,4289302111,230,99.4,4289301577,56,Center,4289301845,25,,4289302099,29,,7csua09fwbprxmixvu567yvv9,Patric,,4289302097,84,,4289302113,231,4289302109,103,4289302107,102,41.3,49.3,20.8,4289302103,55,8,,,,,,,,,,,,,,,,,,,,,,,
2550920539,8,5,1,1,4,1f3ehp8p9yi8reamghry4p76t,1,-1.3,65.6,2023-05-19T10:35:54.595Z,2023-05-19T10:51:36Z,4289301733,56,Back,4289301735,346,,4289301781,233,10,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920505,10,5,1,1,4,6bus1cl4b6zdm93290r02o7cx,0,101.3,34.4,2023-05-19T10:35:54.595Z,2023-05-19T10:35:58Z,4289301595,346,,4289301593,56,Center,4289301789,233,8,,,,,,,,,,,,,,,,7csua09fwbprxmixvu567yvv9,Patric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920707,9,1,1,1,25,1f3ehp8p9yi8reamghry4p76t,1,5,63,2023-05-19T10:36:15.305Z,2023-05-19T10:36:24Z,4289302643,212,54.7,4289302923,189,,4289302639,140,44.1,4289302651,74,,4289302647,1,,4289302637,56,Back,4289302641,141,9.8,4289302645,213,5.6,7blan2t3io9iatmzpzazeh9lh,T. Sugeno,,4289302635,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920721,10,1,1,1,28,1f3ehp8p9yi8reamghry4p76t,1,44.1,9.5,2023-05-19T10:36:17.711Z,2023-05-19T10:36:29Z,4289302719,56,Back,4289302723,141,27.1,4289302727,213,1.2,4289302721,140,48.2,4289302725,212,12.7,4289303215,189,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920727,11,1,1,1,29,1f3ehp8p9yi8reamghry4p76t,1,48.2,27.1,2023-05-19T10:36:18.729Z,2023-05-19T10:36:19Z,4289302759,213,5.2,4289302757,212,17.4,4289302751,56,Right,4289302755,141,4.7,4289302753,140,56.2,,,,,,,,,,ez4fqumbyew4fsvisf0ziml4a,Y. Asano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920739,12,50,1,1,30,1f3ehp8p9yi8reamghry4p76t,1,54.2,3.5,2023-05-19T10:36:20.353Z,2023-05-19T10:36:23Z,4289302791,56,Right,4289302907,233,11,4289302793,286,,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920745,11,7,1,1,30,6bus1cl4b6zdm93290r02o7cx,1,45.8,96.5,2023-05-19T10:36:20.354Z,2023-05-19T10:36:23Z,4289302825,56,Back,4289302823,167,,4289302827,285,,4289302879,233,12,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920753,12,5,1,1,31,6bus1cl4b6zdm93290r02o7cx,0,53,101.8,2023-05-19T10:36:21.592Z,2023-05-19T10:51:36Z,4289302869,56,Left,4289302913,233,13,4289302871,347,,,,,,,,,,,,,,,,,3qguujjae7411ruqhztrfojys,K. Sato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920743,13,5,1,1,31,1f3ehp8p9yi8reamghry4p76t,1,47,-1.8,2023-05-19T10:36:21.592Z,2023-05-19T10:36:23Z,4289302821,347,,4289302887,233,12,4289302819,56,Back,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920841,14,1,1,1,40,1f3ehp8p9yi8reamghry4p76t,1,46.2,0,2023-05-19T10:36:30.338Z,2023-05-19T10:36:33Z,4289303395,56,Back,4289303401,212,13.8,4289303399,141,3.5,4289303397,140,33.5,4289303393,107,,4289303403,213,2.9,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920871,15,1,1,1,43,1f3ehp8p9yi8reamghry4p76t,1,32.9,4.6,2023-05-19T10:36:32.888Z,2023-05-19T10:36:36Z,4289303555,213,2.4,4289303553,212,27.9,4289303547,56,Back,4289303551,141,32.2,4289303549,140,13.3,,,,,,,,,,8cmqekmxeybrc8c9ml7rwdai2,S. Tanaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920913,16,1,1,1,46,1f3ehp8p9yi8reamghry4p76t,1,13.3,32.2,2023-05-19T10:36:36.058Z,2023-05-19T10:40:47Z,4289303773,56,Back,4289303783,1,,4289313429,155,,4289303775,140,48.6,4289303779,212,37.1,4289303777,141,31.9,4289303781,213,6.3,,,,7blan2t3io9iatmzpzazeh9lh,T. Sugeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550922911,39,61,1,1,48,1f3ehp8p9yi8reamghry4p76t,0,48.7,34.9,2023-05-19T10:36:38.458Z,2023-05-19T10:41:08Z,4289315913,56,Back,,,,,,,,,,,,,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920923,13,61,1,1,50,6bus1cl4b6zdm93290r02o7cx,1,55,73.3,2023-05-19T10:36:40.251Z,2023-05-19T10:36:40Z,4289303803,56,Center,,,,,,,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920975,17,1,1,1,51,1f3ehp8p9yi8reamghry4p76t,1,54.1,7.3,2023-05-19T10:36:41.255Z,2023-05-19T10:36:46Z,4289304045,56,Right,4289304047,140,63.2,4289304051,212,9.9,4289304049,141,3.4,4289304053,213,6.0,,,,,,,,,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550923419,28,45,1,1,56,6bus1cl4b6zdm93290r02o7cx,0,16.3,90.4,2023-05-19T10:36:46.404Z,2023-05-19T10:42:45Z,4289319165,56,Back,4289320271,233,41,4289319167,285,,,,,,,,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550923725,41,3,1,1,56,1f3ehp8p9yi8reamghry4p76t,1,83.7,9.6,2023-05-19T10:36:46.404Z,2023-05-19T10:42:47Z,4289320251,233,28,4289320237,286,,4289320235,56,Right,,,,,,,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550920989,18,1,1,1,57,1f3ehp8p9yi8reamghry4p76t,1,80.4,14.1,2023-05-19T10:36:46.856Z,2023-05-19T10:36:48Z,4289304095,56,Right,4289304101,212,14.9,4289304097,140,92.8,4289304099,141,3.5,4289304103,213,5.8,,,,,,,,,,7de6u27l0rm2y8aigjr2i0ru,T. Kaneko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921027,19,1,1,1,58,1f3ehp8p9yi8reamghry4p76t,1,93.6,3.5,2023-05-19T10:36:48.074Z,2023-05-19T10:43:35Z,4289304327,1,,4289304321,141,75.6,4289304325,213,1.6,4289304317,56,Center,4289304319,140,92.6,4289304315,155,,4289304311,2,,4289322367,345,,70pwpkwjgkp07b4m4jdz1l0fe,T. Ogashiwa,,4289304323,212,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921035,20,61,1,2,1,1f3ehp8p9yi8reamghry4p76t,0,92.6,75.6,2023-05-19T10:36:51.496Z,2023-05-19T10:36:51Z,4289304335,56,Center,,,,,,,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921045,14,5,1,2,2,6bus1cl4b6zdm93290r02o7cx,1,10,-1.4,2023-05-19T10:36:52.058Z,2023-05-19T10:36:52Z,4289304385,347,,4289304383,56,Back,4289304417,233,21,,,,,,,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921049,21,5,1,2,2,1f3ehp8p9yi8reamghry4p76t,0,90,101.4,2023-05-19T10:36:52.058Z,2023-05-19T10:51:36Z,4289304445,233,14,4289304393,347,,4289304391,56,Left,,,,,,,,,,,,,,,,f06bxfhvobzkepanw3nm1vzzd,D. Suga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921135,15,1,1,2,9,6bus1cl4b6zdm93290r02o7cx,1,11.7,0,2023-05-19T10:36:59.493Z,2023-05-19T10:37:01Z,4289304805,141,18.8,4289304801,56,Back,4289304807,212,14.7,4289304809,213,1.9,4289304799,107,,4289304803,140,7.3,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921181,16,1,1,2,11,6bus1cl4b6zdm93290r02o7cx,0,8,15.9,2023-05-19T10:37:01.091Z,2023-05-19T10:37:05Z,4289305057,213,0.0,4289305059,1,,4289305055,212,56.3,4289305051,140,61.6,4289305049,56,Right,4289305047,155,,4289305053,141,19.2,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921179,22,8,1,2,15,1f3ehp8p9yi8reamghry4p76t,1,39,80.3,2023-05-19T10:37:04.984Z,2023-05-19T10:37:05Z,4289305045,56,Back,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921215,17,50,1,2,18,6bus1cl4b6zdm93290r02o7cx,1,61,26.6,2023-05-19T10:37:08.082Z,2023-05-19T10:44:15Z,4289305241,56,Center,4289324073,233,23,4289305243,286,,,,,,,,,,,,,,,,,74ebuvw74k1iwcq5nafqijvxm,F. Yamada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921223,23,7,1,2,18,1f3ehp8p9yi8reamghry4p76t,1,39,73.4,2023-05-19T10:37:08.083Z,2023-05-19T10:37:09Z,4289305273,56,Back,4289305275,285,,4289305295,233,17,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921227,24,49,1,2,19,1f3ehp8p9yi8reamghry4p76t,1,40.5,68.1,2023-05-19T10:37:08.777Z,2023-05-19T10:37:09Z,,,,,,,,,,,,,,,,,,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921261,25,4,1,2,22,1f3ehp8p9yi8reamghry4p76t,1,42.2,70.2,2023-05-19T10:37:11.904Z,2023-05-19T10:37:14Z,4289305491,265,,4289305601,233,18,4289305495,286,,4289305485,13,,4289305487,56,Back,4289305489,152,,,,,,,,51ny01vwhnzkkd50iy4pfyor9,A. Fukumori,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921277,18,4,1,2,22,6bus1cl4b6zdm93290r02o7cx,0,57.8,29.8,2023-05-19T10:37:11.905Z,2023-05-19T10:37:14Z,4289305561,285,,4289305613,233,25,4289305555,56,Center,4289305559,265,,4289305557,152,,4289305553,13,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921327,26,1,1,2,25,1f3ehp8p9yi8reamghry4p76t,0,41.3,65.2,2023-05-19T10:37:15.264Z,2023-05-19T10:46:17Z,4289305853,56,Back,4289305859,212,19.7,4289305857,141,37.3,4289305855,140,46.2,4289305851,152,,4289305849,5,,4289305925,189,,4289305861,213,5.0,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550925357,48,61,1,2,26,6bus1cl4b6zdm93290r02o7cx,1,53.8,46.6,2023-05-19T10:37:15.685Z,2023-05-19T10:46:19Z,4289329811,56,Center,,,,,,,,,,,,,,,,,,,,,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921345,19,49,1,2,30,6bus1cl4b6zdm93290r02o7cx,1,56.2,70.6,2023-05-19T10:37:19.659Z,2023-05-19T10:37:19Z,,,,,,,,,,,,,,,,,,,,,,,,,493qw13cbziuyumsb1s01cufo,Y. Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921429,20,3,1,2,32,6bus1cl4b6zdm93290r02o7cx,1,61.4,71.4,2023-05-19T10:37:22.475Z,2023-05-19T10:37:27Z,4289306397,233,27,4289306369,286,,4289306367,56,Center,,,,,,,,,,,,,,,,493qw13cbziuyumsb1s01cufo,Y. Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921385,27,45,1,2,32,1f3ehp8p9yi8reamghry4p76t,0,38.6,28.6,2023-05-19T10:37:22.475Z,2023-05-19T10:37:28Z,4289306147,285,,4289306145,56,Back,4289306401,233,20,,,,,,,,,,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921431,21,4,1,2,36,6bus1cl4b6zdm93290r02o7cx,1,66,63.4,2023-05-19T10:37:25.835Z,2023-05-19T10:37:30Z,4289306379,286,,4289306377,152,,4289306375,56,Center,4289306373,295,,4289306371,13,,4289306485,233,28,,,,,,,493qw13cbziuyumsb1s01cufo,Y. Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921441,28,4,1,2,36,1f3ehp8p9yi8reamghry4p76t,0,34,36.6,2023-05-19T10:37:25.836Z,2023-05-19T10:37:30Z,4289306431,152,,4289306427,295,,4289306429,56,Back,4289306425,13,,4289306433,285,,4289306499,233,21,,,,,,,61mnri2ox1dao9jdo2ye42i8l,T. Arano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921915,23,1,1,3,43,6bus1cl4b6zdm93290r02o7cx,0,68.1,51.3,2023-05-19T10:38:33.171Z,2023-05-19T10:38:36Z,4289309119,212,29.1,4289309117,141,56.4,4289309115,140,95.6,4289309111,152,,4289309121,213,0.1,4289309109,155,,4289309113,56,Center,4289309107,5,,f0yeq2v114x8is6rbrj6xxrhm,T. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550921925,30,52,1,3,46,1f3ehp8p9yi8reamghry4p76t,1,4.3,41.6,2023-05-19T10:38:36.634Z,2023-05-19T10:38:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7blan2t3io9iatmzpzazeh9lh,T. Sugeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
