id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,assist,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2508902599,5,5,1,0,9,9s2g5k3dlmfii452t8edaeozh,0,36.2,-1.4,2023-02-18T05:03:52.045Z,2023-02-18T05:03:55Z,4038522121,347,,4038522119,56,Back,4038522253,233,7,,,,,,,,,,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902613,7,5,1,0,9,6bus1cl4b6zdm93290r02o7cx,1,63.8,101.4,2023-02-18T05:03:52.045Z,2023-02-18T05:10:01Z,4038522211,347,,4038522221,233,5,4038522209,56,Left,,,,,,,,,,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902657,8,1,1,0,18,6bus1cl4b6zdm93290r02o7cx,1,68.1,100,2023-02-18T05:04:01.133Z,2023-02-21T15:13:51Z,4038522431,107,,4038522435,140,70.7,4038522433,56,Left,4038522441,213,5.0,4038522437,141,88.3,4038522439,212,9.4,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902669,9,1,1,0,19,6bus1cl4b6zdm93290r02o7cx,1,70.3,89.4,2023-02-18T05:04:02.067Z,2023-02-18T05:04:03Z,4038522511,140,74.1,4038522517,213,0.8,4038522509,56,Left,4038522515,212,5.9,4038522513,141,95.7,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902687,10,1,1,0,20,6bus1cl4b6zdm93290r02o7cx,1,76.9,96.6,2023-02-18T05:04:03.369Z,2023-02-18T05:12:53Z,4038522595,141,97.1,4038522599,212,6.5,4038522601,213,3.1,4038522589,56,Left,4038522591,140,70.7,,,,,,,,,,493qw13cbziuyumsb1s01cufo,Y. Kimura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902689,11,1,1,0,21,6bus1cl4b6zdm93290r02o7cx,0,70.2,96.6,2023-02-18T05:04:04.012Z,2023-02-21T15:13:47Z,4038522615,212,9.4,4038522609,56,Left,4038522613,141,89.2,4038522617,213,5.7,4038522611,140,77.8,,,,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902695,6,49,1,0,22,9s2g5k3dlmfii452t8edaeozh,1,19.5,4.7,2023-02-18T05:04:05.608Z,2023-02-18T05:04:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902705,7,1,1,0,23,9s2g5k3dlmfii452t8edaeozh,0,19.4,3.2,2023-02-18T05:04:06.409Z,2023-02-18T05:13:20Z,4038522671,213,0.1,4038538401,236,,4038538359,1,,4038538357,157,,4038522667,141,3.4,4038522669,212,2.3,4038538407,286,,4038538403,233,12,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,4038522663,56,Back,4038522665,140,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902759,12,74,1,0,23,6bus1cl4b6zdm93290r02o7cx,1,75.6,95.1,2023-02-18T05:04:06.410Z,2023-02-18T05:10:37Z,4038522937,233,7,4038522905,285,,4038522903,56,Left,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902721,8,5,1,0,24,9s2g5k3dlmfii452t8edaeozh,1,20.8,-1.7,2023-02-18T05:04:07.449Z,2023-02-18T05:10:01Z,4038522719,347,,4038522717,56,Back,4038533357,233,13,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902771,13,5,1,0,24,6bus1cl4b6zdm93290r02o7cx,0,79.2,101.7,2023-02-18T05:04:07.449Z,2023-02-18T05:10:02Z,4038533365,233,8,4038522961,347,,4038522959,56,Left,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902801,9,1,1,0,32,9s2g5k3dlmfii452t8edaeozh,1,24.2,0,2023-02-18T05:04:15.290Z,2023-02-18T05:04:17Z,4038523119,141,5.9,4038523117,140,33.0,4038523123,213,0.5,4038523121,212,10.7,4038523113,107,,4038523115,56,Back,,,,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902809,10,1,1,0,34,9s2g5k3dlmfii452t8edaeozh,0,32,3.4,2023-02-18T05:04:17.433Z,2023-02-18T05:04:19Z,4038523181,213,0.2,4038523171,157,,4038523179,212,23.4,4038523177,141,10.4,4038523183,1,,4038523173,56,Right,4038523175,140,53.8,,,,4mnxvvl5unk1t8k2lkac3yor9,Diego Pituca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902829,14,44,1,0,34,6bus1cl4b6zdm93290r02o7cx,1,45.9,88.7,2023-02-18T05:04:17.632Z,2023-02-18T05:15:37Z,4038523257,56,Back,4038523259,285,,4038523269,233,11,,,,,,,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902817,11,44,1,0,34,9s2g5k3dlmfii452t8edaeozh,0,54.1,11.3,2023-02-18T05:04:17.633Z,2023-02-18T05:15:37Z,4038523211,286,,4038523291,233,14,4038523209,56,Right,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902835,15,1,1,0,35,6bus1cl4b6zdm93290r02o7cx,1,46.3,87.8,2023-02-18T05:04:17.819Z,2023-02-21T15:14:55Z,4038523301,141,87.8,4038523295,3,,4038523299,140,49.8,4038523297,56,Back,4038523303,212,3.7,4038523305,213,0,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902871,17,49,1,0,36,6bus1cl4b6zdm93290r02o7cx,1,59.5,82.6,2023-02-18T05:04:18.801Z,2023-02-18T05:15:33Z,,,,,,,,,,,,,,,,,,,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902865,16,1,1,0,37,6bus1cl4b6zdm93290r02o7cx,1,57.4,87,2023-02-18T05:04:19.889Z,2023-02-18T05:15:15Z,4038523435,56,Back,4038523441,212,10.5,4038523443,213,3.5,4038539727,156,,4038523437,140,48.1,4038523439,141,81.4,,,,,,,dsg6lclcyu8gvsyyn6jnoii95,S. Fukuoka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902893,19,1,1,0,38,6bus1cl4b6zdm93290r02o7cx,1,49.7,79.3,2023-02-18T05:04:20.715Z,2023-02-18T05:15:09Z,4038541543,56,Back,4038541545,140,43.6,4038541551,213,4.4,4038541547,141,52.2,4038541549,212,19.5,,,,,,,,,,6vkppmpdrvrujfp035ucpib8q,S. Kawasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902879,18,1,1,0,41,6bus1cl4b6zdm93290r02o7cx,0,45.4,54.4,2023-02-18T05:04:24.009Z,2023-02-21T15:15:11Z,4038523473,140,64.8,4038523475,141,23.7,4038523481,1,,4038523469,157,,4038523479,213,5.5,4038523477,212,29.2,4038523471,56,Center,,,,82f876uvvivzq5hspoy6vpfmy,R. Inoue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902875,12,43,1,0,42,9s2g5k3dlmfii452t8edaeozh,1,0,0,2023-02-18T05:04:25.247Z,2023-02-18T05:16:09Z,4038543375,144,61,4038523455,56,Center,,,,,,,,,,,,,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902897,13,49,1,0,43,9s2g5k3dlmfii452t8edaeozh,1,45.7,77,2023-02-18T05:04:25.865Z,2023-02-21T15:15:21Z,,,,,,,,,,,,,,,,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902903,14,1,1,0,45,9s2g5k3dlmfii452t8edaeozh,1,45.7,77,2023-02-18T05:04:28.008Z,2023-02-18T05:04:29Z,4038523601,56,Left,4038523605,141,82.3,4038523603,140,59.5,4038523609,213,0.2,4038523607,212,14.9,,,,,,,,,,12lc6edtue24savqtmbkyu7rp,K. Anzai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902913,15,1,1,0,46,9s2g5k3dlmfii452t8edaeozh,1,59.5,82.3,2023-02-18T05:04:28.968Z,2023-02-18T05:16:50Z,4038523667,56,Center,4038523669,140,67.9,4038523671,141,67.8,4038523673,212,13.2,4038523675,213,5.4,4038544413,168,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902917,16,1,1,0,47,9s2g5k3dlmfii452t8edaeozh,1,67.8,67.8,2023-02-18T05:04:30.280Z,2023-02-18T05:04:31Z,4038523695,56,Center,4038523703,213,3.1,4038523707,156,,4038523699,141,67.8,4038523697,140,62.4,4038523701,212,5.7,,,,,,,412cup9h8jkgivwiroq8mpfjd,K. Chinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902939,17,1,1,0,50,9s2g5k3dlmfii452t8edaeozh,0,60.5,65.7,2023-02-18T05:04:33.417Z,2023-02-18T05:04:34Z,4038523823,1,,4038523811,155,,4038523821,213,5.2,4038523813,56,Center,4038523815,140,75.6,4038523819,212,34.1,4038523817,141,21.3,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902947,20,1,1,0,51,6bus1cl4b6zdm93290r02o7cx,0,20.5,75.4,2023-02-18T05:04:34.567Z,2023-02-21T15:15:35Z,4038523889,140,33.4,4038523887,56,Back,4038523893,212,22.4,4038523895,213,0.9,4038523885,3,,4038523891,141,100.0,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902953,18,5,1,0,54,9s2g5k3dlmfii452t8edaeozh,1,63.4,-1.7,2023-02-18T05:04:36.835Z,2023-02-18T05:10:02Z,4038523907,56,Right,4038523913,233,21,4038523909,347,,,,,,,,,,,,,,,,,51xel26o3uzvjdbcywcunmu3t,Y. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508902949,21,5,1,0,54,6bus1cl4b6zdm93290r02o7cx,0,36.6,101.7,2023-02-18T05:04:36.835Z,2023-02-18T05:04:38Z,4038523899,56,Back,4038523923,233,18,4038523901,347,,,,,,,,,,,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903039,19,1,1,1,5,9s2g5k3dlmfii452t8edaeozh,1,60.1,0,2023-02-18T05:04:48.136Z,2023-02-18T05:04:55Z,4038524341,107,,4038524347,141,1.6,4038524353,1,,4038524349,212,26.2,4038524351,213,0.1,4038524345,140,84.9,4038524343,56,Right,,,,7xvwcat6dce9y9obgc8e2s1k9,K. Tsunemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903043,20,50,1,1,11,9s2g5k3dlmfii452t8edaeozh,1,94.8,6.6,2023-02-18T05:04:54.213Z,2023-02-18T05:04:56Z,4038524371,286,,4038524393,233,22,4038524369,56,Right,,,,,,,,,,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903037,22,7,1,1,11,6bus1cl4b6zdm93290r02o7cx,0,5.2,93.4,2023-02-18T05:04:54.214Z,2023-02-21T15:16:10Z,4038524317,56,Back,4038524319,285,,4047790771,385,,4038524385,233,20,,,,,,,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903055,21,1,1,1,13,9s2g5k3dlmfii452t8edaeozh,0,89.8,6.5,2023-02-18T05:04:56.057Z,2023-02-21T15:16:15Z,4038524457,212,44.4,4038524459,213,1.3,4038524461,1,,4038524451,56,Center,4038524453,140,100.0,4038524447,2,,4038524449,155,,4038524455,141,69.3,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,4047790905,72,,4047790903,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903059,22,5,1,1,16,9s2g5k3dlmfii452t8edaeozh,0,101.4,64.8,2023-02-18T05:04:59.108Z,2023-02-18T05:05:00Z,4038524501,233,23,4038524471,346,,4038524469,56,Center,,,,,,,,,,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903061,23,5,1,1,16,6bus1cl4b6zdm93290r02o7cx,1,-1.4,35.2,2023-02-18T05:04:59.108Z,2023-02-18T05:10:02Z,4038524497,233,22,4038524479,346,,4038524477,56,Back,,,,,,,,,,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903189,24,1,1,1,24,6bus1cl4b6zdm93290r02o7cx,1,3.3,39.6,2023-02-18T05:05:07.372Z,2023-02-18T05:18:03Z,4038525063,212,23.4,4038525065,213,1.2,4038525055,124,,4038525059,140,11.4,4038525057,56,Back,4038525071,237,,4038525061,141,71.7,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508906611,104,1,1,1,25,6bus1cl4b6zdm93290r02o7cx,1,11.7,69.9,2023-02-18T05:05:07.929Z,2023-02-18T05:18:30Z,4038547287,140,23.9,4038547289,141,97.1,4038547293,213,1.0,4038547291,212,22.5,4038547285,56,Back,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903193,25,4,1,1,33,6bus1cl4b6zdm93290r02o7cx,1,32.4,95.2,2023-02-18T05:05:15.975Z,2023-02-18T05:05:19Z,4038525095,233,23,4038525081,56,Back,4038525083,152,,4038525085,285,,4038525079,295,,4038525077,13,,,,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903177,23,4,1,1,33,9s2g5k3dlmfii452t8edaeozh,0,67.6,4.8,2023-02-18T05:05:15.976Z,2023-02-18T05:05:19Z,4038525007,152,,4038525009,286,,4038525001,295,,4038525105,233,25,4038524999,13,,4038525005,56,Right,,,,,,,aa1f06qx3epbsge6s4ayd1e22,T. Fujii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903213,26,1,1,1,42,6bus1cl4b6zdm93290r02o7cx,1,31.8,96.6,2023-02-18T05:05:24.744Z,2023-02-18T05:05:28Z,4038525273,140,19.8,4038525275,141,81.8,4038525271,56,Back,4038525277,212,16.1,4038525279,213,3.8,4038525267,5,,4038525269,152,,,,,c2kqhdj67jhmhibczzoigqb1m,S. Fukuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903229,27,1,1,1,45,6bus1cl4b6zdm93290r02o7cx,1,19.8,76.6,2023-02-18T05:05:28.104Z,2023-02-18T05:05:32Z,4038525373,213,4.4,4038525365,56,Back,4038525371,212,20.9,4038525367,140,13.3,4038525369,141,47.5,,,,,,,,,,12ndgojwoabbe9igew1ymcnop,S. Asada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903235,28,1,1,1,49,6bus1cl4b6zdm93290r02o7cx,0,17.6,38.9,2023-02-18T05:05:32.646Z,2023-02-18T05:19:07Z,4038525441,141,36.3,4038548727,155,,4038525447,1,,4038525437,56,Center,4038525439,140,64.7,4038525443,212,49.5,4038525445,213,6.2,,,,7j7c0l6xctuoauvg1tpni3ysp,T. Wakahara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903239,24,44,1,1,52,9s2g5k3dlmfii452t8edaeozh,1,34,66.2,2023-02-18T05:05:35.016Z,2023-02-18T05:05:39Z,4038525461,56,Back,4038525463,285,,4038525477,233,29,,,,,,,,,,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903237,29,44,1,1,52,6bus1cl4b6zdm93290r02o7cx,0,66,33.8,2023-02-18T05:05:35.017Z,2023-02-18T05:05:37Z,4038525451,56,Center,4038525527,233,24,4038525453,286,,,,,,,,,,,,,,,,,3dcmvl6ile1c42e7zzw4e139x,R. Yamasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903243,25,1,1,1,53,9s2g5k3dlmfii452t8edaeozh,0,33,69.3,2023-02-18T05:05:35.785Z,2023-02-18T05:05:41Z,4038525511,213,1.1,4038525501,3,,4038525503,56,Back,4038525505,140,40.7,4038525507,141,92.1,4038525509,212,17.5,,,,,,,cvobb9nkum41ldfnfszy42xka,I. Sekigawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903257,30,1,1,1,54,6bus1cl4b6zdm93290r02o7cx,1,61.2,13.7,2023-02-18T05:05:37.040Z,2023-02-18T05:05:40Z,4038525619,56,Right,4038525625,212,20.5,4038525623,141,11.7,4038525621,140,80.7,4038525627,213,6.2,,,,,,,,,,23ejdwwhvzovvi7jmek50dyol,K. Shirai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903269,31,1,1,1,57,6bus1cl4b6zdm93290r02o7cx,0,89.2,9.2,2023-02-18T05:05:40.683Z,2023-02-18T05:05:42Z,4038525687,140,90.6,4038525689,141,17.0,4038525691,212,5.5,4038525685,56,Right,4038525693,213,1.3,,,,,,,,,,5y6uy0cw3emtxukzgl1xeb4l,Y. Toyokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903285,26,49,1,2,1,9s2g5k3dlmfii452t8edaeozh,1,19.6,81.1,2023-02-18T05:05:44.024Z,2023-02-21T15:17:31Z,,,,,,,,,,,,,,,,,,,,,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508903305,27,1,1,2,2,9s2g5k3dlmfii452t8edaeozh,0,19.6,81.1,2023-02-18T05:05:45.497Z,2023-02-21T15:17:43Z,4038525937,56,Left,4038525939,140,71.7,4038525943,212,54.9,4038525945,213,0.1,4038525941,141,87.1,4038525935,155,,4038525947,1,,,,,6dtp194pewnyuhwkxcn2xpf8q,K. Sano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
