id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2542830213,4,5,1,0,12,92br3632xgmc25jvr0jesfvl6,1,-1.4,71.8,2023-05-03T05:03:41.966Z,2023-05-03T05:04:03Z,4246207415,233,8,4246207381,56,Back,4246207383,346,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830217,8,5,1,0,12,90cc40yau7yv6n8r4xs361ofd,0,101.4,28.2,2023-05-03T05:03:41.966Z,2023-05-03T05:04:01Z,4246207401,56,Center,4246207403,346,,4246207423,233,4,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830299,5,43,1,0,31,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-03T05:04:01.460Z,2023-05-03T05:04:03Z,4246207753,56,Back,4246207829,144,61,,,,,,,,,,,,,,,,,,,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830361,6,1,1,0,42,92br3632xgmc25jvr0jesfvl6,0,4.4,41.9,2023-05-03T05:04:11.811Z,2023-05-03T05:04:24Z,4246208059,212,64.6,4246208055,140,64.7,4246208063,1,,4246208051,124,,4246208053,56,Center,4246208061,213,6.1,4246208067,74,,4246208057,141,22.7,2mlhzuv74jc84rckx21ctofd,K. Tani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830365,9,43,1,0,46,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-03T05:04:15.602Z,2023-05-03T05:04:25Z,4246208153,144,44,4246208085,285,0,4246208083,56,Back,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830369,10,4,1,0,46,90cc40yau7yv6n8r4xs361ofd,1,32.4,80.2,2023-05-03T05:04:16.155Z,2023-05-03T05:06:51Z,4246208095,56,Back,4246208091,13,,4246208097,152,,4246208099,285,,4246210947,264,,4246208109,233,7,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830363,7,4,1,0,46,92br3632xgmc25jvr0jesfvl6,0,67.6,19.8,2023-05-03T05:04:16.156Z,2023-05-03T05:06:49Z,4246208077,56,Right,4246208073,13,,4246208079,152,,4246208119,286,,4246210883,264,,4246208121,233,10,,,,,,,ewm5o6wx18ujlzhyai425ak15,Juan Alano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830463,11,1,1,1,35,90cc40yau7yv6n8r4xs361ofd,1,31.1,76.9,2023-05-03T05:05:05.115Z,2023-05-03T05:05:26Z,4246208751,213,5.4,4246208753,1,,4246208739,196,,4246208745,140,72.8,4246208743,56,Right,4246208741,152,,4246208747,141,5.3,4246208749,212,65.5,rwrgxpcw0fbw23nmrol7w0d1,Kim Jin-Hyeon,4246208735,5,4246208737,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830475,12,1,1,1,41,90cc40yau7yv6n8r4xs361ofd,1,72.3,3.8,2023-05-03T05:05:11.053Z,2023-05-03T05:05:12Z,4246208807,56,Right,4246208811,141,9.7,4246208813,212,12.1,4246208809,140,61.4,4246208815,213,2.8,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830481,13,1,1,1,43,90cc40yau7yv6n8r4xs361ofd,1,60.9,12,2023-05-03T05:05:12.859Z,2023-05-03T05:05:13Z,4246208845,212,7.6,4246208839,56,Center,4246208847,213,1.5,4246208841,140,61.7,4246208843,141,23.1,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830485,14,1,1,1,44,90cc40yau7yv6n8r4xs361ofd,1,61.7,23.9,2023-05-03T05:05:13.843Z,2023-05-03T05:05:16Z,4246208869,212,13.3,4246208867,141,6.7,4246208863,56,Right,4246208871,213,5.2,4246208865,140,67.7,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830487,15,61,1,1,46,90cc40yau7yv6n8r4xs361ofd,0,69.8,4.6,2023-05-03T05:05:15.971Z,2023-05-03T05:05:16Z,4246208875,56,Right,,,,,,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830503,8,1,1,1,48,92br3632xgmc25jvr0jesfvl6,1,27.6,89.1,2023-05-03T05:05:17.732Z,2023-05-03T05:05:19Z,4246208937,56,Back,4246208939,140,23.3,4246208945,213,2.6,4246208943,212,5.2,4246208941,141,93.0,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830507,9,49,1,1,49,92br3632xgmc25jvr0jesfvl6,1,24.4,92.7,2023-05-03T05:05:18.795Z,2023-05-03T05:08:19Z,,,,,,,,,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830511,10,3,1,1,50,92br3632xgmc25jvr0jesfvl6,0,25.9,91.5,2023-05-03T05:05:19.737Z,2023-05-03T05:08:22Z,4246208983,56,Back,4246208985,285,,4246209017,233,16,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830501,16,7,1,1,50,90cc40yau7yv6n8r4xs361ofd,0,74.1,8.5,2023-05-03T05:05:19.738Z,2023-05-03T05:08:20Z,4246208925,56,Right,4246209009,233,10,4246208927,286,,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542831377,61,43,1,1,50,90cc40yau7yv6n8r4xs361ofd,1,0,0,2023-05-03T05:05:20.251Z,2023-05-03T05:11:28Z,4246213439,56,Back,4246213441,73,0,4246216087,144,6,,,,,,,,,,,,,,,,a1c22m80hq868xo8ekebeh39x,R. Matsuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542831649,62,43,1,1,50,92br3632xgmc25jvr0jesfvl6,1,0,0,2023-05-03T05:05:20.251Z,2023-05-03T05:11:25Z,4246215041,73,0,4246215203,233,61,4246216041,144,6,4246215039,56,Center,,,,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542831645,61,1,1,1,51,92br3632xgmc25jvr0jesfvl6,1,23.8,90.5,2023-05-03T05:05:21.131Z,2023-05-03T05:12:24Z,4246216535,56,Back,4246216537,140,34.8,4246216539,141,92.3,4246216541,212,11.6,4246216543,213,0.1,,,,,,,,,,ejiqb92493nx7l8wifxbw5hp1,N. Lavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830521,11,1,1,1,52,92br3632xgmc25jvr0jesfvl6,1,32.5,91.5,2023-05-03T05:05:22.444Z,2023-05-03T05:12:27Z,4246209055,140,38.1,4246209057,141,75.1,4246209053,56,Back,4246209061,213,5.2,4246209059,212,12.6,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830525,12,1,1,1,54,92br3632xgmc25jvr0jesfvl6,1,38.1,75.1,2023-05-03T05:05:23.884Z,2023-05-03T05:05:24Z,4246209077,56,Back,4246209075,168,,4246209085,213,5.9,4246209083,212,11.9,4246209081,141,68.5,4246209079,140,48.6,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542832303,93,3,1,1,55,92br3632xgmc25jvr0jesfvl6,1,42.4,71.4,2023-05-03T05:05:25.090Z,2023-05-03T05:15:08Z,4246219767,56,Back,4246219769,286,,4246219999,233,94,,,,,,,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542832389,94,45,1,1,55,90cc40yau7yv6n8r4xs361ofd,0,57.6,28.6,2023-05-03T05:05:25.090Z,2023-05-03T05:15:06Z,4246219995,56,Center,4246219997,285,,4246220003,233,93,,,,,,,,,,,,,,,,9d46sx7as05co7z0b91b1fpx,R. Harakawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830547,13,1,1,1,56,92br3632xgmc25jvr0jesfvl6,0,57.8,72.7,2023-05-03T05:05:26.123Z,2023-05-03T05:05:27Z,4246209187,213,0.3,4246209183,141,82.0,4246209181,140,78.5,4246209179,56,Left,4246209185,212,22.6,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830553,17,49,1,1,58,90cc40yau7yv6n8r4xs361ofd,1,26.4,14.3,2023-05-03T05:05:28.163Z,2023-05-03T05:05:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830577,18,1,1,2,0,90cc40yau7yv6n8r4xs361ofd,0,29.7,3.5,2023-05-03T05:05:30.091Z,2023-05-03T05:05:31Z,4246209299,56,Right,4246209301,140,53.2,4246209303,141,0.0,4246209307,213,6.1,4246209297,155,,4246209305,212,25.0,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830581,14,5,1,2,2,92br3632xgmc25jvr0jesfvl6,1,52.2,101.5,2023-05-03T05:05:31.782Z,2023-05-03T05:05:34Z,4246209313,56,Left,4246209315,347,,4246209327,233,19,,,,,,,,,,,,,,,,2kcise3j2ab8hq0n2vgf391wp,R. Meshino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830579,19,5,1,2,2,90cc40yau7yv6n8r4xs361ofd,0,47.8,-1.5,2023-05-03T05:05:31.782Z,2023-05-03T05:05:33Z,4246209333,233,14,4246209311,347,,4246209309,56,Back,,,,,,,,,,,,,,,,d5ohcms1wnysq8ydfrbbfhrvu,K. Toriumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830605,15,1,1,2,15,92br3632xgmc25jvr0jesfvl6,0,58.4,100,2023-05-03T05:05:45.019Z,2023-05-03T05:05:47Z,4246209485,212,19.9,4246209483,141,86.8,4246209479,56,Left,4246209481,140,74.6,4246209487,213,5.7,4246209477,107,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830613,20,1,1,2,17,90cc40yau7yv6n8r4xs361ofd,0,25,14.9,2023-05-03T05:05:47.323Z,2023-05-03T05:05:49Z,4246209529,213,4.8,4246209519,3,,4246209525,141,0.0,4246209523,140,25.5,4246209521,56,Back,4246209527,212,11.1,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830615,16,5,1,2,19,92br3632xgmc25jvr0jesfvl6,1,74.4,101.4,2023-05-03T05:05:48.987Z,2023-05-03T05:05:50Z,4246209539,233,21,4246209531,56,Left,4246209533,347,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830617,21,5,1,2,19,90cc40yau7yv6n8r4xs361ofd,0,25.6,-1.4,2023-05-03T05:05:48.987Z,2023-05-03T05:05:51Z,4246209537,347,,4246209535,56,Back,4246209547,233,16,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830655,17,1,1,2,29,92br3632xgmc25jvr0jesfvl6,1,75.9,100,2023-05-03T05:05:59.059Z,2023-05-03T05:06:01Z,4246209765,213,4.2,4246209755,107,,4246209757,56,Left,4246209763,212,6.9,4246209761,141,93.3,4246209759,140,72.5,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830663,18,1,1,2,31,92br3632xgmc25jvr0jesfvl6,1,72.9,92.1,2023-05-03T05:06:01.227Z,2023-05-03T05:06:03Z,4246209795,140,74.7,4246209797,141,95.4,4246209801,213,0.9,4246209793,56,Left,4246209799,212,2.9,,,,,,,,,,2shd4ptk7rfpalkpnrfodgded,T. Usami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830669,19,3,1,2,33,92br3632xgmc25jvr0jesfvl6,1,74.5,96.3,2023-05-03T05:06:02.891Z,2023-05-03T05:06:04Z,4246209825,56,Left,4246209827,286,,4246209829,233,22,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830667,22,45,1,2,33,90cc40yau7yv6n8r4xs361ofd,0,25.5,3.7,2023-05-03T05:06:02.891Z,2023-05-03T05:06:05Z,4246209835,233,19,4246209823,285,,4246209821,56,Back,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830675,20,3,1,2,34,92br3632xgmc25jvr0jesfvl6,0,77.6,93.8,2023-05-03T05:06:03.906Z,2023-05-03T05:06:05Z,4246209855,286,,4246209857,211,,4246209853,56,Left,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830687,23,1,1,2,36,90cc40yau7yv6n8r4xs361ofd,0,13.9,17.1,2023-05-03T05:06:05.659Z,2023-05-03T05:06:07Z,4246209921,213,5.8,4246209923,1,,4246209915,140,37.1,4246209917,141,0.0,4246209911,157,,4246209913,56,Back,4246209919,212,27.6,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830693,21,5,1,2,38,92br3632xgmc25jvr0jesfvl6,1,61.9,101.6,2023-05-03T05:06:07.605Z,2023-05-03T05:06:10Z,4246209945,233,24,4246209941,56,Left,4246209943,347,,,,,,,,,,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830689,24,5,1,2,38,90cc40yau7yv6n8r4xs361ofd,0,38.1,-1.6,2023-05-03T05:06:07.605Z,2023-05-03T05:06:09Z,4246209955,233,21,4246209927,347,,4246209925,56,Back,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830741,22,1,1,2,47,92br3632xgmc25jvr0jesfvl6,1,77.9,100,2023-05-03T05:06:16.659Z,2023-05-03T05:06:20Z,4246210185,213,5.7,4246210183,212,17.1,4246210181,141,89.1,4246210179,140,91.9,4246210177,56,Left,4246210175,107,,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830743,23,50,1,2,50,92br3632xgmc25jvr0jesfvl6,1,92.8,94.3,2023-05-03T05:06:20.339Z,2023-05-03T05:06:21Z,4246210189,56,Left,4246210191,286,,4246210229,233,25,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830745,25,7,1,2,50,90cc40yau7yv6n8r4xs361ofd,0,7.2,5.7,2023-05-03T05:06:20.340Z,2023-05-03T05:06:21Z,4246210197,285,,4246210219,233,23,4246210195,56,Back,,,,,,,,,,,,,,,,a48j66n8bzz6ffcsyiodbfwq2,S. Maikuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830757,24,3,1,2,52,92br3632xgmc25jvr0jesfvl6,0,92.4,95.4,2023-05-03T05:06:22.410Z,2023-05-03T05:06:25Z,4246210243,56,Left,4246210245,286,,4246210329,233,26,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830767,26,7,1,2,52,90cc40yau7yv6n8r4xs361ofd,1,7.6,4.6,2023-05-03T05:06:22.411Z,2023-05-03T05:06:24Z,4246210285,56,Back,4246210287,285,,4246210283,167,,4246210313,233,24,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830775,25,5,1,2,54,92br3632xgmc25jvr0jesfvl6,1,90.4,101.6,2023-05-03T05:06:24.156Z,2023-05-03T05:07:04Z,4246210323,347,,4246210333,233,27,4246210319,56,Left,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830773,27,5,1,2,54,90cc40yau7yv6n8r4xs361ofd,0,9.6,-1.6,2023-05-03T05:06:24.156Z,2023-05-03T05:06:25Z,4246210341,233,25,4246210307,347,,4246210305,56,Back,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830811,26,1,1,3,4,92br3632xgmc25jvr0jesfvl6,0,92,100,2023-05-03T05:06:34.043Z,2023-05-03T05:06:38Z,4246210559,213,4.8,4246210549,107,,4246210553,140,93.7,4246210551,56,Center,4246210557,212,18.6,4246210555,141,74.8,,,,,,,76x9dtsoan0d48m4h6gjr8bca,K. Kurokawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830817,28,44,1,3,6,90cc40yau7yv6n8r4xs361ofd,1,6.2,25.5,2023-05-03T05:06:36.388Z,2023-05-03T05:06:37Z,4246210579,233,27,4246210573,285,,4246210571,56,Back,,,,,,,,,,,,,,,,cswf4egr4vc9p1mcfdhlfj8id,M. Jonjić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542830815,27,44,1,3,6,92br3632xgmc25jvr0jesfvl6,0,93.8,74.5,2023-05-03T05:06:36.389Z,2023-05-03T05:06:39Z,4246210567,56,Center,4246210617,233,28,4246210569,286,,,,,,,,,,,,,,,,,4g3jv6nwzqmv6tow2stbtrt1x,I. Jebali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
