id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId
2527223235,142,61,1,19,44,19auwjswq9camwpb4u14a6tp5,0,75,40.4,2023-04-02T07:06:01.418Z,2023-04-02T07:06:01Z,4156271195,56,Center,,,,,,,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223241,294,1,1,19,45,4dkougngrd8mpvfb1cr9mdb1p,1,21.6,62,2023-04-02T07:06:02.615Z,2023-04-02T07:32:38Z,4156271225,212,6.5,4156271227,213,1.7,4156271223,141,71.5,4156271219,56,Back,4156271221,140,20.6,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223243,295,1,1,19,46,4dkougngrd8mpvfb1cr9mdb1p,1,20.6,71.5,2023-04-02T07:06:03.752Z,2023-04-02T07:32:45Z,4156271239,141,73.8,4156271237,140,12.4,4156271235,56,Back,4156271243,213,3.0,4156271241,212,8.8,,,,,,,,,,bzvu0o7w64pw53vtkl4687l04,Park Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223245,296,49,1,19,47,4dkougngrd8mpvfb1cr9mdb1p,1,12.4,73.8,2023-04-02T07:06:04.920Z,2023-04-02T07:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223251,297,1,1,19,48,4dkougngrd8mpvfb1cr9mdb1p,0,12.4,73.8,2023-04-02T07:06:05.385Z,2023-04-02T07:06:06Z,4156271263,213,0.4,4156271261,212,36.4,4156271255,56,Back,4156271265,1,,4156271259,141,93.8,4156271257,140,44.6,4156271253,155,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223257,143,1,1,19,50,19auwjswq9camwpb4u14a6tp5,0,55.1,9.8,2023-04-02T07:06:07.626Z,2023-04-02T07:06:08Z,4156271291,3,,4156271299,212,18.7,4156271297,141,0.0,4156271293,56,Right,4156271301,213,5.8,4156271295,140,71.2,,,,,,,524eip47zifw3ed8h7ojnugkq,Kim Kang-San,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223259,144,5,1,19,50,19auwjswq9camwpb4u14a6tp5,0,71.2,-1.1,2023-04-02T07:06:08.100Z,2023-04-02T07:06:09Z,4156271303,56,Right,4156271321,233,298,4156271305,347,,,,,,,,,,,,,,,,,524eip47zifw3ed8h7ojnugkq,Kim Kang-San,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223261,298,5,1,19,50,4dkougngrd8mpvfb1cr9mdb1p,1,28.8,101.1,2023-04-02T07:06:08.100Z,2023-04-02T07:24:12Z,4156271309,347,,4156271315,233,144,4156271307,56,Back,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223297,299,1,1,19,58,4dkougngrd8mpvfb1cr9mdb1p,1,27.3,100,2023-04-02T07:06:15.944Z,2023-04-02T07:06:20Z,4156271439,56,Back,4156271445,212,25.3,4156271437,107,,4156271449,1,,4156271443,141,66.3,4156271447,213,4.4,4156271441,140,19.8,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223299,300,1,1,20,3,4dkougngrd8mpvfb1cr9mdb1p,1,24.4,58.8,2023-04-02T07:06:20.375Z,2023-04-02T07:06:22Z,4156271463,140,28.9,4156271467,212,24.1,4156271469,213,4.9,4156271461,56,Back,4156271465,141,24.0,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223309,301,1,1,20,5,4dkougngrd8mpvfb1cr9mdb1p,1,30.5,21.6,2023-04-02T07:06:22.632Z,2023-04-02T07:06:26Z,4156271525,141,4.1,4156271523,140,38.1,4156271527,212,14.3,4156271529,213,5.3,4156271521,56,Back,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223315,302,1,1,20,9,4dkougngrd8mpvfb1cr9mdb1p,1,43.1,10.3,2023-04-02T07:06:26.407Z,2023-04-02T07:06:30Z,4156271579,213,1.9,4156271573,140,36.0,4156271577,212,22.1,4156271571,56,Back,4156271575,141,40.9,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223325,303,1,1,20,12,4dkougngrd8mpvfb1cr9mdb1p,1,37.2,50.6,2023-04-02T07:06:29.959Z,2023-04-02T07:06:33Z,4156271627,141,86.8,4156271623,56,Back,4156271629,212,25.4,4156271631,213,1.3,4156271625,140,43.0,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223331,304,1,1,20,16,4dkougngrd8mpvfb1cr9mdb1p,1,43.6,83,2023-04-02T07:06:33.497Z,2023-04-02T07:06:35Z,4156271663,141,76.4,4156271667,213,6.0,4156271661,140,57.9,4156271665,212,15.7,4156271659,56,Center,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223333,305,1,1,20,18,4dkougngrd8mpvfb1cr9mdb1p,1,58.1,76.3,2023-04-02T07:06:35.432Z,2023-04-02T07:06:36Z,4156271679,213,1.3,4156271673,140,59.5,4156271677,212,5.8,4156271671,56,Left,4156271675,141,84.5,,,,,,,,,,bzvu0o7w64pw53vtkl4687l04,Park Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223337,306,1,1,20,18,4dkougngrd8mpvfb1cr9mdb1p,1,59.5,84.5,2023-04-02T07:06:36.151Z,2023-04-02T07:06:37Z,4156271705,141,92.1,4156271701,56,Left,4156271703,140,56.1,4156271707,212,6.3,4156271709,213,2.2,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223339,307,43,1,20,20,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-02T07:06:37.800Z,2023-04-02T07:06:49Z,4156271771,144,1,4156271725,212,27.3,4156271719,56,Center,4156271717,155,0,4156271721,140,77.6,4156271723,141,70.0,4156271727,213,5.7,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223341,145,43,1,20,22,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-04-02T07:06:39.577Z,2023-04-02T07:06:47Z,4156271757,144,49,,,,,,,,,,,,,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223343,308,4,1,20,28,4dkougngrd8mpvfb1cr9mdb1p,1,57.9,88.9,2023-04-02T07:06:45.608Z,2023-04-02T08:11:34Z,4156298343,286,,4156271749,56,Left,4156271751,152,,4156271747,13,,4156365345,233,146,4156271753,265,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223351,146,4,1,20,28,19auwjswq9camwpb4u14a6tp5,0,42.1,11.1,2023-04-02T07:06:45.609Z,2023-04-02T08:11:34Z,4156271799,265,,4156365359,233,308,4156271797,152,,4156271793,13,,4156271795,56,Back,4156272005,285,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223375,309,1,1,21,7,4dkougngrd8mpvfb1cr9mdb1p,1,57.5,91.2,2023-04-02T07:07:25Z,2023-04-02T07:47:22Z,4156272031,56,Back,4156272039,213,4.2,4156272037,212,23.0,4156272033,140,47.1,4156272035,141,61.5,4156319283,152,,4156272243,189,,4156319281,5,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223381,310,1,1,21,8,4dkougngrd8mpvfb1cr9mdb1p,1,48.7,57.8,2023-04-02T07:07:26.127Z,2023-04-06T14:26:21Z,4156272075,213,4.6,4156272069,140,47.2,4156272067,56,Back,4156272073,212,16.7,4156272071,141,33.4,4167593973,189,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527232579,659,1,1,21,9,4dkougngrd8mpvfb1cr9mdb1p,1,57.4,76.5,2023-04-02T07:07:26.234Z,2023-04-02T07:47:15Z,4156320853,140,47.3,4156320857,212,13.0,4156320859,213,3.8,4156320851,56,Back,4156320855,141,65.5,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527232847,660,1,1,21,10,4dkougngrd8mpvfb1cr9mdb1p,1,48.3,58.8,2023-04-02T07:07:27.234Z,2023-04-02T07:47:39Z,4156321555,141,36.5,4156321551,56,Back,4156321559,213,4.5,4156321553,140,45.2,4156321557,212,15.5,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223383,311,1,1,21,14,4dkougngrd8mpvfb1cr9mdb1p,1,55.9,30.6,2023-04-02T07:07:31.448Z,2023-04-02T07:07:33Z,4156272085,141,55.8,4156272081,56,Center,4156272083,140,66.7,4156272087,212,20.5,4156272089,213,1.0,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223385,312,1,1,21,15,4dkougngrd8mpvfb1cr9mdb1p,1,66.8,55.8,2023-04-02T07:07:33.080Z,2023-04-02T07:07:33Z,4156272103,212,13.1,4156272101,141,38.9,4156272097,56,Center,4156272099,140,72.8,4156272105,213,5.2,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223387,313,1,1,21,16,4dkougngrd8mpvfb1cr9mdb1p,1,72.8,38.9,2023-04-02T07:07:33.848Z,2023-04-02T07:07:35Z,4156272117,213,3.7,4156272113,141,34.3,4156272111,140,68.1,4156272115,212,5.8,4156272109,56,Center,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223389,314,1,1,21,17,4dkougngrd8mpvfb1cr9mdb1p,1,68.1,34.3,2023-04-02T07:07:35.176Z,2023-04-02T07:07:35Z,4156272125,141,49.4,4156272121,56,Center,4156272123,140,77.0,4156272127,212,13.9,4156272129,213,0.8,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223391,315,1,1,21,18,4dkougngrd8mpvfb1cr9mdb1p,1,77,49.4,2023-04-02T07:07:35.768Z,2023-04-02T07:48:18Z,4156272137,141,54.5,4156272133,56,Center,4156272139,212,10.2,4156272135,140,67.9,4156272141,213,2.8,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223393,316,1,1,21,19,4dkougngrd8mpvfb1cr9mdb1p,1,67.9,54.5,2023-04-02T07:07:36.439Z,2023-04-02T07:07:37Z,4156272155,212,6.2,4156272157,213,0.6,4156272153,141,59.3,4156272149,56,Center,4156272151,140,72.9,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223395,317,1,1,21,20,4dkougngrd8mpvfb1cr9mdb1p,0,72.9,59.3,2023-04-02T07:07:37.624Z,2023-04-02T07:48:25Z,4156272193,168,,4156272175,212,12.6,4156272169,56,Center,4156272173,141,60.2,4156272177,213,0.0,4156272171,140,84.9,,,,,,,bzvu0o7w64pw53vtkl4687l04,Park Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223397,147,49,1,21,24,19auwjswq9camwpb4u14a6tp5,1,2.8,30.6,2023-04-02T07:07:41.994Z,2023-04-02T07:07:42Z,,,,,,,,,,,,,,,,,,,,,,,,,812p4cjsthngn5glo3d7yzro5,Oh Seung-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223403,148,1,1,21,29,19auwjswq9camwpb4u14a6tp5,1,3.5,30.4,2023-04-02T07:07:47.114Z,2023-04-02T07:07:49Z,4156272251,140,12.2,4156272249,56,Back,4156272257,213,0.6,4156272253,141,40.1,4156272255,212,11.3,4156272261,189,,,,,,,,812p4cjsthngn5glo3d7yzro5,Oh Seung-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223407,149,1,1,21,33,19auwjswq9camwpb4u14a6tp5,1,18.7,37.4,2023-04-02T07:07:50.617Z,2023-04-02T07:07:52Z,4156272275,141,53.3,4156272273,140,23.6,4156272277,212,12.0,4156272279,213,1.1,4156272271,56,Back,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223411,150,1,1,21,35,19auwjswq9camwpb4u14a6tp5,1,26.1,60.6,2023-04-02T07:07:52.602Z,2023-04-02T07:07:55Z,4156272305,141,78.5,4156272301,56,Back,4156272309,213,1.5,4156272303,140,26.5,4156272307,212,12.2,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223413,151,1,1,21,38,19auwjswq9camwpb4u14a6tp5,1,26.7,76.6,2023-04-02T07:07:55.626Z,2023-04-02T07:07:57Z,4156272313,56,Back,4156272321,213,5.4,4156272317,141,70.5,4156272319,212,5.5,4156272315,140,30.2,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223419,152,1,1,21,39,19auwjswq9camwpb4u14a6tp5,1,31.6,67.6,2023-04-02T07:07:56.905Z,2023-04-02T07:08:00Z,4156272357,140,37.7,4156272359,141,38.5,4156272355,56,Back,4156272361,212,20.8,4156272363,213,5.0,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223421,153,1,1,21,43,19auwjswq9camwpb4u14a6tp5,0,39.2,34.3,2023-04-02T07:08:00.506Z,2023-04-02T07:08:03Z,4156272381,212,41.1,4156272375,56,Center,4156272383,213,6.1,4156272379,141,22.5,4156272377,140,77.6,4156272373,155,,4156272385,1,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223425,318,12,1,21,47,4dkougngrd8mpvfb1cr9mdb1p,1,15.9,82.3,2023-04-02T07:08:05.127Z,2023-04-02T07:08:06Z,4156272425,167,,4156272409,212,18.7,4156272403,56,Back,4156272407,141,100.0,4156272411,213,2.4,4156272413,15,,4156272405,140,2.9,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223427,154,5,1,21,48,19auwjswq9camwpb4u14a6tp5,1,91.2,-1.6,2023-04-02T07:08:05.866Z,2023-04-02T07:08:07Z,4156272415,56,Right,4156272429,233,319,4156272417,347,,,,,,,,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223429,319,5,1,21,48,4dkougngrd8mpvfb1cr9mdb1p,0,8.8,101.6,2023-04-02T07:08:05.866Z,2023-04-02T07:24:13Z,4156272421,347,,4156272419,56,Back,4156272433,233,154,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223463,155,1,1,21,55,19auwjswq9camwpb4u14a6tp5,1,83.6,0,2023-04-02T07:08:12.922Z,2023-04-02T07:08:16Z,4156272545,141,11.3,4156272539,107,,4156272541,56,Right,4156272543,140,94.4,4156272547,212,14.3,4156272549,213,0.7,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223465,156,1,1,21,58,19auwjswq9camwpb4u14a6tp5,0,94.9,11.3,2023-04-02T07:08:15.994Z,2023-04-06T14:27:21Z,4156272561,141,17.1,4156272563,212,7.1,4156272557,56,Right,4156272559,140,89.3,4167595517,155,,4156272565,213,2.6,,,,,,,au0u20e5h1p6yn4gsgcimjcnp,Lee Keun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223469,320,49,1,22,0,4dkougngrd8mpvfb1cr9mdb1p,1,7.1,84.5,2023-04-02T07:08:17.240Z,2023-04-02T07:08:17Z,,,,,,,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223473,321,1,1,22,0,4dkougngrd8mpvfb1cr9mdb1p,1,7.1,84.5,2023-04-02T07:08:17.496Z,2023-04-02T07:08:18Z,4156272607,213,5.5,4156272603,141,65.7,4156272601,140,18.3,4156272605,212,17.4,4156272599,56,Back,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223477,322,1,1,22,1,4dkougngrd8mpvfb1cr9mdb1p,1,18.3,65.7,2023-04-02T07:08:18.584Z,2023-04-02T07:08:20Z,4156272629,141,72.0,4156272627,140,9.9,4156272631,212,9.8,4156272625,56,Back,4156272633,213,2.7,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223485,323,1,1,22,2,4dkougngrd8mpvfb1cr9mdb1p,0,9.4,70.9,2023-04-02T07:08:19.976Z,2023-04-02T07:08:23Z,4156272687,213,5.4,4156272683,141,18.0,4156272689,1,,4156272681,140,38.8,4156272685,212,47.4,4156272679,56,Back,4156272677,155,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223487,157,49,1,22,7,19auwjswq9camwpb4u14a6tp5,1,60.7,82.4,2023-04-02T07:08:24.362Z,2023-04-02T07:08:24Z,,,,,,,,,,,,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223505,158,1,1,22,7,19auwjswq9camwpb4u14a6tp5,1,60.7,82.4,2023-04-02T07:08:24.586Z,2023-04-06T14:27:46Z,4156272791,140,66.5,4167596095,155,,4156272789,56,Left,4156272797,213,0.3,4156272793,141,85.4,4156272795,212,6.4,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223507,159,61,1,22,12,19auwjswq9camwpb4u14a6tp5,1,70.6,90.9,2023-04-02T07:08:29.386Z,2023-04-02T07:08:29Z,4156272801,56,Left,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223513,160,1,1,22,13,19auwjswq9camwpb4u14a6tp5,1,70.2,87.8,2023-04-02T07:08:30.889Z,2023-04-02T07:08:34Z,4156272835,140,63.4,4156272841,213,3.3,4156272839,212,7.2,4156272837,141,86.2,4156272833,56,Left,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223519,161,1,1,22,17,19auwjswq9camwpb4u14a6tp5,1,66.5,77,2023-04-02T07:08:34.634Z,2023-04-02T07:08:37Z,4156272871,140,61.7,4156272877,213,4.1,4156272873,141,66.3,4156272869,56,Center,4156272875,212,8.9,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223525,162,1,1,22,19,19auwjswq9camwpb4u14a6tp5,1,59.9,73,2023-04-02T07:08:37.210Z,2023-04-02T07:08:38Z,4156272909,213,2.0,4156272903,140,56.3,4156272907,212,8.3,4156272901,56,Left,4156272905,141,83.9,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223535,163,1,1,22,21,19auwjswq9camwpb4u14a6tp5,1,55.4,85.1,2023-04-02T07:08:38.314Z,2023-04-02T07:08:40Z,4156272969,140,60.4,4156272967,56,Left,4156272975,213,0.9,4156272971,141,95.4,4156272973,212,8.8,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223539,164,1,1,22,23,19auwjswq9camwpb4u14a6tp5,1,60.4,95.4,2023-04-02T07:08:40.794Z,2023-04-02T07:08:43Z,4156273005,141,87.4,4156273009,213,5.0,4156273003,140,62.2,4156273007,212,5.8,4156273001,56,Left,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223543,165,1,1,22,25,19auwjswq9camwpb4u14a6tp5,1,63.6,88.3,2023-04-02T07:08:42.874Z,2023-04-02T07:08:45Z,4156273035,141,94.8,4156273039,213,0.7,4156273037,212,6.5,4156273033,140,68.2,4156273031,56,Left,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223547,166,3,1,22,28,19auwjswq9camwpb4u14a6tp5,0,69.4,95.8,2023-04-02T07:08:45.590Z,2023-04-06T14:32:01Z,4167600621,464,,4156273057,233,324,4156273043,56,Left,4156273045,286,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223549,324,7,1,22,28,4dkougngrd8mpvfb1cr9mdb1p,1,30.6,4.2,2023-04-02T07:08:45.591Z,2023-04-06T14:31:59Z,4167600603,383,,4156273049,285,,4156273051,233,166,4156273047,56,Back,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223551,325,49,1,22,29,4dkougngrd8mpvfb1cr9mdb1p,1,29.7,4.9,2023-04-02T07:08:46.648Z,2023-04-02T07:08:47Z,,,,,,,,,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223553,326,1,1,22,29,4dkougngrd8mpvfb1cr9mdb1p,0,29.7,4.9,2023-04-02T07:08:46.967Z,2023-04-02T07:08:51Z,4156273075,212,12.2,4156273069,56,Back,4156273067,157,,4156273073,141,14.3,4156273077,213,0.6,4156273079,1,,4156273071,140,39.6,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223557,167,44,1,22,32,19auwjswq9camwpb4u14a6tp5,1,59.4,81.4,2023-04-02T07:08:49.399Z,2023-04-02T07:08:50Z,4156273095,56,Left,4156273099,233,327,4156273097,286,,,,,,,,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223555,327,44,1,22,32,4dkougngrd8mpvfb1cr9mdb1p,0,40.6,18.6,2023-04-02T07:08:49.400Z,2023-04-02T07:08:51Z,4156273087,56,Back,4156273089,285,,4156273135,233,167,,,,,,,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223559,168,1,1,22,32,19auwjswq9camwpb4u14a6tp5,1,58.3,77,2023-04-02T07:08:50.058Z,2023-04-02T07:50:31Z,4156273103,3,,4156273107,140,64.1,4156273109,141,89.0,4156273105,56,Left,4156273115,213,0.9,4156273111,212,10.2,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527233839,334,61,1,22,33,19auwjswq9camwpb4u14a6tp5,0,63.5,88.2,2023-04-02T07:08:50.234Z,2023-04-02T07:51:09Z,4156326283,56,Left,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223567,328,1,1,22,37,4dkougngrd8mpvfb1cr9mdb1p,0,31.8,3.5,2023-04-02T07:08:54.344Z,2023-04-02T07:08:55Z,4156273185,212,13.4,4156273179,56,Back,4156273183,141,0.0,4156273187,213,6.0,4156273181,140,44.1,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223575,169,5,1,22,37,19auwjswq9camwpb4u14a6tp5,1,58.4,101.3,2023-04-02T07:08:54.978Z,2023-04-02T07:24:13Z,4156273223,233,329,4156273201,56,Left,4156273203,347,,,,,,,,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223569,329,5,1,22,37,4dkougngrd8mpvfb1cr9mdb1p,0,41.6,-1.3,2023-04-02T07:08:54.978Z,2023-04-02T07:08:57Z,4156273189,56,Back,4156273191,347,,4156273235,233,169,,,,,,,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223613,170,1,1,22,44,19auwjswq9camwpb4u14a6tp5,1,60.5,100,2023-04-02T07:09:02.123Z,2023-04-02T07:09:04Z,4156273311,107,,4156273319,212,8.7,4156273313,56,Left,4156273317,141,90.2,4156273321,213,4.3,4156273325,189,,4156273315,140,56.8,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527223623,171,1,1,22,47,19auwjswq9camwpb4u14a6tp5,1,57.4,79.1,2023-04-02T07:09:05.098Z,2023-04-06T14:33:29Z,4156273373,56,Back,4156273377,141,37.5,4156273379,212,31.1,4156273375,140,45.2,4156273381,213,4.3,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,
