id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/14/value
2542150307,131,1,1,12,8,4oixf5ykhg01zfxpt7gbpn3dq,1,61,14.9,2023-05-01T07:40:29.852Z,2023-05-01T07:40:31Z,4242560575,141,6.8,4242560573,140,52.1,4242560579,213,3.7,4242560577,212,10.8,4242560571,56,Right,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150323,132,1,1,12,10,4oixf5ykhg01zfxpt7gbpn3dq,1,52.1,6.8,2023-05-01T07:40:31.611Z,2023-05-01T07:40:37Z,4242560701,56,Back,4242560703,140,47.7,4242560705,141,41.8,4242560707,212,24.2,4242560709,213,1.8,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150329,133,1,1,12,15,4oixf5ykhg01zfxpt7gbpn3dq,1,47.9,42.8,2023-05-01T07:40:37.404Z,2023-05-01T07:40:40Z,4242560743,1,,4242560741,213,1.3,4242560735,140,56.9,4242560733,56,Left,4242560737,141,94.1,4242560739,212,36.1,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150337,134,1,1,12,18,4oixf5ykhg01zfxpt7gbpn3dq,1,57.1,92.9,2023-05-01T07:40:39.860Z,2023-05-01T07:40:41Z,4242560795,56,Left,4242560801,212,12.6,4242560799,141,95.6,4242560797,140,69.0,4242560803,213,0.1,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150345,135,1,1,12,19,4oixf5ykhg01zfxpt7gbpn3dq,1,69,95.6,2023-05-01T07:40:41.044Z,2023-05-01T07:40:42Z,4242560867,141,87.8,4242560869,212,14.2,4242560865,140,56.5,4242560871,213,3.5,4242560863,56,Left,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150349,136,1,1,12,20,4oixf5ykhg01zfxpt7gbpn3dq,0,56.5,87.8,2023-05-01T07:40:42.117Z,2023-05-01T07:40:42Z,4242560887,56,Left,4242560889,140,83.3,4242560893,212,28.2,4242560895,213,6.2,4242560891,141,86.2,4242560885,155,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150353,113,8,1,12,21,92h5si20tnxjtg4hj8cs97bpw,1,20.9,17.7,2023-05-01T07:40:43.316Z,2023-05-05T17:24:55Z,4242560917,56,Back,4252103073,384,,,,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150361,114,49,1,12,23,92h5si20tnxjtg4hj8cs97bpw,1,23.6,12,2023-05-01T07:40:44.966Z,2023-05-01T07:40:45Z,,,,,,,,,,,,,,,,,,,,,,,,,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150373,115,1,1,12,24,92h5si20tnxjtg4hj8cs97bpw,0,23.6,12,2023-05-01T07:40:45.700Z,2023-05-01T08:25:48Z,4242561045,141,17.7,4242561037,168,,4242561043,140,37.7,4242561047,212,15.3,4242561049,213,0.3,4242561041,56,Back,,,,,,,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150387,137,49,1,12,26,4oixf5ykhg01zfxpt7gbpn3dq,1,66.1,63.6,2023-05-01T07:40:48.374Z,2023-05-01T07:40:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150399,138,61,1,12,28,4oixf5ykhg01zfxpt7gbpn3dq,0,67.1,61.4,2023-05-01T07:40:50.508Z,2023-05-01T07:40:50Z,4242561161,56,Center,,,,,,,,,,,,,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150401,116,49,1,12,29,92h5si20tnxjtg4hj8cs97bpw,1,27.7,31.3,2023-05-01T07:40:50.691Z,2023-05-01T07:41:01Z,,,,,,,,,,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150439,117,4,1,12,37,92h5si20tnxjtg4hj8cs97bpw,1,35,30.6,2023-05-01T07:40:59.170Z,2023-05-01T08:27:13Z,4242561403,13,,4242561405,56,Back,4242561411,286,,4242561407,152,,4242561409,265,,4242561527,233,139,4242625831,343,3,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150453,139,4,1,12,37,4oixf5ykhg01zfxpt7gbpn3dq,0,65,69.4,2023-05-01T07:40:59.171Z,2023-05-05T17:26:54Z,4242561535,233,117,4242561513,56,Center,4242561515,152,,4242625769,189,,4242561511,13,,4242561519,285,,4242561517,265,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150607,124,1,1,12,55,92h5si20tnxjtg4hj8cs97bpw,1,35.2,32,2023-05-01T07:41:16.885Z,2023-05-05T17:27:26Z,4242562505,152,,4242562503,5,,4242562515,213,2.8,4242562513,212,10.2,4242562507,56,Back,4242562509,140,26.2,4242562531,189,,4242562511,141,37.7,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543933211,745,1,1,12,55,92h5si20tnxjtg4hj8cs97bpw,1,24.3,38.3,2023-05-01T07:41:17.171Z,2023-05-05T17:27:22Z,4252105857,213,0.9,4252105851,140,29.1,4252105855,212,7.9,4252105849,56,Back,4252105853,141,47.3,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150519,118,1,1,12,56,92h5si20tnxjtg4hj8cs97bpw,1,45.4,55.7,2023-05-01T07:41:17.971Z,2023-05-05T17:27:07Z,4242561955,56,Left,4242561961,212,23.7,4242561957,140,60.6,4242561959,141,81.4,4242561963,213,0.8,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150525,119,3,1,13,1,92h5si20tnxjtg4hj8cs97bpw,0,59.7,90,2023-05-01T07:41:22.548Z,2023-05-05T17:27:40Z,4242562009,233,140,4242561989,286,,4242561987,56,Left,4252106127,464,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150531,140,7,1,13,1,4oixf5ykhg01zfxpt7gbpn3dq,0,40.3,10,2023-05-01T07:41:22.549Z,2023-05-05T17:27:42Z,4242561999,285,,4242561997,56,Back,4242562001,233,119,4252106161,385,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150537,120,1,1,13,2,92h5si20tnxjtg4hj8cs97bpw,1,58.6,88.9,2023-05-01T07:41:23.571Z,2023-05-01T07:41:26Z,4242562037,212,19.6,4242562039,213,0.2,4242562031,56,Left,4242562035,141,94.2,4242562033,140,76.9,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150555,121,1,1,13,4,92h5si20tnxjtg4hj8cs97bpw,1,76.9,94.2,2023-05-01T07:41:26.131Z,2023-05-01T08:28:21Z,4242562149,140,82.7,4242562153,212,25.9,4242562147,56,Center,4242562155,213,4.9,4242562151,141,57.2,,,,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150577,122,1,1,13,7,92h5si20tnxjtg4hj8cs97bpw,0,82.7,57.2,2023-05-01T07:41:28.819Z,2023-05-01T08:28:26Z,4242562291,56,Center,4242562297,212,9.9,4242562299,213,6.2,4242562293,140,92.1,4242562295,141,56.4,,,,,,,,,,528xlo30dg6035gc4njjt90yc,Kwak Seung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150601,141,4,1,13,12,4oixf5ykhg01zfxpt7gbpn3dq,1,12.4,39.6,2023-05-01T07:41:33.825Z,2023-05-01T07:42:03Z,4242562453,56,Back,4242563075,294,,4242562455,152,,4242562451,13,,4242562461,233,123,4242562459,285,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150579,123,4,1,13,12,92h5si20tnxjtg4hj8cs97bpw,0,87.6,60.4,2023-05-01T07:41:33.826Z,2023-05-01T08:28:29Z,4242628473,294,,4242562305,13,,4242562309,152,,4242562307,56,Center,4242562315,286,,4242562471,233,141,,,,,,,29bsxzz5d3tzi1we2uznh6jo4,Kim Dae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150697,125,18,1,13,39,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-05-01T07:42:00.931Z,2023-05-01T07:42:01Z,4242563025,44,Defender,4242563023,42,,4242563047,55,126,4242563027,59,38,,,,,,,,,,,,,528xlo30dg6035gc4njjt90yc,Kwak Seung-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150699,126,19,1,13,39,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-05-01T07:42:00.932Z,2023-05-01T07:42:01Z,4242563035,59,11,4242563041,44,Forward,4242563033,145,9,4242563029,42,,4242563043,55,125,4242563037,292,9,4242563039,293,3,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150731,127,18,1,13,47,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-05-01T07:42:09.341Z,2023-05-01T07:42:10Z,4242563231,44,Defender,4242563229,42,,4242563233,59,29,4242563275,55,128,,,,,,,,,,,,,29bsxzz5d3tzi1we2uznh6jo4,Kim Dae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150733,128,19,1,13,47,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-05-01T07:42:09.342Z,2023-05-01T07:42:10Z,4242563243,42,,4242563251,292,8,4242563255,44,Forward,4242563253,293,2,4242563257,55,127,4242563249,59,14,4242563247,145,10,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150757,129,40,1,13,50,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-05-01T07:42:11.976Z,2023-05-01T08:29:28Z,4242563391,130,13,4242563385,30,"668f2py1qzypzm56csh8s04wl, b4kziyf6t4x8psrb1nvd0dl9l, bwzjmefo4k42iieisyas48vdh, 99yrscdrulo9rty85p06mclat, acf6ssf3sj4z2fbt6krbbczbp, 74i6zd9vz9kcipubavbib9uc5, 68axkq2o9fe65ew80jtj0xxp1, 53q7tgwwdclmp8mqr6uhpryl1, 99z4lbnvzi2e6maoa7j3yy6ay, 7x5i526fkxae3bqymfw06vf85, bbg7ciq51x8y5sdlrrzclqbmy, 3r0e8d9wswt7ygyc46es0u12h, 7ts0uh7r3qczq6qfwzjy8phhx, ei2p6tlhj81q4nstpv4s8oq5m, 7tb226aujwnbsbsrzbncnk9w4, 2w0xyf9cv6flsujkyh3xwo5at",4242563393,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",4242563389,59,"1, 2, 32, 13, 16, 20, 8, 7, 14, 10, 11, 9, 17, 19, 30, 41",4242563387,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5",4242563395,194,53q7tgwwdclmp8mqr6uhpryl1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150755,142,1,1,13,51,4oixf5ykhg01zfxpt7gbpn3dq,1,12.1,41.5,2023-05-01T07:42:13.332Z,2023-05-01T07:42:16Z,4242563397,189,,4242563377,213,5.8,4242563365,5,,4242563371,140,35.0,4242563373,141,23.4,4242563375,212,27.0,4242563367,152,,4242563369,56,Back,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150763,143,1,1,13,54,4oixf5ykhg01zfxpt7gbpn3dq,1,35,23.4,2023-05-01T07:42:16.461Z,2023-05-01T07:42:18Z,4242563417,140,36.0,4242563421,212,28.4,4242563419,141,65.1,4242563423,213,1.5,4242563415,56,Back,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150773,144,1,1,13,56,4oixf5ykhg01zfxpt7gbpn3dq,1,36,65.1,2023-05-01T07:42:17.932Z,2023-05-01T07:42:20Z,4242563455,141,95.3,4242563453,140,55.0,4242563451,56,Left,4242563459,213,0.8,4242563457,212,28.6,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150777,145,1,1,13,59,4oixf5ykhg01zfxpt7gbpn3dq,1,56.9,78.4,2023-05-01T07:42:20.564Z,2023-05-01T07:42:22Z,4242563499,213,5.6,4242563497,212,10.1,4242563491,56,Center,4242563495,141,69.4,4242563493,140,64.6,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150795,146,1,1,14,1,4oixf5ykhg01zfxpt7gbpn3dq,1,61.5,70.5,2023-05-01T07:42:22.540Z,2023-05-01T08:29:53Z,4242563585,56,Back,4242563591,212,21.0,4242563589,141,76.3,4242563593,213,3.0,4242563587,140,41.9,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150803,147,1,1,14,6,4oixf5ykhg01zfxpt7gbpn3dq,1,41.9,76.3,2023-05-01T07:42:28.131Z,2023-05-01T08:30:10Z,4242563655,212,34.2,4242563653,141,26.1,4242563651,140,40.2,4242563649,56,Back,4242563659,1,,4242563657,213,4.7,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150821,148,1,1,14,9,4oixf5ykhg01zfxpt7gbpn3dq,1,40.2,26.1,2023-05-01T07:42:30.573Z,2023-05-01T07:42:35Z,4242563767,212,22.1,4242563761,56,Right,4242563765,141,3.1,4242563763,140,55.1,4242563771,213,5.5,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150823,149,1,1,14,13,4oixf5ykhg01zfxpt7gbpn3dq,0,58.1,2.3,2023-05-01T07:42:35.005Z,2023-05-01T07:42:35Z,4242563783,140,75.4,4242563779,155,,4242563785,141,20.0,4242563781,56,Right,4242563789,213,0.6,4242563787,212,21.8,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150837,130,1,1,14,14,92h5si20tnxjtg4hj8cs97bpw,0,23.3,81.7,2023-05-01T07:42:35.763Z,2023-05-01T07:42:39Z,4242563847,213,0.8,4242563841,140,30.6,4242563845,212,11.1,4242563837,3,,4242563839,56,Back,4242563843,141,93.5,,,,,,,99yrscdrulo9rty85p06mclat,Chung Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150839,150,44,1,14,16,4oixf5ykhg01zfxpt7gbpn3dq,1,66,9.3,2023-05-01T07:42:38.187Z,2023-05-01T07:42:39Z,4242563853,286,,4242563887,233,131,4242563851,56,Right,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150841,131,44,1,14,16,92h5si20tnxjtg4hj8cs97bpw,0,34,90.7,2023-05-01T07:42:38.188Z,2023-05-01T07:42:39Z,4242563897,233,150,4242563857,285,,4242563855,56,Back,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150843,151,1,1,14,16,4oixf5ykhg01zfxpt7gbpn3dq,0,57.7,4.6,2023-05-01T07:42:38.259Z,2023-05-01T08:30:43Z,4242563863,3,,4242563871,212,15.1,4242563865,56,Right,4242563873,213,0.6,4242563869,141,17.0,4242563867,140,69.6,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150849,132,1,1,14,17,92h5si20tnxjtg4hj8cs97bpw,1,32.9,88.2,2023-05-01T07:42:39.395Z,2023-05-01T08:30:48Z,4242563925,212,7.2,4242563923,141,98.7,4242563927,213,1.4,4242563917,3,,4242563921,140,33.9,4242563919,56,Back,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150851,133,49,1,14,19,92h5si20tnxjtg4hj8cs97bpw,1,29.9,93.6,2023-05-01T07:42:40.595Z,2023-05-01T07:42:41Z,,,,,,,,,,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150861,134,1,1,14,19,92h5si20tnxjtg4hj8cs97bpw,1,33.2,95.6,2023-05-01T07:42:40.884Z,2023-05-01T08:31:30Z,4242563979,213,5.9,4242563977,212,22.8,4242563975,141,84.5,4242563981,1,,4242563969,157,,4242563973,140,53.7,4242563971,56,Left,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542165635,383,3,1,14,20,92h5si20tnxjtg4hj8cs97bpw,1,53.8,74.8,2023-05-01T07:42:41.532Z,2023-05-05T17:31:18Z,4252110637,465,,4242634177,286,,4242634175,56,Center,4242634307,233,441,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542165657,441,45,1,14,20,4oixf5ykhg01zfxpt7gbpn3dq,0,46.2,25.2,2023-05-01T07:42:41.532Z,2023-05-01T08:32:12Z,4242634279,56,Back,4242634281,285,,4242634321,233,383,,,,,,,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150865,135,1,1,14,22,92h5si20tnxjtg4hj8cs97bpw,0,56.5,80.8,2023-05-01T07:42:43.603Z,2023-05-01T07:42:44Z,4242564013,56,Left,4242564015,140,75.3,4242564019,212,19.8,4242564017,141,82.9,4242564021,213,0.1,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150885,152,49,1,14,28,4oixf5ykhg01zfxpt7gbpn3dq,1,28.5,26.5,2023-05-01T07:42:50.292Z,2023-05-01T07:42:50Z,,,,,,,,,,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150893,153,1,1,14,29,4oixf5ykhg01zfxpt7gbpn3dq,1,28.5,26.5,2023-05-01T07:42:50.747Z,2023-05-01T08:32:23Z,4242564141,212,23.7,4242564135,56,Back,4242564143,213,1.5,4242564139,141,61.2,4242564137,140,30.5,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150899,154,1,1,14,30,4oixf5ykhg01zfxpt7gbpn3dq,1,30.4,60.8,2023-05-01T07:42:52.196Z,2023-05-01T07:42:56Z,4242564177,141,95.7,4242564179,212,28.5,4242564181,213,1.0,4242564175,140,45.5,4242564173,56,Back,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150907,155,1,1,14,34,4oixf5ykhg01zfxpt7gbpn3dq,1,55,96.2,2023-05-01T07:42:56.244Z,2023-05-01T08:32:33Z,4242564237,141,89.1,4242564239,212,32.3,4242564243,1,,4242564233,56,Left,4242564235,140,85.4,4242564241,213,6.1,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150915,156,1,1,14,38,4oixf5ykhg01zfxpt7gbpn3dq,1,92.5,94.8,2023-05-01T07:42:59.853Z,2023-05-01T08:32:45Z,4242564299,212,16.6,4242564301,213,3.6,4242564295,141,83.9,4242564293,140,78.4,4242564291,56,Left,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150917,157,3,1,14,41,4oixf5ykhg01zfxpt7gbpn3dq,0,90.1,88.3,2023-05-01T07:43:02.980Z,2023-05-05T17:31:46Z,4242564307,286,,4242564359,233,136,4242564305,56,Left,4252111537,465,,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150923,136,7,1,14,41,92h5si20tnxjtg4hj8cs97bpw,1,9.9,11.7,2023-05-01T07:43:02.981Z,2023-05-05T17:31:48Z,4242564341,285,,4252111615,384,,4242564347,233,157,4242564339,56,Back,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150981,142,49,1,14,42,92h5si20tnxjtg4hj8cs97bpw,1,13.2,9.1,2023-05-01T07:43:04.443Z,2023-05-01T08:33:21Z,,,,,,,,,,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150927,137,3,1,14,44,92h5si20tnxjtg4hj8cs97bpw,0,15,8.4,2023-05-01T07:43:05.603Z,2023-05-05T17:31:59Z,4252112015,465,,4242564467,233,158,4242564371,56,Back,4242564373,285,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150933,158,7,1,14,44,4oixf5ykhg01zfxpt7gbpn3dq,1,85,91.6,2023-05-01T07:43:05.604Z,2023-05-05T17:32:02Z,4252112121,385,,4242564401,286,,4242564441,233,137,4242564399,56,Left,,,,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150937,159,50,1,14,47,4oixf5ykhg01zfxpt7gbpn3dq,1,86.8,90.7,2023-05-01T07:43:09.474Z,2023-05-05T21:53:49Z,4242564411,286,,4242564409,56,Left,4252823995,233,138,,,,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150931,138,7,1,14,47,92h5si20tnxjtg4hj8cs97bpw,0,13.2,9.3,2023-05-01T07:43:09.475Z,2023-05-05T17:32:35Z,4242564459,233,159,4242564395,56,Back,4242564397,285,,4252113175,383,,,,,,,,,,,,,,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542166983,384,45,1,14,48,92h5si20tnxjtg4hj8cs97bpw,0,8.7,8.5,2023-05-01T07:43:09.532Z,2023-05-01T08:35:48Z,4242640459,56,Back,4242640461,285,,4242640575,233,443,,,,,,,,,,,,,,,,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542167005,443,3,1,14,48,4oixf5ykhg01zfxpt7gbpn3dq,1,91.3,91.5,2023-05-01T07:43:09.532Z,2023-05-05T17:32:43Z,4242640567,286,,4242640569,233,384,4252113505,465,,4242640565,56,Left,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150945,160,50,1,14,50,4oixf5ykhg01zfxpt7gbpn3dq,1,92,95.2,2023-05-01T07:43:12.324Z,2023-05-01T07:43:14Z,4242564557,233,139,4242564485,286,,4242564483,56,Left,,,,,,,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150953,139,7,1,14,50,92h5si20tnxjtg4hj8cs97bpw,0,8,4.8,2023-05-01T07:43:12.325Z,2023-05-05T17:33:39Z,4252113911,383,,4242564519,56,Back,4242564541,233,160,4242564523,285,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542150957,140,43,1,14,52,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-05-01T07:43:13.650Z,2023-05-05T17:33:41Z,4242564607,233,161,4252115547,144,50,4242564531,285,0,4242564529,56,Back,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
