id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2542255245,4,7,1,0,12,dw7c1rdfrjt0ldijrpj6rzsqa,0,22.6,17,2023-05-01T12:25:20.489Z,2023-05-06T11:38:10Z,4253838421,385,,4243102861,285,,4243102903,233,7,4243102859,56,Back,,,,,,,,,,,,,676laaeepb82dca4z697l1ln9,Kim Yong-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255241,8,1,1,0,13,4dkougngrd8mpvfb1cr9mdb1p,1,76.8,82.4,2023-05-01T12:25:21.953Z,2023-05-01T12:25:22Z,4243102821,56,Left,4243102825,140,69.0,4243102835,213,2.3,4243102829,141,95.3,4243102833,212,12.0,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255251,9,1,1,0,14,4dkougngrd8mpvfb1cr9mdb1p,1,68.4,94.6,2023-05-01T12:25:22.769Z,2023-05-06T11:38:24Z,4243102895,213,5.1,4243102893,212,11.1,4243102887,56,Left,4243102891,141,79.6,4243102889,140,72.5,,,,,,,,,,4iatm3hkiepuk84pn8rcfjm6s,Min Kyung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255269,10,1,1,0,15,4dkougngrd8mpvfb1cr9mdb1p,1,73.9,80.4,2023-05-01T12:25:24.224Z,2023-05-06T11:38:21Z,4243102971,56,Left,4243102973,140,75.9,4243102975,141,93.8,4243102977,212,9.4,4243102979,213,1.3,,,,,,,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255283,11,1,1,0,17,4dkougngrd8mpvfb1cr9mdb1p,1,74,91.7,2023-05-01T12:25:25.857Z,2023-05-01T12:25:27Z,4243103037,140,67.5,4243103033,56,Left,4243103047,213,2.7,4243103045,212,7.7,4243103041,141,96.9,,,,,,,,,,4iatm3hkiepuk84pn8rcfjm6s,Min Kyung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255293,12,1,1,0,18,4dkougngrd8mpvfb1cr9mdb1p,1,67.5,96.9,2023-05-01T12:25:27.376Z,2023-05-01T12:25:28Z,4243103105,56,Left,4243103109,141,89.6,4243103107,140,72.5,4243103113,213,5.5,4243103111,212,7.2,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255301,13,1,1,0,19,4dkougngrd8mpvfb1cr9mdb1p,1,72.5,89.6,2023-05-01T12:25:28.433Z,2023-05-01T12:25:30Z,4243103163,141,96.9,4243103159,56,Left,4243103161,140,76.2,4243103165,212,6.3,4243103167,213,0.9,,,,,,,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255303,14,61,1,0,20,4dkougngrd8mpvfb1cr9mdb1p,0,76.2,96.9,2023-05-01T12:25:28.904Z,2023-05-06T11:38:32Z,4243103177,56,Left,,,,,,,,,,,,,,,,,,,,,,4iatm3hkiepuk84pn8rcfjm6s,Min Kyung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255317,5,12,1,0,21,dw7c1rdfrjt0ldijrpj6rzsqa,1,19.7,3.5,2023-05-01T12:25:30.183Z,2023-05-06T11:38:36Z,4243103255,212,8.2,4243103253,141,0.0,4243103241,56,Back,4243103259,213,5.8,4243103247,140,26.8,4253840791,167,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255325,6,5,1,0,23,dw7c1rdfrjt0ldijrpj6rzsqa,0,27.4,-1.5,2023-05-01T12:25:32.370Z,2023-05-01T12:25:35Z,4243103285,56,Back,4243103367,233,15,4243103287,347,,,,,,,,,,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255335,15,5,1,0,23,4dkougngrd8mpvfb1cr9mdb1p,1,72.6,101.5,2023-05-01T12:25:32.370Z,2023-05-01T12:27:05Z,4243103339,233,6,4243103317,347,,4243103315,56,Left,,,,,,,,,,,,,,,,4iatm3hkiepuk84pn8rcfjm6s,Min Kyung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255389,16,1,1,0,28,4dkougngrd8mpvfb1cr9mdb1p,1,71.7,100,2023-05-01T12:25:37.088Z,2023-05-01T12:32:24Z,4243103595,140,59.0,4243103597,141,72.3,4243103591,107,,4243103593,56,Center,4243103599,212,23.7,4243120497,1,,4243103601,213,4.1,,,,4iatm3hkiepuk84pn8rcfjm6s,Min Kyung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255419,17,1,1,0,31,4dkougngrd8mpvfb1cr9mdb1p,1,55,59.8,2023-05-01T12:25:40.224Z,2023-05-01T12:32:35Z,4243103769,212,19.2,4243103771,213,4.4,4243103765,140,49.5,4243103767,141,32.8,4243103761,56,Back,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255427,18,1,1,0,36,4dkougngrd8mpvfb1cr9mdb1p,0,45,27.2,2023-05-01T12:25:44.626Z,2023-05-01T12:32:43Z,4243103805,213,6.0,4243103795,56,Right,4243103797,140,69.2,4243103793,155,,4243103803,212,26.7,4243103801,141,15.3,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255431,7,1,1,0,37,dw7c1rdfrjt0ldijrpj6rzsqa,0,25.2,80.8,2023-05-01T12:25:45.759Z,2023-05-01T12:33:15Z,4243103837,3,,4243103841,140,18.5,4243103843,141,61.1,4243103845,212,15.1,4243103839,56,Back,4243103847,213,4.2,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255437,19,4,1,0,40,4dkougngrd8mpvfb1cr9mdb1p,1,81.5,37.4,2023-05-01T12:25:49.391Z,2023-05-01T12:33:42Z,4243124157,294,,4243107037,233,8,4243103909,286,,4243103903,56,Center,4243103899,13,,4243103905,152,,,,,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542255607,8,4,1,0,40,dw7c1rdfrjt0ldijrpj6rzsqa,0,18.5,62.6,2023-05-01T12:25:49.392Z,2023-05-01T12:33:45Z,4243104871,13,,4243104873,56,Back,4243124279,294,,4243107059,233,19,4243104875,152,,4243104879,285,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256535,20,15,1,3,6,4dkougngrd8mpvfb1cr9mdb1p,1,81.2,35.8,2023-05-01T12:28:14.528Z,2023-05-06T11:40:26Z,4243110683,20,,4243110929,103,19,4243110937,230,99.9,4243110935,147,42.2,4243110927,102,51.5,4243110925,78,,4243109827,56,Center,4243109825,18,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,4243126823,120,4243110939,231,49.5,4243110931,458,4243110933,146,88.9,4243110687,82,4243110705,233,9,4243109823,26,,,,,,,,,,,,,,
2542256539,9,10,1,3,6,dw7c1rdfrjt0ldijrpj6rzsqa,1,10.7,53.6,2023-05-01T12:28:14.628Z,2023-05-01T12:34:47Z,4243109881,239,,4243109849,56,Back,4243109847,94,,4243110711,233,20,,,,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256563,21,14,1,3,9,4dkougngrd8mpvfb1cr9mdb1p,1,94.5,24.9,2023-05-01T12:28:17.951Z,2023-05-06T11:41:01Z,4243110519,24,,4243110535,103,39.2,4243110123,20,,4243110547,231,45.5,4243110545,230,99.1,4243110539,108,,4243110527,74,,4243109999,56,Center,cni5awk83s8cen20ed4v1swve,Hernandes,4243110531,102,4243109997,62,,4243110541,328,4243110543,458,,,,,,,,,48.7,,,,,,,,,,,,,
2542256577,10,5,1,3,11,dw7c1rdfrjt0ldijrpj6rzsqa,1,-1.2,47.4,2023-05-01T12:28:19.872Z,2023-05-01T12:32:32Z,4243110083,346,,4243110081,56,Back,4243110101,233,22,,,,,,,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256571,22,5,1,3,11,4dkougngrd8mpvfb1cr9mdb1p,0,101.2,52.6,2023-05-01T12:28:19.872Z,2023-05-01T12:28:22Z,4243110109,233,10,4243110043,346,,4243110041,56,Center,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256887,11,1,1,3,53,dw7c1rdfrjt0ldijrpj6rzsqa,0,5,37,2023-05-01T12:29:01.563Z,2023-05-01T12:36:28Z,4243111905,74,,4243111887,56,Right,4243111899,213,6.0,4243111883,124,,4243111901,1,,4243111891,140,66.2,4243111897,212,66.2,4243111895,141,13.5,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256881,23,44,1,3,56,4dkougngrd8mpvfb1cr9mdb1p,1,35.8,90.2,2023-05-01T12:29:04.501Z,2023-05-06T11:41:39Z,4243111867,285,,4243111865,56,Back,4243111941,233,12,,,,,,,,,,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256891,12,44,1,3,56,dw7c1rdfrjt0ldijrpj6rzsqa,0,64.2,9.8,2023-05-01T12:29:04.502Z,2023-05-06T11:41:40Z,4243111921,286,,4243111923,233,23,4243111919,56,Right,,,,,,,,,,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542260849,106,1,1,3,57,4dkougngrd8mpvfb1cr9mdb1p,0,25.6,93.6,2023-05-01T12:29:05.720Z,2023-05-01T12:37:18Z,4243134479,213,5.7,4243134471,56,Back,4243134469,3,,4243134473,140,49.4,4243134477,212,29.8,4243134475,141,69.7,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256895,13,43,1,3,58,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-05-01T12:29:06.522Z,2023-05-01T12:36:34Z,4243111951,56,Back,4243111949,3,0,4243111953,140,47.8,4243111957,212,20.9,4243111955,141,24.9,4243132375,144,1,4243111959,213,2.8,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256899,14,44,1,3,58,dw7c1rdfrjt0ldijrpj6rzsqa,1,50.6,23.4,2023-05-01T12:29:06.834Z,2023-05-06T11:42:11Z,4243111967,56,Center,4243111977,233,24,4243111981,286,,,,,,,,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256901,24,44,1,3,58,4dkougngrd8mpvfb1cr9mdb1p,0,49.4,76.6,2023-05-01T12:29:06.835Z,2023-05-06T11:42:13Z,4243111971,56,Back,4243111973,285,,4243112011,233,14,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256907,15,1,1,3,59,dw7c1rdfrjt0ldijrpj6rzsqa,1,47.8,24.9,2023-05-01T12:29:07.939Z,2023-05-01T12:29:10Z,4243112025,213,6.2,4243112021,141,22.2,4243112017,56,Center,4243112023,212,15.2,4243112015,3,,4243112019,140,62.2,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256913,16,1,1,4,0,dw7c1rdfrjt0ldijrpj6rzsqa,0,62.2,22.2,2023-05-01T12:29:08.667Z,2023-05-06T11:42:20Z,4243135331,168,,4243112057,56,Center,4243112065,213,0.5,4243112061,141,32.7,4243112059,140,75.0,4243112063,212,15.2,,,,,,,9hvm2holhffxslajxxhozpk2d,Kim In-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542261551,100,1,1,4,1,dw7c1rdfrjt0ldijrpj6rzsqa,0,73.1,30.1,2023-05-01T12:29:09.491Z,2023-05-06T11:42:24Z,4243137805,141,48.5,4243137809,213,2.5,4243137807,212,20.5,4243137803,140,57.6,4243137801,56,Center,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256935,25,3,1,4,3,4dkougngrd8mpvfb1cr9mdb1p,0,40.7,59.6,2023-05-01T12:29:11.602Z,2023-05-06T11:42:38Z,4243112191,56,Back,4253861891,464,,4243139543,286,,4243139671,211,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256943,17,1,1,4,4,dw7c1rdfrjt0ldijrpj6rzsqa,0,66.1,37.4,2023-05-01T12:29:13.194Z,2023-05-06T11:42:39Z,4243112227,213,2.9,4243112241,233,27,4243112225,212,0.5,4243112223,141,37.6,4243112221,140,65.6,4243112245,286,,4243112239,236,,4243112219,56,Center,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256945,27,74,1,4,4,4dkougngrd8mpvfb1cr9mdb1p,1,39.5,66.7,2023-05-01T12:29:13.195Z,2023-05-06T11:42:40Z,4243112233,285,,4243112283,233,17,4243112231,56,Back,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256939,26,43,1,4,5,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-05-01T12:29:13.569Z,2023-05-01T12:38:53Z,4243140087,144,61,4243112203,56,Back,,,,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542262671,127,1,1,4,5,4dkougngrd8mpvfb1cr9mdb1p,1,39.9,61.8,2023-05-01T12:29:14.422Z,2023-05-06T11:42:44Z,4243143289,56,Back,4243143291,140,29.9,4243143293,141,50.5,4243143301,213,3.8,4243143297,212,13.0,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256971,29,49,1,4,6,4dkougngrd8mpvfb1cr9mdb1p,1,34,54.6,2023-05-01T12:29:15.128Z,2023-05-06T11:42:47Z,,,,,,,,,,,,,,,,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256967,28,1,1,4,7,4dkougngrd8mpvfb1cr9mdb1p,1,30.9,47.6,2023-05-01T12:29:15.912Z,2023-05-06T11:42:51Z,4243112385,140,38.3,4243112389,212,12.4,4243112391,213,0.9,4243112387,141,61.8,4243112383,56,Back,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256981,30,1,1,4,9,4dkougngrd8mpvfb1cr9mdb1p,1,44,74.8,2023-05-01T12:29:17.527Z,2023-05-06T11:43:03Z,4243112475,213,0.7,4243112471,141,89.3,4243112467,56,Left,4243112473,212,16.2,4243112469,140,56.2,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256991,31,1,1,4,10,4dkougngrd8mpvfb1cr9mdb1p,1,56.2,89.3,2023-05-01T12:29:18.855Z,2023-05-06T11:43:04Z,4243112549,212,12.0,4243112551,213,4.6,4243112543,56,Center,4243112547,141,71.7,4243112545,140,54.9,,,,,,,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542256995,32,1,1,4,11,4dkougngrd8mpvfb1cr9mdb1p,0,53.4,69.9,2023-05-01T12:29:19.801Z,2023-05-06T11:43:05Z,4243112571,56,Left,4243112573,140,71.5,4243112575,141,80.0,4243112579,213,0.3,4243112577,212,20.2,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542257021,18,12,1,4,15,dw7c1rdfrjt0ldijrpj6rzsqa,1,25.4,12.2,2023-05-01T12:29:24.466Z,2023-05-01T12:29:28Z,4243112727,213,4.3,4243112725,212,10.0,4243112797,167,,4243112719,56,Back,4243112723,141,0.0,4243112721,140,21.7,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542257029,19,5,1,4,18,dw7c1rdfrjt0ldijrpj6rzsqa,0,26,-1.4,2023-05-01T12:29:26.528Z,2023-05-01T12:32:32Z,4243112773,347,,4243112771,56,Back,4243112849,233,33,,,,,,,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542257037,33,5,1,4,18,4dkougngrd8mpvfb1cr9mdb1p,1,74,101.4,2023-05-01T12:29:26.528Z,2023-05-01T12:29:29Z,4243112803,56,Left,4243112827,233,19,4243112805,347,,,,,,,,,,,,,,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542257111,34,1,1,4,28,4dkougngrd8mpvfb1cr9mdb1p,1,63.9,100,2023-05-01T12:29:37.151Z,2023-05-06T11:43:28Z,4243113309,212,12.8,4243113305,140,71.7,4243113307,141,87.5,4243113317,189,,4243113303,56,Left,4243113311,213,5.4,4243113301,107,,,,,4iatm3hkiepuk84pn8rcfjm6s,Min Kyung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542257115,35,1,1,4,29,4dkougngrd8mpvfb1cr9mdb1p,0,73.2,75,2023-05-01T12:29:38.424Z,2023-05-06T11:43:29Z,4243113321,140,77.1,4243113319,56,Left,4243113323,141,100.0,4243113327,213,1.3,4243113325,212,18.3,,,,,,,,,,5723ov5phdi50orxufuflv33e,Cheon Seong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542257135,20,5,1,4,33,dw7c1rdfrjt0ldijrpj6rzsqa,1,19,-1.6,2023-05-01T12:29:42.098Z,2023-05-01T12:32:33Z,4243113409,233,36,4243113403,347,,4243113401,56,Back,,,,,,,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
