id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2513330649,13,1,1,1,12,dw7c1rdfrjt0ldijrpj6rzsqa,1,33.4,42.5,2023-02-27T14:18:08.993Z,2023-03-03T16:01:05Z,4061822937,212,34.2,4061822935,141,9.4,4061822941,1,,4061822933,140,57.9,4061822939,213,5.6,4061822931,56,Right,4061822929,155,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330653,14,1,1,1,16,dw7c1rdfrjt0ldijrpj6rzsqa,0,58,10.8,2023-02-27T14:18:12.816Z,2023-03-03T16:01:05Z,4061822973,213,0.6,4061822967,140,73.2,4061822965,56,Center,4061822969,141,26.0,4061822971,212,19.0,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330657,3,8,1,1,18,19auwjswq9camwpb4u14a6tp5,1,23.3,71.8,2023-02-27T14:18:14.581Z,2023-03-03T15:57:31Z,4067275965,384,,4061822983,56,Back,,,,,,,,,,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330661,4,49,1,1,19,19auwjswq9camwpb4u14a6tp5,1,43.8,70.5,2023-02-27T14:18:16.120Z,2023-03-03T15:57:30Z,,,,,,,,,,,,,,,,,,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330665,5,4,1,1,21,19auwjswq9camwpb4u14a6tp5,1,41.9,72.4,2023-02-27T14:18:17.901Z,2023-03-03T15:57:30Z,4061823027,286,,4061823019,13,,4061823395,294,,4061823021,56,Back,4061823085,233,15,4061823023,152,,,,,,,,74vr5grc65e8ogu008l764o2d,Cesinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330681,15,4,1,1,21,dw7c1rdfrjt0ldijrpj6rzsqa,0,58.1,27.6,2023-02-27T14:18:17.902Z,2023-03-03T16:01:05Z,4061823073,56,Center,4061823071,294,,4061823069,13,,4061823113,233,5,4061823077,285,,4061823075,152,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330839,6,1,1,1,38,19auwjswq9camwpb4u14a6tp5,1,39.8,67.6,2023-02-27T14:18:35.375Z,2023-03-03T15:57:30Z,4061823785,212,38.4,4061823787,213,0.3,4061823773,5,,4061823779,56,Left,4061823775,155,,4061823777,152,,4061823781,140,75.2,4061823789,1,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,4061823783,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330841,7,61,1,1,42,19auwjswq9camwpb4u14a6tp5,0,76,78.8,2023-02-27T14:18:39.312Z,2023-03-03T15:57:30Z,4061823793,56,Center,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330843,16,49,1,1,43,dw7c1rdfrjt0ldijrpj6rzsqa,1,26.9,17,2023-02-27T14:18:40.112Z,2023-03-03T16:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330863,17,1,1,1,45,dw7c1rdfrjt0ldijrpj6rzsqa,0,39.5,20.7,2023-02-27T14:18:41.727Z,2023-03-03T16:01:04Z,4061946549,286,,4061946543,236,,4061946495,212,2.3,4061946499,213,6.1,4061946545,233,8,4061946489,140,41.7,4061823867,56,Back,4061946491,141,20.2,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330875,8,74,1,1,45,19auwjswq9camwpb4u14a6tp5,1,67,84.8,2023-02-27T14:18:41.728Z,2023-03-03T15:57:29Z,4061946551,233,17,4061823905,56,Left,4061946523,285,,,,,,,,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330877,9,49,1,1,47,19auwjswq9camwpb4u14a6tp5,1,51.2,92.7,2023-02-27T14:18:44.440Z,2023-03-03T15:57:29Z,,,,,,,,,,,,,,,,,,,,,,,,,22a2q71mkijfu6koscvcmybit,Hong Chul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330889,10,1,1,1,48,19auwjswq9camwpb4u14a6tp5,1,51.2,92.7,2023-02-27T14:18:44.585Z,2023-03-03T15:57:29Z,4061824017,141,90.9,4061824015,140,34.6,4061824013,56,Back,4061824019,212,17.5,4061824021,213,3.2,,,,,,,,,,22a2q71mkijfu6koscvcmybit,Hong Chul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330903,11,1,1,1,52,19auwjswq9camwpb4u14a6tp5,1,34.3,90.6,2023-02-27T14:18:48.645Z,2023-03-03T15:57:29Z,4061824083,141,63.7,4061824079,56,Back,4061824085,212,29.7,4061824081,140,12.0,4061824087,213,3.8,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330907,12,1,1,1,54,19auwjswq9camwpb4u14a6tp5,1,12,63.7,2023-02-27T14:18:51.294Z,2023-03-03T15:57:28Z,4061824097,157,,4061824105,212,39.6,4061824107,213,6.1,4061824109,1,,4061824103,141,54.8,4061824099,56,Back,4061824101,140,49.3,,,,812p4cjsthngn5glo3d7yzro5,Oh Seung-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330923,13,1,1,1,55,19auwjswq9camwpb4u14a6tp5,1,48.4,53,2023-02-27T14:18:52.420Z,2023-03-03T15:57:28Z,4061824185,213,2.9,4061824179,140,35.9,4061824177,56,Back,4061824181,141,57.5,4067276891,155,,4061824183,212,13.5,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330937,14,1,1,1,57,19auwjswq9camwpb4u14a6tp5,0,39.1,56.7,2023-02-27T14:18:54.192Z,2023-03-03T15:57:28Z,4061824263,213,0.2,4061824259,141,60.3,4061824261,212,15.5,4061824255,56,Center,4061824257,140,53.7,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330943,18,49,1,1,59,dw7c1rdfrjt0ldijrpj6rzsqa,1,44.6,46,2023-02-27T14:18:56.432Z,2023-03-03T16:01:04Z,,,,,,,,,,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513330973,19,1,1,2,0,dw7c1rdfrjt0ldijrpj6rzsqa,1,44.6,46,2023-02-27T14:18:56.719Z,2023-03-03T16:01:04Z,4061824425,213,1.8,4061824419,140,38.7,4061824417,56,Back,4061824423,212,28.1,4061824421,141,86.3,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331001,20,1,1,2,3,dw7c1rdfrjt0ldijrpj6rzsqa,1,39,85,2023-02-27T14:18:59.855Z,2023-03-03T16:01:03Z,4061824563,141,72.4,4061824559,56,Back,4061824565,212,12.4,4061824567,213,3.9,4061824561,140,30.5,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331019,21,1,1,2,5,dw7c1rdfrjt0ldijrpj6rzsqa,1,31.2,68.8,2023-02-27T14:19:02.351Z,2023-03-03T16:01:03Z,4061824671,56,Back,4061824677,212,9.7,4061824675,141,71.3,4061824679,213,0.2,4061824673,140,40.3,,,,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331035,22,1,1,2,8,dw7c1rdfrjt0ldijrpj6rzsqa,1,35.9,64.3,2023-02-27T14:19:04.975Z,2023-03-03T16:01:03Z,4061824733,141,37.9,4061824731,140,35.9,4061824737,213,4.7,4061824735,212,18.0,4061824729,56,Back,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331053,23,1,1,2,11,dw7c1rdfrjt0ldijrpj6rzsqa,1,40,23.1,2023-02-27T14:19:07.647Z,2023-03-03T16:01:03Z,4061824791,212,23.4,4061824789,141,20.4,4061824793,213,6.2,4061824785,56,Right,4061824787,140,62.2,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331055,24,50,1,2,13,dw7c1rdfrjt0ldijrpj6rzsqa,1,58.4,21.9,2023-02-27T14:19:09.711Z,2023-03-03T16:01:03Z,4061824803,286,,4061824801,56,Center,4061824867,233,15,,,,,,,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331067,15,7,1,2,13,19auwjswq9camwpb4u14a6tp5,0,41.6,78.1,2023-02-27T14:19:09.712Z,2023-03-03T15:57:28Z,4061824861,233,24,4061824857,56,Back,4067277205,385,,4061824859,285,,,,,,,,,,,,,,bw0h202lprp7jzdtp6hv78ixh,Marcos Serrato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513353787,618,61,1,2,14,dw7c1rdfrjt0ldijrpj6rzsqa,1,60.8,25.2,2023-02-27T14:19:10.508Z,2023-03-03T16:01:02Z,4061948589,56,Center,,,,,,,,,,,,,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331083,25,1,1,2,15,dw7c1rdfrjt0ldijrpj6rzsqa,1,55.8,9.7,2023-02-27T14:19:12.239Z,2023-03-03T16:01:02Z,4061824927,56,Back,4061824935,213,2.5,4061824933,212,18.1,4061824929,140,41.8,4061824931,141,25.2,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331097,26,1,1,2,18,dw7c1rdfrjt0ldijrpj6rzsqa,1,42.1,25.9,2023-02-27T14:19:15.423Z,2023-03-03T16:01:02Z,4061824987,56,Back,4061824995,213,1.8,4061824993,212,29.3,4061824989,140,35.9,4061824991,141,67.9,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331121,27,1,1,2,21,dw7c1rdfrjt0ldijrpj6rzsqa,1,35.8,69.6,2023-02-27T14:19:18.111Z,2023-03-03T16:01:02Z,4061825103,56,Back,4061825109,212,7.6,4061825111,213,6.2,4061825105,140,43.0,4061825107,141,68.5,,,,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331143,28,1,1,2,24,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.7,70.2,2023-02-27T14:19:20.831Z,2023-03-03T16:01:01Z,4061825263,56,Left,4061825271,213,1.0,4061825269,212,17.2,4061825265,140,53.9,4061825267,141,92.1,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331153,29,1,1,2,28,dw7c1rdfrjt0ldijrpj6rzsqa,1,55,91.7,2023-02-27T14:19:24.559Z,2023-03-03T16:01:01Z,4061825373,213,3.8,4061825369,141,85.7,4061825371,212,7.1,4061825367,140,49.5,4061825365,56,Back,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331167,30,1,1,2,30,dw7c1rdfrjt0ldijrpj6rzsqa,1,54.4,84.7,2023-02-27T14:19:27.311Z,2023-03-03T16:01:01Z,4061825461,141,79.3,4061825463,212,4.7,4061825459,140,57.2,4061825457,56,Left,4061825465,213,5.4,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331171,31,1,1,2,32,dw7c1rdfrjt0ldijrpj6rzsqa,1,57.4,79.3,2023-02-27T14:19:29.343Z,2023-03-03T16:01:01Z,4061825505,213,2.3,4061825497,56,Left,4061825503,212,8.8,4061825499,140,51.8,4061825501,141,88.9,,,,,,,,,,bnuywmddfhmgf37fm8m53e73e,Goh Young-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331181,32,1,1,2,34,dw7c1rdfrjt0ldijrpj6rzsqa,1,47.4,88.1,2023-02-27T14:19:30.943Z,2023-03-03T16:01:00Z,4061825593,140,39.3,4061825599,213,4.2,4061825597,212,17.0,4061825591,56,Back,4061825595,141,66.4,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331205,33,1,1,2,36,dw7c1rdfrjt0ldijrpj6rzsqa,1,39.4,64.9,2023-02-27T14:19:33.056Z,2023-03-03T16:01:00Z,4061825811,212,15.2,4061825809,141,44.2,4061825807,140,44.8,4061825805,56,Back,4061825813,213,5.1,,,,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331219,34,1,1,2,41,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.5,31,2023-02-27T14:19:37.888Z,2023-03-03T16:01:00Z,4061825893,213,1.9,4061825891,212,21.3,4061825889,141,60.6,4061825885,56,Back,4061825887,140,38.8,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331241,35,1,1,2,43,dw7c1rdfrjt0ldijrpj6rzsqa,1,39.5,63.6,2023-02-27T14:19:40.095Z,2023-03-03T16:01:00Z,4061826005,140,45.5,4061826007,141,85.4,4061826003,56,Back,4061826011,213,1.2,4061826009,212,16.1,,,,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331259,36,1,1,2,47,dw7c1rdfrjt0ldijrpj6rzsqa,1,57.5,80.5,2023-02-27T14:19:43.663Z,2023-03-03T16:00:59Z,4061826089,140,58.3,4061826091,141,66.4,4061826093,212,9.6,4061826095,213,4.8,4061826087,56,Center,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331267,37,1,1,2,49,dw7c1rdfrjt0ldijrpj6rzsqa,1,60.3,69,2023-02-27T14:19:45.695Z,2023-03-03T16:00:59Z,4061826135,213,1.6,4061826127,56,Left,4061826129,140,59.9,4061826131,141,82.9,4061826133,212,9.5,,,,,,,,,,bnuywmddfhmgf37fm8m53e73e,Goh Young-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331277,38,1,1,2,50,dw7c1rdfrjt0ldijrpj6rzsqa,1,60.3,81.4,2023-02-27T14:19:47.103Z,2023-03-03T16:00:59Z,4061826191,212,8.7,4061826189,141,88.6,4061826193,213,0.6,4061826185,56,Left,4061826187,140,67.1,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331317,39,1,1,2,51,dw7c1rdfrjt0ldijrpj6rzsqa,1,68.8,95.8,2023-02-27T14:19:48.415Z,2023-03-03T16:00:59Z,4061826371,141,96.4,4061826369,140,54.3,4061826373,212,15.2,4061826375,213,3.1,4061826367,56,Left,,,,,,,,,,hn056q5dmwdhmp8vcb06hgph,Baek Sung-Dong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513331327,40,1,1,2,56,dw7c1rdfrjt0ldijrpj6rzsqa,1,55,95.1,2023-02-27T14:19:52.559Z,2023-03-03T16:00:58Z,4061826423,141,90.6,4061826425,212,3.1,4061826421,140,54.9,4061826427,213,4.7,4061826419,56,Left,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
