id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2538741367,179,1,1,20,3,86pmsqvfhj3t45uo4osr9hks9,1,62.7,10.3,2023-04-24T13:25:27.106Z,2023-04-24T13:25:30Z,4217462647,141,3.1,4217462651,213,4.2,4217462649,212,5.7,4217462645,140,59.9,4217462643,56,Right,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741395,180,1,1,20,7,86pmsqvfhj3t45uo4osr9hks9,1,54.3,3.7,2023-04-24T13:25:30.370Z,2023-04-24T13:25:32Z,4217462781,213,2.3,4217462775,140,41.0,4217462779,212,20.4,4217462777,141,25.5,4217462773,56,Back,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741435,181,1,1,20,9,86pmsqvfhj3t45uo4osr9hks9,1,39,26.7,2023-04-24T13:25:32.866Z,2023-04-24T13:25:37Z,4217462937,56,Back,4217462939,140,40.0,4217462943,212,25.6,4217462941,141,64.3,4217462945,213,1.5,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741443,182,1,1,20,14,86pmsqvfhj3t45uo4osr9hks9,1,40,64.3,2023-04-24T13:25:37.730Z,2023-04-24T13:25:38Z,4217462985,140,45.1,4217462987,141,69.1,4217462989,212,6.3,4217462983,56,Back,4217462991,213,0.5,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741459,183,1,1,20,15,86pmsqvfhj3t45uo4osr9hks9,1,45.1,69.1,2023-04-24T13:25:38.626Z,2023-04-24T13:25:40Z,4217463071,56,Back,4217463075,141,61.2,4217463079,213,3.8,4217463077,212,8.9,4217463073,140,38.4,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741511,184,1,1,20,16,86pmsqvfhj3t45uo4osr9hks9,1,39.4,56.3,2023-04-24T13:25:40.210Z,2023-04-24T13:25:47Z,4217463353,213,5.1,4217463347,140,46.4,4217463351,212,19.5,4217463349,141,29.8,4217463345,56,Back,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741519,185,1,1,20,23,86pmsqvfhj3t45uo4osr9hks9,1,57.7,10.3,2023-04-24T13:25:46.913Z,2023-04-24T13:25:48Z,4217463393,56,Right,4217463397,141,2.2,4217463399,212,5.6,4217463401,213,4.9,4217463395,140,58.6,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741525,186,1,1,20,24,86pmsqvfhj3t45uo4osr9hks9,0,57.2,2.2,2023-04-24T13:25:48.066Z,2023-04-24T13:42:43Z,4217463411,56,Right,4217518561,286,,4217463425,212,0.3,4217518555,236,,4217463421,141,2.2,4217463429,213,3.1,4217463417,140,56.9,4217518557,233,190,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741531,190,74,1,20,24,dw7c1rdfrjt0ldijrpj6rzsqa,1,39.6,95.9,2023-04-24T13:25:48.067Z,2023-04-24T13:43:44Z,4217463457,56,Back,4217518569,233,186,4217518525,285,,,,,,,,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741557,191,61,1,20,28,dw7c1rdfrjt0ldijrpj6rzsqa,0,58.5,97.7,2023-04-24T13:25:52.065Z,2023-04-28T12:38:15Z,4217463617,56,Left,,,,,,,,,,,,,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741567,187,43,1,20,28,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-24T13:25:52.066Z,2023-04-28T12:38:17Z,4217463677,56,Back,4231655303,144,74,4217517579,285,0,4217517691,233,191,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741603,188,1,1,20,33,86pmsqvfhj3t45uo4osr9hks9,1,43.3,8.2,2023-04-24T13:25:56.338Z,2023-04-28T12:38:30Z,4217463857,213,2.8,4217463849,56,Back,4217463851,140,15.6,4217463855,212,31.3,4217463853,141,25.2,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741639,189,1,1,20,36,86pmsqvfhj3t45uo4osr9hks9,1,15.6,25.2,2023-04-24T13:26:00.050Z,2023-04-24T13:26:02Z,4217464039,213,1.1,4217464031,56,Back,4217464035,141,65.2,4217464037,212,31.3,4217464061,189,,4217464033,140,30.4,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741653,190,1,1,20,39,86pmsqvfhj3t45uo4osr9hks9,1,34.6,69.3,2023-04-24T13:26:02.578Z,2023-04-24T13:26:04Z,4217464117,212,25.3,4217464151,189,,4217464113,140,55.1,4217464111,56,Left,4217464115,141,88.9,4217464119,213,0.6,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741671,191,1,1,20,42,86pmsqvfhj3t45uo4osr9hks9,1,57.2,84.4,2023-04-24T13:26:05.537Z,2023-04-24T13:26:06Z,4217464225,141,71.5,4217464221,56,Back,4217464229,213,3.7,4217464227,212,15.4,4217464223,140,45.1,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741689,192,1,1,20,43,86pmsqvfhj3t45uo4osr9hks9,1,45.1,71.5,2023-04-24T13:26:06.433Z,2023-04-24T13:26:09Z,4217464317,212,7.4,4217464313,140,51.4,4217464311,56,Center,4217464315,141,66.7,4217464319,213,5.8,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741701,193,1,1,20,46,86pmsqvfhj3t45uo4osr9hks9,1,51.7,57.6,2023-04-24T13:26:09.346Z,2023-04-24T13:27:48Z,4217464391,212,23.1,4217464389,141,28.5,4217464387,140,63.0,4217464385,56,Center,4217464393,213,5.3,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741747,194,1,1,20,48,86pmsqvfhj3t45uo4osr9hks9,1,63,28.3,2023-04-24T13:26:11.394Z,2023-04-24T13:26:15Z,4217464581,56,Back,4217464585,141,24.0,4217464589,213,3.3,4217464587,212,17.8,4217464617,156,,4217464583,140,46.3,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741767,195,1,1,20,53,86pmsqvfhj3t45uo4osr9hks9,1,44.9,29.1,2023-04-24T13:26:16.370Z,2023-04-24T13:26:17Z,4217464687,212,25.0,4217464683,140,43.0,4217464689,213,1.7,4217464681,56,Back,4217464685,141,65.8,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741789,196,1,1,20,54,86pmsqvfhj3t45uo4osr9hks9,1,43,66.4,2023-04-24T13:26:17.410Z,2023-04-24T13:26:19Z,4217464807,213,0.3,4217464803,141,71.8,4217464799,56,Center,4217464805,212,11.5,4217464801,140,53.4,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741821,197,1,1,20,56,86pmsqvfhj3t45uo4osr9hks9,1,53.4,71.8,2023-04-24T13:26:19.458Z,2023-04-24T13:26:23Z,4217464983,213,4.7,4217464981,212,9.0,4217464975,56,Center,4217464979,141,58.5,4217464977,140,53.3,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741835,198,1,1,21,0,86pmsqvfhj3t45uo4osr9hks9,1,53.3,58.5,2023-04-24T13:26:23.442Z,2023-04-24T13:26:24Z,4217465051,56,Back,4217465055,141,66.6,4217465057,212,14.9,4217465059,213,2.8,4217465053,140,40.1,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741849,199,1,1,21,1,86pmsqvfhj3t45uo4osr9hks9,1,40.1,66.6,2023-04-24T13:26:24.833Z,2023-04-24T13:26:27Z,4217465121,213,5.6,4217465113,56,Back,4217465119,212,8.3,4217465117,141,58.8,4217465115,140,46.2,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741871,200,1,1,21,3,86pmsqvfhj3t45uo4osr9hks9,1,43.2,54.8,2023-04-24T13:26:27.121Z,2023-04-24T13:26:29Z,4217465263,56,Back,4217465267,141,16.5,4217465265,140,44.1,4217465271,213,4.7,4217465269,212,26.1,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741891,201,1,1,21,6,86pmsqvfhj3t45uo4osr9hks9,1,44.1,16.5,2023-04-24T13:26:29.458Z,2023-04-24T13:26:32Z,4217465397,213,0.0,4217465395,212,12.8,4217465391,140,56.3,4217465389,56,Right,4217465393,141,16.7,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741933,202,1,1,21,8,86pmsqvfhj3t45uo4osr9hks9,1,48,17.4,2023-04-24T13:26:31.970Z,2023-04-24T13:26:39Z,4217465775,213,2.1,4217465771,212,10.1,4217465759,56,Back,4217465767,141,30.4,4217465763,140,43.3,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741949,203,1,1,21,16,86pmsqvfhj3t45uo4osr9hks9,1,46.8,33.6,2023-04-24T13:26:39.250Z,2023-04-24T13:43:56Z,4217465857,213,1.9,4217465855,212,22.3,4217465849,56,Back,4217465851,140,40.9,4217465853,141,65.1,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538741969,204,1,1,21,17,86pmsqvfhj3t45uo4osr9hks9,1,42.1,66.4,2023-04-24T13:26:40.498Z,2023-04-24T13:43:58Z,4217466063,212,19.2,4217466059,140,59.9,4217466057,56,Center,4217466061,141,72.6,4217466065,213,0.2,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742007,205,1,1,21,19,86pmsqvfhj3t45uo4osr9hks9,1,65.3,75.4,2023-04-24T13:26:42.610Z,2023-04-24T13:26:46Z,4217466321,140,75.2,4217466325,212,14.1,4217466327,213,0.7,4217466323,141,89.4,4217466319,56,Left,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742021,206,1,1,21,22,86pmsqvfhj3t45uo4osr9hks9,0,81.9,76.9,2023-04-24T13:26:45.322Z,2023-04-28T12:40:34Z,4217466371,56,Center,4217466375,141,54.8,4217466377,212,15.6,4217466379,213,5.0,4217466373,140,85.8,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540098049,748,8,1,21,22,dw7c1rdfrjt0ldijrpj6rzsqa,1,11.3,44.4,2023-04-24T13:26:45.879Z,2023-04-28T12:40:37Z,4231660465,56,Back,4231660639,385,,,,,,,,,,,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742039,192,45,1,21,24,dw7c1rdfrjt0ldijrpj6rzsqa,0,20,49.4,2023-04-24T13:26:47.679Z,2023-04-28T12:40:53Z,4217471029,285,,4217526437,233,389,4217466469,56,Back,,,,,,,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538750767,389,3,1,21,24,86pmsqvfhj3t45uo4osr9hks9,1,80,50.6,2023-04-24T13:26:47.679Z,2023-04-28T12:40:52Z,4217526367,56,Center,4217526369,286,,4217526421,233,192,4231661041,464,,,,,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742071,208,43,1,21,24,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-24T13:26:47.970Z,2023-04-28T12:40:42Z,4217466691,141,54.0,4217466695,213,3.5,4231660795,144,1,4217466685,56,Center,4217466689,140,84.8,4217528611,210,15,4217466693,212,3.6,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742059,207,15,1,21,25,86pmsqvfhj3t45uo4osr9hks9,1,82.5,50.5,2023-04-24T13:26:48.939Z,2023-04-28T12:41:19Z,4217528141,20,,4231661857,458,,4217528143,18,,4231661855,76,,4217528761,233,193,4217528639,102,52.9,4217528643,215,,4217528647,147,50,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,4217466563,22,,4217528645,146,99.0,4217466567,56,4217528641,103,1.3,,,,,,,,,,,,,,,,,,,Center,,,,,,,
2538742069,193,10,1,21,25,dw7c1rdfrjt0ldijrpj6rzsqa,1,1.5,49.3,2023-04-24T13:26:49.039Z,2023-04-28T12:41:29Z,4217466677,56,Back,4217468889,179,,4217466669,173,,4217466675,182,,4231662263,376,,4217528209,233,207,,,,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742119,194,12,1,21,27,dw7c1rdfrjt0ldijrpj6rzsqa,1,2,34.2,2023-04-24T13:26:50.793Z,2023-04-28T12:41:54Z,4217467085,212,23.2,4217467081,140,3.2,4217467087,213,4.8,4217467079,56,Back,4217467083,141,0.1,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742129,195,5,1,21,28,dw7c1rdfrjt0ldijrpj6rzsqa,0,6.8,-1.5,2023-04-24T13:26:51.465Z,2023-04-28T12:43:20Z,4217467447,233,209,4217467159,347,,4217467155,56,Back,,,,,,,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742145,209,5,1,21,28,86pmsqvfhj3t45uo4osr9hks9,1,93.2,101.5,2023-04-24T13:26:51.465Z,2023-04-28T12:43:19Z,4217467379,233,195,4217467337,56,Left,4217467339,347,,,,,,,,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742185,211,1,1,21,32,86pmsqvfhj3t45uo4osr9hks9,1,92.6,100,2023-04-24T13:26:55.835Z,2023-04-28T12:43:16Z,4217467783,212,7.2,4231665791,107,,4217467775,56,Left,4217532897,189,,4217467785,213,3.7,4217467781,141,95.0,4217467777,140,86.9,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742181,210,1,1,21,34,86pmsqvfhj3t45uo4osr9hks9,1,86,94.6,2023-04-24T13:26:58.035Z,2023-04-28T12:43:32Z,4217467733,140,71.5,4217467729,56,Left,4217467737,141,82.4,4217467739,212,17.3,4217467743,213,3.6,4217532823,189,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742199,212,1,1,21,39,86pmsqvfhj3t45uo4osr9hks9,1,72.5,64.9,2023-04-24T13:27:02.986Z,2023-04-28T12:43:40Z,4217467931,56,Center,4217467935,141,27.0,4217467939,212,27.0,4217467941,213,4.4,4217467933,140,64.7,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742211,213,1,1,21,43,86pmsqvfhj3t45uo4osr9hks9,1,64.7,27,2023-04-24T13:27:07.090Z,2023-04-24T13:27:08Z,4217468065,56,Right,4217468071,212,18.2,4217468069,141,4.9,4217468073,213,5.3,4217468067,140,74.5,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742223,214,1,1,21,45,86pmsqvfhj3t45uo4osr9hks9,1,74.4,5,2023-04-24T13:27:08.834Z,2023-04-24T13:27:10Z,4217468181,212,6.4,4217468175,56,Right,4217468177,140,76.3,4217468179,141,14.0,4217468183,213,1.3,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742235,215,1,1,21,46,86pmsqvfhj3t45uo4osr9hks9,1,76.3,14,2023-04-24T13:27:10.178Z,2023-04-24T13:27:11Z,4217468303,141,17.4,4217468299,140,73.7,4217468297,56,Right,4217468305,212,3.6,4217468307,213,2.4,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742243,216,1,1,21,47,86pmsqvfhj3t45uo4osr9hks9,1,73.4,21.5,2023-04-24T13:27:10.506Z,2023-04-28T12:44:11Z,4217468397,140,78.5,4217468405,213,0.8,4217468399,141,30.3,4217468401,212,8.0,4217468395,56,Center,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540099531,1005,1,1,21,47,86pmsqvfhj3t45uo4osr9hks9,0,77.1,32.9,2023-04-24T13:27:11.192Z,2023-04-28T16:17:55Z,4231668201,212,1.9,4231668197,140,78.9,4231668373,286,,4231668195,56,Center,4231668199,141,32.6,4232041961,233,196,4231668371,236,,4231668203,213,6.2,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742253,196,74,1,21,47,dw7c1rdfrjt0ldijrpj6rzsqa,1,21.6,72.7,2023-04-24T13:27:11.193Z,2023-04-28T16:17:55Z,4217468503,56,Back,4232041977,233,1005,4231668293,285,,,,,,,,,,,,,,,,,5yrl9rtx98ww9b5fi60clbxsl,A. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742245,217,43,1,21,49,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-24T13:27:12.978Z,2023-04-24T13:49:03Z,4217468433,140,79.4,4217468441,213,0.2,4217468437,212,1.0,4217535353,144,1,4217468431,56,Center,4217468435,141,30.6,,,,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742291,218,1,1,21,54,86pmsqvfhj3t45uo4osr9hks9,1,79.3,4.1,2023-04-24T13:27:17.762Z,2023-04-24T13:27:18Z,4217468821,212,9.0,4217468813,56,Right,4217468819,141,14.0,4217468817,140,73.6,4217468823,213,2.3,,,,,,,,,,9fg0am5mvsr9u9wu2m4nf9ii1,Um Won-Sang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742305,219,1,1,21,55,86pmsqvfhj3t45uo4osr9hks9,1,73.6,14,2023-04-24T13:27:18.706Z,2023-04-24T13:27:19Z,4217468915,212,11.2,4217468909,56,Center,4217468911,140,70.5,4217468917,213,1.9,4217468913,141,29.8,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742315,220,1,1,21,56,86pmsqvfhj3t45uo4osr9hks9,1,70.5,29.8,2023-04-24T13:27:19.426Z,2023-04-24T13:27:21Z,4217469053,140,81.9,4217469057,212,20.7,4217469059,213,1.0,4217469051,56,Center,4217469055,141,54.6,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742327,221,1,1,21,57,86pmsqvfhj3t45uo4osr9hks9,0,81.9,54.6,2023-04-24T13:27:20.994Z,2023-04-24T13:27:22Z,4217469139,140,89.3,4217469137,56,Center,4217469143,212,9.7,4217469147,213,5.6,4217469141,141,46.1,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742363,197,12,1,22,0,dw7c1rdfrjt0ldijrpj6rzsqa,1,11.2,51.8,2023-04-24T13:27:23.433Z,2023-04-24T13:27:26Z,4217469505,213,4.2,4217469501,141,18.5,4217469497,56,Back,4217469499,140,0.0,4217469537,167,,4217469503,212,26.3,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742365,198,6,1,22,2,dw7c1rdfrjt0ldijrpj6rzsqa,0,0,17.2,2023-04-24T13:27:26.026Z,2023-04-28T12:45:14Z,4217469515,56,Back,4217469517,73,,4217516423,233,222,,,,,,,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742519,222,6,1,22,2,86pmsqvfhj3t45uo4osr9hks9,1,100,82.8,2023-04-24T13:27:26.026Z,2023-04-24T13:41:47Z,4217471955,56,Left,4217516417,233,198,4217471957,73,,,,,,,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742511,199,43,1,22,30,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-24T13:27:53.241Z,2023-04-24T13:27:56Z,4217471803,56,Back,4217472157,144,6,4217471845,73,0,4217472069,233,222,,,,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742631,223,1,1,22,44,86pmsqvfhj3t45uo4osr9hks9,0,99.5,99.5,2023-04-24T13:28:08.051Z,2023-04-28T12:45:22Z,4217473627,6,,4217473637,141,57.5,4217473633,56,Center,4217473641,213,4.6,4231670475,20,,4217473635,140,96.9,4217473625,2,,4217473631,223,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,4217473639,212,28.7,4217473629,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742633,200,44,1,22,48,dw7c1rdfrjt0ldijrpj6rzsqa,1,3.6,40.8,2023-04-24T13:28:11.273Z,2023-04-24T13:28:14Z,4217473943,233,224,4217473723,285,,4217473719,56,Back,,,,,,,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742643,224,44,1,22,48,86pmsqvfhj3t45uo4osr9hks9,0,96.4,59.2,2023-04-24T13:28:11.274Z,2023-04-24T13:49:47Z,4217473841,56,Center,4217473995,233,200,4217473843,286,,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742641,201,12,1,22,48,dw7c1rdfrjt0ldijrpj6rzsqa,1,3.7,39.2,2023-04-24T13:28:11.890Z,2023-04-24T13:28:13Z,4217473817,15,,4217473793,212,34.8,4217473787,56,Back,4217473795,213,5.4,4217473909,167,,4217473791,141,0.0,4217473789,140,24.6,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742649,202,5,1,22,50,dw7c1rdfrjt0ldijrpj6rzsqa,0,23.4,-1.2,2023-04-24T13:28:13.554Z,2023-04-24T13:28:19Z,4217473863,347,,4217473861,56,Back,4217474563,233,225,,,,,,,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538742687,225,5,1,22,50,86pmsqvfhj3t45uo4osr9hks9,1,76.6,101.2,2023-04-24T13:28:13.554Z,2023-04-28T13:07:19Z,4217474411,347,,4217474497,233,202,4217474409,56,Left,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
