id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2527368451,4,1,1,0,17,4dhojk80ifrs6ax05725bala2,0,25.6,51.8,2023-04-02T11:33:27.828Z,2023-04-02T11:33:48Z,4157011293,1,,4157011281,155,,4157011289,212,37.0,4157011287,141,69.7,4157011285,140,58.9,4157011291,213,0.3,4157011283,56,Center,,,,a1tqnoo75nm3u94wfjiphnv56,Baek Jong-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368415,7,44,1,0,22,4oixf5ykhg01zfxpt7gbpn3dq,1,39.2,26.4,2023-04-02T11:33:32.728Z,2023-04-02T11:35:05Z,4157011113,56,Back,4157011115,285,,4157021163,233,5,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368459,5,44,1,0,22,4dhojk80ifrs6ax05725bala2,0,60.8,73.6,2023-04-02T11:33:32.729Z,2023-04-02T11:35:05Z,4157011325,286,,4157011323,56,Center,4157021187,233,7,,,,,,,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368871,15,1,1,0,22,4oixf5ykhg01zfxpt7gbpn3dq,1,29.8,26.6,2023-04-02T11:33:33Z,2023-04-02T13:07:57Z,4157022841,212,19.3,4157022835,56,Back,4157022833,3,,4157022837,140,17.9,4157022843,213,2.3,4157022839,141,48.2,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368463,8,49,1,0,24,4oixf5ykhg01zfxpt7gbpn3dq,1,12.1,39.4,2023-04-02T11:33:34.744Z,2023-04-02T11:33:34Z,,,,,,,,,,,,,,,,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368573,9,1,1,0,25,4oixf5ykhg01zfxpt7gbpn3dq,1,11.1,36.6,2023-04-02T11:33:35.737Z,2023-04-02T11:33:40Z,4157011931,1,,4157011929,213,5.7,4157011927,212,40.4,4157011921,56,Back,4157011919,155,,4157011925,141,5.5,4157011923,140,43.9,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368591,10,1,1,0,28,4oixf5ykhg01zfxpt7gbpn3dq,1,37.7,9.4,2023-04-02T11:33:39.151Z,2023-04-02T11:39:10Z,4157011989,140,32.7,4157011987,56,Back,4157011995,213,3.3,4157012513,233,7,4157011993,212,5.3,4157011991,141,7.9,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368607,6,45,1,0,29,4dhojk80ifrs6ax05725bala2,0,65,86.2,2023-04-02T11:33:40.073Z,2023-04-02T13:12:06Z,4157045273,233,14,4157012045,56,Left,4157045135,285,,,,,,,,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368841,14,3,1,0,29,4oixf5ykhg01zfxpt7gbpn3dq,1,35,13.8,2023-04-02T11:33:40.073Z,2023-04-06T06:20:03Z,4157045241,286,,4157045237,233,6,4157043077,56,Back,4166843189,465,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368729,11,1,1,0,31,4oixf5ykhg01zfxpt7gbpn3dq,0,38.6,4.6,2023-04-02T11:33:41.656Z,2023-04-02T11:39:04Z,4157012611,212,2.3,4157012603,56,Back,4157038137,236,,4157012605,140,40.8,4157038139,233,7,4157038143,286,,4157012609,141,4.3,4157012615,213,6.2,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368695,7,74,1,0,31,4dhojk80ifrs6ax05725bala2,1,60.7,83.6,2023-04-02T11:33:41.657Z,2023-04-02T13:13:19Z,4157012445,285,,4157012443,56,Left,4157012569,233,11,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368723,8,5,1,0,35,4dhojk80ifrs6ax05725bala2,0,55.8,102,2023-04-02T11:33:45.924Z,2023-04-02T11:33:47Z,4157012583,347,,4157012581,56,Left,4157012767,233,12,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368739,12,5,1,0,35,4oixf5ykhg01zfxpt7gbpn3dq,1,44.2,-2,2023-04-02T11:33:45.924Z,2023-04-02T12:21:32Z,4157012711,233,8,4157012673,347,,4157012671,56,Back,,,,,,,,,,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368993,16,1,1,0,44,4oixf5ykhg01zfxpt7gbpn3dq,1,42.8,0,2023-04-02T11:33:55.450Z,2023-04-02T11:39:45Z,4157013931,212,13.0,4157013929,141,14.0,4157013925,140,49.9,4157013923,56,Back,4157051257,107,,4157013935,213,1.0,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368999,17,50,1,0,45,4oixf5ykhg01zfxpt7gbpn3dq,1,48.2,14.1,2023-04-02T11:33:56.355Z,2023-04-02T11:39:58Z,4157013963,286,,4157013961,56,Back,4157014101,233,9,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527368975,9,7,1,0,45,4dhojk80ifrs6ax05725bala2,0,51.8,85.9,2023-04-02T11:33:56.356Z,2023-04-06T06:20:38Z,4166843691,383,,4157014053,233,17,4157013839,56,Left,4157013841,285,,,,,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369039,18,61,1,0,46,4oixf5ykhg01zfxpt7gbpn3dq,1,51.1,14.1,2023-04-02T11:33:56.896Z,2023-04-02T11:40:30Z,4157014165,56,Right,,,,,,,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369035,10,49,1,0,49,4dhojk80ifrs6ax05725bala2,1,57.5,82.3,2023-04-02T11:33:59.637Z,2023-04-02T11:34:00Z,,,,,,,,,,,,,,,,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369085,11,1,1,0,49,4dhojk80ifrs6ax05725bala2,1,57.5,82.3,2023-04-02T11:33:59.910Z,2023-04-02T11:34:02Z,4157014349,140,36.4,4157014351,141,76.7,4157014345,56,Back,4157014353,212,22.5,4157014355,213,3.3,,,,,,,,,,44zj38pfx1daxdibpl0cpttqt,S. Iljutcenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369111,12,1,1,0,51,4dhojk80ifrs6ax05725bala2,1,37.7,83.1,2023-04-02T11:34:02.405Z,2023-04-06T06:22:10Z,4157014463,140,42.0,4157014465,141,93.6,4157014461,56,Back,4157014469,213,1.0,4157014467,212,8.4,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529223537,925,1,1,0,52,4dhojk80ifrs6ax05725bala2,1,43.2,88.7,2023-04-02T11:34:02.878Z,2023-04-06T06:22:35Z,4166845141,56,Back,4166845143,140,37.4,4166845145,141,85.0,4166845149,213,3.5,4166845147,212,6.6,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369151,13,1,1,0,53,4dhojk80ifrs6ax05725bala2,1,30.8,75.8,2023-04-02T11:34:04.179Z,2023-04-06T06:22:44Z,4157014641,141,32.2,4157014637,56,Back,4157014643,212,29.8,4157014639,140,27.6,4157014645,213,4.6,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369195,14,43,1,0,55,4dhojk80ifrs6ax05725bala2,1,0,0,2023-04-02T11:34:06.181Z,2023-04-02T11:41:10Z,4157014871,141,11.9,4157064385,144,1,4157014875,213,5.1,4157014873,212,15.7,4157014869,140,31.6,4157014867,56,Back,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369261,15,1,1,0,58,4dhojk80ifrs6ax05725bala2,1,37.5,10.3,2023-04-02T11:34:08.722Z,2023-04-02T11:41:17Z,4157015257,141,23.1,4157015259,212,15.3,4157015253,56,Back,4157015261,213,2.5,4157015255,140,25.5,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369299,16,1,1,1,1,4dhojk80ifrs6ax05725bala2,1,24.9,17,2023-04-02T11:34:12.277Z,2023-04-02T11:34:14Z,4157015417,140,9.5,4157015431,212,23.4,4157015423,141,41.8,4157015411,56,Back,4157015437,213,2.3,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369361,17,1,1,1,4,4dhojk80ifrs6ax05725bala2,1,10.2,43.4,2023-04-02T11:34:14.677Z,2023-04-02T11:34:18Z,4157015811,56,Back,4157015817,212,14.0,4157015819,213,1.5,4157015815,141,63.9,4157015813,140,11.8,,,,,,,,,,a1tqnoo75nm3u94wfjiphnv56,Baek Jong-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369407,18,1,1,1,7,4dhojk80ifrs6ax05725bala2,1,15,72.7,2023-04-02T11:34:18.163Z,2023-04-02T11:34:21Z,4157016111,141,92.9,4157016109,140,29.0,4157016107,56,Back,4157016113,212,20.1,4157016115,213,0.8,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369463,19,1,1,1,11,4dhojk80ifrs6ax05725bala2,1,34.5,91.7,2023-04-02T11:34:21.717Z,2023-04-02T11:34:24Z,4157016439,140,28.0,4157016443,212,7.8,4157016437,56,Back,4157016441,141,86.3,4157016445,213,3.6,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369513,20,1,1,1,13,4dhojk80ifrs6ax05725bala2,1,28.4,84.7,2023-04-02T11:34:24.501Z,2023-04-02T11:34:26Z,4157016689,212,8.6,4157016687,141,73.8,4157016691,213,4.2,4157016685,140,24.3,4157016683,56,Back,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369545,21,1,1,1,16,4dhojk80ifrs6ax05725bala2,1,23.8,72.9,2023-04-02T11:34:26.629Z,2023-04-02T11:34:28Z,4157016849,212,7.6,4157016847,141,83.8,4157016843,56,Back,4157016845,140,25.6,4157016851,213,1.3,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369629,22,1,1,1,17,4dhojk80ifrs6ax05725bala2,1,26,85.1,2023-04-02T11:34:28.052Z,2023-04-02T11:34:31Z,4157017307,140,39.2,4157017317,213,6.3,4157017315,212,13.9,4157017305,56,Back,4157017311,141,84.8,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369747,23,1,1,1,20,4dhojk80ifrs6ax05725bala2,1,39.9,84.5,2023-04-02T11:34:31.570Z,2023-04-02T11:34:36Z,4157017875,56,Back,4157017879,141,86.2,4157017883,213,2.8,4157017881,212,3.8,4157017877,140,36.5,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369779,24,1,1,1,25,4dhojk80ifrs6ax05725bala2,1,30.5,60.5,2023-04-02T11:34:36.405Z,2023-04-02T11:34:37Z,4157018049,212,18.6,4157018047,141,35.5,4157018043,56,Back,4157018045,140,23.2,4157018051,213,4.3,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369871,25,1,1,1,26,4dhojk80ifrs6ax05725bala2,1,23.1,32.5,2023-04-02T11:34:37.542Z,2023-04-02T11:34:40Z,4157018453,212,17.0,4157018451,141,8.9,4157018455,213,5.1,4157018449,140,28.5,4157018447,56,Back,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527369987,26,2,1,1,29,4dhojk80ifrs6ax05725bala2,1,27.6,8.1,2023-04-02T11:34:40.422Z,2023-04-02T11:41:53Z,4157019041,7,44zj38pfx1daxdibpl0cpttqt,4157019043,1,,4157019045,56,Center,4157019049,141,36.9,4157019047,140,56.7,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370105,19,55,1,1,29,4oixf5ykhg01zfxpt7gbpn3dq,1,38.2,85.7,2023-04-02T11:34:40.423Z,2023-04-06T06:23:26Z,4166845769,189,,,,,,,,,,,,,,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370455,20,1,1,1,54,4oixf5ykhg01zfxpt7gbpn3dq,1,36,61.8,2023-04-02T11:35:05.624Z,2023-04-02T11:35:09Z,4157021479,212,20.8,4157021483,213,1.5,4157021477,141,92.3,4157021471,241,,4157021469,5,,4157021473,56,Back,4157021475,140,36.9,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370527,21,1,1,1,58,4oixf5ykhg01zfxpt7gbpn3dq,1,30.1,89.6,2023-04-02T11:35:08.871Z,2023-04-02T11:35:13Z,4157021865,56,Back,4157021871,212,32.3,4157021873,213,3.9,4157021875,1,,4157021869,141,58.1,4157021867,140,7.1,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370601,22,1,1,2,2,4oixf5ykhg01zfxpt7gbpn3dq,1,7.5,55.7,2023-04-02T11:35:12.968Z,2023-04-02T11:35:16Z,4157022285,213,0.2,4157022277,141,72.6,4157022263,157,,4157022267,56,Center,4157022281,212,61.7,4157022289,1,,4157022273,140,65.2,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370609,23,1,1,2,6,4oixf5ykhg01zfxpt7gbpn3dq,0,65.2,72.6,2023-04-02T11:35:16.840Z,2023-04-02T11:42:29Z,4157022367,3,,4157022369,56,Center,4157022377,213,5.7,4157022375,212,8.1,4157022373,141,66.3,4157022371,140,71.7,,,,,,,cdrs0tqwywl6soqu6p8qhkm50,Jeon Byung-Kwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370613,27,8,1,2,7,4dhojk80ifrs6ax05725bala2,1,24.9,32.1,2023-04-02T11:35:17.890Z,2023-04-06T06:23:44Z,4166845901,385,,4157022397,56,Back,,,,,,,,,,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370699,28,1,1,2,8,4dhojk80ifrs6ax05725bala2,1,25.5,31.9,2023-04-02T11:35:19.590Z,2023-04-02T11:35:21Z,4157022887,56,Back,4157022899,213,4.5,4157022897,212,13.5,4157022895,141,12.3,4157022891,140,23.3,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370703,29,61,1,2,10,4dhojk80ifrs6ax05725bala2,0,22.1,10,2023-04-02T11:35:21.493Z,2023-04-02T11:35:22Z,4157022909,56,Back,,,,,,,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370727,24,5,1,2,11,4oixf5ykhg01zfxpt7gbpn3dq,1,79.8,101.2,2023-04-02T11:35:22.067Z,2023-04-02T12:21:32Z,4157023021,56,Left,4157023045,233,30,4157023023,347,,,,,,,,,,,,,,,,,cdrs0tqwywl6soqu6p8qhkm50,Jeon Byung-Kwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370717,30,5,1,2,11,4dhojk80ifrs6ax05725bala2,0,20.2,-1.2,2023-04-02T11:35:22.067Z,2023-04-02T11:35:23Z,4157023071,233,24,4157022975,347,,4157022973,56,Back,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527370913,25,1,1,2,19,4oixf5ykhg01zfxpt7gbpn3dq,1,84.7,100,2023-04-02T11:35:30.472Z,2023-04-02T11:35:32Z,4157024001,212,9.6,4157023993,56,Left,4157023995,140,80.3,4157023997,141,89.0,4157024005,213,4.2,4157023991,107,,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
