id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/15/value
2531611955,9,1,1,0,15,92h5si20tnxjtg4hj8cs97bpw,1,38.9,5.8,2023-04-10T11:18:20.194Z,2023-04-10T11:18:22Z,4179521953,56,Back,4179521963,213,1.2,4179521959,212,5.5,4179521955,140,40.9,4179521957,141,13.2,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612001,10,1,1,0,17,92h5si20tnxjtg4hj8cs97bpw,1,42.4,13.8,2023-04-10T11:18:22.066Z,2023-04-10T11:18:26Z,4179522213,213,3.3,4179522203,140,32.6,4179522209,212,10.5,4179522207,141,10.7,4179522201,56,Back,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612037,11,1,1,0,22,92h5si20tnxjtg4hj8cs97bpw,1,35.9,9.7,2023-04-10T11:18:26.546Z,2023-04-10T11:18:30Z,4179522389,56,Back,4179522391,140,39.7,4179522397,213,1.2,4179522393,141,24.0,4179522395,212,10.5,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612057,12,1,1,0,25,92h5si20tnxjtg4hj8cs97bpw,1,38,23.9,2023-04-10T11:18:29.970Z,2023-04-10T11:18:32Z,4179522541,212,15.9,4179522537,140,24.8,4179522535,56,Back,4179522543,213,2.6,4179522539,141,35.4,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612099,13,1,1,0,27,92h5si20tnxjtg4hj8cs97bpw,0,26,37.6,2023-04-10T11:18:32.066Z,2023-04-10T11:18:36Z,4179522739,1,,4179522727,155,,4179522729,56,Left,4179522731,140,61.5,4179522737,213,0.8,4179522733,141,95.6,4179522735,212,54.3,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612153,3,43,1,0,31,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-10T11:18:36.113Z,2023-04-10T11:21:26Z,4179522991,56,Back,4179531043,144,44,4179522995,285,0,,,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612101,14,43,1,0,31,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-10T11:18:36.114Z,2023-04-10T11:19:35Z,4179522749,286,0,4179525665,144,44,4179523045,233,3,4179522747,56,Left,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612167,4,43,1,0,32,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-10T11:18:36.732Z,2023-04-10T11:18:55Z,4179523065,140,33.4,4179523071,213,4.5,4179523063,56,Back,4179523067,141,0.0,4179523061,3,0,4179523747,144,1,4179523069,212,3.7,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612265,15,43,1,0,36,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-10T11:18:40.643Z,2023-04-10T11:19:34Z,4179525611,144,5,4179523527,347,0,4179523525,56,Left,,,,,,,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612173,5,43,1,0,36,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-10T11:18:41.231Z,2023-04-10T11:18:53Z,4179523099,347,0,4179523579,233,15,4179523721,144,5,4179523097,56,Back,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612285,6,4,1,0,47,98uh21utg52famg6x9k7t3s20,1,35,6.6,2023-04-10T11:18:51.692Z,2023-04-10T11:21:30Z,4179523637,152,,4179523633,13,,4179523885,233,16,4179523641,286,,4179523635,56,Back,4179531173,294,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612317,16,4,1,0,47,92h5si20tnxjtg4hj8cs97bpw,0,65,93.4,2023-04-10T11:18:51.693Z,2023-04-10T11:21:33Z,4179523895,233,6,4179523841,56,Left,4179531377,294,,4179523855,285,,4179523837,13,,4179523845,152,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612357,7,1,1,0,53,98uh21utg52famg6x9k7t3s20,1,36.4,4.7,2023-04-10T11:18:58.395Z,2023-04-10T11:19:01Z,4179524077,155,,4179524085,141,57.5,4179524083,140,64.4,4179524079,152,,4179524091,1,,4179524081,56,Center,4179524075,5,,4179524087,212,46.4,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,4179524089,213,0.9,,,,,,,,,,,,,,,,,,,,,,,,,
2531612361,8,44,1,0,57,98uh21utg52famg6x9k7t3s20,1,68.2,65.6,2023-04-10T11:19:01.675Z,2023-04-10T11:19:02Z,4179524105,56,Center,4179524107,286,,4179524119,233,17,,,,,,,,,,,,,,,,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612359,17,44,1,0,57,92h5si20tnxjtg4hj8cs97bpw,0,31.8,34.4,2023-04-10T11:19:01.676Z,2023-04-10T11:19:03Z,4179524099,285,,4179524149,233,8,4179524097,56,Back,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612377,9,1,1,0,57,98uh21utg52famg6x9k7t3s20,0,69.4,62.3,2023-04-10T11:19:02.395Z,2023-04-10T11:19:03Z,4179524193,213,0.7,4179524183,168,,4179524185,56,Left,4179524189,141,84.7,4179524191,212,23.7,4179524181,3,,4179524187,140,86.7,,,,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612383,18,49,1,1,0,92h5si20tnxjtg4hj8cs97bpw,1,12.9,11.4,2023-04-10T11:19:04.945Z,2023-04-10T11:19:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612397,19,1,1,1,0,92h5si20tnxjtg4hj8cs97bpw,0,12.9,11.4,2023-04-10T11:19:05.060Z,2023-04-14T15:55:12Z,4187492413,1,,4179524325,212,31.1,4179524319,56,Back,4179524323,141,16.4,4179524327,213,0.1,4179524321,140,42.3,4187492411,157,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612443,10,1,1,1,4,98uh21utg52famg6x9k7t3s20,1,56.9,83.5,2023-04-10T11:19:09.052Z,2023-04-10T11:19:12Z,4179524553,213,0.5,4179524543,3,,4179524545,56,Left,4179524549,141,94.7,4179524547,140,69.6,4179524551,212,15.4,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612449,11,49,1,1,6,98uh21utg52famg6x9k7t3s20,1,69.6,94.7,2023-04-10T11:19:10.835Z,2023-04-10T11:22:53Z,,,,,,,,,,,,,,,,,,,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612451,12,1,1,1,6,98uh21utg52famg6x9k7t3s20,0,69.6,94.7,2023-04-10T11:19:11.331Z,2023-04-10T11:22:55Z,4179524587,155,,4179524597,213,5.6,4179524591,140,81.2,4179524589,56,Left,4179524595,212,15.7,4179524593,141,80.2,,,,,,,39if24afmrxwterxd4uv665sl,Jung Seung-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612455,20,1,1,1,7,92h5si20tnxjtg4hj8cs97bpw,1,26.2,21.9,2023-04-10T11:19:12.018Z,2023-04-10T11:19:13Z,4179524631,213,5.6,4179524629,212,13.6,4179524621,3,,4179524627,141,9.4,4179524623,56,Back,4179524625,140,36.3,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612467,22,49,1,1,8,92h5si20tnxjtg4hj8cs97bpw,1,29.6,10.3,2023-04-10T11:19:13.122Z,2023-04-10T11:19:23Z,,,,,,,,,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612465,21,1,1,1,9,92h5si20tnxjtg4hj8cs97bpw,1,36,9.5,2023-04-10T11:19:13.698Z,2023-04-10T11:19:15Z,4179524675,141,9.5,4179524673,140,30.6,4179524671,56,Back,4179524677,212,5.7,4179524679,213,3.1,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612479,23,1,1,1,10,92h5si20tnxjtg4hj8cs97bpw,0,29.6,10.3,2023-04-10T11:19:15.394Z,2023-04-10T11:19:16Z,4179524765,212,33.3,4179524757,155,,4179524763,141,29.4,4179524759,56,Center,4179524767,213,0.4,4179524761,140,58.8,4179524769,1,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612481,13,49,1,1,12,98uh21utg52famg6x9k7t3s20,1,39.8,71.2,2023-04-10T11:19:16.731Z,2023-04-10T11:25:03Z,,,,,,,,,,,,,,,,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612543,17,1,1,1,14,98uh21utg52famg6x9k7t3s20,1,38.2,67.2,2023-04-10T11:19:18.987Z,2023-04-10T11:25:26Z,4179525035,213,4.4,4179525033,212,21.5,4179525029,140,31.5,4179525031,141,37.4,4179525027,56,Back,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612589,18,1,1,1,16,98uh21utg52famg6x9k7t3s20,1,33.9,34,2023-04-10T11:19:21.291Z,2023-04-10T11:19:24Z,4179525279,1,,4179525259,56,Center,4179525277,213,6.1,4179525267,140,68.4,4179525255,155,,4179525273,141,26.5,4179525275,212,36.6,,,,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612597,19,44,1,1,20,98uh21utg52famg6x9k7t3s20,1,71.4,26.6,2023-04-10T11:19:24.635Z,2023-04-10T11:19:26Z,4179525303,286,,4179525295,56,Center,4179525375,233,24,,,,,,,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612609,24,44,1,1,20,92h5si20tnxjtg4hj8cs97bpw,0,28.6,73.4,2023-04-10T11:19:24.636Z,2023-04-10T11:19:27Z,4179525351,285,,4179525403,233,19,4179525349,56,Back,,,,,,,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612605,20,1,1,1,20,98uh21utg52famg6x9k7t3s20,0,68.4,26.5,2023-04-10T11:19:24.859Z,2023-04-10T11:19:26Z,4179525341,213,0.4,4179525335,140,87.5,4179525333,56,Center,4179525331,3,,4179525337,141,40.4,4179525339,212,22.2,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612619,25,43,1,1,23,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-10T11:19:28.161Z,2023-04-10T11:19:51Z,4179526437,144,52,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612685,26,52,1,1,32,92h5si20tnxjtg4hj8cs97bpw,1,13.6,56.7,2023-04-10T11:19:36.786Z,2023-04-14T15:56:10Z,4187493147,376,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612731,27,1,1,1,34,92h5si20tnxjtg4hj8cs97bpw,1,13.6,56.7,2023-04-10T11:19:38.482Z,2023-04-10T11:26:07Z,4179525921,123,,4179525927,141,72.0,4179525931,213,0.8,4179525929,212,14.1,4179525925,140,22.7,4179525947,189,,4179525923,56,Back,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612749,28,1,1,1,36,92h5si20tnxjtg4hj8cs97bpw,1,23.3,74.4,2023-04-10T11:19:41.108Z,2023-04-10T11:26:14Z,4179526067,141,66.1,4179526065,140,19.0,4179526071,213,4.0,4179526063,56,Back,4179526069,212,7.2,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612763,29,1,1,1,38,92h5si20tnxjtg4hj8cs97bpw,1,20.2,68.4,2023-04-10T11:19:43.186Z,2023-04-10T11:19:44Z,4179526177,141,91.8,4179526171,155,,4179526179,212,21.7,4179526181,213,0.8,4179526175,140,34.2,4179526173,56,Back,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612775,30,1,1,1,39,92h5si20tnxjtg4hj8cs97bpw,1,31.9,90.3,2023-04-10T11:19:44.354Z,2023-04-10T11:19:45Z,4179526237,141,80.8,4179526241,213,4.3,4179526235,140,29.1,4179526239,212,7.1,4179526233,56,Back,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612801,31,1,1,1,41,92h5si20tnxjtg4hj8cs97bpw,0,29.4,78.5,2023-04-10T11:19:45.490Z,2023-04-10T11:19:49Z,4179526383,213,0.1,4179526379,141,86.8,4179526373,155,,4179526385,1,,4179526377,140,72.5,4179526381,212,45.6,4179526375,56,Left,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612811,21,49,1,1,46,98uh21utg52famg6x9k7t3s20,1,32.4,14.1,2023-04-10T11:19:50.459Z,2023-04-10T11:20:02Z,,,,,,,,,,,,,,,,,,,,,,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612841,22,1,1,1,46,98uh21utg52famg6x9k7t3s20,0,32.4,14.1,2023-04-10T11:19:51.083Z,2023-04-14T15:57:13Z,4187493799,1,,4179526539,212,16.0,4187493797,157,,4179526537,141,10.6,4179526533,56,Back,4179526535,140,47.5,4179526541,213,6.1,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531617355,89,61,1,1,47,92h5si20tnxjtg4hj8cs97bpw,1,53.4,95.4,2023-04-10T11:19:51.633Z,2023-04-10T11:28:04Z,4179551231,56,Left,,,,,,,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612843,23,61,1,1,49,98uh21utg52famg6x9k7t3s20,1,43.8,11.7,2023-04-10T11:19:53.491Z,2023-04-10T11:19:53Z,4179526551,56,Back,,,,,,,,,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612867,24,1,1,1,51,98uh21utg52famg6x9k7t3s20,0,40.7,12.6,2023-04-10T11:19:55.915Z,2023-04-10T11:19:56Z,4179526711,213,5.6,4179526705,140,53.4,4179526707,141,0.0,4179526709,212,16.6,4179526703,56,Right,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612869,25,5,1,1,52,98uh21utg52famg6x9k7t3s20,0,54.3,-2,2023-04-10T11:19:56.414Z,2023-04-10T11:19:58Z,4179526719,347,,4179526805,233,32,4179526717,56,Right,,,,,,,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612881,32,5,1,1,52,92h5si20tnxjtg4hj8cs97bpw,1,45.7,102,2023-04-10T11:19:56.414Z,2023-04-10T14:22:26Z,4179526783,233,25,4179526757,347,,4179526755,56,Back,,,,,,,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612973,33,1,1,1,59,92h5si20tnxjtg4hj8cs97bpw,1,44.8,100,2023-04-10T11:20:03.699Z,2023-04-10T11:28:46Z,4179527223,107,,4179527233,213,4.9,4179527225,56,Back,4179553961,189,,4179527229,141,87.8,4179527231,212,9.9,4179527227,140,46.8,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612985,34,1,1,2,1,92h5si20tnxjtg4hj8cs97bpw,1,46.8,87.8,2023-04-10T11:20:05.730Z,2023-04-10T11:20:06Z,4179527287,212,10.9,4179527281,56,Left,4179527289,213,0.4,4179527285,141,94.5,4179527283,140,56.2,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531612993,35,1,1,2,2,92h5si20tnxjtg4hj8cs97bpw,1,57.1,94.8,2023-04-10T11:20:06.626Z,2023-04-10T11:20:07Z,4179527321,213,4.1,4179527313,56,Left,4179527319,212,5.7,4179527317,141,87.8,4179527315,140,54.1,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531613001,36,1,1,2,3,92h5si20tnxjtg4hj8cs97bpw,0,54.7,88.3,2023-04-10T11:20:07.522Z,2023-04-10T11:20:09Z,4179527435,236,,4179527441,286,,4179527367,212,1.8,4179527361,56,Left,4179527363,140,54.4,4179527371,213,1.7,4179527437,233,26,4179527365,141,90.9,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531613019,26,74,1,2,3,98uh21utg52famg6x9k7t3s20,1,42.5,14.9,2023-04-10T11:20:07.523Z,2023-04-10T14:21:59Z,4179527429,285,,4179527427,56,Back,4179527485,233,36,,,,,,,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,
