id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value
2513652603,9,1,1,0,16,4oixf5ykhg01zfxpt7gbpn3dq,1,37.3,61.1,2023-02-28T14:38:27.994Z,2023-02-28T14:38:32Z,4063553559,141,60.6,4063553557,140,31.4,4063553555,56,Back,4063553563,213,3.2,4063553561,212,6.2,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652621,10,1,1,0,20,4oixf5ykhg01zfxpt7gbpn3dq,1,39.1,70.2,2023-02-28T14:38:32.313Z,2023-02-28T14:38:33Z,4063553645,56,Back,4063553653,213,6.0,4063553651,212,11.5,4063553649,141,65.2,4063553647,140,49.6,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652665,11,1,1,0,22,4oixf5ykhg01zfxpt7gbpn3dq,1,49.8,65.2,2023-02-28T14:38:33.733Z,2023-02-28T14:43:06Z,4063553877,141,51.5,4063553879,212,19.2,4063553875,140,33.8,4063553873,56,Back,4063553881,213,3.6,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652677,12,1,1,0,27,4oixf5ykhg01zfxpt7gbpn3dq,1,32.6,51.6,2023-02-28T14:38:38.682Z,2023-02-28T14:43:08Z,4063553945,213,0.8,4063553943,212,36.4,4063553939,140,55.5,4063553941,141,91.8,4063553937,56,Left,4063553947,1,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652679,13,1,1,0,29,4oixf5ykhg01zfxpt7gbpn3dq,0,55.5,93.2,2023-02-28T14:38:41.050Z,2023-02-28T14:38:41Z,4063553953,56,Left,4063553955,140,69.4,4063553961,213,6.2,4063553959,212,14.6,4063553957,141,92.1,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652691,3,8,1,0,30,98uh21utg52famg6x9k7t3s20,1,24.6,10.4,2023-02-28T14:38:42.535Z,2023-03-03T01:16:31Z,4063553993,56,Back,4067527023,385,,,,,,,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652695,4,5,1,0,31,98uh21utg52famg6x9k7t3s20,0,28.8,-1.5,2023-02-28T14:38:43.305Z,2023-02-28T14:40:04Z,4063553999,347,,4063554061,233,14,4063553997,56,Back,,,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652703,14,5,1,0,31,4oixf5ykhg01zfxpt7gbpn3dq,1,71.2,101.5,2023-02-28T14:38:43.305Z,2023-02-28T14:38:43Z,4063554047,233,4,4063554025,347,,4063554023,56,Left,,,,,,,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652775,15,1,1,0,38,4oixf5ykhg01zfxpt7gbpn3dq,1,69.9,100,2023-02-28T14:38:50.265Z,2023-02-28T14:38:54Z,4063554381,56,Left,4063554387,212,12.2,4063554389,213,5.6,4063554385,141,90.3,4063554379,107,,4063554383,140,78.9,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652789,16,1,1,0,42,4oixf5ykhg01zfxpt7gbpn3dq,1,73,93,2023-02-28T14:38:54.089Z,2023-02-28T14:38:55Z,4063554435,56,Left,4063554437,140,68.6,4063554441,212,4.8,4063554443,213,2.9,4063554439,141,95.0,,,,,,,,,,bkkp2lwwkw18o6y333dx2ut3p,Leandro Ribeiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652813,17,1,1,0,43,4oixf5ykhg01zfxpt7gbpn3dq,1,68.5,95,2023-02-28T14:38:55.098Z,2023-02-28T14:43:43Z,4063554567,140,73.7,4063554569,141,95.6,4063554573,213,0.1,4063554565,56,Left,4063554571,212,5.5,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652821,18,1,1,0,46,4oixf5ykhg01zfxpt7gbpn3dq,1,66.1,96.3,2023-02-28T14:38:58.554Z,2023-02-28T14:43:47Z,4063554611,141,95.9,4063554603,56,Left,4063554621,213,3.2,4063554615,212,8.7,4063554607,140,57.8,,,,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652849,19,1,1,0,48,4oixf5ykhg01zfxpt7gbpn3dq,1,57.8,95.9,2023-02-28T14:38:59.624Z,2023-02-28T14:39:02Z,4063554785,213,3.7,4063554783,212,21.6,4063554779,140,40.9,4063554781,141,77.8,4063554777,56,Back,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652911,20,1,1,0,50,4oixf5ykhg01zfxpt7gbpn3dq,1,40.4,75.3,2023-02-28T14:39:02.522Z,2023-02-28T14:39:08Z,4063555075,213,3.8,4063555071,141,42.7,4063555073,212,36.7,4063555069,140,12.5,4063555067,56,Back,4063555077,1,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652945,21,1,1,0,56,4oixf5ykhg01zfxpt7gbpn3dq,1,14,40.7,2023-02-28T14:39:08.518Z,2023-02-28T14:39:16Z,4063555299,212,30.5,4063555297,141,84.5,4063555301,213,1.3,4063555293,56,Back,4063555295,140,20.4,,,,,,,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652991,22,1,1,1,4,4oixf5ykhg01zfxpt7gbpn3dq,1,30.3,76,2023-02-28T14:39:16.153Z,2023-02-28T14:44:30Z,4063555543,212,22.8,4063555539,140,27.4,4063555541,141,42.8,4063555537,56,Back,4063555545,213,4.6,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652995,23,1,1,1,14,4oixf5ykhg01zfxpt7gbpn3dq,1,32.3,21.3,2023-02-28T14:39:25.800Z,2023-02-28T14:44:43Z,4063555573,213,5.3,4063555569,141,10.8,4063555655,189,,4063555567,140,37.2,4063555565,56,Back,4063555571,212,8.8,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513652997,24,1,1,1,15,4oixf5ykhg01zfxpt7gbpn3dq,1,38.8,18.3,2023-02-28T14:39:27.033Z,2023-02-28T14:44:50Z,4063555585,56,Back,4063555591,212,5.8,4063555593,213,2.1,4063555607,189,,4063555589,141,25.8,4063555587,140,36.2,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653017,25,1,1,1,21,4oixf5ykhg01zfxpt7gbpn3dq,1,35.6,34,2023-02-28T14:39:33.226Z,2023-02-28T14:44:52Z,4063555755,56,Back,4063555763,213,1.5,4063555761,212,18.7,4063555759,141,61.4,4063555757,140,36.4,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653023,26,1,1,1,26,4oixf5ykhg01zfxpt7gbpn3dq,1,47.8,66.7,2023-02-28T14:39:38.090Z,2023-02-28T14:39:42Z,4063555841,212,46.0,4063555835,56,Right,4063555833,155,,4063555845,1,,4063555837,140,70.0,4063555839,141,8.3,4063555843,213,5.2,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653033,27,1,1,1,31,4oixf5ykhg01zfxpt7gbpn3dq,1,70.1,8.9,2023-02-28T14:39:42.601Z,2023-02-28T14:39:44Z,4063555889,56,Right,4063555897,213,3.0,4063555895,212,10.2,4063555893,141,11.1,4063555891,140,60.5,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653037,28,1,1,1,32,4oixf5ykhg01zfxpt7gbpn3dq,1,60.2,12.5,2023-02-28T14:39:44.474Z,2023-02-28T14:45:23Z,4063555917,56,Right,4063555919,140,59.5,4063555925,213,1.8,4063555923,212,3.8,4063555921,141,18.0,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653041,29,1,1,1,33,4oixf5ykhg01zfxpt7gbpn3dq,1,59.5,18.2,2023-02-28T14:39:45.562Z,2023-02-28T14:39:47Z,4063555959,213,1.0,4063555957,212,9.4,4063555951,56,Center,4063555953,140,64.7,4063555955,141,29.5,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653057,30,1,1,1,35,4oixf5ykhg01zfxpt7gbpn3dq,1,64.6,30.7,2023-02-28T14:39:47.109Z,2023-02-28T14:39:50Z,4063556051,212,23.2,4063556045,56,Back,4063556053,213,3.0,4063556047,140,42.9,4063556049,141,37.0,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653069,31,1,1,1,39,4oixf5ykhg01zfxpt7gbpn3dq,1,42.5,31.8,2023-02-28T14:39:51.546Z,2023-02-28T14:39:52Z,4063556105,141,21.3,4063556103,140,45.1,4063556107,212,7.6,4063556109,213,5.1,4063556101,56,Back,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653075,32,1,1,1,41,4oixf5ykhg01zfxpt7gbpn3dq,1,44.5,21.8,2023-02-28T14:39:52.794Z,2023-02-28T14:39:54Z,4063556139,212,12.3,4063556137,141,29.7,4063556133,56,Center,4063556135,140,55.0,4063556141,213,0.5,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653109,33,1,1,1,46,4oixf5ykhg01zfxpt7gbpn3dq,1,41.6,36.1,2023-02-28T14:39:57.610Z,2023-02-28T14:40:01Z,4063556367,141,71.7,4063556369,212,24.3,4063556371,213,1.5,4063556365,140,43.1,4063556363,56,Back,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653123,34,1,1,1,49,4oixf5ykhg01zfxpt7gbpn3dq,1,45.5,72,2023-02-28T14:40:01.479Z,2023-02-28T14:40:03Z,4063556429,56,Back,4063556435,212,6.6,4063556433,141,64.0,4063556431,140,49.1,4063556437,213,5.3,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653135,35,1,1,1,51,4oixf5ykhg01zfxpt7gbpn3dq,1,49.8,72.3,2023-02-28T14:40:03.351Z,2023-02-28T14:40:04Z,4063556501,140,57.1,4063556507,213,1.1,4063556499,56,Left,4063556503,141,94.4,4063556505,212,16.9,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653145,36,1,1,1,52,4oixf5ykhg01zfxpt7gbpn3dq,0,57.1,94.5,2023-02-28T14:40:04.537Z,2023-02-28T14:40:06Z,4063556565,212,5.2,4063556563,141,86.9,4063556561,140,57.2,4063556559,56,Left,4063556567,213,4.7,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514404221,946,49,1,1,53,98uh21utg52famg6x9k7t3s20,1,41,8.1,2023-02-28T14:40:05.067Z,2023-03-03T01:19:43Z,,,,,,,,,,,,,,,,,,,,,,,,,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653141,5,1,1,1,54,98uh21utg52famg6x9k7t3s20,0,45.6,12.8,2023-02-28T14:40:06.166Z,2023-02-28T14:40:29Z,4063556551,212,1.4,4063556721,286,,4063556715,236,,4063556545,56,Back,4063556547,140,46.6,4063556717,233,37,4063556549,141,14.1,4063556553,213,0.7,mvn1u3p4yeecbjobvsuontp0,Yang Hyun-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653171,37,74,1,1,54,4oixf5ykhg01zfxpt7gbpn3dq,1,54.2,85.3,2023-02-28T14:40:06.167Z,2023-02-28T14:40:11Z,4063556699,56,Left,4063556747,233,5,4063556701,285,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514404251,887,49,1,1,55,4oixf5ykhg01zfxpt7gbpn3dq,1,57.2,91.6,2023-02-28T14:40:06.819Z,2023-03-03T01:19:58Z,,,,,,,,,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653181,38,1,1,1,58,4oixf5ykhg01zfxpt7gbpn3dq,1,61,92,2023-02-28T14:40:10.009Z,2023-02-28T14:40:10Z,4063556757,140,63.2,4063556767,213,1.0,4063556765,212,4.2,4063556755,56,Left,4063556761,141,97.2,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653191,39,1,1,1,58,4oixf5ykhg01zfxpt7gbpn3dq,1,63.2,97.2,2023-02-28T14:40:10.505Z,2023-02-28T14:40:11Z,4063556847,213,5.9,4063556845,212,12.6,4063556841,140,74.3,4063556843,141,90.0,4063556839,56,Left,,,,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653201,40,1,1,2,0,4oixf5ykhg01zfxpt7gbpn3dq,1,74.4,89.9,2023-02-28T14:40:11.707Z,2023-02-28T14:46:29Z,4063556899,212,19.2,4063556897,141,61.7,4063556895,140,73.6,4063556901,213,4.7,4063556893,56,Center,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653215,41,1,1,2,1,4oixf5ykhg01zfxpt7gbpn3dq,1,73.6,61.7,2023-02-28T14:40:13.097Z,2023-02-28T14:40:14Z,4063556969,141,70.8,4063556967,140,71.7,4063556971,212,6.5,4063556965,56,Center,4063556973,213,1.9,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653223,42,1,1,2,4,4oixf5ykhg01zfxpt7gbpn3dq,1,73.7,76,2023-02-28T14:40:16.041Z,2023-02-28T14:40:27Z,4063557019,141,96.5,4063557017,140,77.4,4063557015,56,Left,4063557021,212,14.5,4063557023,213,1.3,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653247,43,1,1,2,6,4oixf5ykhg01zfxpt7gbpn3dq,1,77.8,92,2023-02-28T14:40:17.882Z,2023-02-28T14:40:21Z,4063557123,212,6.1,4063557121,141,94.4,4063557125,213,0.3,4063557117,56,Left,4063557119,140,83.4,,,,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653251,44,1,1,2,9,4oixf5ykhg01zfxpt7gbpn3dq,0,94.5,96,2023-02-28T14:40:21.416Z,2023-03-03T01:20:25Z,4063557153,212,2.7,4063557155,213,4.7,4067530107,224,,4063557147,56,Left,4063557145,155,,4063557171,236,,4063557143,2,,4063557173,233,6,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,4063557149,140,94.5,4067530109,72,4063557151,141,92.0,4063557177,286,,,,,,,,,,,,,,,,,,,,,,
2513653253,6,12,1,2,9,98uh21utg52famg6x9k7t3s20,1,2.8,5.8,2023-02-28T14:40:21.516Z,2023-02-28T14:40:23Z,4063557159,56,Back,4063557157,185,,4063557199,233,44,,,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653257,7,5,1,2,11,98uh21utg52famg6x9k7t3s20,0,9,-1.2,2023-02-28T14:40:22.641Z,2023-02-28T15:02:32Z,4063558237,233,45,4063557191,56,Back,4063557935,347,,,,,,,,,,,,,,,,,9gazebtfildz2l6z7vwwabg89,Kim Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653345,45,5,1,2,11,4oixf5ykhg01zfxpt7gbpn3dq,1,91,101.2,2023-02-28T14:40:22.641Z,2023-02-28T14:40:52Z,4063557699,347,,4063557697,56,Left,4063558233,233,7,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653391,46,1,1,2,29,4oixf5ykhg01zfxpt7gbpn3dq,1,91.8,100,2023-02-28T14:40:41.065Z,2023-02-28T14:40:46Z,4063557971,107,,4063557977,141,94.5,4063557979,212,5.9,4063557973,56,Left,4063557975,140,95.7,4063557981,213,5.5,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653393,47,50,1,2,34,4oixf5ykhg01zfxpt7gbpn3dq,1,95.4,96.2,2023-02-28T14:40:46.009Z,2023-02-28T14:40:47Z,4063557991,286,,4063557989,56,Left,4063558005,233,8,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513653395,8,7,1,2,34,98uh21utg52famg6x9k7t3s20,0,4.6,3.8,2023-02-28T14:40:46.010Z,2023-03-03T01:20:35Z,4063558001,233,47,4063557995,285,,4067530245,385,,4063557993,56,Back,,,,,,,,,,,,,efi5ryymu8cvxdp3rnrk0gct1,Rim Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
