id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,assist,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2530852241,140,52,1,14,34,86pmsqvfhj3t45uo4osr9hks9,1,7.3,67.9,2023-04-09T07:07:08.802Z,2023-04-09T07:07:08Z,,,,,,,,,,,,,,,,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852333,141,1,1,14,40,86pmsqvfhj3t45uo4osr9hks9,1,10.5,68.8,2023-04-09T07:07:14.834Z,2023-04-09T07:07:17Z,4175503549,56,Back,4175503553,141,28.0,4175503555,212,28.6,4175503547,123,,4175503551,140,17.1,4175503565,189,,4175503557,213,5.0,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852373,142,1,1,14,44,86pmsqvfhj3t45uo4osr9hks9,1,16.5,30.7,2023-04-09T07:07:18.947Z,2023-04-09T07:07:20Z,4175503689,140,36.9,4175503691,141,20.1,4175503687,56,Back,4175503695,213,6.0,4175503693,212,22.6,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852427,143,1,1,14,46,86pmsqvfhj3t45uo4osr9hks9,1,36.9,20.1,2023-04-09T07:07:20.418Z,2023-04-09T07:07:27Z,4175503969,141,36.0,4175503973,213,2.3,4175503971,212,15.1,4175503967,140,26.8,4175503965,56,Back,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852451,144,1,1,14,53,86pmsqvfhj3t45uo4osr9hks9,0,26.4,36.1,2023-04-09T07:07:27.411Z,2023-04-09T07:07:29Z,4175504087,1,,4175504079,140,82.3,4175504085,213,5.9,4175504083,212,64.0,4175504077,56,Right,4175504081,141,0.0,4175504075,155,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852633,134,5,1,14,55,25yplfulilqz11lp1qbii7sf3,1,15.2,101.6,2023-04-09T07:07:29.510Z,2023-04-09T08:45:32Z,4175504815,56,Back,4175504817,347,,4175504845,233,145,,,,,,,,,,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852459,145,5,1,14,55,86pmsqvfhj3t45uo4osr9hks9,0,84.8,-1.6,2023-04-09T07:07:29.510Z,2023-04-09T07:07:47Z,4175504119,347,,4175504857,233,134,4175504117,56,Right,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852651,135,1,1,15,12,25yplfulilqz11lp1qbii7sf3,0,12.6,100,2023-04-09T07:07:46.471Z,2023-04-09T07:07:48Z,4175504917,140,29.3,4175504915,56,Back,4175504919,141,96.5,4175504913,107,,4175504923,213,6.1,4175504921,212,17.8,,,,,,,6guyyg9xolz10ghf7draajqw9,Park Dae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852693,146,1,1,15,15,86pmsqvfhj3t45uo4osr9hks9,0,57.1,9.7,2023-04-09T07:07:49.346Z,2023-04-09T07:07:54Z,4175505095,213,2.4,4175505089,140,52.5,4175505085,3,,4175505091,141,15.9,4175505093,212,6.4,4175505087,56,Right,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852675,136,44,1,15,16,25yplfulilqz11lp1qbii7sf3,1,43.1,86.8,2023-04-09T07:07:51.241Z,2023-04-09T07:07:55Z,4175505017,285,,4175505015,56,Back,4175505139,233,147,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852695,147,44,1,15,16,86pmsqvfhj3t45uo4osr9hks9,0,56.9,13.2,2023-04-09T07:07:51.242Z,2023-04-09T07:43:50Z,4175505109,286,,4175505107,56,Right,4175505163,233,136,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852685,137,1,1,15,17,25yplfulilqz11lp1qbii7sf3,0,38.7,89.4,2023-04-09T07:07:51.657Z,2023-04-09T07:07:57Z,4175505057,141,86.2,4175505051,3,,4175505059,212,7.8,4175505061,213,6.0,4175505055,140,45.8,4175505053,56,Back,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852721,148,1,1,15,20,86pmsqvfhj3t45uo4osr9hks9,1,45.5,17.9,2023-04-09T07:07:54.386Z,2023-04-09T07:44:08Z,4175505221,212,9.8,4175505219,141,30.6,4175505213,3,,4175505223,213,2.1,4175505215,56,Back,4175505217,140,41.0,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852745,149,1,1,15,21,86pmsqvfhj3t45uo4osr9hks9,1,41,30.6,2023-04-09T07:07:55.731Z,2023-04-09T07:08:00Z,4175505319,213,4.9,4175505313,140,43.5,4175505311,56,Back,4175505317,212,14.3,4175505315,141,10.0,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852761,150,1,1,15,26,86pmsqvfhj3t45uo4osr9hks9,1,43.5,10,2023-04-09T07:08:01.155Z,2023-04-09T07:08:02Z,4175505395,140,46.5,4175505401,213,5.6,4175505393,56,Back,4175505397,141,6.4,4175505399,212,4.0,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852795,151,1,1,15,28,86pmsqvfhj3t45uo4osr9hks9,1,46.5,6.4,2023-04-09T07:08:02.434Z,2023-04-09T07:08:05Z,4175505495,140,14.5,4175505493,56,Back,4175505501,213,2.6,4175505497,141,35.7,4175505499,212,39.1,4175505503,1,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852829,152,1,1,15,31,86pmsqvfhj3t45uo4osr9hks9,1,14.5,36,2023-04-09T07:08:05.427Z,2023-04-09T07:08:10Z,4175505663,141,73.0,4175505659,56,Back,4175505665,212,25.2,4175505661,140,14.6,4175505667,213,1.6,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852847,153,1,1,15,35,86pmsqvfhj3t45uo4osr9hks9,1,25.3,71.8,2023-04-09T07:08:10.195Z,2023-04-09T07:08:13Z,4175505747,56,Back,4175505755,213,5.9,4175505751,141,62.9,4175505749,140,38.7,4175505753,212,15.3,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852851,154,1,1,15,39,86pmsqvfhj3t45uo4osr9hks9,0,37,62.7,2023-04-09T07:08:13.538Z,2023-04-09T07:45:09Z,4175595249,286,,4175595209,213,0.3,4175595207,212,1.4,4175505769,56,Back,4175595243,236,,4175595203,140,38.3,4175595245,233,138,4175595205,141,63.3,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852865,138,74,1,15,39,25yplfulilqz11lp1qbii7sf3,1,62,37.7,2023-04-09T07:08:13.539Z,2023-04-09T08:07:52Z,4175595255,233,154,4175505813,56,Center,4175505815,285,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530871197,438,61,1,15,41,86pmsqvfhj3t45uo4osr9hks9,1,38.5,56.3,2023-04-09T07:08:15.322Z,2023-04-09T07:48:23Z,4175599493,56,Back,,,,,,,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530871239,439,1,1,15,42,86pmsqvfhj3t45uo4osr9hks9,1,38.5,73.8,2023-04-09T07:08:16.322Z,2023-04-09T07:48:24Z,4175602541,212,10.2,4175602535,56,Back,4175602537,140,40.2,4175602543,213,1.4,4175602539,141,88.6,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852933,155,1,1,15,43,86pmsqvfhj3t45uo4osr9hks9,0,56.7,92.6,2023-04-09T07:08:17.410Z,2023-04-09T07:48:40Z,4175506179,56,Left,4175506185,212,4.8,4175506219,236,,4175506183,141,92.6,4175506225,286,,4175506187,213,0,4175506221,233,139,4175506181,140,61.3,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852917,139,74,1,15,43,25yplfulilqz11lp1qbii7sf3,1,42.5,9.4,2023-04-09T07:08:17.411Z,2023-04-09T08:07:52Z,4175506089,56,Back,4175506239,233,155,4175506091,285,,,,,,,,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530852923,140,5,1,15,48,25yplfulilqz11lp1qbii7sf3,0,37.4,-1.5,2023-04-09T07:08:22.328Z,2023-04-09T07:09:18Z,4175506121,347,,4175508825,233,156,4175506119,56,Back,,,,,,,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853017,156,5,1,15,48,86pmsqvfhj3t45uo4osr9hks9,1,62.6,101.5,2023-04-09T07:08:22.328Z,2023-04-09T08:45:32Z,4175506599,56,Left,4175506601,347,,4175508787,233,140,,,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853069,157,1,1,15,54,86pmsqvfhj3t45uo4osr9hks9,1,63.3,100,2023-04-09T07:08:28.618Z,2023-04-09T07:50:06Z,4175506841,56,Left,4175506849,213,3.9,4175607681,189,,4175506847,212,11.3,4175506843,140,55.4,4175506845,141,90.6,4175506839,107,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853073,158,1,1,15,55,86pmsqvfhj3t45uo4osr9hks9,0,55.4,90.6,2023-04-09T07:08:29.731Z,2023-04-09T07:50:22Z,4175506863,140,62.9,4175506869,213,6.0,4175506861,56,Left,4175506867,212,8.3,4175506865,141,86.8,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853023,141,1,1,15,56,25yplfulilqz11lp1qbii7sf3,1,36.3,12.5,2023-04-09T07:08:31.063Z,2023-04-09T07:08:32Z,4175506627,213,0.8,4175506621,140,39.0,4175506625,212,4.1,4175506617,3,,4175506623,141,16.8,4175506619,56,Back,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853025,142,49,1,15,57,25yplfulilqz11lp1qbii7sf3,1,39.6,17.1,2023-04-09T07:08:32.056Z,2023-04-09T07:08:32Z,,,,,,,,,,,,,,,,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853029,143,1,1,15,58,25yplfulilqz11lp1qbii7sf3,1,39.6,17.1,2023-04-09T07:08:32.456Z,2023-04-09T07:08:33Z,4175506645,141,25.8,4175506647,212,7.1,4175506641,56,Back,4175506649,213,2.2,4175506643,140,35.9,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853045,144,1,1,15,58,25yplfulilqz11lp1qbii7sf3,1,35.9,25.8,2023-04-09T07:08:33.208Z,2023-04-09T07:08:35Z,4175506733,56,Back,4175506741,213,4.6,4175506735,140,34.2,4175506739,212,13.7,4175506737,141,5.8,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853081,145,1,1,16,0,25yplfulilqz11lp1qbii7sf3,1,35.3,6.7,2023-04-09T07:08:35.160Z,2023-04-09T07:08:38Z,4175506899,155,,4175506907,212,19.7,4175506901,56,Back,4175506909,213,0.9,4175506905,141,30.0,4175506903,140,46.5,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853083,146,4,1,16,3,25yplfulilqz11lp1qbii7sf3,1,46.4,30.6,2023-04-09T07:08:37.736Z,2023-04-09T07:47:31Z,4175506921,286,,4175506913,13,,4175506915,294,,4175601131,233,159,4175506919,152,,4175506917,56,Back,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853137,159,4,1,16,3,86pmsqvfhj3t45uo4osr9hks9,0,53.6,69.4,2023-04-09T07:08:37.737Z,2023-04-09T07:47:31Z,4175507217,13,,4175507225,285,,4175507223,152,,4175507219,294,,4175601141,233,146,4175507221,56,Center,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853149,147,1,1,16,11,25yplfulilqz11lp1qbii7sf3,1,44.8,22.4,2023-04-09T07:08:45.704Z,2023-04-09T07:51:17Z,4175507265,140,67.9,4175507297,189,,4175507259,5,,4175507263,56,Center,4175507267,141,29.2,4175507271,213,0.2,4175507261,152,,4175507269,212,24.7,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853189,148,1,1,16,13,25yplfulilqz11lp1qbii7sf3,1,68.1,24.8,2023-04-09T07:08:47.431Z,2023-04-09T07:51:31Z,4175507443,213,4.9,4175507437,140,68.9,4175507439,141,15.9,4175507435,56,Right,4175507441,212,6.1,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853197,149,1,1,16,15,25yplfulilqz11lp1qbii7sf3,1,69.5,19.2,2023-04-09T07:08:49.752Z,2023-04-09T07:51:46Z,4175507481,141,7.1,4175507477,56,Right,4175507483,212,10.6,4175507485,213,5.4,4175507479,140,75.9,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853211,150,1,1,16,16,25yplfulilqz11lp1qbii7sf3,0,88.3,7.9,2023-04-09T07:08:50.712Z,2023-04-09T07:08:52Z,4175507565,213,1.5,4175507559,140,90.0,4175507553,2,,4175507567,1,,4175507561,141,56.4,4175507555,155,,4175507557,56,Center,4175507563,212,33.0,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853237,160,12,1,16,19,86pmsqvfhj3t45uo4osr9hks9,1,12.7,35.4,2023-04-09T07:08:54.051Z,2023-04-09T07:08:55Z,4175507691,141,12.0,4175507687,56,Back,4175507701,15,,4175507689,140,14.3,4175507693,212,16.0,4175507695,213,4.8,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853309,161,49,1,16,28,86pmsqvfhj3t45uo4osr9hks9,1,24.3,15.8,2023-04-09T07:09:02.771Z,2023-04-09T07:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853331,162,1,1,16,28,86pmsqvfhj3t45uo4osr9hks9,1,24.3,15.8,2023-04-09T07:09:02.946Z,2023-04-09T07:09:05Z,4175508157,141,26.7,4175508155,140,29.4,4175508161,213,0.9,4175508159,212,9.1,4175508153,56,Back,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853333,163,4,1,16,30,86pmsqvfhj3t45uo4osr9hks9,1,29.1,18.5,2023-04-09T07:09:05.154Z,2023-04-09T07:49:26Z,4175508449,233,151,4175508165,56,Back,4175605993,294,,4175508427,13,,4175508429,152,,4175508167,285,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853369,151,4,1,16,30,25yplfulilqz11lp1qbii7sf3,0,70.9,81.5,2023-04-09T07:09:05.155Z,2023-04-09T07:49:22Z,4175508311,56,Left,4175508461,233,163,4175508313,152,,4175508309,13,,4175605805,294,,4175508317,286,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853519,164,1,1,16,46,86pmsqvfhj3t45uo4osr9hks9,1,30.9,8.8,2023-04-09T07:09:20.563Z,2023-04-09T07:09:22Z,4175508971,140,14.4,4175508969,56,Back,4175508967,152,,4175508977,213,2.3,4175508973,141,36.6,4175508965,5,,4175508975,212,25.6,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853553,165,1,1,16,47,86pmsqvfhj3t45uo4osr9hks9,1,14.4,36.6,2023-04-09T07:09:22.130Z,2023-04-09T07:09:26Z,4175509101,213,1.1,4175509095,141,63.6,4175509089,56,Back,4175509093,140,23.2,4175509099,212,20.6,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853583,166,1,1,16,51,86pmsqvfhj3t45uo4osr9hks9,1,26.2,65.7,2023-04-09T07:09:26.242Z,2023-04-09T07:09:29Z,4175509197,141,93.0,4175509201,213,0.9,4175509199,212,24.1,4175509195,140,40.8,4175509193,56,Back,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853625,167,1,1,16,54,86pmsqvfhj3t45uo4osr9hks9,1,39.5,94.1,2023-04-09T07:09:29.235Z,2023-04-09T07:52:53Z,4175509395,56,Back,4175509401,212,14.7,4175509403,213,3.9,4175509397,140,29.0,4175509399,141,79.9,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853645,168,1,1,16,59,86pmsqvfhj3t45uo4osr9hks9,0,29.5,80.6,2023-04-09T07:09:34.179Z,2023-04-09T07:53:40Z,4175509507,213,6.0,4175509501,141,67.2,4175509509,1,,4175509497,56,Center,4175509499,140,59.3,4175509503,212,32.6,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853663,152,1,1,17,2,25yplfulilqz11lp1qbii7sf3,0,36.8,26.4,2023-04-09T07:09:36.696Z,2023-04-09T07:53:44Z,4175509571,140,37.6,4175618545,233,169,4175509569,56,Back,4175618543,236,,4175509577,213,0.9,4175618507,157,,4175509573,141,28.1,4175618549,286,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,4175509575,212,1.4,4175618509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853689,169,74,1,17,2,86pmsqvfhj3t45uo4osr9hks9,1,61.5,67.6,2023-04-09T07:09:36.697Z,2023-04-09T08:07:53Z,4175509655,56,Center,4175509691,233,152,4175509661,285,,,,,,,,,,,,,,,,,3nicdpsg0eal2r2f4m3oyycb9,M. Ádám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853721,170,1,1,17,6,86pmsqvfhj3t45uo4osr9hks9,1,63.2,86.3,2023-04-09T07:09:41.011Z,2023-04-09T07:09:44Z,4175509817,140,59.4,4175509815,56,Center,4175509819,141,74.5,4175509823,213,4.3,4175509821,212,9.0,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853727,153,45,1,17,9,25yplfulilqz11lp1qbii7sf3,0,41.7,29.2,2023-04-09T07:09:43.890Z,2023-04-09T07:09:46Z,4175509833,285,,4175509831,56,Back,4175509915,233,171,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853735,171,3,1,17,9,86pmsqvfhj3t45uo4osr9hks9,1,58.3,70.8,2023-04-09T07:09:43.890Z,2023-04-09T07:09:46Z,4175509867,56,Center,4175509869,286,,4175509893,233,153,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853737,172,50,1,17,11,86pmsqvfhj3t45uo4osr9hks9,1,63,66.6,2023-04-09T07:09:45.735Z,2023-04-09T07:09:48Z,4175509871,56,Center,4175509955,233,154,4175509873,286,,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853745,154,7,1,17,11,25yplfulilqz11lp1qbii7sf3,0,37,33.4,2023-04-09T07:09:45.736Z,2023-04-09T07:09:47Z,4175509919,56,Back,4175509921,285,,4175509943,233,172,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853757,173,1,1,17,12,86pmsqvfhj3t45uo4osr9hks9,0,65.2,72.7,2023-04-09T07:09:47.124Z,2023-04-09T07:09:47Z,4175509969,213,6.2,4175509963,140,72.7,4175509961,56,Center,4175509967,212,7.9,4175509965,141,71.4,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853793,155,8,1,17,15,25yplfulilqz11lp1qbii7sf3,1,23.6,36.9,2023-04-09T07:09:50.313Z,2023-04-09T07:54:15Z,4175510085,56,Back,,,,,,,,,,,,,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853855,174,1,1,17,16,86pmsqvfhj3t45uo4osr9hks9,1,85.6,86.3,2023-04-09T07:09:51.059Z,2023-04-09T07:09:58Z,4175510363,141,90.0,4175510359,56,Left,4175510365,212,7.2,4175510361,140,79.2,4175510367,213,2.8,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853863,175,50,1,17,23,86pmsqvfhj3t45uo4osr9hks9,1,94.2,90.8,2023-04-09T07:09:57.638Z,2023-04-09T07:09:59Z,4175510381,286,,4175510449,233,156,4175510379,56,Left,,,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853853,156,7,1,17,23,25yplfulilqz11lp1qbii7sf3,1,5.8,9.2,2023-04-09T07:09:57.639Z,2023-04-09T07:09:59Z,4175510355,285,,4175510421,233,175,4175510353,56,Back,,,,,,,,,,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853861,157,49,1,17,24,25yplfulilqz11lp1qbii7sf3,1,5.6,5.5,2023-04-09T07:09:58.344Z,2023-04-09T07:09:58Z,,,,,,,,,,,,,,,,,,,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853913,158,1,1,17,26,25yplfulilqz11lp1qbii7sf3,1,4.1,4.7,2023-04-09T07:10:00.664Z,2023-04-09T07:10:03Z,4175510611,140,12.7,4175510617,213,6.2,4175510613,141,3.5,4175510615,212,9.1,4175510609,56,Back,,,,,,,,,,alx06y7csoazdp3tk47kb3jl5,Jeong Seung-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853915,159,61,1,17,29,25yplfulilqz11lp1qbii7sf3,0,12.7,3.5,2023-04-09T07:10:03.720Z,2023-04-09T07:55:16Z,4175510621,56,Back,,,,,,,,,,,,,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853929,176,49,1,17,30,86pmsqvfhj3t45uo4osr9hks9,1,78.5,94.7,2023-04-09T07:10:05.059Z,2023-04-09T07:10:05Z,,,,,,,,,,,,,,,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853965,177,1,1,17,31,86pmsqvfhj3t45uo4osr9hks9,1,78.5,94.7,2023-04-09T07:10:05.635Z,2023-04-09T07:10:10Z,4175510817,141,74.5,4175510815,140,76.8,4175510813,56,Center,4175510819,212,13.9,4175510821,213,4.6,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530853989,178,1,1,17,35,86pmsqvfhj3t45uo4osr9hks9,1,76.8,74.5,2023-04-09T07:10:09.955Z,2023-04-09T07:10:11Z,4175510865,56,Left,4175510867,140,76.2,4175510871,212,10.8,4175510869,141,90.3,4175510873,213,1.6,,,,,,,,,,4cn12y72opvi21fz6fmd5sc9g,Kang Yun-Gu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
