id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2519005959,4,5,1,0,15,dw7c1rdfrjt0ldijrpj6rzsqa,0,30.5,101.7,2023-03-12T08:54:31.858Z,2023-03-12T08:54:49Z,4091882127,233,8,4091882111,56,Back,4091882113,347,,,,,,,,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519005957,8,5,1,0,15,4oixf5ykhg01zfxpt7gbpn3dq,1,69.5,-1.7,2023-03-12T08:54:31.858Z,2023-03-12T08:54:32Z,4091882109,347,,4091882107,56,Right,4091882115,233,4,,,,,,,,,,,,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519005985,9,1,1,0,20,4oixf5ykhg01zfxpt7gbpn3dq,1,68.6,0,2023-03-12T08:54:36.620Z,2023-03-12T08:58:31Z,4091882221,56,Right,4091882227,212,21.9,4091882235,1,,4091882223,140,88.5,4091882225,141,8.2,4091882219,107,,4091882231,213,0.3,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519005991,10,50,1,0,23,4oixf5ykhg01zfxpt7gbpn3dq,1,87.2,9,2023-03-12T08:54:40.073Z,2023-03-12T08:58:57Z,4091885985,233,5,4091882243,56,Right,4091882245,286,,,,,,,,,,,,,,,,,3mof05i0b0pw2a5otudpl1qms,Shin Sang-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519005997,5,7,1,0,23,dw7c1rdfrjt0ldijrpj6rzsqa,0,12.8,91,2023-03-12T08:54:40.074Z,2023-03-16T14:27:13Z,4091882267,233,10,4100758099,385,,4091882255,56,Back,4091882257,285,,,,,,,,,,,,,,62wip1a134jzsh6ysmrokoxqt,Wanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006003,11,1,1,0,25,4oixf5ykhg01zfxpt7gbpn3dq,0,91.9,6.5,2023-03-12T08:54:41.678Z,2023-03-16T14:27:27Z,4091882285,155,,4100758243,20,,4091882293,212,25.8,4091882281,2,,4091882287,56,Center,4091882289,140,100.0,4100758241,224,,4091882297,213,1.2,3mof05i0b0pw2a5otudpl1qms,Shin Sang-Eun,4091882291,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006023,6,5,1,0,26,dw7c1rdfrjt0ldijrpj6rzsqa,1,-1,67.1,2023-03-12T08:54:42.949Z,2023-03-12T08:54:49Z,4091882353,346,,4091882351,56,Back,4091882363,233,12,,,,,,,,,,,,,,,,62wip1a134jzsh6ysmrokoxqt,Wanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006009,12,5,1,0,26,4oixf5ykhg01zfxpt7gbpn3dq,0,101,32.9,2023-03-12T08:54:42.949Z,2023-03-12T08:54:47Z,4091882313,346,,4091882311,56,Center,4091882375,233,6,,,,,,,,,,,,,,,,3mof05i0b0pw2a5otudpl1qms,Shin Sang-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006115,7,1,1,0,53,dw7c1rdfrjt0ldijrpj6rzsqa,1,4.6,55.8,2023-03-12T08:55:09.764Z,2023-03-12T08:59:30Z,4091882675,213,0.0,4091882673,212,61.6,4091882667,140,63.2,4091882677,1,,4091882671,141,58.2,4091882681,74,,4091882665,56,Center,4091882663,124,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006123,8,44,1,0,57,dw7c1rdfrjt0ldijrpj6rzsqa,1,62.8,64.6,2023-03-12T08:55:14.268Z,2023-03-12T09:00:20Z,4091882713,286,,4091882711,56,Center,4091882727,233,13,,,,,,,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006107,13,44,1,0,57,4oixf5ykhg01zfxpt7gbpn3dq,0,37.2,35.4,2023-03-12T08:55:14.269Z,2023-03-12T08:55:19Z,4091882629,285,,4091882737,233,8,4091882627,56,Back,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006133,9,1,1,0,58,dw7c1rdfrjt0ldijrpj6rzsqa,1,64.8,69.7,2023-03-12T08:55:14.931Z,2023-03-12T09:00:31Z,4091882751,168,,4091882757,141,59.2,4091882761,213,5.2,4091882759,212,8.1,4091882755,140,68.5,4091882753,56,Center,4091882749,3,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519007207,75,1,1,0,59,dw7c1rdfrjt0ldijrpj6rzsqa,0,66.8,59.4,2023-03-12T08:55:15.684Z,2023-03-16T14:28:59Z,4091887809,141,60.2,4091887811,212,1.4,4091887807,140,68.0,4091887805,56,Center,4091887813,213,0.4,4091887803,3,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519007303,67,61,1,1,1,4oixf5ykhg01zfxpt7gbpn3dq,1,26.8,33,2023-03-12T08:55:17.829Z,2023-03-12T09:01:45Z,4091888305,56,Back,,,,,,,,,,,,,,,,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006135,14,1,1,1,2,4oixf5ykhg01zfxpt7gbpn3dq,0,31.2,42.9,2023-03-12T08:55:19.540Z,2023-03-16T14:29:06Z,4091882769,56,Center,4091882777,213,6.2,4091882771,140,61.8,4091882775,212,32.4,4091882773,141,37.1,4091882779,1,,4091882767,157,,,,,a51uwp4qcrr4rodslzst4iok5,Seo Young-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519007419,103,44,1,1,5,dw7c1rdfrjt0ldijrpj6rzsqa,1,45.9,65.7,2023-03-12T08:55:21.707Z,2023-03-12T09:05:43Z,4091889025,285,,4091888913,233,68,4091888907,56,Back,,,,,,,,,,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519007421,68,44,1,1,5,4oixf5ykhg01zfxpt7gbpn3dq,0,54.1,34.3,2023-03-12T08:55:21.708Z,2023-03-12T09:03:43Z,4091889023,286,,4091889021,56,Center,4091889027,233,103,,,,,,,,,,,,,,,,3mof05i0b0pw2a5otudpl1qms,Shin Sang-Eun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006169,10,1,1,1,5,dw7c1rdfrjt0ldijrpj6rzsqa,0,41.8,68.2,2023-03-12T08:55:22.123Z,2023-03-12T09:49:04Z,4091882915,141,66.4,4091882913,140,71.1,4091882919,213,6.2,4091882909,3,,4091882911,56,Center,4091882917,212,30.8,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006153,15,44,1,1,7,4oixf5ykhg01zfxpt7gbpn3dq,1,46.9,33.7,2023-03-12T08:55:23.641Z,2023-03-12T09:05:43Z,4091882849,56,Back,4091882851,285,,4091882967,233,11,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006175,11,44,1,1,7,dw7c1rdfrjt0ldijrpj6rzsqa,0,53.1,66.3,2023-03-12T08:55:23.642Z,2023-03-12T09:03:52Z,4091882935,286,,4091882933,56,Center,4091882949,233,15,,,,,,,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519007723,88,1,1,1,7,4oixf5ykhg01zfxpt7gbpn3dq,0,23.1,27.7,2023-03-12T08:55:23.722Z,2023-03-12T09:49:08Z,4091890499,213,0.7,4091890497,212,7.2,4091890489,3,,4091890493,140,28.3,4091890495,141,34.5,4091890491,56,Back,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006189,12,61,1,1,8,dw7c1rdfrjt0ldijrpj6rzsqa,1,71.1,66.4,2023-03-12T08:55:25.115Z,2023-03-12T09:03:57Z,4091882985,56,Center,,,,,,,,,,,,,,,,,,,,,,ax9f6iiirrjdhdj3cue6ok73d,Zeca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006173,16,49,1,1,9,4oixf5ykhg01zfxpt7gbpn3dq,1,31.3,28.9,2023-03-12T08:55:26.043Z,2023-03-12T08:55:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006201,17,1,1,1,10,4oixf5ykhg01zfxpt7gbpn3dq,1,28.9,26.8,2023-03-12T08:55:27.206Z,2023-03-16T14:32:06Z,4091883057,157,,4091883069,1,,4091883067,213,0.7,4091883061,140,60.5,4091883059,56,Center,4091883063,141,68.8,4091883065,212,43.8,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006203,18,61,1,1,14,4oixf5ykhg01zfxpt7gbpn3dq,0,64.3,68.4,2023-03-12T08:55:30.714Z,2023-03-12T08:55:31Z,4091883077,56,Center,,,,,,,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006211,13,43,1,1,16,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-03-12T08:55:33.357Z,2023-03-12T08:55:39Z,4091883161,144,61,4091883093,56,Back,,,,,,,,,,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006219,14,49,1,1,18,dw7c1rdfrjt0ldijrpj6rzsqa,1,18.4,5.9,2023-03-12T08:55:35.251Z,2023-03-12T08:55:35Z,,,,,,,,,,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006235,15,1,1,1,19,dw7c1rdfrjt0ldijrpj6rzsqa,1,18.4,5.9,2023-03-12T08:55:35.637Z,2023-03-12T08:55:40Z,4091883179,56,Back,4091883187,213,6.3,4091883181,140,31.2,4091883185,212,13.4,4091883183,141,5.6,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006243,16,1,1,1,23,dw7c1rdfrjt0ldijrpj6rzsqa,1,21.5,11.3,2023-03-12T08:55:40.131Z,2023-03-12T09:05:12Z,4091883225,56,Back,4091883231,212,11.8,4091883227,140,13.1,4091883229,141,22.8,4091883233,213,2.4,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006263,17,1,1,1,26,dw7c1rdfrjt0ldijrpj6rzsqa,1,15.9,25.3,2023-03-12T08:55:42.803Z,2023-03-12T09:05:19Z,4091883303,141,89.6,4091883305,212,44.1,4091883299,56,Back,4091883301,140,21.4,4091883307,213,1.4,4091883309,1,,4091883297,196,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006269,18,1,1,1,31,dw7c1rdfrjt0ldijrpj6rzsqa,1,25.4,83.9,2023-03-12T08:55:48.578Z,2023-03-12T08:55:51Z,4091883339,212,9.8,4091883337,141,69.6,4091883341,213,4.6,4091883333,56,Back,4091883335,140,24.4,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006283,19,1,1,1,34,dw7c1rdfrjt0ldijrpj6rzsqa,1,27.2,63.1,2023-03-12T08:55:51.330Z,2023-03-12T08:55:55Z,4091883383,56,Back,4091883385,140,30.6,4091883387,141,23.6,4091883389,212,27.1,4091883391,213,4.8,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006297,20,1,1,1,38,dw7c1rdfrjt0ldijrpj6rzsqa,1,40.4,10.1,2023-03-12T08:55:55.075Z,2023-03-12T09:05:31Z,4091883449,1,,4091883439,56,Right,4091883443,141,14.4,4091883445,212,56.4,4091883441,140,94.0,4091883447,213,0.1,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006303,21,1,1,1,42,dw7c1rdfrjt0ldijrpj6rzsqa,0,98.2,14.7,2023-03-12T08:55:58.978Z,2023-03-12T09:05:43Z,4091883473,213,1.3,4091883471,212,8.8,4091883469,141,27.1,4091883467,140,100.0,4091883465,56,Center,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006293,19,5,1,1,43,4oixf5ykhg01zfxpt7gbpn3dq,1,-1.1,66.6,2023-03-12T08:56:00.074Z,2023-03-12T09:06:07Z,4091883425,346,,4091883423,56,Back,4091883487,233,22,4091891953,361,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006305,22,5,1,1,43,dw7c1rdfrjt0ldijrpj6rzsqa,0,101.1,33.4,2023-03-12T08:56:00.074Z,2023-03-12T09:06:06Z,4091883495,233,19,4091883475,56,Center,4091883477,346,,4091891931,361,,,,,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006399,20,1,1,2,18,4oixf5ykhg01zfxpt7gbpn3dq,1,5.2,62.1,2023-03-12T08:56:35.004Z,2023-03-12T08:56:38Z,4091883881,124,,4091883899,74,,4091883887,140,60.7,4091883889,141,83.6,4091883891,212,60.1,4091883883,56,Left,4091883893,213,0.2,4091883895,1,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006405,21,44,1,2,20,4oixf5ykhg01zfxpt7gbpn3dq,1,62.7,84.4,2023-03-12T08:56:37.474Z,2023-03-12T08:56:38Z,4091883911,56,Left,4091883913,286,,4091883937,233,23,,,,,,,,,,,,,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006407,23,44,1,2,20,dw7c1rdfrjt0ldijrpj6rzsqa,0,37.3,15.6,2023-03-12T08:56:37.475Z,2023-03-12T08:56:39Z,4091883921,285,,4091883941,233,21,4091883919,56,Back,,,,,,,,,,,,,,,,9ir50j29o8lz3mopyvwqhf55,Ha Chang-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006413,22,1,1,2,21,4oixf5ykhg01zfxpt7gbpn3dq,0,60.5,82.3,2023-03-12T08:56:38.302Z,2023-03-12T09:06:36Z,4091883963,212,16.1,4091883965,213,5.4,4091883953,3,,4091883955,168,,4091883961,141,63.4,4091883959,140,69.7,4091883957,56,Center,,,,6i3hjmgdhx9jv5tsk0ugc0b85,Tiago Orobó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006417,24,49,1,2,23,dw7c1rdfrjt0ldijrpj6rzsqa,1,25.3,60.9,2023-03-12T08:56:40.059Z,2023-03-16T14:34:35Z,,,,,,,,,,,,,,,,,,,,,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006421,25,1,1,2,24,dw7c1rdfrjt0ldijrpj6rzsqa,0,27.8,54.2,2023-03-12T08:56:41.507Z,2023-03-12T09:06:39Z,4091884013,212,41.5,4091884005,157,,4091884015,213,0.2,4091884009,140,66.5,4091884011,141,66.4,4091884007,56,Center,4091884017,1,,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006431,24,49,1,2,26,4oixf5ykhg01zfxpt7gbpn3dq,1,35.9,31.8,2023-03-12T08:56:43.102Z,2023-03-12T09:07:03Z,,,,,,,,,,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006429,23,1,1,2,27,4oixf5ykhg01zfxpt7gbpn3dq,1,41.1,40.6,2023-03-12T08:56:44.077Z,2023-03-12T08:56:45Z,4091884047,213,0.7,4091884045,212,8.1,4091884043,141,47.8,4091884041,140,47.2,4091884039,56,Back,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006439,25,1,1,2,28,4oixf5ykhg01zfxpt7gbpn3dq,0,46.8,45.2,2023-03-12T08:56:45.389Z,2023-03-12T09:07:09Z,4091884091,56,Center,4091884095,141,44.3,4091884093,140,64.1,4091884097,212,18.2,4091884099,213,6.2,,,,,,,,,,exzcpmt24cwhugpj3b1oi5pii,Lim Deok-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006449,26,49,1,2,32,dw7c1rdfrjt0ldijrpj6rzsqa,1,30,62.1,2023-03-12T08:56:48.938Z,2023-03-16T14:35:08Z,,,,,,,,,,,,,,,,,,,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006465,27,1,1,2,33,dw7c1rdfrjt0ldijrpj6rzsqa,1,30,62.1,2023-03-12T08:56:50.051Z,2023-03-12T09:07:32Z,4091884183,213,0.7,4091884175,56,Back,4091884179,141,88.1,4091884181,212,26.9,4091884177,140,49.3,,,,,,,,,,d3gfht1nvvyogqkw6pujvchyh,Park Chan-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519006471,28,1,1,2,35,dw7c1rdfrjt0ldijrpj6rzsqa,0,50.1,89.3,2023-03-12T08:56:52.115Z,2023-03-12T08:56:52Z,4091884205,212,19.8,4091884201,140,67.3,4091884203,141,100.0,4091884207,213,0.4,4091884199,56,Left,,,,,,,,,,62wip1a134jzsh6ysmrokoxqt,Wanderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
