id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2542140219,129,44,1,17,42,19auwjswq9camwpb4u14a6tp5,0,50.6,29.8,2023-05-01T07:11:38.679Z,2023-05-01T07:11:40Z,4242503125,286,,4242503091,56,Center,4242503121,233,239,,,,,,,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140227,240,1,1,17,43,25yplfulilqz11lp1qbii7sf3,0,47.2,67,2023-05-01T07:11:39.054Z,2023-05-01T07:11:45Z,4242503151,213,5.3,4242503143,56,Center,4242503145,140,58.4,4242503147,141,40.2,4242503141,3,,4242503149,212,21.7,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140257,130,1,1,17,47,19auwjswq9camwpb4u14a6tp5,1,46.1,45.2,2023-05-01T07:11:43.639Z,2023-05-01T07:11:47Z,4242503315,212,47.4,4242503309,56,Left,4242503313,141,89.9,4242503317,213,0.7,4242503307,155,,4242503319,1,,4242503311,140,80.7,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140259,131,61,1,17,51,19auwjswq9camwpb4u14a6tp5,0,81.5,90.9,2023-05-01T07:11:47.646Z,2023-05-01T07:11:48Z,4242503327,56,Left,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140265,241,12,1,17,52,25yplfulilqz11lp1qbii7sf3,1,19.1,11.7,2023-05-01T07:11:48.310Z,2023-05-01T07:11:49Z,4242503359,56,Back,4242503367,141,0.0,4242503365,140,15.8,4242503371,213,4.3,4242503369,212,9.6,4242503393,167,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140273,132,5,1,17,53,19auwjswq9camwpb4u14a6tp5,1,85.2,101.2,2023-05-01T07:11:49.039Z,2023-05-01T08:35:05Z,4242503407,233,242,4242503397,347,,4242503395,56,Left,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140269,242,5,1,17,53,25yplfulilqz11lp1qbii7sf3,0,14.8,-1.2,2023-05-01T07:11:49.039Z,2023-05-01T07:11:51Z,4242503441,233,132,4242503377,56,Back,4242503379,347,,,,,,,,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140303,133,1,1,17,56,19auwjswq9camwpb4u14a6tp5,1,86.2,100,2023-05-01T07:11:52.358Z,2023-05-01T07:47:14Z,4242503581,140,78.1,4242503577,107,,4242503595,189,,4242503579,56,Left,4242503587,213,3.6,4242503585,212,9.3,4242503583,141,95.4,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140325,134,1,1,18,0,19auwjswq9camwpb4u14a6tp5,1,78.7,74.4,2023-05-01T07:11:56.559Z,2023-05-01T07:11:59Z,4242503701,140,79.7,4242503707,213,4.8,4242503703,141,58.2,4242503705,212,11.1,4242503699,56,Center,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140343,135,1,1,18,2,19auwjswq9camwpb4u14a6tp5,1,74.8,55.1,2023-05-01T07:11:58.926Z,2023-05-05T14:21:15Z,4242503789,56,Center,4242503797,213,1.8,4242503793,141,61.1,4242504227,210,15,4242503795,212,4.2,4242503791,140,73.9,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2542140345,136,15,1,18,4,19auwjswq9camwpb4u14a6tp5,1,75.8,62,2023-05-01T07:12:00.710Z,2023-05-05T14:21:15Z,4242503807,22,,4242504241,102,53.0,4242504279,233,244,4242504245,215,,4242504243,103,3.8,4242504231,20,,4242503811,56,Center,4242504251,146,98.9,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,4242504249,328,,4242504237,55,4242504235,29,,135,4242504253,147,4242503809,18,,50.4,4242504233,76,,,,,,,,,,,,,,,
2542140353,244,10,1,18,4,25yplfulilqz11lp1qbii7sf3,1,2.2,49.1,2023-05-01T07:12:00.810Z,2023-05-05T14:21:19Z,4251697711,376,,4242503851,177,,4242503855,182,,4242503853,180,,4242504309,233,136,4242503857,56,Back,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140349,243,52,1,18,6,25yplfulilqz11lp1qbii7sf3,1,2.2,49.1,2023-05-01T07:12:01.993Z,2023-05-05T14:21:21Z,4251697735,376,,,,,,,,,,,,,,,,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140449,245,1,1,18,24,25yplfulilqz11lp1qbii7sf3,0,9.1,43.3,2023-05-01T07:12:20.717Z,2023-05-01T07:12:24Z,4242504367,56,Left,4242504371,141,100.0,4242504365,199,,4242504375,213,0.7,4242504373,212,63.2,4242504513,189,,4242504369,140,56.3,4242504377,1,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140473,137,5,1,18,25,19auwjswq9camwpb4u14a6tp5,1,40.6,-1.3,2023-05-01T07:12:21.488Z,2023-05-01T07:12:24Z,4242504499,347,,4242504519,233,246,4242504495,56,Back,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140457,246,5,1,18,25,25yplfulilqz11lp1qbii7sf3,0,59.4,101.3,2023-05-01T07:12:21.488Z,2023-05-01T08:35:06Z,4242504525,233,137,4242504413,56,Left,4242504415,347,,,,,,,,,,,,,,,,,d2umkyp9klwwekql2dx7micbt,Yang Hyung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140493,138,1,1,18,28,19auwjswq9camwpb4u14a6tp5,1,37.6,0,2023-05-01T07:12:24.583Z,2023-05-01T07:12:26Z,4242504609,107,,4242504615,141,10.3,4242504613,140,28.9,4242504617,212,12.2,4242504619,213,2.4,4242504611,56,Back,,,,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140505,139,1,1,18,30,19auwjswq9camwpb4u14a6tp5,1,26.4,17.1,2023-05-01T07:12:26.783Z,2023-05-01T07:12:29Z,4242504685,141,60.0,4242504683,140,21.1,4242504689,213,1.8,4242504681,56,Back,4242504687,212,29.7,,,,,,,,,,apa928m4vsbgdb20pvxjwdgix,Kim Jin-Hyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140535,140,1,1,18,33,19auwjswq9camwpb4u14a6tp5,1,22.4,60.8,2023-05-01T07:12:29.502Z,2023-05-01T07:12:33Z,4242504859,56,Back,4242504867,213,0.1,4242504865,212,11.8,4242504863,141,62.0,4242504861,140,33.6,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140545,141,1,1,18,37,19auwjswq9camwpb4u14a6tp5,1,35.3,63.9,2023-05-01T07:12:33.183Z,2023-05-01T07:12:35Z,4242504923,140,34.1,4242504925,141,43.0,4242504927,212,14.3,4242504921,56,Back,4242504929,213,4.6,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140581,142,1,1,18,39,19auwjswq9camwpb4u14a6tp5,1,34,43.3,2023-05-01T07:12:35.726Z,2023-05-01T07:12:40Z,4242505095,140,38.5,4242505101,213,0.9,4242505093,56,Back,4242505099,212,8.0,4242505097,141,52.8,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140597,143,1,1,18,43,19auwjswq9camwpb4u14a6tp5,1,41.3,75.3,2023-05-01T07:12:39.935Z,2023-05-01T07:12:42Z,4242505179,140,59.6,4242505181,141,75.1,4242505183,212,19.2,4242505185,213,6.3,4242505175,56,Center,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140599,144,50,1,18,46,19auwjswq9camwpb4u14a6tp5,1,55.2,72.9,2023-05-01T07:12:42.383Z,2023-05-01T07:12:45Z,4242505189,56,Center,4242505191,286,,4242505281,233,247,,,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140607,247,7,1,18,46,25yplfulilqz11lp1qbii7sf3,1,44.8,27.1,2023-05-01T07:12:42.384Z,2023-05-05T14:22:04Z,4242505271,233,144,4242505233,56,Back,4251698421,384,,4242505235,285,,,,,,,,,,,,,,995zoc64qoswow18edrxm6zth,M. Acosty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140617,248,49,1,18,48,25yplfulilqz11lp1qbii7sf3,1,49.5,36.3,2023-05-01T07:12:44.294Z,2023-05-01T07:12:44Z,,,,,,,,,,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140623,249,1,1,18,48,25yplfulilqz11lp1qbii7sf3,1,49.5,36.3,2023-05-01T07:12:44.437Z,2023-05-01T07:12:46Z,4242505309,141,29.8,4242505313,212,10.2,4242505307,140,58.3,4242505305,56,Center,4242505317,213,5.8,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140631,250,50,1,18,50,25yplfulilqz11lp1qbii7sf3,1,56.1,27,2023-05-01T07:12:46.319Z,2023-05-01T07:12:49Z,4242505447,233,145,4242505345,286,,4242505343,56,Center,,,,,,,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140637,145,7,1,18,50,19auwjswq9camwpb4u14a6tp5,1,43.9,73,2023-05-01T07:12:46.320Z,2023-05-05T14:22:11Z,4242505397,56,Back,4242505399,285,,4251698527,384,,4242505435,233,250,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140643,146,49,1,18,52,19auwjswq9camwpb4u14a6tp5,1,38.2,77.6,2023-05-01T07:12:48.368Z,2023-05-01T07:12:48Z,,,,,,,,,,,,,,,,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140655,147,1,1,18,52,19auwjswq9camwpb4u14a6tp5,1,38.2,77.6,2023-05-01T07:12:48.735Z,2023-05-01T07:12:49Z,4242505477,212,15.4,4242505473,140,52.5,4242505475,141,82.6,4242505471,56,Left,4242505479,213,0.2,,,,,,,,,,deo8agvy9lyt8xppcisqepxx,Lee Yong-Rae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140671,148,1,1,18,53,19auwjswq9camwpb4u14a6tp5,1,52.8,82.3,2023-05-01T07:12:49.775Z,2023-05-01T07:12:52Z,4242505555,56,Center,4242505563,213,6.0,4242505557,140,61.7,4242505561,212,9.8,4242505559,141,77.8,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140673,149,50,1,18,55,19auwjswq9camwpb4u14a6tp5,1,65.4,80.4,2023-05-01T07:12:51.798Z,2023-05-01T07:12:54Z,4242505617,233,251,4242505569,286,,4242505567,56,Left,,,,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140679,251,7,1,18,55,25yplfulilqz11lp1qbii7sf3,1,34.6,19.6,2023-05-01T07:12:51.799Z,2023-05-05T14:22:27Z,4242505599,233,149,4242505583,56,Back,4251698749,384,,4242505585,285,,,,,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140681,252,49,1,18,57,25yplfulilqz11lp1qbii7sf3,1,46.7,18.2,2023-05-01T07:12:53.125Z,2023-05-01T07:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140689,253,1,1,18,57,25yplfulilqz11lp1qbii7sf3,1,49.6,20.1,2023-05-01T07:12:53.550Z,2023-05-01T07:12:54Z,4242505647,140,45.5,4242505653,213,2.2,4242505645,56,Back,4242505649,141,28.2,4242505651,212,7.0,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140699,254,1,1,18,58,25yplfulilqz11lp1qbii7sf3,1,45.5,28.2,2023-05-01T07:12:54.317Z,2023-05-01T07:12:55Z,4242505703,213,1.9,4242505699,141,38.8,4242505697,140,43.2,4242505701,212,7.6,4242505695,56,Back,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140721,255,1,1,18,59,25yplfulilqz11lp1qbii7sf3,1,43.2,38.8,2023-05-01T07:12:55.389Z,2023-05-01T07:12:57Z,4242505817,212,15.7,4242505819,213,2.6,4242505811,56,Back,4242505813,140,30.8,4242505815,141,51.6,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140761,256,1,1,19,1,25yplfulilqz11lp1qbii7sf3,1,31.3,59.6,2023-05-01T07:12:57.454Z,2023-05-01T07:13:03Z,4242506011,213,1.2,4242506005,140,35.4,4242506003,56,Back,4242506009,212,13.6,4242506007,141,78.5,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140785,257,1,1,19,7,25yplfulilqz11lp1qbii7sf3,1,49.1,83.3,2023-05-01T07:13:03.413Z,2023-05-01T07:13:07Z,4242506143,213,6.2,4242506137,140,65.3,4242506139,141,80.5,4242506135,56,Left,4242506141,212,17.1,,,,,,,,,,i60jnxmaywexvys2g0aktdcl,Lee Ki-Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140793,150,45,1,19,11,19auwjswq9camwpb4u14a6tp5,0,35,30.4,2023-05-01T07:13:07.630Z,2023-05-01T07:49:08Z,4242506211,233,258,4242506179,56,Back,4242506181,285,,,,,,,,,,,,,,,,,d585rl5n1lyby0pzclz7ywokq,Lee Jin-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140789,258,3,1,19,11,25yplfulilqz11lp1qbii7sf3,1,65,69.6,2023-05-01T07:13:07.630Z,2023-05-05T14:22:51Z,4242506163,56,Center,4242506203,233,150,4251699147,464,,4242506165,286,,,,,,,,,,,,,,au5mffchdslsu2azzw8v9891x,Yeom Ki-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140795,259,1,1,19,12,25yplfulilqz11lp1qbii7sf3,0,68.1,69.9,2023-05-01T07:13:08.318Z,2023-05-01T07:13:09Z,4242506183,56,Center,4242506185,140,68.4,4242506187,141,56.1,4242506191,213,4.7,4242506189,212,9.4,,,,,,,,,,au5mffchdslsu2azzw8v9891x,Yeom Ki-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140805,151,8,1,19,14,19auwjswq9camwpb4u14a6tp5,1,29.8,55.4,2023-05-01T07:13:10.398Z,2023-05-05T14:23:29Z,4242506267,56,Back,4251699749,385,,,,,,,,,,,,,,,,,,,,k5yu3cqzlq5jybo9eozy89nt,K. Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140835,260,1,1,19,15,25yplfulilqz11lp1qbii7sf3,1,66.8,35.2,2023-05-01T07:13:11.710Z,2023-05-01T07:13:15Z,4242506511,141,10.6,4242506515,213,4.9,4242506509,140,70.6,4242506507,56,Right,4242506513,212,17.2,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140843,261,1,1,19,19,25yplfulilqz11lp1qbii7sf3,1,69.1,9.8,2023-05-01T07:13:15.422Z,2023-05-01T07:13:16Z,4242506551,141,17.4,4242506553,212,6.1,4242506549,140,66.0,4242506555,213,2.1,4242506547,56,Right,,,,,,,,,,amk38ynyldb8oqjvf7gqt02cp,Jang Ho-Ik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140853,262,1,1,19,20,25yplfulilqz11lp1qbii7sf3,1,66,17.4,2023-05-01T07:13:16.213Z,2023-05-01T07:13:17Z,4242506629,56,Center,4242506635,212,11.6,4242506633,141,34.0,4242506637,213,1.3,4242506631,140,68.7,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140863,263,1,1,19,21,25yplfulilqz11lp1qbii7sf3,1,68.8,34.2,2023-05-01T07:13:17.293Z,2023-05-01T07:13:18Z,4242506701,141,30.7,4242506699,140,73.9,4242506705,213,5.9,4242506703,212,5.9,4242506697,56,Center,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140875,264,1,1,19,22,25yplfulilqz11lp1qbii7sf3,0,74.3,30.4,2023-05-01T07:13:18.511Z,2023-05-01T07:13:19Z,4242506791,213,0.8,4242506787,141,43.9,4242506781,155,,4242506789,212,12.7,4242506783,56,Center,4242506785,140,82.7,,,,,,,au5mffchdslsu2azzw8v9891x,Yeom Ki-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140889,152,12,1,19,25,19auwjswq9camwpb4u14a6tp5,1,19.4,50.3,2023-05-01T07:13:21.415Z,2023-05-01T07:49:48Z,4242572423,15,,4242572411,141,51.5,4242572413,212,12.5,4242506871,56,Back,4242572415,213,3.1,4242572409,140,7.5,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140915,153,44,1,19,26,19auwjswq9camwpb4u14a6tp5,1,11.6,54.7,2023-05-01T07:13:22.517Z,2023-05-01T07:13:52Z,4242507039,56,Back,4242507041,285,,4242507145,233,265,,,,,,,,,,,,,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140927,265,44,1,19,26,25yplfulilqz11lp1qbii7sf3,0,88.4,45.3,2023-05-01T07:13:22.518Z,2023-05-01T07:13:26Z,4242507089,286,,4242507087,56,Center,4242507171,233,153,,,,,,,,,,,,,,,,8ukgcvbovadaix0o0nwv1c5p1,An Byong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140933,154,12,1,19,26,19auwjswq9camwpb4u14a6tp5,1,12.3,52.1,2023-05-01T07:13:22.579Z,2023-05-01T07:47:08Z,4242507107,212,3.8,4242507105,141,48.4,4242507103,140,15.0,4242507101,56,Back,4242507115,15,,4242507109,213,5.6,4242509211,233,267,,,,2urtsl9xa0plg4w80nr8z9tuy,Jo Jin-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542140967,155,12,1,19,27,19auwjswq9camwpb4u14a6tp5,1,9.4,41.7,2023-05-01T07:13:23.777Z,2023-05-05T14:24:24Z,4242507387,56,Back,4242507391,141,44.3,4242573271,397,,4242573273,233,267,4242507395,212,2.8,4242507389,140,11.5,4242507397,213,0.7,,,,6lfh7umo99gfk2f23jbg6k3ro,Hwang Jae-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141173,267,74,1,19,27,25yplfulilqz11lp1qbii7sf3,1,90,66,2023-05-01T07:13:23.778Z,2023-05-05T14:24:26Z,4242573263,397,,4242573169,285,,4242573277,233,155,4242509109,56,Center,,,,,,,,,,,,,c75jawwqkzeeuok8x8jp590yc,Lee Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141011,156,1,1,19,31,19auwjswq9camwpb4u14a6tp5,1,31.5,59.7,2023-05-01T07:13:27.696Z,2023-05-05T14:24:27Z,4242507697,212,5.4,4242507701,213,1.4,4242507695,141,67.5,4242507693,140,32.6,4242507691,56,Back,4242507687,3,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141663,161,49,1,19,32,19auwjswq9camwpb4u14a6tp5,1,29,54.5,2023-05-01T07:13:28.688Z,2023-05-05T14:24:31Z,,,,,,,,,,,,,,,,,,,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141679,162,1,1,19,32,19auwjswq9camwpb4u14a6tp5,1,29,54.5,2023-05-01T07:13:28.873Z,2023-05-05T14:24:34Z,4242511077,155,,4242511081,140,37.5,4242511087,213,0.6,4242511079,56,Back,4242511083,141,63.7,4242511085,212,10.9,,,,,,,8ig76mb9fsq6r456o42fnactm,Lucas Barcelos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141015,157,27,1,19,38,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-01T07:13:34.366Z,2023-05-01T07:14:27Z,4242509255,53,2urtsl9xa0plg4w80nr8z9tuy,4242507745,233,266,4242509253,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141003,266,27,1,19,38,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-05-01T07:13:34.366Z,2023-05-01T07:13:37Z,4242507731,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141633,159,28,1,21,18,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-01T07:15:14.566Z,2023-05-01T07:15:20Z,4242510939,233,268,4242510891,55,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141591,268,28,1,21,18,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-05-01T07:15:14.566Z,2023-05-01T07:15:20Z,4242510915,233,159,4242510695,55,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542151163,581,68,1,21,22,25yplfulilqz11lp1qbii7sf3,0,0,0,2023-05-01T07:15:17.942Z,2023-05-05T14:26:20Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141637,160,68,1,21,22,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-01T07:15:17.984Z,2023-05-05T14:26:22Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141693,163,1,1,21,24,19auwjswq9camwpb4u14a6tp5,1,29.2,53.6,2023-05-01T07:15:20.056Z,2023-05-05T14:26:53Z,4242511143,140,51.7,4242511145,141,47.6,4242511147,212,24.0,4242511149,213,6.1,4242511141,56,Center,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542152123,335,1,1,21,25,19auwjswq9camwpb4u14a6tp5,1,54.3,47.8,2023-05-01T07:15:20.942Z,2023-05-05T14:26:56Z,4242570631,141,39.5,4242570629,140,60.2,4242570635,213,5.5,4242570627,56,Center,4242570633,212,8.4,,,,,,,,,,5blgib9feku7hwyfe4qyla85x,Edgar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141723,164,3,1,21,26,19auwjswq9camwpb4u14a6tp5,1,54.6,39.8,2023-05-01T07:15:22.327Z,2023-05-05T14:27:06Z,4251703637,465,,4242511271,286,,4242511465,233,270,4242511269,56,Center,,,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141755,270,45,1,21,26,25yplfulilqz11lp1qbii7sf3,0,45.4,60.2,2023-05-01T07:15:22.327Z,2023-05-05T14:27:05Z,4242511481,233,164,4242511395,285,,4242511393,56,Back,,,,,,,,,,,,,,,,i60jnxmaywexvys2g0aktdcl,Lee Ki-Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542142639,171,43,1,21,26,19auwjswq9camwpb4u14a6tp5,1,0,0,2023-05-01T07:15:22.911Z,2023-05-05T14:26:35Z,4251703049,144,49,,,,,,,,,,,,,,,,,,,,,,50pxsuw6rozz51fqz6phq4r8p,Hong Jeong-Woon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141731,165,3,1,21,29,19auwjswq9camwpb4u14a6tp5,0,78.2,37.6,2023-05-01T07:15:25.479Z,2023-05-05T14:27:42Z,4242511295,286,,4242511293,56,Center,4242571599,233,271,4251704021,465,,4242571667,211,,,,,,,,,,,2zgac47mjf4fife5es00y4h9m,Go Jae-Hyeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542141711,269,43,1,21,29,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-05-01T07:15:25.765Z,2023-05-01T07:46:24Z,4242568879,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
