id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,keyPass,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/17/value,qualifier/14/value
2544928927,1,34,16,0,0,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-05-07T06:19:33.355Z,2023-05-07T06:47:46Z,4257404341,59,"1, 13, 10, 14, 28, 6, 11, 24, 19, 18, 32, 7, 9, 16, 21, 44, 91, 95",4257404337,30,"mz5s4zs3lw1sg7vv68f49iad, i257idor9l103iarq57i4bft, cn2i9dyn71c4atdtk98umnzd, ebsjcibmg7i93yxf4bhmac5w, 5pafczrcdtbxy8rrgxb277emt, 8hrpj0ialzd2mqug3bxpgnvth, bfb2cvnizvh884eh2i2grqqqd, 6mvgvuh0cz5z71uqb23l3q1re, b0miq9jw3eil023jw8uf60lwp, 1grsruf1j0h1cbgnz82fwc8kq, 18yrfugeehiugiqm7ca91xd78, 20ravs7guc7xweayjndidbnu2, 15ato5bntfatzlnc2pdu1yn3e, bplgavkxvjdsqd8j812pgwh2i, e9a5dm1gjizkuot7nnen5cwkp, 7uykeqo2uz07vju7flufnss89, 7v3gbz56454fadpqntuay5l91, x8xgtcv9s7wgrbc6422hu5wq",4257404345,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4257404343,130,2,4257404347,194,8hrpj0ialzd2mqug3bxpgnvth,4257404351,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4257404339,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4257404349,197,4567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544929303,1,34,16,0,0,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-05-07T06:20:51.241Z,2023-05-07T06:37:52Z,4257406581,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4257406567,30,"4d3es8ekeal960uto4qtswf6d, 9u3l89365yah3jn79pix0s67e, b94ir5n74j160z90pshd9q6ll, bcdm1l4nif0y2p25kxhyehyw9, 7rr89ju56rla39nujjabmpq3u, 9tiu7146tyw2qyckn8rsgxjsa, cyt00eh5qk5dkzfshamy992j8, un6pufmg35lihl29pqplevop, cdrs0tqwywl6soqu6p8qhkm50, 594aaw8h28nlm7uz6ib9vczc9, 4ewc486q7lv7jho1t7qviprdh, exzcpmt24cwhugpj3b1oi5pii, xxtw55nr7l92n8dpl6xcnahh, 8hqc7b9bv1u8j6jozhxyokno5, 1x0nab8a4vcrn6t4pwzlz7d1x, 2xf5af3fbjhe7g2cyq48ezf11, 6i3hjmgdhx9jv5tsk0ugc0b85, bkkp2lwwkw18o6y333dx2ut3p",4257406579,197,18491,4257406569,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4257406575,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4257406571,59,"1, 17, 98, 3, 6, 4, 33, 97, 13, 10, 8, 5, 7, 9, 14, 23, 28, 70",4257406577,194,4ewc486q7lv7jho1t7qviprdh,4257406573,130,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939089,2,32,1,0,0,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-05-07T06:52:37.956Z,2023-05-07T06:52:38Z,4257461063,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939087,2,32,1,0,0,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-05-07T06:52:37.956Z,2023-05-07T06:52:38Z,4257461057,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939099,3,1,1,0,0,dxrq5ce9fljcf0vrbrz89rp0k,1,49.9,49.4,2023-05-07T06:52:38.056Z,2023-05-07T06:52:40Z,4257461115,56,Back,4257461117,140,39.5,4257461123,213,2.6,4257461119,141,58.7,4257461125,279,S,4257461121,212,12.6,,,,,,,1grsruf1j0h1cbgnz82fwc8kq,Lee Kun-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939141,4,1,1,0,2,dxrq5ce9fljcf0vrbrz89rp0k,1,39.1,60.5,2023-05-07T06:52:40.449Z,2023-05-07T06:52:48Z,4257461331,213,2.0,4257461329,212,26.7,4257461327,141,96.6,4257461323,56,Back,4257461325,140,29.1,,,,,,,,,,6mvgvuh0cz5z71uqb23l3q1re,Lee Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939155,5,1,1,0,9,dxrq5ce9fljcf0vrbrz89rp0k,1,41.8,93.3,2023-05-07T06:52:47.937Z,2023-05-07T06:52:50Z,4257461417,56,Back,4257461423,212,15.2,4257461419,140,32.7,4257461421,141,76.0,4257461425,213,4.0,,,,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939173,6,1,1,0,12,dxrq5ce9fljcf0vrbrz89rp0k,1,34,73.6,2023-05-07T06:52:50.433Z,2023-05-07T06:52:54Z,4257461519,212,16.2,4257461517,141,87.4,4257461521,213,0.6,4257461513,56,Back,4257461515,140,46.6,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939201,7,1,1,0,16,dxrq5ce9fljcf0vrbrz89rp0k,1,44.6,85.6,2023-05-07T06:52:54.240Z,2023-05-07T06:52:57Z,4257461649,141,96.0,4257461645,56,Left,4257461653,213,0.7,4257461651,212,10.9,4257461647,140,52.5,,,,,,,,,,b0miq9jw3eil023jw8uf60lwp,Ha Seung-Un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939203,8,1,1,0,19,dxrq5ce9fljcf0vrbrz89rp0k,0,52.9,96.5,2023-05-07T06:52:57.425Z,2023-05-07T06:52:58Z,4257461667,140,54.9,4257461671,212,6.3,4257461669,141,87.8,4257461673,213,5.1,4257461665,56,Left,,,,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939209,3,8,1,0,20,4oixf5ykhg01zfxpt7gbpn3dq,1,47.1,26.4,2023-05-07T06:52:58.524Z,2023-05-07T06:52:58Z,4257461691,56,Back,,,,,,,,,,,,,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939227,4,1,1,0,21,4oixf5ykhg01zfxpt7gbpn3dq,1,45.3,9.2,2023-05-07T06:52:59.442Z,2023-05-07T06:55:10Z,4257461795,140,44.5,4257461801,213,1.7,4257461797,141,18.5,4257461793,56,Back,4257461799,212,6.4,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939671,19,1,1,0,22,4oixf5ykhg01zfxpt7gbpn3dq,0,43.4,27.7,2023-05-07T06:53:00.339Z,2023-05-07T06:55:36Z,4257465059,141,29.3,4257465063,213,0.1,4257465055,56,Center,4257465053,155,,4257465057,140,56.1,4257465061,212,13.4,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939231,9,1,1,0,24,dxrq5ce9fljcf0vrbrz89rp0k,1,45.4,80.2,2023-05-07T06:53:02.914Z,2023-05-07T06:53:04Z,4257461823,213,6.3,4257461815,56,Left,4257461819,141,79.9,4257461821,212,14.1,4257461817,140,58.8,,,,,,,,,,6mvgvuh0cz5z71uqb23l3q1re,Lee Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939237,5,43,1,0,25,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-05-07T06:53:03.707Z,2023-05-07T06:55:34Z,4257461841,140,58.7,4257461845,141,23.1,4257462077,155,0,4257461853,213,0.1,4257465199,144,1,4257461839,56,Center,4257461849,212,16.0,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939245,10,1,1,0,26,dxrq5ce9fljcf0vrbrz89rp0k,1,58.9,75.9,2023-05-07T06:53:04.289Z,2023-05-07T06:53:06Z,4257461897,56,Center,4257461903,212,16.9,4257461899,140,56.8,4257461905,213,4.6,4257461901,141,51.2,,,,,,,,,,b0miq9jw3eil023jw8uf60lwp,Ha Seung-Un,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939247,11,3,1,0,28,dxrq5ce9fljcf0vrbrz89rp0k,0,55.6,46.7,2023-05-07T06:53:06.130Z,2023-05-07T06:53:08Z,4257461917,56,Center,4257461919,286,,4257461963,233,6,,,,,,,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939251,6,7,1,0,28,4oixf5ykhg01zfxpt7gbpn3dq,1,44.4,53.3,2023-05-07T06:53:06.131Z,2023-05-07T06:53:08Z,4257461939,56,Back,4257461953,233,11,4257461941,285,,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939253,7,49,1,0,29,4oixf5ykhg01zfxpt7gbpn3dq,1,44.4,61.1,2023-05-07T06:53:07.771Z,2023-05-07T06:53:08Z,,,,,,,,,,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939339,8,50,1,0,32,4oixf5ykhg01zfxpt7gbpn3dq,1,52.8,81.8,2023-05-07T06:53:10.114Z,2023-05-07T06:53:41Z,4257462415,56,Left,4257462703,233,12,4257462419,286,,,,,,,,,,,,,,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939275,12,7,1,0,32,dxrq5ce9fljcf0vrbrz89rp0k,1,47.2,18.2,2023-05-07T06:53:10.115Z,2023-05-07T06:53:40Z,4257462043,56,Back,4257462045,285,,4257462699,233,8,,,,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939277,13,49,1,0,33,dxrq5ce9fljcf0vrbrz89rp0k,1,37.3,21,2023-05-07T06:53:11.761Z,2023-05-07T06:53:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6mvgvuh0cz5z71uqb23l3q1re,Lee Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939295,14,1,1,0,34,dxrq5ce9fljcf0vrbrz89rp0k,1,37.3,21,2023-05-07T06:53:12.449Z,2023-05-07T06:53:15Z,4257462137,56,Back,4257462145,213,4.8,4257462141,141,4.7,4257462143,212,11.2,4257462139,140,38.7,,,,,,,,,,6mvgvuh0cz5z71uqb23l3q1re,Lee Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939313,15,1,1,0,37,dxrq5ce9fljcf0vrbrz89rp0k,1,39,4.4,2023-05-07T06:53:15.057Z,2023-05-07T06:53:18Z,4257462213,213,2.5,4257462211,212,15.9,4257462209,141,18.6,4257462205,56,Back,4257462207,140,27.0,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939329,16,1,1,0,40,dxrq5ce9fljcf0vrbrz89rp0k,1,24.2,26.1,2023-05-07T06:53:18.112Z,2023-05-07T06:53:22Z,4257462339,213,1.7,4257462337,212,25.4,4257462333,140,21.6,4257462331,56,Back,4257462335,141,63.3,,,,,,,,,,5pafczrcdtbxy8rrgxb277emt,A. Calver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939333,17,1,1,0,44,dxrq5ce9fljcf0vrbrz89rp0k,1,24.2,66.9,2023-05-07T06:53:22.865Z,2023-05-07T06:53:27Z,4257462385,56,Back,4257462391,212,28.2,4257462393,213,0.8,4257462389,141,95.9,4257462387,140,43.4,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939335,18,1,1,0,48,dxrq5ce9fljcf0vrbrz89rp0k,0,46.6,95.6,2023-05-07T06:53:26.881Z,2023-05-07T06:53:27Z,4257462405,141,91.2,4257462401,56,Left,4257462409,213,6.2,4257462403,140,72.0,4257462407,212,26.8,4257462399,155,,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939347,9,1,1,0,51,4oixf5ykhg01zfxpt7gbpn3dq,1,31.7,25.3,2023-05-07T06:53:29.258Z,2023-05-07T06:53:31Z,4257462459,212,13.2,4257462455,140,40.2,4257462451,3,,4257462457,141,39.7,4257462453,56,Back,4257462461,213,0.8,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939349,10,49,1,0,53,4oixf5ykhg01zfxpt7gbpn3dq,1,40.2,39.7,2023-05-07T06:53:31.035Z,2023-05-07T06:53:31Z,,,,,,,,,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939351,11,1,1,0,53,4oixf5ykhg01zfxpt7gbpn3dq,1,40.2,39.7,2023-05-07T06:53:31.099Z,2023-05-07T06:53:32Z,4257462471,140,36.6,4257462475,212,5.2,4257462469,56,Back,4257462477,213,3.9,4257462473,141,34.5,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939355,12,1,1,0,53,4oixf5ykhg01zfxpt7gbpn3dq,1,36.6,34.5,2023-05-07T06:53:31.867Z,2023-05-07T06:57:05Z,4257462499,141,77.0,4257462497,140,22.8,4257466987,155,,4257462501,212,32.3,4257462505,1,,4257462503,213,2.0,4257462495,56,Back,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939357,13,1,1,0,55,4oixf5ykhg01zfxpt7gbpn3dq,0,21.9,76.7,2023-05-07T06:53:33.531Z,2023-05-07T06:53:34Z,4257462523,141,74.8,4257462527,213,6.2,4257462529,1,,4257462519,56,Center,4257462521,140,56.4,4257462525,212,36.2,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939363,19,49,1,0,57,dxrq5ce9fljcf0vrbrz89rp0k,1,44.7,21.2,2023-05-07T06:53:35.200Z,2023-05-07T06:53:35Z,,,,,,,,,,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939377,20,1,1,0,57,dxrq5ce9fljcf0vrbrz89rp0k,1,44.7,21.2,2023-05-07T06:53:35.489Z,2023-05-07T06:53:38Z,4257462613,140,36.8,4257462617,212,11.6,4257462611,56,Back,4257462615,141,33.1,4257462619,213,2.4,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939403,21,1,1,1,0,dxrq5ce9fljcf0vrbrz89rp0k,1,34.1,31,2023-05-07T06:53:38.481Z,2023-05-07T06:53:42Z,4257462771,140,43.3,4257462769,56,Back,4257462777,212,19.7,4257462773,141,5.8,4257462779,213,5.2,,,,,,,,,,5pafczrcdtbxy8rrgxb277emt,A. Calver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939429,22,1,1,1,4,dxrq5ce9fljcf0vrbrz89rp0k,1,45,5.3,2023-05-07T06:53:42.578Z,2023-05-07T06:53:48Z,4257462959,140,61.6,4257462965,213,0.5,4257462957,56,Right,4257462961,141,18.0,4257462963,212,19.5,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939431,23,4,1,1,8,dxrq5ce9fljcf0vrbrz89rp0k,1,64.8,33.6,2023-05-07T06:53:46.754Z,2023-05-07T06:53:49Z,4257462973,152,,4257462977,286,,4257462975,265,,4257462971,56,Center,4257462969,13,,4257462995,233,14,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939433,14,4,1,1,8,4oixf5ykhg01zfxpt7gbpn3dq,0,35.2,66.4,2023-05-07T06:53:46.755Z,2023-05-07T06:53:49Z,4257462979,13,,4257462983,152,,4257462987,285,,4257462981,56,Back,4257462985,265,,4257463005,233,23,,,,,,,b94ir5n74j160z90pshd9q6ll,A. Krivotsyuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939603,24,1,1,1,56,dxrq5ce9fljcf0vrbrz89rp0k,0,68.2,24.7,2023-05-07T06:54:34.465Z,2023-05-07T06:54:36Z,4257463977,5,,4257463987,56,Center,4257463983,155,,4257463989,140,89.4,4257463993,212,26.6,4257463991,141,46.0,4257463995,213,0.6,4257463985,152,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939613,15,12,1,2,0,4oixf5ykhg01zfxpt7gbpn3dq,1,10,52.4,2023-05-07T06:54:38.155Z,2023-05-07T06:54:39Z,4257464073,15,,4257464045,141,70.8,4257464041,56,Back,4257464047,212,12.9,4257464043,140,12.9,4257464049,213,1.3,,,,,,,7rr89ju56rla39nujjabmpq3u,Lim Eun-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939627,16,12,1,2,3,4oixf5ykhg01zfxpt7gbpn3dq,1,12.1,71.4,2023-05-07T06:54:41.563Z,2023-05-07T06:54:42Z,4257464105,140,23.0,4257464113,15,,4257464111,213,0.7,4257464109,212,15.2,4257464107,141,86.0,4257464103,56,Back,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939643,17,1,1,2,5,4oixf5ykhg01zfxpt7gbpn3dq,0,19.4,92.3,2023-05-07T06:54:43.092Z,2023-05-07T06:58:49Z,4257464213,213,6.2,4257464211,212,16.3,4257464215,1,,4257464209,141,91.5,4257464205,56,Back,4257464207,140,34.9,4257464203,157,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939647,25,1,1,2,7,dxrq5ce9fljcf0vrbrz89rp0k,1,65.4,9.8,2023-05-07T06:54:45.265Z,2023-05-07T06:54:47Z,4257464229,213,6.0,4257464221,56,Right,4257464225,141,2.8,4257464219,3,,4257464223,140,82.7,4257464227,212,18.8,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939649,26,61,1,2,8,dxrq5ce9fljcf0vrbrz89rp0k,0,82.7,2.8,2023-05-07T06:54:46.817Z,2023-05-07T06:54:47Z,4257464233,56,Right,,,,,,,,,,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939659,18,5,1,2,9,4oixf5ykhg01zfxpt7gbpn3dq,1,18.6,101.2,2023-05-07T06:54:47.537Z,2023-05-07T08:31:02Z,4257464277,233,27,4257464265,56,Back,4257464267,347,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939653,27,5,1,2,9,dxrq5ce9fljcf0vrbrz89rp0k,0,81.4,-1.2,2023-05-07T06:54:47.537Z,2023-05-07T06:54:49Z,4257464245,56,Right,4257464285,233,18,4257464247,347,,,,,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939825,20,1,1,2,46,4oixf5ykhg01zfxpt7gbpn3dq,0,21.1,100,2023-05-07T06:55:24.460Z,2023-05-07T06:55:26Z,4257464965,56,Back,4257464973,213,6.2,4257464971,212,24.0,4257464963,107,,4257464967,140,43.9,4257464975,1,,4257464969,141,98.4,,,,bcdm1l4nif0y2p25kxhyehyw9,Kim Min-Duk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939833,28,1,1,2,48,dxrq5ce9fljcf0vrbrz89rp0k,1,58.7,13.1,2023-05-07T06:55:26.225Z,2023-05-07T06:55:27Z,4257464993,56,Back,4257464997,141,18.9,4257465001,213,3.0,4257464995,140,38.0,4257464991,3,,4257464999,212,22.1,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939837,29,1,1,2,49,dxrq5ce9fljcf0vrbrz89rp0k,0,38,18.9,2023-05-07T06:55:27.665Z,2023-05-07T06:55:28Z,4257465049,213,1.0,4257465047,212,8.0,4257465043,140,42.3,4257465045,141,28.6,4257465041,56,Back,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939857,30,1,1,2,53,dxrq5ce9fljcf0vrbrz89rp0k,1,45.4,15.9,2023-05-07T06:55:31.057Z,2023-05-07T07:00:17Z,4257469341,140,40.3,4257469345,212,7.0,4257469339,56,Back,4257469347,213,3.8,4257469343,141,9.3,,,,,,,,,,6mvgvuh0cz5z71uqb23l3q1re,Lee Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939863,31,49,1,2,54,dxrq5ce9fljcf0vrbrz89rp0k,1,36.8,8,2023-05-07T06:55:32.513Z,2023-05-07T06:55:32Z,,,,,,,,,,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939879,32,1,1,2,54,dxrq5ce9fljcf0vrbrz89rp0k,1,36.8,8,2023-05-07T06:55:32.769Z,2023-05-07T06:55:34Z,4257465205,140,10.5,4257465203,56,Back,4257465207,141,30.4,4257465209,212,31.5,4257465211,213,2.6,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939891,33,1,1,2,56,dxrq5ce9fljcf0vrbrz89rp0k,1,10.8,30.4,2023-05-07T06:55:34.801Z,2023-05-07T06:55:37Z,4257465263,212,25.3,4257465255,155,,4257465261,141,3.8,4257465257,56,Back,4257465265,213,5.5,4257465259,140,27.7,,,,,,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939897,34,1,1,2,59,dxrq5ce9fljcf0vrbrz89rp0k,1,31.3,4.4,2023-05-07T06:55:37.233Z,2023-05-07T06:55:39Z,4257465287,140,36.1,4257465293,213,1.1,4257465289,141,17.4,4257465291,212,10.2,4257465285,56,Back,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939911,35,1,1,3,0,dxrq5ce9fljcf0vrbrz89rp0k,1,34.6,19.8,2023-05-07T06:55:38.930Z,2023-05-07T06:55:42Z,4257465379,56,Back,4257465383,141,43.7,4257465387,213,1.7,4257465381,140,32.6,4257465385,212,16.4,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939929,36,1,1,3,4,dxrq5ce9fljcf0vrbrz89rp0k,1,35.6,46.9,2023-05-07T06:55:42.080Z,2023-05-07T06:55:46Z,4257465455,56,Back,4257465463,213,1.4,4257465457,140,41.0,4257465461,212,26.3,4257465459,141,84.7,,,,,,,,,,6mvgvuh0cz5z71uqb23l3q1re,Lee Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939931,37,1,1,3,8,dxrq5ce9fljcf0vrbrz89rp0k,0,55.2,94.4,2023-05-07T06:55:46.241Z,2023-05-07T06:55:47Z,4257465475,213,6.1,4257465471,141,91.1,4257465467,56,Left,4257465469,140,65.8,4257465473,212,11.4,,,,,,,,,,cn2i9dyn71c4atdtk98umnzd,Kim Han-Gil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939937,21,49,1,3,10,4oixf5ykhg01zfxpt7gbpn3dq,1,39.5,5,2023-05-07T06:55:48.876Z,2023-05-07T06:55:49Z,,,,,,,,,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939949,22,1,1,3,11,4oixf5ykhg01zfxpt7gbpn3dq,0,39.5,5,2023-05-07T06:55:49.100Z,2023-05-07T06:55:51Z,4257465561,213,6.2,4257465553,56,Right,4257465557,141,3.8,4257465559,212,21.5,4257465555,140,60.0,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939953,38,8,1,3,14,dxrq5ce9fljcf0vrbrz89rp0k,1,43,96,2023-05-07T06:55:52.081Z,2023-05-07T06:55:52Z,4257465571,56,Back,,,,,,,,,,,,,,,,,,,,,,6mvgvuh0cz5z71uqb23l3q1re,Lee Kang-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544939959,23,5,1,3,14,4oixf5ykhg01zfxpt7gbpn3dq,1,53.2,-1.4,2023-05-07T06:55:52.684Z,2023-05-07T06:55:53Z,4257465599,233,39,4257465589,56,Right,4257465591,347,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
