id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2534328717,9,1,1,0,17,92h5si20tnxjtg4hj8cs97bpw,1,54,2,2023-04-16T06:31:07.208Z,2023-04-16T06:31:10Z,4194059533,213,3.1,4194059531,212,16.4,4194059527,140,38.4,4194059525,56,Back,4194059529,141,3.2,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328737,10,1,1,0,20,92h5si20tnxjtg4hj8cs97bpw,0,42.3,3.1,2023-04-16T06:31:10.568Z,2023-04-16T06:31:16Z,4194059633,213,0.8,4194059631,212,53.8,4194059635,1,,4194059625,140,78.8,4194059621,155,,4194059629,141,58.7,4194059623,56,Center,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328735,3,43,1,0,23,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-16T06:31:13.487Z,2023-04-16T06:31:49Z,4194060589,144,44,4194059619,285,0,4194059691,233,11,4194059617,56,Back,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328743,11,43,1,0,23,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-16T06:31:13.488Z,2023-04-16T06:31:51Z,4194059679,56,Center,4194059681,286,0,4194060623,144,44,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328739,4,12,1,0,23,25yplfulilqz11lp1qbii7sf3,1,20.5,48.2,2023-04-16T06:31:13.983Z,2023-04-16T06:32:39Z,4194059651,141,51.3,4194059655,212,3.6,4194059659,15,,4194059647,56,Back,4194059657,213,0.6,4194059649,140,23.3,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328749,12,43,1,0,26,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-16T06:31:16.351Z,2023-04-16T06:32:53Z,4194059733,56,Center,4194062241,144,61,,,,,,,,,,,,,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328761,13,1,1,0,28,92h5si20tnxjtg4hj8cs97bpw,1,76.3,72,2023-04-16T06:31:18.584Z,2023-04-16T06:31:19Z,4194059815,140,87.8,4194059821,213,5.7,4194059819,212,14.6,4194059817,141,60.0,4194059813,56,Center,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328763,14,61,1,0,29,92h5si20tnxjtg4hj8cs97bpw,0,90.9,57.4,2023-04-16T06:31:19.848Z,2023-04-16T06:33:18Z,4194059829,56,Center,,,,,,,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328799,5,12,1,0,29,25yplfulilqz11lp1qbii7sf3,1,11.1,52.2,2023-04-16T06:31:19.849Z,2023-04-16T06:33:24Z,4194062923,213,1.7,4194062919,141,84.3,4194062917,140,8.8,4194060059,56,Back,4194062921,212,22.0,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328797,15,1,1,0,37,92h5si20tnxjtg4hj8cs97bpw,1,83.5,4.7,2023-04-16T06:31:27.352Z,2023-04-16T06:31:30Z,4194060029,56,Right,4194060037,213,2.5,4194060031,140,70.4,4194060035,212,17.2,4194060033,141,20.0,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328803,16,1,1,0,39,92h5si20tnxjtg4hj8cs97bpw,0,76.4,16.3,2023-04-16T06:31:29.943Z,2023-04-20T13:27:42Z,4204317429,224,,4194060083,212,22.0,4194060077,56,Center,4194060081,141,45.4,4194060085,213,1.1,4194060075,155,,4204317431,20,,4194060073,2,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,4194060079,140,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328829,6,12,1,0,40,25yplfulilqz11lp1qbii7sf3,1,14,59.6,2023-04-16T06:31:30.798Z,2023-04-16T06:31:38Z,4194060273,212,27.9,4194060267,56,Back,4194060269,140,39.5,4194060271,141,71.1,4194060275,213,0.3,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328817,17,1,1,0,44,92h5si20tnxjtg4hj8cs97bpw,1,57.4,30.1,2023-04-16T06:31:34.504Z,2023-04-20T13:27:49Z,4194060191,140,51.1,4194060195,212,10.8,4194060193,141,42.7,4194060189,56,Center,4194060197,213,2.2,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328827,18,1,1,0,46,92h5si20tnxjtg4hj8cs97bpw,1,50.7,35.7,2023-04-16T06:31:36.200Z,2023-04-16T06:31:38Z,4194060263,213,4.2,4194060257,140,47.0,4194060261,212,7.4,4194060259,141,26.4,4194060255,56,Back,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328837,19,1,1,0,48,92h5si20tnxjtg4hj8cs97bpw,1,52.7,27.1,2023-04-16T06:31:38.343Z,2023-04-16T06:31:40Z,4194060337,140,58.0,4194060339,141,31.6,4194060343,213,0.5,4194060335,56,Center,4194060341,212,6.4,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328849,20,1,1,0,49,92h5si20tnxjtg4hj8cs97bpw,1,57.7,32.8,2023-04-16T06:31:39.960Z,2023-04-16T06:31:41Z,4194060405,56,Back,4194060409,141,9.5,4194060411,212,20.0,4194060407,140,46.0,4194060413,213,4.1,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328855,21,1,1,0,51,92h5si20tnxjtg4hj8cs97bpw,1,45.4,8.2,2023-04-16T06:31:41.512Z,2023-04-16T06:31:43Z,4194060463,56,Back,4194060467,141,23.6,4194060469,212,11.0,4194060471,213,1.3,4194060465,140,48.5,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328863,22,1,1,0,53,92h5si20tnxjtg4hj8cs97bpw,1,51.3,27.9,2023-04-16T06:31:43.672Z,2023-04-16T06:31:48Z,4194060565,1,,4194060561,212,52.5,4194060563,213,1.1,4194060557,140,75.2,4194060555,56,Left,4194060551,155,,4194060553,196,,4194060559,141,95.7,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328873,23,1,1,0,58,92h5si20tnxjtg4hj8cs97bpw,1,72.7,87.1,2023-04-16T06:31:48.696Z,2023-04-16T06:31:51Z,4194060637,212,12.0,4194060633,141,85.9,4194060631,140,61.3,4194060641,213,3.2,4194060629,56,Left,,,,,,,,,,bwzjmefo4k42iieisyas48vdh,Lee Ju-Yong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328895,24,1,1,1,1,92h5si20tnxjtg4hj8cs97bpw,0,56.7,84.7,2023-04-16T06:31:51.367Z,2023-04-16T06:31:54Z,4194060731,213,4.8,4194060727,141,62.7,4194060729,212,15.1,4194060723,56,Center,4194060725,140,58.4,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328897,7,8,1,1,4,25yplfulilqz11lp1qbii7sf3,1,45.5,34.6,2023-04-16T06:31:54.583Z,2023-04-20T13:28:30Z,4194060751,56,Back,4204319229,383,,,,,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328905,25,1,1,1,5,92h5si20tnxjtg4hj8cs97bpw,1,43.9,62,2023-04-16T06:31:56.135Z,2023-04-16T06:31:59Z,4194060823,213,0.4,4194060819,141,77.9,4194060813,3,,4194060821,212,27.7,4194060815,56,Center,4194060817,140,68.2,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328907,26,1,1,1,8,92h5si20tnxjtg4hj8cs97bpw,0,68.5,79,2023-04-16T06:31:59.048Z,2023-04-16T06:32:07Z,4194060849,56,Center,4194060847,3,,4194060857,213,5.4,4194060853,141,74.1,4194060851,140,71.1,4194060855,212,4.3,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328917,8,49,1,1,11,25yplfulilqz11lp1qbii7sf3,1,28.1,31,2023-04-16T06:32:01.199Z,2023-04-16T06:32:01Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328919,9,1,1,1,11,25yplfulilqz11lp1qbii7sf3,0,28.1,31,2023-04-16T06:32:01.204Z,2023-04-20T20:05:27Z,4194060907,141,29.4,4194060911,213,6.0,4194060903,56,Back,4204319651,236,,4194060909,212,4.1,4204806189,233,27,4194060905,140,31.9,4204319653,286,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328923,27,74,1,1,11,92h5si20tnxjtg4hj8cs97bpw,1,71.1,72.6,2023-04-16T06:32:01.205Z,2023-04-20T20:05:27Z,4204319707,285,,4194060947,56,Center,4204806195,233,9,,,,,,,,,,,,,,,,bqhazt8seel1clbtwmgacty50,Ji Sang-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328929,10,1,1,1,13,25yplfulilqz11lp1qbii7sf3,0,20.4,33.9,2023-04-16T06:32:04.063Z,2023-04-16T06:32:07Z,4194061025,157,,4194061037,1,,4194061029,140,70.8,4194061033,212,60.7,4194061027,56,Center,4194061035,213,0.5,4194061031,141,77.5,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328943,28,49,1,1,20,92h5si20tnxjtg4hj8cs97bpw,1,20.7,9.8,2023-04-16T06:32:10.696Z,2023-04-16T06:32:44Z,,,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328955,29,1,1,1,20,92h5si20tnxjtg4hj8cs97bpw,1,20.7,9.8,2023-04-16T06:32:10.935Z,2023-04-16T06:32:43Z,4194061195,213,6.1,4194061189,140,42.4,4194061191,141,5.3,4194061187,56,Back,4194061193,212,23.0,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328963,30,1,1,1,23,92h5si20tnxjtg4hj8cs97bpw,1,45.6,4,2023-04-16T06:32:13.463Z,2023-04-16T06:32:15Z,4194061249,56,Back,4194061257,213,2.4,4194061253,141,15.8,4194061251,140,36.7,4194061255,212,12.3,,,,,,,,,,7ts0uh7r3qczq6qfwzjy8phhx,Ahn Hyun-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328981,31,1,1,1,24,92h5si20tnxjtg4hj8cs97bpw,1,36.7,17.9,2023-04-16T06:32:15.080Z,2023-04-16T06:32:19Z,4194061371,140,44.5,4194061375,212,11.9,4194061373,141,30.6,4194061367,56,Back,4194061377,213,0.8,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534328997,32,1,1,1,28,92h5si20tnxjtg4hj8cs97bpw,1,41.9,18.2,2023-04-16T06:32:19.048Z,2023-04-16T06:32:23Z,4194061485,140,35.3,4194061483,56,Back,4194061489,212,7.5,4194061493,213,2.7,4194061487,141,22.5,,,,,,,,,,68axkq2o9fe65ew80jtj0xxp1,Lee Chang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329033,33,1,1,1,33,92h5si20tnxjtg4hj8cs97bpw,1,30.3,24.2,2023-04-16T06:32:23.544Z,2023-04-20T13:29:11Z,4194061737,141,76.1,4194061741,213,1.7,4194061735,140,26.4,4194061743,1,,4194061733,56,Back,4194061739,212,35.5,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329035,34,1,1,1,42,92h5si20tnxjtg4hj8cs97bpw,0,65.1,91.4,2023-04-16T06:32:32.663Z,2023-04-16T06:32:33Z,4194061761,140,72.7,4194061765,212,16.2,4194061767,213,5.2,4194061759,56,Center,4194061763,141,70.6,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329037,11,8,1,1,43,25yplfulilqz11lp1qbii7sf3,1,28.6,41.9,2023-04-16T06:32:33.696Z,2023-04-20T13:29:20Z,4204321481,384,,4194061769,56,Back,,,,,,,,,,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329039,12,49,1,1,44,25yplfulilqz11lp1qbii7sf3,1,30.5,40.4,2023-04-16T06:32:34.673Z,2023-04-16T06:32:34Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329043,13,1,1,1,44,25yplfulilqz11lp1qbii7sf3,0,30.5,40.4,2023-04-16T06:32:34.675Z,2023-04-16T06:32:36Z,4194061809,141,43.4,4194061869,233,35,4194061805,56,Back,4194061813,213,0.5,4194061807,140,33.8,4194061867,236,,4194061811,212,4.0,4194061873,286,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329049,35,74,1,1,44,92h5si20tnxjtg4hj8cs97bpw,1,70.2,71.2,2023-04-16T06:32:34.676Z,2023-04-16T07:31:12Z,4194061847,56,Center,4194061849,285,,4194061891,233,13,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534330003,61,61,1,1,45,25yplfulilqz11lp1qbii7sf3,1,28.1,43.5,2023-04-16T06:32:35.688Z,2023-04-20T13:29:50Z,4194068879,56,Back,,,,,,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536278371,820,49,1,1,46,92h5si20tnxjtg4hj8cs97bpw,1,70.9,55.3,2023-04-16T06:32:36.239Z,2023-04-20T13:29:48Z,,,,,,,,,,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329067,36,4,1,1,48,92h5si20tnxjtg4hj8cs97bpw,1,73.8,68.2,2023-04-16T06:32:38.720Z,2023-04-16T06:32:40Z,4194061953,13,,4194061955,56,Center,4194061957,152,,4194061963,265,,4194061983,233,14,4194061965,286,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329065,14,4,1,1,48,25yplfulilqz11lp1qbii7sf3,0,26.2,31.8,2023-04-16T06:32:38.721Z,2023-04-16T06:32:40Z,4194061947,285,,4194061943,152,,4194061939,13,,4194061945,265,,4194061941,56,Back,4194061995,233,36,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534329147,15,43,1,2,19,25yplfulilqz11lp1qbii7sf3,1,0,0,2023-04-16T06:33:09.787Z,2023-04-20T13:31:25Z,4204325781,144,40,4194062555,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",4194062559,130,2,4194062553,30,"d2umkyp9klwwekql2dx7micbt, alx06y7csoazdp3tk47kb3jl5, i60jnxmaywexvys2g0aktdcl, d2xhf1invyzqlm3wpwvrpp711, 9jp7o16vx4iaojb3i91uc8639, 4z3rcjk4s1tco4fkowyge47p, 5nhh9rvjynw8xs1sxw8p2qot0, 634xb3u0uv1nk1t7x5f9ktq09, 7rwv2m8660qffrhluftyhgno5, 5mj7o6o20uaotwt25hcs3fjrp, e9n01rtm2n7xxhso2m52y3e8l, 8ukgcvbovadaix0o0nwv1c5p1, 67va6sybfq7482lu7qbtw8fkl, au5mffchdslsu2azzw8v9891x, c75jawwqkzeeuok8x8jp590yc, cbfinej378y6fzu14gf06e4us, 6guyyg9xolz10ghf7draajqw9, az865nb20rq7o9np5ybcujpjo",4194062561,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4194062557,59,"21, 10, 23, 16, 15, 4, 32, 97, 44, 13, 17, 9, 12, 26, 29, 31, 33, 88",4194062563,194,i60jnxmaywexvys2g0aktdcl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
