id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value
2527387179,202,1,1,21,1,dw7c1rdfrjt0ldijrpj6rzsqa,0,36.4,28,2023-04-02T11:46:30.283Z,2023-04-02T12:22:50Z,4157103741,213,0.8,4157103735,140,44.1,4157103739,212,11.1,4157103737,141,39.2,4157103733,56,Back,,,,,,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527387259,167,8,1,21,3,cc7oug4s891gcp1r4mh00rw7x,1,52.9,57.6,2023-04-02T11:46:31.685Z,2023-04-02T11:47:08Z,4157104175,56,Center,,,,,,,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527387277,168,49,1,21,4,cc7oug4s891gcp1r4mh00rw7x,1,77.7,51.9,2023-04-02T11:46:33.435Z,2023-04-02T11:47:09Z,,,,,,,,,,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527387343,169,1,1,21,6,cc7oug4s891gcp1r4mh00rw7x,1,78.1,50.7,2023-04-02T11:46:34.707Z,2023-04-02T11:47:13Z,4157104571,56,Right,4157104579,213,5.4,4157104577,212,31.7,4157104573,140,97.6,4157104575,141,15.1,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527387451,170,1,1,21,9,cc7oug4s891gcp1r4mh00rw7x,1,98.9,17,2023-04-02T11:46:37.794Z,2023-04-02T11:48:04Z,4157107671,154,,4157107669,210,13,4157105159,2,,4157105171,213,1.8,4157105161,155,,4157105165,140,91.7,4157105163,56,Center,4157105167,141,57.0,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,1,4157105169,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,
2527387461,171,13,1,21,11,cc7oug4s891gcp1r4mh00rw7x,1,91.9,56.6,2023-04-02T11:46:39.995Z,2023-04-02T11:48:04Z,4157107735,102,59.2,4157107749,230,98.0,4157107741,103,2.8,4157105225,17,,4157105227,56,Center,4157105221,22,,4157105635,328,,4157107725,29,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,4157105631,15,,4157107729,55,4157107727,154,4157107723,83,,4157107751,231,,,,,,,170,,,,,,,,,52.0
2527387469,172,5,1,21,14,cc7oug4s891gcp1r4mh00rw7x,0,101.1,59.4,2023-04-02T11:46:42.700Z,2023-04-02T12:38:06Z,4157105271,346,,4157105391,233,203,4157105269,56,Center,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527387473,203,5,1,21,14,dw7c1rdfrjt0ldijrpj6rzsqa,1,-1.1,40.6,2023-04-02T11:46:42.700Z,2023-04-02T11:46:43Z,4157105327,233,172,4157105291,56,Back,4157105293,346,,,,,,,,,,,,,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389279,205,1,1,22,36,dw7c1rdfrjt0ldijrpj6rzsqa,1,4.5,40.3,2023-04-02T11:48:04.571Z,2023-04-02T11:48:19Z,4157114131,237,,4157114111,124,,4157114121,141,36.1,4157114127,213,6.2,4157114115,56,Back,4157114117,140,32.2,4157114125,212,29.2,4157115427,189,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389291,206,1,1,22,37,dw7c1rdfrjt0ldijrpj6rzsqa,0,32.2,36.1,2023-04-02T11:48:06.107Z,2023-04-02T11:48:06Z,4157114169,56,Back,4157114167,155,,4157114175,212,32.0,4157114177,213,1.3,4157114173,141,81.4,4157114171,140,40.4,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389303,174,8,1,22,38,cc7oug4s891gcp1r4mh00rw7x,1,56.1,19.8,2023-04-02T11:48:06.980Z,2023-04-02T11:48:07Z,4157114219,56,Right,,,,,,,,,,,,,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389309,175,49,1,22,39,cc7oug4s891gcp1r4mh00rw7x,1,64.4,21.3,2023-04-02T11:48:07.843Z,2023-04-02T11:48:07Z,,,,,,,,,,,,,,,,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389347,176,1,1,22,39,cc7oug4s891gcp1r4mh00rw7x,1,64.4,21.3,2023-04-02T11:48:08.051Z,2023-04-02T11:48:09Z,4157114391,213,1.1,4157114385,140,73.3,4157114383,56,Center,4157114389,212,20.1,4157114387,141,47.5,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389435,178,61,1,22,40,cc7oug4s891gcp1r4mh00rw7x,0,73.5,44,2023-04-02T11:48:09.355Z,2023-04-02T11:48:13Z,4157114793,56,Center,,,,,,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389385,177,43,1,22,41,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-04-02T11:48:10.164Z,2023-04-02T11:48:15Z,4157114559,56,Center,4157115161,144,8,,,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389459,207,49,1,22,44,dw7c1rdfrjt0ldijrpj6rzsqa,1,29.9,51.5,2023-04-02T11:48:13.387Z,2023-04-02T11:48:13Z,,,,,,,,,,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389475,208,61,1,22,45,dw7c1rdfrjt0ldijrpj6rzsqa,1,29.9,51.5,2023-04-02T11:48:13.862Z,2023-04-02T11:48:14Z,4157114967,56,Back,,,,,,,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389523,209,1,1,22,46,dw7c1rdfrjt0ldijrpj6rzsqa,0,30.9,59.9,2023-04-02T11:48:14.779Z,2023-04-02T11:48:15Z,4157115141,140,36.3,4157115137,56,Back,4157115145,141,49.3,4157115149,213,5.4,4157115147,212,9.2,,,,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527437295,375,8,1,22,48,cc7oug4s891gcp1r4mh00rw7x,1,41.1,66.1,2023-04-02T11:48:16.570Z,2023-04-02T12:25:00Z,4157354805,56,Back,,,,,,,,,,,,,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389587,179,49,1,22,50,cc7oug4s891gcp1r4mh00rw7x,1,69.7,40.3,2023-04-02T11:48:18.754Z,2023-04-02T12:24:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389707,180,1,1,22,50,cc7oug4s891gcp1r4mh00rw7x,1,69.7,40.1,2023-04-02T11:48:18.995Z,2023-04-02T12:24:35Z,4157115903,140,74.6,4157115907,212,19.5,4157115909,213,5.0,4157115905,141,12.5,4157115901,56,Right,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389757,181,1,1,22,54,cc7oug4s891gcp1r4mh00rw7x,1,71.1,17.6,2023-04-02T11:48:23.523Z,2023-04-02T11:48:25Z,4157116111,213,2.7,4157116109,212,15.0,4157116103,56,Center,4157116107,141,26.2,4157116105,140,57.9,,,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389801,182,1,1,22,56,cc7oug4s891gcp1r4mh00rw7x,1,57.6,27.9,2023-04-02T11:48:25.555Z,2023-04-02T11:48:27Z,4157116285,141,55.1,4157116287,212,19.4,4157116283,140,52.0,4157116289,213,1.9,4157116281,56,Center,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389879,183,1,1,22,59,cc7oug4s891gcp1r4mh00rw7x,1,52,55.1,2023-04-02T11:48:27.747Z,2023-04-02T11:48:30Z,4157116687,56,Center,4157116689,140,65.3,4157116691,141,63.3,4157116693,212,15.0,4157116695,213,0.4,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389915,184,3,1,23,2,cc7oug4s891gcp1r4mh00rw7x,1,67.6,56.4,2023-04-02T11:48:30.571Z,2023-04-02T11:48:32Z,4157116915,233,210,4157116875,286,,4157116873,56,Center,,,,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389869,210,45,1,23,2,dw7c1rdfrjt0ldijrpj6rzsqa,0,32.4,43.6,2023-04-02T11:48:30.571Z,2023-04-02T11:48:33Z,4157116633,285,,4157116629,56,Back,4157116993,233,184,,,,,,,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527389967,185,1,1,23,3,cc7oug4s891gcp1r4mh00rw7x,0,71.1,49.6,2023-04-02T11:48:32.147Z,2023-04-02T11:48:34Z,4157117171,141,31.0,4157117173,212,12.7,4157117175,213,4.8,4157117163,56,Center,4157117167,140,72.2,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390009,211,49,1,23,7,dw7c1rdfrjt0ldijrpj6rzsqa,1,26.7,73.5,2023-04-02T11:48:36.475Z,2023-04-02T11:48:36Z,,,,,,,,,,,,,,,,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390083,212,1,1,23,9,dw7c1rdfrjt0ldijrpj6rzsqa,0,27.9,81.5,2023-04-02T11:48:38.283Z,2023-04-02T11:48:38Z,4157117661,56,Back,4157117663,140,31.8,4157117669,213,5.2,4157117667,212,8.6,4157117665,141,70.3,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390111,186,49,1,23,11,cc7oug4s891gcp1r4mh00rw7x,1,72.1,30.7,2023-04-02T11:48:40.227Z,2023-04-02T11:48:40Z,,,,,,,,,,,,,,,,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390259,187,1,1,23,13,cc7oug4s891gcp1r4mh00rw7x,1,85.3,24.1,2023-04-02T11:48:41.780Z,2023-04-02T11:48:47Z,4157118493,213,5.1,4157118483,140,91.2,4157118489,212,14.8,4157118485,141,4.3,4157118481,56,Right,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390273,188,61,1,23,18,cc7oug4s891gcp1r4mh00rw7x,1,91.4,3.1,2023-04-02T11:48:46.969Z,2023-04-02T11:48:47Z,4157118595,238,,4157118547,56,Right,,,,,,,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390317,189,5,1,23,20,cc7oug4s891gcp1r4mh00rw7x,0,90.4,-1.4,2023-04-02T11:48:48.587Z,2023-04-02T12:38:06Z,4157118811,233,213,4157118775,56,Right,4157118777,347,,,,,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390311,213,5,1,23,20,dw7c1rdfrjt0ldijrpj6rzsqa,1,9.6,101.4,2023-04-02T11:48:48.587Z,2023-04-02T11:48:49Z,4157118751,347,,4157118749,56,Back,4157118797,233,189,,,,,,,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390991,214,1,1,23,43,dw7c1rdfrjt0ldijrpj6rzsqa,1,9.8,100,2023-04-02T11:49:11.739Z,2023-04-02T11:49:49Z,4157121961,140,11.0,4157124739,189,,4157121965,212,11.3,4157121967,213,4.8,4157121963,141,85.1,4157121955,107,,4157121957,56,Back,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527390997,215,61,1,23,51,dw7c1rdfrjt0ldijrpj6rzsqa,1,10.9,85.1,2023-04-02T11:49:19.803Z,2023-04-02T12:26:38Z,4157122023,238,,4157122087,189,,4157121999,56,Back,,,,,,,,,,,,,,,,6zk7quf12qk6pvyiv68zt1kb8,Cho Jae-Hun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391121,190,49,1,23,56,cc7oug4s891gcp1r4mh00rw7x,1,27.8,42.5,2023-04-02T11:49:24.899Z,2023-04-02T11:49:26Z,,,,,,,,,,,,,,,,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391171,191,1,1,23,57,cc7oug4s891gcp1r4mh00rw7x,1,27.8,42.5,2023-04-02T11:49:26.194Z,2023-04-02T11:49:38Z,4157122711,213,5.2,4157122705,140,38.0,4157122703,56,Back,4157122709,212,24.9,4157122707,141,9.5,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391281,192,1,1,24,1,cc7oug4s891gcp1r4mh00rw7x,1,45.3,8,2023-04-02T11:49:29.859Z,2023-04-02T11:49:32Z,4157123255,212,32.8,4157123259,1,,4157123253,141,37.9,4157123257,213,0.7,4157123247,155,,4157123249,56,Center,4157123251,140,69.8,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391309,193,1,1,24,4,cc7oug4s891gcp1r4mh00rw7x,0,70.2,36.7,2023-04-02T11:49:32.626Z,2023-04-02T11:49:34Z,4157123389,168,,4157123387,3,,4157123391,56,Center,4157123399,213,0.9,4157123393,140,81.3,4157123397,212,19.9,4157123395,141,60.5,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391345,217,49,1,24,5,dw7c1rdfrjt0ldijrpj6rzsqa,1,21.8,35.9,2023-04-02T11:49:33.915Z,2023-04-02T12:27:21Z,,,,,,,,,,,,,,,,,,,,,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391339,216,1,1,24,5,dw7c1rdfrjt0ldijrpj6rzsqa,1,21.8,38.6,2023-04-02T11:49:34.235Z,2023-04-02T11:49:36Z,4157123571,56,Back,4157123577,212,13.6,4157123573,140,9.1,4157123579,213,2.9,4157123575,141,42.8,4157123569,3,,,,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391571,218,1,1,24,15,dw7c1rdfrjt0ldijrpj6rzsqa,1,9.4,41.5,2023-04-02T11:49:43.659Z,2023-04-02T11:49:48Z,4157124689,56,Back,4157124695,212,30.0,4157124693,141,15.8,4157124697,213,5.7,4157124691,140,32.6,,,,,,,,,,7wca6eqs9p0yfnopg1vuf9mg9,Hwang In-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391679,219,1,1,24,23,dw7c1rdfrjt0ldijrpj6rzsqa,0,46,4.7,2023-04-02T11:49:52.043Z,2023-04-02T11:49:54Z,4157125199,213,0.8,4157125193,140,67.9,4157125197,212,33.8,4157125195,141,41.2,4157125191,56,Center,4157125201,1,,4157125189,155,,,,,2f0xad1wghxbjm4rgashsqw2d,Shin Kwang-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391697,194,1,1,24,25,cc7oug4s891gcp1r4mh00rw7x,0,30.2,63.4,2023-04-02T11:49:54.418Z,2023-04-02T11:49:55Z,4157125321,56,Back,4157125323,140,44.6,4157125329,213,5.9,4157125327,212,16.0,4157125319,3,,4157125325,141,55.5,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391743,220,1,1,24,27,dw7c1rdfrjt0ldijrpj6rzsqa,1,53.6,43.1,2023-04-02T11:49:56.539Z,2023-04-02T11:49:57Z,4157125539,3,,4157125549,212,13.6,4157125543,140,64.6,4157125545,141,32.5,4157125553,213,5.7,4157125541,56,Center,,,,,,,ajg3l6aivz51lhfsc7cick3x1,Oberdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391757,221,1,1,24,29,dw7c1rdfrjt0ldijrpj6rzsqa,0,64.6,32.5,2023-04-02T11:49:57.595Z,2023-04-02T12:28:20Z,4157125611,140,68.4,4157125615,212,7.9,4157125617,213,1.0,4157125609,56,Center,4157125613,141,42.5,,,,,,,,,,1a17k8bd71gd0ma9s82tu8lih,Lee Seung-Mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391765,195,8,1,24,29,cc7oug4s891gcp1r4mh00rw7x,1,31.1,45.2,2023-04-02T11:49:58.564Z,2023-04-02T11:49:58Z,4157125665,56,Back,,,,,,,,,,,,,,,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527441651,376,1,1,24,30,cc7oug4s891gcp1r4mh00rw7x,0,41.6,65.8,2023-04-02T11:49:58.570Z,2023-04-02T12:29:12Z,4157378101,140,55.1,4157379953,168,,4157378099,56,Center,4157378105,212,14.6,4157378107,213,0.2,4157378103,141,71.1,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391851,222,1,1,24,32,dw7c1rdfrjt0ldijrpj6rzsqa,1,62.8,43.6,2023-04-02T11:50:00.859Z,2023-04-02T11:50:03Z,4157126103,141,83.5,4157126107,213,1.5,4157126105,212,27.2,4157126099,56,Left,4157126101,140,64.8,,,,,,,,,,9nd45rqvcb13poit54el416uh,Kim Jong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391951,223,1,1,24,36,dw7c1rdfrjt0ldijrpj6rzsqa,0,69,80.6,2023-04-02T11:50:05.051Z,2023-04-02T12:29:26Z,4157126541,212,31.3,4157126535,56,Center,4157126539,141,48.7,4157126533,155,,4157126537,140,90.5,4157381163,2,,4157126543,213,5.5,,,,66yiyba5pr0e94lgjt1l3edw5,Sim Sang-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391927,196,44,1,24,38,cc7oug4s891gcp1r4mh00rw7x,1,10.3,48.3,2023-04-02T11:50:06.899Z,2023-04-02T11:50:09Z,4157126711,233,224,4157126431,56,Back,4157126433,285,,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391965,224,44,1,24,38,dw7c1rdfrjt0ldijrpj6rzsqa,0,89.7,51.7,2023-04-02T11:50:06.900Z,2023-04-02T11:50:09Z,4157126601,286,,4157126599,56,Center,4157126759,233,196,,,,,,,,,,,,,,,,bnuywmddfhmgf37fm8m53e73e,Goh Young-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527391959,197,12,1,24,38,cc7oug4s891gcp1r4mh00rw7x,1,11.1,45.7,2023-04-02T11:50:06.994Z,2023-04-02T11:50:08Z,4157126581,56,Back,4157126587,212,21.5,4157126589,213,6.0,4157126583,140,30.8,4157126585,141,36.9,4157126627,15,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392015,198,1,1,24,40,cc7oug4s891gcp1r4mh00rw7x,1,30.8,36.9,2023-04-02T11:50:08.802Z,2023-04-02T11:50:10Z,4157126853,3,,4157126859,56,Back,4157126861,140,35.8,4157126865,212,8.3,4157126867,213,0.9,4157126863,141,46.4,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392021,199,44,1,24,41,cc7oug4s891gcp1r4mh00rw7x,1,38.5,50.9,2023-04-02T11:50:10.306Z,2023-04-02T11:50:12Z,4157126881,56,Back,4157126883,285,,4157127047,233,225,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392053,225,44,1,24,41,dw7c1rdfrjt0ldijrpj6rzsqa,0,61.5,49.1,2023-04-02T11:50:10.307Z,2023-04-02T11:50:12Z,4157127075,233,199,4157126995,286,,4157126993,56,Center,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392039,200,1,1,24,41,cc7oug4s891gcp1r4mh00rw7x,0,38.2,41.7,2023-04-02T11:50:10.434Z,2023-04-02T12:30:10Z,4157126951,140,37.3,4157126949,56,Back,4157126947,3,,4157126955,212,1.2,4157126953,141,40.6,4157126957,213,3.8,4157384525,168,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527443233,472,61,1,24,42,dw7c1rdfrjt0ldijrpj6rzsqa,1,25.6,74.7,2023-04-02T11:50:10.570Z,2023-04-02T12:30:44Z,4157387057,56,Back,,,,,,,,,,,,,,,,,,,,,,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392045,201,49,1,24,42,cc7oug4s891gcp1r4mh00rw7x,1,41.8,58.1,2023-04-02T11:50:11.555Z,2023-04-02T11:50:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392093,202,1,1,24,43,cc7oug4s891gcp1r4mh00rw7x,1,41.8,58.1,2023-04-02T11:50:11.650Z,2023-04-02T11:50:13Z,4157127177,56,Back,4157127179,140,38.2,4157127183,212,3.8,4157127185,213,3.1,4157127181,141,58.4,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392179,203,1,1,24,45,cc7oug4s891gcp1r4mh00rw7x,1,45.3,65.4,2023-04-02T11:50:13.746Z,2023-04-02T11:50:18Z,4157127635,56,Left,4157127641,212,23.8,4157127637,140,65.2,4157127639,141,82.1,4157127643,213,0.5,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392205,204,1,1,24,50,cc7oug4s891gcp1r4mh00rw7x,1,75.4,87.4,2023-04-02T11:50:18.674Z,2023-04-02T11:50:38Z,4157127811,141,77.3,4157127807,56,Center,4157127809,140,74.8,4157127813,212,6.9,4157127815,213,4.6,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392211,205,61,1,24,52,cc7oug4s891gcp1r4mh00rw7x,0,72,73.6,2023-04-02T11:50:21.058Z,2023-04-02T12:31:34Z,4157127827,56,Center,,,,,,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392233,226,1,1,24,52,dw7c1rdfrjt0ldijrpj6rzsqa,1,22.6,28.1,2023-04-02T11:50:21.059Z,2023-04-02T12:33:35Z,4157127957,56,Back,4157395753,140,27.3,4157395755,141,27.4,4157395779,212,5.0,4157395781,213,6.2,4157404303,233,206,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392287,227,1,1,24,54,dw7c1rdfrjt0ldijrpj6rzsqa,0,29.6,26.7,2023-04-02T11:50:23.195Z,2023-04-02T12:33:32Z,4157405279,233,206,4157128243,212,5.9,4157128245,213,6.2,4157404887,286,,4157128233,56,Back,4157404881,236,,4157128239,141,25.8,4157128235,140,35.2,bngdqkl7quj4slkpv7iv4ty7e,Park Seung-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392359,206,74,1,24,54,cc7oug4s891gcp1r4mh00rw7x,1,67.9,74.2,2023-04-02T11:50:23.196Z,2023-04-02T12:38:16Z,4157404317,233,227,4157128497,56,Center,4157404207,285,,,,,,,,,,,,,,,,,8hiod211s6lxuzs0tz0mtewh5,Lee Min-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392297,228,43,1,24,55,dw7c1rdfrjt0ldijrpj6rzsqa,1,0,0,2023-04-02T11:50:24.370Z,2023-04-02T12:33:16Z,4157128273,56,Back,4157128551,285,0,4157128553,233,206,4157403805,144,50,,,,,,,,,,,,,8glv4do5pgyuzsq9np0ftubxl,Jeong Jae-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527392379,207,61,1,24,58,cc7oug4s891gcp1r4mh00rw7x,0,76.9,76,2023-04-02T11:50:26.842Z,2023-04-02T12:33:57Z,4157128573,56,Center,,,,,,,,,,,,,,,,,,,,,,aqvvrwb9ka52si810lbecybx1,Ryu Jae-Moon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
