id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2516411915,5,43,1,0,6,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:20:54.084Z,2023-03-06T10:31:16Z,4078124651,213,2.9,4078124643,56,Back,4078124645,140,7.3,4078124647,141,27.3,4078150801,144,1,4078124649,212,25.5,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418685,131,1,1,0,7,dxrq5ce9fljcf0vrbrz89rp0k,1,29.4,18.5,2023-03-06T10:20:54.984Z,2023-03-06T13:37:44Z,4078160029,213,2.9,4078160021,56,Back,4078160025,141,25.6,4078160023,140,8.6,4078160027,212,22.4,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418699,132,1,1,0,9,dxrq5ce9fljcf0vrbrz89rp0k,1,5.7,28.2,2023-03-06T10:20:57.099Z,2023-03-06T13:37:44Z,4078160091,213,2.0,4078160087,141,41.8,4078160085,140,1.4,4078160083,56,Back,4078160089,212,10.3,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516411935,6,43,1,0,10,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:20:58.150Z,2023-03-06T10:31:17Z,4078124755,213,2.0,4078124745,56,Back,4078124749,140,2.4,4078150843,144,1,4078124753,212,9.7,4078124751,141,41.0,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418747,133,1,1,0,10,dxrq5ce9fljcf0vrbrz89rp0k,1,1.4,41.8,2023-03-06T10:20:58.474Z,2023-03-06T13:37:43Z,4078160297,141,33.3,4078160293,56,Center,4078160303,1,,4078160295,140,56.8,4078160291,157,,4078160301,213,6.2,4078160299,212,58.5,,,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418749,134,44,1,0,12,dxrq5ce9fljcf0vrbrz89rp0k,1,56.2,34.3,2023-03-06T10:21:00.093Z,2023-03-06T13:37:43Z,4078160317,233,78,4078160311,286,,4078160309,56,Center,,,,,,,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418733,78,44,1,0,12,4dhojk80ifrs6ax05725bala2,0,43.8,65.7,2023-03-06T10:21:00.094Z,2023-03-06T13:35:51Z,4078160323,233,134,4078160237,285,,4078160235,56,Back,,,,,,,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516411951,7,43,1,0,12,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:21:00.471Z,2023-03-06T10:31:18Z,4078124855,141,27.1,4078124849,157,0,4078124853,140,60.8,4078124857,212,62.0,4078124861,1,0,4078124859,213,6.1,4078124851,56,Center,4078150911,144,1,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418757,135,1,1,0,12,dxrq5ce9fljcf0vrbrz89rp0k,0,55.8,32.6,2023-03-06T10:21:00.640Z,2023-03-06T13:37:43Z,4078160359,140,57.3,4078160361,141,33.0,4078160355,168,,4078160363,212,1.6,4078160365,213,0.2,4078160353,3,,4078160357,56,Center,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516437177,451,61,1,0,14,4dhojk80ifrs6ax05725bala2,1,45.6,67.4,2023-03-06T10:21:01.992Z,2023-03-06T13:35:51Z,4078249049,56,Back,,,,,,,,,,,,,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418755,79,1,1,0,15,4dhojk80ifrs6ax05725bala2,1,27.2,59.9,2023-03-06T10:21:03.198Z,2023-03-06T13:35:51Z,4078160333,212,6.4,4078160335,213,0.0,4078160325,3,,4078160327,56,Back,4078160331,141,60.0,4078160329,140,33.3,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516411957,8,43,1,0,15,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:21:03.543Z,2023-03-06T10:31:19Z,4078124885,286,0,4078124883,56,Center,4078150935,144,44,4078124939,233,3,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516411955,3,43,1,0,15,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:03.544Z,2023-03-06T10:31:20Z,4078124881,285,0,4078124879,56,Back,4078150951,144,44,,,,,,,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516411963,9,43,1,0,15,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:21:03.638Z,2023-03-06T10:31:20Z,4078150957,144,1,4078124917,141,34.6,4078124913,56,Center,4078124921,213,0.4,4078124909,3,0,4078124915,140,70.9,4078124911,168,0,4078124919,212,11.8,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418759,80,49,1,0,16,4dhojk80ifrs6ax05725bala2,1,42.8,62.1,2023-03-06T10:21:04.686Z,2023-03-06T13:35:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418775,81,1,1,0,17,4dhojk80ifrs6ax05725bala2,1,42.8,62.1,2023-03-06T10:21:04.861Z,2023-03-06T13:35:50Z,4078160451,140,32.6,4078160455,212,14.7,4078160449,56,Back,4078160453,141,76.9,4078160457,213,2.4,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516411985,5,43,1,0,17,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:05.603Z,2023-03-06T10:31:21Z,4078125033,213,0.2,4078150973,144,1,4078125025,56,Back,4078125027,140,37.3,4078125031,212,9.3,4078126065,3,0,4078125029,141,57.3,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516411975,4,43,1,0,18,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:06.474Z,2023-03-06T10:31:21Z,4078151011,144,49,,,,,,,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412007,6,43,1,0,18,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:06.514Z,2023-03-06T10:31:22Z,4078151043,144,1,4078125179,141,80.8,4078125175,56,Back,4078125177,140,32.9,4078125183,213,1.9,4078125181,212,16.6,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418789,82,1,1,0,19,4dhojk80ifrs6ax05725bala2,0,30.4,78.1,2023-03-06T10:21:07.534Z,2023-03-06T13:35:50Z,4078160533,140,34.8,4078160535,141,82.1,4078160537,212,5.4,4078160531,56,Back,4078160529,155,,4078160539,213,0.5,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412021,7,43,1,0,20,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:08.098Z,2023-03-06T10:31:22Z,4078125239,141,100.0,4078125241,212,38.1,4078125235,56,Left,4078151051,144,1,4078125245,1,0,4078125233,155,0,4078125243,213,0.3,4078125237,140,68.7,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418805,136,61,1,0,21,dxrq5ce9fljcf0vrbrz89rp0k,1,62.3,8.5,2023-03-06T10:21:09.178Z,2023-03-06T13:37:42Z,4078160593,56,Right,,,,,,,,,,,,,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412027,8,43,1,0,21,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:09.215Z,2023-03-06T10:21:30Z,4078125431,233,10,4078126433,144,5,4078125277,347,0,4078125275,56,Left,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412265,11,43,1,0,22,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:21:10.264Z,2023-03-06T10:31:22Z,4078151063,144,61,4078126535,56,Back,,,,,,,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412045,10,43,1,0,23,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:21:10.759Z,2023-03-06T10:31:23Z,4078125373,56,Back,4078125375,347,0,4078151087,144,5,,,,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418807,83,5,1,0,24,4dhojk80ifrs6ax05725bala2,1,70.3,101.2,2023-03-06T10:21:12.526Z,2023-03-06T13:35:50Z,4078160599,347,,4078160651,233,137,4078160597,56,Left,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418815,137,5,1,0,24,dxrq5ce9fljcf0vrbrz89rp0k,0,29.7,-1.2,2023-03-06T10:21:12.526Z,2023-03-06T13:37:42Z,4078160667,233,83,4078160645,347,,4078160643,56,Back,,,,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412191,9,43,1,0,36,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:24.051Z,2023-03-06T10:31:24Z,4078151103,144,5,4078126147,347,0,4078126145,56,Left,,,,,,,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418943,84,1,1,0,36,4dhojk80ifrs6ax05725bala2,1,65.4,100,2023-03-06T10:21:24.429Z,2023-03-06T13:35:49Z,4078161165,213,3.5,4078161163,212,30.0,4078161155,107,,4078161157,56,Back,4078161167,1,,4078161161,141,86.8,4078161159,140,38.4,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412221,10,43,1,0,37,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:25.284Z,2023-03-06T10:31:24Z,4078126307,1,0,4078126297,56,Back,4078126303,212,29.5,4078126295,107,0,4078126305,213,3.5,4078151109,144,1,4078126301,141,84.7,4078126299,140,42.0,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418955,85,1,1,0,39,4dhojk80ifrs6ax05725bala2,1,42.9,81.2,2023-03-06T10:21:27.406Z,2023-03-06T13:35:49Z,4078161229,213,4.4,4078161221,56,Back,4078161225,141,49.9,4078161223,140,36.4,4078161227,212,22.4,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412267,11,43,1,0,39,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:27.554Z,2023-03-06T10:31:25Z,4078126537,56,Back,4078126543,212,18.6,4078151117,144,1,4078126545,213,4.4,4078126541,141,54.8,4078126539,140,37.1,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418973,86,1,1,0,41,4dhojk80ifrs6ax05725bala2,1,36.4,49.9,2023-03-06T10:21:29.742Z,2023-03-06T13:35:49Z,4078161331,140,52.2,4078161321,56,Right,4078161339,1,,4078161337,213,5.2,4078161333,141,3.7,4078161335,212,35.5,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412275,12,43,1,0,44,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:32.355Z,2023-03-06T10:31:25Z,4078126591,56,Right,4078126599,213,5.3,4078151149,144,1,4078126597,212,27.0,4078126593,140,54.4,4078126595,141,5.6,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418987,87,1,1,0,45,4dhojk80ifrs6ax05725bala2,1,53,3.5,2023-03-06T10:21:33.246Z,2023-03-06T13:35:48Z,4078161417,141,2.8,4078161421,213,6.2,4078161413,56,Right,4078161415,140,63.2,4078161419,212,10.7,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412291,13,43,1,0,45,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:33.731Z,2023-03-06T10:31:26Z,4078126675,213,0.1,4078126671,141,6.5,4078126673,212,8.7,4078126667,56,Right,4078126669,140,62.8,4078151159,144,1,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412307,14,43,1,0,47,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:35.683Z,2023-03-06T10:31:26Z,4078126747,140,66.1,4078151189,144,1,4078126751,212,7.2,4078126745,56,Right,4078126753,213,1.1,4078126749,141,15.8,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516418997,88,1,1,0,48,4dhojk80ifrs6ax05725bala2,1,61.5,3.2,2023-03-06T10:21:35.806Z,2023-03-06T13:35:48Z,4078161467,141,12.8,4078161465,140,65.0,4078161463,56,Right,4078161471,213,1.1,4078161469,212,7.5,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516419017,89,1,1,0,49,4dhojk80ifrs6ax05725bala2,1,65,12.8,2023-03-06T10:21:37.678Z,2023-03-06T13:35:48Z,4078161567,212,8.9,4078161561,56,Right,4078161563,140,71.6,4078161569,213,5.6,4078161565,141,4.6,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412323,15,43,1,0,50,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:37.778Z,2023-03-06T10:31:28Z,4078126835,213,5.7,4078151263,144,1,4078126833,212,8.9,4078126827,56,Right,4078126829,140,76.0,4078126831,141,4.4,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412327,16,43,1,0,51,4dhojk80ifrs6ax05725bala2,1,0,0,2023-03-06T10:21:39.170Z,2023-03-06T10:31:31Z,4078151279,189,0,4078126857,286,0,4078126855,56,Right,4078127055,233,12,4078151387,144,3,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412361,12,43,1,0,51,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:21:39.171Z,2023-03-06T10:31:32Z,4078127021,56,Back,4078127023,285,0,4078151415,144,7,,,,,,,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516419023,90,3,1,0,52,4dhojk80ifrs6ax05725bala2,0,74.8,3.2,2023-03-06T10:21:40.489Z,2023-03-10T14:50:01Z,4078161583,56,Right,4078161633,233,138,4085561921,465,,4078161587,286,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516419027,138,7,1,0,52,dxrq5ce9fljcf0vrbrz89rp0k,1,25.2,96.8,2023-03-06T10:21:40.490Z,2023-03-10T14:50:03Z,4078161607,285,,4085562035,384,,4078161605,56,Back,4078161615,233,90,,,,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516419033,139,49,1,0,53,dxrq5ce9fljcf0vrbrz89rp0k,1,22.5,95.3,2023-03-06T10:21:41.623Z,2023-03-06T13:37:42Z,,,,,,,,,,,,,,,,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516419043,140,1,1,0,54,dxrq5ce9fljcf0vrbrz89rp0k,1,22.5,95.3,2023-03-06T10:21:41.800Z,2023-03-06T13:37:41Z,4078161659,56,Back,4078161661,140,18.0,4078161667,213,4.2,4078161665,212,10.2,4078161663,141,82.0,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516419071,141,1,1,0,55,dxrq5ce9fljcf0vrbrz89rp0k,1,20.2,80.8,2023-03-06T10:21:42.791Z,2023-03-06T13:37:41Z,4078161801,212,6.8,4078161803,213,5.2,4078161797,140,23.2,4078161799,141,71.9,4078161795,56,Back,4078258549,189,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516412367,13,43,1,0,56,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-06T10:21:44.069Z,2023-03-06T10:31:32Z,4078151443,144,49,,,,,,,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
