id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2541504621,9,1,1,0,18,cc7oug4s891gcp1r4mh00rw7x,1,40.2,64.9,2023-04-30T10:37:04.223Z,2023-04-30T10:37:08Z,4239129865,56,Back,4239129873,213,4.7,4239129869,141,34.8,4239129871,212,20.5,4239129867,140,39.7,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504641,10,1,1,0,22,cc7oug4s891gcp1r4mh00rw7x,1,40.4,34,2023-04-30T10:37:08.608Z,2023-04-30T10:37:12Z,4239129961,212,10.3,4239129953,56,Back,4239129963,213,1.6,4239129955,140,40.0,4239129959,141,49.1,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504669,11,1,1,0,26,cc7oug4s891gcp1r4mh00rw7x,1,44.2,44.3,2023-04-30T10:37:12.207Z,2023-04-30T10:37:15Z,4239130087,140,54.3,4239130091,212,26.1,4239130089,141,9.2,4239130085,56,Right,4239130093,213,5.1,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504705,12,1,1,0,29,cc7oug4s891gcp1r4mh00rw7x,1,53.7,12.5,2023-04-30T10:37:15.296Z,2023-04-30T10:37:18Z,4239130273,56,Back,4239130281,213,2.6,4239130279,212,26.3,4239130275,140,32.6,4239130277,141,33.4,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504735,13,1,1,0,32,cc7oug4s891gcp1r4mh00rw7x,1,36.6,39.1,2023-04-30T10:37:18.832Z,2023-04-30T10:37:22Z,4239130427,212,21.2,4239130421,56,Back,4239130429,213,1.3,4239130425,141,69.1,4239130423,140,42.2,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504765,14,1,1,0,36,cc7oug4s891gcp1r4mh00rw7x,1,42.5,70.6,2023-04-30T10:37:22.399Z,2023-04-30T10:37:26Z,4239130569,56,Left,4239130573,141,93.6,4239130575,212,20.0,4239130571,140,54.4,4239130577,213,0.9,,,,,,,,,,53lbku4kt3amsxjwa5g8reswl,Hong Jeong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504783,15,1,1,0,40,cc7oug4s891gcp1r4mh00rw7x,1,53.9,84.4,2023-04-30T10:37:25.983Z,2023-05-04T08:21:07Z,4239130663,141,34.9,4239130665,212,34.7,4239130669,1,,4239130659,56,Back,4239130661,140,45.7,4239130667,213,4.5,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504805,16,1,1,0,43,cc7oug4s891gcp1r4mh00rw7x,1,47.8,31,2023-04-30T10:37:29.680Z,2023-04-30T10:37:32Z,4239130759,212,15.9,4239130755,140,54.1,4239130753,56,Right,4239130757,141,9.7,4239130761,213,5.1,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504855,17,1,1,0,46,cc7oug4s891gcp1r4mh00rw7x,1,55.5,7.1,2023-04-30T10:37:31.983Z,2023-04-30T10:37:38Z,4239130963,140,71.2,4239130969,213,6.2,4239130965,141,4.9,4239130961,56,Right,4239130967,212,16.6,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504865,18,1,1,0,52,cc7oug4s891gcp1r4mh00rw7x,1,53.1,26.4,2023-04-30T10:37:37.967Z,2023-04-30T10:37:39Z,4239131015,56,Back,4239131019,141,43.6,4239131021,212,15.5,4239131017,140,43.4,4239131023,213,2.3,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504915,19,1,1,0,53,cc7oug4s891gcp1r4mh00rw7x,1,43.7,46.7,2023-04-30T10:37:39.455Z,2023-04-30T10:37:44Z,4239131237,56,Center,4239131241,141,70.0,4239131245,213,0.7,4239131239,140,61.6,4239131243,212,24.6,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504929,20,1,1,0,58,cc7oug4s891gcp1r4mh00rw7x,1,64.6,69.7,2023-04-30T10:37:44.639Z,2023-04-30T10:37:45Z,4239131321,56,Center,4239131333,213,0.2,4239131327,212,6.3,4239131323,140,70.5,4239131325,141,71.5,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504933,21,1,1,0,59,cc7oug4s891gcp1r4mh00rw7x,0,70.9,69.7,2023-04-30T10:37:45.520Z,2023-04-30T10:37:46Z,4239131357,213,4.8,4239131351,140,71.1,4239131349,56,Center,4239131355,212,4.2,4239131353,141,63.6,,,,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504937,3,49,1,1,0,98uh21utg52famg6x9k7t3s20,1,25.5,28.6,2023-04-30T10:37:46.751Z,2023-04-30T10:37:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504951,4,1,1,1,0,98uh21utg52famg6x9k7t3s20,1,25.5,28.6,2023-04-30T10:37:46.893Z,2023-04-30T10:37:49Z,4239131445,56,Back,4239131449,141,35.4,4239131453,213,2.4,4239131447,140,20.3,4239131451,212,7.2,,,,,,,,,,2a304ugyodhumio0ytku7hhm2,Seo Min-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504961,5,1,1,1,1,98uh21utg52famg6x9k7t3s20,0,20.3,35.4,2023-04-30T10:37:47.734Z,2023-04-30T10:37:54Z,4239131493,140,51.1,4239131501,1,,4239131499,213,6.3,4239131489,155,,4239131495,141,35.1,4239131491,56,Center,4239131497,212,32.3,,,,54wwllrm62wwim96tte369xp1,Kim Young-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504971,22,1,1,1,4,cc7oug4s891gcp1r4mh00rw7x,1,47.5,64.2,2023-04-30T10:37:50.239Z,2023-04-30T10:37:51Z,4239131577,140,47.5,4239131583,213,4.7,4239131573,3,,4239131579,141,48.1,4239131575,56,Back,4239131581,212,10.9,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504975,23,49,1,1,5,cc7oug4s891gcp1r4mh00rw7x,1,47.5,48.1,2023-04-30T10:37:51.216Z,2023-04-30T10:37:51Z,,,,,,,,,,,,,,,,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541504993,24,1,1,1,5,cc7oug4s891gcp1r4mh00rw7x,1,47.5,48.1,2023-04-30T10:37:51.392Z,2023-04-30T10:37:54Z,4239131697,56,Back,4239131701,141,55.5,4239131705,213,3.0,4239131703,212,29.9,4239131699,140,19.4,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505011,25,1,1,1,8,cc7oug4s891gcp1r4mh00rw7x,1,19.4,55.5,2023-04-30T10:37:54.608Z,2023-04-30T10:39:11Z,4239131781,140,28.8,4239131779,56,Back,4239131787,213,1.1,4239131783,141,80.9,4239131785,212,19.9,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505067,26,1,1,1,11,cc7oug4s891gcp1r4mh00rw7x,1,29,81.4,2023-04-30T10:37:57.231Z,2023-04-30T10:38:03Z,4239132097,213,3.7,4239132091,140,8.4,4239132095,212,26.1,4239132089,56,Back,4239132093,141,60.0,,,,,,,,,,53lbku4kt3amsxjwa5g8reswl,Hong Jeong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505103,27,1,1,1,17,cc7oug4s891gcp1r4mh00rw7x,1,12.4,54.9,2023-04-30T10:38:02.959Z,2023-04-30T10:38:08Z,4239132291,140,22.3,4239132297,213,5.3,4239132293,141,30.1,4239132295,212,19.8,4239132289,56,Back,,,,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505151,28,1,1,1,22,cc7oug4s891gcp1r4mh00rw7x,1,34.2,23.7,2023-04-30T10:38:08.688Z,2023-04-30T10:38:15Z,4239132517,141,61.1,4239132521,213,1.6,4239132513,56,Back,4239132519,212,25.4,4239132515,140,34.4,,,,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505183,29,1,1,1,29,cc7oug4s891gcp1r4mh00rw7x,1,43.8,63.9,2023-04-30T10:38:14.975Z,2023-04-30T10:38:17Z,4239132707,213,0.8,4239132701,140,48.2,4239132705,212,6.9,4239132699,56,Back,4239132703,141,71.5,,,,,,,,,,4h9sgnk9ccfzukbxauz8q4ycp,Kim Geon-Woong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505195,30,1,1,1,31,cc7oug4s891gcp1r4mh00rw7x,1,48.1,68.7,2023-04-30T10:38:17.807Z,2023-04-30T10:38:19Z,4239132783,56,Center,4239132789,212,25.4,4239132785,140,67.8,4239132791,213,5.7,4239132787,141,46.9,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505197,31,61,1,1,33,cc7oug4s891gcp1r4mh00rw7x,0,67.4,46.9,2023-04-30T10:38:19.007Z,2023-04-30T10:38:19Z,4239132799,56,Center,,,,,,,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505213,6,49,1,1,34,98uh21utg52famg6x9k7t3s20,1,29.8,58.8,2023-04-30T10:38:20.174Z,2023-04-30T10:38:20Z,,,,,,,,,,,,,,,,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505231,7,1,1,1,34,98uh21utg52famg6x9k7t3s20,0,29.8,58.8,2023-04-30T10:38:20.236Z,2023-04-30T10:40:09Z,4239132967,212,8.9,4239132961,56,Back,4239132969,213,0.6,4239132965,141,66.3,4239132963,140,36.7,,,,,,,,,,e1dd7mmkckdxq9zv1zlp18out,Yun Suk-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505237,8,43,1,1,35,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-30T10:38:21.773Z,2023-04-30T10:40:06Z,4239137927,144,61,4239132979,56,Back,,,,,,,,,,,,,,,,,,,bf02taewqoelgq18ul1nlkkb9,Han Kook-Young,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505267,32,49,1,1,39,cc7oug4s891gcp1r4mh00rw7x,1,68.9,35.1,2023-04-30T10:38:25.679Z,2023-04-30T10:38:25Z,,,,,,,,,,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505313,33,1,1,1,40,cc7oug4s891gcp1r4mh00rw7x,1,68.7,37,2023-04-30T10:38:26.224Z,2023-04-30T10:38:30Z,4239133337,140,88.4,4239133341,212,38.4,4239133335,56,Left,4239133339,141,84.5,4239133345,1,,4239133333,155,,4239133343,213,1.0,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505315,34,1,1,1,43,cc7oug4s891gcp1r4mh00rw7x,0,89,84.4,2023-04-30T10:38:29.856Z,2023-05-04T08:24:17Z,4239133397,236,,4239133403,286,,4239133399,233,9,4239133349,2,,4239133361,213,4.8,4239133353,56,Left,4249036655,20,,4239133359,212,2.5,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,4239133355,140,89.2,4249036653,223,4239133351,155,4239133357,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,
2541505321,9,12,1,1,44,98uh21utg52famg6x9k7t3s20,1,11.8,18.3,2023-04-30T10:38:29.956Z,2023-04-30T10:38:31Z,4239133415,233,34,4239133371,185,,4239133373,56,Back,,,,,,,,,,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505359,35,1,1,1,46,cc7oug4s891gcp1r4mh00rw7x,1,89.9,86.5,2023-04-30T10:38:32.592Z,2023-04-30T10:38:34Z,4239133585,213,2.8,4239133583,212,17.7,4239133577,56,Left,4239133581,141,94.8,4239133579,140,73.9,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505355,10,43,1,1,47,98uh21utg52famg6x9k7t3s20,1,0,0,2023-04-30T10:38:33.229Z,2023-04-30T10:38:36Z,4239133559,56,Back,4239133565,212,11.8,4239133563,141,4.1,4239133567,213,5.4,4239133665,144,1,4239133561,140,18.5,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505373,36,1,1,1,48,cc7oug4s891gcp1r4mh00rw7x,1,76.1,94.8,2023-04-30T10:38:34.607Z,2023-04-30T10:38:36Z,4239133675,213,6.2,4239133673,212,15.6,4239133669,140,90.9,4239133671,141,92.1,4239133667,56,Left,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505419,37,1,1,1,50,cc7oug4s891gcp1r4mh00rw7x,1,92.3,92,2023-04-30T10:38:36.672Z,2023-04-30T10:38:41Z,4239133937,140,87.0,4239133935,56,Left,4239133941,141,82.0,4239133945,213,4.0,4239133943,212,8.8,,,,,,,,,,eupnshqf7ujeksy1vx1tojdas,Park Chang-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505421,38,3,1,1,55,cc7oug4s891gcp1r4mh00rw7x,0,93,81.5,2023-04-30T10:38:41.744Z,2023-05-04T08:24:42Z,4239133961,56,Left,4239140103,286,,4249036955,465,,4239140239,211,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505449,11,5,1,1,58,98uh21utg52famg6x9k7t3s20,1,-1,28.7,2023-04-30T10:38:44.272Z,2023-04-30T10:58:31Z,4239134143,56,Back,4239134145,346,,4239134169,233,39,,,,,,,,,,,,,,,,arjghrkpdudekgjn9ygz1qvvt,Yu In-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505439,39,5,1,1,58,cc7oug4s891gcp1r4mh00rw7x,0,101,71.3,2023-04-30T10:38:44.272Z,2023-04-30T10:38:46Z,4239134173,233,11,4239134061,56,Center,4239134063,346,,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505735,12,1,1,2,27,98uh21utg52famg6x9k7t3s20,0,5,37,2023-04-30T10:39:13.770Z,2023-04-30T10:39:20Z,4239135623,124,,4239135631,212,64.3,4239135625,56,Center,4239135629,141,27.1,4239135635,1,,4239135639,74,,4239135627,140,65.9,4239135633,213,6.2,byv2xgoetylx6ow3yrshm4q2,Lee Gwang-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505745,40,44,1,2,32,cc7oug4s891gcp1r4mh00rw7x,1,36.4,72.3,2023-04-30T10:39:18.684Z,2023-04-30T10:41:37Z,4239135675,56,Back,4239135691,233,13,4239135677,285,,,,,,,,,,,,,,,,,53lbku4kt3amsxjwa5g8reswl,Hong Jeong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505743,13,44,1,2,32,98uh21utg52famg6x9k7t3s20,0,63.6,27.7,2023-04-30T10:39:18.685Z,2023-04-30T10:39:21Z,4239135673,286,,4239135671,56,Center,4239135735,233,40,,,,,,,,,,,,,,,,1446yq80h9yahbdxxmkje7384,Park Sang-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505753,41,1,1,2,33,cc7oug4s891gcp1r4mh00rw7x,0,38.7,71.7,2023-04-30T10:39:19.471Z,2023-04-30T10:41:40Z,4239135709,213,0.1,4239135705,141,75.3,4239135699,3,,4239135703,140,58.3,4239135707,212,20.7,4239135701,56,Center,,,,,,,53lbku4kt3amsxjwa5g8reswl,Hong Jeong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505777,14,1,1,2,36,98uh21utg52famg6x9k7t3s20,0,39.6,31.6,2023-04-30T10:39:22.031Z,2023-04-30T10:39:32Z,4239135807,212,9.7,4239136207,1,,4239135801,56,Back,4239135805,141,42.4,4239135809,213,0.9,4239136205,157,,4239135803,140,45.6,,,,2sds2sehq07afh2cfoctbj651,Lee Woong-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505781,42,49,1,2,37,cc7oug4s891gcp1r4mh00rw7x,1,54.2,57,2023-04-30T10:39:22.976Z,2023-04-30T10:39:23Z,,,,,,,,,,,,,,,,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541505803,43,1,1,2,37,cc7oug4s891gcp1r4mh00rw7x,1,54.3,54.9,2023-04-30T10:39:23.233Z,2023-04-30T10:39:25Z,4239135909,56,Back,4239135915,212,19.0,4239135913,141,30.7,4239135917,213,4.2,4239135911,140,45.3,,,,,,,,,,cpp2ta11whu3qer21wlyq68yd,J. Amano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
