id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2513538833,4,3,1,0,10,25yplfulilqz11lp1qbii7sf3,0,71.4,27.4,2023-02-28T07:22:53.268Z,2023-03-01T15:37:24Z,4065356493,464,,4062984317,286,,4062984315,56,Center,4062984351,233,9,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538837,9,7,1,0,10,dxrq5ce9fljcf0vrbrz89rp0k,0,28.6,72.6,2023-02-28T07:22:53.269Z,2023-03-01T15:37:29Z,4062984329,56,Back,4062984331,285,,4062984341,233,4,4065358553,385,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513997453,1037,61,1,0,11,25yplfulilqz11lp1qbii7sf3,1,74.7,27.4,2023-02-28T07:22:54.094Z,2023-03-01T15:36:58Z,4065354195,56,Center,,,,,,,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513548629,424,49,1,0,12,dxrq5ce9fljcf0vrbrz89rp0k,1,29.8,69.4,2023-02-28T07:22:54.774Z,2023-02-28T08:32:53Z,,,,,,,,,,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538843,10,1,1,0,13,dxrq5ce9fljcf0vrbrz89rp0k,0,28.5,78.5,2023-02-28T07:22:56.657Z,2023-02-28T07:22:57Z,4062984367,212,11.7,4062984365,141,95.6,4062984369,213,1.5,4062984363,140,29.3,4062984361,56,Back,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538855,5,8,1,0,19,25yplfulilqz11lp1qbii7sf3,1,72.1,5.5,2023-02-28T07:23:02.283Z,2023-03-01T15:37:48Z,4065358961,385,,4062984411,56,Right,,,,,,,,,,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538857,6,5,1,0,19,25yplfulilqz11lp1qbii7sf3,0,75.8,-2,2023-02-28T07:23:02.768Z,2023-02-28T07:28:02Z,4062984417,56,Right,4062984437,233,11,4062984419,347,,,,,,,,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538859,11,5,1,0,19,dxrq5ce9fljcf0vrbrz89rp0k,1,24.2,102,2023-02-28T07:23:02.768Z,2023-02-28T07:23:03Z,4062984427,233,6,4062984423,347,,4062984421,56,Back,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538887,12,1,1,0,27,dxrq5ce9fljcf0vrbrz89rp0k,0,24.1,100,2023-02-28T07:23:10.673Z,2023-02-28T07:23:15Z,4062984585,141,94.7,4062984583,140,38.3,4062984579,107,,4062984587,212,15.5,4062984589,213,6.0,4062984581,56,Back,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538883,7,44,1,0,29,25yplfulilqz11lp1qbii7sf3,1,61.7,5.1,2023-02-28T07:23:12.174Z,2023-02-28T07:23:15Z,4062984563,286,,4062984561,56,Right,4062984631,233,13,,,,,,,,,,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538895,13,44,1,0,29,dxrq5ce9fljcf0vrbrz89rp0k,0,38.3,94.9,2023-02-28T07:23:12.175Z,2023-02-28T07:23:15Z,4062984617,285,,4062984615,56,Back,4062984655,233,7,,,,,,,,,,,,,,,,20ravs7guc7xweayjndidbnu2,Eom Ji-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538891,8,1,1,0,30,25yplfulilqz11lp1qbii7sf3,1,60.9,3.7,2023-02-28T07:23:12.990Z,2023-02-28T07:23:14Z,4062984607,213,6.2,4062984605,212,5.9,4062984603,141,2.9,4062984599,56,Right,4062984597,3,,4062984601,140,66.5,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538899,9,49,1,0,31,25yplfulilqz11lp1qbii7sf3,1,65.5,1.6,2023-02-28T07:23:14.078Z,2023-02-28T07:23:14Z,,,,,,,,,,,,,,,,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538903,10,1,1,0,31,25yplfulilqz11lp1qbii7sf3,1,65.7,1.3,2023-02-28T07:23:14.398Z,2023-02-28T07:25:35Z,4062984637,140,63.4,4062984643,213,3.1,4062984635,56,Right,4062984641,212,2.4,4062984639,141,1.5,,,,,,,,,,8iu9qm62stsr58k53qm7poums,Kim Ju-Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538915,11,1,1,0,33,25yplfulilqz11lp1qbii7sf3,0,67.1,5,2023-02-28T07:23:16.430Z,2023-02-28T08:32:25Z,4062984697,141,0.0,4062984701,213,5.6,4062984699,212,6.5,4062984695,140,72.1,4062984693,56,Right,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538919,12,5,1,0,35,25yplfulilqz11lp1qbii7sf3,0,73.4,-1.3,2023-02-28T07:23:18.336Z,2023-02-28T07:23:21Z,4062984711,56,Right,4062984713,347,,4062984771,233,14,,,,,,,,,,,,,,,,da3lfnoyueymccynz7c9rn3l5,Ko Seung-Beom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538929,14,5,1,0,35,dxrq5ce9fljcf0vrbrz89rp0k,1,26.6,101.3,2023-02-28T07:23:18.336Z,2023-02-28T07:28:02Z,4062984745,56,Back,4062984757,233,12,4062984747,347,,,,,,,,,,,,,,,,,20ravs7guc7xweayjndidbnu2,Eom Ji-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538959,15,1,1,0,44,dxrq5ce9fljcf0vrbrz89rp0k,1,28.3,100,2023-02-28T07:23:27.713Z,2023-02-28T07:23:30Z,4062984893,213,5.9,4062984889,141,93.5,4062984887,140,40.1,4062984891,212,13.2,4062984885,56,Back,4062984883,107,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538961,16,61,1,0,47,dxrq5ce9fljcf0vrbrz89rp0k,0,38.7,93,2023-02-28T07:23:30.258Z,2023-02-28T08:32:28Z,4062984899,56,Back,,,,,,,,,,,,,,,,,,,,,,20ravs7guc7xweayjndidbnu2,Eom Ji-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538967,13,49,1,0,48,25yplfulilqz11lp1qbii7sf3,1,63.1,9.7,2023-02-28T07:23:31.109Z,2023-02-28T08:13:58Z,,,,,,,,,,,,,,,,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538975,14,1,1,0,48,25yplfulilqz11lp1qbii7sf3,1,63.1,9.7,2023-02-28T07:23:31.114Z,2023-02-28T08:14:01Z,4062984947,212,11.3,4062984945,141,25.0,4062984943,140,67.4,4062984949,213,1.2,4062984941,56,Center,,,,,,,,,,d2xhf1invyzqlm3wpwvrpp711,Lee Jong-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538985,16,1,1,0,50,25yplfulilqz11lp1qbii7sf3,0,66.8,20.9,2023-02-28T07:23:33.423Z,2023-02-28T08:14:07Z,4062986859,140,67.5,4062986861,141,24.6,4062986979,286,,4062986863,212,2.6,4062986975,233,17,4062986865,213,1.3,4062986973,236,,4062984997,56,Center,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538979,17,74,1,0,50,dxrq5ce9fljcf0vrbrz89rp0k,1,37.7,84.1,2023-02-28T07:23:33.424Z,2023-02-28T08:14:05Z,4062984973,56,Back,4062986981,233,16,4062986965,285,,,,,,,,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513538977,15,61,1,0,51,25yplfulilqz11lp1qbii7sf3,1,67.5,23.1,2023-02-28T07:23:33.990Z,2023-02-28T08:14:40Z,4062984961,56,Center,,,,,,,,,,,,,,,,,,,,,,634xb3u0uv1nk1t7x5f9ktq09,Rodrigo Bassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539001,18,1,1,0,53,dxrq5ce9fljcf0vrbrz89rp0k,1,29.2,68.8,2023-02-28T07:23:36.017Z,2023-02-28T07:25:53Z,4062985071,213,5.5,4062985069,212,4.7,4062985067,141,63.9,4062985063,56,Back,4062985065,140,32.3,,,,,,,,,,apy7g10omrmrjeyybf5v6jxzp,Thomás Bedinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539005,19,49,1,0,54,dxrq5ce9fljcf0vrbrz89rp0k,1,32.6,61.4,2023-02-28T07:23:37.586Z,2023-02-28T07:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539013,20,1,1,0,54,dxrq5ce9fljcf0vrbrz89rp0k,1,32.6,61.4,2023-02-28T07:23:37.698Z,2023-02-28T07:26:59Z,4062985099,140,49.0,4062985101,141,60.5,4062985103,212,17.2,4062985097,56,Back,4062985105,213,6.2,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539021,21,1,1,0,56,dxrq5ce9fljcf0vrbrz89rp0k,0,49,60.5,2023-02-28T07:23:39.394Z,2023-02-28T08:13:30Z,4062985127,56,Back,4062985129,140,43.0,4062985135,213,4.4,4063024009,156,,4062985131,141,29.5,4062985133,212,22.0,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539025,18,49,1,0,59,25yplfulilqz11lp1qbii7sf3,1,56.5,80.6,2023-02-28T07:23:41.867Z,2023-02-28T07:23:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539035,19,1,1,0,59,25yplfulilqz11lp1qbii7sf3,1,56.5,80.6,2023-02-28T07:23:42.174Z,2023-02-28T08:14:59Z,4062985177,140,39.0,4062985181,212,18.4,4062985183,213,3.1,4062985179,141,82.3,4062985175,56,Back,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539037,20,1,1,1,0,25yplfulilqz11lp1qbii7sf3,1,38.9,81.2,2023-02-28T07:23:43.580Z,2023-02-28T07:23:45Z,4062985213,141,66.4,4062985215,212,11.4,4062985209,56,Back,4062985217,213,4.2,4062985211,140,33.7,,,,,,,,,,i60jnxmaywexvys2g0aktdcl,Lee Ki-Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539047,21,1,1,1,2,25yplfulilqz11lp1qbii7sf3,1,33.5,66.4,2023-02-28T07:23:44.908Z,2023-02-28T07:23:47Z,4062985261,140,38.1,4062985259,56,Back,4062985267,213,1.3,4062985263,141,89.4,4062985265,212,16.4,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539057,22,1,1,1,4,25yplfulilqz11lp1qbii7sf3,1,33.4,87.2,2023-02-28T07:23:46.989Z,2023-02-28T07:23:49Z,4062985309,212,8.6,4062985307,141,96.2,4062985305,140,39.2,4062985303,56,Back,4062985311,213,0.8,,,,,,,,,,i60jnxmaywexvys2g0aktdcl,Lee Ki-Je,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539069,23,1,1,1,6,25yplfulilqz11lp1qbii7sf3,1,37.5,93,2023-02-28T07:23:49.227Z,2023-02-28T07:23:52Z,4062985389,212,16.4,4062985387,141,74.8,4062985391,213,4.0,4062985383,56,Back,4062985385,140,27.3,,,,,,,,,,5mj7o6o20uaotwt25hcs3fjrp,Kim Bo-Kyung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539075,24,1,1,1,9,25yplfulilqz11lp1qbii7sf3,1,24.4,68.4,2023-02-28T07:23:52.652Z,2023-02-28T07:23:56Z,4062985427,56,Back,4062985433,212,25.4,4062985435,213,4.6,4062985431,141,31.5,4062985429,140,20.9,,,,,,,,,,4z3rcjk4s1tco4fkowyge47p,D. Bulthuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539077,25,1,1,1,13,25yplfulilqz11lp1qbii7sf3,1,20.6,28.3,2023-02-28T07:23:56.431Z,2023-02-28T08:15:17Z,4062985459,140,26.0,4062985461,141,5.5,4062985463,212,16.5,4062985465,213,5.1,4062985457,56,Back,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539089,26,1,1,1,15,25yplfulilqz11lp1qbii7sf3,0,24,3.4,2023-02-28T07:23:58.288Z,2023-02-28T07:24:00Z,4062985517,213,6.1,4062985513,141,0.0,4062985511,140,40.1,4062985515,212,17.2,4062985509,56,Back,,,,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539097,22,5,1,1,17,dxrq5ce9fljcf0vrbrz89rp0k,1,58.3,101.4,2023-02-28T07:24:00.239Z,2023-02-28T07:28:02Z,4062985559,233,27,4062985553,347,,4062985551,56,Left,,,,,,,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539093,27,5,1,1,17,25yplfulilqz11lp1qbii7sf3,0,41.7,-1.4,2023-02-28T07:24:00.239Z,2023-02-28T07:24:02Z,4062985523,347,,4062985521,56,Back,4062985567,233,22,,,,,,,,,,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539125,23,1,1,1,25,dxrq5ce9fljcf0vrbrz89rp0k,1,55.6,100,2023-02-28T07:24:08.385Z,2023-02-28T07:24:11Z,4062985699,140,67.0,4062985695,107,,4062985701,141,90.2,4062985703,212,14.2,4062985705,213,5.7,4062985697,56,Left,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539127,24,1,1,1,26,dxrq5ce9fljcf0vrbrz89rp0k,0,67,90.2,2023-02-28T07:24:08.993Z,2023-03-01T15:40:02Z,4062985711,3,,4062985723,213,5.4,4062985719,141,84.2,4062985717,140,70.2,4062985713,168,,4062985721,212,5.3,4062985715,56,Left,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539129,28,1,1,1,26,25yplfulilqz11lp1qbii7sf3,0,25.4,9.4,2023-02-28T07:24:09.246Z,2023-03-01T15:40:03Z,4062985727,140,31.9,4062985729,141,7.4,4062985725,56,Back,4062985733,213,6.1,4062985731,212,7.0,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539135,25,1,1,1,28,dxrq5ce9fljcf0vrbrz89rp0k,0,68.2,86.5,2023-02-28T07:24:11.241Z,2023-03-01T15:40:10Z,4062985785,141,100.0,4062985789,213,0.7,4062985781,56,Left,4062985783,140,80.6,4062985787,212,16.4,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539139,26,5,1,1,30,dxrq5ce9fljcf0vrbrz89rp0k,0,83.8,101,2023-02-28T07:24:13.315Z,2023-02-28T07:24:15Z,4062985797,347,,4062985847,233,29,4062985795,56,Left,,,,,,,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539143,29,5,1,1,30,25yplfulilqz11lp1qbii7sf3,1,16.2,-1,2023-02-28T07:24:13.315Z,2023-02-28T07:28:03Z,4062985839,233,26,4062985819,56,Back,4062985821,347,,,,,,,,,,,,,,,,,9jp7o16vx4iaojb3i91uc8639,Go Myeong-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513539159,30,1,1,1,36,25yplfulilqz11lp1qbii7sf3,1,13.5,0,2023-02-28T07:24:19.678Z,2023-02-28T07:24:21Z,4062985997,56,Back,4062986005,213,0.4,4062985995,107,,4062985999,140,30.4,4062986003,212,19.4,4062986001,141,9.7,,,,,,,a265eqmvpp3usopchr3mkp8bu,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
