id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/13/value,assist,qualifier/11/value,qualifier/16/value
2539402061,9,1,1,0,14,86pmsqvfhj3t45uo4osr9hks9,1,28.9,62.3,2023-04-26T11:23:10.683Z,2023-04-26T11:23:11Z,4221008301,212,11.8,4221008297,140,39.5,4221008303,213,6.0,4221008299,141,56.7,4221008295,56,Back,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402071,10,1,1,0,15,86pmsqvfhj3t45uo4osr9hks9,1,39.5,56.7,2023-04-26T11:23:11.444Z,2023-04-26T11:23:13Z,4221008357,212,19.1,4221008355,141,82.3,4221008359,213,2.0,4221008351,56,Back,4221008353,140,32.1,,,,,,,,,,7vr4sgrcs701tllzqir9ubc9h,D. Bojanić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402083,11,1,1,0,16,86pmsqvfhj3t45uo4osr9hks9,1,33.3,84.8,2023-04-26T11:23:12.884Z,2023-04-26T11:23:14Z,4221008413,141,74.5,4221008417,213,5.1,4221008409,56,Back,4221008411,140,36.0,4221008415,212,7.6,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402111,12,1,1,0,17,86pmsqvfhj3t45uo4osr9hks9,1,36,74.5,2023-04-26T11:23:14.083Z,2023-04-26T11:26:52Z,4221008537,3,,4221008545,212,14.4,4221008541,140,44.3,4221008543,141,91.4,4221008547,213,0.9,4221008539,56,Back,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402117,13,1,1,0,20,86pmsqvfhj3t45uo4osr9hks9,0,52.2,90.8,2023-04-26T11:23:16.756Z,2023-04-26T11:23:17Z,4221008563,56,Left,4221008567,141,79.1,4221008571,213,5.5,4221008569,212,11.4,4221008565,140,60.0,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402115,3,1,1,0,20,4dkougngrd8mpvfb1cr9mdb1p,0,32.2,32.2,2023-04-26T11:23:16.985Z,2023-04-26T11:23:17Z,4221008553,56,Back,4221008555,140,40.0,4221008559,212,8.3,4221008561,213,6.1,4221008557,141,30.3,,,,,,,,,,565qw4vn3ylthwz0a9xqel8lx,Yeo Reum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402145,14,1,1,0,22,86pmsqvfhj3t45uo4osr9hks9,1,60,74.8,2023-04-26T11:23:19.075Z,2023-04-26T11:27:10Z,4221008703,140,60.5,4221008707,212,4.9,4221008705,141,67.6,4221008709,213,4.8,4221008701,56,Center,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402155,4,45,1,0,24,4dkougngrd8mpvfb1cr9mdb1p,0,35,27.6,2023-04-26T11:23:20.932Z,2023-04-26T11:23:22Z,4221008789,233,15,4221008745,285,,4221008743,56,Back,,,,,,,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402157,15,3,1,0,24,86pmsqvfhj3t45uo4osr9hks9,1,65,72.4,2023-04-26T11:23:20.932Z,2023-04-26T11:23:21Z,4221008755,56,Center,4221008765,233,4,4221008757,286,,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402167,16,1,1,0,25,86pmsqvfhj3t45uo4osr9hks9,0,60.5,76.6,2023-04-26T11:23:21.299Z,2023-04-26T11:23:22Z,4221008817,56,Center,4221008819,140,68.8,4221008821,141,69.9,4221008825,213,5.8,4221008823,212,9.8,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402171,5,49,1,0,26,4dkougngrd8mpvfb1cr9mdb1p,1,29,34.9,2023-04-26T11:23:22.536Z,2023-04-26T11:23:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3uj6mcpdgzwkj73gjg2kikk45,Kwon Han-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402193,6,1,1,0,26,4dkougngrd8mpvfb1cr9mdb1p,1,29,34.9,2023-04-26T11:23:22.760Z,2023-04-26T11:23:24Z,4221008927,141,38.0,4221008923,56,Back,4221008931,213,0.3,4221008929,212,6.6,4221008925,140,35.0,,,,,,,,,,3uj6mcpdgzwkj73gjg2kikk45,Kwon Han-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402195,7,1,1,0,27,4dkougngrd8mpvfb1cr9mdb1p,0,35.1,38.3,2023-04-26T11:23:23.944Z,2023-04-26T11:28:28Z,4221016581,286,,4221016577,233,17,4221008935,56,Back,4221008939,141,36.0,4221008943,213,3.6,4221008937,140,32.2,4221016575,236,,4221008941,212,3.4,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402219,17,74,1,0,27,86pmsqvfhj3t45uo4osr9hks9,1,65.3,65.1,2023-04-26T11:23:23.945Z,2023-04-26T11:33:43Z,4221016619,233,7,4221009025,56,Center,4221016567,285,,,,,,,,,,,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402239,8,1,1,0,31,4dkougngrd8mpvfb1cr9mdb1p,1,29.8,33.6,2023-04-26T11:23:27.752Z,2023-04-26T11:23:28Z,4221009123,213,4.2,4221009117,140,26.8,4221009119,141,25.9,4221009121,212,6.1,4221009115,56,Back,,,,,,,,,,3uj6mcpdgzwkj73gjg2kikk45,Kwon Han-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402247,9,1,1,0,32,4dkougngrd8mpvfb1cr9mdb1p,0,26.8,25.9,2023-04-26T11:23:28.473Z,2023-04-26T11:23:29Z,4221009177,213,5.6,4221009167,155,,4221009173,141,9.4,4221009171,140,39.4,4221009169,56,Back,4221009175,212,17.3,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402279,18,1,1,0,35,86pmsqvfhj3t45uo4osr9hks9,0,50.7,84.7,2023-04-26T11:23:31.852Z,2023-04-26T11:28:58Z,4221009283,141,81.2,4221009287,213,6.1,4221009281,140,60.4,4221009279,56,Left,4221009285,212,10.5,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402297,10,1,1,0,36,4dkougngrd8mpvfb1cr9mdb1p,0,35.1,17.1,2023-04-26T11:23:32.793Z,2023-04-26T11:23:42Z,4221009339,56,Right,4221009341,140,58.3,4221009345,212,24.4,4221009347,213,0.0,4221009337,155,,4221009343,141,17.4,,,,,,,565qw4vn3ylthwz0a9xqel8lx,Yeo Reum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402333,19,49,1,0,41,86pmsqvfhj3t45uo4osr9hks9,1,22.8,86.3,2023-04-26T11:23:37.467Z,2023-04-26T11:23:37Z,,,,,,,,,,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402347,20,1,1,0,42,86pmsqvfhj3t45uo4osr9hks9,1,22.8,86.3,2023-04-26T11:23:38.492Z,2023-04-26T11:23:40Z,4221009533,56,Back,4221009537,141,74.8,4221009539,212,17.2,4221009541,213,3.6,4221009535,140,8.2,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402353,21,1,1,0,44,86pmsqvfhj3t45uo4osr9hks9,1,7.1,73.5,2023-04-26T11:23:40.244Z,2023-04-26T11:23:41Z,4221009567,212,12.8,4221009563,140,19.3,4221009565,141,72.6,4221009569,213,6.2,4221009561,56,Back,,,,,,,,,,4cih000f65u36i7fm1sn0fob9,Jo Hyeon-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402365,22,1,1,0,45,86pmsqvfhj3t45uo4osr9hks9,1,19.3,72.6,2023-04-26T11:23:41.420Z,2023-04-26T11:23:43Z,4221009637,141,87.5,4221009641,213,1.4,4221009635,140,20.5,4221009639,212,10.2,4221009633,56,Back,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402379,23,1,1,0,46,86pmsqvfhj3t45uo4osr9hks9,0,21.2,86.8,2023-04-26T11:23:42.996Z,2023-04-26T11:23:44Z,4221009673,141,79.3,4221009675,212,15.6,4221009669,56,Back,4221009671,140,35.2,4221009677,213,5.9,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402383,11,8,1,0,49,4dkougngrd8mpvfb1cr9mdb1p,1,65.5,32.8,2023-04-26T11:23:45.770Z,2023-04-26T11:23:45Z,4221009687,56,Center,,,,,,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402419,24,1,1,0,51,86pmsqvfhj3t45uo4osr9hks9,1,31.5,64.9,2023-04-26T11:23:47.564Z,2023-04-26T11:29:52Z,4221009853,56,Back,4221009859,212,29.4,4221009855,140,36.0,4221009861,213,4.9,4221009857,141,22.2,,,,,,,,,,7vr4sgrcs701tllzqir9ubc9h,D. Bojanić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402439,25,1,1,0,57,86pmsqvfhj3t45uo4osr9hks9,1,60.3,17.3,2023-04-26T11:23:53.932Z,2023-04-26T11:23:56Z,4221009983,56,Right,4221009991,213,5.4,4221009989,212,10.2,4221009985,140,66.8,4221009987,141,6.1,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402459,26,1,1,0,59,86pmsqvfhj3t45uo4osr9hks9,1,65.3,8,2023-04-26T11:23:55.899Z,2023-04-26T11:23:57Z,4221010059,141,30.4,4221010055,56,Center,4221010063,213,1.8,4221010061,212,15.6,4221010057,140,62.3,,,,,,,,,,4cn12y72opvi21fz6fmd5sc9g,Kang Yun-Gu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402473,27,1,1,1,1,86pmsqvfhj3t45uo4osr9hks9,1,62.3,30.4,2023-04-26T11:23:57.420Z,2023-04-26T11:23:59Z,4221010127,212,8.2,4221010123,140,58.9,4221010125,141,19.5,4221010129,213,4.3,4221010121,56,Right,,,,,,,,,,7vr4sgrcs701tllzqir9ubc9h,D. Bojanić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402499,28,1,1,1,3,86pmsqvfhj3t45uo4osr9hks9,0,63,20,2023-04-26T11:23:59.691Z,2023-04-26T11:30:28Z,4221010243,212,40.3,4221019597,1,,4221010233,56,Right,4221010237,140,100.0,4221010241,141,12.2,4221010245,213,6.2,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402507,29,43,1,1,7,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-26T11:24:04.052Z,2023-04-26T11:30:21Z,4221010271,56,Right,4221019441,144,61,,,,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402501,12,5,1,1,8,4dkougngrd8mpvfb1cr9mdb1p,1,-0.8,85.8,2023-04-26T11:24:04.200Z,2023-04-26T11:24:06Z,4221010249,56,Back,4221010305,233,30,4221010251,346,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402517,30,5,1,1,8,86pmsqvfhj3t45uo4osr9hks9,0,100.8,14.2,2023-04-26T11:24:04.200Z,2023-04-26T11:33:38Z,4221010293,56,Right,4221010315,233,12,4221010295,346,,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402625,13,1,1,1,32,4dkougngrd8mpvfb1cr9mdb1p,0,4.6,55.8,2023-04-26T11:24:28.650Z,2023-04-26T12:29:27Z,4221010829,140,57.9,4221010835,213,0.1,4221010825,124,,4221010831,141,68.1,4221010833,212,56.6,4221010837,1,,4221010827,56,Center,4221010841,74,,7rht8pf969t2zsy1lcp13aicq,Min Seong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402665,34,49,1,1,36,86pmsqvfhj3t45uo4osr9hks9,1,41.6,36.1,2023-04-26T11:24:33.052Z,2023-04-26T12:29:25Z,,,,,,,,,,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402631,14,43,1,1,37,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-26T11:24:33.352Z,2023-04-26T11:30:53Z,4221010861,286,0,4221020277,144,44,4221010859,56,Center,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402637,31,43,1,1,37,86pmsqvfhj3t45uo4osr9hks9,1,0,0,2023-04-26T11:24:33.353Z,2023-04-26T11:30:52Z,4221010909,233,14,4221020251,144,44,4221010881,56,Back,4221010883,285,0,,,,,,,,,,,,,7vr4sgrcs701tllzqir9ubc9h,D. Bojanić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402633,15,43,1,1,37,4dkougngrd8mpvfb1cr9mdb1p,1,0,0,2023-04-26T11:24:33.877Z,2023-04-26T11:30:56Z,4221020377,144,61,4221010867,56,Center,,,,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402655,32,1,1,1,37,86pmsqvfhj3t45uo4osr9hks9,1,38.5,35.3,2023-04-26T11:24:33.931Z,2023-04-26T11:31:18Z,4221010961,56,Center,4221010965,141,50.9,4221010969,213,0.7,4221020763,155,,4221010967,212,17.0,4221010963,140,51.1,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402661,33,1,1,1,41,86pmsqvfhj3t45uo4osr9hks9,1,49.9,53.8,2023-04-26T11:24:37.285Z,2023-04-26T11:31:26Z,4221011037,140,56.4,4221011035,56,Center,4221011041,212,7.6,4221011039,141,49.0,4221011033,3,,4221011043,213,5.8,,,,,,,5wa2awnwsayrocgxs9d00p1p1,V. Qazaishvili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402671,35,1,1,1,42,86pmsqvfhj3t45uo4osr9hks9,0,56.1,47.8,2023-04-26T11:24:38.552Z,2023-04-26T11:31:48Z,4221021759,286,,4221021755,233,16,4221021641,141,50.5,4221021645,213,2.4,4221011059,56,Center,4221021643,212,2.6,4221021753,236,,4221021639,140,54.3,3nicdpsg0eal2r2f4m3oyycb9,M. Ádám,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402667,16,74,1,1,42,4dkougngrd8mpvfb1cr9mdb1p,1,35.2,51.4,2023-04-26T11:24:38.553Z,2023-04-26T11:31:47Z,4221021713,233,35,4221011053,285,,4221011051,56,Back,,,,,,,,,,,,,,,,a54k20jw9qbbz7f9dgmiufc2x,Lee Dong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402673,17,49,1,1,43,4dkougngrd8mpvfb1cr9mdb1p,1,26.3,53,2023-04-26T11:24:39.561Z,2023-04-26T11:24:40Z,,,,,,,,,,,,,,,,,,,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402685,18,1,1,1,43,4dkougngrd8mpvfb1cr9mdb1p,0,26.3,53,2023-04-26T11:24:39.849Z,2023-04-26T11:24:42Z,4221011145,140,66.2,4221011149,212,44.8,4221011151,213,0.4,4221011147,141,76.4,4221011153,1,,4221011143,56,Center,,,,,,,at9ebendkmv06dnp6b140fw89,Kim Yeon-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539404807,143,8,1,1,44,86pmsqvfhj3t45uo4osr9hks9,1,59.5,37.3,2023-04-26T11:24:40.383Z,2023-04-26T11:32:54Z,4221023135,56,Center,,,,,,,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402691,36,49,1,1,47,86pmsqvfhj3t45uo4osr9hks9,1,33.9,19.1,2023-04-26T11:24:44.012Z,2023-04-26T11:32:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402715,37,1,1,1,50,86pmsqvfhj3t45uo4osr9hks9,0,35.2,14,2023-04-26T11:24:46.540Z,2023-04-26T11:24:49Z,4221011291,56,Center,4221011295,141,46.3,4221011299,213,0.4,4221011301,1,,4221011297,212,55.7,4221011293,140,84.0,4221011289,155,,,,,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402723,19,49,1,1,54,4dkougngrd8mpvfb1cr9mdb1p,1,14.4,51.3,2023-04-26T11:24:50.680Z,2023-04-26T11:24:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7rht8pf969t2zsy1lcp13aicq,Min Seong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539402731,20,1,1,1,55,4dkougngrd8mpvfb1cr9mdb1p,1,14.1,51.3,2023-04-26T11:24:51.481Z,2023-04-26T11:24:52Z,4221011373,213,5.7,4221011367,140,20.9,4221011369,141,43.6,4221011365,56,Back,4221011371,212,8.9,,,,,,,,,,7rht8pf969t2zsy1lcp13aicq,Min Seong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
