id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,keyPass,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2539832751,9,1,1,0,17,dxrq5ce9fljcf0vrbrz89rp0k,1,24,80,2023-04-27T13:11:53.241Z,2023-04-27T13:14:52Z,4229028807,140,25.9,4229028801,56,Back,4229028811,212,5.7,4229028813,213,5.1,4229028809,141,72.1,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832755,10,61,1,0,19,dxrq5ce9fljcf0vrbrz89rp0k,0,25.9,72.1,2023-04-27T13:11:54.811Z,2023-04-27T13:12:02Z,4229028969,56,Back,,,,,,,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833915,31,61,1,0,20,92h5si20tnxjtg4hj8cs97bpw,1,67.7,31,2023-04-27T13:11:56.268Z,2023-04-27T13:15:22Z,4229036275,56,Center,,,,,,,,,,,,,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832759,3,49,1,0,21,92h5si20tnxjtg4hj8cs97bpw,1,62,39.2,2023-04-27T13:11:57.150Z,2023-04-27T13:11:57Z,,,,,,,,,,,,,,,,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832765,4,1,1,0,21,92h5si20tnxjtg4hj8cs97bpw,1,62,39.2,2023-04-27T13:11:57.196Z,2023-04-27T13:11:58Z,4229029955,140,69.4,4229029961,212,8.9,4229029953,56,Center,4229029959,141,45.5,4229029963,213,0.5,,,,,,,,,,53q7tgwwdclmp8mqr6uhpryl1,Koo Ja-Cheol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832769,5,1,1,0,22,92h5si20tnxjtg4hj8cs97bpw,1,69.4,45.5,2023-04-27T13:11:57.868Z,2023-04-27T13:11:58Z,4229030045,141,31.5,4229030041,56,Center,4229030047,212,10.5,4229030049,213,4.3,4229030043,140,65.2,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832799,6,1,1,0,22,92h5si20tnxjtg4hj8cs97bpw,1,65.2,31.5,2023-04-27T13:11:58.365Z,2023-04-27T13:12:02Z,4229030319,213,5.7,4229030313,140,89.0,4229030311,56,Right,4229030317,212,30.1,4229030315,141,6.8,,,,,,,,,,acf6ssf3sj4z2fbt6krbbczbp,Kim Joo-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832805,7,1,1,0,26,92h5si20tnxjtg4hj8cs97bpw,0,90.8,8.5,2023-04-27T13:12:02.123Z,2023-04-27T13:12:05Z,4229030349,141,10.3,4229030459,236,,4229030353,213,1.1,4229030343,155,,4229030465,286,,4229030461,233,11,4229030351,212,1.4,4229030341,2,,29bsxzz5d3tzi1we2uznh6jo4,Kim Dae-Hwan,4229030347,140,91.4,4229030345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,
2539832819,11,12,1,0,26,dxrq5ce9fljcf0vrbrz89rp0k,1,2.8,91.7,2023-04-27T13:12:02.223Z,2023-04-27T13:12:06Z,4229030483,233,7,4229030445,56,Back,4229030443,185,,,,,,,,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832827,8,43,1,0,30,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-27T13:12:05.777Z,2023-04-27T13:12:18Z,4229030833,144,61,4229030501,56,Right,,,,,,,,,,,,,,,,,,,29bsxzz5d3tzi1we2uznh6jo4,Kim Dae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832833,9,6,1,0,30,92h5si20tnxjtg4hj8cs97bpw,1,100,9,2023-04-27T13:12:06.202Z,2023-04-27T14:10:26Z,4229030983,233,12,4229030969,75,,4229030515,56,Right,,,,,,,,,,,,,,,,29bsxzz5d3tzi1we2uznh6jo4,Kim Dae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832829,12,6,1,0,30,dxrq5ce9fljcf0vrbrz89rp0k,0,0,91,2023-04-27T13:12:06.202Z,2023-04-27T13:12:22Z,4229030505,56,Back,4229030991,233,9,4229030513,73,,,,,,,,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832965,10,1,1,0,53,92h5si20tnxjtg4hj8cs97bpw,0,99.5,0.8,2023-04-27T13:12:29.021Z,2023-04-27T13:12:30Z,4229031205,212,33.0,4229031201,140,91.8,4229031207,213,1.8,4229031189,2,,4229031199,56,Center,4229031197,224,,4229031191,6,,4229031195,155,,7x5i526fkxae3bqymfw06vf85,Reis,4229031209,1,,4229031203,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,
2539832969,14,12,1,0,55,dxrq5ce9fljcf0vrbrz89rp0k,1,6.6,54,2023-04-27T13:12:31.273Z,2023-04-27T13:12:32Z,4229031217,140,31.1,4229031223,213,0.1,4229031215,56,Back,4229031221,212,25.8,4229031219,141,56.3,4229031225,15,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832983,11,13,1,0,58,92h5si20tnxjtg4hj8cs97bpw,1,72.7,47.3,2023-04-27T13:12:33.996Z,2023-04-27T13:17:05Z,4229031265,18,,4229031267,56,Center,4229039209,458,,4229039197,73,,4229039195,25,,4229039213,147,54.3,4229039199,102,67.2,4229038829,20,,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,4229039205,215,,4229038833,153,,4229039207,328,4229039203,103,6.9,4229039211,146,85.3,4229039217,231,50,4229039215,230,99.1,,,,,,,,,,,
2539832985,15,49,1,0,59,dxrq5ce9fljcf0vrbrz89rp0k,1,15.9,42.8,2023-04-27T13:12:35.466Z,2023-04-27T13:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539832999,16,1,1,0,59,dxrq5ce9fljcf0vrbrz89rp0k,1,15.9,42.8,2023-04-27T13:12:35.489Z,2023-04-27T13:12:38Z,4229031327,141,42.1,4229031325,140,29.0,4229031331,213,6.2,4229031323,56,Back,4229031329,212,13.8,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833005,17,1,1,1,2,dxrq5ce9fljcf0vrbrz89rp0k,0,29.3,42.1,2023-04-27T13:12:37.778Z,2023-04-27T13:12:42Z,4229031371,1,,4229031363,140,75.0,4229031369,213,0.3,4229031365,141,67.0,4229031361,56,Center,4229031367,212,50.9,4229031359,155,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539835341,64,59,1,1,3,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-27T13:12:39.156Z,2023-04-27T13:20:12Z,4229048307,56,Back,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833007,12,49,1,1,4,92h5si20tnxjtg4hj8cs97bpw,1,29.5,39.7,2023-04-27T13:12:39.708Z,2023-04-27T13:12:50Z,,,,,,,,,,,,,,,,,,,,,,,,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833009,13,1,1,1,4,92h5si20tnxjtg4hj8cs97bpw,0,30,39.2,2023-04-27T13:12:40.236Z,2023-04-27T13:20:33Z,4229031405,213,6.0,4229031401,141,18.8,4229045921,157,,4229031407,1,,4229031399,140,71.1,4229031397,56,Right,4229031403,212,45.3,4229049177,189,,668f2py1qzypzm56csh8s04wl,Kim Dong-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833069,18,49,1,1,17,dxrq5ce9fljcf0vrbrz89rp0k,1,29.7,97.1,2023-04-27T13:12:53.034Z,2023-04-27T13:12:53Z,,,,,,,,,,,,,,,,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833081,19,1,1,1,17,dxrq5ce9fljcf0vrbrz89rp0k,1,29.7,97.1,2023-04-27T13:12:53.193Z,2023-04-27T13:12:54Z,4229031841,1,,4229031839,213,4.4,4229031833,140,20.4,4229031835,141,43.7,4229031831,56,Back,4229031837,212,37.6,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833125,20,1,1,1,19,dxrq5ce9fljcf0vrbrz89rp0k,1,20.4,41.9,2023-04-27T13:12:54.793Z,2023-04-27T13:13:03Z,4229032107,212,26.2,4229032101,56,Back,4229032105,141,9.5,4229032109,213,5.3,4229032103,140,33.9,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833145,21,1,1,1,27,dxrq5ce9fljcf0vrbrz89rp0k,1,46.4,36.1,2023-04-27T13:13:03.593Z,2023-04-27T13:13:06Z,4229032193,140,41.4,4229032199,213,1.8,4229032197,212,24.8,4229032191,56,Back,4229032195,141,71.8,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833159,22,1,1,1,30,dxrq5ce9fljcf0vrbrz89rp0k,1,41.4,71.8,2023-04-27T13:13:06.121Z,2023-04-27T13:13:07Z,4229032251,213,1.0,4229032247,141,86.2,4229032245,140,47.2,4229032243,56,Back,4229032249,212,11.5,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833169,23,1,1,1,32,dxrq5ce9fljcf0vrbrz89rp0k,1,47.2,86.2,2023-04-27T13:13:07.770Z,2023-04-27T13:13:09Z,4229032305,213,3.7,4229032297,56,Back,4229032301,141,75.1,4229032299,140,36.7,4229032303,212,13.4,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833181,24,1,1,1,33,dxrq5ce9fljcf0vrbrz89rp0k,1,36.7,75.1,2023-04-27T13:13:09.226Z,2023-04-27T13:13:11Z,4229032371,140,41.3,4229032377,213,5.8,4229032375,212,5.5,4229032369,56,Back,4229032373,141,71.1,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833203,25,1,1,1,35,dxrq5ce9fljcf0vrbrz89rp0k,1,41.1,68.2,2023-04-27T13:13:11.194Z,2023-04-27T13:13:13Z,4229032477,56,Back,4229032483,212,17.7,4229032481,141,43.3,4229032485,213,4.4,4229032479,140,36.1,,,,,,,,,,7uykeqo2uz07vju7flufnss89,Lee Soon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833231,26,1,1,1,37,dxrq5ce9fljcf0vrbrz89rp0k,1,35.1,41.5,2023-04-27T13:13:13.289Z,2023-04-27T13:13:19Z,4229032637,56,Right,4229032643,212,33.3,4229032645,213,5.5,4229032641,141,6.1,4229032647,1,,4229032639,140,57.0,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833237,27,1,1,1,43,dxrq5ce9fljcf0vrbrz89rp0k,1,62.3,21.8,2023-04-27T13:13:19.033Z,2023-04-27T13:13:20Z,4229032663,141,43.0,4229032659,56,Center,4229032665,212,17.8,4229032661,140,72.3,4229032667,213,0.9,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833245,28,1,1,1,44,dxrq5ce9fljcf0vrbrz89rp0k,1,71.4,40.4,2023-04-27T13:13:20.458Z,2023-04-27T13:13:22Z,4229032715,140,75.8,4229032717,141,11.0,4229032719,212,20.5,4229032713,56,Right,4229032721,213,4.9,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833249,29,1,1,1,47,dxrq5ce9fljcf0vrbrz89rp0k,0,75.8,11,2023-04-27T13:13:22.682Z,2023-04-27T13:13:23Z,4229032739,140,78.7,4229032743,212,4.2,4229032745,213,0.8,4229032741,141,15.3,4229032737,56,Right,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833255,14,61,1,1,48,92h5si20tnxjtg4hj8cs97bpw,1,26.1,85.4,2023-04-27T13:13:24.108Z,2023-04-27T13:13:31Z,4229032773,56,Back,,,,,,,,,,,,,,,,,,,,,,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833267,30,1,1,1,49,dxrq5ce9fljcf0vrbrz89rp0k,0,73,6.8,2023-04-27T13:13:25.386Z,2023-04-27T13:13:26Z,4229032849,155,,4229032859,213,0.1,4229032853,140,84.4,4229032855,141,7.9,4229032857,212,12.0,4229032851,56,Right,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833285,15,1,1,1,52,92h5si20tnxjtg4hj8cs97bpw,0,16.5,92.9,2023-04-27T13:13:27.725Z,2023-04-27T13:13:28Z,4229032957,140,21.8,4229032955,56,Back,4229032961,212,8.0,4229032963,213,0.8,4229032959,141,100.0,4229032953,3,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833289,16,5,1,1,52,92h5si20tnxjtg4hj8cs97bpw,0,20,101,2023-04-27T13:13:28.213Z,2023-04-27T13:13:30Z,4229033033,233,31,4229032987,347,,4229032983,56,Back,,,,,,,,,,,,,,,,7tb226aujwnbsbsrzbncnk9w4,Kim Bong-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833295,31,5,1,1,52,dxrq5ce9fljcf0vrbrz89rp0k,1,80,-1,2023-04-27T13:13:28.213Z,2023-04-27T13:21:35Z,4229033011,347,,4229033009,56,Right,4229033013,233,16,,,,,,,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833367,32,1,1,2,3,dxrq5ce9fljcf0vrbrz89rp0k,1,81.1,0,2023-04-27T13:13:38.858Z,2023-04-27T13:13:43Z,4229033355,212,11.8,4229033345,107,,4229033351,141,15.5,4229033357,213,1.9,4229033347,56,Right,4229033349,140,77.0,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833375,33,1,1,2,8,dxrq5ce9fljcf0vrbrz89rp0k,1,74.8,15,2023-04-27T13:13:43.866Z,2023-04-27T13:13:45Z,4229033375,141,7.7,4229033371,56,Right,4229033377,212,7.2,4229033379,213,3.9,4229033373,140,69.8,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833379,34,1,1,2,9,dxrq5ce9fljcf0vrbrz89rp0k,1,69.8,7.7,2023-04-27T13:13:45.130Z,2023-04-27T13:22:10Z,4229033399,140,73.3,4229033401,141,23.4,4229033405,213,1.2,4229033403,212,11.3,4229033397,56,Center,,,,,,,,,,i257idor9l103iarq57i4bft,Doo Hyeon-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833387,35,1,1,2,11,dxrq5ce9fljcf0vrbrz89rp0k,1,69.5,20.4,2023-04-27T13:13:47.113Z,2023-04-27T13:13:49Z,4229033435,213,3.2,4229033429,140,47.2,4229033431,141,18.2,4229033427,56,Back,4229033433,212,23.5,,,,,,,,,,7v3gbz56454fadpqntuay5l91,Sandro Lima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833405,36,1,1,2,13,dxrq5ce9fljcf0vrbrz89rp0k,1,47.2,18.2,2023-04-27T13:13:49.434Z,2023-04-27T13:13:53Z,4229033509,213,2.1,4229033503,140,40.0,4229033505,141,39.2,4229033501,56,Back,4229033507,212,16.2,,,,,,,,,,agy03jhjlcs2x09k316qvfm51,T. Letschert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833423,37,1,1,2,18,dxrq5ce9fljcf0vrbrz89rp0k,1,40,39.2,2023-04-27T13:13:53.626Z,2023-04-27T13:13:57Z,4229033577,155,,4229033585,212,44.1,4229033587,213,5.7,4229033581,140,76.0,4229033589,1,,4229033583,141,5.9,4229033579,56,Right,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833437,17,45,1,2,21,92h5si20tnxjtg4hj8cs97bpw,0,24.4,88.2,2023-04-27T13:13:57.290Z,2023-04-27T13:23:36Z,4229058727,233,38,4229033639,285,,4229033637,56,Back,,,,,,,,,,,,,,,,7x5i526fkxae3bqymfw06vf85,Reis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833427,38,3,1,2,21,dxrq5ce9fljcf0vrbrz89rp0k,1,75.6,11.8,2023-04-27T13:13:57.290Z,2023-04-27T13:23:35Z,4229033599,56,Right,4229058201,286,,4229058261,233,17,,,,,,,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539836713,157,1,1,2,22,dxrq5ce9fljcf0vrbrz89rp0k,0,78.1,18,2023-04-27T13:13:57.916Z,2023-04-27T13:24:33Z,4229060087,141,16.9,4229060085,140,82.3,4229060093,213,6.1,4229060083,56,Right,4229060089,212,4.5,,,,,,,,,,bfb2cvnizvh884eh2i2grqqqd,J. Asani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539833445,18,43,1,2,23,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-27T13:13:59.116Z,2023-04-27T13:23:52Z,4229059317,144,1,4229055613,233,39,4229033663,140,27.1,4229034057,286,0,4229033669,213,0.1,4229034055,236,0,4229033665,141,85.6,4229033667,212,2.4,b4kziyf6t4x8psrb1nvd0dl9l,An Tae-Hyun,4229033661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
