id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2549313697,9,1,1,0,14,cc7oug4s891gcp1r4mh00rw7x,1,31.1,65.8,2023-05-15T11:21:44.788Z,2023-05-15T11:28:25Z,4280746883,140,66.2,4280746881,56,Left,4280746885,141,86.6,4280746891,1,,4280746887,212,39.5,4280746889,213,0.4,4280746879,155,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313703,10,1,1,0,17,cc7oug4s891gcp1r4mh00rw7x,0,62.5,85.3,2023-05-15T11:21:47.988Z,2023-05-15T11:28:43Z,4280746931,168,,4280746933,56,Left,4280746937,140,76.6,4280746943,212,14.8,4280746945,213,0.0,4280746941,141,86.1,4280746929,3,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313725,3,49,1,0,19,4dkougngrd8mpvfb1cr9mdb1p,1,29.6,14.9,2023-05-15T11:21:50.124Z,2023-05-15T11:21:50Z,,,,,,,,,,,,,,,,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313767,4,1,1,0,20,4dkougngrd8mpvfb1cr9mdb1p,1,29.6,14.9,2023-05-15T11:21:50.460Z,2023-05-15T11:21:55Z,4280747179,140,39.4,4280747187,1,,4280747177,56,Back,4280747175,157,,4280747185,213,6.2,4280747181,141,13.8,4280747183,212,10.3,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313773,5,4,1,0,22,4dkougngrd8mpvfb1cr9mdb1p,1,38.2,13.8,2023-05-15T11:21:52.595Z,2023-05-15T11:29:46Z,4280747213,265,,4280747215,286,,4280747207,13,,4280747211,152,,4280747209,56,Back,4280747221,233,11,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313751,11,4,1,0,22,cc7oug4s891gcp1r4mh00rw7x,0,61.8,86.2,2023-05-15T11:21:52.596Z,2023-05-15T12:54:51Z,4280747125,285,,4280747119,265,,4280747235,233,5,4280747107,13,,4280747109,56,Left,4280747115,152,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313881,6,1,1,0,42,4dkougngrd8mpvfb1cr9mdb1p,1,42.3,11.7,2023-05-15T11:22:12.634Z,2023-05-15T11:22:13Z,4280747761,152,,4280747765,140,45.6,4280747763,56,Back,4280747767,141,18.6,4280747759,5,,4280747771,213,0.9,4280747769,212,5.8,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313887,7,1,1,0,43,4dkougngrd8mpvfb1cr9mdb1p,1,45.6,18.6,2023-05-15T11:22:13.578Z,2023-05-15T11:22:14Z,4280747817,213,3.9,4280747811,140,39.6,4280747815,212,8.3,4280747813,141,10.6,4280747809,56,Back,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313903,8,1,1,0,44,4dkougngrd8mpvfb1cr9mdb1p,1,38.7,10.4,2023-05-15T11:22:14.602Z,2023-05-15T11:22:17Z,4280747897,212,35.2,4280747893,140,30.4,4280747891,56,Back,4280747895,141,60.6,4280747899,213,1.8,4280747901,1,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313919,9,1,1,0,47,4dkougngrd8mpvfb1cr9mdb1p,1,32.6,67.6,2023-05-15T11:22:17.578Z,2023-05-15T11:22:20Z,4280747979,140,54.2,4280747977,56,Left,4280747985,213,0.7,4280747981,141,95.7,4280747983,212,29.7,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313929,10,1,1,0,49,4dkougngrd8mpvfb1cr9mdb1p,1,52.6,95.3,2023-05-15T11:22:20.218Z,2023-05-15T11:22:21Z,4280748043,56,Back,4280748045,140,47.9,4280748049,212,10.7,4280748047,141,81.4,4280748051,213,4.2,,,,,,,,,,ataz1tbj52p9ew12lu7r0t0ph,Kang Yun-Koo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313945,11,1,1,0,51,4dkougngrd8mpvfb1cr9mdb1p,1,47.9,81.4,2023-05-15T11:22:21.881Z,2023-05-15T11:22:26Z,4280748117,213,2.7,4280748113,141,83.9,4280748107,56,Back,4280748115,212,4.0,4280748109,140,44.4,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313951,12,1,1,0,55,4dkougngrd8mpvfb1cr9mdb1p,1,41.9,83.6,2023-05-15T11:22:26.298Z,2023-05-15T11:22:28Z,4280748159,56,Back,4280748167,213,2.9,4280748163,141,88.3,4280748161,140,31.5,4280748165,212,11.4,,,,,,,,,,ataz1tbj52p9ew12lu7r0t0ph,Kang Yun-Koo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313967,13,1,1,0,57,4dkougngrd8mpvfb1cr9mdb1p,1,30.9,84.5,2023-05-15T11:22:27.993Z,2023-05-15T11:22:30Z,4280748267,213,4.4,4280748259,56,Back,4280748261,140,25.0,4280748265,212,21.8,4280748263,141,53.7,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313989,14,1,1,1,0,4dkougngrd8mpvfb1cr9mdb1p,1,27.3,40.6,2023-05-15T11:22:30.473Z,2023-05-15T11:22:34Z,4280748365,56,Back,4280748371,212,28.9,4280748373,213,5.3,4280748367,140,43.4,4280748369,141,6.1,,,,,,,,,,3uj6mcpdgzwkj73gjg2kikk45,Kwon Han-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549313995,15,1,1,1,3,4dkougngrd8mpvfb1cr9mdb1p,0,43.6,6.8,2023-05-15T11:22:33.977Z,2023-05-15T11:22:34Z,4280748407,212,4.9,4280748409,213,1.5,4280748403,140,43.8,4280748405,141,14.0,4280748401,56,Back,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314001,12,61,1,1,5,cc7oug4s891gcp1r4mh00rw7x,0,64.2,94.8,2023-05-15T11:22:36.124Z,2023-05-17T19:55:46Z,4280748423,56,Left,,,,,,,,,,,,,,,,,,,,,,4nw02ifkjx1zg3bzz1bsno7e2,Lee Soo-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314023,16,1,1,1,6,4dkougngrd8mpvfb1cr9mdb1p,1,33.8,7,2023-05-15T11:22:37.001Z,2023-05-15T11:22:38Z,4280748537,56,Back,4280748539,140,27.4,4280748541,141,7.9,4280748545,213,3.1,4280748543,212,6.7,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314031,17,1,1,1,8,4dkougngrd8mpvfb1cr9mdb1p,1,20.7,10.6,2023-05-15T11:22:38.569Z,2023-05-15T11:33:11Z,4280748579,140,36.5,4280748585,213,6.0,4280748581,141,2.7,4280748583,212,17.4,4280748577,56,Back,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314053,18,1,1,1,10,4dkougngrd8mpvfb1cr9mdb1p,1,35.2,4.2,2023-05-15T11:22:41.353Z,2023-05-15T11:32:46Z,4280748687,212,9.4,4280748689,213,2.8,4280748683,140,26.8,4280748681,56,Back,4280748685,141,9.1,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549317263,109,1,1,1,11,4dkougngrd8mpvfb1cr9mdb1p,0,24.8,3.1,2023-05-15T11:22:42.221Z,2023-05-15T11:34:21Z,4280765839,140,40.7,4280765837,56,Back,4280765843,212,18.6,4280765845,213,0.5,4280765841,141,15.1,,,,,,,,,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314047,13,61,1,1,12,cc7oug4s891gcp1r4mh00rw7x,1,64.1,93.8,2023-05-15T11:22:43.092Z,2023-05-15T11:33:54Z,4280748671,56,Left,,,,,,,,,,,,,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314093,19,61,1,1,15,4dkougngrd8mpvfb1cr9mdb1p,1,36.9,22.7,2023-05-15T11:22:45.785Z,2023-05-15T11:34:19Z,4280748821,56,Back,,,,,,,,,,,,,,,,,,,,,,cni5awk83s8cen20ed4v1swve,Hernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314101,20,1,1,1,18,4dkougngrd8mpvfb1cr9mdb1p,1,33.2,19.1,2023-05-15T11:22:48.425Z,2023-05-15T11:34:40Z,4280748875,212,52.7,4280748871,140,39.3,4280748873,141,96.0,4280748867,196,,4280748877,213,1.4,4280748865,155,,4280748869,56,Back,4280748879,1,,ep1eax2gaziw4xoshealvq5ex,Mun Ji-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314133,21,1,1,1,23,4dkougngrd8mpvfb1cr9mdb1p,1,44.7,92.7,2023-05-15T11:22:53.385Z,2023-05-15T11:26:00Z,4280749005,141,79.4,4280749001,56,Back,4280749003,140,44.2,4280749007,212,9.1,4280749009,213,4.7,,,,,,,,,,ataz1tbj52p9ew12lu7r0t0ph,Kang Yun-Koo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314155,22,1,1,1,25,4dkougngrd8mpvfb1cr9mdb1p,1,42.1,74.8,2023-05-15T11:22:55.689Z,2023-05-15T11:22:59Z,4280749115,213,4.2,4280749107,56,Back,4280749111,141,42.1,4280749113,212,25.1,4280749109,140,31.0,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314187,23,1,1,1,28,4dkougngrd8mpvfb1cr9mdb1p,1,31,34.9,2023-05-15T11:22:59.192Z,2023-05-15T11:23:03Z,4280749229,56,Back,4280749237,213,5.1,4280749235,212,14.2,4280749231,140,36.1,4280749233,141,15.6,,,,,,,,,,3uj6mcpdgzwkj73gjg2kikk45,Kwon Han-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314191,24,1,1,1,32,4dkougngrd8mpvfb1cr9mdb1p,1,39.1,15.8,2023-05-15T11:23:03.290Z,2023-05-15T11:23:04Z,4280749255,213,6.2,4280749247,56,Right,4280749251,141,12.9,4280749253,212,24.8,4280749249,140,62.6,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314209,25,1,1,1,33,4dkougngrd8mpvfb1cr9mdb1p,1,62.6,12.9,2023-05-15T11:23:04.313Z,2023-05-15T11:23:06Z,4280749335,56,Right,4280749337,140,61.9,4280749341,212,6.4,4280749343,213,4.6,4280749339,141,3.5,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314235,26,1,1,1,35,4dkougngrd8mpvfb1cr9mdb1p,1,64.4,4.1,2023-05-15T11:23:06.249Z,2023-05-15T11:23:09Z,4280749449,140,86.7,4280749453,212,23.4,4280749455,213,0.0,4280749447,56,Right,4280749451,141,4.3,,,,,,,,,,9ypo5z607qgr7586utge5hln9,Kim Jun-Yub,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314253,27,1,1,1,39,4dkougngrd8mpvfb1cr9mdb1p,0,97.1,4.1,2023-05-15T11:23:09.385Z,2023-05-17T19:57:39Z,4280749507,155,,4280749519,1,,4286173743,224,,4286173745,20,,4280749505,2,,4280749513,141,52.1,4280749511,140,90.7,4280749515,212,33.3,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,4280749509,56,Center,4280749517,213,1.8,,,,,,,,,,,,,,,,,,,,,,
2549314257,14,12,1,1,41,cc7oug4s891gcp1r4mh00rw7x,1,7.7,43.7,2023-05-15T11:23:12.348Z,2023-05-15T11:35:25Z,4280749555,15,,4280749537,141,29.4,4280749539,212,11.6,4280749541,213,5.3,4280749533,56,Back,4280749535,140,13.8,,,,,,,6fh3fcd5h6e9txpa4j1rfhck5,Choi Chul-Soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314277,28,15,1,1,44,4dkougngrd8mpvfb1cr9mdb1p,1,90.3,62,2023-05-15T11:23:15.241Z,2023-05-17T19:58:07Z,4286174187,78,,4280753251,146,97.7,4280753253,147,53.8,4280753241,103,10.1,4280749629,17,,4280753237,102,51.7,4280749631,56,Center,4280753249,458,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,4280753277,233,15,4280753227,72,,4280749627,22,,,,,,,,,,,,,,,,,,,,
2549314283,15,10,1,1,44,cc7oug4s891gcp1r4mh00rw7x,1,3.3,43.9,2023-05-15T11:23:15.341Z,2023-05-17T19:58:19Z,4280750471,174,,4280749665,56,Back,4280749663,182,,4286174457,377,,4286174455,180,,4280753299,233,28,,,,,,,8mb4id7chmmjp2fc2q3dd3cdm,Kim Jeong-Hoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314339,16,49,1,1,49,cc7oug4s891gcp1r4mh00rw7x,1,3.6,35.4,2023-05-15T11:23:19.596Z,2023-05-15T11:36:09Z,,,,,,,,,,,,,,,,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314443,17,12,1,1,50,cc7oug4s891gcp1r4mh00rw7x,1,3.6,35.4,2023-05-15T11:23:20.828Z,2023-05-15T11:36:12Z,4280750417,213,5.8,4280750409,56,Back,4280750411,140,35.3,4280750415,212,38.1,4280750413,141,8.2,,,,,,,,,,b5wk02yjsdg5u1bu6quczvrop,Park Jin-Seop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549318103,118,49,1,1,51,4dkougngrd8mpvfb1cr9mdb1p,1,55.1,90.1,2023-05-15T11:23:21.587Z,2023-05-15T11:36:32Z,,,,,,,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314367,29,1,1,1,52,4dkougngrd8mpvfb1cr9mdb1p,1,57.2,94.5,2023-05-15T11:23:22.906Z,2023-05-15T11:36:07Z,4280750009,213,0.1,4280750003,140,71.7,4280750005,141,96.3,4280750001,56,Left,4280750007,212,15.3,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314379,30,1,1,1,55,4dkougngrd8mpvfb1cr9mdb1p,1,68.7,94.1,2023-05-15T11:23:26.249Z,2023-05-15T11:23:28Z,4280750071,212,6.7,4280750067,140,73.7,4280750073,213,5.6,4280750065,56,Left,4280750069,141,88.0,,,,,,,,,,ataz1tbj52p9ew12lu7r0t0ph,Kang Yun-Koo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314405,31,1,1,1,58,4dkougngrd8mpvfb1cr9mdb1p,1,71.7,90.3,2023-05-15T11:23:28.394Z,2023-05-15T11:23:32Z,4280750187,155,,4280750195,212,27.7,4280750191,140,45.4,4280750193,141,93.9,4280750189,56,Back,4280750197,213,3.1,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314461,32,1,1,2,2,4dkougngrd8mpvfb1cr9mdb1p,1,39.6,80.2,2023-05-15T11:23:32.601Z,2023-05-15T11:23:40Z,4280750529,1,,4280750519,56,Back,4280750525,212,38.3,4280750521,140,20.5,4280750523,141,32.2,4280750527,213,4.2,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314467,33,1,1,2,10,4dkougngrd8mpvfb1cr9mdb1p,1,30.2,21,2023-05-15T11:23:40.601Z,2023-05-15T11:23:42Z,4280750557,212,29.3,4280750559,213,1.8,4280750553,140,24.0,4280750551,56,Back,4280750555,141,63.0,,,,,,,,,,f5dwmfqf84vn26jqgru6q6uax,Kim Dong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314507,34,1,1,2,11,4dkougngrd8mpvfb1cr9mdb1p,1,24,63,2023-05-15T11:23:42.152Z,2023-05-15T11:23:47Z,4280750713,212,17.0,4280750715,213,1.3,4280750707,56,Back,4280750711,141,86.9,4280750709,140,28.7,,,,,,,,,,3uj6mcpdgzwkj73gjg2kikk45,Kwon Han-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314525,35,1,1,2,16,4dkougngrd8mpvfb1cr9mdb1p,0,41.6,89,2023-05-15T11:23:47.353Z,2023-05-15T11:23:49Z,4280750791,213,6.2,4280750787,141,87.5,4280750789,212,24.3,4280750783,56,Left,4280750785,140,64.7,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314529,18,43,1,2,19,cc7oug4s891gcp1r4mh00rw7x,1,0,0,2023-05-15T11:23:49.675Z,2023-05-15T11:37:09Z,4280772603,144,49,,,,,,,,,,,,,,,,,,,,,,6fh3fcd5h6e9txpa4j1rfhck5,Choi Chul-Soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549314541,19,1,1,2,19,cc7oug4s891gcp1r4mh00rw7x,0,36,11,2023-05-15T11:23:49.837Z,2023-05-15T11:23:51Z,4280750849,140,63.6,4280750845,157,,4280750857,1,,4280750855,213,0.1,4280750847,56,Right,4280750851,141,17.1,4280750853,212,29.3,,,,6fh3fcd5h6e9txpa4j1rfhck5,Choi Chul-Soon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550339031,776,44,1,2,20,4dkougngrd8mpvfb1cr9mdb1p,1,40.4,85.9,2023-05-15T11:23:50.900Z,2023-05-18T01:16:17Z,4286175779,56,Back,4286175781,285,,4286742941,233,947,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550339037,947,44,1,2,20,cc7oug4s891gcp1r4mh00rw7x,0,59.6,14.1,2023-05-15T11:23:50.901Z,2023-05-18T01:16:17Z,4286175815,56,Right,4286175817,286,,4286742963,233,776,,,,,,,,,,,,,,,,2t6k9fzod7v7mpbq3z9phqifp,Rafael Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,
