id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2520003863,4,1,1,0,13,cc7oug4s891gcp1r4mh00rw7x,0,48.9,34.9,2023-03-14T05:37:57.937Z,2023-03-14T07:08:49Z,4097233641,56,Center,4097233643,140,65.4,4097233649,213,6.2,4097233645,141,33.4,4097233639,3,,4097233647,212,17.4,,,,,,,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003871,8,1,1,0,17,dxrq5ce9fljcf0vrbrz89rp0k,1,31.8,70.3,2023-03-14T05:38:01.543Z,2023-03-14T05:41:35Z,4097233689,213,2.2,4097233681,56,Back,4097233687,212,4.3,4097233685,141,75.6,4097233683,140,29.5,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003881,9,1,1,0,19,dxrq5ce9fljcf0vrbrz89rp0k,1,27.7,78.1,2023-03-14T05:38:03.063Z,2023-03-14T05:38:06Z,4097233737,212,13.4,4097233735,141,93.9,4097233733,140,35.4,4097233739,213,0.9,4097233731,56,Back,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520984555,894,3,1,0,20,dxrq5ce9fljcf0vrbrz89rp0k,0,40,97.1,2023-03-14T05:38:04.821Z,2023-03-17T14:49:20Z,4102371959,464,,4102371955,56,Back,4102371961,467,1duiwq9o5e8sds5j08kgs3wt1,4102371957,286,,,,,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003883,10,4,1,0,22,dxrq5ce9fljcf0vrbrz89rp0k,1,40.5,95.7,2023-03-14T05:38:06.009Z,2023-03-14T05:38:09Z,4097233743,13,,4097233751,286,,4097233745,56,Back,4097233747,152,,4097233749,265,,4097233783,233,5,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003887,5,4,1,0,22,cc7oug4s891gcp1r4mh00rw7x,0,59.5,4.3,2023-03-14T05:38:06.010Z,2023-03-14T05:38:09Z,4097233775,265,,4097233777,285,,4097233773,152,,4097233771,56,Right,4097233769,13,,4097233797,233,10,,,,,,,1duiwq9o5e8sds5j08kgs3wt1,Moon Seon-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003901,11,1,1,0,24,dxrq5ce9fljcf0vrbrz89rp0k,1,36.8,95.9,2023-03-14T05:38:08.919Z,2023-03-14T05:38:13Z,4097233865,56,Back,4097233867,140,23.8,4097233873,213,3.8,4097233863,152,,4097233861,5,,4097233871,212,17.3,4097233869,141,80.3,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003905,12,1,1,0,27,dxrq5ce9fljcf0vrbrz89rp0k,1,26.8,80,2023-03-14T05:38:11.847Z,2023-03-17T14:50:35Z,4097233889,212,13.2,4097233899,189,,4097233891,213,0.8,4097233883,56,Back,4097233885,140,35.4,4097233887,141,94.2,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003925,13,1,1,0,28,dxrq5ce9fljcf0vrbrz89rp0k,1,39.6,94.8,2023-03-14T05:38:12.352Z,2023-03-17T14:50:51Z,4097233985,141,88.0,4097233987,212,15.4,4097233981,56,Left,4097233989,213,6.0,4097233983,140,53.6,,,,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520984979,895,50,1,0,31,dxrq5ce9fljcf0vrbrz89rp0k,1,53.6,91.6,2023-03-14T05:38:15.371Z,2023-03-17T18:26:29Z,4102374295,286,,4102374293,56,Left,4102788229,233,6,,,,,,,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003921,6,7,1,0,31,cc7oug4s891gcp1r4mh00rw7x,1,46.4,8.4,2023-03-14T05:38:15.372Z,2023-03-17T18:26:29Z,4102374383,385,,4097233975,56,Back,4102788215,233,895,4102374013,285,,,,,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003929,14,43,1,0,36,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-14T05:38:20.089Z,2023-03-14T05:38:25Z,4097233997,56,Left,4097234079,144,8,,,,,,,,,,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003935,7,5,1,0,36,cc7oug4s891gcp1r4mh00rw7x,0,54.5,-1.5,2023-03-14T05:38:20.713Z,2023-03-14T05:38:26Z,4097234019,56,Right,4097234117,233,15,4097234021,347,,,,,,,,,,,,,,,,,cc5c5mmpywxpgrb33oztcdgid,Paik Seung-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003945,15,5,1,0,36,dxrq5ce9fljcf0vrbrz89rp0k,1,45.5,101.5,2023-03-14T05:38:20.713Z,2023-03-14T07:12:17Z,4097234109,233,7,4097234093,347,,4097234091,56,Back,,,,,,,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003983,16,1,1,0,42,dxrq5ce9fljcf0vrbrz89rp0k,1,44.3,100,2023-03-14T05:38:26.007Z,2023-03-14T05:38:36Z,4097234299,212,14.6,4097234291,107,,4097234293,56,Back,4097234301,213,3.8,4097234297,141,88.1,4097234295,140,33.4,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003989,17,1,1,0,52,dxrq5ce9fljcf0vrbrz89rp0k,1,33.4,65.2,2023-03-14T05:38:36.439Z,2023-03-14T05:38:38Z,4097234325,212,8.4,4097234319,56,Back,4097234327,213,0.7,4097234321,140,39.7,4097234323,141,72.9,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520003991,18,1,1,0,54,dxrq5ce9fljcf0vrbrz89rp0k,1,39.7,72.9,2023-03-14T05:38:38.344Z,2023-03-14T05:38:39Z,4097234355,156,,4097234349,213,3.6,4097234341,56,Back,4097234347,212,11.8,4097234345,141,64.5,4097234343,140,29.9,,,,,,,21tuis2g923xw10ga0po2vlk9,Lee Min-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004003,19,1,1,0,56,dxrq5ce9fljcf0vrbrz89rp0k,1,24.6,62.6,2023-03-14T05:38:40.759Z,2023-03-14T05:38:42Z,4097234415,212,17.3,4097234409,56,Back,4097234417,213,3.9,4097234411,140,12.8,4097234413,141,44.8,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004013,20,1,1,0,58,dxrq5ce9fljcf0vrbrz89rp0k,1,12.8,44.8,2023-03-14T05:38:42.359Z,2023-03-14T05:38:44Z,4097234453,213,0.5,4097234449,141,58.2,4097234451,212,20.5,4097234445,56,Back,4097234447,140,30.3,,,,,,,,,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004015,21,1,1,1,0,dxrq5ce9fljcf0vrbrz89rp0k,1,30.3,58.2,2023-03-14T05:38:44.311Z,2023-03-14T05:38:46Z,4097234477,141,67.2,4097234475,140,18.2,4097234473,56,Back,4097234481,213,2.7,4097234479,212,14.1,,,,,,,,,,eqw66ob9qm4awc6wedc89ryll,Park Han-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004039,22,1,1,1,1,dxrq5ce9fljcf0vrbrz89rp0k,1,18.2,67.2,2023-03-14T05:38:45.879Z,2023-03-14T05:38:52Z,4097234637,213,1.0,4097234627,56,Back,4097234635,212,22.0,4097234633,141,94.2,4097234629,140,29.7,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004073,23,1,1,1,8,dxrq5ce9fljcf0vrbrz89rp0k,1,29.6,81.4,2023-03-14T05:38:52.296Z,2023-03-14T05:39:07Z,4097234875,212,12.1,4097234877,213,4.0,4097234869,56,Back,4097234871,140,22.4,4097234873,141,67.6,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004083,24,1,1,1,23,dxrq5ce9fljcf0vrbrz89rp0k,1,27.8,59.1,2023-03-14T05:39:07.399Z,2023-03-14T05:43:28Z,4097234907,140,34.9,4097234913,213,5.7,4097234911,212,8.7,4097234905,56,Back,4097234909,141,52.5,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004091,25,1,1,1,25,dxrq5ce9fljcf0vrbrz89rp0k,1,33.3,59.9,2023-03-14T05:39:09.271Z,2023-03-14T05:43:30Z,4097234957,212,8.4,4097234955,141,65.5,4097234953,140,26.2,4097234959,213,2.7,4097234951,56,Back,,,,,,,,,,ebsjcibmg7i93yxf4bhmac5w,Jeong Ho-Yeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004097,26,1,1,1,26,dxrq5ce9fljcf0vrbrz89rp0k,1,28.1,70.8,2023-03-14T05:39:10.952Z,2023-03-14T05:39:14Z,4097235003,213,0.9,4097234997,140,39.4,4097234995,56,Back,4097235001,212,20.1,4097234999,141,94.7,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004109,27,1,1,1,30,dxrq5ce9fljcf0vrbrz89rp0k,1,61.6,93.5,2023-03-14T05:39:14.343Z,2023-03-14T05:39:16Z,4097235053,56,Back,4097235061,213,3.7,4097235055,140,46.9,4097235057,141,80.3,4097235059,212,17.9,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004121,28,1,1,1,32,dxrq5ce9fljcf0vrbrz89rp0k,1,53.8,83.6,2023-03-14T05:39:16.695Z,2023-03-14T05:39:17Z,4097235115,56,Left,4097235121,212,8.2,4097235117,140,57.2,4097235123,213,1.1,4097235119,141,94.5,,,,,,,,,,eqw66ob9qm4awc6wedc89ryll,Park Han-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004141,29,1,1,1,33,dxrq5ce9fljcf0vrbrz89rp0k,1,57.2,94.5,2023-03-14T05:39:17.832Z,2023-03-14T05:39:22Z,4097235209,213,3.5,4097235203,140,35.6,4097235201,56,Back,4097235207,212,24.3,4097235205,141,81.7,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004149,30,1,1,1,38,dxrq5ce9fljcf0vrbrz89rp0k,1,38.7,81.1,2023-03-14T05:39:22.569Z,2023-03-14T05:39:25Z,4097235289,141,93.3,4097235291,212,26.7,4097235283,155,,4097235287,140,62.9,4097235285,56,Left,4097235293,213,0.3,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004157,31,1,1,1,41,dxrq5ce9fljcf0vrbrz89rp0k,1,62.4,84.8,2023-03-14T05:39:25.255Z,2023-03-14T05:39:27Z,4097235377,140,66.1,4097235375,56,Center,4097235381,212,12.0,4097235379,141,68.1,4097235383,213,5.0,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004159,32,61,1,1,43,dxrq5ce9fljcf0vrbrz89rp0k,0,66.1,68.1,2023-03-14T05:39:27.559Z,2023-03-14T05:39:34Z,4097235387,56,Center,,,,,,,,,,,,,,,,,,,,,,15ato5bntfatzlnc2pdu1yn3e,Heo Yool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004169,8,4,1,1,45,cc7oug4s891gcp1r4mh00rw7x,1,31.8,33.4,2023-03-14T05:39:29.945Z,2023-03-14T05:44:32Z,4097235471,56,Back,4097235469,13,,4097241319,294,,4097235473,152,,4097235531,233,33,4097235477,285,,,,,,,,box34ask8r1uyj1hefhbox6cq,Maeng Seong-Ung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004173,33,4,1,1,45,dxrq5ce9fljcf0vrbrz89rp0k,0,68.2,66.6,2023-03-14T05:39:29.946Z,2023-03-14T05:44:30Z,4097235509,152,,4097235547,286,,4097235507,56,Center,4097241245,294,,4097235543,233,8,4097235505,13,,,,,,,,15ato5bntfatzlnc2pdu1yn3e,Heo Yool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004229,9,1,1,2,6,cc7oug4s891gcp1r4mh00rw7x,1,29.8,32.1,2023-03-14T05:39:50.025Z,2023-03-14T05:44:55Z,4097236033,140,25.5,4097236035,141,70.6,4097236273,189,,4097236027,5,,4097236037,212,26.6,4097236029,152,,4097236031,56,Back,4097236039,213,1.7,37gb3dt84aa4vb77olca9vs2x,Jeong Tae-Wook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004243,10,1,1,2,7,cc7oug4s891gcp1r4mh00rw7x,0,20.4,88.8,2023-03-14T05:39:51.497Z,2023-03-17T14:53:32Z,4097236121,212,74.6,4097236117,140,91.4,4097236317,189,,4097236115,56,Left,4097236113,155,,4097236123,213,0.0,4097236125,1,,4097236119,141,92.9,138ed2bp6fkle4c1733d9p8lx,Kim Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004249,34,56,1,2,14,dxrq5ce9fljcf0vrbrz89rp0k,1,0,0,2023-03-14T05:39:58.304Z,2023-03-14T05:39:58Z,4097236163,56,Back,,,,,,,,,,,,,,,,,,,,,,9ieemqwmuxyvid5aueej85rzd,Lee Sang-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004251,11,5,1,2,14,cc7oug4s891gcp1r4mh00rw7x,0,101.6,85.2,2023-03-14T05:39:58.601Z,2023-03-14T05:40:00Z,4097236165,56,Left,4097236167,346,,4097236245,233,35,,,,,,,,,,,,,,,,53lbku4kt3amsxjwa5g8reswl,Hong Jeong-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004257,35,5,1,2,14,dxrq5ce9fljcf0vrbrz89rp0k,1,-1.6,14.8,2023-03-14T05:39:58.601Z,2023-03-14T07:12:17Z,4097236205,56,Back,4097236237,233,11,4097236207,346,,,,,,,,,,,,,,,,,9ieemqwmuxyvid5aueej85rzd,Lee Sang-Gi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004339,36,1,1,2,49,dxrq5ce9fljcf0vrbrz89rp0k,0,4.4,40.4,2023-03-14T05:40:33.400Z,2023-03-14T05:40:35Z,4097236757,140,50.8,4097236761,212,49.2,4097236755,56,Center,4097236753,155,,4097236763,213,0.1,4097236781,189,,4097236759,141,50.6,4097236767,74,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,4097236751,124,4097236765,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004347,12,1,1,2,52,cc7oug4s891gcp1r4mh00rw7x,0,48.3,41.3,2023-03-14T05:40:36.281Z,2023-03-14T05:40:38Z,4097236833,141,14.7,4097236829,56,Right,4097236831,140,68.2,4097236837,213,5.6,4097236827,3,,4097236835,212,27.6,,,,,,,dbez8vagahwb60g6agdhdm1ka,Song Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004357,37,1,1,2,54,dxrq5ce9fljcf0vrbrz89rp0k,1,32.6,81.4,2023-03-14T05:40:38.839Z,2023-03-14T05:45:45Z,4097236903,212,11.3,4097236905,213,0.5,4097236897,56,Back,4097236901,141,89.1,4097236899,140,42.1,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004369,38,1,1,2,57,dxrq5ce9fljcf0vrbrz89rp0k,1,38.4,94.7,2023-03-14T05:40:41.816Z,2023-03-14T05:40:44Z,4097236949,56,Back,4097236951,140,22.9,4097236953,141,90.6,4097236955,212,16.5,4097236957,213,3.3,,,,,,,,,,bplgavkxvjdsqd8j812pgwh2i,Lee Hui-Gyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004377,39,1,1,3,0,dxrq5ce9fljcf0vrbrz89rp0k,1,20.3,90.5,2023-03-14T05:40:44.504Z,2023-03-14T05:40:46Z,4097236985,56,Back,4097236993,213,3.8,4097236987,140,3.7,4097236991,212,21.6,4097236989,141,71.8,,,,,,,,,,8hrpj0ialzd2mqug3bxpgnvth,Ahn Young-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004387,40,1,1,3,2,dxrq5ce9fljcf0vrbrz89rp0k,0,3.6,72,2023-03-14T05:40:46.344Z,2023-03-14T05:40:50Z,4097237065,212,43.7,4097237059,56,Back,4097237067,213,0.3,4097237061,140,42.9,4097237069,1,,4097237057,157,,4097237063,141,93.0,,,,mz5s4zs3lw1sg7vv68f49iad,Kim Kyeong-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004395,13,1,1,3,7,cc7oug4s891gcp1r4mh00rw7x,0,55.4,2.9,2023-03-14T05:40:51.162Z,2023-03-14T05:40:52Z,4097237121,213,0.8,4097237117,141,25.5,4097237115,140,69.2,4097237113,56,Center,4097237119,212,21.1,4097237111,3,,,,,,,,4d629fx1hhv4b5u3ajgz86ay1,Kim Moon-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520004415,41,1,1,3,9,dxrq5ce9fljcf0vrbrz89rp0k,1,31,75.6,2023-03-14T05:40:53.192Z,2023-03-14T05:46:34Z,4097237233,56,Back,4097237235,140,27.5,4097237237,141,57.9,4097237239,212,12.6,4097237241,213,4.4,,,,,,,,,,eqw66ob9qm4awc6wedc89ryll,Park Han-Bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
