id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2528024721,29,3,1,0,11,92h5si20tnxjtg4hj8cs97bpw,1,39.5,7.6,2023-04-03T06:45:02.957Z,2023-04-05T16:23:05Z,4164994269,464,,4160447985,233,14,4160447881,56,Back,4160447883,286,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024385,8,1,1,0,12,92h5si20tnxjtg4hj8cs97bpw,0,36,15.1,2023-04-03T06:45:04.276Z,2023-04-05T10:41:59Z,4160448653,213,1.0,4160448663,286,,4160448649,141,17.2,4160448647,140,36.9,4160448659,233,3,4160445295,56,Back,4160448651,212,1.7,4160448657,236,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024387,3,74,1,0,12,86pmsqvfhj3t45uo4osr9hks9,1,64.4,84.5,2023-04-03T06:45:04.277Z,2023-04-05T10:42:12Z,4160445299,56,Left,4160448665,233,8,4160445301,285,,,,,,,,,,,,,,,,,4cn12y72opvi21fz6fmd5sc9g,Kang Yun-Gu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024409,9,1,1,0,17,92h5si20tnxjtg4hj8cs97bpw,1,29.9,3.4,2023-04-03T06:45:09.292Z,2023-04-05T10:44:54Z,4160445383,141,6.7,4160445381,140,52.5,4160445387,213,0.1,4160445385,212,23.8,4160445379,56,Right,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024411,10,61,1,0,18,92h5si20tnxjtg4hj8cs97bpw,0,52.3,6.7,2023-04-03T06:45:09.700Z,2023-04-05T10:44:55Z,4160445391,56,Right,,,,,,,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024517,15,61,1,0,19,86pmsqvfhj3t45uo4osr9hks9,0,48.9,93.1,2023-04-03T06:45:11.149Z,2023-04-05T10:45:45Z,4160449077,56,Back,,,,,,,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024431,11,61,1,0,20,92h5si20tnxjtg4hj8cs97bpw,0,43.8,5.6,2023-04-03T06:45:11.867Z,2023-04-05T10:46:05Z,4160445457,56,Back,,,,,,,,,,,,,,,,,,,,,,acrtfa8a1l1tfbvcp7jzdttzo,Han Jong-Mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024421,4,5,1,0,22,86pmsqvfhj3t45uo4osr9hks9,1,51.2,101.4,2023-04-03T06:45:14.221Z,2023-04-05T10:46:08Z,4160445427,347,,4160445425,56,Left,4160445465,233,12,,,,,,,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024433,12,5,1,0,22,92h5si20tnxjtg4hj8cs97bpw,0,48.8,-1.4,2023-04-03T06:45:14.221Z,2023-04-05T10:46:06Z,4160445473,233,4,4160445461,56,Back,4160445463,347,,,,,,,,,,,,,,,,,acrtfa8a1l1tfbvcp7jzdttzo,Han Jong-Mu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024439,5,1,1,0,26,86pmsqvfhj3t45uo4osr9hks9,1,46,100,2023-04-03T06:45:17.397Z,2023-04-05T10:46:24Z,4160449277,189,,4160445493,107,,4160445503,141,91.8,4160445497,140,25.3,4160445495,56,Back,4160445505,212,22.8,4160445507,213,3.4,4160445509,1,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024451,6,1,1,0,29,86pmsqvfhj3t45uo4osr9hks9,1,25.2,88,2023-04-03T06:45:21.037Z,2023-04-03T06:45:24Z,4160445563,140,27.1,4160445565,141,41.0,4160445567,212,32.0,4160445569,213,4.8,4160445561,56,Back,4160445571,1,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024459,7,1,1,0,32,86pmsqvfhj3t45uo4osr9hks9,1,35.1,35.4,2023-04-03T06:45:23.525Z,2023-04-05T10:49:13Z,4160445599,141,57.9,4160445597,140,32.1,4160445595,56,Back,4160445603,213,1.8,4160445601,212,15.6,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024463,8,1,1,0,34,86pmsqvfhj3t45uo4osr9hks9,0,26.8,67.4,2023-04-03T06:45:25.517Z,2023-04-05T10:49:21Z,4160445617,212,3.9,4160445619,213,6.2,4160445611,56,Back,4160445615,141,67.0,4160445613,140,30.5,4160496613,233,14,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528885699,812,8,1,0,35,92h5si20tnxjtg4hj8cs97bpw,1,69.5,33.4,2023-04-03T06:45:26.377Z,2023-04-05T10:49:44Z,4165006401,56,Center,4165007217,384,,,,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024471,9,1,1,0,36,86pmsqvfhj3t45uo4osr9hks9,0,34.3,88,2023-04-03T06:45:27.662Z,2023-04-05T10:48:01Z,4160450109,236,,4160450111,233,14,4160450115,286,,4160445633,141,84.5,4160445629,56,Back,4160445635,212,2.6,4160445631,140,35.2,4160445637,213,5.1,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024481,14,74,1,0,36,92h5si20tnxjtg4hj8cs97bpw,1,63.4,14.9,2023-04-03T06:45:27.663Z,2023-04-05T10:50:15Z,4160445661,56,Right,4160450117,233,9,4160450107,285,,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024469,13,43,1,0,37,92h5si20tnxjtg4hj8cs97bpw,1,0,0,2023-04-03T06:45:28.940Z,2023-04-05T10:47:41Z,4160445627,56,Center,4165003991,144,8,,,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024477,10,5,1,0,38,86pmsqvfhj3t45uo4osr9hks9,1,37.6,101.8,2023-04-03T06:45:30.006Z,2023-04-05T10:50:24Z,4160445653,56,Back,4160445655,347,,4160445671,233,15,,,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024485,15,5,1,0,38,92h5si20tnxjtg4hj8cs97bpw,0,62.4,-1.8,2023-04-03T06:45:30.006Z,2023-04-05T10:50:21Z,4160445675,233,10,4160445667,56,Right,4160445669,347,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024499,11,1,1,0,46,86pmsqvfhj3t45uo4osr9hks9,1,32.3,100,2023-04-03T06:45:38.366Z,2023-04-03T06:45:41Z,4160445741,213,5.6,4160445735,140,44.9,4160445733,56,Back,4160445739,212,17.4,4160445737,141,85.1,4160445731,107,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024505,12,1,1,0,48,86pmsqvfhj3t45uo4osr9hks9,1,45,85.1,2023-04-03T06:45:40.054Z,2023-04-05T10:50:33Z,4160445761,56,Back,4160445769,213,2.5,4160445767,212,12.3,4160445763,140,35.6,4160445765,141,95.9,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024513,13,1,1,0,51,86pmsqvfhj3t45uo4osr9hks9,1,35.6,95.9,2023-04-03T06:45:42.541Z,2023-04-03T06:45:45Z,4160445797,141,86.6,4160445799,212,16.8,4160445795,140,20.8,4160445801,213,3.5,4160445793,56,Back,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024535,18,1,1,0,56,86pmsqvfhj3t45uo4osr9hks9,1,23.9,73.3,2023-04-03T06:45:48.205Z,2023-04-03T06:45:51Z,4160445879,213,4.7,4160445871,56,Back,4160445877,212,23.1,4160445875,141,39.4,4160445873,140,23.7,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024539,19,1,1,1,0,86pmsqvfhj3t45uo4osr9hks9,1,24.3,33.7,2023-04-03T06:45:51.758Z,2023-04-03T06:45:55Z,4160445905,213,5.6,4160445901,141,2.2,4160445907,1,,4160445897,56,Back,4160445899,140,48.9,4160445903,212,33.6,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024547,20,1,1,1,4,86pmsqvfhj3t45uo4osr9hks9,1,47.3,2.3,2023-04-03T06:45:55.373Z,2023-04-03T06:45:58Z,4160445933,141,15.8,4160445935,212,15.1,4160445929,56,Back,4160445931,140,35.9,4160445937,213,2.5,,,,,,,,,,eifui3hrv21plt57hxo8dhl62,Seol Young-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024555,21,1,1,1,6,86pmsqvfhj3t45uo4osr9hks9,1,34.6,16.5,2023-04-03T06:45:58.062Z,2023-04-03T06:46:00Z,4160445971,140,34.9,4160445977,213,1.6,4160445975,212,16.3,4160445973,141,40.4,4160445969,56,Back,,,,,,,,,,e3n0w0p4dvfax1b6bfk2qlex,Jung Seung-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024563,22,1,1,1,9,86pmsqvfhj3t45uo4osr9hks9,0,35.3,47.8,2023-04-03T06:46:00.621Z,2023-04-03T06:46:03Z,4160446013,213,1.2,4160446009,141,100.0,4160446011,212,37.7,4160446007,140,47.3,4160446005,56,Back,4160446015,1,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024569,16,5,1,1,12,92h5si20tnxjtg4hj8cs97bpw,1,52.8,-0.4,2023-04-03T06:46:03.401Z,2023-04-03T07:04:11Z,4160446035,233,23,4160446027,56,Right,4160446029,347,,,,,,,,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024565,23,5,1,1,12,86pmsqvfhj3t45uo4osr9hks9,0,47.2,100.4,2023-04-03T06:46:03.401Z,2023-04-03T06:46:05Z,4160446017,56,Back,4160446019,347,,4160446039,233,16,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024595,17,1,1,1,20,92h5si20tnxjtg4hj8cs97bpw,1,53,0,2023-04-03T06:46:12.102Z,2023-04-03T06:46:18Z,4160446141,213,0.7,4160446139,212,11.8,4160446137,141,10.3,4160446131,107,,4160446135,140,61.7,4160446133,56,Right,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024599,18,1,1,1,24,92h5si20tnxjtg4hj8cs97bpw,1,53,3.4,2023-04-03T06:46:16.036Z,2023-04-05T10:51:15Z,4160446153,141,4.3,4160446155,212,14.6,4160446157,213,3.1,4160446151,140,39.1,4160446149,56,Back,,,,,,,,,,ei2p6tlhj81q4nstpv4s8oq5m,Kim Ju-Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024601,19,1,1,1,25,92h5si20tnxjtg4hj8cs97bpw,0,39.8,4.4,2023-04-03T06:46:16.749Z,2023-04-05T10:51:41Z,4160446171,213,0.2,4160446167,141,11.6,4160446169,212,24.0,4160446161,155,,4160446165,140,62.2,4160446163,56,Right,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024611,24,1,1,1,27,86pmsqvfhj3t45uo4osr9hks9,1,27.6,81.8,2023-04-03T06:46:18.597Z,2023-04-05T10:51:52Z,4160446203,140,36.2,4160446201,56,Back,4160446209,213,0.8,4160446207,212,13.5,4160446205,141,96.6,4160446199,3,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024639,26,61,1,1,28,86pmsqvfhj3t45uo4osr9hks9,0,30.3,96,2023-04-03T06:46:19.455Z,2023-04-05T10:51:55Z,4160446295,56,Back,,,,,,,,,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024607,20,5,1,1,30,92h5si20tnxjtg4hj8cs97bpw,1,61.2,-1.3,2023-04-03T06:46:22.068Z,2023-04-05T10:52:03Z,4160446215,233,25,4160446191,56,Right,4160446193,347,,,,,,,,,,,,,,,,,74i6zd9vz9kcipubavbib9uc5,Kim Oh-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024613,25,5,1,1,30,86pmsqvfhj3t45uo4osr9hks9,0,38.8,101.3,2023-04-03T06:46:22.068Z,2023-04-05T10:52:01Z,4160446213,347,,4160446219,233,20,4160446211,56,Back,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024637,21,1,1,1,40,92h5si20tnxjtg4hj8cs97bpw,1,63.8,0,2023-04-03T06:46:32.132Z,2023-04-05T10:52:19Z,4160446291,213,0.8,4160446285,140,69.5,4160446287,141,8.3,4160446281,107,,4160446289,212,8.8,4160446283,56,Right,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024649,22,1,1,1,42,92h5si20tnxjtg4hj8cs97bpw,1,69.5,8.3,2023-04-03T06:46:34.317Z,2023-04-05T10:52:22Z,4160446353,140,82.1,4160446349,3,,4160446357,212,14.2,4160446351,56,Right,4160446359,213,5.9,4160446355,141,0.8,,,,,,,3r0e8d9wswt7ygyc46es0u12h,Yuri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024653,23,61,1,1,44,92h5si20tnxjtg4hj8cs97bpw,0,82.2,1.4,2023-04-03T06:46:36.244Z,2023-04-05T11:04:22Z,4160446367,56,Right,,,,,,,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024655,24,5,1,1,45,92h5si20tnxjtg4hj8cs97bpw,0,81.9,-1.6,2023-04-03T06:46:36.869Z,2023-04-05T11:04:27Z,4160446371,56,Right,4160446373,347,,4160446397,233,27,,,,,,,,,,,,,,,,99z4lbnvzi2e6maoa7j3yy6ay,Seo Jin-Su,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024661,27,5,1,1,45,86pmsqvfhj3t45uo4osr9hks9,1,18.1,101.6,2023-04-03T06:46:36.869Z,2023-04-05T11:04:27Z,4160446389,56,Back,4160446393,233,24,4160446391,347,,,,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024685,28,1,1,2,3,86pmsqvfhj3t45uo4osr9hks9,1,13,100,2023-04-03T06:46:54.655Z,2023-04-03T06:46:57Z,4160446493,213,5.2,4160446483,107,,4160446489,141,88.3,4160446487,140,18.0,4160446485,56,Back,4160446491,212,10.6,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024689,29,1,1,2,4,86pmsqvfhj3t45uo4osr9hks9,0,18.1,87.8,2023-04-03T06:46:56.085Z,2023-04-05T11:23:34Z,4160446511,213,1.8,4160446501,56,Back,4160446507,212,5.6,4160446505,141,95.9,4160446503,140,17.1,,,,,,,,,,8683grc2e0vttdmqococp9iw9,Lee Gyu-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024697,26,49,1,2,5,92h5si20tnxjtg4hj8cs97bpw,1,78.6,6.7,2023-04-03T06:46:56.444Z,2023-04-05T11:23:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024703,28,50,1,2,6,92h5si20tnxjtg4hj8cs97bpw,1,77.8,4,2023-04-03T06:46:57.469Z,2023-04-05T11:23:53Z,4160446607,233,30,4160446561,286,,4160446559,56,Right,,,,,,,,,,,,,,,,bbg7ciq51x8y5sdlrrzclqbmy,Kim Seung-Sub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528024713,30,7,1,2,6,86pmsqvfhj3t45uo4osr9hks9,1,22.2,96,2023-04-03T06:46:57.470Z,2023-04-05T11:23:53Z,4165066809,384,,4160446589,56,Back,4160446601,233,28,4160446591,285,,,,,,,,,,,,,,68ipkee8liqja0vaxm5hp3gt1,Lee Myung-Jae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
