id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2513360621,175,3,1,20,12,4dhojk80ifrs6ax05725bala2,1,66.9,4.6,2023-02-27T16:31:30.921Z,2023-03-01T12:40:49Z,4061990867,233,179,4061990865,286,,4061990863,56,Right,4065044169,465,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360605,179,45,1,20,12,4dkougngrd8mpvfb1cr9mdb1p,0,33.1,95.4,2023-02-27T16:31:30.921Z,2023-02-27T16:31:35Z,4061990875,233,175,4061990807,285,,4061990805,56,Back,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360625,176,1,1,20,15,4dhojk80ifrs6ax05725bala2,1,73.5,20.4,2023-02-27T16:31:34.273Z,2023-03-01T12:41:00Z,4061990893,56,Center,4061990899,212,14.3,4061990901,213,0.9,4061990895,140,81.5,4061990897,141,37.5,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360627,177,1,1,20,16,4dhojk80ifrs6ax05725bala2,1,81.1,39.2,2023-02-27T16:31:35.338Z,2023-03-01T12:41:06Z,4061990919,56,Center,4061990927,213,4.4,4061990923,141,27.0,4061990921,140,78.5,4061990925,212,8.7,,,,,,,,,,dj7t9bww1po1nfnro4788qtpl,Park Dong-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360635,178,1,1,20,17,4dhojk80ifrs6ax05725bala2,1,82.1,29.5,2023-02-27T16:31:36.705Z,2023-03-01T12:41:17Z,4061990969,213,1.6,4061990963,140,82.3,4061990961,56,Center,4061990967,212,10.5,4061990965,141,45.0,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360639,179,50,1,20,18,4dhojk80ifrs6ax05725bala2,1,85.2,45,2023-02-27T16:31:37.550Z,2023-03-01T12:41:29Z,4061990991,56,Center,4061991001,233,180,4061990993,286,,,,,,,,,,,,,,,,,dj7t9bww1po1nfnro4788qtpl,Park Dong-Jin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360629,180,7,1,20,18,4dkougngrd8mpvfb1cr9mdb1p,0,14.8,55,2023-02-27T16:31:37.551Z,2023-03-01T12:41:33Z,4061990933,285,,4061990931,56,Back,4065044831,384,,4061990997,233,179,,,,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361553,247,61,1,20,19,4dkougngrd8mpvfb1cr9mdb1p,0,21.9,60,2023-02-27T16:31:38.370Z,2023-03-01T12:41:43Z,4062005249,56,Back,,,,,,,,,,,,,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360649,180,43,1,20,20,4dhojk80ifrs6ax05725bala2,1,0,0,2023-02-27T16:31:39.097Z,2023-02-27T16:47:14Z,4061991065,140,82.5,4062003613,144,1,4061991063,56,Center,4061991069,212,29.4,4061991067,141,75.4,4061991071,213,0.9,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361563,241,1,1,20,20,4dhojk80ifrs6ax05725bala2,1,79.3,40.6,2023-02-27T16:31:39.593Z,2023-03-01T12:41:55Z,4062003537,56,Center,4062005333,212,10.3,4062005335,213,2.2,4062005329,140,73.8,4062005331,141,53.2,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513363039,322,1,1,20,21,4dhojk80ifrs6ax05725bala2,1,75.6,50.1,2023-02-27T16:31:40.735Z,2023-03-01T12:42:30Z,4062006257,56,Center,4062006263,212,19.6,4062006259,140,84.0,4062006265,213,1.1,4062006261,141,75.8,4062006583,210,15,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360651,181,15,1,20,26,4dhojk80ifrs6ax05725bala2,1,79.2,69.9,2023-02-27T16:31:45.009Z,2023-03-01T12:42:30Z,4062006487,20,,4061991083,56,Center,4062006595,103,12.0,4062006585,78,,4062006601,147,53.6,4062006593,102,51.8,4062006599,146,98.2,4062006589,55,322,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,4061991079,22,4062006597,215,,,4061991081,18,4062006587,29,,,,4062006605,233,181,,,,,,,,,,,,,,,,,,,,,,
2513360653,181,10,1,20,26,4dkougngrd8mpvfb1cr9mdb1p,1,1.3,48.8,2023-02-27T16:31:45.109Z,2023-03-01T12:42:38Z,4061991267,174,,4065046029,376,,4061991101,56,Back,4061991269,180,,4061991099,182,,4062006513,233,181,,,,,,,2hn4ovm6c5unekgaqok8a19wq,Kim Dong-Heon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360665,182,12,1,20,30,4dkougngrd8mpvfb1cr9mdb1p,1,2.6,69.4,2023-02-27T16:31:49.111Z,2023-03-01T12:42:48Z,4061991181,167,,4061991173,212,4.5,4061991175,213,2.4,4061991167,56,Back,4061991171,141,73.9,4061991169,140,0.0,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360673,182,6,1,20,31,4dhojk80ifrs6ax05725bala2,1,88.2,49,2023-02-27T16:31:50.049Z,2023-03-01T12:42:50Z,4061991195,233,183,4061991191,56,Center,4061991193,75,,,,,,,,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360667,183,6,1,20,31,4dkougngrd8mpvfb1cr9mdb1p,0,11.8,51,2023-02-27T16:31:50.049Z,2023-03-01T12:43:29Z,4061991201,233,182,4061991179,73,,4061991177,56,Back,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360713,183,1,1,20,52,4dhojk80ifrs6ax05725bala2,0,99.5,0.5,2023-02-27T16:32:11.161Z,2023-03-01T12:43:25Z,4065046685,72,,4061991417,2,,4061991423,223,,4061991429,141,55.7,4061991435,1,,4061991433,213,1.9,4061991425,56,Center,4061991427,140,88.6,dn6crxzg2siahc43nrb8de9jp,A. Paločević,4061991419,6,4061991431,212,,39.2,4061991421,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360717,184,12,1,20,54,4dkougngrd8mpvfb1cr9mdb1p,1,5.2,61.7,2023-02-27T16:32:13.575Z,2023-03-01T12:43:34Z,4061991439,140,13.8,4061991445,213,5.2,4061991441,141,37.9,4061991437,56,Back,4061991449,15,,4061991443,212,18.5,,,,,,,6c57ayh4zo9txp6oo987w96fp,Oh Ban-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360753,187,49,1,20,55,4dkougngrd8mpvfb1cr9mdb1p,1,15,35.4,2023-02-27T16:32:14.239Z,2023-03-01T12:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360725,185,1,1,20,56,4dkougngrd8mpvfb1cr9mdb1p,0,13.8,37.9,2023-02-27T16:32:15.207Z,2023-03-01T12:43:43Z,4061991503,1,,4061991497,141,0.0,4061991495,140,39.3,4061991491,157,,4061991493,56,Back,4061991499,212,38.1,4061991501,213,5.5,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360733,184,5,1,20,59,4dhojk80ifrs6ax05725bala2,1,62.6,101.9,2023-02-27T16:32:17.948Z,2023-02-27T16:32:20Z,4061991543,347,,4061991545,233,186,4061991541,56,Left,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360729,186,5,1,20,59,4dkougngrd8mpvfb1cr9mdb1p,0,37.4,-1.9,2023-02-27T16:32:17.948Z,2023-02-27T16:32:19Z,4061991525,56,Back,4061991527,347,,4061991561,233,184,,,,,,,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513939451,796,1,1,21,9,4dhojk80ifrs6ax05725bala2,1,61.8,100,2023-02-27T16:32:28.246Z,2023-03-01T12:44:52Z,4065047919,140,57.0,4065047915,107,,4065047925,213,4.3,4065047921,141,83.6,4065047923,212,13.1,4065047917,56,Left,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360771,186,1,1,21,11,4dhojk80ifrs6ax05725bala2,1,61.1,81.8,2023-02-27T16:32:30.233Z,2023-03-01T12:44:52Z,4061991773,141,96.9,4061991771,140,57.1,4061991775,212,11.1,4061991769,56,Left,4061991777,213,2.0,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360765,185,1,1,21,12,4dhojk80ifrs6ax05725bala2,1,56.7,97.7,2023-02-27T16:32:31.481Z,2023-03-01T12:44:35Z,4061991741,213,4.0,4061991737,141,78.5,4061991739,212,17.6,4061991733,56,Back,4061991735,140,45.4,,,,,,,,,,av2iblvadx7u9cj27qgbm09ka,Lee Tae-Seok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360779,187,1,1,21,14,4dhojk80ifrs6ax05725bala2,1,41.6,86.3,2023-02-27T16:32:33.673Z,2023-03-01T12:44:59Z,4061991809,141,49.9,4061991805,56,Back,4061991811,212,25.1,4061991813,213,4.9,4061991807,140,45.5,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360783,188,1,1,21,18,4dhojk80ifrs6ax05725bala2,1,51.5,47.5,2023-02-27T16:32:37.769Z,2023-02-27T16:32:39Z,4061991837,213,4.7,4061991833,141,18.3,4061991835,212,19.9,4061991829,56,Right,4061991831,140,51.9,,,,,,,,,,8ivl7nyl0sp6j834os6ybnmj9,Osmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360799,189,1,1,21,20,4dhojk80ifrs6ax05725bala2,1,51.9,18.3,2023-02-27T16:32:39.369Z,2023-02-27T16:32:41Z,4061991895,141,2.2,4061991897,212,14.2,4061991887,56,Right,4061991891,140,60.5,4061991899,213,5.4,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360803,190,1,1,21,22,4dhojk80ifrs6ax05725bala2,0,60.5,2.2,2023-02-27T16:32:41.657Z,2023-02-27T16:32:43Z,4061991905,56,Right,4061991933,236,,4061991939,286,,4061991935,233,188,4061991909,141,8.0,4061991907,140,62.9,4061991913,213,1.0,4061991911,212,4.7,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360805,188,74,1,21,22,4dkougngrd8mpvfb1cr9mdb1p,1,38.7,93.6,2023-02-27T16:32:41.658Z,2023-02-27T16:54:29Z,4061991919,285,,4061991941,233,190,4061991917,56,Back,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360819,191,3,1,21,24,4dhojk80ifrs6ax05725bala2,0,55.1,2.3,2023-02-27T16:32:43.729Z,2023-03-01T12:45:16Z,4061991999,211,,4065048275,464,,4061991995,56,Right,4061991997,286,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360821,189,5,1,21,25,4dkougngrd8mpvfb1cr9mdb1p,1,49.4,101.3,2023-02-27T16:32:43.919Z,2023-03-01T12:45:23Z,4061992009,233,192,4061992003,347,,4061992001,56,Back,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360823,192,5,1,21,25,4dhojk80ifrs6ax05725bala2,0,50.6,-1.3,2023-02-27T16:32:43.919Z,2023-03-01T12:45:22Z,4061992007,347,,4061992013,233,189,4061992005,56,Right,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360853,190,1,1,21,40,4dkougngrd8mpvfb1cr9mdb1p,1,43.5,100,2023-02-27T16:32:58.935Z,2023-03-01T12:45:36Z,4061992177,56,Back,4061992175,107,,4061992183,212,7.3,4061992181,141,91.5,4061992179,140,45.6,4061992185,213,5.0,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360861,191,1,1,21,40,4dkougngrd8mpvfb1cr9mdb1p,1,45.6,91.5,2023-02-27T16:32:59.551Z,2023-03-01T12:45:37Z,4061992227,56,Back,4061992231,141,96.3,4061992235,213,2.5,4061992229,140,41.2,4061992233,212,5.7,,,,,,,,,,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360865,192,1,1,21,44,4dkougngrd8mpvfb1cr9mdb1p,0,38.2,93.3,2023-02-27T16:33:03.047Z,2023-03-01T12:45:44Z,4061992263,213,6.2,4061992259,141,92.7,4061992261,212,3.8,4061992255,56,Back,4061992257,140,41.8,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360869,193,61,1,21,44,4dhojk80ifrs6ax05725bala2,1,53.6,6.4,2023-02-27T16:33:03.753Z,2023-03-01T12:45:51Z,4061992271,56,Right,,,,,,,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360873,193,5,1,21,45,4dkougngrd8mpvfb1cr9mdb1p,1,46,101.6,2023-02-27T16:33:04.560Z,2023-03-01T12:45:53Z,4061992279,56,Back,4061992281,347,,4061992287,233,194,,,,,,,,,,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360871,194,5,1,21,45,4dhojk80ifrs6ax05725bala2,0,54,-1.6,2023-02-27T16:33:04.560Z,2023-03-01T12:45:54Z,4061992277,347,,4061992293,233,193,4061992275,56,Right,,,,,,,,,,,,,,,,7djxob0tt6bmyi7hlvc7r81k9,Na Sang-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360889,194,1,1,21,54,4dkougngrd8mpvfb1cr9mdb1p,1,46.5,100,2023-02-27T16:33:13.447Z,2023-02-27T16:33:16Z,4061992361,141,89.1,4061992365,213,4.7,4061992355,107,,4061992359,140,46.5,4061992363,212,8.4,4061992357,56,Back,,,,,,,5o8e7mjrqi8wpco5b7f6oef9x,Kim Do-Hyeok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360899,195,1,1,21,56,4dkougngrd8mpvfb1cr9mdb1p,1,38.9,84.2,2023-02-27T16:33:15.471Z,2023-03-01T12:46:03Z,4061992439,56,Right,4061992447,213,5.0,4061992435,155,,4061992445,212,51.5,4061992441,140,53.5,4061992449,1,,4061992437,196,,4061992443,141,11.9,bgvjm8xq9eb1ibklrt2hfv6c5,Lee Myung-Joo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360905,196,1,1,22,2,4dkougngrd8mpvfb1cr9mdb1p,1,52.5,12.8,2023-02-27T16:33:21.367Z,2023-02-27T16:33:23Z,4061992469,56,Right,4061992477,213,1.9,4061992473,141,19.2,4061992471,140,51.1,4061992475,212,4.6,,,,,,,,,,bvb790jufzko9iif477l7gd0p,Jung Dong-Yoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360909,197,1,1,22,3,4dkougngrd8mpvfb1cr9mdb1p,1,51.8,19.5,2023-02-27T16:33:21.998Z,2023-03-01T12:46:19Z,4061992483,56,Back,4061992489,212,8.9,4061992487,141,31.2,4061992485,140,48.1,4061992491,213,2.0,,,,,,,,,,1vbautuicco584hp4qav9sfyt,P. M'Poku,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360911,198,1,1,22,4,4dkougngrd8mpvfb1cr9mdb1p,0,48.1,31.2,2023-02-27T16:33:23.159Z,2023-03-01T12:46:20Z,4061992501,212,7.1,4061992499,141,26.1,4061992503,213,5.8,4061992497,140,54.0,4061992495,56,Center,,,,,,,,,,23yszo5vk185thxlbtejvpfbp,Sin Jin-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360917,196,8,1,22,6,4dhojk80ifrs6ax05725bala2,1,42.6,69.5,2023-02-27T16:33:24.922Z,2023-03-01T12:46:31Z,4065049531,383,,4061992521,56,Back,,,,,,,,,,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360919,197,49,1,22,7,4dhojk80ifrs6ax05725bala2,1,43.4,55.1,2023-02-27T16:33:26.465Z,2023-03-01T12:46:38Z,,,,,,,,,,,,,,,,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360927,198,1,1,22,8,4dhojk80ifrs6ax05725bala2,1,43.4,55.1,2023-02-27T16:33:26.801Z,2023-02-27T16:33:28Z,4061992563,213,4.6,4061992559,141,36.6,4061992561,212,12.7,4061992555,56,Back,4061992557,140,41.8,,,,,,,,,,e6jkkb7xnu0u2m1e7gbfsmggl,Lim Sang-Hyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360937,199,1,1,22,9,4dhojk80ifrs6ax05725bala2,1,41.8,36.6,2023-02-27T16:33:28.665Z,2023-02-27T16:33:31Z,4061992611,213,5.6,4061992607,141,28.8,4061992603,56,Back,4061992609,212,8.8,4061992605,140,48.5,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360941,200,1,1,22,11,4dhojk80ifrs6ax05725bala2,1,48.5,28.8,2023-02-27T16:33:30.057Z,2023-03-01T12:46:47Z,4061992641,212,13.4,4061992643,213,3.0,4061992637,140,35.8,4061992639,141,31.2,4061992635,56,Back,,,,,,,,,,5wnt4q34ojngvtxturq18rvmd,Hwang Ui-Jo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360947,201,1,1,22,12,4dhojk80ifrs6ax05725bala2,1,35.8,31.2,2023-02-27T16:33:31.577Z,2023-03-01T12:46:50Z,4061992679,212,26.0,4061992681,213,2.8,4061992671,56,Back,4061992677,141,43.1,4061992675,140,12.3,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360949,202,1,1,22,16,4dhojk80ifrs6ax05725bala2,1,11.6,48.7,2023-02-27T16:33:35.537Z,2023-02-27T16:33:38Z,4061992687,56,Back,4061992691,141,75.1,4061992695,213,1.2,4061992689,140,18.9,4061992693,212,19.5,,,,,,,,,,lfar3t1safoyi3yfz5yph149,Choi Chul-Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360963,203,1,1,22,19,4dhojk80ifrs6ax05725bala2,1,17.9,73.9,2023-02-27T16:33:37.961Z,2023-02-27T16:33:44Z,4061992777,56,Back,4061992783,212,12.1,4061992785,213,5.4,4061992781,141,60.3,4061992779,140,25.4,,,,,,,,,,15lc9nb9h2r2e9qvh4es27q7e,Kim Ju-Sung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360979,204,1,1,22,25,4dhojk80ifrs6ax05725bala2,1,47.5,44.5,2023-02-27T16:33:44.585Z,2023-02-27T16:33:48Z,4061992889,213,5.2,4061992883,140,60.9,4061992881,56,Right,4061992887,212,29.8,4061992885,141,5.8,,,,,,,,,,bb0zj4rt5l4vjtdzghhj3n7it,Ki Sung-Yueng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360981,205,1,1,22,29,4dhojk80ifrs6ax05725bala2,0,62.4,6.1,2023-02-27T16:33:48.225Z,2023-02-27T16:33:50Z,4061992907,212,16.2,4061992905,141,6.7,4061992901,56,Right,4061992909,213,0.0,4061992903,140,77.8,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360983,200,8,1,22,30,4dkougngrd8mpvfb1cr9mdb1p,1,16,96.9,2023-02-27T16:33:49.223Z,2023-03-01T12:47:37Z,4065050581,384,,4061992911,56,Back,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360991,201,49,1,22,33,4dkougngrd8mpvfb1cr9mdb1p,1,26.6,90,2023-02-27T16:33:52.192Z,2023-03-01T12:47:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360993,202,3,1,22,34,4dkougngrd8mpvfb1cr9mdb1p,0,33.2,92.5,2023-02-27T16:33:53.001Z,2023-03-01T12:47:49Z,4061993039,233,206,4061992975,285,,4065050771,465,,4061992973,56,Back,,,,,,,,,,,,,ar5egjfxvgref6nzy4onfmsid,Gerso Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513360999,206,7,1,22,34,4dhojk80ifrs6ax05725bala2,1,66.8,7.5,2023-02-27T16:33:53.002Z,2023-03-01T13:07:28Z,4061993025,233,202,4065050795,383,,4061993019,56,Right,4061993029,286,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361001,207,49,1,22,36,4dhojk80ifrs6ax05725bala2,1,65.7,5.8,2023-02-27T16:33:54.969Z,2023-03-01T12:47:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361013,209,1,1,22,37,4dhojk80ifrs6ax05725bala2,1,70.4,3.1,2023-02-27T16:33:56.321Z,2023-03-01T12:48:01Z,4061993111,56,Right,4061993117,212,13.7,4061993115,141,5.9,4061993119,213,0.1,4061993113,140,83.3,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361005,208,43,1,22,38,4dhojk80ifrs6ax05725bala2,1,0,0,2023-02-27T16:33:57.473Z,2023-02-27T16:34:10Z,4061993081,56,Right,4061993083,286,0,4061993267,144,3,,,,,,,,,,,,,,,,dn6crxzg2siahc43nrb8de9jp,A. Paločević,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361015,210,1,1,22,42,4dhojk80ifrs6ax05725bala2,0,92.7,6.9,2023-02-27T16:34:01.681Z,2023-03-01T12:48:12Z,4061993141,141,17.2,4061993145,213,1.7,4065051145,224,,4061993143,212,7.0,4061993137,56,Right,4061993139,140,92.0,4061993133,2,,4065051147,20,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361019,203,61,1,22,43,4dkougngrd8mpvfb1cr9mdb1p,1,8.1,83.6,2023-02-27T16:34:02.670Z,2023-03-01T12:48:15Z,4061993151,56,Back,,,,,,,,,,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513363419,340,61,1,22,44,4dhojk80ifrs6ax05725bala2,0,96.2,15.3,2023-02-27T16:34:03.775Z,2023-03-01T12:48:18Z,4062008447,56,Right,,,,,,,,,,,,,,,,,,,,,,9gmsma17q21lca5ogboz6a6eh,Kim Jin-Ya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513361025,204,5,1,22,45,4dkougngrd8mpvfb1cr9mdb1p,1,-1.7,79.1,2023-02-27T16:34:03.961Z,2023-02-27T16:54:25Z,4061993763,346,,4061993173,56,Back,4061993841,361,,4061993775,233,211,,,,,,,,,,,,,bppyf0fnmm86izw3n2kifahh,H. Delbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
