id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/11/value,assist,qualifier/17/id,qualifier/17/qualifierId
2535111085,9,1,1,0,14,86pmsqvfhj3t45uo4osr9hks9,0,16.2,88.2,2023-04-17T09:50:38.874Z,2023-04-17T09:56:10Z,4198113849,141,67.4,4198113843,155,,4198113845,56,Center,4198113853,213,6.0,4198113847,140,59.5,4198113851,212,47.6,4198113855,1,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111099,3,1,1,0,17,4oixf5ykhg01zfxpt7gbpn3dq,0,35.1,36.9,2023-04-17T09:50:41.850Z,2023-04-17T09:56:29Z,4198113911,3,,4198113915,140,50.7,4198113921,213,6.2,4198113917,141,34.0,4198113919,212,16.5,4198113913,56,Center,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111105,10,1,1,0,18,86pmsqvfhj3t45uo4osr9hks9,1,45.4,64.5,2023-04-17T09:50:42.969Z,2023-04-17T09:56:36Z,4198113963,141,73.3,4198113957,3,,4198113965,212,7.3,4198113961,140,49.3,4198113959,56,Back,4198113967,213,1.0,,,,,,,4cn12y72opvi21fz6fmd5sc9g,Kang Yun-Gu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111125,11,1,1,0,20,86pmsqvfhj3t45uo4osr9hks9,1,53.4,78.1,2023-04-17T09:50:44.713Z,2023-04-17T09:56:44Z,4198114041,140,69.6,4198114045,212,20.9,4198114043,141,96.0,4198114039,56,Left,4198114047,213,0.6,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111135,12,1,1,0,23,86pmsqvfhj3t45uo4osr9hks9,0,68.8,96.8,2023-04-17T09:50:47.961Z,2023-04-17T09:57:01Z,4198114105,141,100.0,4198114101,56,Left,4198114103,140,74.7,4198114109,213,0.5,4198114107,212,6.9,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111139,4,5,1,0,25,4oixf5ykhg01zfxpt7gbpn3dq,1,25,-1.6,2023-04-17T09:50:49.605Z,2023-04-17T11:07:39Z,4198114119,56,Back,4198114143,233,13,4198114121,347,,,,,,,,,,,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111137,13,5,1,0,25,86pmsqvfhj3t45uo4osr9hks9,0,75,101.6,2023-04-17T09:50:49.605Z,2023-04-17T09:50:51Z,4198114115,56,Left,4198114163,233,4,4198114117,347,,,,,,,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111209,5,1,1,0,40,4oixf5ykhg01zfxpt7gbpn3dq,1,28.1,0,2023-04-17T09:51:04.601Z,2023-04-17T09:57:52Z,4198114397,213,1.4,4198114389,56,Back,4198114393,141,7.3,4198114391,140,29.0,4198114395,212,6.2,4198114387,107,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111217,6,1,1,0,41,4oixf5ykhg01zfxpt7gbpn3dq,1,29,7.3,2023-04-17T09:51:05.113Z,2023-04-17T09:57:57Z,4198114427,212,2.8,4198114429,213,5.2,4198114423,140,30.3,4198114425,141,3.7,4198114421,56,Back,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111225,7,50,1,0,44,4oixf5ykhg01zfxpt7gbpn3dq,1,39.4,4.4,2023-04-17T09:51:08.489Z,2023-04-17T09:58:06Z,4198114469,286,,4198114467,56,Back,4198114533,233,14,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111239,14,7,1,0,44,86pmsqvfhj3t45uo4osr9hks9,1,60.6,95.6,2023-04-17T09:51:08.490Z,2023-04-21T09:25:25Z,4198114517,56,Left,4205515071,385,,4198114519,285,,4198114529,233,7,4198114515,167,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111257,8,5,1,0,47,4oixf5ykhg01zfxpt7gbpn3dq,1,43.4,-1.8,2023-04-17T09:51:11.626Z,2023-04-17T09:51:15Z,4198114599,56,Back,4198114625,233,15,4198114601,347,,,,,,,,,,,,,,,,,un6pufmg35lihl29pqplevop,Lee Jin-Hyun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111241,15,5,1,0,47,86pmsqvfhj3t45uo4osr9hks9,0,56.6,101.8,2023-04-17T09:51:11.626Z,2023-04-17T11:07:39Z,4198114521,56,Left,4198114635,233,8,4198114523,347,,,,,,,,,,,,,,,,,f476eflmv1tojfcufu59inf56,G. Ludwigson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111271,9,1,1,0,50,4oixf5ykhg01zfxpt7gbpn3dq,1,43.1,0,2023-04-17T09:51:14.537Z,2023-04-17T09:58:16Z,4198114671,212,14.3,4198114667,140,31.0,4198114673,213,2.7,4198114665,56,Back,4198114663,107,,4198114669,141,8.0,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111283,10,1,1,0,53,4oixf5ykhg01zfxpt7gbpn3dq,1,31.9,11.9,2023-04-17T09:51:17.833Z,2023-04-17T09:51:19Z,4198114725,140,25.5,4198114727,141,33.4,4198114729,212,16.1,4198114723,56,Back,4198114731,213,2.0,,,,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111299,11,1,1,0,55,4oixf5ykhg01zfxpt7gbpn3dq,1,25.2,30.4,2023-04-17T09:51:19.417Z,2023-04-17T09:51:22Z,4198114797,212,14.4,4198114799,213,4.8,4198114793,140,25.9,4198114795,141,9.2,4198114791,56,Back,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111311,12,1,1,0,58,4oixf5ykhg01zfxpt7gbpn3dq,0,26.1,10.9,2023-04-17T09:51:22.873Z,2023-04-17T09:51:24Z,4198114845,141,24.6,4198114841,56,Back,4198114843,140,40.2,4198114849,213,0.6,4198114847,212,17.5,,,,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111313,16,49,1,1,1,86pmsqvfhj3t45uo4osr9hks9,1,61.1,66.7,2023-04-17T09:51:25.226Z,2023-04-17T09:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111343,17,1,1,1,1,86pmsqvfhj3t45uo4osr9hks9,0,62.4,71.3,2023-04-17T09:51:25.658Z,2023-04-17T09:58:40Z,4198114991,141,100.0,4198114995,213,0.7,4198114989,140,84.7,4198114987,56,Left,4198114993,212,31.2,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111371,13,5,1,1,7,4oixf5ykhg01zfxpt7gbpn3dq,1,17.3,-1.4,2023-04-17T09:51:31.513Z,2023-04-17T09:51:37Z,4198115125,56,Back,4198115143,233,18,4198115127,347,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111345,18,5,1,1,7,86pmsqvfhj3t45uo4osr9hks9,0,82.7,101.4,2023-04-17T09:51:31.513Z,2023-04-17T11:07:40Z,4198114999,56,Left,4198115001,347,,4198115151,233,13,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111401,14,1,1,1,17,4oixf5ykhg01zfxpt7gbpn3dq,1,22.7,0,2023-04-17T09:51:41.017Z,2023-04-17T09:51:42Z,4198115257,212,8.5,4198115249,56,Back,4198115259,213,0.8,4198115253,141,7.0,4198115247,107,,4198115251,140,28.3,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111411,15,1,1,1,17,4oixf5ykhg01zfxpt7gbpn3dq,1,28.3,7,2023-04-17T09:51:41.930Z,2023-04-21T09:25:57Z,4198115297,56,Back,4198115299,140,30.6,4198115301,141,5.5,4198115305,213,5.9,4205515813,156,,4198115303,212,2.6,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111413,16,50,1,1,20,4oixf5ykhg01zfxpt7gbpn3dq,1,38,3.2,2023-04-17T09:51:44.090Z,2023-04-21T09:27:09Z,4198115309,56,Back,4198115363,233,19,4198115311,286,,,,,,,,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111423,19,7,1,1,20,86pmsqvfhj3t45uo4osr9hks9,1,62,96.8,2023-04-17T09:51:44.091Z,2023-04-21T09:27:11Z,4198115351,233,16,4198115341,56,Left,4198115343,285,,4205516633,383,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111425,20,61,1,1,21,86pmsqvfhj3t45uo4osr9hks9,0,59.6,98,2023-04-17T09:51:45.610Z,2023-04-21T09:27:13Z,4198115345,56,Left,,,,,,,,,,,,,,,,,,,,,,5osl9hgarpoek3ici17bq3nqh,Park Yong-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111435,17,1,1,1,22,4oixf5ykhg01zfxpt7gbpn3dq,1,34,4,2023-04-17T09:51:46.209Z,2023-04-21T09:27:15Z,4198115401,56,Back,4198115405,141,6.4,4198115403,140,26.4,4198115407,212,8.1,4198115409,213,2.9,,,,,,,,,,cyt00eh5qk5dkzfshamy992j8,Bae Jun-Ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536498031,966,61,1,1,23,4oixf5ykhg01zfxpt7gbpn3dq,1,29.7,6.1,2023-04-17T09:51:47.257Z,2023-04-21T09:27:07Z,4205517891,56,Back,,,,,,,,,,,,,,,,,,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111441,18,1,1,1,27,4oixf5ykhg01zfxpt7gbpn3dq,1,19.5,19.2,2023-04-17T09:51:51.369Z,2023-04-17T10:00:42Z,4198115445,213,2.1,4198115441,141,37.9,4198115437,56,Back,4198115439,140,12.4,4198115443,212,14.7,,,,,,,,,,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111459,19,1,1,1,29,4oixf5ykhg01zfxpt7gbpn3dq,0,12.2,39.7,2023-04-17T09:51:53.017Z,2023-04-17T09:51:55Z,4198115521,213,0.3,4198115511,157,,4198115515,140,55.4,4198115523,1,,4198115513,56,Center,4198115517,141,56.9,4198115519,212,46.8,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111481,21,1,1,1,32,86pmsqvfhj3t45uo4osr9hks9,0,45.4,37.1,2023-04-17T09:51:56.202Z,2023-04-17T10:01:00Z,4198115617,56,Center,4198115615,3,,4198115625,213,6.1,4198115621,141,28.2,4198115619,140,70.4,4198115623,212,26.9,,,,,,,2t5jagwu3ghwwkz2r63tkfis5,Kim Tae-Hwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111503,20,1,1,1,37,4oixf5ykhg01zfxpt7gbpn3dq,1,29.3,64,2023-04-17T09:52:01.737Z,2023-04-17T10:01:32Z,4198115745,141,92.1,4198115741,56,Back,4198115743,140,29.7,4198115749,213,1.5,4198115739,3,,4198115747,212,19.1,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111507,21,1,1,1,40,4oixf5ykhg01zfxpt7gbpn3dq,0,29.8,92.3,2023-04-17T09:52:04.217Z,2023-04-17T10:01:38Z,4198115767,141,78.8,4198115769,212,32.9,4198115763,56,Center,4198115773,1,,4198115761,157,,4198115765,140,59.9,4198115771,213,6.0,,,,4pwrho63fnlcee1xvh5myrw0l,Oh Jae-Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111523,22,49,1,1,42,86pmsqvfhj3t45uo4osr9hks9,1,43.9,13.8,2023-04-17T09:52:06.730Z,2023-04-17T09:52:06Z,,,,,,,,,,,,,,,,,,,,,,,,,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111535,23,1,1,1,43,86pmsqvfhj3t45uo4osr9hks9,1,43.9,13.8,2023-04-17T09:52:07.530Z,2023-04-17T10:01:51Z,4198115913,140,75.3,4198115919,213,0.2,4198115921,1,,4198115911,56,Center,4198115915,141,25.2,4198115909,155,,4198115917,212,33.9,,,,7g27aztcta6kcxevz44b8lv4l,Kim Kee-Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111561,24,1,1,1,45,86pmsqvfhj3t45uo4osr9hks9,0,74.7,25.6,2023-04-17T09:52:09.530Z,2023-04-17T10:01:59Z,4198116033,56,Right,4198116037,141,16.4,4198116039,212,27.9,4198116035,140,100.0,4198116041,213,6.1,,,,,,,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111555,22,56,1,1,49,4oixf5ykhg01zfxpt7gbpn3dq,1,0,0,2023-04-17T09:52:13.305Z,2023-04-17T09:52:13Z,4198116009,56,Back,,,,,,,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111567,23,5,1,1,49,4oixf5ykhg01zfxpt7gbpn3dq,1,-0.8,85.6,2023-04-17T09:52:13.804Z,2023-04-17T11:07:40Z,4198116059,233,25,4198116053,346,,4198116051,56,Back,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111565,25,5,1,1,49,86pmsqvfhj3t45uo4osr9hks9,0,100.8,14.4,2023-04-17T09:52:13.804Z,2023-04-17T09:52:15Z,4198116077,233,23,4198116047,56,Right,4198116049,346,,,,,,,,,,,,,,,,,8sc2xigysl1ueogyivxyj0hqt,Joo Min-Kyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111651,24,1,1,2,9,4oixf5ykhg01zfxpt7gbpn3dq,1,5.1,59,2023-04-17T09:52:33.001Z,2023-04-17T09:52:36Z,4198116391,212,12.8,4198116387,140,9.8,4198116393,213,1.2,4198116383,124,,4198116389,141,76.4,4198116397,237,,4198116385,56,Back,,,,4d3es8ekeal960uto4qtswf6d,Lee Chang-Geun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111681,25,1,1,2,12,4oixf5ykhg01zfxpt7gbpn3dq,1,9.8,76.4,2023-04-17T09:52:36.217Z,2023-04-17T10:02:09Z,4198116551,1,,4198116537,155,,4198116547,212,50.5,4198116541,56,Back,4198116545,141,2.5,4198116539,196,,4198116549,213,4.8,4198116543,140,14.7,4ewc486q7lv7jho1t7qviprdh,Ju Se-Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111685,26,1,1,2,18,4oixf5ykhg01zfxpt7gbpn3dq,0,13.8,1.3,2023-04-17T09:52:42.010Z,2023-04-17T10:02:18Z,4198116563,140,40.3,4198116569,213,0.2,4198116561,56,Back,4198116565,141,9.1,4198116559,157,,4198116567,212,28.3,4198116571,1,,,,,9tiu7146tyw2qyckn8rsgxjsa,Kim Hyun-Woo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111703,27,1,1,2,22,4oixf5ykhg01zfxpt7gbpn3dq,0,25.2,12.8,2023-04-17T09:52:46.953Z,2023-04-17T10:02:29Z,4198116649,56,Back,4198116657,213,6.1,4198116653,141,7.3,4198116655,212,16.5,4198116651,140,40.5,,,,,,,,,,9u3l89365yah3jn79pix0s67e,Lee Hyeon-Sik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111713,26,49,1,2,23,86pmsqvfhj3t45uo4osr9hks9,1,54.5,75.6,2023-04-17T09:52:47.762Z,2023-04-17T10:03:33Z,,,,,,,,,,,,,,,,,,,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111721,27,1,1,2,24,86pmsqvfhj3t45uo4osr9hks9,1,54.5,75.6,2023-04-17T09:52:48.066Z,2023-04-21T09:29:32Z,4198116739,141,57.5,4198116743,213,5.7,4198116735,56,Center,4198116741,212,22.9,4198116737,140,72.9,4198117151,210,15,,,,,,,53ii8a2tn0kbcxyp0hfqhu02d,Kim Young-Gwon,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111723,28,15,1,2,27,86pmsqvfhj3t45uo4osr9hks9,1,73.9,60.6,2023-04-17T09:52:51.395Z,2023-04-21T09:29:32Z,4198116749,22,,4198117049,20,,4198117161,102,52.4,4198117169,147,58.7,4198117171,230,98.0,4198116753,56,Center,4198117155,29,,4198117053,82,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,4198117167,146,80.1,4198117055,233,28,4205521575,76,4198117165,215,4198117157,55,27,4198117163,103,19,4198117173,231,51.1,4198116751,18,,,,,,,,,
2535111731,28,10,1,2,27,4oixf5ykhg01zfxpt7gbpn3dq,1,20.4,36.7,2023-04-17T09:52:51.495Z,2023-04-17T11:07:36Z,4198116819,94,,4198117061,233,28,4198116821,56,Back,,,,,,,,,,,,,,,,9mehciic0e1w99g55xavfg0oa,Cho Yu-Min,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535111733,29,6,1,2,31,86pmsqvfhj3t45uo4osr9hks9,1,87.8,63.2,2023-04-17T09:52:55.978Z,2023-04-17T09:52:59Z,4198116823,56,Center,4198116825,73,,4198116847,233,29,,,,,,,,,,,,,,,,e0bvhpq8csn9eeh5r1ka59bs9,A. Esaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
